date,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyGoodwill,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCashDividendsPaid,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyStockBasedCompensation,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEbitda,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCashItems,quarterlyCurrentLiabilities,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyResearchAndDevelopment,quarterlyBasicAverageShares,quarterlyDilutedEPS,quarterlyBasicEPS,quarterlyDilutedAverageShares
2008-09-30,43387000.0,6273000.0,151372000.0,10809000,10809000,35824000.0,11095000.0,31613000.0,79396000.0,0.0,0.0,16251000.0,28715000.0,1703301000.0,,3117000.0,1342000.0,189098000.0,-25775000.0,189098000.0,29044000.0,176728000.0,38940000.0,3287000.0,24710000,27032000.0,,1929185000.0,14087000.0,2849618000.0,5576000,,-8216000.0,2573722000.0,-69000.0,568000.0,,2502902000.0,-172587000.0,1863000.0,23815000.0,,,0.0,,,920433000.0,359963000.0,63221000,-4108000.0,308903000.0,189098000.0,159756000.0,125579000,-127000.0,93000.0,119965000.0,,44834000,275896000.0,-143487000.0,1809220000.0,2502902000.0,,,,272290000.0,239152000,34177000,-51603000.0,-200918000.0,-451988000.0,,,,,
2008-12-31,29978000.0,6545000.0,-9946000.0,9680000,-6339000,32439000.0,8878000.0,35428000.0,95672000.0,0.0,0.0,13404000.0,28770000.0,1699763000.0,,3183000.0,-2804000.0,179042000.0,-22199000.0,179042000.0,29223000.0,176729000.0,189098000.0,-4243000.0,24519000,13002000.0,,1907306000.0,18238000.0,2805611000.0,-10959000,,15885000.0,2539242000.0,-38000.0,-5675000.0,,2942293000.0,-53000.0,-13274000.0,34484000.0,,,0.0,-3928000.0,,898305000.0,3351000.0,65509000,-7764000.0,-14783000.0,179042000.0,154673000.0,118387000,-66000.0,323000.0,101302000.0,,75999000,266369000.0,-2851000.0,1806004000.0,2467451000.0,,,,-81971000.0,250345000,36286000,-14093000.0,-25141000.0,-474842000.0,,,,,
2009-03-31,11511000.0,6888000.0,-42884000.0,6510000,6510000,30241000.0,7947000.0,36944000.0,74494000.0,,,9804000.0,27260000.0,1620507000.0,,3026000.0,22787000.0,136158000.0,-12499000.0,136158000.0,29214000.0,176780000.0,179042000.0,-1695000.0,24633000,13703000.0,,1818954000.0,15471000.0,2736284000.0,876000,,-2301000.0,2513445000.0,0.0,0.0,,2960586000.0,0.0,-3515000.0,34785000.0,,,0.0,-3928000.0,,917330000.0,2654000.0,36948000,-1209000.0,-8574000.0,136158000.0,114122000.0,106388000,157000.0,179000.0,91813000.0,,65058000,222839000.0,-33322000.0,1727141000.0,2451338000.0,,,,-114946000.0,188616000,7734000,-13812000.0,-45821000.0,-509248000.0,,,,,
2009-06-30,23149000.0,6562000.0,61059000.0,-111901000,-130205000,30790000.0,7382000.0,29475000.0,75211000.0,,37048000.0,8659000.0,26693000.0,1431149000.0,,2553000.0,-101048000.0,195073000.0,-5137000.0,232121000.0,29262000.0,176988000.0,136158000.0,7032000.0,24127000,83668000.0,,1700297000.0,12833000.0,2582225000.0,-135393000,,10902000.0,2262133000.0,-3104000.0,0.0,,2694340000.0,-4802000.0,2378000.0,35812000.0,,,4490000.0,-3928000.0,,881928000.0,-3169000.0,42282000,-1429000.0,38289000.0,195073000.0,111603000.0,98583000,298000.0,51000.0,162790000.0,,58422000,320092000.0,-150836000.0,1537507000.0,2204795000.0,,,,-250289000.0,186814000,13020000,-12247000.0,-379000.0,-489545000.0,,,,,
2009-09-30,18599000.0,6496000.0,7655000.0,-17103000,-17948000,66758000.0,8429000.0,24674000.0,70622000.0,0.0,16597000.0,6450000.0,25948000.0,1131188000.0,,2560000.0,-2744000.0,202578000.0,-5138000.0,219175000.0,27027000.0,176989000.0,195073000.0,4755000.0,24842000,314410000.0,,1668037000.0,12220000.0,2527813000.0,-23135000,,11171000.0,2222192000.0,-54000.0,250000.0,,2677991000.0,0.0,4889000.0,35773000.0,,,1724000.0,-3928000.0,,859776000.0,-1861000.0,37270000,5406000.0,-1276000.0,202578000.0,105394000.0,95151000,-32000.0,6000.0,430507000.0,,56368000,305621000.0,-4476000.0,1237530000.0,2169169000.0,,,,-273374000.0,176016000,10243000,-7428000.0,-9668000.0,-508822000.0,,,,,
2009-12-31,16836000.0,7256000.0,156678000.0,-92749000,-127965000,69723000.0,9092000.0,22624000.0,29826000.0,165600000.0,118814000.0,4673000.0,730000.0,1050019000.0,,2446000.0,-83322000.0,358610000.0,-5137000.0,477424000.0,25557000.0,177219000.0,202578000.0,-189000.0,19985000,363398000.0,,1626763000.0,6218000.0,2513530000.0,-133152000,35214000.0,6218000.0,1956169000.0,-382000.0,250000.0,,2351932000.0,-7223000.0,-1743000.0,22242000.0,,,8235000.0,-2981000.0,,886767000.0,553000.0,35843000,,-9794000.0,358610000.0,151265000.0,140979000,-133000.0,-48766000.0,469592000.0,,33319000,557361000.0,-3222000.0,1157171000.0,1902034000.0,,,,-8949000.0,181091000,10286000,-10618000.0,149636000.0,-449898000.0,,,,,
2010-03-31,-1516000.0,7753000.0,-19736000.0,-20911000,-21091000,87462000.0,7580000.0,26683000.0,75756000.0,,100835000.0,4673000.0,669000.0,1047251000.0,,2395000.0,112000.0,333519000.0,-5137000.0,434354000.0,25375000.0,177221000.0,353255000.0,-4674000.0,25452000,338168000.0,,1615873000.0,2530000.0,2477376000.0,-26278000,,-14141000.0,1942861000.0,-4000.0,,,2396826000.0,,-8945000.0,22576000.0,,,23147000.0,-2981000.0,,861503000.0,2291000.0,29633000,11446000.0,-10334000.0,333519000.0,84977000.0,80719000,51000.0,2049000.0,460923000.0,,46854000,534515000.0,-2745000.0,1154950000.0,1923699000.0,,,,-432704000.0,160733000,4258000,-12625000.0,-7886000.0,-473127000.0,,,,,
2010-06-30,-450000.0,7692000.0,-129220000.0,-6326000,308000,96027000.0,9497000.0,26484000.0,79055000.0,,99527000.0,4673000.0,543000.0,1043622000.0,,2282000.0,-1780000.0,204299000.0,-5137000.0,303826000.0,24958000.0,177222000.0,333519000.0,1532000.0,22001000,256373000.0,,1531017000.0,9427000.0,2388382000.0,-4879000,,-4948000.0,1950746000.0,-114450000.0,,,2420934000.0,,-22247000.0,12673000.0,,,29443000.0,-2981000.0,,857365000.0,-7730000.0,42314000,2441000.0,-11928000.0,204299000.0,101977000.0,84621000,116000.0,567000.0,379707000.0,,50694000,437636000.0,,1151310000.0,1931183000.0,,,,-437533000.0,181032000,17356000,-4498000.0,-116842000.0,-489751000.0,,,,,
2010-09-30,5794000.0,7923000.0,-133210000.0,-16820000,23653000,48882000.0,10591000.0,20246000.0,91576000.0,0.0,98239000.0,4673000.0,449000.0,1039757000.0,,2412000.0,200000.0,71089000.0,-5137000.0,169328000.0,25499000.0,177223000.0,204299000.0,5988000.0,21546000,257782000.0,,1496777000.0,14137000.0,2373462000.0,18280000,,-126130000.0,2063859000.0,114450000.0,300000.0,,2560101000.0,0.0,-4623000.0,26705000.0,,,35157000.0,-2981000.0,,876685000.0,404000.0,30301000,8421000.0,-131159000.0,71089000.0,86134000.0,81332000,-124000.0,546000.0,349097000.0,,57461000,309603000.0,,1147680000.0,2039982000.0,,,,-419017000.0,177710000,4802000,-131924000.0,-7845000.0,-520119000.0,,,,,
2010-12-31,41574000.0,8742000.0,206887000.0,5894000,35672000,37305000.0,12938000.0,18498000.0,30608000.0,199875000.0,0.0,4673000.0,246000.0,1126817000.0,,2614000.0,80000.0,277976000.0,-5137000.0,277976000.0,25381000.0,177420000.0,71089000.0,1423000.0,1831000,16486000.0,,1336807000.0,12815000.0,2436106000.0,30433000,,-8773000.0,2072876000.0,-4784000.0,300000.0,,2591042000.0,-9233000.0,16290000.0,29382000.0,,,0.0,-3137000.0,,1099299000.0,154000.0,32909000,-23609000.0,-49891000.0,277976000.0,93007000.0,85479000,-206000.0,1537000.0,101248000.0,,60672000,363230000.0,-58017000.0,1235559000.0,2046235000.0,,,,-388482000.0,123615000,7528000,-50347000.0,215204000.0,-544807000.0,,,,,
2011-03-31,23353000.0,9517000.0,-122667000.0,49823000,51328000,45525000.0,13713000.0,29784000.0,81028000.0,,115909000.0,13088000.0,0.0,1163654000.0,,2674000.0,69251000.0,153214000.0,-5137000.0,269123000.0,28852000.0,177422000.0,275881000.0,-5892000.0,17944000,288699000.0,,1663941000.0,37723000.0,2810159000.0,45680000,142821000.0,-111412000.0,2433759000.0,-344000.0,,,2793871000.0,,10949000.0,37696000.0,,,3426000.0,-3137000.0,544000.0,1146100000.0,-2422000.0,27296000,6310000.0,-137145000.0,153214000.0,81547000.0,83103000,-4000.0,51954000.0,390770000.0,,56621000,376400000.0,-3394000.0,1273171000.0,2231151000.0,,,,-342284000.0,162575000,-1556000,-134765000.0,-8875000.0,-562720000.0,,,,,
2011-06-30,50920000.0,10263000.0,-8639000.0,8146000,38678000,28633000.0,17013000.0,36760000.0,92745000.0,,14986000.0,13088000.0,0.0,1379356000.0,,2276000.0,,144728000.0,-5137000.0,159714000.0,33916000.0,292422000.0,153214000.0,-2525000.0,21153000,303818000.0,,1880880000.0,111862000.0,3231590000.0,31077000,,-142279000.0,2962787000.0,-8695000.0,,,3413137000.0,,3692000.0,28044000.0,,,2871000.0,-3137000.0,929000.0,1289413000.0,-4206000.0,61895000,-1808000.0,-157518000.0,144728000.0,125509000.0,97530000,-12000.0,-48465000.0,390760000.0,,64871000,268803000.0,-243209000.0,1490120000.0,2825577000.0,,,,-310909000.0,218254000,27979000,-193199000.0,97959000.0,-587560000.0,,,,,
2011-09-30,45373000.0,10723000.0,15246000.0,-16577000,-16530000,32769000.0,19520000.0,25416000.0,96844000.0,,15041000.0,13088000.0,0.0,1342022000.0,,2388000.0,-10862000.0,159974000.0,-7310000.0,175015000.0,35211000.0,292423000.0,144728000.0,11477000.0,21792000,335836000.0,0.0,1882712000.0,99763000.0,3209556000.0,-23967000,,27640000.0,2930104000.0,-746000.0,0.0,,3428117000.0,,14841000.0,26257000.0,,,3249000.0,-3137000.0,697000.0,1266336000.0,1175000.0,48709000,5460000.0,-16485000.0,159974000.0,115490000.0,100957000,-109000.0,-1215000.0,428395000.0,,66781000,279452000.0,-5586000.0,1454317000.0,2805845000.0,,,,-334868000.0,212334000,14533000,-17733000.0,-13642000.0,-622272000.0,,,,,
2011-12-31,36744000.0,11056000.0,-9441000.0,6535000,7481000,4083000.0,10743000.0,32536000.0,108652000.0,,0.0,13088000.0,0.0,1516542000.0,,2608000.0,0.0,150533000.0,-7437000.0,150533000.0,35924000.0,292423000.0,159974000.0,-7221000.0,22236000,53935000.0,0.0,1775946000.0,19963000.0,3101240000.0,46000,,163753000.0,2837387000.0,-4658000.0,0.0,,3447305000.0,,-8657000.0,31508000.0,,,0.0,-4916000.0,575000.0,1265257000.0,-24978000.0,64550000,-4540000.0,62029000.0,150533000.0,136431000.0,107805000,-191000.0,1661000.0,146781000.0,,72917000,263853000.0,-316119000.0,1629165000.0,2789685000.0,,,,-334816000.0,245083000,28626000,127009000.0,-108214000.0,-657620000.0,,,,,
2012-03-31,17962000.0,13284000.0,-24334000.0,-13410000,-13536000,31164000.0,16423000.0,35275000.0,97951000.0,,,13088000.0,,1449246000.0,,2638000.0,-191000.0,126199000.0,-7437000.0,126199000.0,35791000.0,292426000.0,150533000.0,-2742000.0,21503000,111346000.0,,1759706000.0,18838000.0,3064731000.0,-20973000,,-6324000.0,2818292000.0,-882000.0,,,3465597000.0,,-7128000.0,22370000.0,,,0.0,-4916000.0,946000.0,1245310000.0,593000.0,44012000,2258000.0,-23682000.0,126199000.0,107270000.0,99049000,-30000.0,967000.0,197176000.0,,64293000,246439000.0,-10295000.0,1562530000.0,2772729000.0,,,,-355781000.0,205221000,8221000,-24286000.0,-18614000.0,-692868000.0,,,,,
2012-06-30,62590000.0,13810000.0,78350000.0,11972000,11540000,145717000.0,5002000.0,36259000.0,101083000.0,,,13088000.0,,1396980000.0,,2666000.0,,204549000.0,-7437000.0,204549000.0,36323000.0,292602000.0,126199000.0,-663000.0,20873000,78912000.0,,1751055000.0,45793000.0,3236404000.0,4056000,,8699000.0,2868259000.0,-2445000.0,,,3544506000.0,,11934000.0,29431000.0,,,90290000.0,-4799000.0,896000.0,1427772000.0,-8770000.0,67564000,7475000.0,-62661000.0,204549000.0,136757000.0,103986000,-14000.0,965000.0,224629000.0,,69193000,368145000.0,-52799000.0,1526426000.0,2822466000.0,,,,-351670000.0,237840000,32771000,-53891000.0,78421000.0,-722040000.0,,,,,
2012-09-30,48714000.0,14789000.0,-39399000.0,-428000,38721000,101909000.0,5052000.0,28534000.0,99615000.0,0.0,,13088000.0,,1318102000.0,,2664000.0,,164469000.0,-7437000.0,164469000.0,38626000.0,292602000.0,204549000.0,8581000.0,19709000,77579000.0,,1628009000.0,52394000.0,3144942000.0,30932000,,-69751000.0,2862931000.0,-2803000.0,,,3524759000.0,0.0,6235000.0,27389000.0,,,40752000.0,-4740000.0,812000.0,1460012000.0,-745000.0,55792000,1032000.0,-72858000.0,164469000.0,121464000.0,102201000,-63000.0,1127000.0,179488000.0,,65672000,282011000.0,-5015000.0,1448521000.0,2810537000.0,,,,-320378000.0,221079000,19263000,-118465000.0,-15255000.0,-714222000.0,,,,,
2012-12-31,42230000.0,15070000.0,-6598000.0,9270000,11047000,123282000.0,28635000.0,27498000.0,110472000.0,0.0,,9405000.0,,1286666000.0,,1377000.0,-406000.0,157217000.0,-7437000.0,157217000.0,37664000.0,392602000.0,164469000.0,-589000.0,18721000,76723000.0,,1517362000.0,47238000.0,3136675000.0,3610000,7877000.0,238872000.0,2729115000.0,-1583000.0,,,10341000.0,-20000.0,-8715000.0,22646000.0,,10548000.0,171949000.0,-5335000.0,812000.0,1563896000.0,-1821000.0,63478000,-8486000.0,-34499000.0,157217000.0,122495000.0,93498000,-164000.0,1951000.0,200005000.0,6938000.0,45085000,407560000.0,-5289000.0,1317357000.0,2717000.0,10418000.0,,1148000.0,-316768000.0,232967000,28997000,-32682000.0,-14329000.0,-7624000.0,,,,,
2013-03-31,13416000.0,2992000.0,51096000.0,-19484000,28629000,3548000.0,22898000.0,33490000.0,103634000.0,295251000.0,,9405000.0,0.0,1281112000.0,,1235000.0,113000.0,208313000.0,-9787000.0,208313000.0,35158000.0,216608000.0,157217000.0,-4602000.0,16813000,19757000.0,,1437000000.0,2987000.0,3203648000.0,17726000,7727000.0,13416000.0,2741570000.0,-457000.0,,4826000.0,10455000.0,-176626000.0,-3951000.0,29801000.0,,25214000.0,139434000.0,0.0,,1711391000.0,-130267000.0,38644000,7551000.0,22200000.0,208313000.0,91287000.0,87719000,1593000.0,763000.0,107690000.0,8126000.0,41054000,462078000.0,-122901000.0,1329310000.0,2637000.0,-13327000.0,-6000000.0,6157000.0,-299042000.0,194921000,3568000,-37149000.0,15480000.0,-7818000.0,,,,,
2013-06-30,61069000.0,2840000.0,-85096000.0,20009000,18783000,3854000.0,26161000.0,34463000.0,107054000.0,0.0,,9405000.0,0.0,1275626000.0,,1200000.0,260000.0,123217000.0,-4993000.0,123217000.0,33318000.0,116609000.0,208313000.0,-958000.0,16807000,20571000.0,,1432984000.0,2992000.0,3117156000.0,15273000,7577000.0,61069000.0,2802998000.0,-450000.0,,125000.0,10742000.0,-100000000.0,6008000.0,24156000.0,,31925000.0,72287000.0,0.0,,1628134000.0,69022000.0,70263000,5146000.0,-36050000.0,123217000.0,127584000.0,90962000,35000.0,725000.0,102800000.0,8362000.0,42657000,314158000.0,-4672000.0,1330184000.0,2730000.0,20138000.0,-14000000.0,129000.0,-283770000.0,234638000,36622000,-91077000.0,-110115000.0,-8012000.0,,,,,
2013-09-30,50428000.0,2985000.0,-22992000.0,15817000,14049000,3454000.0,32810000.0,41223000.0,118373000.0,0.0,,9405000.0,0.0,1387006000.0,,1288000.0,12000.0,100225000.0,-2300000.0,100225000.0,36124000.0,116609000.0,123217000.0,-3940000.0,18130000,23351000.0,0.0,1566849000.0,2767000.0,3255686000.0,11749000,7427000.0,50428000.0,3017996000.0,-2308000.0,,200000.0,10967000.0,0.0,-3655000.0,25806000.0,,32586000.0,0.0,0.0,,1633101000.0,67663000.0,70495000,3387000.0,-63782000.0,100225000.0,131997000.0,97629000,72000.0,736000.0,124348000.0,9206000.0,47223000,237690000.0,-10780000.0,1442501000.0,2749000.0,16241000.0,,424000.0,-280164000.0,250370000,34368000,-151445000.0,-9638000.0,-8218000.0,,,,,
2013-12-31,46206000.0,2499000.0,4138000.0,5249000,4527000,3392000.0,33011000.0,29941000.0,120720000.0,271200000.0,,9405000.0,0.0,1380786000.0,,1464000.0,96000.0,104363000.0,-10444000.0,104363000.0,37308000.0,116809000.0,100225000.0,11240000.0,18059000,23289000.0,0.0,1556399000.0,2762000.0,3508798000.0,2227000,7277000.0,46206000.0,3271112000.0,-2509000.0,,0.0,11121000.0,-315000.0,1694000.0,25116000.0,,33188000.0,44017000.0,0.0,,1898450000.0,-5158000.0,62051000,-9083000.0,-293718000.0,104363000.0,123175000.0,98535000,-176000.0,736000.0,120069000.0,8259000.0,46832000,237686000.0,-6282000.0,1436330000.0,2666000.0,6684000.0,,1435000.0,-287080000.0,243895000,24640000,-288567000.0,251650000.0,-8455000.0,,,,,
2014-03-31,39283000.0,2554000.0,-9571000.0,-3496000,-5722000,3674000.0,26546000.0,38891000.0,126755000.0,1392000.0,,9405000.0,0.0,1374394000.0,,1335000.0,109000.0,94792000.0,-11443000.0,94792000.0,38689000.0,116814000.0,104363000.0,-9045000.0,17656000,24008000.0,,1556909000.0,2664000.0,3497042000.0,-8022000,7127000.0,39283000.0,3266650000.0,-8000.0,,212000.0,11246000.0,-173000.0,2002000.0,31470000.0,,33764000.0,0.0,,,1883966000.0,390000.0,53073000,12650000.0,-32949000.0,94792000.0,116728000.0,102433000,129000.0,736000.0,126328000.0,11534000.0,50182000,230392000.0,-5673000.0,1430581000.0,2554000.0,-3272000.0,,224000.0,-304269000.0,243483000,14295000,-33346000.0,-15905000.0,-8692000.0,,,,,
2014-06-30,78553000.0,2419000.0,265910000.0,38336000,41876000,3585000.0,30564000.0,43093000.0,135652000.0,262800000.0,,9405000.0,0.0,1269587000.0,,1275000.0,125000.0,360702000.0,-11467000.0,360702000.0,39049000.0,116994000.0,94792000.0,-4255000.0,17720000,122835000.0,,1549302000.0,3323000.0,3782960000.0,39576000,6977000.0,78553000.0,3278344000.0,-2108000.0,,204000.0,11437000.0,-396000.0,-1391000.0,30192000.0,,27309000.0,0.0,,,2177940000.0,2933000.0,95215000,479000.0,-55492000.0,360702000.0,165200000.0,109314000,60000.0,736000.0,230033000.0,12512000.0,53406000,504616000.0,-16730000.0,1319269000.0,2496000.0,38446000.0,,110000.0,-274763000.0,300852000,55886000,-43490000.0,242849000.0,-8941000.0,,,,,
2014-09-30,82438000.0,2621000.0,-225275000.0,33643000,31848000,4012000.0,34953000.0,48149000.0,143219000.0,0.0,,9405000.0,0.0,1226796000.0,,1339000.0,-370000.0,135427000.0,-12370000.0,135427000.0,41066000.0,117035000.0,360702000.0,-2002000.0,17540000,159696000.0,,1556685000.0,3322000.0,3869330000.0,29548000,6827000.0,82438000.0,3578820000.0,-4946000.0,,389000.0,11614000.0,-45000.0,5192000.0,32491000.0,,27922000.0,0.0,,,2258746000.0,-6338000.0,91836000,2346000.0,-284397000.0,135427000.0,164564000.0,113732000,11000.0,673000.0,279379000.0,13594000.0,56533000,290510000.0,-18455000.0,1277306000.0,2422000.0,33230000.0,,-413000.0,-255485000.0,307783000,50832000,-293086000.0,-23316000.0,-9192000.0,,,,,
2014-12-31,78321000.0,2667000.0,86669000.0,14607000,13261000,4183000.0,35208000.0,34227000.0,140904000.0,20198000.0,,9405000.0,,1307964000.0,,1439000.0,-3973000.0,222096000.0,-12570000.0,222096000.0,41320000.0,117048000.0,135427000.0,13770000.0,17151000,121328000.0,,1656131000.0,3399000.0,3924965000.0,10961000,6677000.0,78321000.0,3570220000.0,-3772000.0,,295000.0,11761000.0,-386000.0,16546000.0,32577000.0,,28865000.0,50575000.0,,,2216697000.0,-1296000.0,73336000,-8202000.0,-33896000.0,222096000.0,148976000.0,113246000,-100000.0,632000.0,298984000.0,10742000.0,55749000,354745000.0,-116226000.0,1357147000.0,2315000.0,14865000.0,,258000.0,-318918000.0,289880000,35730000,-32611000.0,42244000.0,-9446000.0,,,,,
2015-03-31,28982000.0,2747000.0,-65124000.0,1203000,-978000,5319000.0,27604000.0,50907000.0,144363000.0,,,9405000.0,,1187447000.0,,1371000.0,0.0,156972000.0,-39345000.0,156972000.0,41514000.0,117075000.0,222096000.0,-16818000.0,16687000,235970000.0,,1589331000.0,2043000.0,3881357000.0,-3278000,6527000.0,28982000.0,3568957000.0,-1467000.0,,463000.0,11871000.0,,-17407000.0,35811000.0,,29655000.0,68168000.0,,2895000.0,2239041000.0,-11299000.0,59489000,8182000.0,-47419000.0,156972000.0,140022000.0,122354000,68000.0,639000.0,351638000.0,14388000.0,58794000,312400000.0,-5875000.0,1237693000.0,2178000.0,1288000.0,,85000.0,-332754000.0,284385000,17668000,-36120000.0,-46687000.0,-9693000.0,,,,,
2015-06-30,99185000.0,2502000.0,-58212000.0,53657000,51177000,4735000.0,29806000.0,52174000.0,150249000.0,,,9405000.0,,1182832000.0,,1350000.0,-12000.0,98760000.0,-12734000.0,98760000.0,41944000.0,117076000.0,156972000.0,-1369000.0,16138000,135825000.0,,1488099000.0,1907000.0,3820798000.0,48877000,6378000.0,99185000.0,3568442000.0,-6255000.0,,151000.0,12146000.0,,1669000.0,35806000.0,,30261000.0,0.0,,1786000.0,2279368000.0,3218000.0,111972000,1038000.0,-33646000.0,98760000.0,189018000.0,119665000,21000.0,202000.0,254426000.0,14765000.0,61051000,252356000.0,-142762000.0,1233673000.0,2206000.0,53890000.0,,233000.0,-294312000.0,339267000,69353000,-36869000.0,-123751000.0,-9940000.0,,,,,
2015-09-30,91614000.0,2483000.0,77430000.0,47189000,61102000,5341000.0,34706000.0,47818000.0,151826000.0,,,990000.0,,1106341000.0,,1363000.0,11680000.0,176190000.0,-12735000.0,176190000.0,42401000.0,117076000.0,98760000.0,4295000.0,15711000,206822000.0,0.0,1490963000.0,1946000.0,3871783000.0,58802000,,91614000.0,3542994000.0,-3972000.0,0.0,1056000.0,10879000.0,,12257000.0,33401000.0,,30088000.0,61058000.0,,824000.0,2328702000.0,-824000.0,106239000,4855000.0,8017000.0,176190000.0,172769000.0,120495000,-13000.0,692000.0,333789000.0,14704000.0,62527000,328789000.0,-5494000.0,1157174000.0,1588000.0,48127000.0,,938000.0,-245940000.0,324595000,52274000,-33586000.0,-22201000.0,-9291000.0,,,,,
2015-12-31,80280000.0,2639000.0,322877000.0,237575000,236054000,4679000.0,31035000.0,32024000.0,145388000.0,,,990000.0,0.0,1010819000.0,,1395000.0,211894000.0,499067000.0,-12730000.0,499067000.0,41025000.0,117076000.0,176190000.0,15667000.0,15141000,85776000.0,0.0,1512131000.0,1570000.0,3863251000.0,233754000,,80280000.0,3243706000.0,-4148000.0,,470000.0,10973000.0,,11735000.0,30193000.0,,30072000.0,44298000.0,,1031000.0,2300801000.0,7375000.0,294699000,-9456000.0,472401000.0,499067000.0,155545000.0,114404000,-32000.0,676000.0,450993000.0,12727000.0,56395000,619545000.0,-297926000.0,1061138000.0,1529000.0,237753000.0,,178000.0,-275010000.0,300933000,41141000,-57657000.0,-229804000.0,-9444000.0,,,,,
2016-03-31,43091000.0,2593000.0,-102398000.0,1216000,-434000,5215000.0,22448000.0,46311000.0,141133000.0,,,990000.0,0.0,929390000.0,,1356000.0,-6507000.0,396669000.0,-186301000.0,396669000.0,40106000.0,232165000.0,499067000.0,-14396000.0,13053000,149021000.0,,1252480000.0,1645000.0,3781790000.0,-3200000,,43091000.0,3256363000.0,-853000.0,,489000.0,10970000.0,-6657000.0,-7009000.0,39460000.0,,30588000.0,0.0,,1614000.0,2478116000.0,-309000.0,54612000,7691000.0,-49120000.0,396669000.0,133159000.0,112080000,39000.0,555000.0,266463000.0,14905000.0,57220000,525427000.0,-117558000.0,986017000.0,1373000.0,1453000.0,,237000.0,652270000.0,274292000,21079000,-48818000.0,-96369000.0,-9597000.0,,,,,
2016-06-30,106060000.0,2568000.0,-41987000.0,65736000,64081000,4462000.0,23556000.0,46528000.0,140744000.0,,,990000.0,0.0,751096000.0,,1307000.0,15287000.0,354682000.0,-13254000.0,354682000.0,40763000.0,192166000.0,396669000.0,-435000.0,12541000,251719000.0,,1177593000.0,1631000.0,3717140000.0,57298000,,106060000.0,3243969000.0,-2024000.0,,208000.0,11039000.0,-117624000.0,11640000.0,35017000.0,,31507000.0,0.0,-959072000.0,2463000.0,2488723000.0,-1605000.0,119278000,-1675000.0,-14104000.0,354682000.0,181416000.0,117994000,45000.0,549000.0,365977000.0,15880000.0,60607000,473171000.0,-76041000.0,811616000.0,1288000.0,65974000.0,,238000.0,716351000.0,322160000,63422000,-53663000.0,-133943000.0,-9751000.0,,,,,
2016-09-30,79368000.0,2612000.0,12435000.0,39427000,37374000,5091000.0,25214000.0,46260000.0,139946000.0,,,990000.0,0.0,748767000.0,,1365000.0,1374000.0,367117000.0,-13898000.0,367117000.0,40831000.0,192165000.0,354682000.0,84000.0,11966000,251276000.0,,1176205000.0,1485000.0,3739461000.0,34167000,,79368000.0,3246498000.0,-3196000.0,,204000.0,10995000.0,0.0,-1791000.0,37020000.0,,32031000.0,58598000.0,-973105000.0,,2513567000.0,-7000000.0,90790000,-3014000.0,-46781000.0,367117000.0,163358000.0,114512000,-58000.0,544000.0,369187000.0,14553000.0,58270000,492963000.0,-3058000.0,807018000.0,1097000.0,37993000.0,,-1434000.0,753725000.0,303304000,48846000,-39812000.0,-20152000.0,-9898000.0,,,,,
