date,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyDilutedEPS,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyOperatingExpense,quarterlyTaxProvision,quarterlyNetPPE,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyOtherNonCashItems,quarterlyChangeInInventory,quarterlyBasicEPS,quarterlyRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyEndCashPosition,quarterlyEbitda,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyResearchAndDevelopment
1988-09-30,,,,,,,,-40000000.0,-40000000.0,,,,,,,,,,,,,,,,,,,,-40000000.0,,,,,,,,,,311500000.0,,,,,,,,,,311500000.0,,,,,,,,,311500000.0,,,,,,,,,,,,,,,,,,,
1988-12-31,,508100000.0,,,,,,-8600000.0,-8600000.0,2185900000.0,629600000.0,,,1800000.0,,,,,450600000.0,,,,,,,,16400000.0,16400000.0,-8600000.0,3980100000.0,,3426700000.0,2468000000.0,157100000.0,,,,,-758500000.0,3637800000.0,,,,,,,555700000.0,,355400000.0,,,,,,,,,-758500000.0,,-202800000.0,,,,786700000.0,553400000.0,342300000.0,,,,665200000.0,-105100000.0,,301200000.0,,,,
1989-03-31,,,,,,,,216600000.0,216600000.0,,,,,,,,,,,,,,,,,,,,216600000.0,,,,,,,,,,341100000.0,,,,,,,,,,341100000.0,,,,,,,,,341100000.0,,,,,,,,,,,,,,,,,,,
1989-06-30,,,,,,,,-34700000.0,-34700000.0,,,,,,,,,,,,,,,,,,,,-34700000.0,,,,,,,,,,363900000.0,,,,,,,,,,363900000.0,,,,,,,,,363900000.0,,,,,,,,,,,,,,,,,,,
1989-09-30,,,,,,,,-21700000.0,-21700000.0,,,,,,,,,,,,,,,,,,,,-21700000.0,,,,,,,,,,345500000.0,,,,,,,,,,345500000.0,,,,,,,,,345500000.0,,,,,,,,,,,,,,,,,,,
1989-12-31,,554100000.0,,,,,,-29100000.0,-29100000.0,2283100000.0,632900000.0,,,,,,,,380300000.0,,,,,,,,12400000.0,12400000.0,-46600000.0,3753000000.0,,3162100000.0,2227700000.0,100000.0,,,,,-907000000.0,3297100000.0,,,,80100000.0,,,536800000.0,,385600000.0,,,,,,,,,-907000000.0,,-71700000.0,,,,713100000.0,590900000.0,455900000.0,,,,300900000.0,-156500000.0,,334200000.0,,,,
1995-03-31,,,,,0.0,,,,,,,,,,,,,,,,,,,,,179825109.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,179825109.0,,,,,,,,
1996-03-31,689700000.0,,,2300000.0,0.03,-148000000.0,-540600000.0,27800000.0,19800000.0,,,-113300000.0,,,-500000.0,,725600000.0,34600000.0,,,1642100000.0,,464100000.0,,-688600000.0,374700000.0,,,12800000.0,,,,,,220000000.0,31700000.0,,-37400000.0,255700000.0,,,,-801100000.0,,981300000.0,,,,2623400000.0,12700000.0,,0.03,,,-262400000.0,-15000000.0,350800000.0,475700000.0,,,53100000.0,-9100000.0,-99600000.0,,,,,533100000.0,375000000.0,,,-62400000.0,,,,,
1996-06-30,160500000.0,,,877900000.0,0.141099,-157800000.0,-34700000.0,41100000.0,25500000.0,,,-76100000.0,,,-3400000.0,,767900000.0,41900000.0,,,1742200000.0,,350800000.0,,-192500000.0,374700000.0,,,26100000.0,,,,,,181700000.0,38600000.0,206400000.0,-38700000.0,274900000.0,,,,-286600000.0,,1042800000.0,,,,2785000000.0,,,0.141099,,,-201900000.0,-15000000.0,,472300000.0,,,67400000.0,-143600000.0,,,,,,570500000.0,375000000.0,,,-11100000.0,,,,,
1996-09-30,-1512500000.0,,,-1497500000.0,7.522049,-57500000.0,-49600000.0,1406400000.0,108600000.0,,,33500000.0,,,-4900000.0,,804300000.0,185800000.0,,,1968400000.0,,,,-107100000.0,374700000.0,,,1391400000.0,,-392100000.0,,,,216100000.0,45900000.0,193700000.0,-120600000.0,493700000.0,,,57700000.0,-343600000.0,,1298000000.0,,,,3266400000.0,367200000.0,-98300000.0,7.522049,,,1595600000.0,-15000000.0,,709800000.0,,,294400000.0,-14500000.0,,,,,,604200000.0,375000000.0,,,-526900000.0,,,,,
1996-12-31,-502900000.0,,,549000000.0,,-235300000.0,695400000.0,-227400000.0,17200000.0,9855700000.0,290500000.0,-99200000.0,,,-77200000.0,2342400000.0,790100000.0,33200000.0,,,2280400000.0,1885600000.0,,1203600000.0,460100000.0,,209000000.0,209000000.0,-242400000.0,28834000000.0,,0.0,,62600000.0,199800000.0,1859800000.0,,-41300000.0,338900000.0,16239600000.0,,,432300000.0,808800000.0,1129000000.0,11300000.0,,,3409400000.0,-2268200000.0,,,-154500000.0,,-291700000.0,-15000000.0,,538700000.0,11970900000.0,1361000000.0,64700000.0,,,4268700000.0,28834000000.0,12594400000.0,,590300000.0,,2115200000.0,,551500000.0,24129500000.0,,,,
1997-03-31,882800000.0,5245100000.0,,-15700000.0,-0.1,-129900000.0,-492800000.0,-18700000.0,-23900000.0,10753200000.0,0.0,52000000.0,,,300000.0,2454800000.0,776200000.0,-14000000.0,3165800000.0,2087600000.0,1967700000.0,1926300000.0,209000000.0,1203600000.0,-622700000.0,352500000.0,261000000.0,261000000.0,-33700000.0,29079100000.0,,23197800000.0,14786900000.0,64800000.0,218200000.0,10500000.0,,-197900000.0,173800000.0,16528700000.0,,,-694000000.0,619000000.0,950000000.0,-17800000.0,4039000000.0,,2917700000.0,1700000.0,,-0.1,,,-338000000.0,-15000000.0,261000000.0,392000000.0,12800600000.0,1327400000.0,-22700000.0,12600000.0,-33300000.0,3728100000.0,5881300000.0,12550400000.0,,558000000.0,352500000.0,2047400000.0,-873200000.0,-17700000.0,905000000.0,,,,
1997-06-30,47000000.0,5266800000.0,,975500000.0,0.0,-166700000.0,110600000.0,,,10820100000.0,3225700000.0,-59400000.0,,,25300000.0,2358500000.0,918400000.0,-99800000.0,3199800000.0,,2249300000.0,,261000000.0,,-56100000.0,352500000.0,201600000.0,201600000.0,,29197200000.0,,23201300000.0,14734700000.0,62900000.0,263500000.0,39800000.0,205000000.0,158500000.0,-136800000.0,16845900000.0,,,-11700000.0,600300000.0,781600000.0,,4151000000.0,,3030900000.0,,,0.0,,,-217000000.0,-15000000.0,,126700000.0,,1117300000.0,,-281900000.0,,3888900000.0,5995900000.0,12351300000.0,,654900000.0,352500000.0,2136900000.0,-951200000.0,-48400000.0,1372300000.0,,,,
1997-09-30,-908900000.0,5315600000.0,,-893900000.0,0.0,-104500000.0,-92400000.0,,,9924800000.0,3411700000.0,16900000.0,,,-20700000.0,2441300000.0,930900000.0,216200000.0,3178000000.0,,2274400000.0,,,,-196900000.0,352500000.0,218500000.0,218500000.0,,29053800000.0,-545300000.0,23119700000.0,14626100000.0,67800000.0,237400000.0,84700000.0,191200000.0,-36100000.0,442100000.0,16268900000.0,,-79100000.0,-416100000.0,576100000.0,1373000000.0,,4228500000.0,,3647400000.0,507400000.0,74500000.0,0.0,,,1018200000.0,-15000000.0,,679500000.0,,1536600000.0,,-37800000.0,,4055600000.0,5934100000.0,12784900000.0,,693500000.0,352500000.0,2288500000.0,-1050500000.0,-14800000.0,777100000.0,,,,
1997-12-31,-2183400000.0,4677900000.0,,-69700000.0,,-129200000.0,814600000.0,,,7423000000.0,462800000.0,73800000.0,,,1243200000.0,2252700000.0,964500000.0,587200000.0,3197700000.0,,2371900000.0,2005900000.0,,1203600000.0,685400000.0,,292300000.0,292300000.0,,28288700000.0,,22575200000.0,14699600000.0,376500000.0,224200000.0,3019700000.0,170000000.0,-306200000.0,273700000.0,14905100000.0,,,1227100000.0,699700000.0,1238200000.0,-39100000.0,4320200000.0,556300000.0,3610100000.0,-3078300000.0,,,0.0,,1442600000.0,-15000000.0,,497900000.0,9852600000.0,2094600000.0,,325300000.0,,5052500000.0,5713500000.0,13383600000.0,,740300000.0,,2429600000.0,-1122500000.0,-2077600000.0,770800000.0,,,,
1998-03-31,,,,,-0.076487,,,1400000.0,47600000.0,,,,,,-4100000.0,,650500000.0,67800000.0,,,1761700000.0,,,,,177808785.0,,,-13600000.0,,,,,,,,154100000.0,,273400000.0,,-3000000.0,,,,923900000.0,,,,2685600000.0,,,-0.076487,,,,,,502700000.0,,,115400000.0,,,,,,,421200000.0,177808785.0,,,,,,,,
1998-06-30,,,,,-1.663022,,,-280700000.0,-267300000.0,,,,,,-18700000.0,,739000000.0,-133000000.0,,,2265700000.0,,,,,177808785.0,,,-295700000.0,,,,,,,,156600000.0,,-225400000.0,,-735300000.0,,,,513600000.0,,,,2779300000.0,,,-1.663022,,,,,,10200000.0,,,-400300000.0,,,,,,,503400000.0,177808785.0,,,,,,,,
1998-09-30,,,,,0.694004,,,138400000.0,86400000.0,,,,,,-12400000.0,,736100000.0,150600000.0,,,2145400000.0,,,,,,,,123400000.0,,,,,,,,160300000.0,,407300000.0,,236900000.0,,,,1143400000.0,,,,3288800000.0,,,0.694004,,,,,,599800000.0,,,237000000.0,,,,,,,543600000.0,,,,,,,,,
1998-12-31,,3911800000.0,,,,,,18500000.0,89800000.0,3813400000.0,1491800000.0,,,,19900000.0,1805500000.0,682000000.0,53300000.0,3079500000.0,,2364100000.0,2536100000.0,,607300000.0,,,767300000.0,767300000.0,36300000.0,23613100000.0,,18548600000.0,11557300000.0,377200000.0,,,118000000.0,,296300000.0,11563500000.0,,,,499200000.0,978300000.0,-67100000.0,4537000000.0,526500000.0,3342400000.0,,,,,,,,,385600000.0,5930900000.0,1932900000.0,185200000.0,,,5632600000.0,5064500000.0,12049600000.0,,592700000.0,,2117500000.0,-1457500000.0,,732600000.0,,,,
1999-03-31,833400000.0,4106500000.0,,882900000.0,0.127862,-246100000.0,-925100000.0,44900000.0,68400000.0,5612900000.0,3269300000.0,-384600000.0,,,-17400000.0,1696000000.0,721500000.0,97300000.0,3118300000.0,,1952100000.0,,767300000.0,,-1171200000.0,348032778.0,382700000.0,382700000.0,44500000.0,23053400000.0,328400000.0,18658700000.0,11433900000.0,132200000.0,197100000.0,123500000.0,94300000.0,-129600000.0,277500000.0,11570100000.0,-214600000.0,-974900000.0,-869600000.0,464900000.0,999000000.0,,4679100000.0,,2951100000.0,311300000.0,-115200000.0,0.127862,-612000000.0,,-292900000.0,-49500000.0,,474600000.0,,1958900000.0,165700000.0,-40700000.0,,3866400000.0,4394700000.0,11483300000.0,,524400000.0,348032778.0,2090800000.0,-1560800000.0,-343500000.0,871700000.0,,,,
1999-06-30,596200000.0,4249600000.0,,546700000.0,0.170386,-351700000.0,19200000.0,59300000.0,59300000.0,6424300000.0,3538600000.0,233300000.0,,,-11600000.0,1738500000.0,785600000.0,105100000.0,3248800000.0,,1935400000.0,,,,-332500000.0,348032778.0,616000000.0,616000000.0,59300000.0,23803400000.0,-161200000.0,18988100000.0,11489700000.0,328200000.0,200000000.0,99000000.0,106100000.0,-85700000.0,282300000.0,12588600000.0,-136800000.0,139600000.0,-194100000.0,420700000.0,1067900000.0,,4912700000.0,,3003300000.0,442100000.0,-151400000.0,0.170386,-402300000.0,,-382100000.0,,,482300000.0,,2017900000.0,164400000.0,-43700000.0,,4287500000.0,4815300000.0,11214800000.0,,585600000.0,348032778.0,1876800000.0,-1663900000.0,-24100000.0,883200000.0,,,,
1999-09-30,-378300000.0,4546400000.0,,241500000.0,0.277847,-215300000.0,617600000.0,96700000.0,110900000.0,6141800000.0,3566700000.0,58200000.0,,,-76500000.0,1798100000.0,821200000.0,93200000.0,3315700000.0,,2119300000.0,,616000000.0,7500000.0,402300000.0,,674200000.0,674200000.0,96700000.0,24268200000.0,-181700000.0,19286200000.0,11424100000.0,131200000.0,218700000.0,119600000.0,118300000.0,-64900000.0,391500000.0,13350200000.0,,613100000.0,-102600000.0,487400000.0,1212700000.0,,5096700000.0,,3332000000.0,440500000.0,-267000000.0,0.277847,535500000.0,,-181100000.0,,674200000.0,610200000.0,,2114700000.0,204100000.0,-20500000.0,,4185300000.0,4982000000.0,10918000000.0,,602500000.0,,3023100000.0,-1781000000.0,-779000000.0,832800000.0,,,,
1999-12-31,-324300000.0,4383800000.0,,-2851900000.0,,106900000.0,582400000.0,133100000.0,133100000.0,5697700000.0,1113700000.0,6600000.0,,,35200000.0,1959500000.0,875100000.0,115800000.0,3425300000.0,,2331000000.0,1904500000.0,674200000.0,7500000.0,689300000.0,,680800000.0,680800000.0,121100000.0,24486400000.0,,19288000000.0,11478900000.0,294300000.0,228900000.0,178500000.0,121500000.0,-297600000.0,366300000.0,12107900000.0,,,104900000.0,544400000.0,1241400000.0,-30200000.0,5255900000.0,1000000.0,3572400000.0,-1102800000.0,,,-611900000.0,,-251500000.0,612000000.0,680800000.0,595200000.0,7708200000.0,2247900000.0,309700000.0,73100000.0,,4399700000.0,5198400000.0,11132000000.0,,646200000.0,,2010500000.0,-1830600000.0,-35200000.0,860700000.0,,,,
2000-03-31,101800000.0,4561100000.0,14300000.0,868500000.0,0.22,-105700000.0,108600000.0,76000000.0,76000000.0,6546900000.0,562100000.0,16700000.0,,,1700000.0,1806200000.0,790300000.0,64700000.0,3399900000.0,,1980500000.0,2099500000.0,680800000.0,7500000.0,2900000.0,347400000.0,697500000.0,697500000.0,76000000.0,24323500000.0,,19371900000.0,11410900000.0,281300000.0,229200000.0,20400000.0,122500000.0,-99400000.0,255000000.0,13890200000.0,,,-214700000.0,559000000.0,1045300000.0,-37000000.0,5378200000.0,3100000.0,3025800000.0,18100000.0,,0.22,-745800000.0,,-193700000.0,,697500000.0,484200000.0,9902700000.0,2323900000.0,143700000.0,-7100000.0,-1900000.0,3987500000.0,4951600000.0,10433300000.0,,561100000.0,355750000.0,3355800000.0,-1978300000.0,-35200000.0,917900000.0,,,,
2000-06-30,220500000.0,8735800000.0,96600000.0,-871200000.0,-0.82,-186200000.0,427000000.0,-495600000.0,-495600000.0,11130700000.0,734800000.0,209500000.0,,1895000000.0,-698500000.0,1295200000.0,1626100000.0,12100000.0,6569100000.0,,2866100000.0,4882500000.0,697500000.0,15800000.0,240800000.0,603800000.0,907000000.0,907000000.0,-495600000.0,83725200000.0,,76521000000.0,61216100000.0,375500000.0,551000000.0,97900000.0,193400000.0,-70600000.0,420300000.0,27555200000.0,,,-374400000.0,1100100000.0,2046400000.0,-77300000.0,8705400000.0,,4912500000.0,1206300000.0,,-0.82,-585000000.0,,-438000000.0,,907000000.0,971300000.0,20462300000.0,1368000000.0,-474400000.0,5900000.0,-285000000.0,7092900000.0,7204200000.0,49219800000.0,,1075100000.0,603800000.0,7436600000.0,-2136300000.0,-139900000.0,1717600000.0,,,,
2000-09-30,1043300000.0,6723300000.0,51600000.0,2200000.0,0.04,-130200000.0,609300000.0,33400000.0,33400000.0,12638900000.0,782600000.0,85700000.0,,,500000.0,1308100000.0,1849600000.0,424200000.0,6536900000.0,,3352500000.0,4875300000.0,907000000.0,15900000.0,479100000.0,751850000.0,992700000.0,992700000.0,33400000.0,82423400000.0,,74903600000.0,61643400000.0,238000000.0,680300000.0,162400000.0,245000000.0,-38600000.0,759900000.0,27218900000.0,,,-152700000.0,1163300000.0,2609500000.0,-125700000.0,8822300000.0,,5962000000.0,48300000.0,,0.04,-340600000.0,,-1566900000.0,,992700000.0,1440200000.0,20159700000.0,1401400000.0,528700000.0,3900000.0,-1564400000.0,7059200000.0,7519800000.0,48195300000.0,,1169300000.0,772250000.0,7520800000.0,-2285400000.0,-111600000.0,1717100000.0,,,,
2000-12-31,-574300000.0,6207800000.0,24500000.0,1413900000.0,,-236900000.0,1178400000.0,30400000.0,30400000.0,12473800000.0,1315700000.0,-58200000.0,,,23300000.0,1402000000.0,2749700000.0,259600000.0,6601800000.0,,3493400000.0,3432200000.0,992700000.0,15900000.0,941500000.0,,934500000.0,934500000.0,30400000.0,82646100000.0,,74813700000.0,62004100000.0,223900000.0,763000000.0,217300000.0,261400000.0,-120500000.0,-99700000.0,27639000000.0,,,44100000.0,1261100000.0,2650000000.0,-152500000.0,8985700000.0,305000000.0,6143400000.0,323000000.0,,,-358100000.0,,-662300000.0,,934500000.0,663300000.0,19880800000.0,1431800000.0,377200000.0,6500000.0,-528700000.0,7758200000.0,7832400000.0,47966900000.0,,1288200000.0,,5770200000.0,-2383900000.0,-175800000.0,1531800000.0,,,,
2001-03-31,69100000.0,6361400000.0,45100000.0,-1212100000.0,0.0,-105000000.0,453200000.0,-7300000.0,-7300000.0,12887100000.0,1188400000.0,13300000.0,,,-9800000.0,1453700000.0,1870100000.0,123500000.0,6465600000.0,,3478400000.0,5511000000.0,934500000.0,18300000.0,348200000.0,814200000.0,947800000.0,947800000.0,-7300000.0,92550200000.0,,84694000000.0,71867000000.0,150000000.0,745200000.0,268800000.0,256900000.0,-37600000.0,403700000.0,27844000000.0,,,-335700000.0,923100000.0,2273800000.0,-201100000.0,8921000000.0,,5752200000.0,51000000.0,,0.0,-275000000.0,,-509000000.0,,947800000.0,1148900000.0,20071500000.0,1424500000.0,148400000.0,0.0,-635200000.0,7772500000.0,7856200000.0,63458300000.0,,1124900000.0,814200000.0,7184400000.0,-2455400000.0,-155900000.0,1468300000.0,,,,
2001-06-30,-826500000.0,6651200000.0,88100000.0,1210600000.0,0.02,-102800000.0,949400000.0,16700000.0,16700000.0,12144900000.0,925200000.0,-83900000.0,,,2000000.0,1363500000.0,2016300000.0,314700000.0,6547300000.0,,3114800000.0,5626000000.0,947800000.0,18300000.0,846600000.0,884300000.0,863900000.0,863900000.0,16700000.0,92115200000.0,,85076700000.0,71878200000.0,219600000.0,775900000.0,13000000.0,263200000.0,-13200000.0,585800000.0,27538200000.0,,,140100000.0,1017700000.0,2602100000.0,-205800000.0,9136600000.0,,5716900000.0,16700000.0,,0.02,-207400000.0,,-206800000.0,,863900000.0,1361700000.0,19749700000.0,1441200000.0,332600000.0,0.0,-103800000.0,7788500000.0,7038500000.0,63328500000.0,,1240400000.0,900100000.0,7604800000.0,-2589300000.0,-332500000.0,1158700000.0,,,,
2001-09-30,-718100000.0,6747500000.0,25300000.0,0.0,-0.22,-121700000.0,542900000.0,-190400000.0,-190400000.0,11725000000.0,978000000.0,-338600000.0,,,-28300000.0,1500200000.0,1945500000.0,169400000.0,6445700000.0,,3574600000.0,5417800000.0,863900000.0,18400000.0,421200000.0,884000000.0,525300000.0,525300000.0,-190400000.0,91582700000.0,,84507000000.0,71313800000.0,266400000.0,783200000.0,7300000.0,226500000.0,-17600000.0,193700000.0,27550700000.0,,,-381000000.0,980600000.0,2139200000.0,-193000000.0,9303300000.0,,5713800000.0,331100000.0,,-0.22,-346800000.0,,-163400000.0,,525300000.0,976900000.0,19907900000.0,1250800000.0,-54600000.0,100000.0,-31500000.0,7642800000.0,7075700000.0,62823500000.0,,1162300000.0,884000000.0,8182900000.0,-2857600000.0,-72400000.0,1206900000.0,,,,
2001-12-31,-1050200000.0,6278200000.0,26100000.0,-1000000.0,,-185900000.0,1563600000.0,-42500000.0,-38600000.0,10823700000.0,2416400000.0,202100000.0,,1131200000.0,290800000.0,1369400000.0,1674300000.0,314900000.0,6335200000.0,,3969200000.0,3536900000.0,525300000.0,18400000.0,1377700000.0,,727400000.0,727400000.0,-42500000.0,90809900000.0,,83603500000.0,70990100000.0,299000000.0,782700000.0,6000000.0,216100000.0,-15900000.0,396400000.0,26881300000.0,,,847100000.0,945000000.0,2070700000.0,-152700000.0,9364900000.0,94000000.0,6039900000.0,-40300000.0,,,-236900000.0,,-311300000.0,,727400000.0,1179100000.0,19319600000.0,1208300000.0,356400000.0,100000.0,-115600000.0,7561700000.0,7206400000.0,62716800000.0,,891600000.0,,5721000000.0,-3029700000.0,-492600000.0,1168100000.0,,,,
2002-03-31,-515500000.0,6250200000.0,108700000.0,-457600000.0,-1.28,-91200000.0,471400000.0,-1113500000.0,367400000.0,10524900000.0,1992800000.0,-182100000.0,,,9000000.0,1506800000.0,1165500000.0,274400000.0,6229100000.0,,3641200000.0,3560500000.0,727400000.0,18400000.0,380200000.0,876750000.0,545300000.0,545300000.0,-1113500000.0,88441400000.0,,81614400000.0,11868900000.0,313400000.0,229400000.0,7100000.0,209200000.0,-24200000.0,865500000.0,26131500000.0,,,-166800000.0,846500000.0,2031000000.0,-170000000.0,9404200000.0,,5672200000.0,1522300000.0,,-1.28,-311500000.0,,-138000000.0,,545300000.0,1094900000.0,19038200000.0,94800000.0,669300000.0,0.0,-29700000.0,7093300000.0,6827000000.0,61535000000.0,57266200000.0,936100000.0,889350000.0,8513300000.0,-3175100000.0,-457000000.0,1502400000.0,,,,
