date,quarterlyGrossPPE,quarterlyBasicEPS,quarterlyIncomeTaxPayable,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyStockholdersEquity,quarterlyEbitda,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyInvestmentsAndAdvances,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyBasicAverageShares,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyCapitalExpenditure,quarterlyDepreciationAndAmortization,quarterlyRepaymentOfDebt,quarterlyPurchaseOfInvestment,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyNetOtherInvestingChanges,quarterlyChangeInWorkingCapital,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyCashFlowFromContinuingFinancingActivities,quarterlySaleOfInvestment,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyBeginningCashPosition,quarterlyPurchaseOfBusiness,quarterlyCashDividendsPaid,quarterlyFreeCashFlow,quarterlyStockBasedCompensation,quarterlyNetOtherFinancingCharges,quarterlyChangeInInventory
2004-12-31,1110496800.0,,,188210960.0,348789840.0,,,2601586400.0,-2652954600.0,,,,,1274203840.0,2556749440.0,,,-70904960.0,472873520.0,1894622240.0,,-2652954600.0,1033060600.0,-637623280.0,181433280.0,104116100.0,104116100.0,306559680.0,1042720.0,784646800.0,0.0,,511975520.0,1711103520.0,139000000.0,,,675682560.0,,612598000.0,613640720.0,200723600.0,,106878800.0,,104116100.0,2888855760.0,3426377920.0,64648640.0,5983127360.0,3168826080.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,0.211509,,,,,,,806455080.0,,,,797392177.0,,,,,,,,,806455080.0,806455080.0,,,168276060.0,18520950.0,,,,,,,,,0.211033,,,,,,,,,795596698.0,168276060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,359000000.0,0.211237,,450499680.0,779000000.0,,2882751360.0,3148000000.0,36843840.0,400258080.0,363414240.0,,798000000.0,1267000000.0,2665000000.0,387418560.0,1116480.0,260698080.0,359000000.0,2595000000.0,24004320.0,36843840.0,805540320.0,-682727520.0,614064000.0,168588480.0,18421920.0,120021600.0,,402000000.0,3385000000.0,405282240.0,,1832000000.0,148000000.0,0.210736,-558240.0,401000000.0,,810000000.0,810000000.0,201000000.0,19538400.0,368000000.0,797000000.0,168588480.0,121000000.0,4491000000.0,17000000.0,7156000000.0,3862000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,0.364633,,,,,,,1179177840.0,,,,798000000.0,,,,,,,,,1179177840.0,1179177840.0,,,157525920.0,147893040.0,,,,,,,,,0.36418,,,,,,,,,797000000.0,157525920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,987972000.0,,,425990280.0,347533680.0,,,3563091960.0,-2278104720.0,,,,,1366888320.0,2735520120.0,,,885687840.0,384146760.0,2498988000.0,,-2278104720.0,1280919120.0,-603825240.0,592202040.0,144715440.0,156430800.0,163887120.0,4068120.0,824666040.0,,,599757120.0,1702798800.0,203987160.0,,,373104720.0,,901960320.0,906028440.0,201081360.0,,255710400.0,,144715440.0,3853090800.0,4862565720.0,240600240.0,7598085840.0,3865876320.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,0.004488,,,,,,,937804200.0,,,,799900000.0,,,,,,,,,937804200.0,937804200.0,,,8630100.0,8630100.0,,,,,,,,,0.004488,,,,,,,,,798400000.0,8630100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,363000000.0,0.016235,,442000000.0,866000000.0,,,3291000000.0,26517820.0,431320460.0,404802640.0,,799900000.0,1593000000.0,2560000000.0,409673260.0,2164720.0,610451040.0,363000000.0,2336000000.0,7035340.0,26517820.0,837205460.0,-562286020.0,431320460.0,12988320.0,9741240.0,136918540.0,30847260.0,976288720.0,3677000000.0,405885000.0,,1703000000.0,202000000.0,0.016235,0.0,462000000.0,,649000000.0,649000000.0,202000000.0,35176700.0,590000000.0,798400000.0,12988320.0,192000000.0,4833000000.0,18000000.0,7393000000.0,3929000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,0.280909,,,,,,,1129446780.0,,,,799900000.0,,,,,,,,,1129446780.0,1129446780.0,,,225996210.0,225996210.0,,,,,,,,,0.280909,,,,,,,,,798400000.0,225996210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,954977110.0,,,402203080.0,342995520.0,,-591565190.0,3474871280.0,-2466857780.0,,,229174090.0,,1689457100.0,2375448140.0,,,1567469110.0,348099620.0,1878308800.0,,-2466857780.0,1128980670.0,-606877490.0,485910320.0,202495080.0,188714010.0,201611950.0,75030270.0,767656640.0,3271000000.0,,321047890.0,1147401680.0,244996800.0,,,353714130.0,,591565190.0,666595460.0,202122360.0,,594627650.0,,202495080.0,3580015740.0,4835113930.0,489993600.0,7210562070.0,3567765900.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,0.018495,,,,,,,860687520.0,,,,798900000.0,,,,,,,,,860687520.0,860687520.0,,,14734320.0,14734320.0,,,,,,,,,0.018444,,,,,,,,,797300000.0,14734320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,342000000.0,,,437000000.0,891000000.0,,891792630.0,3364000000.0,-781687520.0,448137000.0,410294320.0,,,1404000000.0,2288000000.0,415771550.0,5477230.0,,342000000.0,1985000000.0,19917200.0,-802687520.0,833312480.0,-606976670.0,308218670.0,-118734320.0,11265680.0,74689500.0,28000000.0,984000000.0,3341000000.0,412783970.0,,1471000000.0,252000000.0,,0.0,437000000.0,,383000000.0,411000000.0,202000000.0,28382010.0,392000000.0,,-118734320.0,300000000.0,4641000000.0,304235230.0,6929000000.0,3389000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,0.225146,,,,,,,1174610430.0,,,,792444637.0,,,,,,,,,1174610430.0,1174610430.0,,,178415650.0,131489890.0,,,,,,,,,0.225146,,,,,,,,,792444637.0,178415650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,963117500.0,,,449791000.0,342385750.0,,-514335000.0,3698673750.0,-2290085850.0,,,231955000.0,,1729577500.0,2394179000.0,,,1725543500.0,355496250.0,1691758750.0,,-2290085850.0,1301686900.0,-607621250.0,354487750.0,186619560.0,140527560.0,223382750.0,68073750.0,750828250.0,3343000000.0,,372136500.0,1049848500.0,287422500.0,,,368606750.0,,560726000.0,628799750.0,202204250.0,,559717500.0,,186619560.0,3817676750.0,4904839750.0,403400000.0,7299018750.0,3421336250.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,-0.010079,,,,,,,982179060.0,,,,797700000.0,,,,,,,,,982179060.0,982179060.0,,,-30740340.0,13102440.0,,,,,,,,,-0.010079,,,,,,,,,796600000.0,-30740340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,349000000.0,,,527000000.0,968000000.0,,1049597160.0,3509000000.0,-882179060.0,513996120.0,466264320.0,,,1343000000.0,2514000000.0,473298480.0,8039040.0,1490000000.0,349000000.0,2526000000.0,27634200.0,-901179060.0,982820940.0,-605440200.0,325581120.0,-31259660.0,25897560.0,121088040.0,19000000.0,1032000000.0,3652000000.0,465259440.0,,1897000000.0,283000000.0,,502440.0,486000000.0,,448000000.0,467000000.0,202000000.0,28639080.0,251000000.0,,-31259660.0,466000000.0,5055000000.0,269307840.0,7569000000.0,3869000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,0.221151,,,,,,,1417764960.0,,,,797500000.0,,,,,,,,,1417764960.0,1417764960.0,,,176450400.0,177570720.0,,,,,,,,,0.221151,,,,,,,,,797000000.0,176450400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,1193656760.0,,,691064440.0,447279850.0,,582488110.0,4721363180.0,-2702337050.0,,,355092400.0,,1958471160.0,3260021380.0,,,1668934280.0,420647920.0,2884442880.0,,-2702337050.0,1407174610.0,-773008840.0,433622450.0,175386950.0,176337640.0,357823880.0,56678210.0,1023622130.0,4542451240.0,,456157160.0,2003540580.0,444548370.0,,,497812230.0,,680821390.0,737499600.0,200763780.0,,342117870.0,,175386950.0,778471800.0,6576720970.0,465717340.0,9836742350.0,4842914040.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,386000000.0,,,674000000.0,1143000000.0,,,4033000000.0,,,,,,1371000000.0,2910000000.0,,,1562000000.0,386000000.0,3318000000.0,,,,,181000000.0,,,9000000.0,60000000.0,1233000000.0,4214000000.0,,,2437000000.0,418000000.0,,,488000000.0,84000000.0,455000000.0,515000000.0,202000000.0,,47000000.0,,,4935000000.0,6073000000.0,130000000.0,8983000000.0,4689000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,1166000000.0,,,650000000.0,1467000000.0,,227000000.0,4345000000.0,,,,,,1725000000.0,3192000000.0,,,1629000000.0,388000000.0,3051000000.0,,,,-778000000.0,253000000.0,,,7000000.0,63000000.0,1284000000.0,4346000000.0,,,1934000000.0,473000000.0,,,445000000.0,92000000.0,750000000.0,813000000.0,203000000.0,,74000000.0,,,5129000000.0,6220000000.0,0.0,9412000000.0,4776000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,353000000.0,,,714000000.0,1309000000.0,,,4392000000.0,,,,,,2120000000.0,2959000000.0,,,1795000000.0,353000000.0,3258000000.0,,,,,302000000.0,,,2000000.0,5000000.0,1240000000.0,4544000000.0,,,2004000000.0,461000000.0,,,532000000.0,99000000.0,468000000.0,473000000.0,203000000.0,,612000000.0,,,5242000000.0,7135000000.0,811000000.0,10094000000.0,5378000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,1012000000.0,,,647000000.0,1605000000.0,,402000000.0,5538000000.0,,,,,,2242000000.0,4167000000.0,,,2546000000.0,366000000.0,2821000000.0,,,,-646000000.0,246000000.0,,,0.0,18000000.0,1337000000.0,4568000000.0,,,1908000000.0,471000000.0,,,429000000.0,129000000.0,1736000000.0,1754000000.0,203000000.0,,404000000.0,,,5467000000.0,6501000000.0,0.0,10668000000.0,5063000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,203000000.0,654000000.0,1375000000.0,,,5192000000.0,,,,,,1701000000.0,2938000000.0,,,2590000000.0,353000000.0,2798000000.0,,,,,284000000.0,,,0.0,8000000.0,1247000000.0,4855000000.0,,,1902000000.0,442000000.0,,,488000000.0,120000000.0,541000000.0,549000000.0,0.0,,67000000.0,,,905000000.0,6786000000.0,131000000.0,9724000000.0,4499000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,1081000000.0,,,650000000.0,1741000000.0,,364000000.0,5943000000.0,,,,,,2090000000.0,3821000000.0,,,2980000000.0,383000000.0,3192000000.0,,,,-698000000.0,327000000.0,,,1000000.0,9000000.0,1386000000.0,,,,1964000000.0,620000000.0,,,407000000.0,32000000.0,1369000000.0,1378000000.0,204000000.0,,87000000.0,,,6342000000.0,7423000000.0,26000000.0,11244000000.0,5282000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,188000000.0,683000000.0,1455000000.0,,,5779000000.0,,,,,,1992000000.0,3474000000.0,,,3155000000.0,381000000.0,3200000000.0,,,,,249000000.0,,,0.0,8000000.0,1322000000.0,5161000000.0,,,2068000000.0,615000000.0,,,452000000.0,95000000.0,1002000000.0,1010000000.0,204000000.0,,312000000.0,,,1115000000.0,7514000000.0,174000000.0,10988000000.0,5192000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,967000000.0,,,666000000.0,337000000.0,147000000.0,128000000.0,5686000000.0,,,,,,2463000000.0,4275000000.0,,,2902000000.0,327000000.0,3175000000.0,,,,-640000000.0,92000000.0,,,192000000.0,6000000.0,868000000.0,5077000000.0,,,2003000000.0,601000000.0,,,261000000.0,46000000.0,1062000000.0,1068000000.0,204000000.0,,252000000.0,,,1141000000.0,7073000000.0,46000000.0,11348000000.0,5638000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,,773000000.0,1390000000.0,,,5753000000.0,,,,,,2446000000.0,4095000000.0,,,3120000000.0,335000000.0,3468000000.0,,,,,241000000.0,,,0.0,6000000.0,1164000000.0,5244000000.0,,,2259000000.0,696000000.0,,,297000000.0,119000000.0,596000000.0,602000000.0,204000000.0,,414000000.0,,,1320000000.0,7591000000.0,1334000000.0,11686000000.0,5914000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,975000000.0,,164000000.0,717000000.0,316000000.0,155000000.0,-103000000.0,5700000000.0,,,,155000000.0,,2396000000.0,3085000000.0,,,3128000000.0,342000000.0,2829000000.0,,,,-633000000.0,77000000.0,,,169000000.0,6000000.0,863000000.0,4666000000.0,,46000000.0,1688000000.0,612000000.0,,,224000000.0,1186000000.0,729000000.0,735000000.0,205000000.0,,527000000.0,,,1135000000.0,7846000000.0,43000000.0,10931000000.0,5225000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,176000000.0,737000000.0,1367000000.0,,,5567000000.0,,,,,,2121000000.0,2691000000.0,,,3113000000.0,308000000.0,3109000000.0,,,,,261000000.0,,,0.0,14000000.0,1211000000.0,5022000000.0,,,2075000000.0,546000000.0,,,256000000.0,1153000000.0,460000000.0,474000000.0,205000000.0,,531000000.0,,,1058000000.0,8111000000.0,88000000.0,10802000000.0,5230000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,1018000000.0,,190000000.0,820000000.0,329000000.0,201000000.0,,5979000000.0,,,,600000000.0,,2187000000.0,2924000000.0,,,3200000000.0,334000000.0,3225000000.0,,,,-684000000.0,87000000.0,,,163000000.0,16000000.0,963000000.0,5030000000.0,,488000000.0,1878000000.0,714000000.0,,,224000000.0,1172000000.0,530000000.0,546000000.0,205000000.0,,337000000.0,,,1280000000.0,8473000000.0,48000000.0,11397000000.0,5412000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,106000000.0,794000000.0,1307000000.0,,,5398000000.0,,,,,,2241000000.0,2900000000.0,,,2832000000.0,317000000.0,3257000000.0,,,,,330000000.0,,,51000000.0,26000000.0,1274000000.0,4800000000.0,,,1923000000.0,664000000.0,,,251000000.0,1123000000.0,361000000.0,387000000.0,205000000.0,,733000000.0,,,1136000000.0,8002000000.0,95000000.0,10902000000.0,5498000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,889000000.0,,164000000.0,841000000.0,319000000.0,262000000.0,,6414000000.0,,,,504000000.0,,1907000000.0,4099000000.0,,,3698000000.0,320000000.0,3310000000.0,,,,-569000000.0,74000000.0,,,175000000.0,28000000.0,938000000.0,4134000000.0,,370000000.0,2044000000.0,560000000.0,,,211000000.0,1246000000.0,1703000000.0,1731000000.0,205000000.0,,278000000.0,,,1030000000.0,7536000000.0,77000000.0,11635000000.0,5217000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,102000000.0,945000000.0,1463000000.0,,,6457000000.0,,,,,,1718000000.0,3573000000.0,,,3727000000.0,339000000.0,3649000000.0,,,,,370000000.0,,,8000000.0,31000000.0,1343000000.0,4534000000.0,,,2324000000.0,548000000.0,,,274000000.0,1251000000.0,980000000.0,1011000000.0,205000000.0,,115000000.0,,,1082000000.0,8254000000.0,120000000.0,11827000000.0,5367000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,978000000.0,,224000000.0,1024000000.0,333000000.0,319000000.0,,4344000000.0,,,,564000000.0,,1924000000.0,4085000000.0,,,716000000.0,343000000.0,3794000000.0,,,,-635000000.0,86000000.0,,,186000000.0,10000000.0,961000000.0,2341000000.0,,521000000.0,2420000000.0,466000000.0,,,235000000.0,1312000000.0,1459000000.0,1469000000.0,205000000.0,,39000000.0,,,1101000000.0,5981000000.0,60000000.0,10066000000.0,5718000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
