date,quarterlySellingGeneralAndAdministration,quarterlyBasicEPS,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyNetIncome,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyDilutedEPS,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyTotalAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyBasicAverageShares,quarterlyResearchAndDevelopment,quarterlySaleOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherShortTermInvestments
2014-12-31,198331000.0,,-148686000.0,-385280000.0,12749000,125933000.0,172651000,-659553000.0,,88575000.0,6495000.0,2474000.0,127282000,77958000.0,-12379000.0,777978000,104051000.0,45272000.0,5652623000.0,917719000.0,856736000.0,4668705000.0,5700387000.0,73506000.0,4611436000.0,,97910000.0,604265000.0,,856355000.0,44177000.0,298370000.0,4843651000.0,337024000.0,,0.0,12749000,440954000.0,313672000.0,12674000,-41587000.0,2423783000.0,197142000.0,54658000.0,-918225000.0,2550727000.0,12711000.0,876000.0,2098000.0,52095000.0,,125933000.0,125933000.0,-74976000.0,71365000.0,-1845000.0,609859000.0,-81727000.0,,171096000.0,21177000.0,-2117978000.0,-93138000.0,-58055000.0,0.0,,6570342000.0,,-75031000.0,9474000.0,183988000.0,203014000.0,,,,,
2015-03-31,169878000.0,0.2,-76180000.0,-102539000.0,41096000,119605000.0,209350000,-718996000.0,,85951000.0,6856000.0,2092000.0,147096000,-78507000.0,-3273000.0,749286000,99021000.0,-135427000.0,5483981000.0,887473000.0,720331000.0,4597207000.0,5614952000.0,72363000.0,4667359000.0,,0.0,590026000.0,212249000.0,742855000.0,-17995000.0,296247000.0,4894621000.0,321654000.0,,13860000.0,41096000,427632000.0,280536000.0,41739000,-24511000.0,2358561000.0,185195000.0,55878000.0,-2282261000.0,2476802000.0,57687000.0,15948000.0,2105000.0,54483000.0,,119605000.0,119605000.0,68863000.0,65712000.0,-1104000.0,582070000.0,-6431000.0,0.19,5512000.0,21487000.0,-2120405000.0,-84019000.0,-6328000.0,0.0,,6371454000.0,,-131082000.0,3437000.0,125933000.0,184406000.0,210237000.0,,,,
2015-06-30,181939000.0,0.25,-74432000.0,-100690000.0,53330000,117098000.0,215878000,-766849000.0,,87549000.0,7921000.0,2268000.0,138610000,94682000.0,-5815000.0,759734000,100336000.0,37785000.0,5547850000.0,874727000.0,752135000.0,4681792000.0,5700352000.0,79124000.0,4718915000.0,,0.0,596252000.0,212077000.0,708787000.0,-4824000.0,333811000.0,4948217000.0,326283000.0,,20000000.0,53330000,433451000.0,294841000.0,54007000,-11112000.0,2388697000.0,185851000.0,49842000.0,-2632784000.0,2493013000.0,61411000.0,7404000.0,2108000.0,70235000.0,,117098000.0,117098000.0,-104332000.0,66918000.0,-580000.0,597290000.0,-15283000.0,0.25,174226000.0,25023000.0,-2188779000.0,-79544000.0,-2507000.0,0.0,,6422577000.0,,-129750000.0,1506000.0,119605000.0,162238000.0,210699000.0,,,,
2015-09-30,185036000.0,0.11,-79215000.0,-100483000.0,23110000,492899000.0,179200000,-844675000.0,,86492000.0,6159000.0,2083000.0,131905000,66176000.0,-1229000.0,746529000,97077000.0,-19390000.0,5441524000.0,1228298000.0,910777000.0,4643654000.0,6050045000.0,74591000.0,4920568000.0,,0.0,573889000.0,211917000.0,607204000.0,-1158000.0,318009000.0,5139268000.0,317663000.0,,0.0,23110000,428866000.0,296961000.0,23517000,-40329000.0,2347064000.0,182197000.0,47032000.0,-3624532000.0,2428725000.0,26441000.0,3774000.0,2111000.0,253726000.0,,492899000.0,492899000.0,321009000.0,66267000.0,-10918000.0,576660000.0,-6261000.0,0.11,140357000.0,23207000.0,-2214929000.0,-74181000.0,375801000.0,0.0,,6669822000.0,,-163687000.0,6153000.0,117098000.0,156845000.0,210912000.0,,,,
2015-12-31,193150000.0,,-192959000.0,-102796000.0,5705000,128381000.0,170957000,-942218000.0,,85472000.0,6649000.0,2806000.0,125241000,114049000.0,2844000.0,752427000,95693000.0,73627000.0,5492675000.0,857912000.0,841831000.0,4744236000.0,5821980000.0,71844000.0,4757610000.0,,0.0,564401000.0,,508841000.0,41994000.0,256131000.0,4980149000.0,324425000.0,,0.0,5705000,428002000.0,302761000.0,5940000,-40963000.0,2360978000.0,183112000.0,55002000.0,-3072024000.0,2497158000.0,16527000.0,10587000.0,2113000.0,88068000.0,,128381000.0,128381000.0,-394051000.0,68958000.0,4342000.0,606100000.0,-85583000.0,,221665000.0,28439000.0,-2247078000.0,-107616000.0,-364518000.0,0.0,,6350587000.0,,-174917000.0,6888000.0,492899000.0,219590000.0,,,,,
2016-03-31,183537000.0,0.3,-107281000.0,-104931000.0,62774000,117945000.0,230494000,-982532000.0,,87204000.0,6885000.0,2749000.0,129753000,-6992000.0,-6012000.0,750690000,96079000.0,-63764000.0,5590413000.0,831896000.0,748493000.0,4865424000.0,5901165000.0,74356000.0,4931296000.0,,0.0,574717000.0,212471000.0,496398000.0,-30934000.0,297169000.0,5152672000.0,326105000.0,,-1126000.0,62774000,424585000.0,294832000.0,63041000,12250000.0,2400719000.0,181091000.0,50941000.0,-2384215000.0,2539304000.0,74941000.0,11900000.0,2119000.0,89974000.0,,117945000.0,117945000.0,19261000.0,68349000.0,537000.0,621094000.0,-19340000.0,0.3,81118000.0,29296000.0,-2326120000.0,-88110000.0,-10436000.0,0.0,,6422309000.0,,-152160000.0,-8151000.0,128381000.0,180259000.0,211526000.0,,,,
2016-06-30,192954000.0,-0.06,-295272000.0,-127665000.0,-13968000,236989000.0,188151000,-1124924000.0,,115022000.0,9028000.0,2903000.0,149109000,33331000.0,-3890000.0,883748000,109044000.0,-12525000.0,8451684000.0,1289370000.0,982029000.0,5540949000.0,7495024000.0,86367000.0,6103058000.0,,143968000.0,710526000.0,246387000.0,2221075000.0,-8443000.0,415536000.0,6512995000.0,395649000.0,,48744000.0,-13968000,488099000.0,338990000.0,-14720000,-78124000.0,3840090000.0,212231000.0,214526000.0,-5002899000.0,3196248000.0,-3881000.0,10839000.0,2630000.0,112509000.0,,236989000.0,236989000.0,293678000.0,77010000.0,-12084000.0,1329093000.0,-257213000.0,-0.06,125632000.0,86253000.0,-2344701000.0,-92301000.0,119044000.0,21634000.0,,9741054000.0,,-149289000.0,9897000.0,117945000.0,220119000.0,246387000.0,,,,
2016-09-30,188822000.0,0.03,-104567000.0,-127866000.0,7080000,458128000.0,238940000,-1246408000.0,,124670000.0,5957000.0,3589000.0,167659000,109369000.0,-12294000.0,942822000,111035000.0,59551000.0,8437575000.0,1467341000.0,1024027000.0,5574805000.0,7754662000.0,88794000.0,6338024000.0,,127912000.0,700238000.0,264502000.0,2124693000.0,304000.0,447413000.0,6730635000.0,429808000.0,,-9677000.0,7080000,513014000.0,345355000.0,5759000,-55507000.0,3861810000.0,202171000.0,192782000.0,-4173271000.0,3166528000.0,28852000.0,23418000.0,2634000.0,121203000.0,,458128000.0,458128000.0,128398000.0,85418000.0,-5475000.0,1323474000.0,182000.0,0.01,215842000.0,85763000.0,-2408277000.0,-106473000.0,221139000.0,19269000.0,,9904916000.0,,-138446000.0,-8742000.0,236989000.0,233971000.0,263269000.0,,,,
2016-12-31,195737000.0,,-28871000.0,-145409000.0,48938000,236484000.0,259605000,-1343311000.0,,125430000.0,7106000.0,16127000.0,166856000,28818000.0,-28172000.0,934193000,119834000.0,-44075000.0,8374693000.0,1112107000.0,1046557000.0,5535783000.0,7550129000.0,99540000.0,6078206000.0,,161563000.0,691249000.0,,1936547000.0,-11639000.0,380140000.0,6503572000.0,416215000.0,,-57056000.0,48938000,517978000.0,351122000.0,49800000,-34690000.0,3905021000.0,201128000.0,151295000.0,-3291055000.0,3083326000.0,46732000.0,-1213000.0,2636000.0,172975000.0,,236484000.0,236484000.0,-315964000.0,87443000.0,-2047000.0,1269322000.0,-15594000.0,,121303000.0,117024000.0,-2452457000.0,-92485000.0,-221644000.0,0.0,,9486800000.0,,-212573000.0,-16210000.0,458128000.0,222197000.0,,,,,
2017-03-31,198106000.0,0.22,-104303000.0,-2060000.0,58125000,295628000.0,281119000,-1430613000.0,,124707000.0,6549000.0,7065000.0,157563000,27232000.0,-7386000.0,938876000,121938000.0,-66360000.0,8473497000.0,1198637000.0,1418469000.0,5662272000.0,7768360000.0,86583000.0,5922748000.0,,0.0,721030000.0,264810000.0,1902725000.0,5869000.0,533647000.0,6349891000.0,426707000.0,,-1848000.0,58125000,512169000.0,354606000.0,58844000,-3444000.0,3957058000.0,223701000.0,151314000.0,-2682348000.0,3111740000.0,68064000.0,9220000.0,2641000.0,421227000.0,,295628000.0,295628000.0,36662000.0,88348000.0,10595000.0,1290676000.0,-12187000.0,0.22,121837000.0,114023000.0,-2550532000.0,-94605000.0,59144000.0,0.0,,9672134000.0,,-161239000.0,-8971000.0,236484000.0,239894000.0,263855000.0,,,,
2017-06-30,187827000.0,0.3,-116667000.0,-145333000.0,78630000,291019000.0,323456000,-1498285000.0,,128099000.0,8543000.0,6716000.0,189280000,98728000.0,-2150000.0,949806000,128883000.0,-8136000.0,8608817000.0,1205876000.0,1474606000.0,5826538000.0,7957396000.0,85948000.0,6028985000.0,,0.0,730366000.0,264930000.0,1855788000.0,-11829000.0,579070000.0,6482790000.0,414284000.0,,-3202000.0,78630000,535522000.0,346242000.0,83148000,280000.0,3988762000.0,225133000.0,170890000.0,-3069068000.0,3175439000.0,99594000.0,18009000.0,2644000.0,423269000.0,,291019000.0,291019000.0,-98246000.0,95763000.0,-988000.0,1308892000.0,-26036000.0,0.3,197840000.0,135724000.0,-2651099000.0,-99112000.0,-4609000.0,0.0,,9814693000.0,,-153590000.0,-18353000.0,295628000.0,247134000.0,264217000.0,,,,
2017-09-30,189544000.0,0.09,-262431000.0,-145587000.0,24345000,337886000.0,248316000,-1621538000.0,,128513000.0,7761000.0,6750000.0,195276000,92276000.0,-18683000.0,965661000,128820000.0,-9590000.0,8931782000.0,1328224000.0,1232369000.0,6094095000.0,8391360000.0,87484000.0,6700094000.0,,0.0,784884000.0,266139000.0,1866988000.0,21953000.0,580991000.0,7158991000.0,418327000.0,,-5858000.0,24345000,547334000.0,352058000.0,25382000,-77999000.0,4070656000.0,218033000.0,175169000.0,-5104626000.0,3344475000.0,28288000.0,2268000.0,2668000.0,180390000.0,,337886000.0,337886000.0,103064000.0,91515000.0,-12663000.0,1396522000.0,-155905000.0,0.09,199192000.0,120129000.0,-2749620000.0,-106916000.0,46867000.0,0.0,,10260006000.0,,-115343000.0,-32603000.0,291019000.0,252955000.0,265198000.0,,,,
2017-12-31,198144000.0,,-116047000.0,-147019000.0,22721000,925699000.0,251721000,-1765966000.0,,141057000.0,7166000.0,5684000.0,190034000,84416000.0,-8151000.0,991235000,126231000.0,-17865000.0,9022087000.0,1950315000.0,1330173000.0,6251100000.0,8673560000.0,73039000.0,6896971000.0,,0.0,835742000.0,,2297438000.0,18905000.0,409038000.0,7343387000.0,426000000.0,,-9151000.0,22721000,565235000.0,375201000.0,24349000,-81310000.0,4070267000.0,241590000.0,155728000.0,-5320509000.0,3417679000.0,20159000.0,-3550000.0,2831000.0,146300000.0,,925699000.0,925699000.0,498945000.0,90505000.0,-2658000.0,1410748000.0,-25577000.0,,202099000.0,123393000.0,-2833421000.0,-117683000.0,587813000.0,0.0,,10972402000.0,,-103989000.0,-29726000.0,337886000.0,289137000.0,,,,,
2018-03-31,205166000.0,0.16,-1562012000.0,-169006000.0,44684000,442491000.0,349067000,-1919787000.0,,160578000.0,7384000.0,7217000.0,188489000,-36156000.0,-387000.0,1042458000,125442000.0,-151238000.0,10473276000.0,1524873000.0,1231062000.0,7306059000.0,9736874000.0,96731000.0,8020873000.0,,,859106000.0,285993000.0,2259747000.0,-1381000.0,574725000.0,8505812000.0,448721000.0,,-5314000.0,44684000,593737000.0,405248000.0,45614000,-44081000.0,4325478000.0,267925000.0,169889000.0,-4410656000.0,4365471000.0,46782000.0,1168000.0,2859000.0,137198000.0,8716000.0,442491000.0,442491000.0,985252000.0,,-10535000.0,1601526000.0,-1428974000.0,0.16,91568000.0,180801000.0,-2940588000.0,-127724000.0,-483208000.0,,,11998149000.0,,-74082000.0,-10590000.0,925699000.0,251214000.0,285259000.0,,,,
2018-06-30,199119000.0,0.33,-359484000.0,-168046000.0,93401000,188192000.0,372992000,-1996365000.0,,155925000.0,8689000.0,8583000.0,216772000,184460000.0,1285000.0,1060823000,120952000.0,57432000.0,10568200000.0,1244334000.0,1273103000.0,7383554000.0,9755087000.0,119095000.0,7961761000.0,,,867041000.0,286569000.0,2055940000.0,,599811000.0,8481984000.0,451464000.0,,-4495000.0,93401000,609359000.0,392587000.0,93903000,5643000.0,4466634000.0,256181000.0,184836000.0,-3466140000.0,4406487000.0,120308000.0,26405000.0,2861000.0,123818000.0,0.0,188192000.0,188192000.0,-186499000.0,,-3929000.0,1563525000.0,-237895000.0,0.33,301761000.0,131554000.0,-2977067000.0,-117301000.0,-254299000.0,,,11812534000.0,,-207450000.0,,442491000.0,293293000.0,285984000.0,,,,
2018-09-30,206028000.0,0.23,-181297000.0,-168351000.0,67148000,197676000.0,354895000,-2098403000.0,,158092000.0,7279000.0,8167000.0,209560000,101245000.0,-1681000.0,1060991000,117330000.0,-16597000.0,10589994000.0,1215975000.0,1247352000.0,7469651000.0,9867093000.0,116757000.0,8109179000.0,,,847452000.0,286982000.0,1937386000.0,,602273000.0,8619741000.0,448018000.0,,-8711000.0,67148000,612973000.0,403413000.0,78628000,-14139000.0,4478757000.0,237574000.0,181730000.0,-3349375000.0,4424693000.0,91580000.0,14300000.0,2862000.0,121695000.0,0.0,197676000.0,197676000.0,-29194000.0,105223000.0,-3528000.0,1523455000.0,-44142000.0,0.23,231214000.0,163089000.0,-3044958000.0,-129969000.0,9484000.0,,,11805969000.0,,-228260000.0,,188192000.0,285810000.0,286159000.0,,,,
2018-12-31,213399000.0,,-119085000.0,-168232000.0,158118000,165485000.0,371380000,-2116367000.0,,164919000.0,7815000.0,7989000.0,192531000,153459000.0,-9946000.0,1061489000,121864000.0,60116000.0,10644133000.0,1208114000.0,1462678000.0,7600949000.0,9966658000.0,111331000.0,8016417000.0,,,846889000.0,,1884180000.0,,398878000.0,8503980000.0,453379000.0,,-7688000.0,158118000,608110000.0,415579000.0,158831000,12425000.0,4441030000.0,264823000.0,183836000.0,-2965968000.0,4489557000.0,99241000.0,-5610000.0,2863000.0,126406000.0,76192000.0,165485000.0,165485000.0,-218881000.0,107220000.0,-936000.0,1506522000.0,-47546000.0,,311006000.0,207024000.0,-3111392000.0,-157547000.0,-32191000.0,,,11852247000.0,,-265664000.0,,197676000.0,318765000.0,,,,,
2019-03-31,270559000.0,0.1,-311217000.0,-178023000.0,29561000,161475000.0,321760000,-2257485000.0,,162483000.0,8519000.0,7753000.0,159277000,-94449000.0,1423000.0,1053863000,,-105896000.0,12479513000.0,1209850000.0,1515133000.0,9530241000.0,11928629000.0,2047759000.0,8365737000.0,,210854000.0,837521000.0,287492000.0,1759401000.0,,839968000.0,10413496000.0,461544000.0,,-41161000.0,29561000,592319000.0,433042000.0,30476000,-15812000.0,4465378000.0,266314000.0,190871000.0,-1351242000.0,6317119000.0,41029000.0,10553000.0,2868000.0,125142000.0,0.0,161475000.0,161475000.0,187736000.0,104221000.0,-498000.0,1495338000.0,-58645000.0,0.1,117067000.0,201678000.0,-3213122000.0,-211516000.0,-4010000.0,,,13689363000.0,,-250960000.0,,165485000.0,283709000.0,286528000.0,,,,
2019-06-30,206378000.0,0.32,-158456000.0,-175334000.0,92441000,161996000.0,374099000,-2364812000.0,,164331000.0,12501000.0,7633000.0,189067000,117833000.0,1330000.0,1066907000,,62139000.0,12505879000.0,1215103000.0,1616787000.0,9634230000.0,12062001000.0,1787386000.0,8390183000.0,,,852330000.0,287481000.0,1657821000.0,,920493000.0,10445214000.0,465102000.0,,-10185000.0,92441000,601805000.0,412738000.0,92347000,19240000.0,4473424000.0,268779000.0,194532000.0,-1251680000.0,6352366000.0,102993000.0,10646000.0,2870000.0,123527000.0,0.0,161996000.0,161996000.0,-148634000.0,106775000.0,-501000.0,1470503000.0,-5228000.0,0.32,312664000.0,209586000.0,-3281864000.0,-194831000.0,521000.0,,,13720982000.0,,-261821000.0,,161475000.0,303988000.0,286925000.0,,,,
2019-09-30,191807000.0,0.37,-165962000.0,-175551000.0,107675000,186778000.0,396008000,-2433802000.0,,157561000.0,7120000.0,7317000.0,223758000,40728000.0,-110000.0,1062224000,,-34696000.0,12373274000.0,1203893000.0,1830111000.0,9633953000.0,12065318000.0,1757197000.0,8220347000.0,,,821926000.0,287691000.0,1510830000.0,,888021000.0,10235207000.0,451317000.0,,-11744000.0,107675000,610907000.0,387149000.0,108284000,13131000.0,4421995000.0,257328000.0,189564000.0,-10087769000.0,6322215000.0,130212000.0,21928000.0,2871000.0,394822000.0,0.0,186778000.0,186778000.0,-19217000.0,108235000.0,-1234000.0,1429610000.0,-11848000.0,0.37,218414000.0,199454000.0,-3311738000.0,-177686000.0,24782000.0,,,13577167000.0,,-346203000.0,,161996000.0,289940000.0,287152000.0,,,,
