date,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyStockholdersEquity,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyOperatingCashFlow,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherShortTermInvestments,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyBasicEPS,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyRepaymentOfDebt,quarterlyChangeInInventory,quarterlyAccountsPayable,quarterlyCommonStockIssuance,quarterlyInventory,quarterlyAccountsReceivable,quarterlyCurrentDebt,quarterlyRepurchaseOfCapitalStock,quarterlyLongTermDebt,quarterlyInterestExpense,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyNetOtherInvestingChanges,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,quarterlyChangesInAccountReceivables
2018-03-31,,-0.056755,7950000.0,19294000.0,,,30383000,26223000,,,,-489000,,-48000.0,213000.0,-3030000,7697000.0,11924000,,-4002000,,,5420000.0,46911000,,,,460000.0,-4160000,,-3033000.0,,,,,,20688000,2836000.0,,,234975000.0,18459000,,-3603000,-3603000,-0.056755,-13336000,-3046000.0,22130000.0,70000.0,,,-8000000.0,1130000.0,,,234975000.0,,,2387000.0,,,,,,,,,,,,,,,,,
2018-06-30,,-0.043145,,,,,42854000,42315000,,,,-63000,,,,-539000,,15566000,,-513000,,,,68886000,,,,,-539000,,,,,,,,26571000,,,,234975000.0,27288000,,-405000,-405000,-0.043145,-10138000,,,-120000.0,,,,,,,234975000.0,,,,,,,,,,,,,,,,,,,,
2018-09-30,,-0.038506,,,,,61608000,61688000,,,,46000,,,,80000,,20013000,,375000,,,,99244000,,,,,80000,,,,,,,,37556000,,,,234975000.0,41595000,,684000,684000,-0.038506,-9048000,,,,,,,,,,234975000.0,,,,,,,,,,,,,,,,,,,,
2018-12-31,1275000.0,,,,60000.0,1166000.0,100554000,124327000,263330000.0,59000.0,-492539000.0,3122000,16779000.0,,,23773000,,26547000,280801000.0,25537000,-493765000.0,8711000.0,,182265000,30842000.0,,355912000.0,,23773000,-14063000.0,,11345000.0,57402000.0,338203000.0,197991000.0,6538000.0,57938000,,5221000.0,474830000.0,,74007000,331000.0,22974000,22974000,,13242000,,,100000.0,33259000.0,231250000.0,,,60000.0,830742000.0,,237000.0,,,,,,,,,,,,,,,,,,,
2019-03-31,2345000.0,0.075333,350445000.0,33259000.0,94000.0,1428000.0,144383000,187110000,282267000.0,48000.0,11652000.0,10018000,76976000.0,,3822000.0,44300000,24856000.0,30442000,363628000.0,44376000,-465639000.0,9088000.0,64609000.0,269155000,76976000.0,1714000.0,420702000.0,-500000.0,42727000,,-1175000.0,9963000.0,110541000.0,474169000.0,254139000.0,18325000.0,82045000,6774000.0,4754000.0,41815000.0,234975000.0,113941000,331000.0,33891000,33891000,0.075333,17714000,-57320000.0,40033000.0,533000.0,40033000.0,294172000.0,-406593000.0,1573000.0,302000.0,462517000.0,234975000.0,193000.0,-500000.0,63434000.0,,,,,,,,,,,,,,,,,
2019-06-30,,0.04,,,104000.0,-7846000.0,236264000,252490000,494108000.0,38000.0,1350429000.0,4539000,247781000.0,,,16226000,,41128000,1894963000.0,20307000,-449265000.0,9547000.0,,353679000,247781000.0,5327000.0,666353000.0,,16226000,,,,285669000.0,2180632000.0,1686491000.0,109177000.0,101189000,,5385000.0,163850000.0,181052883.0,195136000,331000.0,16374000,16374000,0.04,7653000,,,91000.0,60100000.0,1746591000.0,,,265000.0,830203000.0,194425836.0,150000.0,,,,,,,,,,,,,,,,,,,
2019-09-30,,0.006667,,,104000.0,35494000.0,411118000,400303000,772873000.0,31000.0,1463956000.0,-5471000,269649000.0,,,-10815000,,57128000,1235131000.0,-4167000,-447363000.0,5439000.0,,556994000,269649000.0,17561000.0,1008186000.0,,-10815000,,,,1389108000.0,2624239000.0,1014633000.0,153835000.0,156691000,,1063256000.0,152097000.0,235635391.0,353990000,331000.0,1902000,1902000,0.006667,1902000,,,3366000.0,32042000.0,1046675000.0,,,522000.0,1160283000.0,250053955.0,125000.0,,,,,,,,,,,,,,,,,,,
