date,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyBasicAverageShares,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,quarterlyLongTermDebt,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyNetPPE,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyCurrentDebt,quarterlyOperatingExpense,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyBasicEPS,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid
2003-09-30,11765000,0.083077,,,25843000,0.0,75261000.0,-4195000.0,-104000.0,6495000.0,154283000.0,11528000.0,22646000.0,198917000.0,90446000,140545412.0,19310000,,290876000.0,82287000.0,227988000.0,0.0,221000.0,3052000.0,101986000.0,31389000.0,30576000.0,54260000.0,,116630000.0,59057000.0,11765000,11765000,32209000.0,312667000.0,-1737000.0,,,7258000.0,223620000.0,,63650000.0,458000.0,-67256000.0,86789000.0,75261000.0,,142235412.0,2616000.0,39747000.0,972000.0,42870000.0,11810000.0,0.0,212000.0,7538000.0,1208000.0,0.083077,-4002000.0,26648000.0,19023000.0,,511584000.0,23817000.0,1481000.0,23622000.0,283596000.0,,,6533000.0,17047000.0,17508000.0,51639000.0,1484000.0,,,
2003-12-31,8987000,,,,24495000,0.0,98993000.0,2441000.0,7733000.0,-10221000.0,163270000.0,6527000.0,15153000.0,217144000.0,95121000,,17649000,,325374000.0,95278000.0,258861000.0,0.0,-1662000.0,7706000.0,100444000.0,35307000.0,31344000.0,60962000.0,,121866000.0,59814000.0,8987000,8987000,33046000.0,334786000.0,-197000.0,,,6688000.0,232860000.0,,65160000.0,-1026000.0,-92514000.0,105520000.0,98993000.0,,,9229000.0,42165000.0,1565000.0,44638000.0,10967000.0,0.0,179000.0,9119000.0,591000.0,,-3168000.0,18321000.0,15675000.0,,551930000.0,23233000.0,5000000.0,23732000.0,293069000.0,,,6846000.0,19481000.0,29992000.0,75261000.0,1485000.0,,,
2004-03-31,11421000,0.083077,,,25928000,,108774000.0,-2057000.0,-5417000.0,-1147000.0,174691000.0,6536000.0,9584000.0,210730000.0,96058000,140976820.0,19032000,,318611000.0,91298000.0,271309000.0,0.0,-2895000.0,7871000.0,98279000.0,32632000.0,35068000.0,63620000.0,,119432000.0,63426000.0,11421000,11421000,35022000.0,345148000.0,-269000.0,,,6786000.0,226097000.0,,67168000.0,-235000.0,-92514000.0,115310000.0,108774000.0,,143283116.0,8818000.0,44394000.0,1022000.0,43420000.0,10627000.0,0.0,1711000.0,9372000.0,1741000.0,0.083077,-2809000.0,12393000.0,18207000.0,,555878000.0,28532000.0,923000.0,9781000.0,284569000.0,,,6896000.0,14449000.0,26537000.0,98993000.0,1489000.0,,,
2004-06-30,8802000,0.062308,,,30755000,,107327000.0,-24089000.0,-1921000.0,2480000.0,183493000.0,42330000.0,22883000.0,218057000.0,98637000,141131857.0,24695000,,298396000.0,99953000.0,302048000.0,0.0,3019000.0,6896000.0,98328000.0,32494000.0,41919000.0,62482000.0,,118104000.0,66143000.0,8802000,8802000,32191000.0,350302000.0,15324000.0,,,2910000.0,205882000.0,,57757000.0,-12509000.0,-92514000.0,149657000.0,107327000.0,,143042375.0,2641000.0,41448000.0,970000.0,43177000.0,14709000.0,0.0,-4510000.0,9257000.0,842000.0,0.062308,-3570000.0,26453000.0,11712000.0,,568359000.0,34529000.0,1500000.0,-1447000.0,266311000.0,,,6060000.0,16668000.0,21550000.0,108774000.0,1490000.0,,,
2004-09-30,12640000,0.093462,,,26836000,-25191000.0,143068000.0,-53787000.0,-3956000.0,-23575000.0,196133000.0,62366000.0,-11394000.0,290071000.0,90403000,141285931.0,21667000,,299084000.0,68247000.0,355328000.0,0.0,892000.0,8536000.0,200435000.0,30702000.0,42213000.0,60843000.0,,221824000.0,59701000.0,12640000,12640000,29821000.0,367527000.0,-47026000.0,,,7687000.0,206570000.0,,57484000.0,-1120000.0,-92514000.0,205434000.0,143068000.0,,142663931.0,1104000.0,38034000.0,1653000.0,74830000.0,18254000.0,0.0,97415000.0,7641000.0,1278000.0,0.093462,-2657000.0,-8737000.0,20327000.0,,657598000.0,6496000.0,5000000.0,35741000.0,302270000.0,,,5169000.0,13369000.0,24542000.0,107327000.0,1493000.0,,,
2004-12-31,15842000,,,,27971000,24748000.0,196375000.0,28784000.0,820000.0,2228000.0,211975000.0,30153000.0,20104000.0,314223000.0,95531000,,23135000,,317464000.0,88055000.0,387084000.0,0.0,1003000.0,4676000.0,197383000.0,31284000.0,46879000.0,66098000.0,,226168000.0,64247000.0,15842000,15842000,32187000.0,400376000.0,-1125000.0,,,6599000.0,217108000.0,10372000.0,60164000.0,-1372000.0,-100356000.0,226528000.0,196375000.0,,,7970000.0,41112000.0,1456000.0,91021000.0,16272000.0,0.0,1007000.0,7889000.0,1271000.0,,-3585000.0,23689000.0,22441000.0,,714599000.0,10283000.0,7437000.0,53307000.0,327515000.0,,,4836000.0,20157000.0,40675000.0,143068000.0,1495000.0,,,
2005-03-31,13948000,0.093462,,,27411000,-14430000.0,210314000.0,-10149000.0,3165000.0,-4174000.0,225923000.0,34744000.0,17791000.0,300561000.0,95025000,141872375.0,21393000,,309372000.0,74230000.0,393363000.0,0.0,3813000.0,7653000.0,195391000.0,30603000.0,39141000.0,63979000.0,,226331000.0,64422000.0,13948000,13948000,32976000.0,410530000.0,-382000.0,,,7745000.0,209016000.0,10326000.0,54541000.0,-96000.0,-100356000.0,245058000.0,210314000.0,,143534449.0,7554000.0,43029000.0,1477000.0,87074000.0,18138000.0,226000.0,3471000.0,10053000.0,3533000.0,0.093462,-2926000.0,20717000.0,21693000.0,,711091000.0,10108000.0,7562000.0,13939000.0,317728000.0,,,6018000.0,15317000.0,31916000.0,196375000.0,1503000.0,,,
2005-06-30,13777000,0.093462,,,31356000,-26015000.0,156995000.0,-75964000.0,-1451000.0,3208000.0,239700000.0,51759000.0,22237000.0,320087000.0,100354000,142245042.0,24874000,,298278000.0,89439000.0,361417000.0,0.0,3620000.0,8668000.0,192344000.0,32811000.0,53432000.0,66593000.0,,230648000.0,67543000.0,13777000,13777000,33501000.0,412952000.0,-8549000.0,,,8601000.0,197922000.0,17814000.0,49311000.0,-2569000.0,-100356000.0,208754000.0,156995000.0,,143924449.0,7187000.0,42669000.0,1533000.0,143771000.0,21803000.0,0.0,-2327000.0,9421000.0,1119000.0,0.093462,-2681000.0,24918000.0,22378000.0,,733039000.0,9671000.0,11121000.0,-53319000.0,371622000.0,,,6482000.0,17417000.0,19140000.0,210314000.0,1505000.0,,,
2005-09-30,17640000,0.124615,,,32186000,-4981000.0,171192000.0,-6303000.0,-2411000.0,-3335000.0,257340000.0,40007000.0,16632000.0,302421000.0,98671000,142491561.0,25900000,,295194000.0,76779000.0,362958000.0,0.0,-1022000.0,3954000.0,192203000.0,30007000.0,43105000.0,63370000.0,,225642000.0,68664000.0,17640000,17640000,33613000.0,437609000.0,-5312000.0,,,9035000.0,194838000.0,17933000.0,50298000.0,240000.0,-100356000.0,211199000.0,171192000.0,,144526301.0,7031000.0,42764000.0,1521000.0,148555000.0,26050000.0,229000.0,1224000.0,8877000.0,2488000.0,0.124615,-2602000.0,19234000.0,26675000.0,,740030000.0,10796000.0,11740000.0,14197000.0,377072000.0,,,6286000.0,14312000.0,22648000.0,156995000.0,1509000.0,,,
2005-12-31,16860000,,,,37853000,4981000.0,191700000.0,-6085000.0,-1505000.0,548000.0,274200000.0,15000000.0,20849000.0,314841000.0,104345000,,31684000,,300387000.0,91671000.0,370257000.0,0.0,-2647000.0,3052000.0,191447000.0,29520000.0,52707000.0,63538000.0,,223170000.0,74825000.0,16860000,16860000,34722000.0,450457000.0,-5257000.0,,,9658000.0,195199000.0,17570000.0,53653000.0,-3465000.0,-105188000.0,206700000.0,191700000.0,,,6916000.0,43141000.0,1409000.0,168480000.0,25016000.0,0.0,587000.0,10749000.0,819000.0,,-5519000.0,26368000.0,26518000.0,,765298000.0,14935000.0,25007000.0,20508000.0,395041000.0,,,6169000.0,15934000.0,16948000.0,171192000.0,1513000.0,,,
2006-03-31,17580000,0.124615,-1655000.0,,32165000,,197738000.0,-23051000.0,2066000.0,-2257000.0,291780000.0,15000000.0,16094000.0,319243000.0,108715000,143377486.0,25445000,,305399000.0,92605000.0,382729000.0,0.0,-42000.0,3538000.0,192486000.0,33345000.0,49597000.0,70740000.0,,226638000.0,75370000.0,17580000,17580000,38232000.0,480665000.0,121000.0,100743000.0,,8998000.0,200211000.0,19131000.0,54527000.0,581000.0,-105188000.0,212738000.0,197738000.0,,146638079.0,9910000.0,49925000.0,1458000.0,84414000.0,25408000.0,2447000.0,7150000.0,10188000.0,4890000.0,0.124615,-6234000.0,22328000.0,26578000.0,,799908000.0,15144000.0,,6038000.0,417179000.0,,,6720000.0,16639000.0,22155000.0,191700000.0,1523000.0,,,
2006-06-30,14154000,0.093462,3529000.0,,29943000,,473457000.0,-38213000.0,4075000.0,-5423000.0,305934000.0,10000000.0,16624000.0,641011000.0,113233000,143877264.0,22600000,,314168000.0,107675000.0,677060000.0,0.0,-785000.0,5370000.0,488449000.0,33916000.0,62446000.0,74725000.0,,533336000.0,79317000.0,14154000,14154000,44589000.0,508620000.0,163000.0,132688000.0,,9236000.0,208980000.0,27543000.0,58184000.0,-249000.0,-105188000.0,483457000.0,473457000.0,,147557709.0,7222000.0,56717000.0,1934000.0,107948000.0,18520000.0,519000.0,287007000.0,10235000.0,1425000.0,0.093462,-6924000.0,23548000.0,23390000.0,,1149631000.0,13635000.0,,275719000.0,472571000.0,,,7343000.0,22019000.0,33951000.0,197738000.0,1526000.0,,,
2006-09-30,19358000,0.135,-441000.0,,36094000,,491984000.0,-6686000.0,-4262000.0,890000.0,325292000.0,,14063000.0,644533000.0,117939000,144142079.0,28192000,,315594000.0,111988000.0,688081000.0,0.0,-1402000.0,4530000.0,488175000.0,36167000.0,52697000.0,77801000.0,,532545000.0,81772000.0,19358000,19358000,41096000.0,528739000.0,163000.0,140411000.0,,8918000.0,210406000.0,28125000.0,59315000.0,-1187000.0,-105188000.0,491984000.0,491984000.0,,148060376.0,7166000.0,53580000.0,7558000.0,106539000.0,23572000.0,785000.0,3189000.0,10125000.0,2586000.0,0.135,-9588000.0,23651000.0,28276000.0,,1173272000.0,16859000.0,15000000.0,18527000.0,485191000.0,,,7902000.0,33295000.0,31299000.0,473457000.0,1529000.0,,,
2006-12-31,19447000,,-3369000.0,,38620000,-51648000.0,430357000.0,-97522000.0,3331000.0,1707000.0,344739000.0,52782000.0,19345000.0,645847000.0,125891000,,30547000,,352927000.0,116531000.0,683191000.0,13403000.0,-1973000.0,6010000.0,489592000.0,37740000.0,24481000.0,80429000.0,,529316000.0,88151000.0,19447000,19447000,44129000.0,566165000.0,205000.0,160141000.0,,8377000.0,221277000.0,21705000.0,64085000.0,-4302000.0,-131650000.0,483139000.0,430357000.0,,,7422000.0,57604000.0,968000.0,118492000.0,26502000.0,3951000.0,5814000.0,11012000.0,2105000.0,,-12607000.0,31952000.0,27824000.0,,1212012000.0,55462000.0,0.0,-61627000.0,528821000.0,,,8073000.0,23806000.0,41235000.0,491984000.0,1535000.0,,,
2007-03-31,19867000,0.135,21000.0,,38630000,-45265000.0,386070000.0,-68448000.0,492000.0,-7551000.0,357622000.0,98805000.0,-261000.0,662171000.0,127879000,144819042.0,29894000,,355774000.0,131843000.0,702859000.0,0.0,-2159000.0,5770000.0,490122000.0,38929000.0,74592000.0,85980000.0,,530328000.0,88950000.0,19867000,19867000,44927000.0,587494000.0,163000.0,153383000.0,,9150000.0,224124000.0,22426000.0,66336000.0,-1352000.0,-131650000.0,484875000.0,386070000.0,,150413857.0,7508000.0,59056000.0,4691000.0,131388000.0,27251000.0,645000.0,2990000.0,11531000.0,2513000.0,0.135,-21441000.0,21180000.0,29017000.0,,1249665000.0,22315000.0,857000.0,-44287000.0,546806000.0,,,8736000.0,21455000.0,46196000.0,430357000.0,1539000.0,,,
2007-06-30,22583000,0.145385,700000.0,,41841000,-179000.0,380371000.0,-14708000.0,-2487000.0,-15905000.0,381107000.0,99300000.0,1970000.0,644431000.0,135039000,145067487.0,32453000,,359659000.0,126836000.0,703213000.0,0.0,-624000.0,6006000.0,477038000.0,41577000.0,66146000.0,91731000.0,,517595000.0,93462000.0,22583000,22583000,45661000.0,617244000.0,163000.0,159013000.0,,9926000.0,228009000.0,22618000.0,67237000.0,-281000.0,-131650000.0,479671000.0,380371000.0,,151090820.0,14356000.0,61009000.0,4923000.0,132821000.0,27541000.0,892000.0,-3773000.0,12690000.0,2280000.0,0.155769,-11965000.0,13935000.0,32509000.0,,1261675000.0,19953000.0,582000.0,-5699000.0,558462000.0,,,9388000.0,20315000.0,48399000.0,386070000.0,1542000.0,,,
2007-09-30,-7328000,-0.041538,31246000.0,,51470000,0.0,308685000.0,-564485000.0,-11972000.0,3282000.0,373779000.0,,17464000.0,1367321000.0,176632000,171329413.0,31686000,,408359000.0,187467000.0,621398000.0,0.0,-4426000.0,12974000.0,949999000.0,60444000.0,132816000.0,128893000.0,,1179854000.0,116188000.0,-7328000,-7328000,66632000.0,1327969000.0,163000.0,1113497000.0,,1380000.0,276709000.0,183464000.0,86947000.0,-32313000.0,-131650000.0,308685000.0,308685000.0,,171329413.0,2684000.0,84502000.0,10742000.0,648860000.0,27789000.0,8402000.0,482460000.0,17870000.0,25998000.0,-0.041538,-10117000.0,27581000.0,-5955000.0,,2695787000.0,12817000.0,297566000.0,-71686000.0,2074389000.0,,,19784000.0,35409000.0,65854000.0,380371000.0,2138000.0,,,
2007-12-31,15000000,,-2383000.0,,61226000,-747000.0,347320000.0,-12030000.0,12313000.0,-35652000.0,388779000.0,2313000.0,7024000.0,1383046000.0,210224000,,36551000,,449970000.0,165731000.0,647946000.0,15138000.0,-1529000.0,8405000.0,950000000.0,71427000.0,42387000.0,136707000.0,,1217315000.0,138797000.0,15000000,15000000,79402000.0,1391575000.0,4617000.0,1107882000.0,,5099000.0,283491000.0,225893000.0,88346000.0,-8966000.0,-166479000.0,349633000.0,347320000.0,8934000.0,,2773000.0,102246000.0,11099000.0,639107000.0,24620000.0,1605000.0,12377000.0,22844000.0,11491000.0,,-15091000.0,22115000.0,20155000.0,,2775174000.0,66355000.0,0.0,38635000.0,2127228000.0,,,24675000.0,40379000.0,75024000.0,308685000.0,2175000.0,,,
2008-03-31,20333000,0.103846,-2084000.0,,198051000,,351561000.0,-10246000.0,-14194000.0,-23807000.0,409112000.0,,-4607000.0,1390587000.0,207106000,188734007.0,172621000,,466076000.0,169735000.0,695662000.0,0.0,-9540000.0,10832000.0,950000000.0,65882000.0,99569000.0,152459000.0,,1220852000.0,141224000.0,20333000,20333000,73981000.0,1451046000.0,0.0,1113354000.0,,7301000.0,299597000.0,226838000.0,99095000.0,-7050000.0,-166479000.0,351561000.0,351561000.0,,197528748.0,2962000.0,-31397000.0,10451000.0,631078000.0,27463000.0,2900000.0,8255000.0,21369000.0,6042000.0,0.103846,-10285000.0,5678000.0,27694000.0,,2842246000.0,22643000.0,2313000.0,4241000.0,2146584000.0,,,25430000.0,37822000.0,102501000.0,347320000.0,2190000.0,,,
2008-06-30,23225000,0.114231,2561000.0,,68674000,,380667000.0,-15313000.0,,-17128000.0,432338000.0,,37398000.0,1393834000.0,217888000,186373464.0,43427000,,467519000.0,182917000.0,735371000.0,0.0,-10725000.0,10567000.0,950000000.0,69812000.0,108689000.0,148675000.0,,1210917000.0,148076000.0,23225000,23225000,77993000.0,1479029000.0,0.0,1116518000.0,,4291000.0,301040000.0,217909000.0,107768000.0,-8992000.0,-166479000.0,380667000.0,380667000.0,,203316506.0,2956000.0,104649000.0,9187000.0,618908000.0,31859000.0,807000.0,2105000.0,23840000.0,1997000.0,0.124615,-9922000.0,47320000.0,27572000.0,,2873532000.0,25290000.0,0.0,29106000.0,2138161000.0,,,25247000.0,39354000.0,101797000.0,351561000.0,2193000.0,,,
2008-09-30,20791000,0.103846,5645000.0,,79804000,0.0,326034000.0,-114222000.0,,-23012000.0,453129000.0,,14323000.0,1414740000.0,230800000,189792303.0,51752000,,450695000.0,214905000.0,708056000.0,0.0,-12761000.0,7132000.0,925000000.0,77861000.0,110421000.0,151820000.0,,1199835000.0,152939000.0,20791000,20791000,77114000.0,1457760000.0,-14093000.0,1134327000.0,,6679000.0,284216000.0,237110000.0,113733000.0,-16807000.0,-166479000.0,326034000.0,326034000.0,,197022229.0,28011000.0,101187000.0,9194000.0,633173000.0,35278000.0,2211000.0,5801000.0,24073000.0,4493000.0,0.114231,-17153000.0,31476000.0,27846000.0,,2872876000.0,27453000.0,0.0,-54633000.0,2164820000.0,,,28052000.0,41158000.0,46657000.0,380667000.0,2205000.0,,,
2008-12-31,24683000,,8748000.0,,44123000,0.0,333313000.0,-70737000.0,,45875000.0,477812000.0,,67967000.0,1431479000.0,237181000,,17148000,,483742000.0,262375000.0,703555000.0,35566000.0,2655000.0,6797000.0,920000000.0,79730000.0,84042000.0,158440000.0,,1169104000.0,157451000.0,24683000,24683000,112253000.0,1453844000.0,12652000.0,1152105000.0,,11490000.0,289672000.0,212589000.0,108563000.0,25600000.0,-194070000.0,333313000.0,333313000.0,12049000.0,,27984000.0,140303000.0,8695000.0,640309000.0,25916000.0,-3609000.0,-3392000.0,28050000.0,5923000.0,,-20557000.0,88524000.0,36173000.0,,2885323000.0,81710000.0,0.0,7279000.0,2181768000.0,,,26975000.0,48836000.0,15155000.0,326034000.0,2212000.0,,,
2009-03-31,24684000,0.124615,26172000.0,2188000.0,67361000,,337036000.0,-14020000.0,-3559000.0,-37820000.0,502496000.0,,2088000.0,1369934000.0,220933000,190768748.0,37029000,2518000.0,,222519000.0,705257000.0,0.0,-5066000.0,10401000.0,920000000.0,74484000.0,146448000.0,159509000.0,-9586000.0,1147415000.0,146449000.0,24684000,24684000,79886000.0,1462439000.0,0.0,1148924000.0,,7880000.0,281440000.0,188456000.0,110089000.0,1781000.0,,337036000.0,337036000.0,,195643266.0,25000000.0,109420000.0,7431000.0,620005000.0,26650000.0,-137000.0,4613000.0,25643000.0,4750000.0,0.124615,-11686000.0,13774000.0,32564000.0,-2349000.0,2832373000.0,0.0,0.0,3723000.0,2127116000.0,,-4946000.0,27366000.0,38978000.0,-5979000.0,333313000.0,2218000.0,,,
2009-06-30,30929000,0.155769,31183000.0,2815000.0,52349000,,390311000.0,-16446000.0,-15470000.0,27179000.0,533425000.0,,58699000.0,1435913000.0,240156000,191309933.0,46882000,23409000.0,,264453000.0,785252000.0,0.0,-5539000.0,11615000.0,920000000.0,80656000.0,165640000.0,167082000.0,-344000.0,1171460000.0,159500000.0,30929000,30929000,83657000.0,1534614000.0,0.0,1169617000.0,,10107000.0,296002000.0,211405000.0,120110000.0,778000.0,,390311000.0,390311000.0,,196237414.0,25000000.0,112618000.0,7302000.0,619380000.0,23948000.0,531000.0,7270000.0,24950000.0,6739000.0,0.166154,-14974000.0,73673000.0,41036000.0,-1535000.0,2970527000.0,0.0,0.0,53275000.0,2185275000.0,,-1731000.0,28843000.0,38645000.0,24469000.0,337036000.0,2228000.0,,,
2009-09-30,37690000,0.186923,41042000.0,2349000.0,87098000,,861273000.0,-129297000.0,-3255000.0,7240000.0,571115000.0,,52882000.0,1526342000.0,259659000,193670155.0,53354000,33414000.0,,376070000.0,1372161000.0,0.0,-7252000.0,13945000.0,870000000.0,86647000.0,236980000.0,181692000.0,-70000.0,1150272000.0,173012000.0,37690000,37690000,88524000.0,2228309000.0,0.0,1273754000.0,,11629000.0,310215000.0,237530000.0,133618000.0,2692000.0,,861273000.0,861273000.0,,200600600.0,50000000.0,119658000.0,7405000.0,693777000.0,26728000.0,18000.0,525591000.0,26747000.0,550573000.0,0.197308,-24002000.0,76884000.0,49319000.0,-107061000.0,3754651000.0,0.0,1477000.0,470962000.0,2382490000.0,,-5098000.0,30374000.0,42078000.0,48279000.0,390311000.0,2697000.0,,,
2009-12-31,44464000,,-86460000.0,2395000.0,90727000,,825557000.0,-181981000.0,11674000.0,-31396000.0,615579000.0,40000000.0,33969000.0,1505295000.0,289077000,,42940000,10727000.0,528268000.0,375530000.0,1333470000.0,0.0,-3677000.0,19521000.0,870000000.0,100965000.0,,193737000.0,924000.0,1129765000.0,188112000.0,44464000,44464000,108680000.0,2291169000.0,0.0,1337064000.0,-2991000.0,4947000.0,317467000.0,212690000.0,130851000.0,12995000.0,-210801000.0,865557000.0,825557000.0,,,50000000.0,145172000.0,7505000.0,752296000.0,29780000.0,5320000.0,91724000.0,30560000.0,88430000.0,,-18695000.0,52664000.0,49411000.0,-123787000.0,3796464000.0,0.0,-1000.0,-35716000.0,2462994000.0,,-13438000.0,33811000.0,43775000.0,50146000.0,861273000.0,2711000.0,,,
2010-03-31,33014000,0.145385,33159000.0,2581000.0,81546000,-54000000.0,794770000.0,-77975000.0,-4501000.0,-34809000.0,648593000.0,94000000.0,6031000.0,1469134000.0,264364000,223607712.0,44681000,12212000.0,,338140000.0,1331611000.0,0.0,1261000.0,25061000.0,870000000.0,91152000.0,209479000.0,190220000.0,2386000.0,1130994000.0,173212000.0,33014000,33014000,90776000.0,2311065000.0,0.0,1328160000.0,-880000.0,8337000.0,312424000.0,209115000.0,125118000.0,2235000.0,,888770000.0,794770000.0,,232963860.0,50000000.0,128531000.0,6254000.0,745800000.0,34062000.0,-322000.0,2043000.0,31597000.0,3245000.0,0.145385,-23523000.0,29554000.0,41351000.0,-16418000.0,3780199000.0,0.0,14927000.0,-30787000.0,2448588000.0,,293000.0,33941000.0,45572000.0,30271000.0,825557000.0,2715000.0,,,
2010-06-30,38520000,0.166154,37860000.0,3727000.0,82049000,-20000000.0,844209000.0,-25941000.0,-11077000.0,-17705000.0,687112000.0,74000000.0,9265000.0,1433242000.0,262718000,223964971.0,42850000,13672000.0,,322011000.0,1352750000.0,0.0,-294000.0,13218000.0,871783000.0,89912000.0,188653000.0,189958000.0,4203000.0,1111231000.0,172806000.0,38520000,38520000,94693000.0,2334543000.0,0.0,1316955000.0,-751000.0,1020000.0,303381000.0,201877000.0,117808000.0,2858000.0,,918209000.0,844209000.0,,232686527.0,50977000.0,129956000.0,7669000.0,713664000.0,51833000.0,1982000.0,8090000.0,29423000.0,3353000.0,0.176538,-37661000.0,46926000.0,39540000.0,-8587000.0,3767785000.0,0.0,39998000.0,49439000.0,2415035000.0,,-5906000.0,34840000.0,49007000.0,7055000.0,794770000.0,2720000.0,,,
2010-09-30,36488000,0.155769,25965000.0,3650000.0,89430000,-13552000.0,807752000.0,-46050000.0,-2957000.0,26295000.0,723601000.0,79552000.0,52663000.0,1460055000.0,274317000,224147934.0,50235000,22958000.0,,395155000.0,1351562000.0,0.0,-3309000.0,36209000.0,797645000.0,93797000.0,210474000.0,214918000.0,-1796000.0,1064900000.0,180520000.0,36488000,36488000,93425000.0,2430469000.0,0.0,1348439000.0,-48369000.0,10368000.0,336746000.0,206606000.0,131245000.0,2374000.0,,887304000.0,807752000.0,,230126008.0,75427000.0,130285000.0,6980000.0,777428000.0,46717000.0,-2378000.0,-49677000.0,30980000.0,954000.0,0.166154,-35786000.0,88449000.0,46856000.0,-2030000.0,3890524000.0,0.0,4606000.0,-36457000.0,2538962000.0,,722000.0,35594000.0,65067000.0,61674000.0,844209000.0,2721000.0,,,
2010-12-31,36289000,,-109097000.0,3634000.0,90690000,-22524000.0,828407000.0,-65545000.0,-1407000.0,10320000.0,759890000.0,106077000.0,58884000.0,1437642000.0,286032000,,50772000,25211000.0,595368000.0,388407000.0,1364588000.0,0.0,4690000.0,51397000.0,797171000.0,97008000.0,209054000.0,197418000.0,-1311000.0,1049235000.0,189024000.0,36289000,36289000,98599000.0,2476353000.0,0.0,1352281000.0,-3262000.0,9085000.0,345664000.0,200667000.0,126633000.0,473000.0,-249704000.0,934484000.0,828407000.0,,,75835000.0,138252000.0,6912000.0,753327000.0,60953000.0,3508000.0,4316000.0,34039000.0,3689000.0,,-26939000.0,85823000.0,45374000.0,-9950000.0,3913995000.0,0.0,-7546000.0,20655000.0,2549407000.0,,-1993000.0,38404000.0,47803000.0,64754000.0,807752000.0,2724000.0,,,
2011-03-31,27981000,0.124615,26611000.0,3951000.0,80285000,-68672000.0,776581000.0,-88078000.0,-1442000.0,-16095000.0,787871000.0,162346000.0,23622000.0,1421760000.0,264265000,224757490.0,38445000,17821000.0,,374889000.0,1388259000.0,0.0,-4037000.0,58846000.0,796865000.0,92117000.0,197951000.0,202215000.0,3057000.0,1046871000.0,172148000.0,27981000,27981000,94811000.0,2536295000.0,0.0,1364183000.0,-898000.0,7306000.0,369955000.0,191160000.0,132752000.0,1878000.0,,938927000.0,776581000.0,,231478971.0,76332000.0,133703000.0,6307000.0,752541000.0,52072000.0,2052000.0,5509000.0,32667000.0,4355000.0,0.124615,-26421000.0,50043000.0,35287000.0,-2964000.0,3958055000.0,0.0,9564000.0,-51826000.0,2569796000.0,,-479000.0,38691000.0,51976000.0,86619000.0,828407000.0,2732000.0,,,
2011-06-30,33288000,0.145385,34709000.0,5294000.0,85556000,-39723000.0,787865000.0,-41726000.0,-3839000.0,-18585000.0,821159000.0,165624000.0,35914000.0,1404117000.0,282177000,225141712.0,46455000,16821000.0,,365300000.0,1407938000.0,0.0,-7957000.0,60784000.0,796446000.0,93768000.0,190880000.0,208289000.0,-4052000.0,1038817000.0,188409000.0,33288000,33288000,103270000.0,2594227000.0,0.0,1370749000.0,-924000.0,6682000.0,385267000.0,181587000.0,139365000.0,-1183000.0,,953489000.0,787865000.0,,232057712.0,76807000.0,141954000.0,6636000.0,741390000.0,67145000.0,397000.0,1643000.0,32508000.0,1667000.0,0.145385,-20103000.0,56017000.0,39970000.0,,3998344000.0,0.0,20000000.0,11284000.0,2590406000.0,,-4078000.0,38950000.0,49573000.0,103404000.0,776581000.0,2735000.0,,,
