date,quarterlyBasicEPS,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyChangeInInventory,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyBasicAverageShares,quarterlyInventory,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyPretaxIncome,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyAccumulatedDepreciation,quarterlyOtherCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,quarterlyDilutedEPS,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyAccountsPayable,quarterlyDilutedAverageShares,quarterlyResearchAndDevelopment,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyNonCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherShortTermInvestments
2008-12-31,-0.08,1026000000.0,132000000.0,5809000000.0,2717000000.0,7010000000.0,-83000000.0,7016000000.0,489000000,-37000000,14437000000.0,20246000000.0,3707000000.0,9727000000.0,554000000,-2000000.0,,-37000000,3018000000.0,-37000000,1490000000.0,-138000000.0,-87000000,545000000.0,459000000.0,2306000000.0,-93000000.0,2255000000,-74000000.0,1281000000.0,2207000000.0,100000000.0,1086000000.0,-58000000,498000000,472000000.0,,203000000.0,10509000000.0,285000000.0,-5293000000.0,0.0,-4000000.0,,545000000.0,,,-0.08,42000000,545000000.0,1000000.0,1232000000.0,459000000.0,,592000000.0,-71000000.0,-110000000.0,33000000.0,,8699000000.0,56000000,2809000000,-457000000.0,-116000000.0,-23000000,3406000000.0,,0.0,-152000000.0,188000000,99000000.0,-541000000.0,,,,,
2009-03-31,-7.07,-2286000000.0,130000000.0,5487000000.0,2807000000.0,6933000000.0,329000000.0,3444000000.0,362000000,-3238000000,11333000000.0,16820000000.0,3027000000.0,9740000000.0,440000000,4000000.0,,-3242000000,2914000000.0,-3238000000,258000000.0,286000000.0,-3877000000,722000000.0,458000000.0,1989000000.0,-79000000.0,2016000000,-73000000.0,1709000000.0,1792000000.0,100000000.0,545000000.0,-3836000000,362000000,454000000.0,,196000000.0,7071000000.0,285000000.0,,0.0,7000000.0,,722000000.0,,,-7.07,40000000,722000000.0,1000000.0,901000000.0,458000000.0,,454000000.0,558000000.0,-614000000.0,424000000.0,,,78000000,2456000000,-166000000.0,-95000000.0,-594000000,3284000000.0,,0.0,0.0,-3666000000,66000000.0,177000000.0,,,,,
2009-06-30,-0.16,-2361000000.0,120000000.0,5558000000.0,2625000000.0,6586000000.0,271000000.0,3152000000.0,330000000,-74000000,10734000000.0,16292000000.0,3017000000.0,9211000000.0,587000000,-55000000.0,77000000.0,28000000,2578000000.0,-74000000,238000000.0,216000000.0,-58000000,1258000000.0,458000000.0,1640000000.0,616000000.0,1921000000,-74000000.0,1505000000.0,1795000000.0,1049000000.0,722000000.0,31000000,460000000,415000000.0,,168000000.0,7071000000.0,285000000.0,,0.0,689000000.0,-342000000.0,1258000000.0,,-48000000.0,-0.16,42000000,1258000000.0,1000000.0,951000000.0,459000000.0,130000000.0,598000000.0,155000000.0,23000000.0,330000000.0,,,127000000,2508000000,-464000000.0,-59000000.0,3000000,3106000000.0,,0.0,0.0,193000000,-23000000.0,536000000.0,,,,,
2009-09-30,,-2274000000.0,133000000.0,5579000000.0,2615000000.0,6579000000.0,484000000.0,3160000000.0,338000000,93000000,10641000000.0,16220000000.0,2946000000.0,9194000000.0,691000000,-9000000.0,50000000.0,78000000,2316000000.0,93000000,234000000.0,270000000.0,-101000000,1521000000.0,,1435000000.0,-53000000.0,2007000000,-73000000.0,368000000.0,1975000000.0,1049000000.0,1258000000.0,85000000,469000000,407000000.0,,203000000.0,7016000000.0,188000000.0,-5463000000.0,0.0,0.0,-141000000.0,1521000000.0,,-128000000.0,,40000000,1521000000.0,101000000.0,1068000000.0,,131000000.0,455000000.0,113000000.0,186000000.0,542000000.0,48000000.0,8574000000.0,222000000,2698000000,-223000000.0,-58000000.0,1000000,3111000000.0,,805000000.0,0.0,258000000,34000000.0,263000000.0,,,,,
2009-12-31,0.37,-2102000000.0,138000000.0,5820000000.0,2761000000.0,6515000000.0,254000000.0,3153000000.0,368000000,172000000,10463000000.0,16283000000.0,609000000.0,9276000000.0,841000000,-1000000.0,162000000.0,173000000,2314000000.0,172000000,230000000.0,-40000000.0,-58000000,1695000000.0,459000000.0,1458000000.0,-64000000.0,2051000000,-74000000.0,1265000000.0,2033000000.0,899000000.0,1521000000.0,242000000,506000000,388000000.0,,174000000.0,6998000000.0,2486000000.0,,0.0,-2000000.0,0.0,1695000000.0,,-76000000.0,0.37,39000000,1695000000.0,101000000.0,1221000000.0,462000000.0,138000000.0,413000000.0,-60000000.0,53000000.0,330000000.0,,,335000000,2892000000,-93000000.0,-76000000.0,69000000,3008000000.0,,0.0,-18000000.0,419000000,26000000.0,174000000.0,,,,,
2010-03-31,0.67,-1798000000.0,128000000.0,6111000000.0,3280000000.0,6476000000.0,419000000.0,3175000000.0,406000000,304000000,10441000000.0,16552000000.0,535000000.0,9756000000.0,958000000,-1000000.0,98000000.0,306000000,2313000000.0,304000000,224000000.0,-114000000.0,63000000,1839000000.0,457000000.0,1550000000.0,-135000000.0,1999000000,-72000000.0,1713000000.0,2042000000.0,599000000.0,1695000000.0,441000000,548000000,397000000.0,,162000000.0,6788000000.0,2539000000.0,,0.0,-2000000.0,0.0,1839000000.0,,-70000000.0,0.66,38000000,1839000000.0,101000000.0,1304000000.0,461000000.0,142000000.0,317000000.0,19000000.0,19000000.0,500000000.0,,,410000000,2957000000,-220000000.0,-81000000.0,135000000,2896000000.0,,0.0,-147000000.0,607000000,28000000.0,144000000.0,,,,,
2010-06-30,0.73,-1459000000.0,129000000.0,6333000000.0,3337000000.0,6332000000.0,283000000.0,3155000000.0,375000000,330000000,10136000000.0,16469000000.0,527000000.0,9669000000.0,985000000,6000000.0,107000000.0,331000000,2308000000.0,330000000,221000000.0,-102000000.0,46000000,1815000000.0,451000000.0,1586000000.0,-123000000.0,2099000000,-72000000.0,1671000000.0,2216000000.0,599000000.0,1839000000.0,475000000,522000000,398000000.0,-15000000.0,165000000.0,6792000000.0,2420000000.0,,0.0,-16000000.0,0.0,1815000000.0,,-228000000.0,0.72,38000000,1815000000.0,107000000.0,1394000000.0,456000000.0,147000000.0,207000000.0,-202000000.0,77000000.0,375000000.0,,,463000000,3084000000,-274000000.0,-92000000.0,144000000,2787000000.0,,0.0,-208000000.0,642000000,40000000.0,-24000000.0,,,,,
2010-09-30,,-1161000000.0,125000000.0,6731000000.0,3460000000.0,6476000000.0,338000000.0,3211000000.0,389000000,297000000,10261000000.0,16992000000.0,2604000000.0,9936000000.0,993000000,-18000000.0,-50000000.0,255000000,2307000000.0,297000000,217000000.0,79000000.0,-5000000,1990000000.0,,1583000000.0,-120000000.0,2144000000,-71000000.0,585000000.0,2259000000.0,599000000.0,1815000000.0,400000000,554000000,392000000.0,-23000000.0,164000000.0,7048000000.0,285000000.0,-5477000000.0,0.0,25000000.0,-100000000.0,1990000000.0,,51000000.0,,40000000,1990000000.0,106000000.0,1386000000.0,,158000000.0,246000000.0,334000000.0,-240000000.0,474000000.0,297000000.0,8344000000.0,439000000,3137000000,-192000000.0,-136000000.0,145000000,2867000000.0,,764000000.0,-115000000.0,565000000,-233000000.0,175000000.0,,,,,
2010-12-31,0.6,-895000000.0,133000000.0,6788000000.0,3868000000.0,6888000000.0,37000000.0,3727000000.0,402000000,265000000,11314000000.0,18102000000.0,2671000000.0,10756000000.0,1021000000,-75000000.0,4000000.0,269000000,2555000000.0,265000000,255000000.0,-107000000.0,-44000000,1407000000.0,444000000.0,1836000000.0,-793000000.0,2179000000,-71000000.0,1564000000.0,2421000000.0,599000000.0,1990000000.0,382000000,565000000,685000000.0,-717000000.0,159000000.0,7339000000.0,311000000.0,,0.0,-4000000.0,-100000000.0,1407000000.0,37000000.0,7000000.0,0.59,35000000,1407000000.0,660000000.0,1485000000.0,449000000.0,163000000.0,240000000.0,-369000000.0,105000000.0,154000000.0,,,456000000,3200000000,53000000.0,-117000000.0,113000000,3075000000.0,,0.0,-45000000.0,550000000,16000000.0,-583000000.0,,,,,
2011-03-31,0.67,-596000000.0,148000000.0,6743000000.0,3750000000.0,6994000000.0,443000000.0,3602000000.0,445000000,299000000,11337000000.0,18080000000.0,540000000.0,10744000000.0,1044000000,-31000000.0,25000000.0,300000000,2559000000.0,299000000,239000000.0,-39000000.0,-8000000,1239000000.0,443000000.0,1912000000.0,3000000.0,2428000000,-70000000.0,1875000000.0,2495000000.0,599000000.0,1407000000.0,374000000,625000000,670000000.0,0.0,132000000.0,7325000000.0,2508000000.0,,0.0,-5000000.0,-370000000.0,1239000000.0,118000000.0,-19000000.0,0.67,43000000,1239000000.0,185000000.0,1558000000.0,449000000.0,180000000.0,447000000.0,76000000.0,-1000000.0,557000000.0,,,419000000,3472000000,-737000000.0,-114000000.0,74000000,3129000000.0,,0.0,-236000000.0,565000000,51000000.0,-168000000.0,,,,,
2011-06-30,0.81,-242000000.0,146000000.0,6860000000.0,3691000000.0,6755000000.0,294000000.0,3600000000.0,452000000,355000000,11172000000.0,18032000000.0,538000000.0,10446000000.0,1125000000,93000000.0,50000000.0,357000000,2654000000.0,355000000,250000000.0,-82000000.0,-19000000,1212000000.0,437000000.0,1996000000.0,-45000000.0,2604000000,-79000000.0,1974000000.0,2614000000.0,593000000.0,1239000000.0,431000000,640000000,673000000.0,-14000000.0,104000000.0,7575000000.0,2358000000.0,,101000000.0,-1000000.0,-195000000.0,1212000000.0,0.0,-96000000.0,0.8,40000000,1212000000.0,1000000.0,1612000000.0,442000000.0,188000000.0,576000000.0,-87000000.0,9000000.0,438000000.0,,,485000000,3729000000,-431000000.0,-144000000.0,74000000,3147000000.0,,0.0,-259000000.0,617000000,-12000000.0,-27000000.0,,,,,
2011-09-30,,84000000.0,147000000.0,6632000000.0,3401000000.0,6838000000.0,424000000.0,3586000000.0,481000000,326000000,11091000000.0,17723000000.0,511000000.0,10239000000.0,1232000000,-6000000.0,-127000000.0,327000000,2668000000.0,326000000,256000000.0,19000000.0,-70000000,1219000000.0,,1939000000.0,-208000000.0,2679000000,-76000000.0,814000000.0,2425000000.0,593000000.0,1212000000.0,442000000,683000000,655000000.0,-15000000.0,145000000.0,7474000000.0,333000000.0,-5924000000.0,0.0,6000000.0,100000000.0,1219000000.0,0.0,142000000.0,,43000000,1219000000.0,1000000.0,1483000000.0,,202000000.0,428000000.0,160000000.0,-4000000.0,630000000.0,296000000.0,9087000000.0,549000000,3911000000,-401000000.0,-206000000.0,115000000,3163000000.0,,0.0,-325000000.0,632000000,-84000000.0,7000000.0,,,,,
2011-12-31,0.61,344000000.0,143000000.0,6577000000.0,3820000000.0,6113000000.0,77000000.0,3569000000.0,398000000,260000000,10946000000.0,17523000000.0,517000000.0,9933000000.0,983000000,-7000000.0,-44000000.0,254000000,1950000000.0,260000000,259000000.0,-83000000.0,-22000000,1390000000.0,425000000.0,1918000000.0,-126000000.0,2326000000,-77000000.0,1434000000.0,2241000000.0,593000000.0,1219000000.0,346000000,582000000,638000000.0,0.0,97000000.0,7581000000.0,333000000.0,,0.0,-1000000.0,,1390000000.0,0.0,88000000.0,0.61,38000000,1390000000.0,896000000.0,1393000000.0,429000000.0,184000000.0,250000000.0,-275000000.0,52000000.0,207000000.0,,,401000000,3309000000,90000000.0,-130000000.0,92000000,3090000000.0,,0.0,-17000000.0,527000000,-9000000.0,171000000.0,18000000.0,,,,
2012-03-31,0.6,601000000.0,136000000.0,8311000000.0,4371000000.0,6975000000.0,382000000.0,3283000000.0,427000000,257000000,10718000000.0,19029000000.0,518000000.0,11346000000.0,1021000000,47000000.0,-2000000.0,268000000,2687000000.0,257000000,265000000.0,69000000.0,-25000000,2866000000.0,427000000.0,1833000000.0,-145000000.0,2228000000,-76000000.0,1555000000.0,2288000000.0,204000000.0,1390000000.0,359000000,600000000,606000000.0,0.0,98000000.0,7674000000.0,333000000.0,,469000000.0,-6000000.0,,2866000000.0,0.0,-104000000.0,0.6,44000000,2866000000.0,1285000000.0,1367000000.0,431000000.0,173000000.0,389000000.0,31000000.0,26000000.0,522000000.0,,,421000000,3249000000,1145000000.0,-140000000.0,91000000,3107000000.0,,66000000.0,0.0,539000000,-6000000.0,1477000000.0,17000000.0,,,,
2012-06-30,0.46,800000000.0,174000000.0,6432000000.0,4070000000.0,7132000000.0,390000000.0,4290000000.0,423000000,199000000,12510000000.0,18942000000.0,504000000.0,11202000000.0,1018000000,5000000.0,-45000000.0,260000000,2693000000.0,199000000,290000000.0,47000000.0,-32000000,1302000000.0,428000000.0,1868000000.0,-1099000000.0,2481000000,-90000000.0,1522000000.0,2393000000.0,193000000.0,2866000000.0,348000000,596000000,1392000000.0,-1384000000.0,99000000.0,7734000000.0,2766000000.0,,0.0,394000000.0,-292000000.0,1302000000.0,0.0,-10000000.0,0.46,48000000,1302000000.0,1066000000.0,1383000000.0,431000000.0,173000000.0,226000000.0,-16000000.0,22000000.0,505000000.0,,,422000000,3499000000,-942000000.0,-115000000.0,88000000,3136000000.0,,0.0,0.0,570000000,32000000.0,-1564000000.0,17000000.0,,,,
2012-09-30,,1196000000.0,156000000.0,6503000000.0,4004000000.0,7325000000.0,565000000.0,4308000000.0,452000000,396000000,12803000000.0,19306000000.0,517000000.0,11329000000.0,1064000000,-1000000.0,-98000000.0,398000000,2696000000.0,396000000,290000000.0,90000000.0,-27000000,1589000000.0,,1808000000.0,-140000000.0,2300000000,-89000000.0,734000000.0,2343000000.0,193000000.0,1302000000.0,380000000,617000000,1352000000.0,0.0,121000000.0,7971000000.0,448000000.0,-6088000000.0,0.0,-2000000.0,-50000000.0,1589000000.0,0.0,43000000.0,,45000000,1589000000.0,1015000000.0,1292000000.0,,165000000.0,229000000.0,283000000.0,-148000000.0,713000000.0,224000000.0,9301000000.0,447000000,3364000000,-300000000.0,-148000000.0,-18000000,3213000000.0,,0.0,-168000000.0,581000000,47000000.0,287000000.0,16000000.0,,,,
2012-12-31,0.66,1473000000.0,152000000.0,5753000000.0,3111000000.0,6891000000.0,266000000.0,4324000000.0,428000000,277000000,12383000000.0,18136000000.0,527000000.0,10002000000.0,989000000,-2000000.0,-38000000.0,279000000,2687000000.0,277000000,276000000.0,-28000000.0,-323000000,972000000.0,422000000.0,1808000000.0,-105000000.0,2145000000,-89000000.0,1384000000.0,2211000000.0,193000000.0,1589000000.0,34000000,599000000,1325000000.0,,112000000.0,8129000000.0,448000000.0,,0.0,19000000.0,-714000000.0,972000000.0,,123000000.0,0.65,37000000,972000000.0,351000000.0,1264000000.0,426000000.0,171000000.0,256000000.0,-451000000.0,347000000.0,392000000.0,,,390000000,3134000000,-906000000.0,-126000000.0,-245000000,3187000000.0,,0.0,-167000000.0,223000000,20000000.0,-617000000.0,21000000.0,,,,
2013-03-31,0.66,1750000000.0,158000000.0,5864000000.0,3901000000.0,6506000000.0,318000000.0,4279000000.0,438000000,277000000,12276000000.0,18140000000.0,532000000.0,10407000000.0,1052000000,0.0,145000000.0,278000000,2315000000.0,277000000,290000000.0,-40000000.0,-75000000,1073000000.0,420000000.0,1803000000.0,-127000000.0,2213000000,-88000000.0,1732000000.0,2214000000.0,193000000.0,972000000.0,338000000,609000000,1291000000.0,,106000000.0,7727000000.0,448000000.0,,0.0,-2000000.0,0.0,1073000000.0,,-74000000.0,0.65,35000000,1073000000.0,715000000.0,1348000000.0,424000000.0,171000000.0,134000000.0,1000000.0,-38000000.0,445000000.0,,,443000000,3265000000,-216000000.0,-127000000.0,60000000,3114000000.0,,0.0,-198000000.0,531000000,14000000.0,101000000.0,19000000.0,,,,
2013-06-30,0.81,2085000000.0,147000000.0,6018000000.0,4003000000.0,6199000000.0,457000000.0,4285000000.0,456000000,335000000,12072000000.0,18090000000.0,359000000.0,10202000000.0,1132000000,2000000.0,25000000.0,332000000,2307000000.0,335000000,271000000.0,8000000.0,-52000000,1262000000.0,415000000.0,1762000000.0,-125000000.0,2317000000,-104000000.0,1842000000.0,2257000000.0,189000000.0,1073000000.0,425000000,623000000,1263000000.0,0.0,93000000.0,7882000000.0,304000000.0,,0.0,10000000.0,-1000000.0,1262000000.0,,-79000000.0,0.8,36000000,1262000000.0,711000000.0,1357000000.0,421000000.0,167000000.0,72000000.0,63000000.0,-19000000.0,616000000.0,,,509000000,3449000000,-289000000.0,-159000000.0,93000000,3071000000.0,,0.0,-253000000.0,608000000,62000000.0,189000000.0,19000000.0,,,,
