date,quarterlyCashDividendsPaid,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,quarterlyDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyTotalRevenue,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyDepreciationAndAmortization,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyLongTermDebt,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyInventory,quarterlyChangeInInventory,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyCostOfRevenue,quarterlyPretaxIncome,quarterlyOperatingExpense,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,quarterlyPurchaseOfBusiness,quarterlyBasicEPS,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossPPE,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,quarterlyAccountsPayable,quarterlyOperatingIncome,quarterlyEbitda,quarterlyNetPPE,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentAccruedExpenses,quarterlyStockBasedCompensation,quarterlyIncomeTaxPayable,quarterlyOtherIncomeExpense,quarterlyChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyAccumulatedDepreciation
2004-06-30,22664369.0,1382953898,54227926.0,,3391558224,155955527.0,3159715886,4838348535,1940770432.0,11593591242,,-832489337.0,1273286861.0,348727970.0,14753307128,132793872.0,,492461384.0,348727970.0,839495703.0,8229906759,3325628976,15000000,0,35836533.0,20914784,,826348295,-298212344.0,-1207785872.0,1737011739.0,1101274729.0,679806775.0,169037293.0,1742767710,,1744579710,1255680000,2033222132.0,178912262.0,5250113508,,,,2495579022,-1252091292.0,-1.0,73044552.0,438613651,11003141207,,419601955.0,327793329,,-251688344.0,,1007392012,670458410.0,885645199.0,11003141207,187345391.0,,1812000.0,-296210393.0,,,,,,,,,,,,,
2004-09-30,-467408315.0,1449076553,57666847.0,0.034943,3160284078,191554705.0,3149593678,5431056657,2060188849.0,11985044097,,-213922485.0,1161553105.0,131630427.0,15134637775,166146986.0,,199074670.0,131630427.0,483426034.0,8591340735,3096780000,15000001,-2,-16619862.0,80409634,,814649826,3457159.0,-291011087.0,1464961115.0,1576762815.0,270484448.0,201918460.0,1463149115,,1464961115,1255680000,1737011739.0,-820643184.0,5381743935,,,0.034943,2672800000,-275151341.0,0.0,70615203.0,427388290,11402791605,,61228856.0,590734930,,-365318437.0,,1200940509,281507574.0,507246637.0,11402791605,71409778.0,,1812000.0,-272050624.0,,,,,,,,,,,,,
2004-12-31,-145305901.0,1198314333,122274849.0,,3314733473,234672736.0,3589165853,6113974974,2507560858.0,12478004180,,118537889.0,1171181168.0,85272592.0,16067170033,148532920.0,,137203336.0,85272592.0,487169722.0,9428708447,3255530000,94000000,0,-348294579.0,43719650,,865404673,-42513537.0,-822424654.0,1626828768.0,2020391136.0,175370270.0,247455527.0,1639716216,,1639716216,1255680000,1464961115.0,-651800000.0,5467280418,,,,3006000000,-372060320.0,0.0,105378103.0,439970203,11705103821,,490598209.0,696444415,,80955248.0,,1359326366,239714195.0,429281293.0,11705103821,38166934.0,,0.0,161867653.0,,,,,,,,,,,,,
2005-03-31,-89801136.0,1219972896,80140138.0,0.005749,3461150594,204309816.0,337448024,6413340450,1894536386.0,15998287196,,-812152648.0,,21658563.0,16335735220,189222013.0,,31644358.0,21658563.0,319314874.0,9874491044,3402180000,13570257111,-1039391922,-129340397.0,148503483,,104819802,-182793354.0,-744985387.0,116921779.0,1575221512.0,21267870.0,210544972.0,117140230,,117140230,1255680000,162682876.0,-695000000.0,5488938981,,,0.005749,349900000,-623089197.0,1258200000.0,89801136.0,442029802,1692061790,,-189063451.0,3908894410,,-490236397.0,,1129302861,108769902.0,300291019.0,1692061790,-10376488.0,,,-457610973.0,,,,,,,,,,,,,
2005-06-30,-553519985.0,1142365790,117017217.0,,3573407770,280392185.0,2906521791,7503144144,2637507139.0,14623238289,,-210344611.0,-1.0,86006674.0,17529760080,180021228.0,,154921088.0,86006674.0,562099798.0,11076551914,3519180000,51000000,0,136175387.0,141439741,,1012394498,37410029.0,-952896874.0,822438542.0,2075407341.0,200992297.0,293805255.0,915392076,,915392076,1255680000,116921779.0,-765000000.0,5412063677,,,,3623000000,-942460218.0,,118161736.0,562884926,13713529550,,732115607.0,932650356,,263916895.0,,2013503303,268294543.0,499175261.0,13713529550,46071209.0,,0.0,-346779253.0,,,,,,,,,,,,,
2005-09-30,24749534.0,1261567234,104827758.0,0.031643,3559458027,305541636.0,3109668768,7983574848,2678254213.0,15055515052,0.0,-612369933.0,1090885824.0,119201444.0,18165183820,187546487.0,,168367660.0,119201444.0,639053218.0,11543032875,3510636000,50999999,-1,3279428.0,259176622,,1029523843,-18735845.0,-788524329.0,785942949.0,2039200995.0,246226264.0,322756496.0,788094752,,788094752,1255680000,822438542.0,-1145051600.0,5531265121,,,0.031643,3804000000,-803005734.0,0.0,106126391.0,560807407,14151456131,,190635801.0,946961793,,-275410428.0,,2003998220,316296722.0,539899142.0,14151456131,77858604.0,,0.0,-36495593.0,,,,,,,,,,,,,
2005-12-31,-129673242.0,1257395426,126759943.0,,4990774182,397183416.0,3422612382,7397024732,3612398867.0,15819413928,-318078058.0,267352473.0,1142793039.0,180025617.0,19242026310,208825284.0,,232509674.0,180025617.0,988099169.0,12387798914,4875180000,94000000,4522223,-74438949.0,207332286,,964144149,120260152.0,-797761762.0,1178389564.0,2624299698.0,392887541.0,426279066.0,1184176988,,1184176988,1255680000,785942949.0,-1418497600.0,5711434357,,,,3573000000,-522482747.0,0.0,138983809.0,443449830,15091128010,106600000.0,789835220.0,1142283127,,191930016.0,,1710833522,561820103.0,740696634.0,15091128010,160377867.0,,0.0,392446615.0,,,,,,,,,,,,,
2006-03-31,-295126869.0,1412743730,117527932.0,0.041239,6168888837,347543941.0,3650097865,6721508600,2886741309.0,16139538692,,-358988640.0,1032456459.0,155348304.0,19789636557,228309225.0,,218310474.0,155348304.0,800921902.0,12890397437,6053710000,94000000,0,90325298.0,224310914,,1277815683,-313671533.0,-498726618.0,1190599353.0,2085819407.0,325897529.0,370898080.0,1190599353,,1190599353,1255680000,1178389564.0,-1595000000.0,5866782661,,,0.041239,2839000000,-589051916.0,0.0,129596822.0,445440970,15413468559,,230063276.0,1274819530,,-339035969.0,,1664161139,430023822.0,683803576.0,15413468559,107587055.0,,0.0,12209789.0,,,,,,,,,,,,,
2006-06-30,17614100.0,1662198007,134364200.0,,6685557631,402109383.0,3723553395,6245117328,3854685553.0,16602639118,,-195710965.0,165000.0,337351877.0,20326192513,233255142.0,,442630563.0,337351877.0,1048333779.0,12930674959,6620180000,251184387,8532118,12726947.0,239698235,,1295229580,-17413898.0,-763352916.0,993019833.0,2806351774.0,609116654.0,418422941.0,999263659,,1012333459,1255680000,1190599353.0,-1049000000.0,6116197573,,,,2083000000,-786589011.0,145000000.0,130334421.0,449658847,15897067133,,590878046.0,1452217743,,-209520358.0,,1566857201,629910838.0,972706217.0,15897067133,166486091.0,,13069800.0,-197579520.0,,,,,,,,,,,,,
2006-09-30,-207714374.0,1995957219,136063808.0,0.0886,7475954398,424163640.0,4010151086,6053107205,3937799733.0,17387387767,,-104733394.0,1418380722.0,333759213.0,21397538853,237150215.0,,430947333.0,333759213.0,1094503679.0,13529061603,7398310000,122500000,20692696,2185938.0,435950844,,1197011257,98218324.0,-743178889.0,1106395754.0,2843296054.0,590803522.0,445145822.0,1183807902,,1183807902,1255680000,993019833.0,-1436360000.0,6450096528,,,0.0886,1523000000,-760872578.0,0.0,133613162.0,480927477,16597977253,15492834.0,656139184.0,1542311611,,-149339280.0,,1763954368,649357857.0,961566899.0,16597977253,159856189.0,0.0,0.0,113375921.0,,,,,,,,,,,,,
2006-12-31,-338712218.0,2300438445,170059516.0,,7206484633,473564645.0,3830306353,6559531433,4574275339.0,18475219000,,145657402.0,1487802919.0,601471161.0,22305525353,258671128.0,,713150792.0,601471161.0,1565492714.0,13766016066,7168738568,128500000,15957172,-28312297.0,331306427,,1218634710,-23511807.0,-1328109742.0,1146775757.0,3008782625.0,972491343.0,508021950.0,1140988333,,1140988333,1255680000,1106395754.0,-1174915432.0,7051706368,,,,1708000000,-1304210830.0,0.0,151050446.0,509249228,17650875725,-246422.0,1449868232.0,1760137468,,305410708.0,,1488523974,1057470764.0,1382212917.0,17650875725,259340551.0,0.0,0.0,31213590.0,,,,,,,,,,,,,
2007-03-31,-144996222.0,2554580583,,0.056667,8298997068,376118401.0,4213143519,6338754257,3565245830.0,19285003893,,-864360900.0,1554547581.0,212592722.0,23498147412,,3751636271.0,279337384.0,212592722.0,886424372.0,14637751325,8250147718,183500000,0,-51742490.0,392887368,11937913.0,1470290488,,-1130173492.0,1131676860.0,2678821458.0,396095209.0,396126742.0,1130564730,,1130564730,1255680000,1144367322.0,-948000000.0,7305848506,3751636271.0,,0.056667,1620000000,-1078431002.0,0.0,142865428.0,571314084,18309272538,,,1815137468,,,,1490146164,490297630.0,538960637.0,18309272538,116757825.0,,,-12690462.0,,,,,,,,,,,,,
2007-06-30,-269843758.0,3093773039,,,8819606134,487463529.0,4483042107,7101076721,4789807140.0,21177606921,,-793397802.0,388756757.0,668523335.0,25660649028,,,732562445.0,668523335.0,1557060329.0,15920682855,8752697273,188000000,0,1155896.0,503073530,11937911.0,1540935595,,-1414346984.0,,3232746811.0,1000859304.0,519871130.0,839451196,,839451196,1566434193,,-925273000.0,9351209416,,,,1640000000,-1317483185.0,0.0,158210662.0,1285004930,19201817455,,,1965916104,,,,1085333183,1037189199.0,1159069966.0,19201817455,268296859.0,,,-486777168.0,,,,,,,,,,,,,
2007-09-30,-300725210.0,3715361755,,0.133333,9777502458,491263332.0,5071650800,7513757845,4616605576.0,22622791677,,-591614254.0,1.0,621588716.0,27694442477,,4661915370.0,642549884.0,621588716.0,1423772670.0,17291260303,9713037273,198745373,0,-7077563.0,365367825,11937911.0,1573950335,,-1727513317.0,,3192832906.0,830249805.0,530663145.0,1196608134,,1196608134,1566434193,,-947380000.0,9993464248,3751636271.0,,0.133333,1670000000,-1732561754.0,0.0,142243059.0,1363505393,20538891304,,,2221536104,,,,1017999555,893109525.0,972492864.0,20538891304,187699921.0,,,358668973.0,,,,,,,,,,,,,
2007-12-31,-274980167.0,5960966997,,,9892411330,585139147.0,6986858501,9600434119,5804439411.0,24053750919,,-666043376.0,468158706.0,991513844.0,31040609420,,,1049561218.0,991513844.0,1983134987.0,19492845449,9822027273,199306368,0,-23819812.0,229507194,16119621.0,1562551885,,-1463296125.0,1411707022.0,3821304424.0,1257783878.0,627402547.0,1417683751,20330640.0,1417683751,1566434193,1190285365.0,-729938295.0,11079605265,,0.0,,2479133436,-1455747586.0,0.0,189841395.0,1383122389,21885724853,690609.0,,2467656289,,,,1930815405,1355732440.0,1447625273.0,21885724853,208222660.0,,,217272718.0,,,,,,,,,,,,,
2008-03-31,-214584965.0,6410571620,,0.096667,9367897424,481034813.0,7778315144,11406191092,4614990808.0,24937467527,,-1133902637.0,474771710.0,449604623.0,32715782671,,4651082307.0,470875770.0,449604623.0,1168086235.0,20774088516,9296217273,226803604,0,-12272182.0,260471452,16119621.0,1847846421,,-1506125538.0,2000865475.0,3446904573.0,483334798.0,510677962.0,2006701775,20330640.0,2006701775,1566434193,1411707022.0,-930000000.0,11466922445,4651082307.0,-10709000.0,0.096667,3881070673,-1483144356.0,0.0,222865856.0,1448030168,22744297735,,,3552156289,,,,1584065024,657408273.0,706200654.0,22744297735,12459028.0,,,589158453.0,,,,,,,,,,,,,
2008-06-30,-266915616.0,7274429719,,,7834466776,497102463.0,15591153924,9942044512,5582595770.0,26197517596,,-414645824.0,500957394.0,863858099.0,41788671520,,,894511407.0,863858099.0,1701930808.0,17776511288,7772254546,220691311,1500000000,3178122.0,262038167,16119621.0,2132342723,,-3014279757.0,7726122376.0,3880664962.0,1072935525.0,530462802.0,7736186029,20118862.0,7736186029,1766434193,2000865475.0,-4139906163.0,23511202838,,,,3548744540,-1113329751.0,11282057207.0,229470836.0,1447215704,23653982961,,,2433571412,,,,1624430487,1171468006.0,1302406361.0,23653982961,178424118.0,,,5725256901.0,,,,,,,,,,,,,
2008-09-30,-170631404.0,7978702013,,0.133333,6292102341,555253294.0,13058338188,9996643264,6477781762.0,27808364572,-918609654.0,-968507268.0,673196637.0,704272294.0,40866702760,,5282042205.0,716511534.0,704272294.0,1584720692.0,16288745605,6233439471,244169311,0,12812433.0,350866926,16119621.0,2799650720,,-794895582.0,5440196745.0,4893061070.0,873325904.0,595702203.0,5454376013,20118862.0,5454376013,1766434193,7726122376.0,-2484399952.0,23904760518,5282042205.0,,0.133333,2564145995,-1397107120.0,160000000.0,174661569.0,1470934697,24646662998,1507710813.0,,3048571412,,,,1976664301,989018489.0,1047987473.0,24646662998,156814370.0,160000000.0,,-2285925631.0,,,,,,,,,,,,,
2008-12-31,-261471340.0,8442211374,,,6089682481,674267615.0,13533144670,11174233481,7552899734.0,28998978136,-218949975.0,2630925981.0,3090000.0,589277319.0,42532122806,,,597623231.0,589277319.0,1581873909.0,17263915962,6033454546,222744784,148745438,26394343.0,446538846,16119621.0,1870366227,,-1044718703.0,6751210705.0,5971025825.0,816152336.0,719250670.0,6799363846,19907085.0,6799363846,1766434193,5440196745.0,-1475137139.0,24796664298,,,,2268375685,-1158923380.0,-160000000.0,214031279.0,1660242713,25506204925,302565108.0,,2534124931,,,,3470635887,862623239.0,1030183615.0,25506204925,218529105.0,-160000000.0,,1311013960.0,,,,,,,,,,,,,
2009-03-31,-226264904.0,8851149331,,0.076667,6167257391,530432534.0,11230677435,9248232334,5145160472.0,30353736311,-3155488.0,689386977.0,3038500.0,408937957.0,41584413746,,5333973352.0,420104267.0,408937957.0,1138035247.0,15415489725,6112954546,214007811,101325550,48923119.0,410786267,16119621.0,2064039843,,-1355268602.0,6030400639.0,4007125225.0,527950328.0,556252080.0,6111472260,19801196.0,6113525860,1766434193,6751210705.0,-2310875685.0,25733247665,5333973352.0,-80000000.0,0.076667,1196292000,-1355920148.0,0.0,90508616.0,1677821379,26348104590,34883915.0,,2342124931,,,,3129275697,581783167.0,618458944.0,26348104590,107846061.0,,2053600.0,-720810066.0,,,,,,,,,,,,,
2009-06-30,-555437081.0,9209402584,,,5834175366,583817118.0,9921418810,9777344260,6090895629.0,32278132709,744108.0,140279494.0,2987000.0,888183511.0,42199551519,,,911099706.0,888183511.0,1716614288.0,15611519626,5781181819,227715680,243931815,41691806.0,445036920,16119621.0,2238799733,,-2127920117.0,4989096003.0,4374281341.0,1073649827.0,615746985.0,5036505036,19695308.0,5036505036,1766434193,6030400639.0,-877772727.0,26128439342,,0.0,,990000000,-2214837795.0,1000000.0,166941485.0,1925263708,27967845800,42327410.0,,2265060146,,,,4012442124,1100867303.0,1240591312.0,27967845800,162550121.0,,,-1041304636.0,,,,,,,,,,,,,
2009-09-30,-249265214.0,10147329336,,0.176667,5907487207,573855861.0,8384740170,9206261051,6431873471.0,34299825702,-28245223.0,-197311548.0,2935500.0,937926752.0,42684565872,,5309019351.0,965352903.0,937926752.0,1841983962.0,15113748258,5856181819,279944571,141573271,5184252.0,410570292,16119621.0,2032230957,,-2212220967.0,3520573494.0,4589889509.0,1192538353.0,607797206.0,3565101197,19589419.0,3565101197,1766434193,4989096003.0,-1796300000.0,27083798912,5309019351.0,0.0,0.176667,580000000,-2286575220.0,0.0,101220423.0,1930275873,29812139428,15966423.0,,1403760146,,,,4358065806,1234186756.0,1293758776.0,29812139428,227185450.0,0.0,,-1468522509.0,,,,,,,,,,,,,
2009-12-31,-12835952.0,11169146216,,,5772306766,707633406.0,10096935162,12073310913,7330077152.0,37051562667,0.0,-1605247400.0,4587333.0,1309316954.0,47148497829,,,1365389412.0,1309316954.0,2435970433.0,17845617679,5393621819,131861648,540744093,25267004.0,442496851,16119621.0,2172190986,,-2117744520.0,3572876327.0,4894106719.0,1682404090.0,749894331.0,3627038896,301722467.0,3627038896,1766434193,3520573494.0,-195406182.0,28759638990,,0.0,,1705719775,-2144910930.0,0.0,165602201.0,2064374818,31953604325,-2000000.0,,2493382181,,,,4280112528,1686076102.0,1848006291.0,31953604325,317014678.0,0.0,,52302833.0,,,,,,,,,,,,,
2010-03-31,-79400297.0,11961465821,,0.15,9887029977,514426007.0,11026617268,10541855662,6070054669.0,39433124523,-158395931.0,-2493929937.0,4505166.0,792319605.0,50459741791,,5282130700.0,822318449.0,792319605.0,1465611602.0,20428885639,9547181819,170541192,721967818,8772876.0,364646698,16119621.0,2807900793,,-3156851284.0,4248315687.0,4604443067.0,1010060485.0,541839398.0,4313730860,267255763.0,4313730860,1766434193,3572876327.0,-1419500000.0,29456181148,,-495000000.0,0.15,1808333550,-2512507103.0,0.0,101415343.0,2108242938,33727625923,,,2132322181,,,,3100638639,923772204.0,1111475828.0,33727625923,187742036.0,,,675439360.0,,,,,,,,,,,,,
2010-06-30,-752951391.0,12347575858,,,10487333987,640330294.0,10984990840,11741705605,7798219389.0,41403713956,-328713977.0,-1782272862.0,4437666.0,1004362005.0,52388704796,,,1052279010.0,1004362005.0,2033349805.0,22229039592,10244409092,231738712,883921488,-22080678.0,434711515,16119621.0,3124062705,,-2440144049.0,2683565083.0,5764869584.0,1332659470.0,671309148.0,2749004016,169802844.0,2749004016,3532868386,4248315687.0,-1333492502.0,29556163412,,0.0,,2699155204,-2096658988.0,0.0,155814288.0,2401292142,35400746971,,,1875032121,,,,3392728863,1362040657.0,1488473758.0,35400746971,280380460.0,,,-1564750604.0,,,,,,,,,,,,,
2010-09-30,-157651573.0,13710151720,,0.26,10742837268,686243805.0,11824929450,12702480213,8490074900.0,43901922073,-40664915.0,279675949.0,4340833.0,1362575861.0,55726851523,,5240676388.0,1409408165.0,1362575861.0,2478211609.0,23445317481,10268909092,249103681,737244688,-4343632.0,375521839,16119621.0,3066393927,,-1881952072.0,2912379000.0,6011863291.0,1749089803.0,721658806.0,2969518025,402627684.0,2969518025,3532868386,2683565083.0,-879451826.0,31631199946,5240676388.0,-33440000.0,0.26,2933703379,-1804103222.0,0.0,116735410.0,2646090254,36641229543,0.0,,1781458438,,,,3558527926,1756552803.0,1865825213.0,36641229543,339681638.0,,,228813917.0,,,,,,,,,,,,,
