date,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyBasicEPS,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,quarterlyStockholdersEquity,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyInterestExpense,quarterlyCapitalExpenditure,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBasicAverageShares,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyResearchAndDevelopment
1993-09-30,,-1664770.0,1084174000.0,655270000.0,374440000.0,92842410.0,5257478000.0,5957000.0,-0.06808,,85951000.0,1265437000.0,-25530000.0,6341652000.0,7397743000.0,6742473000.0,35208370.0,422947000.0,-25530000.0,-25530000.0,86802000.0,1056091000.0,626336000.0,,,,3276240.0,375000000.0,639101000.0,-85366100.0,0.0,,191475000.0,1541161000.0,3293370000.0,553150000.0,,-851000.0,,1702000.0,,1702000.0,40848000.0,,,15318000.0,1636473000.0,,0.0,69782000.0,-93611830.0,464646000.0,-44267870.0,-0.06808,,0.0,5106000000.0,-908017000.0,0.0,128820200.0,-813770.0,-9286540.0,2544490000.0,,,39736390.0,619528000.0,,,,375000000.0,0.0,,,,264661000.0,
1993-12-31,,-10980570.0,902483470.0,668572660.0,449105680.0,110850990.0,5749187150.0,8065890.0,,,87187850.0,1372094650.0,1874850.0,6651670620.0,7780895220.0,7112322560.0,53134400.0,449001210.0,1874850.0,1874850.0,83347530.0,1129224600.0,724950130.0,,,,-32548270.0,,647144520.0,-134450410.0,0.0,,179242000.0,1640960510.0,3659225430.0,559956670.0,,-941420.0,,9858310.0,,9858310.0,-239300.0,,,1635550.0,1693836900.0,,0.0,84610880.0,-104463130.0,276032680.0,-15262070.0,,,0.0,5418485660.0,-100465141.0,0.0,157597530.0,7885050.0,9089740.0,1794302041.0,,,-4095400.0,626450790.0,,,,,0.0,90420.0,,,198038840.0,
1994-03-31,3461120.0,-1730560.0,873932800.0,651555840.0,391106560.0,96911360.0,5530869760.0,,-0.017306,,59704320.0,1142169600.0,-6056960.0,6404802560.0,7498516480.0,6846960640.0,12113920.0,436966400.0,-5191680.0,-5191680.0,67491840.0,1093713920.0,594447360.0,,,,0.0,387000000.0,547722240.0,-55377920.0,865280.0,,187765760.0,1580001280.0,3513902080.0,488017920.0,,-1730560.0,,865280.0,,865280.0,-6056960.0,,,-11248640.0,1629322240.0,25093120.0,9518080.0,69222400.0,-55377920.0,266506240.0,-20766720.0,-0.017306,,0.0,5217638400.0,-1012377600.0,-6056960.0,67491840.0,-8652800.0,,2641699840.0,,,-6056960.0,607426560.0,,-21632000.0,,387000000.0,0.0,6922240.0,,,156615680.0,
1994-06-30,-955490.0,-775070.0,1196855930.0,821011430.0,395054330.0,92681310.0,5171620320.0,30902770.0,0.083521,,125281500.0,1344688100.0,31737980.0,6368476250.0,7467612610.0,6646601180.0,92287330.0,437650040.0,31737980.0,31737980.0,68487220.0,1099136360.0,728303120.0,,,,0.0,390000000.0,616384980.0,-107488030.0,86861840.0,,208802500.0,1552655390.0,3181314890.0,491103480.0,,0.0,,86861840.0,,86861840.0,29232350.0,,,60970330.0,1622813030.0,24221090.0,865280.0,64311170.0,-109158450.0,469388020.0,-7630420.0,0.083521,,0.0,5023788150.0,-1028978720.0,-8976820.0,201445780.0,86327330.0,,2651791750.0,,,27772420.0,727467910.0,,50029140.0,,390000000.0,0.0,594650.0,,,221330650.0,
1994-09-30,-6553230.0,-1541970.0,892900560.0,691330080.0,384522000.0,88072690.0,5125071120.0,48571200.0,0.048571,,101999520.0,1291184400.0,20238000.0,6017971680.0,7108395120.0,6417065040.0,83407390.0,429045600.0,21047520.0,21047520.0,68809200.0,1090423440.0,710758560.0,,,,0.0,390000000.0,580425840.0,-41942610.0,55856880.0,,206427600.0,1526754720.0,3169270800.0,478426320.0,,0.0,,55856880.0,,55856880.0,19428480.0,,,40476000.0,1564802160.0,23476080.0,86861840.0,61523520.0,-41081710.0,262284480.0,-113268860.0,0.048571,,0.0,4852262880.0,-1048328400.0,-3585180.0,124489100.0,-30722370.0,,2613130560.0,,,17141500.0,630616080.0,,5602700.0,,390000000.0,0.0,2197350.0,,,195903840.0,
1994-12-31,1601220.0,-1660620.0,888035940.0,660522600.0,390760800.0,98261700.0,5145552600.0,57082200.0,,,79518000.0,1239461580.0,9302700.0,6033588540.0,7125489480.0,6464966880.0,28288260.0,432193800.0,9314580.0,9314580.0,69314100.0,1091900940.0,670921080.0,,,,-4892760.0,,568540500.0,-100173480.0,17940120.0,,192448560.0,1536326640.0,3177032160.0,489022500.0,,-827340.0,,17940120.0,,17940120.0,5201640.0,,,14516220.0,1600747980.0,23648340.0,55856880.0,64174440.0,-92840280.0,237298860.0,-58937160.0,,,0.0,4864218900.0,-1102501920.0,3125220.0,121128540.0,-37982100.0,-19594800.0,2703249900.0,,,-1345800.0,182663040.0,,13296840.0,,,468074040.0,2517660.0,,,177779700.0,
1995-03-31,-755520.0,-1511040.0,803117760.0,620281920.0,366427200.0,91417920.0,4996253760.0,53641920.0,0.007555,,57419520.0,1104570240.0,1511040.0,5799371520.0,6830656320.0,6210374400.0,-52886400.0,413269440.0,2266560.0,2266560.0,63463680.0,1031284800.0,589305600.0,,,,4533120.0,387000000.0,515264640.0,-193413120.0,9821760.0,,192657600.0,1487618880.0,3095365440.0,457845120.0,,6799680.0,,9821760.0,,9821760.0,1511040.0,,,3777600.0,1558637760.0,21910080.0,16621440.0,60441600.0,-101239680.0,228167040.0,138260160.0,0.007555,,0.0,4651736640.0,-1059994560.0,-3022080.0,48353280.0,-6799680.0,-6799680.0,2618632320.0,,,-3022080.0,574950720.0,,-34753920.0,,387000000.0,0.0,3022080.0,,,148837440.0,
1995-06-30,4514920.0,7280.0,709022840.0,848872520.0,381203160.0,95048320.0,5276693840.0,86466200.0,0.090226,,125563960.0,1373684760.0,34586480.0,5985716680.0,7048875000.0,6200002480.0,43111960.0,424812200.0,34586480.0,34586480.0,162406080.0,1063158320.0,771428880.0,,,,-21840.0,390000000.0,602255880.0,-110346400.0,31578960.0,,212782040.0,1595489360.0,3256392280.0,476691920.0,,-2255640.0,,31578960.0,,31578960.0,27067680.0,,,61654160.0,1602256280.0,21804520.0,9821760.0,61654160.0,-113798000.0,27067680.0,-24726280.0,0.090226,,0.0,4597746200.0,-1103007960.0,-2241080.0,156909960.0,21837280.0,32760.0,2705264240.0,,,19563440.0,681955160.0,,3174960.0,,390000000.0,0.0,1489200.0,,,221052720.0,
1995-09-30,69100.0,-1559040.0,646250800.0,772591300.0,392804100.0,100671260.0,5284861400.0,113323600.0,0.068913,,111026500.0,1409653700.0,26799500.0,5931112200.0,7014577700.0,6241986400.0,42699540.0,453294400.0,27565200.0,27565200.0,166156900.0,1083465500.0,808579200.0,,,,-2214180.0,387000000.0,601074500.0,-89810280.0,0.0,,220521600.0,1576576300.0,3254990700.0,490048000.0,,0.0,,,,,20673900.0,,,48239100.0,1649317800.0,22971000.0,31578960.0,62787400.0,-88945220.0,39050700.0,-73717480.0,0.068913,,0.0,4592668600.0,-1178412300.0,-96740.0,131644760.0,-31883000.0,-21563980.0,2827730100.0,,,14086640.0,607200100.0,,-11300240.0,,387000000.0,0.0,1614320.0,,,211697760.0,
1995-12-31,21128620.0,-2396570.0,669942690.0,765871620.0,437078080.0,125434890.0,5279990700.0,112307040.0,,,67906280.0,1354289430.0,-1160300.0,5949933390.0,7069104240.0,6303232620.0,78602030.0,467946000.0,-1131880.0,-1131880.0,181719030.0,1119170850.0,723870180.0,,,,2382360.0,,630419250.0,-89974400.0,6239280.0,,175479750.0,1584777120.0,3227267580.0,562512970.0,,-2254470.0,,6239280.0,,6239280.0,-636170.0,,,-1768050.0,1683045780.0,23397300.0,0.0,67419860.0,-86752010.0,49134330.0,-69452980.0,,,0.0,4620186840.0,-1237717170.0,16278640.0,165354040.0,5926660.0,-3645410.0,2920762950.0,,,-13469980.0,138044070.0,,33520280.0,,,482764290.0,1673500.0,,,193341170.0,
1996-03-31,6367440.0,,750561990.0,816624180.0,429006270.0,108246480.0,5698858800.0,116205780.0,0.007959,,72429630.0,1273488000.0,3979650.0,6449420790.0,7623417540.0,6806793360.0,4775580.0,477558000.0,5571510.0,5571510.0,186247620.0,1173996750.0,663805620.0,,,,0.0,378000000.0,609682380.0,-183063900.0,12734880.0,,218084820.0,1754229720.0,3467071080.0,537252750.0,,0.0,,12734880.0,,12734880.0,3979650.0,,,9551160.0,1741494840.0,145655190.0,6367440.0,62878470.0,-76409280.0,99491250.0,108246480.0,0.007959,,0.0,5065298520.0,-1318856010.0,-4775580.0,81184860.0,6367440.0,-93919740.0,3060350850.0,,,-10347090.0,651070740.0,,-28653480.0,,378000000.0,0.0,3183720.0,,,180676110.0,
1996-06-30,8076480.0,,930027960.0,950891400.0,463810320.0,118844040.0,5800838760.0,159685560.0,0.120366,,148451400.0,1617719040.0,45739080.0,6730866720.0,7908848640.0,6957957240.0,49790340.0,515968920.0,47343960.0,47343960.0,199807560.0,1177981920.0,887498640.0,,,,0.0,369000000.0,730220400.0,-208526820.0,19258560.0,,245546640.0,1784626560.0,3500243280.0,581769000.0,,0.0,,19258560.0,,19258560.0,33702480.0,,,81046440.0,1888141320.0,138822120.0,12734880.0,67404960.0,-204444720.0,115551360.0,-39236640.0,0.120366,,0.0,5069815920.0,-1393035840.0,-39060.0,254235060.0,6471600.0,-52926780.0,3281177160.0,,,18371490.0,814476600.0,,61553520.0,,369000000.0,0.0,828480.0,,,267295440.0,
1996-09-30,6379480.0,-2393460.0,1666672900.0,1140481600.0,534200300.0,134916280.0,6222192100.0,186609700.0,0.08009,,125741300.0,1751568300.0,29633300.0,7888865000.0,9111839300.0,7971357700.0,141654580.0,531797600.0,31235100.0,31235100.0,235464600.0,1222974300.0,956274600.0,,,,0.0,372000000.0,795293700.0,-507019080.0,20823400.0,,299536600.0,1970214000.0,3720180500.0,669552400.0,,-800900.0,,20823400.0,,20823400.0,21624300.0,,,52859400.0,2253732600.0,105718800.0,19258560.0,72081000.0,-84356400.0,626303800.0,282585260.0,0.08009,,0.0,5717625100.0,-1451230800.0,2411940.0,226010980.0,1577160.0,281820.0,3704963400.0,,,-4019900.0,1040369100.0,,57601660.0,,372000000.0,0.0,1594100.0,,,261093400.0,
1996-12-31,18546630.0,-8057830.0,1357864300.0,1059776930.0,563800000.0,141768890.0,6422939180.0,190422390.0,,,91101450.0,1716663170.0,5878720.0,7780803480.0,9026181980.0,7966405050.0,112311980.0,561625530.0,7501080.0,7501080.0,230595890.0,1245378500.0,919992830.0,,,,0.0,,796670340.0,-134652620.0,37763090.0,,254699990.0,1993409070.0,3867904580.0,705568890.0,,800900.0,,37763090.0,,37763090.0,5011000.0,,,12512080.0,2259357640.0,107664980.0,20823400.0,79390270.0,-134547940.0,394503770.0,-95288170.0,,,0.0,5707047410.0,-1511327070.0,-1614650.0,246859920.0,16919130.0,-470310.0,3770684710.0,,,-5611440.0,247468760.0,,84654760.0,,,715891770.0,2428400.0,,,232870340.0,
1997-03-31,38793150.0,,3203452120.0,1423277570.0,639655940.0,186207120.0,7949147470.0,172414000.0,-0.077586,,50000060.0,1845691870.0,-30172450.0,11152599590.0,12490532230.0,11067254660.0,-249138230.0,731897430.0,-28448310.0,-28448310.0,262931350.0,1337932640.0,969828750.0,,,,0.0,377000000.0,875863120.0,-1031897790.0,7758630.0,,352586630.0,2800865430.0,4416384610.0,825863060.0,,-4310350.0,,7758630.0,,7758630.0,-18103470.0,,,-46551780.0,2756037790.0,99138050.0,40517290.0,92241490.0,-157758810.0,1902588490.0,1090518550.0,-0.077586,,0.0,8311216870.0,-1700864110.0,0.0,-91379420.0,-32758660.0,,4456901900.0,,,-44827640.0,1300863630.0,,-243103740.0,,377000000.0,0.0,4310350.0,,,236207180.0,
1997-06-30,17132580.0,,3512668470.0,1748788700.0,687087540.0,195508180.0,8229959410.0,267200710.0,0.257436,,275190100.0,2578797550.0,98535810.0,11742627880.0,13198472280.0,11449683580.0,113318600.0,753665790.0,98535810.0,98535810.0,276077810.0,1455844400.0,1426549970.0,,,,0.0,394000000.0,1152247580.0,-237527510.0,27519010.0,,422549960.0,2923229030.0,4553064590.0,877057480.0,,-887710.0,,27519010.0,,27519010.0,63027410.0,,,161563220.0,2918790480.0,,7758630.0,112739170.0,-211528550.0,1879282070.0,-68764340.0,0.248559,,0.0,8530893100.0,-1839335120.0,-4438550.0,324847150.0,18555300.0,,4758125600.0,,,27073440.0,1633386400.0,,-12556740.0,,383000000.0,0.0,1903620.0,,,470698280.0,
1997-09-30,-1812930.0,-8187770.0,3283745080.0,1851559640.0,846865320.0,240581900.0,10883887840.0,363457640.0,0.261545,,204726760.0,2870684040.0,101010560.0,14167632920.0,15757647360.0,13906087720.0,135819630.0,802673200.0,101010560.0,101010560.0,329186200.0,1590014440.0,1584603160.0,,,,0.0,399000000.0,1286080880.0,-1101617220.0,53210920.0,,451841880.0,3670651600.0,6410563040.0,1081354120.0,,0.0,,53210920.0,,53210920.0,-25252640.0,,,75757920.0,3325231560.0,,27519010.0,128968840.0,-225051560.0,1416853480.0,765771950.0,0.252526,,0.0,10580856160.0,-1986841640.0,-4509400.0,360871190.0,25025920.0,,5312073200.0,,,-58905600.0,1866891600.0,,78892000.0,,386000000.0,0.0,2804830.0,,,445308660.0,
1997-12-31,-15021930.0,-17373650.0,2756360880.0,1648180170.0,933154180.0,237701940.0,11520897570.0,339999660.0,,,117926200.0,2831146500.0,-15917230.0,14277258450.0,15897256830.0,14249076660.0,-22727250.0,833635530.0,-15902810.0,-15902810.0,271817910.0,1619998380.0,1542364180.0,,,,0.0,,1288782320.0,-296227540.0,40909050.0,,419999580.0,3632723640.0,7054538400.0,1170856120.0,,-43260.0,,40909050.0,,40909050.0,-13477730.0,,,-29380540.0,3510905580.0,,53210920.0,147263480.0,-284751110.0,938180880.0,21562940.0,,,0.0,10738171080.0,-2086361550.0,-1854230.0,262023860.0,-12640740.0,,5597267130.0,,,3932600.0,528181290.0,,51314060.0,,,1289998710.0,2799370.0,,,355628140.0,
1998-03-31,19498710.0,-9285100.0,2707535160.0,1824522150.0,922010430.0,236770050.0,12274902200.0,291552140.0,-0.120706,,82637390.0,2746532580.0,-47354010.0,14982437360.0,16537691610.0,14713169460.0,-357476350.0,822659860.0,-47354010.0,-47354010.0,274838960.0,1555254250.0,1505114710.0,,,,-42711460.0,387000000.0,1241417870.0,-516251560.0,14856160.0,,494895830.0,3612832410.0,7839409930.0,1158780480.0,,0.0,,14856160.0,,14856160.0,-25998280.0,,,-73352290.0,3745609340.0,,41782950.0,155989680.0,-321264460.0,772520320.0,525536660.0,-0.120706,,0.0,10967560120.0,-2259064830.0,-1857020.0,-36211890.0,-26926790.0,-46425500.0,6004674170.0,,,-51068050.0,1935014840.0,,-194058590.0,,387000000.0,0.0,8356590.0,,,319407440.0,
1998-06-30,13288290.0,-14394400.0,3173053000.0,2227694500.0,954466000.0,240462950.0,13233197500.0,371586000.0,0.25501,,311476500.0,3357935250.0,101093250.0,16406250500.0,18612087000.0,16384392500.0,-191705900.0,858837250.0,101093250.0,101093250.0,302369000.0,2205836500.0,1847001000.0,,,,-19219540.0,407000000.0,1510934250.0,-495591690.0,24590250.0,,559200500.0,4196736000.0,8177624250.0,1199457750.0,,0.0,,24590250.0,,24590250.0,55555750.0,,,156649000.0,4100196500.0,9107500.0,14856160.0,154827500.0,-441944040.0,1080149500.0,255886840.0,0.245903,,0.0,12284196000.0,-2353378000.0,1857020.0,250238140.0,10533290.0,-22750.0,6453574500.0,,,31942300.0,2092903500.0,,-137454410.0,,394000000.0,0.0,4393910.0,,,556468250.0,
1998-09-30,5397300.0,-11959180.0,3008074300.0,1927034340.0,859571020.0,211781480.0,12444687640.0,431906860.0,0.246077,,261350320.0,2993649120.0,97582100.0,15452761940.0,17284759800.0,15357725460.0,124912250.0,852782700.0,98430640.0,98430640.0,292746300.0,1831997860.0,1628348260.0,,,,3381740.0,410000000.0,1365300860.0,-182901070.0,78065680.0,,479425100.0,3872736560.0,7719168380.0,1103950540.0,,0.0,,78065680.0,,78065680.0,11031020.0,,,109461660.0,3877827800.0,40729920.0,24590250.0,151888660.0,-187156300.0,1227837380.0,-72892600.0,0.237591,,0.0,11479897660.0,-2314817120.0,0.0,312068550.0,56274880.0,-338788910.0,6192644920.0,,,-12270230.0,1780236920.0,,12461960.0,,398000000.0,0.0,2523220.0,,,505729840.0,
1998-12-31,-79964640.0,-13815600.0,2896486020.0,1948328100.0,950508480.0,265964720.0,13043140020.0,390518280.0,,,113890480.0,2805383820.0,-28269440.0,15939626040.0,18018411120.0,16070083020.0,-91589300.0,833048820.0,-28265320.0,-28265320.0,287346420.0,2078785080.0,1475020140.0,,,,-14779500.0,,1330363680.0,-375002740.0,57980880.0,,462994380.0,4020291900.0,8189799300.0,1216473200.0,,852660.0,,57980880.0,,57980880.0,-16011020.0,,,-44276340.0,4170360060.0,41780340.0,78065680.0,159019480.0,-372110860.0,972032400.0,74210980.0,,,0.0,11899722960.0,-2520462960.0,0.0,280521560.0,-20270200.0,-2723140.0,6690823020.0,,,3258200.0,659106180.0,,119528600.0,,,1265347440.0,4337460.0,,,379855200.0,
1999-03-31,28797140.0,-16720920.0,3245716360.0,2222024480.0,1050631140.0,299118680.0,14608510440.0,352068260.0,-0.139341,,88249300.0,3036704860.0,-57594280.0,17854226800.0,20589955100.0,18367930620.0,-297260800.0,911290140.0,-56665340.0,-56665340.0,0.0,2735728300.0,1897824420.0,,1230845500.0,,-20436680.0,423000000.0,1138880440.0,-243382280.0,81746720.0,,563866580.0,4646557880.0,9050662420.0,1050631140.0,,928940.0,,81746720.0,,81746720.0,-27868200.0,,,-84533540.0,4706938980.0,460754240.0,63167920.0,173711780.0,-218300900.0,1345105120.0,340920980.0,-0.139341,,0.0,13660991640.0,-2810972440.0,64096860.0,-78959900.0,18578800.0,-928940.0,7517911420.0,,,-39944420.0,1900611240.0,,-310265960.0,-26939260.0,423000000.0,0.0,13005160.0,,,387367980.0,
1999-06-30,24327360.0,-18051480.0,3965985400.0,2641736500.0,1088569300.0,337409420.0,14963722800.0,381530500.0,0.077272,,228918300.0,3667522300.0,31874700.0,18929708200.0,21775249600.0,19133513100.0,-8929500.0,990047500.0,32840600.0,32840600.0,0.0,2845541400.0,2350034700.0,,1444020500.0,,-23028820.0,437000000.0,1317487600.0,-388316320.0,137157800.0,,682891300.0,4816943300.0,9156732000.0,1088569300.0,,-965900.0,,137157800.0,,137157800.0,15454400.0,,,48295000.0,5023645900.0,480052300.0,81746720.0,179657400.0,-362205000.0,1715438400.0,87938620.0,0.077272,,0.0,14109867200.0,-3115993400.0,52777040.0,353275500.0,52897800.0,-36960.0,8139639300.0,,,-5452880.0,2250547000.0,,-33594440.0,-58919900.0,426000000.0,0.0,13074140.0,,,566327720.0,
1999-09-30,13280380.0,-15732720.0,3390390000.0,2322300240.0,1056866400.0,296881340.0,14825123280.0,450804960.0,0.224467,,318930480.0,3583057680.0,96333840.0,18215513280.0,21055958640.0,18733658400.0,170574700.0,983914560.0,97269120.0,97269120.0,0.0,2840445360.0,2207260800.0,,1277592480.0,,-64091700.0,437000000.0,1375796880.0,-456032040.0,87916320.0,,590161680.0,4711005360.0,9130203360.0,1056866400.0,,0.0,,87916320.0,,87916320.0,47699280.0,,,144968400.0,4980366000.0,464834160.0,137157800.0,173962080.0,-300527860.0,1367379360.0,-62229840.0,0.224467,,0.0,13753292400.0,-3208010400.0,-28022300.0,471102560.0,-47159320.0,30620.0,8188376400.0,,,15468340.0,2023010640.0,,47376640.0,-61728480.0,426000000.0,0.0,1043820.0,,,615811820.0,
1999-12-31,,-19060180.0,3591557060.0,2564971990.0,1355003440.0,406219480.0,16091447680.0,444224130.0,,,204346370.0,4124792580.0,-13558480.0,19683004740.0,22588846700.0,20023874710.0,58099980.0,1081243520.0,-13382950.0,-13382950.0,0.0,2905841960.0,2565442770.0,1502610480.0,1338635130.0,,-37536140.0,,1559349810.0,-629538480.0,140124390.0,,664845510.0,4920254290.0,10089949870.0,1355003440.0,,0.0,,140124390.0,,140124390.0,-5785450.0,,,-19168400.0,5559261260.0,491926050.0,87916320.0,223514770.0,-589775440.0,1217392750.0,29892450.0,,,0.0,14464613450.0,-3572675050.0,10527400.0,647875420.0,48229390.0,-79561710.0,9131936310.0,,,-43611500.0,871553830.0,,365055270.0,-73540460.0,,0.0,-11222480.0,,,610565850.0,
2000-03-31,61731700.0,-1046300.0,3557420000.0,2559249800.0,1189643100.0,332723400.0,16894606100.0,413288500.0,-0.083704,,150667200.0,3445465900.0,-36620500.0,20452026100.0,23373295700.0,20814045900.0,-251112000.0,1155115200.0,-35574200.0,-35574200.0,0.0,2921269600.0,2105155600.0,,1349727000.0,,-4185200.0,421000000.0,1340310300.0,-212398900.0,84750300.0,,661261600.0,5099666200.0,10639824700.0,1189643100.0,,1046300.0,,84750300.0,,84750300.0,-17787100.0,,,-53361300.0,5818474300.0,515825900.0,147528300.0,205074800.0,-214491500.0,1463773700.0,186241400.0,-0.083704,,0.0,14995571600.0,-3906884200.0,37666800.0,-36620500.0,-62778000.0,-65916900.0,9725358500.0,,,-40805700.0,2093646300.0,,-354695700.0,-105676300.0,421000000.0,0.0,4185200.0,,,483390600.0,
2000-06-30,3356520.0,-35697050.0,3720526640.0,2943667240.0,1213580360.0,325507470.0,16850500310.0,525954810.0,0.304445,,407326280.0,4227584870.0,128076820.0,20571026950.0,23488448940.0,20544781700.0,89441260.0,1113848410.0,129126630.0,129126630.0,0.0,2917421990.0,2606678230.0,,1592561770.0,,-13661570.0,420689655.0,1620906640.0,-296758950.0,178467700.0,,712820990.0,5074781540.0,10661870360.0,1213580360.0,,-1049810.0,,178467700.0,,178467700.0,67187840.0,,,196314470.0,5813847780.0,517556330.0,84750300.0,209962000.0,-255823380.0,1430891030.0,44716800.0,0.304445,,0.0,14730933920.0,-4002925530.0,19022940.0,345264640.0,93222490.0,-53761440.0,9816773310.0,,,,2289635610.0,,-154462150.0,-178467700.0,420689655.0,0.0,1063850.0,,,732833750.0,
2000-09-30,-44682340.0,-5202070.0,4021092020.0,3092624480.0,1252694300.0,410810510.0,17937902180.0,696067240.0,0.351435,,447795700.0,4384996880.0,147375800.0,21958994200.0,25229603300.0,22136978820.0,235358640.0,1193743980.0,148509460.0,148509460.0,0.0,3270609100.0,2684506880.0,,1546312240.0,,-27499630.0,433333333.0,1700490000.0,-350156430.0,187053900.0,,741413640.0,5493716360.0,11250441840.0,1252694300.0,,0.0,,187053900.0,,187053900.0,75955220.0,,,224464680.0,6316753520.0,558894380.0,178467700.0,223331020.0,-315311500.0,1588257660.0,-203750360.0,0.340098,,0.0,15820225300.0,-4496095560.0,46473320.0,550670140.0,-3236650.0,-20895500.0,10812849080.0,,,,2432834360.0,,-5523790.0,-197256840.0,419354839.0,0.0,2686570.0,,,858606210.0,
2000-12-31,,-32586380.0,3294305560.0,2801330940.0,981674000.0,273595760.0,17284989160.0,652685620.0,,,147994420.0,3020393260.0,946540.0,20579294720.0,23596767880.0,20795436940.0,232957220.0,1183990880.0,739780.0,739780.0,0.0,3017473160.0,1890724840.0,1497024440.0,1380967780.0,,-7890600.0,,1129668420.0,-472675460.0,313033560.0,,640973480.0,5083068760.0,11017929520.0,981674000.0,,-2129480.0,,313033560.0,,313033560.0,-24823800.0,,,-24084020.0,6157391420.0,525981560.0,187053900.0,169948960.0,-471831560.0,823044020.0,-96415940.0,,,0.0,14638045520.0,-4321779660.0,9699380.0,704788780.0,135697380.0,8546080.0,10479171080.0,,,-37204020.0,974237100.0,,488063140.0,-244890200.0,,0.0,1647040.0,,,421590180.0,
2001-03-31,-11415500.0,-1141550.0,3498850750.0,2864148950.0,1391549450.0,372145300.0,18554753700.0,583332050.0,-0.22831,,74200750.0,3826475600.0,-97031750.0,22053604450.0,25244236700.0,22380087750.0,-407533350.0,1269403600.0,-95890200.0,-95890200.0,0.0,3190632250.0,2360725400.0,,1533101650.0,,-13698600.0,418000000.0,1465750200.0,-191780400.0,110730350.0,,779678650.0,5428070250.0,11857279850.0,1391549450.0,,0.0,,110730350.0,,110730350.0,-47945100.0,,,-143835300.0,6606149850.0,563925700.0,335615700.0,218036050.0,-179223350.0,1190636650.0,195205050.0,-0.22831,,0.0,15773937900.0,-4888117100.0,0.0,-228310000.0,-224885350.0,-9132400.0,11494266950.0,,,-65068350.0,2308214100.0,,-428081250.0,-198629700.0,418000000.0,0.0,9132400.0,,,446346050.0,
2001-06-30,-27412300.0,-20037250.0,4202815200.0,3376842000.0,1516637400.0,406763900.0,18618518400.0,715372800.0,0.317682,,318858600.0,4829943000.0,134132400.0,22821333600.0,26201705400.0,22824863400.0,86321550.0,1294260000.0,135309000.0,135309000.0,0.0,3380371800.0,2994447000.0,,1894326000.0,,-8656800.0,422222222.0,1835496000.0,-310627800.0,171783600.0,,815383800.0,5475896400.0,11848362000.0,1516637400.0,,0.0,,171783600.0,,171783600.0,-37651200.0,,,97657800.0,6797218200.0,575357400.0,110730350.0,221200800.0,-300829450.0,1476633000.0,-25774650.0,0.317682,,0.0,16027645200.0,-5204101800.0,18825600.0,387151000.0,50748550.0,-280400.0,12001320000.0,,,-84359850.0,2726182200.0,,-40205550.0,-248262600.0,422222222.0,0.0,19106000.0,,,725622500.0,
