date,quarterlyTaxProvision,quarterlyBasicEPS,quarterlyNetPPE,quarterlyInventory,quarterlyRepaymentOfDebt,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCashAndCashEquivalents,quarterlyCommonStockIssuance,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyOperatingIncome,quarterlyRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyLongTermDebt,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyOtherNonCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,quarterlyDilutedEPS,quarterlyNetIncomeContinuousOperations,quarterlyOperatingExpense,quarterlyNetIncome,quarterlyGoodwill,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyStockholdersEquity,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlySellingGeneralAndAdministration,quarterlyCostOfRevenue,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyOtherIncomeExpense,quarterlyOperatingCashFlow,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables
2002-09-30,192574808.956676,0.177596,0.0,0.0,,3106971000.0,0.0,48891399.519842,0.0,,,,756332282.006622,,,,,3106971000.0,,0.0,0.0,,,,,751343972.131996,,,,0.0,751343972.131996,551784901.693107,,,1190374868.584161,,,,0.0,,751343972.131996,,0.0,0.0,3436432393.41587,0.0,,,,,,,,0.0,,0.177596,563757473.049946,2685088421.283874,551784901.693107,0.0,,0.0,,,,,,,,,,,,,,,
2002-12-31,273655311.040103,,18940348667.149876,1253618764.596924,,,981484448.739631,179221171.954749,874431601.836192,,,,639356322.326148,,6002963.678827,,,,,26993323508.093742,21353539792.220345,,,107052846.903439,4399171361.842635,-1006469155.348554,,1235609873.560441,,-1206595554.481759,-7066487170.814206,360665190.921857,,,818577494.280897,,,,15229517049.206734,,702373576.390191,7948923475.879842,5639783715.873399,4399171361.842635,3638059480.62778,18940348667.149876,,2255113086.896996,,,,,6572243955.866957,10830345687.364098,,,365701011.286045,2935685904.237589,360665190.921857,0.0,,11461657308.52863,,,,,,,,,,,,,,,
2003-03-31,364175681.235033,,0.0,0.0,,,0.0,99441696.325722,0.0,,,,816057940.102703,,,,,,,0.0,0.0,,,,,2572052303.658617,,,,1206595554.481759,2316927120.442059,445850387.126641,,,915499636.428425,,,,0.0,,863209571.919872,,0.0,0.0,4147528740.595594,0.0,,,,,,,,0.0,,,451882258.86767,3284319168.675722,445850387.126641,0.0,,-302149134.251429,,,,,,,,,,,,,,,
2003-06-30,-56405801.231812,,22232000000.0,1328000000.0,,,1765000000.0,-25554267.800313,1552000000.0,,898000000.0,,10253455.564528,,56000000.0,,,,281000000.0,35001000000.0,29417000000.0,,,213000000.0,,-2263927120.442059,2267000000.0,8727000000.0,,-1551000000.0,1552000000.0,222699520.258395,,,568604569.420035,,,,17840000000.0,,381072879.557941,7982000000.0,5584000000.0,4651000000.0,4385979385.360756,,,129000000.0,6414000000.0,,,,,13189000000.0,,,230659256.796339,-6960093494.197185,222699520.258395,3186000000.0,,16832000000.0,,,,,,,,,,,,,,,
2003-09-30,473626483.198724,0.275867,0.0,0.0,,312482000.0,0.0,204407219.064712,0.0,,,,1349420015.288995,,,,,312482000.0,,0.0,0.0,,,,,1399275434.573071,,,,0.0,1399275434.573071,860836906.305049,,,2258450493.568651,,,,0.0,,1399275434.573071,,0.0,0.0,7212417323.096354,0.0,,,,,,,,0.0,,0.275867,875793532.090272,5813141888.523282,860836906.305049,0.0,,-329000000.0,,,,,,,,,,,,,,,
2003-12-31,124373516.801276,,20537000000.0,1658000000.0,,,997000000.0,69592780.935288,812000000.0,,,,605579984.711005,,35000000.0,,,,,29723000000.0,22351000000.0,,,185000000.0,4379000000.0,-1533275434.573071,,1234000000.0,,-660000000.0,-6514000000.0,478163093.694951,,,675172765.646292,,,,16367000000.0,,599724565.426929,9482000000.0,7372000000.0,4379000000.0,2734582676.903646,20537000000.0,,3033000000.0,,,,,6494000000.0,11988000000.0,,,481206467.909728,2134858111.476718,478163093.694951,0.0,,13042000000.0,,,,,,,,,,,,,,,
2004-12-31,,,19183000000.0,2042000000.0,,,757000000.0,,757000000.0,,1154000000.0,,,,481000000.0,,,,328000000.0,31928000000.0,26050000000.0,,,,,,2419000000.0,2825000000.0,,,,,,,,,,,16505000000.0,,,11508000000.0,5878000000.0,5122000000.0,,,,253000000.0,4144000000.0,,,,,11383000000.0,,,,,,,2895000000.0,14996000000.0,,,,,,,,,,,,,,,
2005-06-30,,,32431000000.0,2465000000.0,,,1684000000.0,,1418000000.0,,1500000000.0,,,,49000000.0,,,,458000000.0,47647000000.0,39805000000.0,,,266000000.0,,,4051000000.0,8537000000.0,,,,,,,,,,,25643000000.0,,,13077000000.0,7842000000.0,8517000000.0,,,,160000000.0,9622000000.0,,,,346000000.0,17126000000.0,,,,,,2610000000.0,,21658000000.0,,,,,,,,,,,,,,,
2005-12-31,,,29261000000.0,2538000000.0,,,1201000000.0,,809000000.0,,1106000000.0,,,,652000000.0,,,,176000000.0,44278000000.0,36632000000.0,,,392000000.0,,,3583000000.0,2862000000.0,,,,,,,,,,,22846000000.0,,,17495000000.0,7646000000.0,7100000000.0,,29261000000.0,,139000000.0,8427000000.0,,,,,15746000000.0,,,,,,,1499000000.0,21140000000.0,,,,,,,,,,,,,,,
2006-06-30,,,30985000000.0,2732000000.0,,,1584000000.0,,776000000.0,,1368000000.0,,,,683000000.0,,,,181000000.0,48516000000.0,39740000000.0,,,808000000.0,736000000.0,,4053000000.0,2724000000.0,,,,,,,,,649000000.0,,24061000000.0,,,21088000000.0,8776000000.0,8861000000.0,,,,160000000.0,7648000000.0,,,,458000000.0,15200000000.0,5249000000.0,,,,,,1592000000.0,24218000000.0,279000000.0,,,,,,,,,,,,,,
2006-12-31,,,33282000000.0,3203000000.0,,,2269000000.0,,1423000000.0,,1386000000.0,,,,686000000.0,,,,211000000.0,51740000000.0,42003000000.0,,,846000000.0,2123000000.0,,3937000000.0,2732000000.0,,,,,,,,,611000000.0,,23513000000.0,,,26006000000.0,9737000000.0,8742000000.0,,,,278000000.0,7243000000.0,,,3987000000.0,366000000.0,14771000000.0,4785000000.0,,,,,,1379000000.0,27980000000.0,275000000.0,,,,,,,,,,,,,,
2007-06-30,,,36705000000.0,3296000000.0,,,2889000000.0,,1937000000.0,,1352000000.0,,,,615000000.0,,-20608000000.0,,201000000.0,58168000000.0,47081000000.0,,,952000000.0,512000000.0,,4724000000.0,2404000000.0,,,,,,,,,547000000.0,,28250000000.0,,,27729000000.0,11087000000.0,10249000000.0,,57313000000.0,,213000000.0,9291000000.0,,,,740000000.0,18001000000.0,5940000000.0,,,,,,1822000000.0,29667000000.0,300000000.0,,,,,,,,,,,,,,
2007-12-31,,,44667000000.0,4410000000.0,,,3324000000.0,,2142000000.0,,2580000000.0,,,,591000000.0,,,,418000000.0,63846000000.0,49668000000.0,,,1182000000.0,2577000000.0,,5108000000.0,2354000000.0,,,,,,,,,498000000.0,,32588000000.0,,,28958000000.0,14178000000.0,12128000000.0,,,,458000000.0,11718000000.0,,,5986000000.0,829000000.0,20460000000.0,1113000000.0,,,,,,1352000000.0,30880000000.0,389000000.0,,,,,,,,,,,,,,
2008-06-30,,,47332000000.0,4971000000.0,,,6291000000.0,,4237000000.0,,3461000000.0,,,,625000000.0,,-23100000000.0,,717000000.0,75889000000.0,54328000000.0,,,2054000000.0,2088000000.0,,4612000000.0,2343000000.0,,,,,,,,,488000000.0,,36846000000.0,,,35756000000.0,21561000000.0,16359000000.0,,70432000000.0,,498000000.0,9234000000.0,,,7999000000.0,1398000000.0,20487000000.0,1448000000.0,,,,,,3116000000.0,38335000000.0,418000000.0,,,,,,,,,,,,,,
2008-12-31,,,46739000000.0,4883000000.0,,,8835000000.0,,7195000000.0,,4027000000.0,,,,652000000.0,,,,395000000.0,73289000000.0,53602000000.0,,,1640000000.0,,,5533000000.0,2343000000.0,,,,,,,,,,,33640000000.0,,,35783000000.0,19687000000.0,13165000000.0,,46739000000.0,,949000000.0,9606000000.0,,,5020000000.0,,20475000000.0,,,,,,,3805000000.0,38772000000.0,,,,,,,,,,,,,,,
2009-06-30,,,49032000000.0,4821000000.0,,,11596000000.0,,10833000000.0,,1094000000.0,,,,661000000.0,,-28763000000.0,,376000000.0,78770000000.0,56284000000.0,,,763000000.0,1068000000.0,,5619000000.0,2343000000.0,,,,,,,,,485000000.0,,38059000000.0,,,36831000000.0,22486000000.0,11850000000.0,,77795000000.0,,279000000.0,15325000000.0,,,5153000000.0,329000000.0,26209000000.0,1543000000.0,,,,,,3038000000.0,39954000000.0,251000000.0,,,,,,,,,,,,,,
2009-12-31,,,52206000000.0,5056000000.0,,,9026000000.0,,8382000000.0,,1362000000.0,,,,670000000.0,,,,391000000.0,81553000000.0,59954000000.0,,,644000000.0,588000000.0,,5515000000.0,2343000000.0,,,,,,,,,431000000.0,,36952000000.0,,,40617000000.0,21599000000.0,10206000000.0,,,,295000000.0,14935000000.0,,,6196000000.0,620000000.0,26746000000.0,1822000000.0,,,,,,3626000000.0,43931000000.0,283000000.0,,,,,,,,,,,,,,
2010-06-30,,,55576000000.0,5334000000.0,,,12748000000.0,,12456000000.0,,2191000000.0,,,,687000000.0,,-29569000000.0,,511000000.0,88852000000.0,63718000000.0,,,292000000.0,511000000.0,,6467000000.0,2343000000.0,,,,,,,,,420000000.0,,39523000000.0,,,44801000000.0,25134000000.0,13042000000.0,,85145000000.0,,320000000.0,13573000000.0,,,4945000000.0,735000000.0,26481000000.0,1510000000.0,,,,,,4320000000.0,48525000000.0,289000000.0,,,,,,,,,,,,,,
2010-12-31,,,59174000000.0,5620000000.0,,,16597000000.0,,16156000000.0,,1831000000.0,,,,778000000.0,,,,535000000.0,98272000000.0,67694000000.0,,,441000000.0,607000000.0,,6743000000.0,2340000000.0,,,,,,,,,471000000.0,,41279000000.0,,,52445000000.0,30578000000.0,13877000000.0,,,,332000000.0,14125000000.0,,,,638000000.0,27402000000.0,1449000000.0,,,,,,3872000000.0,56092000000.0,273000000.0,,,,,,,,,,,,,,
2011-06-30,,,68468000000.0,6154000000.0,,,10084000000.0,,10084000000.0,,3456000000.0,,,,534000000.0,,-34023000000.0,,551000000.0,102891000000.0,77611000000.0,,,264000000.0,288000000.0,,6667000000.0,2253000000.0,,,,,,,,,429000000.0,,45136000000.0,,,53131000000.0,25280000000.0,19733000000.0,,102491000000.0,,308000000.0,12259000000.0,,1355000000.0,6068000000.0,578000000.0,25403000000.0,1602000000.0,,,,,370000000.0,2683000000.0,56762000000.0,259000000.0,,,,,,,,,,,,,,
2011-12-31,,,95601000000.0,6405000000.0,,,4364000000.0,,3616000000.0,,,,,,1162000000.0,,,,569000000.0,123967000000.0,104613000000.0,,,748000000.0,6354000000.0,,10541000000.0,2252000000.0,,,,,,,,,391000000.0,,59350000000.0,,,59886000000.0,19354000000.0,22741000000.0,,,,360000000.0,18713000000.0,,,8056000000.0,544000000.0,36609000000.0,1692000000.0,,,,,,8137000000.0,63456000000.0,223000000.0,,,,,,,,,,,,,,
2012-06-30,,,95247000000.0,6233000000.0,,,4781000000.0,,4781000000.0,,3449000000.0,,,,1007000000.0,,-40586000000.0,,582000000.0,129273000000.0,108822000000.0,,,282000000.0,633000000.0,,8727000000.0,2255000000.0,,,,,,,,,328000000.0,,62188000000.0,,,62236000000.0,20451000000.0,22034000000.0,,135833000000.0,,466000000.0,24629000000.0,,,4723000000.0,826000000.0,40154000000.0,1881000000.0,,,,,4105000000.0,5287000000.0,65870000000.0,251000000.0,,,,,,,,,,,,,,
2012-12-31,,,97540000000.0,6571000000.0,,,5269000000.0,,5086000000.0,,3650000000.0,,,,5207000000.0,,,,600000000.0,133685000000.0,112327000000.0,,,183000000.0,537000000.0,,10740000000.0,2255000000.0,,,,,,,,,286000000.0,,65508000000.0,,,63299000000.0,21358000000.0,18870000000.0,,,,499000000.0,31835000000.0,,,7719000000.0,503000000.0,46638000000.0,2135000000.0,,,,,,5177000000.0,66934000000.0,293000000.0,,,,,,,,,,,,,,
2013-06-30,,,102927000000.0,5822000000.0,,,6097000000.0,,6060000000.0,,5239000000.0,,,,1121000000.0,,-50323000000.0,,757000000.0,138109000000.0,118323000000.0,,,37000000.0,437000000.0,,7605000000.0,2255000000.0,,,,,,,,,259000000.0,,66074000000.0,,,66979000000.0,19786000000.0,20372000000.0,,153250000000.0,,404000000.0,29739000000.0,,,4558000000.0,875000000.0,45702000000.0,1698000000.0,,,,,4105000000.0,6469000000.0,70664000000.0,208000000.0,,,,,,,,,,,,,,
2013-12-31,,,105254000000.0,5917000000.0,,,11099000000.0,,10947000000.0,,6333000000.0,,,,5533000000.0,,,,837000000.0,151015000000.0,126417000000.0,,,152000000.0,23000000.0,,9734000000.0,2255000000.0,,,,,,,,,308000000.0,,68736000000.0,,,72014000000.0,24598000000.0,20093000000.0,,,,595000000.0,31702000000.0,,,6698000000.0,1479000000.0,48643000000.0,5903000000.0,,,,,,7036000000.0,76559000000.0,272000000.0,,,,,,,,,,,,,,
2014-06-30,,,108787000000.0,6013000000.0,,,8803000000.0,,8803000000.0,,4169000000.0,,,,1405000000.0,,-56131000000.0,,615000000.0,151413000000.0,129117000000.0,,,30000000.0,919000000.0,,6973000000.0,2255000000.0,,,,,,,,,267000000.0,,66031000000.0,,,74548000000.0,22296000000.0,18064000000.0,,164918000000.0,,334000000.0,29036000000.0,,,4620000000.0,395000000.0,47967000000.0,5799000000.0,,,,,4034000000.0,7066000000.0,79143000000.0,218000000.0,,,,,,,,,,,,,,
2014-12-31,,,108771000000.0,6149000000.0,,,6211000000.0,,6130000000.0,,2459000000.0,,,,5289000000.0,,,,624000000.0,146081000000.0,127180000000.0,,,81000000.0,14000000.0,,8338000000.0,2243000000.0,,,,,,,,,275000000.0,,59831000000.0,,,74990000000.0,18901000000.0,13350000000.0,,,,327000000.0,28610000000.0,,,5584000000.0,636000000.0,46481000000.0,5700000000.0,,,,,,7493000000.0,79845000000.0,189000000.0,,,,,,,,,,,,,,
2015-06-30,,,94072000000.0,4292000000.0,,,6753000000.0,,6753000000.0,,3107000000.0,,,,1018000000.0,,-56134000000.0,,616000000.0,124580000000.0,108211000000.0,,,83000000.0,207000000.0,,4857000000.0,2243000000.0,,,,,,,,,305000000.0,,54035000000.0,,,60044000000.0,16369000000.0,12853000000.0,,150206000000.0,,262000000.0,27625000000.0,,,2982000000.0,1060000000.0,41182000000.0,4871000000.0,,,,,3274000000.0,4542000000.0,64768000000.0,129000000.0,,,,,,,,,,,,,,
2015-12-31,,,85439000000.0,3914000000.0,,,10701000000.0,,10626000000.0,,4071000000.0,,,,4214000000.0,,,,497000000.0,118669000000.0,100286000000.0,,,75000000.0,414000000.0,,5678000000.0,2243000000.0,,,,,,,,,296000000.0,,57239000000.0,,,51111000000.0,18383000000.0,11638000000.0,,,,189000000.0,32476000000.0,,,2903000000.0,1644000000.0,45601000000.0,3758000000.0,,,,,,4002000000.0,55786000000.0,107000000.0,,,,,,,,,,,,,,
2016-06-30,,,83975000000.0,3411000000.0,,,10355000000.0,,10319000000.0,,4613000000.0,,,,846000000.0,,-70236000000.0,,876000000.0,118953000000.0,101239000000.0,,,36000000.0,456000000.0,,5389000000.0,2243000000.0,,,,,,,,,278000000.0,,58882000000.0,,,49542000000.0,17714000000.0,12340000000.0,,154211000000.0,,141000000.0,31462000000.0,,,3155000000.0,1791000000.0,46542000000.0,5255000000.0,,,,,3273000000.0,4324000000.0,54290000000.0,77000000.0,,,,,,,,,,,,,,
2016-12-31,,,82170000000.0,3499000000.0,,,14090000000.0,,13987000000.0,,3374000000.0,,,,4030000000.0,,,,1216000000.0,119535000000.0,98034000000.0,,,103000000.0,1642000000.0,,5128000000.0,2243000000.0,,,,,,,,,210000000.0,,57110000000.0,,,52021000000.0,21501000000.0,11999000000.0,,,,131000000.0,30670000000.0,,,3594000000.0,1813000000.0,45111000000.0,3486000000.0,,,,,,4337000000.0,56649000000.0,153000000.0,,,,,,,,,,,,,,
2017-06-30,,,80497000000.0,3673000000.0,,,14045000000.0,,13973000000.0,,1159000000.0,,,,699000000.0,,-77169000000.0,,1165000000.0,117006000000.0,95950000000.0,,,72000000.0,2513000000.0,,5551000000.0,2243000000.0,,,,,,,,,360000000.0,,54280000000.0,,,52618000000.0,21056000000.0,11366000000.0,,157666000000.0,,127000000.0,28418000000.0,,,2836000000.0,1111000000.0,42914000000.0,3729000000.0,,,,,3269000000.0,3765000000.0,57258000000.0,102000000.0,,,,,,,,,,,,,,
2017-12-31,,,78849000000.0,4020000000.0,,,12373000000.0,,12322000000.0,,2033000000.0,,,,3873000000.0,,,,1086000000.0,112582000000.0,92439000000.0,,,51000000.0,1655000000.0,,5999000000.0,2243000000.0,,,,,,,,,350000000.0,,50421000000.0,,,52351000000.0,20143000000.0,11530000000.0,,,,111000000.0,25700000000.0,,,3542000000.0,773000000.0,38891000000.0,3957000000.0,,,,,,3526000000.0,56977000000.0,63000000.0,,,,,,,,,,,,,,
2018-06-30,,,67182000000.0,3764000000.0,,,15973000000.0,,15773000000.0,,2659000000.0,,,,531000000.0,,-59546000000.0,,1210000000.0,111993000000.0,76863000000.0,,,200000000.0,,,5977000000.0,2243000000.0,,,,,,,,,337000000.0,,51323000000.0,,,51064000000.0,35130000000.0,13989000000.0,,126728000000.0,,154000000.0,23344000000.0,,,3096000000.0,,37334000000.0,,,,,,247000000.0,3472000000.0,55592000000.0,,,,,,,,,,,,,,,
2018-12-31,,,66673000000.0,3972000000.0,,,15812000000.0,,15575000000.0,,,,,,,,,,1104000000.0,102414000000.0,76007000000.0,,,237000000.0,,,5616000000.0,2168000000.0,,,,,,,,,315000000.0,,47098000000.0,,,46262000000.0,26407000000.0,10368000000.0,,,,136000000.0,,,,6395000000.0,,36730000000.0,,,,,,,3381000000.0,50647000000.0,,,,,,,,,,,,,,,
2019-06-30,,,68041000000.0,3840000000.0,,,15700000000.0,,15613000000.0,,1596000000.0,,,,428000000.0,,-64108000000.0,,823000000.0,100861000000.0,77488000000.0,,,87000000.0,,,6717000000.0,2168000000.0,,,,,,,,,281000000.0,,49037000000.0,,,42819000000.0,23373000000.0,12339000000.0,,132149000000.0,,247000000.0,22517000000.0,,,3462000000.0,,36698000000.0,,,,,,247000000.0,3234000000.0,47240000000.0,,,,,,,,,,,,,,,
