date,quarterlyDilutedEPS,quarterlyNonCurrentDeferredRevenue,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyEbitda,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyOtherNonCurrentLiabilities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,quarterlyCapitalExpenditure,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyTaxProvision,quarterlyNetPPE,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherCurrentLiabilities,quarterlyOtherIncomeExpense,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingExpense,quarterlyBasicEPS,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyBasicAverageShares,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyDeferredIncomeTax,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyChangesInAccountReceivables,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyChangeInInventory
1999-12-31,,,,407587824.96,2751989749.44,9035044191.36,4035555721.92,-8771975087.04,,22814686490.88,-8771975087.04,,,,2582388446.4,272274329.28,,,12645023820.48,,,,,6452655744.96,7170721238.4,425989996.8,,118566939.84,-9055300653.12,927269131.2,,,,,183914103.36,183914103.36,,,13759385837.76,,2273301495.36,1302075759.36,,2463821506.56,,,,,,,,,,,7199942860.8,21947027813.76,183914103.36,,2549913538.56,2549913538.56,,4742992160.64,,,14776306575.36,89651606.4,,,,,,,,,,,
2000-03-31,1.287701,,,,,,4681287352.32,4681287352.32,,,4681287352.32,,,,,,,,,,,,,,,,,,,,,,,,207150673.92,207150673.92,,,,,,,,,,,,1.287701,,,,160868571.0,,,,,207150673.92,160868571.0,,,,,,,,,,,,,,,,,,,
2000-06-30,1.287701,,403026602.88,561907792.32,2751989749.44,9024456527.04,4681287352.32,327580181.76,,22553107440.96,327580181.76,,,,2381106931.2,686567399.04,,75446421.12,13059325168.32,243640450.56,,,,6643349595.84,7817793917.76,998791742.4,,111158058.24,-9055300653.12,960050328.0,,,,,207150673.92,207150673.92,,36489776.64,13497806787.84,,2586585432.96,1596560177.28,-6051276.48,2269948872.96,,,75446421.12,1.287701,4278260749.44,,,162000000.0,,,7199942860.8,22358580839.04,207150673.92,162000000.0,2539127200.32,2539127200.32,,4484881626.24,,73964644.8,14540786921.28,82929805.44,,,,,,,,,,,
2000-09-30,1.377565,,,,,,5272791400.8,5272791400.8,,,5272791400.8,,,,,,,,,,,,,,,,,,,,,,,,220878088.2,220878088.2,,,,,,,,,,,,1.377565,,,,160339514.0,,,,,220878088.2,160339514.0,,,,,,,,,,,,,,,,,,,
2000-12-31,,,,767156848.2,2928991006.8,7909140488.4,5267008253.4,-13210523270.4,,23814187828.2,-13210523270.4,,,,1964970829.8,946766113.2,,,13484104597.8,,,,,5944169658.6,7061508768.6,937919995.2,,103615324.2,-10383788260.8,1091660565.6,,,,,220629769.8,220629769.8,,,13430399567.4,,3402258319.8,1980918644.4,,1861355505.6,,,,,,,568937665.8,,,,7190653824.0,21673137913.2,220629769.8,,1610100952.2,1610100952.2,,3196094166.0,,,14611629144.6,76109684.4,,,,,,,,,,,
2001-03-31,0.488345,,,,,,4733266517.7,4733266517.7,,,4733266517.7,,,,,,,,,,,,,,,,,,,,,,,,79799840.4,79799840.4,,,,,,,,,,,,0.488345,,,,163408578.0,,,,,79799840.4,163408578.0,,,,,,,,,,,,,,,,,,,
2001-06-30,0.488286,,,,,,4732694016.7,4732694016.7,,,4732694016.7,,,,,,,,,,,,,,,,,,,,,,,,79790188.4,79790188.4,,,,,,,,,,,,0.488286,,,,163408578.0,,,,,79790188.4,163408578.0,,,,,,,,,,,,,,,,,,,
2001-09-30,-0.133371,,,,,,5062687521.6,5062687521.6,,,5062687521.6,,,,,,,,,,,,,,,,,,,,,,,,-21849152.4,-21849152.4,,,,,,,,,,,,-0.133371,,,,163822314.0,,,,,-21849152.4,163822314.0,,,,,,,,,,,,,,,,,,,
2001-12-31,,,,935547211.2,2947095816.96,10903878697.92,5089419158.88,-14368166490.72,,28261853526.72,-14368166490.72,,,,3552645647.04,617718607.68,,,13185582444.48,,,,,7351233050.88,6309544297.92,203549709.12,,88923135.36,-11672001741.12,1484152128.96,,,,,-21682751.28,-21682751.28,,,16589851785.6,,2789290777.92,1387050250.56,,3463722511.68,,,,,,922625128.32,523009094.4,,,,7199942860.8,24447256316.16,-21682751.28,,1487479917.12,1487479917.12,,4106010460.8,,,18137712018.24,62756124.48,,,,,,,,,,,
2002-03-31,1.3779,,,,,,5424249407.4,5424249407.4,,,5424249407.4,,,,,,,,,,,,,,,,,,,,,,,,228816829.8,228816829.8,,,,,,,,,,,,1.3779,,,,166062000.0,,,,,228816829.8,166062000.0,,,,,,,,,,,,,,,,,,,
2002-06-30,1.37785,,,,,,5424052577.1,5424052577.1,,,5424052577.1,,,,,,,,,,,,,,,,,,,,,,,,228808526.7,228808526.7,,,,,,,,,,,,1.37785,,,,166062000.0,,,,,228808526.7,166062000.0,,,,,,,,,,,,,,,,,,,
2002-09-30,1.37741,,,,,,5422320470.46,5422320470.46,,,5422320470.46,,,,,,,,,,,,,,,,,,,,,,,,228735459.42,228735459.42,,,,,,,,,,,,1.37741,,,,166062000.0,,,,,228735459.42,166062000.0,,,,,,,,,,,,,,,,,,,
2002-12-31,,,,794141048.64,,11740055836.8,5458056561.24,-15085538681.64,,18169930305.6,-15085538681.64,,,,4665443107.2,6780831948.48,,,13981511558.4,,,,,7074612729.6,6974373458.88,1265718432.0,,74121928.32,-2358946511.04,3226265786.88,,,,,230243302.38,230243302.38,,,15810983794.56,,3293450684.16,32474907.84,,4591321178.88,,,,,,794141048.64,518762439.36,,,,7200679609.92,26088369120.0,230243302.38,,1660690463.04,1660690463.04,,5453855724.48,,,19113995661.12,49312522.56,,,,,,,,,,,
2003-03-31,1.488963,,,,,,6932280094.85,6932280094.85,,,6932280094.85,,,,,,,,,,,,,,,,,,,,,,,,242028271.55,242028271.55,,,,,,,,,,,,1.488963,,,,162548184.0,,,,,242028271.55,162548184.0,,,,,,,,,,,,,,,,,,,
2003-06-30,1.488963,,,,,,6932280094.85,6932280094.85,,,6932280094.85,,,,,,,,,,,,,,,,,,,,,,,,242028271.55,242028271.55,,,,,,,,,,,,1.488963,,,,162548184.0,,,,,242028271.55,162548184.0,,,,,,,,,,,,,,,,,,,
2003-09-30,2.844372,,,,,,7539068489.85,7539068489.85,,,7539068489.85,,,,,,,,,,,,,,,,,,,,,,,,458816463.75,458816463.75,,,,,,,,,,,,2.844372,,,,161306752.0,,,,,458816463.75,161306752.0,,,,,,,,,,,,,,,,,,,
2003-12-31,,,,1033104841.85,5678264542.1,11738358752.95,7539060211.7,-16125058053.9,,30906787594.7,-16125058053.9,,,,3256317918.45,2143626942.5,,,15021895228.6,,,,,8482040834.5,8024424702.5,808882870.95,,49470224.4,-14501298931.4,2600059299.05,,,,,458816463.75,458816463.75,,,16405488663.3,,3504256789.1,1097757193.35,,3206847694.05,,,,,,776449079.25,472119450.8,,,,7200003744.0,27101495880.85,458816463.75,,1840348639.1,1840348639.1,,5574729720.05,,,19077071178.35,35860945.8,,,,,,,,,,,
2004-03-31,4.688744,,,,,,8889069191.85,8889069191.85,,,8889069191.85,,,,,,,,,,,,,,,,,,,,,,,,760364633.8,760364633.8,,,,,,,,,,,,4.688744,,,,162168079.0,,,,,760364633.8,162168079.0,,,,,,,,,,,,,,,,,,,
2004-06-30,4.688744,,1165315175.5,1029462455.85,3257418912.4,11408673151.05,8713944928.6,1004329992.45,,31518418707.45,1004329992.45,,,,2431102257.55,3088354254.95,,114304695.2,15966622541.05,1819769158.2,,,,8977570893.5,8608373681.65,1482484214.6,,43269890.05,-15316911938.3,2846259758.2,,,,,760364633.8,760364633.8,,129064636.65,16201506769.15,,3701748613.65,2315787628.05,-55380823.5,2387832367.5,,,160985183.05,4.688744,7548629753.1,,448427385.5,162000000.0,,,7200003744.0,27737464754.6,760364633.8,162000000.0,1565836906.95,1565836906.95,,5632320809.6,,85745077.7,19129091072.95,29139088.0,,,,,,,,,,,
2004-09-30,7.578002,,,,,,10987331872.35,10987331872.35,,,10987331872.35,,,,,,,,,,,,,,,,,,,,,,,,1225191034.45,1225191034.45,,,,,,,,,,,,7.578002,,,,161677307.0,,,,,1225191034.45,161677307.0,,,,,,,,,,,,,,,,,,,
2004-12-31,,,,797757037.35,6472519922.0,9486528111.8,10248854667.15,-21574754596.35,,31995604386.05,-21574754596.35,,,,2051706364.9,4744480943.95,,,18416996331.8,,,,,7434821746.9,8615915076.3,1122897934.9,,37094390.15,-15981796390.0,3575556495.05,,,,,1225182756.3,1225182756.3,,,16013807996.05,,3727750282.8,1636755818.0,,2014611974.75,,,,,,,395356165.85,,,,7200003744.0,28276612385.95,1225182756.3,,1690497567.8,1690497567.8,,5000308891.55,,,19660697309.65,22417230.2,,,,,,,,,,,
2005-03-31,5.444447,,,,,,10754177777.6,10754177777.6,,,10754177777.6,,,,,,,,,,,,,,,,,,,,,,,,881722312.8,881722312.8,,,,,,,,,,,,5.444447,,,,161948912.0,,,,,881722312.8,161948912.0,,,,,,,,,,,,,,,,,,,
2005-06-30,5.444447,,1279205963.2,868063365.3,6682553143.8,9237604141.3,10754177777.6,132466956.3,,33135712594.8,132466956.3,,,,650728815.2,4860432991.0,,98443759.8,18742989878.8,1078891289.5,,,,8586875326.1,8830956578.85,411233657.55,,28791405.7,-16798303437.1,3102584394.8,,,,,881722312.8,881722312.8,,179983537.3,16337409157.7,,4442742376.45,2564065902.85,-45157308.25,621937409.5,,,1146739006.9,5.444447,9474971814.4,,341399184.15,162000000.0,,,7200003744.0,28340056127.55,881722312.8,162000000.0,1400257350.65,1400257350.65,,5154746057.95,,56705327.5,19509099548.7,22417230.2,,,,,,,,,,,
2005-09-30,0.468256,,,,,,12141472647.69,12141472647.69,,,12141472647.69,,,,,,,,,,,,,,,,,,,,,,,,101246978.88,101246978.88,,,,,,,,,,,,0.468256,,,,162000000.0,,,,,101246978.88,162000000.0,,,,,,,,,,,,,,,,,,,
2005-12-31,,,,1031946696.5,4394397976.5,7636045476.0,12042555830.38,-31270221557.62,,33001997509.0,-31270221557.62,,,,1500904017.5,4818515078.5,,,18837687639.0,,,,22428183.0,6135141458.5,7510623653.5,561778350.5,,23041769.0,-17557141730.5,3820267171.0,,,,,26170052.36,26170052.36,,,15444855778.5,,4116661503.0,494703712.5,,1477862248.5,,,,,,680143934.0,983772122.0,,,,7202942568.5,26821329584.0,26170052.36,,1347790090.0,1347790090.0,,3928347115.5,,,19310705930.5,,,,,,,,,,,,
2006-03-31,0.022101,,,,,,11554625941.74,11554625941.74,,,11554625941.74,,,,,,,,,,,,,,,,,,,,,,,,2847266.85,2847266.85,,,,,,,,,,,,0.022101,,,,128830645.0,,,,,2847266.85,128830645.0,,,,,,,,,,,,,,,,,,,
2006-06-30,0.022387,,96249347.48,1802344588.66,10918216393.92,9191348947.66,11564817239.58,-10066284.14,,33192480571.36,-10066284.14,,,,1672842123.04,,484964626.3,171598562.52,18119887125.12,26353036.16,,,22419269.84,7518506824.62,7973800298.86,663543225.4,,17278189.06,-17557326559.52,3958288395.82,,,,,2846383.76,2846383.76,,5692767.52,15635154011.84,,4830609072.74,1982594238.9,155383769.64,1655563933.98,,,106315631.62,0.022387,11468567892.1,,1201245905.86,162000000.0,,,7201670731.2,27617102395.08,2846383.76,162000000.0,1278402094.86,793437468.56,,3733567997.06,,53681518.44,19643302096.22,,,,,,,,,,,,
2006-09-30,0.266753,,,,,,13425962811.0,13425962811.0,,,13425962811.0,,,,,,,,,,,,,,,,,,,,,,,,435765116.7,435765116.7,,,,,,,,,,,,0.266753,,,,162000000.0,,,,,435765116.7,162000000.0,,,,,,,,,,,,,,,,,,,
2006-12-31,,,,1382917815.0,4479616965.0,8078163215.0,13221929458.0,-36330106987.0,,34106366367.5,-36330106987.0,,,,1061614030.0,4857920475.0,,,18939909170.0,,,,22371027.5,7016549185.0,7548588205.0,929734912.5,,0.0,-18767568825.0,4413431785.0,,,,,365614329.4,365614329.4,,,15338797542.5,,4155264357.5,639948622.5,,1061614030.0,,,,,,731545855.0,1567780945.0,,,,7186176000.0,27353442860.0,365614329.4,,892930712.5,892930712.5,,4262136892.5,,,19804854655.0,,,,,,,,,,,,
2007-03-31,5.59535,,,,,,13211578173.6,13211578173.6,,,13211578173.6,,,,,,,,,,,,,,,,,,,,,,,,906468244.8,906468244.8,,,,,,,,,,,,5.59535,,,,162000000.0,,,,,906468244.8,162000000.0,,,,,,,,,,,,,,,,,,,
2007-06-30,,,,1355690000.0,4918426000.0,7369388000.0,13256586826.4,-11038609173.6,408747000.0,33608569000.0,-10616931173.6,,,,1032225000.0,6353053000.0,,,20743716000.0,,,,22415000.0,6337163000.0,8477934000.0,207445000.0,,0.0,-19505841000.0,1052683000.0,,,3676958000.0,,909561755.2,879100755.2,,,14102728000.0,42280000.0,5091209000.0,0.0,,989945000.0,,,,,,,268858000.0,,,,7200000000.0,28473892000.0,879100755.2,,801499000.0,801499000.0,,2869266000.0,,,19995958000.0,,,,,,,,,,,,
2007-09-30,-0.577025,,,,,,13871962672.0,13871962672.0,,,13871962672.0,,,,,,,,,,,,,,,,,,,,,,,,-75627144.0,-75627144.0,,,,,,,,,,,,-0.577025,,,,131063799.0,,,,,-75627144.0,131063799.0,,,,,,,,,,,,,,,,,,,
2007-12-31,,,,1504554276.8,4969872381.48,8901612539.08,13958680200.36,-39500749934.0,,36199308533.88,-39500749934.0,,,,639340601.6,6058044403.36,,,20649386517.28,,,,22419290.52,8262271937.48,8937348990.44,876419667.92,,7305.08,-20258710838.88,4945013194.24,,,,,-73008781.52,-73008781.52,,,15940597695.0,,5198192656.88,1223096849.48,,639333296.52,,,,,,1442380740.92,1969515313.72,,,,7200471254.4,29855007265.64,-73008781.52,,893221351.92,893221351.92,,4092240070.28,,,20917658275.2,,,,,,,,,,,,
2008-03-31,-1.090967,,,,,,16137551999.28,16137551999.28,,,16137551999.28,809250000.0,3768000.0,-120196000.0,,,,,,,18324000.0,,,,,,-6304352000.0,,,,0.0,-287034000.0,,-171719000.0,-178931853.68,-178931853.68,199980000.0,,,,,,,,,-83915000.0,,-1.090967,,,,162000000.0,28261000.0,893165000.0,,,-178931853.68,162000000.0,,,154281000.0,,,,,,,,,,,,,,,,
2008-06-30,,,-148048570.52,2198130000.0,4963271000.0,11530308000.0,17784530000.72,-16772563999.28,22003000.0,36453224000.0,-16335013999.28,758941000.0,116198000.0,,419860000.0,5051569000.0,,169300217.52,19487077000.0,-216801076.25,101642000.0,,22415000.0,11110448000.0,11326156000.0,0.0,,0.0,-21054407000.0,0.0,,1089836000.0,3200689000.0,,-152758146.32,-179148146.32,-1256143000.0,-51038229.65,15398817000.0,,7479426000.0,0.0,141871882.15,419860000.0,,-49480000.0,141138357.56,,17100830150.92,,241568000.0,,-1084424000.0,809250000.0,7200000000.0,31283070000.0,-179148146.32,,758941000.0,758941000.0,,5322549000.0,,118118025.1,19956914000.0,,,,,,,,,,,,
2008-09-30,-14.222222,,-2708520000.0,2210362000.0,,13459123000.0,16956208000.0,-3494435000.0,,15577773000.0,-2901554000.0,715976000.0,-206874000.0,,681584000.0,2501922000.0,,599575000.0,17511093000.0,-3039036000.0,-69999000.0,,,12777539000.0,9999319000.0,0.0,,268370000.0,,0.0,,2397928000.0,3909311000.0,,-2306500000.0,-2298608000.0,-2233662000.0,-740428000.0,15577773000.0,93354000.0,7006917000.0,454359000.0,617606000.0,319860000.0,546460000.0,-43794000.0,785915000.0,-14.222222,19664728000.0,38996000.0,921957000.0,162175781.0,-3081996000.0,758941000.0,7200000000.0,31243794000.0,-2306500000.0,162175781.0,715976000.0,715976000.0,,7812570000.0,,137482000.0,21244475000.0,582511000.0,,,,,,,,,,,
2008-12-31,,,-3809296000.0,1272811000.0,3876092000.0,13771741000.0,11778029000.0,-2289602000.0,1679000.0,37353093000.0,-4245008000.0,627685000.0,-620572000.0,29293000.0,429021000.0,,,-809833000.0,13496933000.0,-4526463000.0,496366000.0,,0.0,13342720000.0,6511351000.0,0.0,-9055711000.0,0.0,-22226040000.0,0.0,0.0,1228512000.0,3328325000.0,-662738000.0,-3522455000.0,-3593454000.0,-696665000.0,-969726000.0,15127053000.0,,4492215000.0,0.0,-2521596000.0,429021000.0,,-87539000.0,-1519694000.0,,15587325000.0,679415000.0,366863000.0,,-1359403000.0,715976000.0,7200000000.0,27533027000.0,-3559172000.0,,627685000.0,627685000.0,-481370000.0,9636168000.0,,281455000.0,21021676000.0,,,,,,,,,,,,
