date,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInventory,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyIncomeTaxPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlySaleOfInvestment,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyNetOtherInvestingChanges,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,quarterlyEbitda,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyPurchaseOfInvestment,quarterlyResearchAndDevelopment,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets
1997-09-30,72800000.0,-100000.0,400000.0,0.142364,32100000.0,105500000.0,2200000.0,,3500000.0,,,700000.0,600000,600000,,0.0,1000000.0,4214549.0,-2700000.0,-400000.0,600000,600000.0,,2800000.0,600000.0,100000.0,600000.0,700000.0,600000.0,-2300000.0,99100000.0,78500000.0,0.0,,1300000.0,,0.0,,,,27000000.0,200000.0,,1300000.0,100000.0,4200000.0,5900000.0,,0.142364,100000.0,,1000000.0,2300000,94400000.0,6600000.0,400000.0,100000.0,,400000.0,1700000,2600000.0,4214549.0,0.0,5900000,,-500000.0,6400000.0,94500000.0,4800000.0,500000.0,-100000.0,-2800000.0,,,,,
1997-12-31,73400000.0,1200000.0,-500000.0,,32100000.0,107900000.0,2100000.0,,2400000.0,,,600000.0,700000,700000,,100000.0,1200000.0,,-4300000.0,-400000.0,700000,100000.0,,2400000.0,100000.0,1200000.0,100000.0,700000.0,100000.0,-1800000.0,102100000.0,80700000.0,100000.0,,1100000.0,,0.0,300000.0,,,27200000.0,600000.0,,2600000.0,-100000.0,4100000.0,5900000.0,,,0.0,,1100000.0,2400000,98000000.0,6900000.0,400000.0,300000.0,,600000.0,1800000,1200000.0,,100000.0,5900000,,1300000.0,5800000.0,121200000.0,6200000.0,2600000.0,-23200000.0,-4400000.0,,,,,
1998-03-31,73700000.0,100000.0,200000.0,0.075631,32100000.0,111200000.0,2300000.0,,2900000.0,,,600000.0,300000,300000,,100000.0,1200000.0,3966627.0,-4200000.0,-400000.0,300000,300000.0,,2300000.0,300000.0,3200000.0,300000.0,700000.0,400000.0,-1900000.0,105600000.0,84000000.0,0.0,,800000.0,,-100000.0,200000.0,,,27200000.0,100000.0,,3200000.0,0.0,4500000.0,5600000.0,,0.075631,100000.0,,500000.0,1700000,101600000.0,6800000.0,200000.0,200000.0,,500000.0,1100000,2100000.0,3966627.0,,5600000,,1500000.0,5600000.0,124800000.0,9400000.0,2300000.0,-23200000.0,-4200000.0,,,,,
1998-06-30,73800000.0,6100000.0,-100000.0,0.244689,32100000.0,115500000.0,1900000.0,,3400000.0,,,600000.0,1000000,1000000,,100000.0,1400000.0,4086820.0,-4300000.0,-400000.0,1000000,200000.0,,2400000.0,200000.0,6100000.0,200000.0,800000.0,-100000.0,-2600000.0,109900000.0,87600000.0,0.0,,500000.0,,0.0,300000.0,,,27900000.0,300000.0,,3200000.0,0.0,4400000.0,6700000.0,,0.244689,100000.0,,1700000.0,2800000,105800000.0,7300000.0,700000.0,100000.0,,600000.0,2300000,2500000.0,4086820.0,,6700000,,100000.0,5600000.0,129000000.0,12700000.0,1700000.0,-23200000.0,-4300000.0,,,,,
1998-09-30,74700000.0,-100000.0,0.0,0.177956,32100000.0,118900000.0,2100000.0,,2700000.0,,,600000.0,700000,700000,,100000.0,1500000.0,3933557.0,-3900000.0,700000.0,700000,100000.0,,2300000.0,200000.0,9100000.0,200000.0,800000.0,1000000.0,-3600000.0,112600000.0,90700000.0,-100000.0,,1300000.0,,-1200000.0,300000.0,,,28200000.0,200000.0,,3300000.0,0.0,4800000.0,6700000.0,,0.177956,100000.0,,1200000.0,2500000,108800000.0,7600000.0,500000.0,100000.0,,300000.0,1900000,3500000.0,3933557.0,100000.0,6700000,,-900000.0,6300000.0,132100000.0,15000000.0,300000.0,-23300000.0,-3900000.0,,,,,
1998-12-31,76000000.0,200000.0,-100000.0,,32100000.0,119400000.0,2000000.0,,3000000.0,,,600000.0,600000,600000,,0.0,2500000.0,,-1900000.0,-1700000.0,500000,100000.0,,2300000.0,100000.0,7800000.0,100000.0,900000.0,700000.0,1200000.0,113800000.0,91000000.0,-100000.0,,900000.0,,1200000.0,300000.0,,,28400000.0,100000.0,,3100000.0,0.0,4500000.0,6500000.0,,,0.0,,1000000.0,2600000,110100000.0,7800000.0,400000.0,0.0,,800000.0,2000000,-1200000.0,,1100000.0,6500000,,700000.0,5600000.0,134600000.0,14100000.0,3100000.0,-24500000.0,-1900000.0,,,,,
1999-03-31,76000000.0,-100000.0,0.0,0.093427,32000000.0,122000000.0,1900000.0,,3500000.0,,,600000.0,400000,400000,,100000.0,2600000.0,4495493.0,-3500000.0,-500000.0,400000,100000.0,,2200000.0,100000.0,10600000.0,100000.0,800000.0,-200000.0,-2200000.0,117000000.0,93600000.0,-100000.0,,600000.0,,-100000.0,300000.0,,,28400000.0,100000.0,,2600000.0,0.0,4500000.0,5900000.0,,0.088978,100000.0,,700000.0,1900000,113300000.0,7700000.0,300000.0,200000.0,,400000.0,1400000,2200000.0,4281418.0,,5900000,,500000.0,5000000.0,137800000.0,16600000.0,1300000.0,-24500000.0,-3500000.0,,,,,
1999-06-30,80600000.0,100000.0,0.0,0.142364,35100000.0,127700000.0,1900000.0,,3100000.0,,,600000.0,700000,700000,,100000.0,3200000.0,4916973.0,-6700000.0,-600000.0,700000,100000.0,,2500000.0,100000.0,7200000.0,100000.0,700000.0,1700000.0,-4000000.0,122400000.0,96000000.0,-100000.0,,300000.0,,0.0,300000.0,,,31700000.0,100000.0,,4200000.0,0.0,5000000.0,6800000.0,,0.142364,100000.0,,1200000.0,2400000,119000000.0,5000000.0,500000.0,7600000.0,,700000.0,1800000,3900000.0,4916973.0,,6800000,,900000.0,5300000.0,143500000.0,14600000.0,2700000.0,-24500000.0,-6700000.0,,,,,
1999-09-30,81900000.0,8700000.0,200000.0,0.249138,35100000.0,129900000.0,2600000.0,,3400000.0,,,600000.0,1100000,1100000,,-100000.0,3200000.0,4495502.0,-1300000.0,-500000.0,1100000,300000.0,,2500000.0,300000.0,8700000.0,300000.0,800000.0,800000.0,-1400000.0,123000000.0,97600000.0,0.0,,1100000.0,,0.0,300000.0,,,32300000.0,100000.0,,2600000.0,0.0,4600000.0,7400000.0,,0.244689,,,1900000.0,3400000,119600000.0,5600000.0,800000.0,0.0,,500000.0,2800000,1700000.0,4415224.0,0.0,7400000,,-1700000.0,6900000.0,144100000.0,14700000.0,-100000.0,-24500000.0,-1300000.0,,,,,
1999-12-31,82100000.0,8800000.0,-200000.0,,34500000.0,132500000.0,2300000.0,,3700000.0,,,700000.0,800000,800000,,0.0,3800000.0,,-3800000.0,-600000.0,800000,100000.0,,2700000.0,100000.0,8800000.0,100000.0,900000.0,800000.0,-200000.0,126500000.0,99700000.0,0.0,,900000.0,,0.0,,,,32800000.0,300000.0,,4000000.0,0.0,4400000.0,6700000.0,,,0.0,,1300000.0,2800000,122800000.0,5900000.0,500000.0,200000.0,,,2300000,100000.0,,600000.0,6700000,,1500000.0,6000000.0,149500000.0,16500000.0,3600000.0,-26700000.0,-3800000.0,,,,,
2000-03-31,82261000.0,13535000.0,492000.0,0.053333,34251000.0,135277000.0,2253000.0,,3909000.0,,,658000.0,252000,252000,,11000.0,3868000.0,4603529.0,-3118000.0,-572000.0,235000,614000.0,,2575000.0,614000.0,13535000.0,614000.0,891000.0,324000.0,-4040000.0,128892000.0,102828000.0,271000.0,52000.0,1014000.0,,-100000.0,,,,32449000.0,122000.0,,2152000.0,0.0,5101000.0,6348000.0,,0.048889,45000.0,,426000.0,1844000,124940000.0,5599000.0,174000.0,127000.0,,,1247000,4526000.0,4502760.0,-179000.0,6348000,,-1527000.0,6385000.0,151640000.0,19611000.0,-916000.0,-26700000.0,-3124000.0,,,,,
2000-06-30,82324000.0,14762000.0,-357000.0,0.217778,33966000.0,139388000.0,2110000.0,,5505000.0,,,659000.0,1006000,1006000,,9000.0,3978000.0,4599483.0,-4610000.0,-565000.0,991000,257000.0,,2579000.0,257000.0,14762000.0,257000.0,978000.0,831000.0,-1381000.0,132704000.0,106431000.0,287000.0,-1000.0,950000.0,,0.0,,,,32957000.0,614000.0,,2893000.0,0.0,4683000.0,7239000.0,,0.213333,45000.0,,1679000.0,3166000,128896000.0,6028000.0,673000.0,79000.0,,,2556000,1020000.0,4512807.0,110000.0,7239000,,1600000.0,6684000.0,155596000.0,23160000.0,3233000.0,-26700000.0,-4614000.0,,,,,
2000-09-30,83508000.0,18263000.0,287000.0,0.137778,33688000.0,140074000.0,1126000.0,,1839000.0,,,628000.0,636000,636000,,10000.0,4821000.0,4601621.0,-2403000.0,-552000.0,622000,544000.0,,2683000.0,544000.0,18263000.0,544000.0,1076000.0,311000.0,-2190000.0,134147000.0,106868000.0,299000.0,31000.0,1530000.0,,0.0,,,,33206000.0,257000.0,,2316000.0,0.0,5015000.0,7022000.0,,0.133333,45000.0,,999000.0,2684000,130532000.0,6098000.0,363000.0,38000.0,,,2007000,2463000.0,4520511.0,1073000.0,7022000,,-2102000.0,5927000.0,157232000.0,22418000.0,227000.0,-26700000.0,-2417000.0,,,,,
2000-12-31,100846000.0,3119000.0,-152000.0,,50717000.0,144407000.0,1967000.0,,3211000.0,,,730000.0,557000,557000,,13000.0,5165000.0,,-4240000.0,-568000.0,542000,392000.0,,2585000.0,392000.0,3119000.0,392000.0,1110000.0,103000.0,-2804000.0,138005000.0,111278000.0,0.0,-102000.0,1211000.0,,0.0,,,,33129000.0,544000.0,,3168000.0,-29000.0,4921000.0,6941000.0,,,44000.0,,967000.0,2842000,134306000.0,6070000.0,410000.0,36000.0,,,2020000,2681000.0,,421000.0,6941000,,-180000.0,6402000.0,163594000.0,9498000.0,1407000.0,-29288000.0,-4211000.0,,,,,
2001-03-31,100555000.0,8214000.0,81000.0,0.057778,50439000.0,148686000.0,2043000.0,,2994000.0,,,704000.0,271000,271000,,86000.0,5173000.0,4629415.0,-5594000.0,-583000.0,256000,473000.0,,2491000.0,473000.0,8214000.0,473000.0,1085000.0,120000.0,-3862000.0,142725000.0,115861000.0,0.0,26000.0,824000.0,,-100000.0,,,,32825000.0,392000.0,,3174000.0,0.0,5521000.0,6960000.0,,0.053333,44000.0,,440000.0,2147000,139178000.0,5742000.0,169000.0,108000.0,,,1439000,3936000.0,4538913.0,8000.0,6960000,,865000.0,5961000.0,168466000.0,14382000.0,1739000.0,-29288000.0,-5601000.0,,,,,
2001-06-30,101052000.0,13314000.0,93000.0,0.195556,50161000.0,156348000.0,2445000.0,,3710000.0,,,668000.0,897000,897000,,14000.0,5549000.0,4635029.0,-7685000.0,-519000.0,885000,566000.0,,2495000.0,566000.0,13314000.0,566000.0,1142000.0,551000.0,-5158000.0,149802000.0,123072000.0,0.0,36000.0,486000.0,,0.0,,,,33276000.0,473000.0,,4077000.0,0.0,5473000.0,7974000.0,,0.191111,45000.0,,1509000.0,3259000,146146000.0,6107000.0,612000.0,73000.0,,,2501000,5249000.0,4548546.0,376000.0,7974000,,673000.0,6546000.0,175434000.0,21101000.0,2529000.0,-29288000.0,-7687000.0,,,,,
2001-09-30,101570000.0,17662000.0,160000.0,0.315556,49648000.0,161072000.0,2655000.0,,3389000.0,,,651000.0,1457000,1457000,,5000.0,6050000.0,4658064.0,-4025000.0,-673000.0,1445000,726000.0,,2502000.0,726000.0,17662000.0,726000.0,1175000.0,591000.0,-3697000.0,152979000.0,126851000.0,0.0,17000.0,1552000.0,,,,,,34221000.0,566000.0,,3319000.0,0.0,5458000.0,8947000.0,,0.311111,44000.0,,2397000.0,4226000,149405000.0,6875000.0,940000.0,160000.0,,,3489000,3855000.0,4562025.0,501000.0,8947000,,-2249000.0,8093000.0,178693000.0,24370000.0,330000.0,-29288000.0,-4027000.0,,,,,
2001-12-31,102487000.0,17446000.0,327000.0,,49370000.0,163534000.0,2610000.0,,3307000.0,,,616000.0,696000,696000,,53000.0,6564000.0,,-4030000.0,-521000.0,684000,1053000.0,,2240000.0,1053000.0,17446000.0,1053000.0,1135000.0,907000.0,265000.0,156059000.0,128889000.0,0.0,35000.0,1037000.0,,,,,,34645000.0,726000.0,,4745000.0,0.0,5950000.0,8106000.0,,,45000.0,,1159000.0,2954000,152653000.0,7026000.0,463000.0,249000.0,,,2156000,62000.0,,743000.0,8106000,,2182000.0,7475000.0,184172000.0,25498000.0,4295000.0,-31519000.0,-4030000.0,,,,,
2002-03-31,102530000.0,21294000.0,-684000.0,0.115556,49100000.0,167396000.0,2473000.0,,4169000.0,,,650000.0,548000,548000,,28000.0,6568000.0,4752000.0,-6066000.0,-614000.0,536000,369000.0,,2157000.0,369000.0,21294000.0,369000.0,1116000.0,463000.0,-4925000.0,161262000.0,132644000.0,0.0,-34000.0,579000.0,,-100000.0,272000.0,,,34752000.0,1053000.0,,3755000.0,0.0,5859000.0,7744000.0,,0.111111,,,921000.0,2697000,157925000.0,6934000.0,373000.0,272000.0,,,1885000,4241000.0,4614750.0,-28000.0,7744000,,-28000.0,6134000.0,189444000.0,29218000.0,1141000.0,-31519000.0,-6066000.0,,,,,
2002-06-30,104230000.0,11647000.0,303000.0,0.177778,49100000.0,173804000.0,2267000.0,,2143000.0,,,693000.0,908000,908000,,5000.0,7722000.0,5145428.0,-6209000.0,-611000.0,898000,672000.0,,2837000.0,672000.0,11647000.0,672000.0,1112000.0,572000.0,-3647000.0,166601000.0,123523000.0,306000.0,-43000.0,599000.0,,0.0,,,,50281000.0,369000.0,,4615000.0,-73000.0,6122000.0,8644000.0,,0.173333,,,1574000.0,3369000,163019000.0,7205000.0,666000.0,15334000.0,,,2522000,4023000.0,5015488.0,750000.0,8644000,,143000.0,7203000.0,166178000.0,18405000.0,2489000.0,-3159000.0,-6136000.0,,,,,
2002-09-30,104949000.0,14127000.0,20000.0,0.262222,49027000.0,177836000.0,2854000.0,,3444000.0,,,690000.0,1528000,1528000,,-17000.0,8435000.0,5891762.0,-3384000.0,-754000.0,1518000,692000.0,,2843000.0,692000.0,14127000.0,692000.0,1089000.0,301000.0,-3861000.0,169171000.0,126891000.0,310000.0,3000.0,1637000.0,,0.0,,,,50945000.0,672000.0,,3390000.0,40000.0,5894000.0,9460000.0,,0.257778,,,2543000.0,4450000,165566000.0,7902000.0,1015000.0,-111000.0,,,3566000,3841000.0,5780319.0,889000.0,9460000,,-3540000.0,8665000.0,197085000.0,20961000.0,-437000.0,-31519000.0,-3424000.0,,,,,
2002-12-31,121392000.0,3584000.0,182000.0,,63970000.0,183072000.0,6543000.0,,2828000.0,,,712000.0,1183000,1183000,,365000.0,8897000.0,,-2745000.0,-745000.0,1173000,874000.0,,2675000.0,874000.0,3584000.0,874000.0,1071000.0,932000.0,-3215000.0,171152000.0,131796000.0,0.0,-22000.0,1073000.0,,0.0,,,,51276000.0,692000.0,,3119000.0,18000.0,5722000.0,8749000.0,,,,,1955000.0,3915000,167646000.0,8260000.0,772000.0,65000.0,,,3027000,3366000.0,,493000.0,8749000,,-2950000.0,11920000.0,201960000.0,9531000.0,-439000.0,-34314000.0,-2776000.0,,,,,
2003-03-31,122355000.0,6031000.0,-93000.0,0.12,63953000.0,186657000.0,7450000.0,,3232000.0,,,776000.0,772000,772000,,29000.0,9443000.0,5929500.0,-4280000.0,-833000.0,708000,781000.0,,2580000.0,781000.0,6031000.0,781000.0,1155000.0,603000.0,-2984000.0,174565000.0,135463000.0,0.0,-64000.0,896000.0,,-100000.0,,,,51194000.0,874000.0,,2979000.0,0.0,6174000.0,8538000.0,,0.12,,,1271000.0,3211000,170953000.0,8116000.0,499000.0,79000.0,,,2364000,2891000.0,5799000.0,353000.0,8538000,,-641000.0,12092000.0,205267000.0,12242000.0,1296000.0,-34314000.0,-4280000.0,,,,,
2003-06-30,123015000.0,4090000.0,185000.0,0.206667,63953000.0,187104000.0,2602000.0,,3280000.0,,,751000.0,1219000,1219000,,2000.0,10373000.0,5964109.0,-5439000.0,-770000.0,1217000,966000.0,,3880000.0,966000.0,4090000.0,966000.0,1228000.0,660000.0,2833000.0,179150000.0,135248000.0,0.0,25000.0,560000.0,,0.0,,,,51856000.0,781000.0,,4005000.0,0.0,6230000.0,9453000.0,,0.206667,,,2066000.0,4112000,175444000.0,7265000.0,847000.0,213000.0,,,3223000,-2650000.0,5813253.0,812000.0,9453000,,5424000.0,7954000.0,209758000.0,11375000.0,8274000.0,-34314000.0,-5441000.0,,,,,
2003-09-30,125724000.0,6903000.0,649000.0,0.18,64615000.0,194263000.0,3423000.0,,4618000.0,,,792000.0,1055000,1055000,,10000.0,12049000.0,5977234.0,-4631000.0,-773000.0,1052000,1615000.0,,3886000.0,1615000.0,6903000.0,1615000.0,1227000.0,-268000.0,-3868000.0,182661000.0,141969000.0,0.0,-41000.0,2882000.0,,0.0,,,,52294000.0,966000.0,,3873000.0,0.0,6369000.0,9227000.0,,0.173333,,,1708000.0,3765000,179090000.0,7547000.0,653000.0,156000.0,,,2858000,4517000.0,5826772.0,2342000.0,9227000,,-3474000.0,11602000.0,213404000.0,15394000.0,763000.0,-34314000.0,-4631000.0,,,,,
2003-12-31,143116000.0,12787000.0,-487000.0,,80558000.0,216324000.0,2408000.0,,2936000.0,,,801000.0,871000,871000,,6000.0,12618000.0,,-10190000.0,-801000.0,869000,1128000.0,,3901000.0,1128000.0,12787000.0,1128000.0,1279000.0,-14117000.0,-6438000.0,207113000.0,163633000.0,14553000.0,-9000.0,2129000.0,,0.0,,,,52691000.0,1615000.0,,3951000.0,9000.0,6606000.0,9077000.0,,,,,1259000.0,3466000,187893000.0,7630000.0,388000.0,321000.0,,,2471000,5931000.0,,423000.0,9077000,,1544000.0,9211000.0,223796000.0,19674000.0,3772000.0,-35903000.0,-10210000.0,,,,,
2004-03-31,145783000.0,11977000.0,452000.0,0.12,81328000.0,220506000.0,2489000.0,,4441000.0,,,768000.0,718000,718000,,277000.0,13312000.0,6079500.0,-9102000.0,-795000.0,715000,1580000.0,,3918000.0,1580000.0,11977000.0,1580000.0,1457000.0,1348000.0,-4935000.0,211928000.0,167625000.0,11080000.0,33000.0,1376000.0,,-100000.0,,,,52881000.0,1128000.0,,4588000.0,0.0,6510000.0,8787000.0,,0.12,,,1189000.0,3201000,196010000.0,7553000.0,471000.0,267000.0,,,2277000,5378000.0,5875500.0,623000.0,8787000,,2004000.0,8578000.0,231913000.0,21006000.0,4176000.0,-35903000.0,-9111000.0,,,,,
