date,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyLongTermDebt,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalAssets,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,quarterlyOtherNonCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyChangeInInventory,quarterlyOtherIntangibleAssets,quarterlySaleOfInvestment,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyBeginningCashPosition,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalRevenue,quarterlyEbitda,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyOtherNonCashItems,quarterlyAccumulatedDepreciation,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOperatingIncome,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyCurrentAssets,quarterlyDeferredIncomeTax,quarterlyCurrentDebt,quarterlyIncomeTaxPayable,quarterlyResearchAndDevelopment
2007-09-30,407848000.0,155755000.0,26978000.0,6776000.0,-44560000.0,,2781646000.0,41384000.0,3410877000.0,85036957.0,4253206000.0,48606000,28662000.0,48606000,85412000.0,2868210000.0,,58268000.0,341786000.0,3313089000.0,-1648000.0,,0.0,75861000.0,271997000.0,158853000.0,180119000.0,48606000,,,0.57,,117302000.0,907882000.0,24899000.0,43161000.0,,63805000.0,30338000.0,85036957.0,271997000.0,1152000.0,271997000.0,,699000.0,0.0,6693000.0,250124000.0,0.57,,335874000,157698000,,,-197656000.0,-105705000.0,61145000.0,3079215000.0,444879000.0,0.0,21873000.0,,5960000.0,-151958000.0,-251000.0,,9288000.0,2927257000.0,116314000,,58046000.0,302090000.0,842329000.0,-2120000.0,,,
2007-12-31,365771000.0,109122000.0,35591000.0,6776000.0,-252133000.0,,2892744000.0,41030000.0,3498443000.0,,4394227000.0,45115000,39152000.0,45115000,83628000.0,2976372000.0,,57656000.0,178264000.0,3413072000.0,-7162000.0,,0.0,90726000.0,241736000.0,-218813000.0,175437000.0,45115000,,,,,-34258000.0,950373000.0,-4513000.0,41855000.0,,73967000.0,33574000.0,,241736000.0,,241736000.0,,699000.0,0.0,16376000.0,271997000.0,,,284559000,142500000,,,139225000.0,-301430000.0,49297000.0,3411973000.0,436700000.0,17554000.0,-30261000.0,,3289000.0,-225678000.0,-7818000.0,,152000.0,3186295000.0,101470000,,43814000.0,347205000.0,895784000.0,3393000.0,,,
2008-03-31,377620000.0,113659000.0,64969000.0,6776000.0,-174565000.0,,3044462000.0,45370000.0,3638487000.0,85036957.0,4594650000.0,50876000,37560000.0,50876000,89197000.0,3133659000.0,,49596000.0,172791000.0,3561185000.0,-367000.0,,0.0,83469000.0,197170000.0,-264567000.0,180874000.0,50876000,,,0.6,,-104523000.0,1002886000.0,10473000.0,45427000.0,,76035000.0,35663000.0,85036957.0,197170000.0,,197170000.0,,699000.0,0.0,9246000.0,241736000.0,0.6,,294533000,150209000,,,151351000.0,-243531000.0,68966000.0,3556779000.0,427526000.0,0.0,-44566000.0,,2184000.0,-225678000.0,-12944000.0,,4570000.0,3331101000.0,104839000,,55243000.0,398082000.0,956163000.0,4434000.0,,,
2008-06-30,328304000.0,163253000.0,40642000.0,6776000.0,-700920000.0,,3580002000.0,46428000.0,4201122000.0,85036957.0,5217726000.0,68596000,33363000.0,68596000,92150000.0,3672152000.0,,19628000.0,247173000.0,4111850000.0,-35254000.0,,0.0,88627000.0,175870000.0,-607028000.0,170100000.0,68596000,,,0.81,,15787000.0,1073266000.0,5802000.0,54788000.0,,72890000.0,40042000.0,85036957.0,175870000.0,,175870000.0,,699000.0,0.0,7023000.0,197170000.0,0.81,,333353000,143638000,,,500286000.0,-787220000.0,86300000.0,4039446000.0,439698000.0,56550000.0,-21300000.0,,-903000.0,-225678000.0,-2953000.0,,6955000.0,3813768000.0,97210000,,77582000.0,466678000.0,1016604000.0,6556000.0,,,
2008-09-30,326702000.0,108850000.0,38694000.0,6776000.0,-138913000.0,,3603013000.0,42359000.0,4232443000.0,85036957.0,5269507000.0,51331000,42855000.0,51331000,98094000.0,3701107000.0,,50958000.0,261349000.0,4111622000.0,-2998000.0,,0.0,89746000.0,176444000.0,-95150000.0,193084000.0,51331000,,,0.6,,15965000.0,1126560000.0,-7061000.0,50888000.0,,88184000.0,38516000.0,85036957.0,176444000.0,,176444000.0,,699000.0,0.0,137000.0,175870000.0,0.6,,301934000,150229000,,,22796000.0,-211884000.0,72971000.0,4063017000.0,410515000.0,36378000.0,574000.0,,24763000.0,-225678000.0,-34477000.0,,3896000.0,3837339000.0,104900000,,53942000.0,518009000.0,1037064000.0,3529000.0,,,
2008-12-31,307584000.0,146596000.0,43649000.0,6776000.0,-398158000.0,,3790487000.0,49850000.0,4957338000.0,,5410826000.0,-29880000,-3867000.0,-18997000,98584000.0,3969677000.0,-7550000.0,98990000.0,628695000.0,4284771000.0,-1314000.0,49249000.0,-11100000.0,102879000.0,193563000.0,-194253000.0,179836000.0,-18997000,,,,,98603000.0,1109037000.0,-14683000.0,47099000.0,0.0,116021000.0,,,193563000.0,0.0,193563000.0,,699000.0,0.0,7510000.0,176444000.0,,,326432000,94876000,,,186160000.0,-420354000.0,22196000.0,4351305000.0,315094000.0,0.0,15320000.0,,16367000.0,-361676000.0,-35537000.0,34922000.0,-15852000.0,3989629000.0,63815000,,-30854000.0,499011000.0,453488000.0,-15161000.0,,,
2009-03-31,288255000.0,33824000.0,46657000.0,6776000.0,-335143000.0,,4133991000.0,56037000.0,5329238000.0,85036957.0,5790078000.0,33948000,49688000.0,29954000,130893000.0,4316574000.0,,29486000.0,182134000.0,4629075000.0,-3370000.0,48830000.0,-7217000.0,94148000.0,175081000.0,-476356000.0,172057000.0,29954000,,,0.35,,-31557000.0,1165069000.0,14484000.0,42309000.0,,102167000.0,,85036957.0,175081000.0,,175081000.0,-96485000.0,699000.0,0.0,24246000.0,193563000.0,0.35,,205881000,121331000,,1002000.0,345845000.0,-446591000.0,111448000.0,4678247000.0,312501000.0,0.0,-19063000.0,,12053000.0,-396932000.0,7862000.0,40133000.0,1860000.0,4281315000.0,69890000,,35808000.0,528964000.0,460840000.0,1241000.0,,,
2009-06-30,283432000.0,105496000.0,39244000.0,6776000.0,-330628000.0,,4336966000.0,57658000.0,5744976000.0,85036957.0,6130827000.0,63160000,53126000.0,56596000,112112000.0,4524046000.0,0.0,5989000.0,317521000.0,4835768000.0,117997000.0,54933000.0,-13733000.0,,218423000.0,-321253000.0,189199000.0,56596000,,,0.67,,93330000.0,1177882000.0,-17205000.0,37893000.0,,105490000.0,,85036957.0,218423000.0,0.0,218423000.0,-671944000.0,699000.0,0.0,28290000.0,175081000.0,0.67,,294695000,127634000,,996000.0,281331000.0,-414583000.0,83955000.0,,311722000.0,0.0,44033000.0,,-338000.0,,-36395000.0,36805000.0,827000.0,4493793000.0,83709000,,63987000.0,585560000.0,385851000.0,-102000.0,,,
2009-09-30,293936000.0,39973000.0,49037000.0,6776000.0,-271195000.0,,4593268000.0,58957000.0,5935703000.0,85036957.0,6417628000.0,39187000,41722000.0,35452000,113025000.0,4772933000.0,,32844000.0,184975000.0,5082873000.0,14113000.0,54436000.0,-382000.0,108444000.0,203377000.0,-380902000.0,172537000.0,35452000,,,0.42,,7117000.0,1213844000.0,35867000.0,34602000.0,,99340000.0,,85036957.0,203377000.0,0.0,203377000.0,-333474000.0,699000.0,0.0,16004000.0,218423000.0,0.42,,212510000,131772000,,912000.0,243103000.0,-389910000.0,118715000.0,,309940000.0,0.0,-19084000.0,,-15055000.0,,10407000.0,33479000.0,784000.0,5394251000.0,73197000,,39971000.0,621012000.0,481925000.0,724000.0,,,
2009-12-31,308405000.0,82694000.0,48070000.0,6776000.0,-406124000.0,,4716001000.0,64045000.0,6287998000.0,,6769501000.0,70076000,36829000.0,43164000,0.0,4909839000.0,,23833000.0,172705000.0,5356169000.0,56873000.0,55563000.0,-14207000.0,102538000.0,182617000.0,-413107000.0,194761000.0,43164000,,,,,133802000.0,1258009000.0,2092000.0,31399000.0,0.0,96327000.0,,,182617000.0,,182617000.0,-312553000.0,699000.0,0.0,11832000.0,203377000.0,,,277455000,158377000,,1000000.0,332717000.0,-466666000.0,60542000.0,5772746000.0,446330000.0,126093000.0,-19848000.0,,13596000.0,-542309000.0,-50680000.0,33011000.0,423000.0,5230437000.0,98434000,,70499000.0,664177000.0,481503000.0,365000.0,,,
2010-03-31,452353000.0,156138000.0,51709000.0,6776000.0,-549686000.0,,6082544000.0,66580000.0,8119439000.0,85036957.0,8709529000.0,44247000,43520000.0,34399000,146285000.0,6377405000.0,,51402000.0,176193000.0,6849744000.0,17553000.0,54695000.0,274000.0,97988000.0,225908000.0,-516301000.0,207898000.0,34399000,,29000000.0,0.4,,-42283000.0,1665614000.0,5413000.0,80177000.0,,107637000.0,,85036957.0,225908000.0,,225908000.0,-342819000.0,1163000.0,0.0,19986000.0,182617000.0,0.4,,364036000,166841000,,879000.0,423112000.0,-687262000.0,137576000.0,,472339000.0,0.0,44387000.0,,23035000.0,,13147000.0,57799000.0,4886000.0,7198401000.0,100261000,,48859000.0,698576000.0,590090000.0,4765000.0,,,
2010-06-30,466457000.0,316747000.0,47991000.0,6776000.0,-560106000.0,,6393867000.0,93556000.0,8418593000.0,119386445.0,9098359000.0,57616000,50825000.0,48855000,139357000.0,6684724000.0,-7500000.0,75529000.0,175724000.0,7176905000.0,-3860000.0,61467000.0,-2721000.0,125057000.0,260256000.0,-484226000.0,276379000.0,48855000,,,0.41,,251160000.0,1717219000.0,3463000.0,70498000.0,,137198000.0,,119386445.0,260256000.0,,260256000.0,-542821000.0,1163000.0,0.0,25724000.0,225908000.0,0.41,,593126000,231563000,,678000.0,350223000.0,-727886000.0,167780000.0,8307064000.0,492181000.0,0.0,33777000.0,,-153000.0,-671877000.0,-7311000.0,57050000.0,4862000.0,7635187000.0,139181000,,62478000.0,747431000.0,679766000.0,3520000.0,,,
2010-09-30,498610000.0,202053000.0,60001000.0,6776000.0,-343069000.0,,6562293000.0,95875000.0,8639765000.0,119386445.0,9338580000.0,59437000,42089000.0,51878000,0.0,6841934000.0,0.0,75144000.0,203715000.0,7358060000.0,-13213000.0,58944000.0,-2761000.0,119097000.0,285763000.0,-313209000.0,275287000.0,51878000,,,0.43,,-413255000.0,1768726000.0,2885000.0,64568000.0,,132549000.0,,119386445.0,285763000.0,,285763000.0,-327805000.0,1163000.0,0.0,17516000.0,260256000.0,0.43,-470000.0,477340000,236600000,,99000.0,187483000.0,-493579000.0,150510000.0,8648066000.0,516126000.0,0.0,24784000.0,,10207000.0,-673957000.0,-8695000.0,66106000.0,6144000.0,7974109000.0,142738000,,65581000.0,799309000.0,698815000.0,6007000.0,,,
2010-12-31,542213000.0,125779000.0,49055000.0,6776000.0,-53744000.0,0.0,6566163000.0,99812000.0,8803553000.0,136000708.0,9600607000.0,75246000,48833000.0,72441000,130031000.0,6824952000.0,0.0,38183000.0,209141000.0,7383210000.0,38989000.0,103054000.0,-8955000.0,121085000.0,404450000.0,-65091000.0,271233000.0,72441000,,,0.53,,675708000.0,2211350000.0,-8578000.0,58637000.0,,142803000.0,,136000708.0,404450000.0,,404450000.0,-272245000.0,1570000.0,55211000.0,16045000.0,285763000.0,0.53,5005000.0,397012000,219939000,77868000.0,1746000.0,56813000.0,-180247000.0,126503000.0,8918154000.0,558258000.0,0.0,118225000.0,,-122000.0,-856894000.0,-2636000.0,60061000.0,6698000.0,8061260000.0,128430000,,81944000.0,871750000.0,797054000.0,3415000.0,,,
2011-03-31,528738000.0,86926000.0,,6776000.0,-283386000.0,,6731055000.0,103595000.0,9072510000.0,149232426.0,9789055000.0,72529000,28839000.0,72089000,0.0,6828263000.0,-2500000.0,62873000.0,243879000.0,7496374000.0,980000.0,78138000.0,-7749000.0,124985000.0,322450000.0,-332794000.0,274657000.0,72089000,,,0.48,,38273000.0,2286194000.0,-368000.0,53364000.0,,128804000.0,,149232426.0,322450000.0,,322450000.0,-243809000.0,1570000.0,0.0,18684000.0,404450000.0,0.48,5818000.0,361583000,242388000,,2273000.0,163075000.0,-368567000.0,85181000.0,9314683000.0,668111000.0,0.0,-84538000.0,,-39000.0,-948130000.0,-99981000.0,52265000.0,6045000.0,8366553000.0,145853000,,75920000.0,943839000.0,716545000.0,7859000.0,,,
2011-06-30,520541000.0,78965000.0,60895000.0,6776000.0,3457000.0,,6519233000.0,103410000.0,8842259000.0,149211244.0,9571037000.0,30708000,62433000.0,30842000,107606000.0,6713447000.0,0.0,86047000.0,235508000.0,7254815000.0,-19892000.0,78345000.0,-4984000.0,132796000.0,344061000.0,-94174000.0,284648000.0,30842000,,,0.21,,51636000.0,2310360000.0,247000.0,48809000.0,,163679000.0,,149211244.0,344061000.0,,344061000.0,-743344000.0,1570000.0,0.0,20827000.0,322450000.0,0.21,-1292000.0,363613000,220131000,,2029000.0,-36346000.0,-145810000.0,149267000.0,9198957000.0,541368000.0,0.0,18747000.0,,-13000.0,-1014195000.0,-10580000.0,48505000.0,2483000.0,8184762000.0,120969000,,30674000.0,974681000.0,728778000.0,2246000.0,,,
2011-09-30,501016000.0,78057000.0,13353000.0,0.0,262000.0,,6200711000.0,101955000.0,9038593000.0,147430663.0,9553384000.0,46533000,32018000.0,-7095000,509700000.0,6801519000.0,0.0,88074000.0,772633000.0,7308466000.0,929000.0,81686000.0,-3834000.0,16470000.0,274337000.0,-165333000.0,259118000.0,-7095000,,,-0.05,,36782000.0,2238909000.0,-20496000.0,34232000.0,,122153000.0,,147430663.0,274337000.0,,274337000.0,-360652000.0,1570000.0,0.0,5931000.0,306552000.0,-0.05,-8351000.0,337175000,235754000,,465000.0,-70160000.0,-202115000.0,202377000.0,8944629000.0,506947000.0,0.0,-33116000.0,-59183000.0,33267000.0,-1008584000.0,5710000.0,48440000.0,2532000.0,7936045000.0,136965000,,45725000.0,967586000.0,514791000.0,2469000.0,,,
2011-12-31,527040000.0,-144021000.0,16063000.0,0.0,90988000.0,,6111165000.0,93214000.0,8429210000.0,,9107632000.0,75143000,92982000.0,76388000,0.0,6190289000.0,0.0,62795000.0,206453000.0,6824315000.0,19229000.0,84079000.0,-4011000.0,13953000.0,411081000.0,24436000.0,327856000.0,76388000,,,,,-1737000.0,2277236000.0,2517000.0,29677000.0,,183838000.0,,,411081000.0,,411081000.0,-278751000.0,1570000.0,0.0,4142000.0,274337000.0,,-8513000.0,183835000,234133000,,1469000.0,-109790000.0,-93744000.0,184732000.0,8956290000.0,634026000.0,102844000.0,99378000.0,-39368000.0,22866000.0,-1060416000.0,-2700000.0,47994000.0,5374000.0,7895874000.0,144018000,,78124000.0,1043974000.0,678422000.0,11318000.0,,,
2012-03-31,541042000.0,0.0,10494000.0,0.0,-110681000.0,,6176754000.0,92005000.0,8508195000.0,139899444.0,9255899000.0,64437000,37327000.0,65010000,0.0,6244299000.0,0.0,63967000.0,209357000.0,6907433000.0,17553000.0,84968000.0,-622000.0,8864000.0,424694000.0,-235213000.0,257278000.0,65010000,,,0.46,,41640000.0,2342958000.0,5089000.0,26700000.0,,126355000.0,,139899444.0,424694000.0,,424694000.0,-289106000.0,1570000.0,0.0,674000.0,411081000.0,0.46,-9266000.0,257278000,223550000,,1465000.0,83037000.0,-276853000.0,166172000.0,9109924000.0,663134000.0,17155000.0,13996000.0,,-336000.0,-1135177000.0,456000.0,46645000.0,5878000.0,7974747000.0,130923000,,67578000.0,1108984000.0,747704000.0,4595000.0,,,
2012-06-30,580126000.0,0.0,11358000.0,0.0,-67756000.0,,6224987000.0,95962000.0,8505468000.0,138717200.0,9289079000.0,28280000,39964000.0,29581000,102210000.0,6392808000.0,0.0,93654000.0,191394000.0,6974266000.0,7610000.0,88694000.0,-324000.0,7167000.0,474251000.0,-100443000.0,252555000.0,29581000,,,0.21,,125505000.0,2310606000.0,1697000.0,23825000.0,,133051000.0,,138717200.0,474251000.0,,474251000.0,-420951000.0,1570000.0,0.0,1332000.0,424694000.0,0.21,-10411000.0,252555000,215790000,,1932000.0,-6981000.0,-225948000.0,158192000.0,9243154000.0,581458000.0,0.0,50768000.0,-62719000.0,30426000.0,-1215666000.0,-6376000.0,44780000.0,1619000.0,8027488000.0,119504000,0.0,26174000.0,1138565000.0,783611000.0,1404000.0,,,
2012-09-30,618017000.0,0.0,12657000.0,,-17429000.0,,6131199000.0,96239000.0,8494688000.0,128369027.0,9133814000.0,56643000,47100000.0,57911000,101999000.0,6297332000.0,0.0,66097000.0,161320000.0,6915755000.0,13570000.0,113028000.0,-7489000.0,6506000.0,309654000.0,-116589000.0,269113000.0,57911000,,,0.45,,88192000.0,2215120000.0,661000.0,20950000.0,,140464000.0,,128369027.0,309654000.0,,309654000.0,-202056000.0,1278000.0,0.0,406000.0,474251000.0,0.45,-10927000.0,269113000,217804000,,1813000.0,-235018000.0,-204781000.0,187352000.0,9351282000.0,618423000.0,0.0,-164255000.0,-154695000.0,-1216000.0,-1305574000.0,18384000.0,47249000.0,732000.0,8045708000.0,128649000,,55468000.0,1196476000.0,639126000.0,1926000.0,,,
2012-12-31,76524000.0,435588000.0,6636000.0,,-234501000.0,,5803499000.0,84718000.0,7620764000.0,119152475.0,8581418000.0,9082000,-41161000.0,11153000,101695000.0,6381248000.0,0.0,62301000.0,157851000.0,6458512000.0,4177000.0,115212000.0,-51736000.0,0.0,520401000.0,93967000.0,-215375000.0,11153000,,,0.09,,461450000.0,2122038000.0,430000.0,18100000.0,,-333951000.0,,119152475.0,520401000.0,,520401000.0,-283057000.0,1193000.0,0.0,740000.0,309654000.0,0.09,-14401000.0,220213000,152678000,,1917000.0,-16304000.0,-367483000.0,132982000.0,8256909000.0,77264000.0,0.0,210645000.0,-102679000.0,49392000.0,-992528000.0,-22332000.0,39547000.0,-162000.0,7264381000.0,118576000,,5659000.0,1207629000.0,960654000.0,-230000.0,,,
2013-03-31,81038000.0,93586000.0,8854000.0,,-273394000.0,,5793566000.0,80723000.0,7811850000.0,113363535.0,8649373000.0,67564000,19628000.0,67450000,99761000.0,6373504000.0,,58569000.0,172108000.0,6455357000.0,3509000.0,116251000.0,7742000.0,0.0,375417000.0,-285396000.0,134164000.0,67450000,,,0.59,,139550000.0,2193034000.0,0.0,15497000.0,,13992000.0,,113363535.0,375417000.0,,375417000.0,-289831000.0,1193000.0,0.0,815000.0,520401000.0,0.59,-12945000.0,227750000,210107000,,2090000.0,-7822000.0,-422253000.0,148859000.0,8526495000.0,81853000.0,0.0,-144359000.0,,7610000.0,-1069018000.0,861000.0,40617000.0,5665000.0,7457477000.0,120172000,-2693000.0,70815000.0,1275079000.0,837523000.0,-293000.0,,,
2013-06-30,77686000.0,93749000.0,10235000.0,,-818702000.0,,6023932000.0,85429000.0,8294768000.0,114602663.0,8972557000.0,76459000,24152000.0,75689000,105685000.0,6619795000.0,,47119000.0,170948000.0,6698352000.0,1157000.0,141430000.0,10605000.0,0.0,156929000.0,-596148000.0,136260000.0,75689000,,,0.66,,378171000.0,2272453000.0,0.0,13487000.0,,19042000.0,,113399744.0,156929000.0,,156929000.0,-846821000.0,1196000.0,0.0,871000.0,375417000.0,0.67,-10052000.0,230009000,214646000,,2430000.0,230212000.0,-966082000.0,147380000.0,9044285000.0,78557000.0,0.0,-218556000.0,0.0,8289000.0,-1145251000.0,-8802000.0,42704000.0,7333000.0,7899034000.0,117218000,-8237000.0,82098000.0,1350768000.0,677789000.0,6516000.0,,,
