date,quarterlyGrossPPE,quarterlyNonCurrentDeferredRevenue,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyStockholdersEquity,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyOtherShortTermInvestments,quarterlyDilutedEPS,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyInventory,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyChangeInInventory,quarterlyNetIncomeCommonStockholders,quarterlyCommonStockIssuance,quarterlySaleOfInvestment,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyBeginningCashPosition,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyEbitda,quarterlyBasicAverageShares,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,quarterlySellingGeneralAndAdministration,quarterlyEndCashPosition,quarterlyCostOfRevenue,quarterlyOperatingIncome,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,quarterlyNetOtherInvestingChanges,quarterlyIncomeTaxPayable,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyOtherIncomeExpense,quarterlyOtherNonCashItems,quarterlyPretaxIncome,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyChangeInWorkingCapital,quarterlyDepreciationAndAmortization,quarterlyTaxProvision,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables
2003-06-30,24797000000.0,,1283000000.0,0.0,1941000000.0,8791000000.0,4571000000.0,4646000000.0,7718000000.0,5734000000.0,13592000000.0,235000000.0,0.0,-11205000000.0,4232000000.0,0.0,,2286000000.0,,1670000000.0,3486000000.0,,,,1171000000.0,0.0,615000000.0,155000000.0,380000000.0,2705000000.0,17481000000.0,22052000000.0,2718000000.0,12364000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,19430028900.0,,1419000000.0,0.0,737081100.0,10037152800.0,4890078000.0,4333251600.0,8705766600.0,6833616300.0,15264539100.0,230226300.0,,-4165489800.0,3460000000.0,0.0,0.0,1265352300.0,,1782915300.0,3849597900.0,,1397420100.0,,1185040800.0,,624645000.0,1240366500.0,394418700.0,2193396300.0,19189094400.0,24079172400.0,-394418700.0,13039018200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,28089000000.0,,1256000000.0,0.0,2074000000.0,10685000000.0,4763000000.0,3447000000.0,8030000000.0,7633000000.0,14689000000.0,155000000.0,0.0,-13400000000.0,4558000000.0,0.0,,1634000000.0,,1816000000.0,3472000000.0,,,,1164000000.0,0.0,512000000.0,155000000.0,357000000.0,1373000000.0,18333000000.0,23096000000.0,2480000000.0,11477000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,31458999830.7,,1459000000.0,0.0,879000075.3,11877195344.4,4512194198.7,2942998582.4,10774000157.4,8396999432.4,16720999756.1,193194033.3,,-14738000074.6,5459000000.0,0.0,0.0,1327999414.2,,1952000536.8,3882999157.9,,2135000103.7,,1263999745.3,,482193233.1,1304999986.4,288999199.8,854998990.9,21795999273.5,26308193472.2,68000494.2,13716998739.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,32294000000.0,,1310000000.0,216000000.0,1703000000.0,12542000000.0,4964000000.0,3293000000.0,10606000000.0,9209000000.0,17121000000.0,,0.0,-15173000000.0,4836000000.0,704000000.0,,2064000000.0,,2121000000.0,3506000000.0,,2264000000.0,,1255000000.0,0.0,563000000.0,172000000.0,563000000.0,886000000.0,22215000000.0,27179000000.0,3827000000.0,13899000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,32729999445.3,,-24000000.0,531000000.0,1054999779.5,14948001514.9,7480999798.0,4785998461.6,9277999373.5,11892999878.7,17619998999.7,308000791.7,,-15110000445.6,4298000000.0,1394000000.0,1020000000.0,1730000771.7,,2047999947.0,2782999842.3,,2197000290.9,,220000841.5,,2687000221.1,1190999816.3,2378999429.4,1202001134.8,22322000373.2,29803000171.2,263001184.3,14063997835.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,34288000000.0,,-435000000.0,554000000.0,2169000000.0,15466000000.0,6607000000.0,5644000000.0,8722000000.0,12782000000.0,19178000000.0,6000000.0,0.0,-15110000000.0,4822000000.0,1170000000.0,1022000000.0,2727000000.0,,2300000000.0,1686000000.0,,2214000000.0,,247000000.0,0.0,995000000.0,1201000000.0,989000000.0,2305000000.0,24098000000.0,30705000000.0,3370000000.0,14366000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,37010998775.9,,641000000.0,567000000.0,1290999327.8,18232000899.8,6875001481.4,5780002319.2,9328998866.9,14400999866.7,22207000171.4,525000163.1,,-14803998604.5,4983000000.0,2178000000.0,841000000.0,2126999954.0,595000000.0,2540001705.3,2006999131.4,,2338999051.3,,383999071.7,,1261000103.8,1270999190.7,735999940.7,1503999708.1,27619001538.6,34494003020.0,233999837.1,15109001186.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,40242000000.0,,1647000000.0,252000000.0,2633000000.0,20631000000.0,6840000000.0,5886000000.0,9540000000.0,15705000000.0,24045000000.0,,0.0,-16197000000.0,5130000000.0,1424000000.0,883000000.0,2840000000.0,,2724000000.0,1957000000.0,,2453000000.0,,518000000.0,0.0,926000000.0,1350000000.0,926000000.0,1829000000.0,30533000000.0,37373000000.0,4943000000.0,15426000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,41967999111.7,,2416000000.0,7970000000.0,3144999811.3,24772000426.9,21931000526.5,19551000669.3,55246999188.9,19033000015.4,41967999111.7,539999022.8,,0.0,10300000000.0,6828000000.0,21105000000.0,4856999732.2,1481000000.0,5397000762.7,38655998814.4,,4912000673.7,,6803999553.7,,2184999987.0,1391000814.1,1645000964.2,8213000782.7,79159999147.7,101090999674.2,325000452.9,74797999858.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,67599000000.0,,3536000000.0,7655000000.0,6859000000.0,31720000000.0,23680000000.0,19394000000.0,54287000000.0,24725000000.0,49186000000.0,,0.0,-18413000000.0,10940000000.0,5586000000.0,15604000000.0,7778000000.0,,5832000000.0,36930000000.0,,6417000000.0,,7836000000.0,0.0,1683000000.0,172000000.0,1683000000.0,6949000000.0,83596000000.0,107276000000.0,10176000000.0,73681000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,60621000543.4,,-2322000000.0,5589000000.0,2875000243.8,20637997924.8,18434998943.6,22100000910.4,45055001350.6,17134000194.6,41753000775.4,368000101.2,,-18867999768.0,11277000000.0,7061000000.0,14296000000.0,3720999763.2,2130000000.0,5607000646.4,29724001295.2,,4054000148.0,,6284999803.2,,1549000655.8,1120999999.2,1181000554.6,10034001063.4,71181000594.4,89615999538.0,386000122.0,67155002261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,45423000000.0,,,312000000.0,6331000000.0,17045000000.0,12716000000.0,31638000000.0,43094000000.0,11909000000.0,45423000000.0,312000000.0,0.0,,3538000000.0,6712000000.0,14289000000.0,4587000000.0,,5494000000.0,23765000000.0,5466000000.0,4870000000.0,,6193000000.0,0.0,1295000000.0,1149000000.0,1295000000.0,16543000000.0,81033000000.0,93749000000.0,6975000000.0,74732000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,70145000000.0,,,694000000.0,5759000000.0,43831000000.0,14932000000.0,9529000000.0,41782000000.0,34487000000.0,45803000000.0,628000726.2,,-24342000000.0,2811000000.0,412000000.0,14268000000.0,4447000000.0,,4889000000.0,22155000000.0,6735000000.0,4304000000.0,,5730000000.0,,4233000000.0,5170000000.0,4233000000.0,847000000.0,82304000000.0,97236000000.0,5992000000.0,51311000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,44511000000.0,,,844000000.0,6063000000.0,45594000000.0,14838000000.0,9721000000.0,33910000000.0,36441000000.0,44511000000.0,451000000.0,0.0,,922000000.0,6318000000.0,14183000000.0,5396000000.0,,4870000000.0,15085000000.0,7160000000.0,4020000000.0,,5708000000.0,0.0,3319000000.0,4924000000.0,3319000000.0,919000000.0,76661000000.0,91499000000.0,1359000000.0,43631000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,83791000000.0,,,521000000.0,6576000000.0,58333000000.0,21459000000.0,11795000000.0,35333000000.0,48228000000.0,56024000000.0,501000514.5,,-27767000000.0,2640000000.0,265000000.0,15296000000.0,5582000000.0,,4756000000.0,14156000000.0,6503000000.0,5175000000.0,,5700000000.0,,9948000000.0,5601000000.0,9948000000.0,1064000000.0,90943000000.0,112402000000.0,5330000000.0,47128000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,495000000.0,5836000000.0,62861000000.0,20903000000.0,12797000000.0,40239000000.0,35022000000.0,61065000000.0,532000000.0,0.0,,414000000.0,2047000000.0,16372000000.0,6510000000.0,,5258000000.0,17426000000.0,11380000000.0,6558000000.0,,7625000000.0,0.0,8030000000.0,6117000000.0,7498000000.0,749000000.0,101432000000.0,122335000000.0,280000000.0,53036000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,96151000000.0,,,0.0,9381000000.0,52539000000.0,21898000000.0,14966000000.0,45371000000.0,27784000000.0,64967000000.0,465000706.9,,-31184000000.0,33000000.0,0.0,8187000000.0,3686000000.0,,5307000000.0,20357000000.0,9833000000.0,6210000000.0,,7955000000.0,,9670000000.0,5816000000.0,9670000000.0,1447000000.0,97647000000.0,119545000000.0,469000000.0,60337000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,,417000000.0,7155000000.0,55675000000.0,19522000000.0,12639000000.0,43037000000.0,31915000000.0,70395000000.0,482000000.0,0.0,,1032000000.0,967000000.0,8246000000.0,5550000000.0,,5560000000.0,19409000000.0,9519000000.0,5794000000.0,,7973000000.0,0.0,7768000000.0,5750000000.0,7286000000.0,1769000000.0,101721000000.0,121243000000.0,440000000.0,55676000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,117845000000.0,167000000.0,,2225000000.0,3214000000.0,46865000000.0,20193000000.0,14234000000.0,45318000000.0,21827000000.0,77184000000.0,533000000.0,,-40661000000.0,128000000.0,5000000.0,2774000000.0,3195000000.0,,6136000000.0,24422000000.0,5312000000.0,4736000000.0,,4575000000.0,,7615000000.0,5945000000.0,7082000000.0,2193000000.0,97380000000.0,117573000000.0,423000000.0,59552000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,,-1502000000.0,8964000000.0,45321000000.0,21499000000.0,16505000000.0,43385000000.0,22730000000.0,75116000000.0,440000000.0,0.0,,1477000000.0,0.0,2574000000.0,5812000000.0,1486000000.0,6221000000.0,25025000000.0,3747000000.0,4322000000.0,,6653000000.0,0.0,7768000000.0,5337000000.0,7328000000.0,4899000000.0,94470000000.0,115969000000.0,344000000.0,59890000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,120272000000.0,127000000.0,,-952000000.0,3095000000.0,45886000000.0,22282000000.0,15371000000.0,42152000000.0,23605000000.0,72681000000.0,289000000.0,,-47591000000.0,23289000000.0,14000000.0,1349000000.0,2987000000.0,3342000000.0,5737000000.0,24505000000.0,4453000000.0,4140000000.0,,3567000000.0,,1837000000.0,5141000000.0,1548000000.0,3909000000.0,88743000000.0,111025000000.0,511000000.0,57523000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,-64000000.0,7077000000.0,48981000000.0,20103000000.0,12261000000.0,42551000000.0,25730000000.0,73326000000.0,500000000.0,0.0,,1511000000.0,0.0,1370000000.0,4303000000.0,,5636000000.0,23612000000.0,5550000000.0,4050000000.0,,6278000000.0,0.0,10100000000.0,5419000000.0,9600000000.0,2492000000.0,92488000000.0,112591000000.0,490000000.0,54812000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,118039000000.0,,,-312000000.0,2592000000.0,46285000000.0,21125000000.0,12580000000.0,40653000000.0,26110000000.0,71289000000.0,157000000.0,,-46750000000.0,1353000000.0,12000000.0,1228000000.0,2483000000.0,3028000000.0,4350000000.0,22362000000.0,5197000000.0,3574000000.0,,3284000000.0,,1303000000.0,4765000000.0,1146000000.0,2659000000.0,86702000000.0,107827000000.0,397000000.0,53233000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,-82000000.0,6032000000.0,42647000000.0,18355000000.0,12063000000.0,38607000000.0,23897000000.0,65410000000.0,387000000.0,0.0,,1279000000.0,0.0,1154000000.0,2799000000.0,1219000000.0,3924000000.0,20943000000.0,5801000000.0,3603000000.0,,5576000000.0,0.0,11550000000.0,4395000000.0,11163000000.0,4422000000.0,82948000000.0,101303000000.0,351000000.0,50670000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,109154000000.0,,,-293000000.0,2567000000.0,37349000000.0,15554000000.0,10157000000.0,37279000000.0,19736000000.0,61763000000.0,104000000.0,,-47391000000.0,909000000.0,3000000.0,892000000.0,1365000000.0,2147000000.0,3168000000.0,20765000000.0,5200000000.0,3286000000.0,,2630000000.0,,947000000.0,4174000000.0,843000000.0,2246000000.0,76010000000.0,91564000000.0,253000000.0,47436000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,-269000000.0,5557000000.0,37493000000.0,13853000000.0,8095000000.0,38233000000.0,18940000000.0,60967000000.0,134000000.0,0.0,,1134000000.0,0.0,922000000.0,2053000000.0,,3129000000.0,20799000000.0,6220000000.0,2961000000.0,,3427000000.0,0.0,8384000000.0,4251000000.0,8250000000.0,1068000000.0,76535000000.0,90388000000.0,148000000.0,46328000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,110425000000.0,234000000.0,,55000000.0,2787000000.0,39290000000.0,15086000000.0,9400000000.0,34133000000.0,21631000000.0,59566000000.0,335000000.0,,-50859000000.0,91000000.0,4000000.0,951000000.0,2283000000.0,1693000000.0,2937000000.0,16889000000.0,5294000000.0,3121000000.0,197000000.0,2568000000.0,,6109000000.0,4139000000.0,5774000000.0,696000000.0,74177000000.0,89263000000.0,143000000.0,43533000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,-1144000000.0,5964000000.0,42291000000.0,15549000000.0,9971000000.0,32055000000.0,22365000000.0,60324000000.0,353000000.0,0.0,,2015000000.0,0.0,1000000000.0,2901000000.0,,3331000000.0,15106000000.0,5490000000.0,3165000000.0,,2987000000.0,0.0,8099000000.0,4381000000.0,7746000000.0,742000000.0,75302000000.0,90851000000.0,162000000.0,42026000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,118547000000.0,246000000.0,,-494000000.0,3255000000.0,44711000000.0,18678000000.0,11349000000.0,33262000000.0,23761000000.0,62486000000.0,1055000000.0,,-56061000000.0,85000000.0,4000000.0,1037000000.0,2314000000.0,2081000000.0,3472000000.0,14575000000.0,4758000000.0,3628000000.0,246000000.0,2726000000.0,,9365000000.0,4360000000.0,8310000000.0,548000000.0,77048000000.0,95726000000.0,160000000.0,44611000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,,,6406000000.0,42333000000.0,17632000000.0,10653000000.0,30322000000.0,23755000000.0,57742000000.0,2146000000.0,0.0,,,,953000000.0,2840000000.0,,3543000000.0,,,3815000000.0,,3000000000.0,0.0,8135000000.0,4125000000.0,5989000000.0,,71959000000.0,89591000000.0,133000000.0,40975000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,106640000000.0,176000000.0,,,3180000000.0,43686000000.0,18185000000.0,10865000000.0,30261000000.0,27025000000.0,56594000000.0,2604000000.0,,-50046000000.0,76000000.0,6000000.0,912000000.0,3179000000.0,,3447000000.0,12401000000.0,,3673000000.0,,2546000000.0,,12101000000.0,3688000000.0,9497000000.0,307000000.0,72764000000.0,90949000000.0,152000000.0,41126000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,,,6380000000.0,39565000000.0,16865000000.0,11066000000.0,31386000000.0,22674000000.0,56349000000.0,2759000000.0,0.0,,,,919000000.0,3127000000.0,,3584000000.0,,,3524000000.0,,2645000000.0,0.0,9620000000.0,3655000000.0,6861000000.0,,69887000000.0,86752000000.0,167000000.0,42452000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
