date,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyDilutedAverageShares,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyPurchaseOfBusiness,quarterlyNetOtherInvestingChanges,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyGrossPPE,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyOtherNonCashItems,quarterlyDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyOtherShortTermInvestments
2008-12-31,167800000.0,,8167100000.0,655900000.0,14346800000.0,1123000000.0,1309300000.0,,349400000.0,200600000.0,15469800000.0,,125900000.0,-9800000.0,0.0,83100000.0,151100000.0,0.0,115000000.0,215800000.0,643800000.0,9476400000.0,39600000.0,200600000.0,200600000.0,,2616100000.0,4685800000.0,-38100000.0,338900000.0,117600000.0,-42400000.0,713100000.0,5993400000.0,97900000.0,,0.0,,117600000.0,117600000.0,-252600000.0,0.0,237200000.0,78300000.0,1220800000.0,,194100000.0,1400000.0,,1299700000.0,304900000.0,,38200000.0,1034900000.0,102800000.0,18086700000.0,453300000.0,-419200000.0,-5509800000.0,-285500000.0,-7700000.0,,0.0,,-51100000.0,12576900000.0,4654100000.0,-251700000.0,157900000.0,0.0,19700000.0,,,,,,
2009-03-31,19200000.0,,8279700000.0,458000000.0,14542600000.0,1494700000.0,1253100000.0,,340900000.0,62500000.0,16037300000.0,161200000.0,135700000.0,,0.0,73300000.0,151400000.0,0.0,7700000.0,191800000.0,612700000.0,9532800000.0,1431600000.0,62500000.0,62500000.0,0.39,2640700000.0,4785000000.0,-38000000.0,473300000.0,566500000.0,-137100000.0,569300000.0,6504500000.0,117600000.0,,0.0,160900000.0,566500000.0,566500000.0,-31400000.0,86200000.0,245000000.0,86600000.0,1718200000.0,0.0,197300000.0,495800000.0,,1070700000.0,139400000.0,,-11800000.0,967200000.0,-8400000.0,,157200000.0,426400000.0,,-138000000.0,-21100000.0,0.39,0.0,,59300000.0,12714600000.0,4664600000.0,-3200000.0,268300000.0,,448900000.0,,,,,,
2009-06-30,-77500000.0,,7419700000.0,359800000.0,14201100000.0,1183700000.0,1358600000.0,,301600000.0,157300000.0,15384800000.0,168400000.0,138400000.0,,0.0,75700000.0,151500000.0,29200000.0,108000000.0,203800000.0,662600000.0,8778300000.0,1325000000.0,157300000.0,157300000.0,0.94,2622700000.0,3977800000.0,-41700000.0,436800000.0,334300000.0,-143900000.0,488500000.0,6606500000.0,566500000.0,,0.0,168000000.0,334300000.0,334300000.0,-669900000.0,88000000.0,224800000.0,68900000.0,1722200000.0,12300000.0,442200000.0,3400000.0,,1022400000.0,225800000.0,,-51300000.0,834600000.0,69800000.0,,189400000.0,-269500000.0,,-266900000.0,-19300000.0,0.93,0.0,,222300000.0,12499800000.0,4780300000.0,65000000.0,436400000.0,,-232200000.0,,,,,,
2009-09-30,221900000.0,,7180800000.0,374100000.0,13912700000.0,1408300000.0,1395000000.0,,320200000.0,195400000.0,15321000000.0,168700000.0,134200000.0,,815900000.0,65400000.0,165000000.0,4900000.0,79000000.0,169000000.0,714100000.0,8575800000.0,4900000.0,195400000.0,195400000.0,1.16,2663600000.0,3701300000.0,-41600000.0,452900000.0,615900000.0,-83900000.0,498600000.0,6745200000.0,334300000.0,,0.0,168100000.0,615900000.0,615900000.0,-4900000.0,58000000.0,206500000.0,47900000.0,0.0,200000.0,447700000.0,5300000.0,,1088200000.0,261200000.0,,59500000.0,871700000.0,117600000.0,,413100000.0,-36300000.0,,-191200000.0,43900000.0,1.16,0.0,,275500000.0,12203700000.0,4934100000.0,80100000.0,475100000.0,,281600000.0,,,,,,
2009-12-31,-334500000.0,,7442400000.0,447100000.0,14104000000.0,1427400000.0,1383000000.0,154900000.0,312500000.0,197200000.0,15531400000.0,,80600000.0,0.0,161800000.0,64700000.0,156700000.0,-34100000.0,-98000000.0,132700000.0,674800000.0,8825400000.0,132800000.0,197200000.0,197200000.0,,,4102700000.0,-41600000.0,401100000.0,679100000.0,-93800000.0,441000000.0,6706000000.0,615900000.0,,7400000.0,,679100000.0,679100000.0,-62500000.0,46500000.0,47400000.0,49500000.0,0.0,0.0,392100000.0,9000000.0,,1121900000.0,273700000.0,78600000.0,106300000.0,917300000.0,-25800000.0,17296500000.0,-208200000.0,368100000.0,-5328700000.0,-126300000.0,-663400000.0,,0.0,31900000.0,156800000.0,11967800000.0,4876600000.0,-40400000.0,310100000.0,,63200000.0,,,,,,
2010-03-31,93500000.0,,7787300000.0,483300000.0,12430800000.0,1743500000.0,1594500000.0,,353500000.0,99800000.0,14174300000.0,169100000.0,125000000.0,,477300000.0,66700000.0,160500000.0,0.0,-4900000.0,122700000.0,683500000.0,9381800000.0,172600000.0,99800000.0,99800000.0,0.59,1869000000.0,4023300000.0,-41700000.0,478500000.0,723800000.0,-84000000.0,705800000.0,4792500000.0,679100000.0,,0.0,168500000.0,723800000.0,723800000.0,-9100000.0,57600000.0,195100000.0,-1736200000.0,0.0,,611900000.0,3000000.0,,1166800000.0,205000000.0,,-82000000.0,900600000.0,41100000.0,,186500000.0,-47800000.0,,-93000000.0,16000000.0,0.59,0.0,,143200000.0,11902600000.0,4723300000.0,43400000.0,334900000.0,,44700000.0,,,,,,
2010-06-30,19100000.0,,7837500000.0,487100000.0,12587600000.0,1151400000.0,1019500000.0,,349700000.0,166600000.0,13739000000.0,169200000.0,119500000.0,,486800000.0,64800000.0,167900000.0,220000000.0,3400000.0,136800000.0,747100000.0,8857000000.0,171200000.0,166600000.0,166600000.0,0.99,1938100000.0,4160400000.0,-41700000.0,473000000.0,373600000.0,-148400000.0,441200000.0,4882000000.0,723800000.0,,0.0,168600000.0,373600000.0,373600000.0,-581200000.0,62200000.0,204000000.0,-1709500000.0,0.0,,40200000.0,3900000.0,,1234200000.0,274100000.0,,10000000.0,897700000.0,44000000.0,,184900000.0,-399000000.0,,-165800000.0,-9800000.0,0.98,0.0,,212700000.0,12044500000.0,4781300000.0,46100000.0,400800000.0,,-350200000.0,,,,,,
2010-09-30,-435200000.0,,7378900000.0,459400000.0,12446600000.0,1084200000.0,1080100000.0,,365200000.0,197300000.0,13530800000.0,169300000.0,123900000.0,,472400000.0,60600000.0,154600000.0,2900000.0,-1000000.0,124500000.0,826800000.0,8459000000.0,138000000.0,197300000.0,197300000.0,1.17,1932200000.0,4389000000.0,-45500000.0,489100000.0,267800000.0,-165300000.0,533300000.0,5071800000.0,373600000.0,,0.0,168800000.0,267800000.0,267800000.0,-14200000.0,54800000.0,196800000.0,-1692500000.0,0.0,,41400000.0,20000000.0,,1286200000.0,337700000.0,,-500000.0,,75300000.0,17745900000.0,-250100000.0,318400000.0,-5788700000.0,-185100000.0,-500000.0,1.17,0.0,,276100000.0,11957200000.0,4932900000.0,78800000.0,460600000.0,,-105800000.0,,,,,,
2010-12-31,98600000.0,497600000.0,7561700000.0,513100000.0,12472100000.0,1203800000.0,1289500000.0,,362300000.0,185800000.0,13675900000.0,,121200000.0,,119600000.0,76000000.0,144900000.0,0.0,4700000.0,114100000.0,781200000.0,8851200000.0,134000000.0,185800000.0,185800000.0,,1944800000.0,4033200000.0,-45600000.0,483500000.0,360600000.0,-237900000.0,459000000.0,4824700000.0,267800000.0,,1600000.0,,360600000.0,360600000.0,700000.0,47800000.0,189800000.0,-2085800000.0,0.0,,281700000.0,5500000.0,,1294300000.0,297700000.0,77100000.0,56200000.0,226000000.0,50800000.0,17620100000.0,380800000.0,-39400000.0,-5623300000.0,-282200000.0,-37900000.0,,114200000.0,,237200000.0,11996800000.0,5073000000.0,51400000.0,434400000.0,,92800000.0,,,,,,
2011-03-31,1800000.0,,7313600000.0,567400000.0,12369100000.0,1154200000.0,1309000000.0,,364500000.0,33700000.0,13523300000.0,170700000.0,122300000.0,,420900000.0,64200000.0,145500000.0,0.0,500000.0,122400000.0,596000000.0,8622600000.0,136300000.0,33700000.0,33700000.0,0.2,1882500000.0,3940900000.0,-45700000.0,486800000.0,310500000.0,-127600000.0,520200000.0,4900700000.0,360600000.0,,0.0,169300000.0,310500000.0,310500000.0,-12400000.0,60200000.0,184700000.0,-2064500000.0,0.0,,279800000.0,9100000.0,,1163400000.0,109200000.0,,-19800000.0,,7900000.0,,135000000.0,-49000000.0,,-133200000.0,2400000.0,0.2,0.0,,45500000.0,11902600000.0,5061000000.0,11800000.0,232000000.0,,-50100000.0,,,,,,
2011-06-30,-6000000.0,,7281100000.0,575700000.0,12448200000.0,1107600000.0,1270100000.0,,336100000.0,128000000.0,13555800000.0,170700000.0,122000000.0,,418000000.0,62500000.0,148500000.0,0.0,5000000.0,137300000.0,688800000.0,8551200000.0,135200000.0,128000000.0,128000000.0,0.76,1924400000.0,3918800000.0,-46000000.0,458300000.0,268000000.0,-205000000.0,508900000.0,5004600000.0,311000000.0,,-1000000.0,169400000.0,267800000.0,267800000.0,-6000000.0,69300000.0,183300000.0,-2044600000.0,0.0,,278800000.0,2000000.0,,1264500000.0,230500000.0,,-61000000.0,,52000000.0,,213000000.0,-50000000.0,,-219000000.0,-15000000.0,0.75,0.0,,173000000.0,11981200000.0,5138200000.0,45000000.0,357700000.0,,-43000000.0,,,,,,
2011-09-30,-27000000.0,,7473300000.0,558000000.0,13056900000.0,950600000.0,1334900000.0,,336400000.0,186800000.0,14007500000.0,170500000.0,123000000.0,,411800000.0,64300000.0,166000000.0,0.0,-14100000.0,149700000.0,783600000.0,8808200000.0,156700000.0,186800000.0,186800000.0,1.1,2046000000.0,4042500000.0,-50000000.0,459000000.0,97000000.0,-338000000.0,530500000.0,5199300000.0,268000000.0,,-6000000.0,169400000.0,97000000.0,97000000.0,-126000000.0,59800000.0,198800000.0,-1992500000.0,0.0,,304100000.0,2000000.0,,1341600000.0,324600000.0,,6000000.0,,59000000.0,,325000000.0,-174000000.0,,-352000000.0,-34000000.0,1.1,0.0,,246200000.0,12535400000.0,5274100000.0,59400000.0,433500000.0,,-171000000.0,,,,,,
2011-12-31,-561200000.0,488000000.0,8251000000.0,592900000.0,13254000000.0,856000000.0,1210000000.0,,389000000.0,221500000.0,14110000000.0,,122900000.0,,60000000.0,64000000.0,167000000.0,-3000000.0,26600000.0,138000000.0,814600000.0,9461000000.0,143000000.0,221500000.0,221500000.0,,1819000000.0,4695000000.0,-50800000.0,511900000.0,47000000.0,-374500000.0,518000000.0,4649000000.0,97000000.0,,-4500000.0,,47000000.0,47000000.0,-229500000.0,52000000.0,192000000.0,-2736000000.0,0.0,,77000000.0,16000000.0,,1407500000.0,302700000.0,72000000.0,99100000.0,387000000.0,68600000.0,18722000000.0,-160700000.0,489700000.0,-5970000000.0,-400500000.0,-65300000.0,,48000000.0,,232300000.0,12752000000.0,5445000000.0,10800000.0,419200000.0,,-50400000.0,,,,,,
2012-03-31,-32000000.0,,8300000000.0,383000000.0,13208000000.0,1028000000.0,1110000000.0,,592000000.0,142000000.0,14236000000.0,172000000.0,127000000.0,,353000000.0,69000000.0,135000000.0,0.0,-13000000.0,171000000.0,993000000.0,9410000000.0,142000000.0,142000000.0,142000000.0,0.83,1954000000.0,4681000000.0,-51000000.0,719000000.0,77000000.0,-189000000.0,526000000.0,4826000000.0,47000000.0,,-1000000.0,170500000.0,77000000.0,77000000.0,-39000000.0,67000000.0,188000000.0,-2691000000.0,0.0,,51000000.0,38000000.0,,1376000000.0,274000000.0,,-78000000.0,,46000000.0,,201000000.0,19000000.0,,-233000000.0,-29000000.0,0.82,0.0,,192000000.0,12743000000.0,5536000000.0,50000000.0,388000000.0,,30000000.0,,,,,,
2012-06-30,34000000.0,,8315000000.0,626000000.0,13432000000.0,974000000.0,1153000000.0,,366000000.0,103000000.0,14406000000.0,172400000.0,135000000.0,,313000000.0,,138000000.0,0.0,-19000000.0,151000000.0,740000000.0,9468000000.0,138000000.0,103000000.0,103000000.0,0.6,2017000000.0,4745000000.0,-51000000.0,501000000.0,82000000.0,-275000000.0,497000000.0,4938000000.0,77000000.0,,0.0,171100000.0,82000000.0,82000000.0,-13000000.0,69000000.0,192000000.0,-2656000000.0,1934000000.0,,52000000.0,17000000.0,,1366000000.0,239000000.0,,57000000.0,,48000000.0,,326000000.0,-47000000.0,,-292000000.0,6000000.0,0.6,0.0,,151000000.0,12964000000.0,5579000000.0,48000000.0,374000000.0,,5000000.0,,,,,,
2012-09-30,45000000.0,,8159000000.0,567000000.0,13373000000.0,1118000000.0,1101000000.0,,371000000.0,224000000.0,14491000000.0,173400000.0,137000000.0,,306000000.0,,87000000.0,0.0,-2000000.0,142000000.0,884000000.0,9260000000.0,134000000.0,224000000.0,224000000.0,1.31,2077000000.0,4602000000.0,-60000000.0,508000000.0,207000000.0,-211000000.0,533000000.0,5231000000.0,82000000.0,,0.0,172200000.0,207000000.0,207000000.0,-16000000.0,61000000.0,185000000.0,-2610000000.0,2042000000.0,,54000000.0,81000000.0,,1451000000.0,376000000.0,,-25000000.0,,68000000.0,,332000000.0,5000000.0,,-287000000.0,-58000000.0,1.3,0.0,,305000000.0,12967000000.0,5742000000.0,81000000.0,513000000.0,,125000000.0,,,,,,
2012-12-31,133000000.0,569000000.0,8400000000.0,1711000000.0,13398000000.0,1329000000.0,1230000000.0,146000000.0,-528000000.0,15000000.0,14727000000.0,174700000.0,140000000.0,,70000000.0,69000000.0,83000000.0,1000000.0,-274000000.0,136000000.0,-209000000.0,9630000000.0,132000000.0,15000000.0,15000000.0,0.08,2092000000.0,4636000000.0,-61000000.0,-537000000.0,333000000.0,-336000000.0,546000000.0,5097000000.0,207000000.0,,-7000000.0,173300000.0,333000000.0,333000000.0,-9000000.0,60000000.0,15000000.0,-2768000000.0,2127000000.0,,54000000.0,62000000.0,,1502000000.0,328000000.0,67000000.0,41000000.0,321000000.0,-22000000.0,19281000000.0,469000000.0,-7000000.0,-6268000000.0,-336000000.0,47000000.0,0.08,0.0,36000000.0,-12000000.0,13013000000.0,5697000000.0,-27000000.0,166000000.0,,126000000.0,,,,,,
2013-03-31,64000000.0,,8335000000.0,931000000.0,13546000000.0,1481000000.0,1243000000.0,,145000000.0,217000000.0,15027000000.0,175800000.0,141000000.0,,315000000.0,,85000000.0,0.0,7000000.0,190000000.0,564000000.0,9578000000.0,175000000.0,217000000.0,217000000.0,1.25,2258000000.0,4590000000.0,-61000000.0,212000000.0,347000000.0,-212000000.0,585000000.0,5449000000.0,333000000.0,,-25000000.0,174300000.0,347000000.0,347000000.0,-19000000.0,67000000.0,164000000.0,-2621000000.0,2183000000.0,,154000000.0,40000000.0,,1495000000.0,352000000.0,,-147000000.0,1089000000.0,63000000.0,13122000000.0,267000000.0,-40000000.0,,-203000000.0,2000000.0,1.24,0.0,,289000000.0,13122000000.0,5852000000.0,72000000.0,493000000.0,,14000000.0,,,,,,
2013-06-30,219000000.0,,8536000000.0,831000000.0,13868000000.0,1651000000.0,1258000000.0,,246000000.0,252000000.0,15519000000.0,176300000.0,141000000.0,,337000000.0,,89000000.0,0.0,-8000000.0,174000000.0,666000000.0,9794000000.0,187000000.0,252000000.0,252000000.0,1.44,2403000000.0,4692000000.0,-60000000.0,246000000.0,442000000.0,-390000000.0,547000000.0,5725000000.0,347000000.0,,-100000000.0,174900000.0,442000000.0,442000000.0,-7000000.0,84000000.0,170000000.0,-2563000000.0,2213000000.0,,172000000.0,23000000.0,,1497000000.0,420000000.0,,75000000.0,1086000000.0,87000000.0,13422000000.0,520000000.0,-44000000.0,,-301000000.0,-21000000.0,1.43,0.0,,344000000.0,13422000000.0,6042000000.0,92000000.0,561000000.0,,95000000.0,,,,,,
2013-09-30,206000000.0,,8455000000.0,794000000.0,14025000000.0,1709000000.0,1251000000.0,,133000000.0,324000000.0,15734000000.0,176500000.0,139000000.0,,329000000.0,,177000000.0,0.0,7000000.0,158000000.0,740000000.0,9706000000.0,189000000.0,324000000.0,324000000.0,1.85,2499000000.0,4591000000.0,-62000000.0,223000000.0,329000000.0,-535000000.0,594000000.0,6028000000.0,442000000.0,,-248000000.0,175100000.0,329000000.0,329000000.0,-19000000.0,73000000.0,166000000.0,-2533000000.0,2221000000.0,,177000000.0,6000000.0,,1534000000.0,517000000.0,,-31000000.0,1074000000.0,110000000.0,,504000000.0,-75000000.0,,-298000000.0,-21000000.0,1.84,0.0,,454000000.0,13493000000.0,6305000000.0,130000000.0,656000000.0,,-113000000.0,,,,,,
2013-12-31,225000000.0,556000000.0,8585000000.0,853000000.0,15031000000.0,2029000000.0,1378000000.0,150000000.0,149000000.0,82000000.0,17060000000.0,177000000.0,144000000.0,,70000000.0,,92000000.0,-3000000.0,-416000000.0,165000000.0,754000000.0,9963000000.0,366000000.0,82000000.0,82000000.0,0.47,2903000000.0,4546000000.0,-61000000.0,230000000.0,476000000.0,-460000000.0,580000000.0,7097000000.0,329000000.0,,-61000000.0,175400000.0,476000000.0,476000000.0,-11000000.0,53000000.0,12000000.0,-1503000000.0,2240000000.0,,50000000.0,14000000.0,,1607000000.0,524000000.0,62000000.0,101000000.0,358000000.0,-48000000.0,19511000000.0,659000000.0,-61000000.0,-6184000000.0,-434000000.0,-40000000.0,0.47,0.0,,38000000.0,13327000000.0,6326000000.0,-44000000.0,266000000.0,,147000000.0,,,,,,
2014-03-31,63000000.0,,8813000000.0,897000000.0,15305000000.0,2010000000.0,1239000000.0,,189000000.0,254000000.0,17315000000.0,177000000.0,141000000.0,,348000000.0,70000000.0,98000000.0,0.0,0.0,190000000.0,612000000.0,10052000000.0,429000000.0,254000000.0,254000000.0,1.45,3028000000.0,4774000000.0,-61000000.0,189000000.0,279000000.0,-217000000.0,723000000.0,7263000000.0,476000000.0,,2000000.0,175500000.0,279000000.0,279000000.0,-143000000.0,64000000.0,168000000.0,-1465000000.0,2253000000.0,,95000000.0,14000000.0,,1509000000.0,423000000.0,,-182000000.0,1144000000.0,89000000.0,13518000000.0,287000000.0,-275000000.0,,-224000000.0,17000000.0,1.44,0.0,,353000000.0,13518000000.0,6439000000.0,99000000.0,564000000.0,-85000000.0,-197000000.0,,,,,,
2014-06-30,347000000.0,,8527000000.0,839000000.0,15099000000.0,1913000000.0,1349000000.0,,137000000.0,371000000.0,17012000000.0,175900000.0,137000000.0,,364000000.0,,98000000.0,0.0,-2000000.0,174000000.0,842000000.0,9876000000.0,150000000.0,371000000.0,371000000.0,2.13,2870000000.0,4633000000.0,-62000000.0,256000000.0,369000000.0,-45000000.0,687000000.0,7136000000.0,279000000.0,,6000000.0,174400000.0,369000000.0,369000000.0,-11000000.0,61000000.0,162000000.0,-1452000000.0,2248000000.0,,92000000.0,22000000.0,,1681000000.0,586000000.0,,162000000.0,1257000000.0,-15000000.0,13538000000.0,645000000.0,-498000000.0,,-298000000.0,23000000.0,2.11,0.0,,515000000.0,13538000000.0,6306000000.0,144000000.0,723000000.0,-447000000.0,90000000.0,,,,,,
2014-09-30,120000000.0,,8788000000.0,814000000.0,15687000000.0,1538000000.0,1345000000.0,,133000000.0,400000000.0,17225000000.0,173500000.0,135000000.0,,399000000.0,,107000000.0,14000000.0,1000000.0,168000000.0,856000000.0,10133000000.0,160000000.0,400000000.0,400000000.0,2.33,2980000000.0,4752000000.0,-61000000.0,237000000.0,315000000.0,-85000000.0,739000000.0,7092000000.0,369000000.0,,319000000.0,171900000.0,315000000.0,315000000.0,-21000000.0,68000000.0,170000000.0,-1432000000.0,2240000000.0,,132000000.0,14000000.0,,1670000000.0,619000000.0,,-82000000.0,1213000000.0,120000000.0,14040000000.0,534000000.0,-509000000.0,,-414000000.0,-1000000.0,2.31,0.0,,550000000.0,14040000000.0,6249000000.0,150000000.0,754000000.0,-455000000.0,-54000000.0,,,,,,
2014-12-31,144000000.0,537000000.0,9619000000.0,797000000.0,15363000000.0,1277000000.0,1411000000.0,164000000.0,147000000.0,451000000.0,16640000000.0,170900000.0,139000000.0,,69000000.0,,112000000.0,0.0,12000000.0,177000000.0,963000000.0,11030000000.0,296000000.0,451000000.0,451000000.0,2.66,2773000000.0,5659000000.0,-60000000.0,282000000.0,226000000.0,-403000000.0,702000000.0,5610000000.0,315000000.0,,84000000.0,169300000.0,226000000.0,226000000.0,-8000000.0,116000000.0,12000000.0,-2219000000.0,2185000000.0,,134000000.0,12000000.0,,1760000000.0,681000000.0,58000000.0,-22000000.0,407000000.0,160000000.0,20943000000.0,657000000.0,-348000000.0,-6505000000.0,-513000000.0,-42000000.0,2.63,94000000.0,,620000000.0,14438000000.0,5608000000.0,169000000.0,841000000.0,-1063000000.0,-89000000.0,,,,,,
2015-03-31,292000000.0,,10460000000.0,813000000.0,15975000000.0,1274000000.0,1371000000.0,,240000000.0,320000000.0,17249000000.0,166300000.0,146000000.0,,437000000.0,,125000000.0,0.0,-73000000.0,171000000.0,852000000.0,11831000000.0,340000000.0,320000000.0,320000000.0,1.94,2905000000.0,6358000000.0,-58000000.0,240000000.0,184000000.0,-191000000.0,776000000.0,5418000000.0,226000000.0,,20000000.0,164900000.0,184000000.0,184000000.0,-651000000.0,67000000.0,192000000.0,-2207000000.0,2177000000.0,,91000000.0,16000000.0,,1665000000.0,612000000.0,,44000000.0,1280000000.0,32000000.0,14933000000.0,555000000.0,-412000000.0,,-263000000.0,23000000.0,1.92,0.0,,454000000.0,14933000000.0,5410000000.0,134000000.0,758000000.0,-529000000.0,-42000000.0,,,,,,
2015-06-30,230000000.0,,10718000000.0,729000000.0,16177000000.0,1213000000.0,1421000000.0,,144000000.0,390000000.0,17390000000.0,165000000.0,145000000.0,,362000000.0,,134000000.0,0.0,6000000.0,174000000.0,922000000.0,12139000000.0,281000000.0,390000000.0,390000000.0,2.38,2986000000.0,6611000000.0,-57000000.0,277000000.0,185000000.0,-354000000.0,686000000.0,5251000000.0,184000000.0,,-7000000.0,163700000.0,185000000.0,185000000.0,-9000000.0,99000000.0,189000000.0,-2133000000.0,2151000000.0,,90000000.0,11000000.0,,1651000000.0,645000000.0,,34000000.0,1331000000.0,74000000.0,15104000000.0,585000000.0,-229000000.0,,-355000000.0,-38000000.0,2.36,0.0,,567000000.0,15104000000.0,5193000000.0,177000000.0,790000000.0,-543000000.0,1000000.0,,,,,,
2015-09-30,247000000.0,,12823000000.0,752000000.0,16726000000.0,1705000000.0,1616000000.0,,115000000.0,323000000.0,18431000000.0,158700000.0,149000000.0,,343000000.0,,144000000.0,0.0,-99000000.0,174000000.0,957000000.0,14439000000.0,73000000.0,323000000.0,323000000.0,2.05,3069000000.0,8648000000.0,-57000000.0,273000000.0,661000000.0,-163000000.0,722000000.0,3992000000.0,185000000.0,,-8000000.0,157600000.0,661000000.0,661000000.0,-1101000000.0,69000000.0,204000000.0,-2113000000.0,2054000000.0,,29000000.0,5000000.0,,1709000000.0,684000000.0,,159000000.0,1587000000.0,0.0,,696000000.0,-75000000.0,,-449000000.0,75000000.0,2.04,0.0,,482000000.0,15762000000.0,4009000000.0,159000000.0,833000000.0,-1523000000.0,476000000.0,,,,,,
2015-12-31,168000000.0,657000000.0,13394000000.0,738000000.0,18100000000.0,1537000000.0,1447000000.0,198000000.0,124000000.0,319000000.0,19637000000.0,154000000.0,155000000.0,,54000000.0,,152000000.0,0.0,-88000000.0,188000000.0,949000000.0,14841000000.0,52000000.0,319000000.0,319000000.0,2.09,3391000000.0,8756000000.0,-54000000.0,283000000.0,650000000.0,-415000000.0,645000000.0,4796000000.0,661000000.0,,-1000000.0,153000000.0,650000000.0,650000000.0,-6000000.0,54000000.0,13000000.0,-1477000000.0,2058000000.0,,26000000.0,11000000.0,,1687000000.0,666000000.0,55000000.0,38000000.0,339000000.0,128000000.0,23225000000.0,623000000.0,-241000000.0,-6952000000.0,-455000000.0,-8000000.0,2.08,53000000.0,,456000000.0,16273000000.0,4172000000.0,137000000.0,629000000.0,-192000000.0,-11000000.0,,,,,,
2016-03-31,-60000000.0,,12893000000.0,717000000.0,17899000000.0,1450000000.0,1166000000.0,,128000000.0,540000000.0,19349000000.0,153800000.0,162000000.0,,291000000.0,,148000000.0,-2000000.0,234000000.0,181000000.0,874000000.0,14059000000.0,53000000.0,540000000.0,540000000.0,3.53,3422000000.0,8430000000.0,-54000000.0,274000000.0,571000000.0,-218000000.0,629000000.0,5290000000.0,650000000.0,,0.0,153000000.0,571000000.0,571000000.0,-11000000.0,69000000.0,196000000.0,-1481000000.0,2065000000.0,,23000000.0,5000000.0,,1591000000.0,600000000.0,,-288000000.0,1143000000.0,93000000.0,,218000000.0,-62000000.0,,-278000000.0,-66000000.0,3.51,0.0,,710000000.0,16013000000.0,4658000000.0,170000000.0,762000000.0,,-79000000.0,,,,,,
2016-06-30,182000000.0,,12932000000.0,658000000.0,18145000000.0,923000000.0,1445000000.0,,121000000.0,328000000.0,19068000000.0,152600000.0,161000000.0,,286000000.0,,155000000.0,-1000000.0,11000000.0,195000000.0,792000000.0,14377000000.0,70000000.0,328000000.0,328000000.0,2.16,3512000000.0,8383000000.0,-53000000.0,243000000.0,92000000.0,-321000000.0,577000000.0,4691000000.0,571000000.0,,-2000000.0,151700000.0,92000000.0,92000000.0,-7000000.0,59000000.0,195000000.0,-1471000000.0,2000000000.0,,198000000.0,4000000.0,,1450000000.0,549000000.0,,35000000.0,1247000000.0,90000000.0,,512000000.0,-669000000.0,,-330000000.0,-47000000.0,2.15,0.0,,445000000.0,16160000000.0,4113000000.0,117000000.0,710000000.0,-788000000.0,-479000000.0,,,,,,
