date,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyTaxProvision,quarterlyNetPPE,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyDilutedEPS,quarterlyCapitalStock,quarterlyDilutedAverageShares,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyOperatingIncome,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyAccumulatedDepreciation,quarterlyBasicEPS,quarterlyDeferredIncomeTax,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyRepurchaseOfCapitalStock,quarterlyInventory,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyChangesInAccountReceivables,quarterlyOtherNonCashItems,quarterlyCurrentLiabilities,quarterlyOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyDepreciationAndAmortization,quarterlyGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyOtherCurrentAssets,quarterlySaleOfInvestment,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyInvestingCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,quarterlyCostOfRevenue,quarterlyOtherCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyOtherNonCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,quarterlyFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyEbitda
1992-12-31,1366273694.0,9735636.0,,9735636.0,,,,,,,0.002887,,1366273694.0,,9735636.0,,,,,,,,,,,,,,,,,,,,0.002887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-03-31,1366273694.0,9799656.0,,9799656.0,,,,,,,0.002821,,1366273694.0,,9799656.0,,,,,,,,,,,,,,,,,,,,0.002821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-30,1366273694.0,9730565.0,,9730565.0,,,,,,,0.002974,,1366273694.0,,9730565.0,,,,,,,,,,,,,,,,,,,,0.002974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-09-30,,10017308.0,9501626736.0,10017308.0,,1858570896.0,3342378480.0,,,,,211883616.0,,105020845440.0,-13940164.0,1618373904.0,3434474736.0,,,,,97870629024.0,,,,,,,234440976.0,,,7121903040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-31,1801098967.0,176732262.0,,176732262.0,,,,,,,0.909215,,1801098967.0,,176732262.0,,,,,,,,,,,,,,,,,,,,0.909215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-31,1801098967.0,176319108.0,,176319108.0,,,,,,,0.895471,,1801098967.0,,176319108.0,,,,,,,,,,,,,,,,,,,,0.895471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,1801098967.0,175721820.0,,175721820.0,,,,,,,0.891698,,1801098967.0,,175721820.0,,,,,,,,,,,,,,,,,,,,0.891698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,,177464480.0,7416787472.0,177464480.0,,1737997108.0,2928233952.0,,,,,211186308.0,,93847790352.0,120310412.0,1077685216.0,2602334160.0,,,,,86550310308.0,,,,,,,612075480.0,,,7292615868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,2053245677.0,247130055.0,,247130055.0,,,,,,,0.120361,,2053245677.0,,247130055.0,,,,,,,,,,,,,,,,,,,,0.120361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,2053245677.0,264413727.0,,264413727.0,,,,,,,0.128778,,2053245677.0,,264413727.0,,,,,,,,,,,,,,,,,,,,0.128778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,2053245677.0,269923185.0,,269923185.0,,,,,,,0.131462,,2053245677.0,,269923185.0,,,,,,,,,,,,,,,,,,,,0.131462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,,204656893.0,8402563344.0,204656893.0,,1629090008.0,15845616360.0,,,,,,,105779298016.0,204656893.0,1049361040.0,2914524200.0,,18922904.0,,,98200211816.0,,,,,,,841606080.0,,,7574057736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,1921025621.0,287080306.0,,287080306.0,,,,,,,0.149441,,1921025621.0,,287080306.0,,,,,,,,,,,,,,,,,,,,0.149441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,1921025621.0,273273149.0,,273273149.0,,,,,,,0.142254,,1921025621.0,,273273149.0,,,,,,,,,,,,,,,,,,,,0.142254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,1921025621.0,271364808.0,,271364808.0,,,,,,,0.14126,,1921025621.0,,271364808.0,,,,,,,,,,,,,,,,,,,,0.14126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,320898554.0,7703427984.0,320898554.0,,1873984616.0,13771484300.0,,,,,,,121835695338.0,320898554.0,1290357082.0,7245179788.0,,1159031398.0,,,113923639172.0,,,,,,,1369683868.0,,,7905983302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,1846773531.0,322571616.0,,322571616.0,,,,,,,0.167182,,1929464884.0,,322571616.0,,,,,,,,,,,,,,,,,,,,0.174668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,1849462522.0,322642125.0,,322642125.0,,,,,,,0.166867,,1933529000.0,,322642125.0,,,,,,,,,,,,,,,,,,,,0.174452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,1866467138.0,319797360.0,,319797360.0,,,,,,,0.166066,,1925720063.0,,319797360.0,,,,,,,,,,,,,,,,,,,,0.171338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,330529896.0,7868403598.0,330529896.0,,1670387356.0,8160121964.0,,422626466.0,710348690.0,,,,118848294636.0,330529896.0,1247760890.0,,,1027973080.0,710348690.0,,110650140424.0,,,,,,,1871159042.0,,,8192091100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,1946195821.0,332821120.0,,332821120.0,,,,,,,0.164904,,2018277148.0,,332821120.0,,,,,,,,,,,,,,,,,,,,0.171011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,1943845972.0,332225543.0,20381833290.0,332225543.0,149735456.0,1595618453.0,15837392389.0,,,,0.164915,,2014531280.0,135771115298.0,332225543.0,1341128555.0,,1287694733.0,1833051792.0,,,127005704345.0,1391090688.0,,,,482564771.0,481960999.0,2081654913.0,,433055467.0,8760429834.0,,,0.170911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,1908186106.0,323615747.0,,323615747.0,,,,,,,0.159994,,2022677272.0,,323615747.0,,,,,,,,,,,,,,,,,,,,0.169593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,240213172.0,9001499184.0,240213172.0,,1600334032.0,7943611216.0,,412319768.0,954765832.0,,,,137434634352.0,240213172.0,1600334032.0,5170283984.0,,1789531928.0,954765832.0,,128816256688.0,,,,,,,2242864264.0,,,8613314384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,1909463448.0,360773600.0,,360773600.0,,,,,,,0.185682,,1942962807.0,,360773600.0,,,,,,,,,,,,,,,,,,,,0.18894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,1909463448.0,347003800.0,,347003800.0,,,,,,,0.178595,,1942962807.0,,347003800.0,,,,,,,,,,,,,,,,,,,,0.181728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,1908288394.0,369112128.0,,369112128.0,,,,,,,0.193426,,1908288394.0,,369112128.0,,,,,,,,,,,,,,,,,,,,0.193426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,402046060.0,11267497020.0,402046060.0,,1527315620.0,11999658256.0,,415049744.0,792242292.0,,2318638304.0,,140251868368.0,402046060.0,743043264.0,5606236904.0,,1665410088.0,792242292.0,3888868964.0,131252737748.0,,,,,,,2788557992.0,,,8996065260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,1947954609.0,408133530.0,,408133530.0,,,,,,,0.209519,,1947954609.0,,408133530.0,,,,,,,,,,,,,,,,,,,,0.209519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,1907901160.0,407860800.0,10563265800.0,407860800.0,175972200.0,1348572000.0,26334979800.0,,,,0.205818,2779374000.0,1907901160.0,157205669400.0,407860800.0,1026230400.0,,1463694000.0,1633087800.0,,3757911000.0,147586404000.0,1526188800.0,,,,587122200.0,583833000.0,3078691200.0,,462132600.0,9615976200.0,,,0.209085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,1927318171.0,448873200.0,,448873200.0,,,,,,,0.229573,,1955250319.0,,448873200.0,,,,,,,,,,,,,,,,,,,,0.2329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,445290560.0,9906060880.0,445290560.0,,1175170480.0,19180329480.0,,574691520.0,1134647360.0,,2722416880.0,,167618360000.0,445290560.0,1456990360.0,4914349280.0,,1534352680.0,1134647360.0,3098176720.0,158356985120.0,,,,,,,3435255400.0,,,9255849000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,1625275771.0,405744580.0,,405744580.0,,,,,,,0.249647,,1625275771.0,,405744580.0,,,,,,,,,,,,,,,,,,,,0.249647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,1817288440.0,463918500.0,12243324680.0,463918500.0,173196240.0,1140208580.0,37550594320.0,,,,0.24575,2690727300.0,1817288440.0,185598327900.0,463918500.0,1158765320.0,,1676292180.0,1554642440.0,,2624747780.0,176441607640.0,1645364280.0,,,,637114740.0,637114740.0,3828874020.0,,445361760.0,9144349100.0,,,0.24874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,1864649248.0,1424651010.0,,1424651010.0,,,,,,,0.758115,,1879202608.0,,1424651010.0,,,,,,,,,,,,,,,,,,,,0.764032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,-403845310.0,13592308400.0,-403845310.0,,1034484000.0,21174467600.0,,620690400.0,880325600.0,,2697772000.0,,189884609200.0,-403845310.0,1079108800.0,27993948400.0,,1501016000.0,880325600.0,2819476000.0,180178715200.0,,,,,,,4174447200.0,,,9691695200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,1870587966.0,509355600.0,,509355600.0,,,,,,,0.270779,,1881072722.0,,509355600.0,,,,,,,,,,,,,,,,,,,,0.272297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,1822322480.0,509937440.0,12785931400.0,509937440.0,187477000.0,931760690.0,4587562190.0,,,,0.271121,2714666960.0,1822322480.0,186505869140.0,509937440.0,2583433060.0,31777351500.0,1257970670.0,1451071980.0,,2919016890.0,176301496030.0,1764158570.0,,,,699289210.0,697414440.0,4553816330.0,,412449400.0,10187500180.0,,,0.27261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,1859468737.0,612789000.0,,612789000.0,,,,,,,0.328951,,1862859380.0,,612789000.0,,,,,,,,,,,,,,,,,,,,0.329551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,612688300.0,13957084620.0,612688300.0,,815912970.0,24727872540.0,,657519030.0,686987670.0,,4438713900.0,,191054402070.0,612688300.0,2123583870.0,7361634630.0,,1753384080.0,686987670.0,82880550.0,180585667710.0,,,,,,,5930563800.0,,,10452158250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,1890809524.0,525987950.0,,525987950.0,,,,,,,0.277685,,1894185969.0,,525987950.0,,,,,,,,,,,,,,,,,,,,0.278181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,1827356520.0,526270920.0,11889088960.0,526270920.0,167148940.0,867188560.0,38159606520.0,,,,0.277761,4647071520.0,1827356520.0,206549751520.0,526270920.0,2280507320.0,,1383529840.0,2599910740.0,,671905640.0,194258512140.0,1817124120.0,,,,691764920.0,693419860.0,6950748000.0,,448488740.0,12269725160.0,,,0.278254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,1911774640.0,630751000.0,,630751000.0,,,,,,,0.328868,,1917944420.0,,630751000.0,,,,,,,,,,,,,,,,,,,,0.32993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,610658950.0,12450014940.0,610658950.0,,842648070.0,23057380610.0,,,642647830.0,,4908829420.0,,221372324470.0,610658950.0,1786766850.0,11460307870.0,,2558826600.0,642647830.0,1714707940.0,207373778260.0,,,,,,,7344126460.0,,,13967663820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,1861587992.0,615243660.0,,615243660.0,,,,,,,0.307838,,1861587992.0,,615243660.0,,,,,,,,,,,,,,,,,,,,0.30834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,1861587992.0,612818900.0,11217193610.0,612818900.0,215138550.0,816222620.0,40215262410.0,,,,0.306539,4613092060.0,1861587992.0,233447492540.0,612818900.0,2539938760.0,,1917992770.0,2472137520.0,,3427874230.0,217685008110.0,1931031470.0,,,,827957450.0,827957450.0,7721518140.0,,472000940.0,15762484430.0,,,0.307031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,2024833387.0,609312060.0,,609312060.0,,,,,,,0.294044,,2072181892.0,,609312060.0,,,,,,,,,,,,,,,,,,,,0.30092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,624364580.0,13407573240.0,624364580.0,,1444378790.0,25954840940.0,,819076840.0,896037080.0,,7157302320.0,,244994678300.0,624364580.0,2321175810.0,14649931400.0,,2392638890.0,896037080.0,-82457400.0,228683230290.0,,,,,,,7808715780.0,,,14883560700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,1981399354.0,671579360.0,,671579360.0,,,,,,,0.338942,,1981399354.0,,671579360.0,,,,,,,,,,,,,,,,,,,,0.338942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,1852526720.0,673311600.0,13246110900.0,673311600.0,271914300.0,802794600.0,46949240970.0,,,,0.33636,7008914790.0,1933071360.0,254163475530.0,673311600.0,2606492790.0,,2410973460.0,2306092230.0,,273209130.0,237878398620.0,2106688410.0,,,,943931070.0,945225900.0,8276553360.0,,533469960.0,15559972110.0,,,0.339344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,1809691258.0,674100720.0,,674100720.0,,,,,,,0.368092,,1831337363.0,,674100720.0,,,,,,,,,,,,,,,,,,,,0.372495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,785510280.0,11845785600.0,785510280.0,,840499200.0,26501990400.0,,879897600.0,1154373120.0,,7779870720.0,,260145008640.0,785510280.0,2194490880.0,19552112640.0,,2292986880.0,1154373120.0,-181232640.0,242906895360.0,,,,,,,8789783040.0,,,16388421120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,1863601608.0,736112300.0,,736112300.0,,,,,,,0.394994,,1863601608.0,,736112300.0,,,,,,,,,,,,,,,,,,,,0.394994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,1856553952.0,734522250.0,16330178480.0,734522250.0,374956120.0,421126090.0,6381249490.0,,,,0.391681,5375303780.0,1930050936.0,292143982900.0,734522250.0,2585518320.0,63210886200.0,2975864430.0,2922699010.0,,208464410.0,277488515150.0,2283314880.0,,,,1122070180.0,1109478370.0,7963620280.0,,601608700.0,13490025780.0,,,0.396156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,1856553952.0,801833900.0,,801833900.0,,,,,,,0.431894,,1930050936.0,,801833900.0,,,,,,,,,,,,,,,,,,,,0.431894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,796944300.0,14514566000.0,796944300.0,,464841200.0,5950503200.0,,,,,5513793600.0,,299259942000.0,796944300.0,2940422000.0,61411282800.0,,2948459600.0,,186204400.0,283178044000.0,,,,,,,8522535200.0,,,14171628400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,1851742582.0,821469600.0,,821469600.0,,,,,,,0.44362,,1851742582.0,,821469600.0,,,,,,,,,,,,,,,,,,,,0.44362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,1853533528.0,820836800.0,18827326000.0,820836800.0,386930600.0,474700800.0,7092079400.0,,,,0.440697,5760692000.0,1906894352.0,328349554400.0,820836800.0,3041052000.0,73155843600.0,3703655200.0,2966880000.0,,187902400.0,311517455200.0,2455093200.0,,,,1223838000.0,1207767400.0,9073708000.0,,634170600.0,14919697800.0,,,0.442686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,1858567568.0,904293000.0,,904293000.0,,,,,,,0.468879,,1928037320.0,,904293000.0,,,,,,,,,,,,,,,,,,,,0.486445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,907981000.0,23338602000.0,907981000.0,,489810000.0,7708596000.0,,,,,6128818000.0,,375032316000.0,907981000.0,2997412000.0,87174920000.0,,2990656000.0,,192546000.0,357190846000.0,,,,,,,9721884000.0,,,15928396000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,1877696920.0,1101674700.0,,1101674700.0,,,,,,,0.559414,,1969316448.0,,1101674700.0,,,,,,,,,,,,,,,,,,,,0.586713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,1877696920.0,1102284260.0,25854373160.0,1102284260.0,337478680.0,493069500.0,6699170940.0,,,,0.559713,6435104830.0,1969316448.0,402179259790.0,1102284260.0,5167368360.0,92503125330.0,5120252830.0,3074562260.0,,245439040.0,383081034490.0,2901440080.0,,,,1457294300.0,1439762940.0,10666736850.0,,715498630.0,17176349960.0,,,0.587029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,1896077187.0,882157240.0,,882157240.0,,,,,,,0.465254,,1896077187.0,,882157240.0,,,,,,,,,,,,,,,,,,,,0.465254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,878984280.0,41206987680.0,878984280.0,,506104000.0,8730294000.0,,,,,6753957880.0,,440186484520.0,878984280.0,4815579560.0,96538072740.0,,2993605160.0,,256847780.0,420385165520.0,,,,,,,11015353560.0,,,17874328020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
