date,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyGrossProfit,quarterlySaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyDilutedAverageShares,quarterlyChangeInWorkingCapital,quarterlyNetOtherInvestingChanges,quarterlyEbitda,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyPretaxIncome,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyRetainedEarnings,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyDilutedEPS,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentLiabilities,quarterlyInventory,quarterlyAccountsReceivable,quarterlyNetPPE,quarterlyCurrentAccruedExpenses,quarterlyTaxProvision,quarterlyOtherIncomeExpense,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyTotalNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance
2004-09-30,,18588243081.0,,533389335.0,,8895283893.0,383437644.0,28675770.0,908939.0,36375057.0,683508000.0,-196285121.0,1003404.0,536461130.0,0.345129,1167345.0,12023674.0,-149585260.0,298908450.0,375166557.0,2072852193.0,1249543104.0,149951691.0,318801372.0,,297718389.0,181323498.0,7829145639.0,6822431700.0,,-769370592.0,1088472762.0,-150586534.0,-4563878880.0,940390857.0,235890372.0,235890372.0,277703562.0,0.345129,1200076686.0,67406009.0,423089115.0,19215339.0,859572645.0,14024364201.0,,130481901.0,-8273946.0,,125458638.0,195527170.0,5756582205.0,,683508000.0,555083427.0,,153023486.0,3408820008.0,298908450.0,298908450.0,102876146.0,15474886428.0,-294493279.0,,1544623353.0,68198074.0,4520079.0,127117028.0,16724429532.0,,235890372.0,,,,,,
2004-12-31,2619220000.0,19228331696.0,,565352460.0,,8832220000.0,821712091.0,33288000.0,-757888.0,51578000.0,,-234508915.0,-202701664.0,974939299.0,,,15282826.0,-335592082.0,,321448362.0,2100889000.0,1229790000.0,-256359631.0,1863389000.0,,11447084.0,264121319.0,7951588000.0,6731331000.0,,-302591662.0,1179067370.0,-132716019.0,-5187409696.0,825257000.0,234924493.0,270046493.0,168909241.0,,489327000.0,-207050649.0,258252000.0,29604000.0,949792000.0,14040922000.0,107228000.0,77781862.0,3442271.0,,130055000.0,-373736349.0,5553843000.0,5100000.0,,613714910.0,,153227208.0,65308384.0,105557000.0,105557000.0,,15554018000.0,-210164892.0,,1496810000.0,-48566194.0,-123209802.0,36193222.0,16783808000.0,,234924493.0,,,,,,
2005-03-31,,19154138919.5,,599361483.5,,9167959541.0,238794445.5,30221828.0,-10551586.5,35780751.5,683508000.0,-205347857.0,-23926.5,383770426.0,0.220921,5045833.0,-15626663.0,-100818295.5,450716773.0,229524256.0,2169253586.5,1705446359.5,360567038.0,135025215.0,,283124933.0,186951037.0,8039915455.0,6998705954.5,,-250874669.5,1154812522.5,-100794369.0,-5192292423.5,1216803425.5,150867216.5,150867216.5,353309333.0,0.220921,1540582140.5,93020915.0,606220413.5,24458200.0,1153044620.0,13961846496.0,,69907916.0,-9267531.0,,,345511952.5,5781902529.0,,683508000.0,555451039.0,,144975980.5,3392360315.5,450716773.0,450716773.0,105204820.5,15502428636.5,-57080653.5,,1527252421.5,-2517599.5,182370441.5,252514964.0,17207874996.0,,150867216.5,,,,,,
2005-06-30,,18670743980.5,,640070406.0,,9508036605.0,506477989.5,30588509.5,-5124050.5,46809653.0,683508000.0,-132174253.5,-30388.0,658132385.5,0.493947,-457438.5,10573053.0,-141228370.0,882801906.5,499084133.0,2147822034.0,2283976678.0,133592416.5,429096357.5,,296398974.5,227150323.5,8387332465.5,7360214571.0,,-459254357.0,1238150980.5,-141197982.0,-4612224396.5,1284856727.5,337597678.5,337597678.5,374162549.5,0.493947,1552872808.5,198215795.5,672987354.5,25178313.0,1297313640.0,14058519584.0,,152659167.5,-7393856.5,,,431149975.0,6075357843.5,,683508000.0,598080574.5,,151654396.0,3422498335.0,882801906.5,882801906.5,450716773.0,15611392392.5,-70010553.5,,1428025026.5,-63396588.5,,232964567.5,17895369070.5,,337597678.5,,,,,,
2005-09-30,,18334806460.2,,621630999.9,,8805671955.45,288674536.05,26475403.05,-6625285.7,58342750.65,683508000.0,-120786511.3,-25664.9,434316911.65,0.279558,-1015981.3,11820755.9,-170669255.0,228632223.15,269150675.85,1598977046.25,1682953194.6,332956463.85,555117020.55,,284502437.3,220983082.2,8450410125.6,7206694909.2,,-971162373.9,1222542891.9,-170643590.1,-4339084620.15,1328911050.6,191141879.4,191141879.4,476153659.65,0.279558,1577407046.4,-959069143.8,785630981.25,26031073.05,1347135245.55,13995721840.05,,69228835.65,-19523860.2,,,-653582517.5,5877783858.6,,683508000.0,600911892.0,,145642375.6,3403567800.0,228632223.15,228632223.15,882801906.5,15573128886.45,-56154928.3,,755003314.35,,120748899.15,305510069.55,17256082081.05,,191141879.4,,,,,,
2005-12-31,2529771000.0,19276621993.0,,1339146097.5,,8952618000.0,924414523.5,-131631068.5,-10169077.3,77781000.0,,-32770716.7,-26020.6,1078122771.4,,-10038413.2,19425486.6,-247763079.5,280173000.0,478469369.85,1691966000.0,1725386000.0,414731574.0,2470269000.0,,-879225549.3,438687625.95,8482548000.0,7260652000.0,,-1463089259.1,2565993461.55,-247737058.9,-5663040993.0,945443000.0,356900258.25,392022258.25,551202457.85,,81377000.0,-251900566.7,560859000.0,36070000.0,1195249000.0,13613581000.0,117289000.0,103531600.1,1058846.35,155654068.5,133443000.0,51536590.0,5905208000.0,740000.0,,1226847364.05,,153708247.9,0.0,435827068.5,280173000.0,228632223.15,15709780000.0,-426928930.2,,759013000.0,,326255100.85,303465398.95,17435166000.0,502518000.0,356900258.25,,,,,,
2006-03-31,,19822624645.0,,747389674.4,,9208779182.4,459303301.2,50344896.4,3236364.6,39129406.2,683509848.0,-212469181.0,-28217.8,606463469.4,0.481041,5352699.6,-64115182.8,-125508433.2,646094284.2,459908898.6,1812976285.2,2144476829.0,288086373.2,222755654.4,,378233561.8,49908605.8,8721186451.4,7395802897.2,,-252243255.4,1348674092.2,-127674692.0,-5682533123.0,1381882101.6,328911018.0,337717142.2,460091229.0,0.481041,1645397282.8,30488247.6,982906286.2,30826861.2,1230947260.0,14140091522.0,,122189585.8,605597.4,,,365071043.4,6013920795.6,,683509848.0,601284417.8,,147160168.2,0.0,646094284.2,646094284.2,281023240.8,15785488804.8,-91579784.6,,790940592.8,-9416062.8,91019769.8,332416537.0,17929965633.8,,328911018.0,,,,,,
2006-06-30,,16584944252.25,,646506924.25,,8834903514.25,292539508.25,22153263.0,-6422140.6,88002733.5,683509848.0,9782840.0,-25888.45,443621472.25,0.256572,-1318537.6,53404309.55,-203754069.05,335900257.0,291981131.75,1662336618.25,1873747051.0,353967416.0,419964055.5,,366885249.45,55497862.75,8875431259.75,7172566896.0,,-586440411.85,1312970397.75,-203721760.75,-2423957835.75,1396415220.75,175505525.25,184281559.0,601356526.5,0.256572,1675601306.5,-706853164.85,932086204.5,32024407.25,1214243805.5,14160986416.5,,107695244.25,-558376.5,,,-309250707.4,5776151675.25,,683509848.0,666463473.5,,150586525.55,0.0,335900257.0,335900257.0,646094284.2,15836587723.0,-48544581.65,,642247680.25,-148686728.2,147389753.5,397634765.75,17710334774.0,,175505525.25,,,,,,
2006-09-30,,19642404730.0,,754025207.0,,8970003198.0,325050804.0,19456502.0,-2295999.0,104900549.0,,-177926866.0,-2694379.75,481210277.25,,-938316.0,51918624.25,-211366430.75,403495547.0,326273077.0,1957990164.0,2045190550.0,428974403.0,645924604.0,,458142741.75,274297166.0,9169993547.0,7012013034.0,,-282325208.75,1404982189.0,-214401631.25,-5264166986.0,1439616152.0,197441595.0,197441595.0,509995858.5,,1390162943.0,-233976631.75,906568351.0,33340047.0,1566775964.0,14378237744.0,,119962947.0,-7646262.0,,,64652796.0,5572396882.0,,,650956982.0,,156159473.25,0.0,403495547.0,403495547.0,335900257.0,16094806195.0,-363128630.75,,869811150.0,-2284176.0,180837787.0,295594227.25,18139996745.0,,197441595.0,,,,,,
2006-12-31,2427499000.0,20052709310.0,,750541234.0,,8981471000.0,720745695.0,24124000.0,-2981365.0,144167000.0,,380613207.0,646482486.0,909010528.0,,,8904969.0,2076680933.0,,105305831.0,2101936000.0,1919032000.0,29795539.0,3080605000.0,,335099662.0,425078193.0,9018482000.0,6879535000.0,,,1437327483.0,,-6215211310.0,937168000.0,72863235.0,107985235.0,1407616386.0,,96108000.0,2353349549.0,745678000.0,48889000.0,1111289000.0,13837498000.0,177705000.0,23928372.0,-25567088.0,,146901000.0,,5474254000.0,720000.0,,686786249.0,,188264833.0,0.0,328206000.0,328206000.0,,16080921000.0,-106152863.0,,852475000.0,744862967.0,166362966.0,1953414470.0,17999953000.0,495118000.0,72863235.0,,,,,,
2007-03-31,,19371689634.0,,805068264.0,,8789049258.0,453565464.0,33531894.0,-17873856.0,89207646.0,683509848.0,-206377974.0,,606583758.0,0.425295,6923664.0,-111568380.0,-105170538.0,450521016.0,452560878.0,2038343868.0,2151377184.0,351502800.0,3151899828.0,,431503446.0,88820952.0,9345237990.0,6750705390.0,,-273415164.0,1454243604.0,-105170538.0,-5625251940.0,1264411632.0,290808210.0,290808210.0,470645472.0,0.425295,1748131044.0,-240836706.0,1137506436.0,41619732.0,1575833292.0,13746437694.0,,161752668.0,45361866.0,,147234252.0,124636182.0,5339059506.0,,683509848.0,649175340.0,,153018294.0,3379603260.0,450521016.0,450521016.0,325882788.0,15982910064.0,-48913722.0,,811629786.0,-2046.0,156030006.0,365474934.0,18134287248.0,488341326.0,290808210.0,,,,,,
2007-06-30,,20337620112.0,,769683528.0,,8585682354.0,461567826.0,-1926.0,14430168.0,91596708.0,683508000.0,-96408486.0,,621079626.0,0.431745,2122758.0,40314084.0,-204701676.0,510601860.0,460427634.0,2123025948.0,2099946690.0,308115702.0,631144422.0,,419357130.0,257926068.0,9602379234.0,6462656406.0,,-281621442.0,1445836644.0,-204701676.0,-6500912544.0,1236297474.0,295134462.0,295134462.0,566763612.0,0.431745,1756483110.0,-303855354.0,968346576.0,39820050.0,1482159078.0,13836707568.0,,165293172.0,73041624.0,,152065404.0,58208628.0,5074293528.0,,683508000.0,676153116.0,,159511800.0,0.0,510601860.0,510601860.0,450521016.0,16088114898.0,-22902966.0,,987342714.0,-114924300.0,160680402.0,362061936.0,18188061588.0,489207852.0,295134462.0,,,,,,
2007-09-30,,20668245280.0,,831221840.0,,8635962720.0,460678960.0,23322000.0,895288.0,128547920.0,683508000.0,-138796980.0,,618515426.0,0.561139,26618.0,40496856.0,-252060106.0,447090560.0,455808480.0,2227494800.0,2131763280.0,370542880.0,770273680.0,,493695504.0,238237680.0,9767146880.0,6408467920.0,,-497855554.0,1497099440.0,-252060106.0,-6674651520.0,1237545360.0,383551680.0,383551680.0,673573796.0,0.561139,1451092080.0,-486635300.0,1292220960.0,40038400.0,1536883920.0,13993593760.0,,72254960.0,30496160.0,,154352080.0,-65121610.0,5016570480.0,,683508000.0,665877600.0,,157836466.0,0.0,447090560.0,447090560.0,510601860.0,16271346320.0,-196823312.0,,732086320.0,-19629174.0,186300000.0,421513690.0,18403109600.0,491522880.0,383551680.0,,,,,,
2007-12-31,6256063000.0,20841288000.0,,856789840.0,,8879370000.0,693476560.0,41782000.0,-101883600.0,165267000.0,,-267812560.0,,762901000.0,,-12380040.0,16702440.0,-319763680.0,464997000.0,104376040.0,2454737000.0,2224517000.0,163313280.0,,156987000.0,-916426080.0,425702040.0,9784006000.0,6424633000.0,,-230308840.0,1551020320.0,-319763680.0,-6781215000.0,103694000.0,74649320.0,74649320.0,504617120.0,,95008000.0,-165785640.0,50077000.0,53141000.0,1207885000.0,14060073000.0,680339000.0,29726720.0,3119120.0,392164000.0,159865000.0,19067800.0,4943121000.0,720000.0,,694230480.0,,152182440.0,0.0,464997000.0,72833000.0,447090560.0,16438859000.0,-132304000.0,,742114000.0,-1830480.0,-26122200.0,184853440.0,18663376000.0,507789000.0,74649320.0,,,,,,
2008-03-31,,21043164000.0,,875316000.0,,8502450000.0,462739000.0,96756000.0,-22326000.0,,683508000.0,-42888000.0,0.0,612865000.0,0.443333,7931000.0,-34080000.0,-232663000.0,380225000.0,473696000.0,2270102000.0,1934502000.0,412577000.0,3916234000.0,,330835000.0,251089000.0,10087731000.0,,,,1540069000.0,-232663000.0,-6919578000.0,,303725000.0,303725000.0,719472000.0,0.443333,1820504000.0,-571581000.0,1289983000.0,45436000.0,1344359000.0,14123586000.0,,169971000.0,10957000.0,,,-84772000.0,4711501000.0,720000.0,683508000.0,664753000.0,,150126000.0,0.0,380225000.0,380225000.0,464997000.0,16655679000.0,142448000.0,,980119000.0,-571581000.0,,486809000.0,18590181000.0,562075000.0,303725000.0,,,,,,
2008-06-30,,21302200000.0,,810615000.0,,8454815000.0,481102000.0,0.0,-31010000.0,122248000.0,683508000.0,-277811000.0,0.0,679670000.0,0.526723,3030000.0,,-302652000.0,352781000.0,460665000.0,2351353000.0,1784196000.0,329513000.0,1622890000.0,,60483000.0,329513000.0,10247254000.0,,,,1627339000.0,-302652000.0,-7053664000.0,0.0,360019000.0,360019000.0,484282000.0,0.526723,2088564000.0,-209074000.0,523961000.0,42266000.0,1101724000.0,14248536000.0,382600000.0,100646000.0,-6363000.0,,132130000.0,-27444000.0,4669561000.0,720000.0,683508000.0,816724000.0,,154943000.0,0.0,352781000.0,352781000.0,380225000.0,16917873000.0,-261714000.0,,1131865000.0,-116043000.0,64062000.0,181630000.0,18702069000.0,578141000.0,360019000.0,,,,,,
2008-09-30,,21586621000.0,,884845000.0,,9058883000.0,537133000.0,23102000.0,-44914000.0,159476000.0,683508000.0,-76046000.0,-3841000.0,975350000.0,0.338087,2271000.0,,-424328000.0,474903000.0,364237000.0,2827042000.0,2004278000.0,347712000.0,1875668000.0,,382171000.0,347712000.0,10478627000.0,,,-245941000.0,1717266000.0,-420487000.0,-7172081000.0,0.0,231086000.0,231086000.0,669542000.0,0.338087,2498826000.0,-123092000.0,579892000.0,40164000.0,1112960000.0,14414540000.0,436054000.0,133151000.0,-141989000.0,,137948000.0,122122000.0,4749613000.0,4561000.0,683508000.0,832421000.0,,160302000.0,0.0,474903000.0,474903000.0,352781000.0,17533232000.0,-83040000.0,,1386890000.0,-14407000.0,450811000.0,249055000.0,19537510000.0,614048000.0,231086000.0,,,,,,
2008-12-31,,22231848000.0,,949087000.0,,10565996000.0,-473128000.0,49478000.0,-54063000.0,385654000.0,,-217814000.0,3841000.0,-918523000.0,,-7403000.0,,-595512000.0,625732000.0,-836794000.0,3016919000.0,2238412000.0,1422215000.0,966960000.0,,1127532000.0,1081760000.0,9547915000.0,,,-262505000.0,1835581000.0,-599353000.0,-7305232000.0,0.0,-831259000.0,-831259000.0,654694000.0,,241384000.0,91647000.0,57149000.0,47678000.0,1129746000.0,14926616000.0,471082000.0,-5535000.0,-147454000.0,,141492000.0,150829000.0,5416248000.0,720000.0,,886494000.0,,152433000.0,0.0,625732000.0,625732000.0,474903000.0,17875499000.0,-99538000.0,,1448860000.0,-6827000.0,-234162000.0,55341000.0,20113911000.0,815416000.0,-831259000.0,,,,,,
2009-03-31,,15047337000.0,,818177000.0,,10013383000.0,494474000.0,5000.0,-40977000.0,323770000.0,,134357000.0,0.0,718343000.0,,5162000.0,-15091000.0,-329956000.0,801514000.0,399775000.0,3036288000.0,2332983000.0,323703000.0,2189350000.0,,156254000.0,356649000.0,10748643000.0,6977095000.0,,-424136000.0,1653366000.0,-329956000.0,,1157828000.0,256214000.0,256214000.0,751681000.0,,1568770000.0,-245943000.0,94737000.0,42228000.0,1127086000.0,15047337000.0,632094000.0,143561000.0,-1780000.0,,,175782000.0,5384714000.0,719000.0,,835189000.0,0.0,161693000.0,0.0,801514000.0,801514000.0,625732000.0,18429043000.0,-34016000.0,,1289791000.0,0.0,156875000.0,421725000.0,20762026000.0,837807000.0,256214000.0,,,,,,
