date,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyDilutedEPS,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetPPE,quarterlyDilutedAverageShares,quarterlyTaxProvision,quarterlyInventory,quarterlyLongTermDebt,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOperatingExpense,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCapitalStock,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyCashAndCashEquivalents,quarterlyFreeCashFlow,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyStockBasedCompensation,quarterlyBeginningCashPosition,quarterlyDepreciationAndAmortization,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,quarterlyOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyResearchAndDevelopment,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyDeferredIncomeTax,quarterlyPurchaseOfInvestment,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalExpenditure,quarterlyCurrentDeferredRevenue,quarterlyCurrentAccruedExpenses,quarterlyIncomeTaxPayable,quarterlyChangeInWorkingCapital
2002-09-30,,3040000000.0,0,,3040000000.0,0.0,801000000.0,737000000.0,-200000000.0,-120000000.0,1866000000.0,0,,0,,0,,0.0,0,-120000000.0,706000000.0,0,,,,429000000.0,,,467000000.0,0.0,,239000000.0,0,,2073000000.0,,,2239000000.0,,,,429000000.0,0,0,,0,,,31000000.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,484000000.0,1899000000.0,10834000000,,1899000000.0,5231000000.0,497000000.0,585000000.0,338000000.0,-537000000.0,489000.0,6118000000,6000000.0,163000000,,5185000000,,0.0,4716000000,-59000000.0,389000000.0,6616000000,0.0,-2629000000.0,267000000.0,209000000.0,-1772000000.0,,240000000.0,2602000000.0,,149000000.0,2599000000,4618000000.0,-2089000000.0,0.0,257000000.0,1402000000.0,919000000.0,,576000000.0,209000000.0,16286000000,1935000000,,1772000000,,696000000.0,196000000.0,9670000000,6248000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,5128000000.0,0,2179693000.0,5128000000.0,0.0,584000000.0,519000000.0,0.0,0.0,484000000.0,0,,0,0.1033,-267000000,,0.0,0,0.0,468000000.0,0,,,,236000000.0,,,273000000.0,0.0,2284607938.0,195000000.0,0,,484000000.0,,,4544000000.0,,,,236000000.0,0,0,0.1083,0,,,51000000.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,459000000.0,10835000000,,459000000.0,2396000000.0,686000000.0,340000000.0,367000000.0,413000000.0,-4096000000.0,1524000000,,177000000,,5145000000,,0.0,9311000000,413000000.0,294000000.0,6255000000,2213000000.0,,223000000.0,48000000.0,0.0,,90000000.0,2396000000.0,,204000000.0,2674000000,,-472000000.0,3847000000.0,,-227000000.0,,,,48000000.0,16203000000,1368000000,,1191000000,,5464000000.0,46000000.0,9948000000,6610000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,2922000000.0,0,,2922000000.0,0.0,422000000.0,581000000.0,-367000000.0,-413000000.0,1505000000.0,0,,0,,-223000000,,0.0,0,-413000000.0,525000000.0,0,,,,258000000.0,,,297000000.0,0.0,,228000000.0,0,,1493000000.0,,,2500000000.0,,,,258000000.0,0,0,,0,,,56000000.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,649000000.0,2061000000.0,14271000000,,2061000000.0,5357000000.0,1086000000.0,462000000.0,477000000.0,-2588000000.0,-5219000000.0,7817000000,-470000000.0,108000000,,4483000000,-303000000.0,0.0,6454000000,-303000000.0,280000000.0,7544000000,0.0,-2779000000.0,225000000.0,89000000.0,-2283000000.0,,128000000.0,2578000000.0,,152000000.0,2582000000,6089000000.0,-1379000000.0,0.0,198000000.0,975000000.0,1274000000.0,,550000000.0,89000000.0,18979000000,2391000000,,2283000000,,1521000000.0,182000000.0,11435000000,8012000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,2635000000.0,0,2042000000.0,2635000000.0,0.0,609000000.0,709000000.0,0.0,0.0,604000000.0,0,,0,0.1577,-225000000,0.0,0.0,0,0.0,575000000.0,0,,,,344000000.0,,,378000000.0,0.0,2181357007.0,197000000.0,0,,604000000.0,,,2026000000.0,,,,344000000.0,0,0,0.1665,0,,,54000000.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,3740000000.0,2904000000.0,12191000000,,2904000000.0,3090000000.0,637000000.0,754000000.0,100000000.0,-103000000.0,1482000000.0,7041000000,,91000000,,4093000000,0.0,0.0,5150000000,0.0,584000000.0,6034000000,42000000.0,,261000000.0,360000000.0,0.0,,396000000.0,3090000000.0,,188000000.0,2598000000,6344000000.0,-1109000000.0,237000000.0,219000000.0,2267000000.0,,,,360000000.0,17420000000,1665000000,,1574000000,,759000000.0,85000000.0,11386000000,7893000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,2662000000.0,0,,2662000000.0,0.0,683000000.0,2191000000.0,-100000000.0,103000000.0,3321000000.0,0,,0,,-222000000,1964000000.0,0.0,0,0.0,2055000000.0,0,,,,1822000000.0,,,1860000000.0,0.0,,195000000.0,0,,3826000000.0,,,1979000000.0,,,,1822000000.0,0,0,,0,,,65000000.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,499000000.0,2567000000.0,11658000000,,2567000000.0,2496000000.0,747000000.0,722000000.0,-1358000000.0,48000000.0,0.0,7218000000,902000000.0,86000000,,5919000000,-1964000000.0,,4440000000,-112000000.0,416000000.0,5680000000,0.0,-334000000.0,746000000.0,301000000.0,0.0,,323000000.0,2162000000.0,,93000000.0,2143000000,6049000000.0,-3650000000.0,0.0,233000000.0,1820000000.0,946000000.0,,535000000.0,301000000.0,17775000000,1937000000,,1851000000,,1139000000.0,167000000.0,12095000000,7700000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,1465000000.0,0,2113000000.0,2107000000.0,0.0,582000000.0,764000000.0,0.0,0.0,582000000.0,0,,0,0.202,-198000000,0.0,0.0,0,0.0,626000000.0,0,,,,430000000.0,,582000000.0,460000000.0,0.0,2129000000.0,166000000.0,0,,582000000.0,,,883000000.0,,642000000.0,,430000000.0,0,0,0.2035,0,582000000.0,,64000000.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,2642000000.0,1693000000.0,11975000000,,2292000000.0,2167000000.0,603000000.0,954000000.0,-156000000.0,40000000.0,1787000000.0,6809000000,,109000000,,5996000000,0.0,0.0,5166000000,0.0,720000000.0,5896000000,0.0,,741000000.0,501000000.0,138000000.0,126000000.0,533000000.0,2167000000.0,,187000000.0,2331000000,5728000000.0,-552000000.0,0.0,236000000.0,1090000000.0,32000000.0,599000000.0,,501000000.0,18196000000,1969000000,,1860000000,4000000.0,1838000000.0,119000000.0,12300000000,7612000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,1673000000.0,0,,2485000000.0,0.0,648000000.0,807000000.0,-2016000000.0,-40000000.0,0.0,0,,0,,-225000000,0.0,0.0,0,0.0,670000000.0,0,,,,442000000.0,,-708000000.0,476000000.0,0.0,,194000000.0,0,,-30000000.0,,,1025000000.0,,812000000.0,,442000000.0,0,0,,0,-586000000.0,,59000000.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,550000000.0,1732000000.0,12174000000,,2441000000.0,4917000000.0,-2151000000.0,815000000.0,2151000000.0,-100000000.0,1664000000.0,6338000000,1251000000.0,96000000,,6630000000,0.0,,5836000000,0.0,568000000.0,5904000000,0.0,-2586000000.0,790000000.0,394000000.0,0.0,1806000000.0,425000000.0,2331000000.0,,143000000.0,2274000000,5058000000.0,-66000000.0,0.0,277000000.0,3883000000.0,1093000000.0,709000000.0,524000000.0,394000000.0,19051000000,1886000000,,1790000000,1387000000.0,2202000000.0,131000000.0,13147000000,7987000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,1652000000.0,0,2072000000.0,2297000000.0,,631000000.0,876000000.0,-616000000.0,0.0,0.0,0,,0,0.2162,-247000000,0.0,,0,,668000000.0,0,,,,452000000.0,,0.0,490000000.0,,2091000000.0,178000000.0,0,,0.0,,,1021000000.0,,645000000.0,,452000000.0,0,0,0.2181,0,0.0,,102000000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,2695000000.0,1720000000.0,12279000000,,2511000000.0,2195000000.0,710000000.0,962000000.0,887000000.0,-131000000.0,1822000000.0,7086000000,1297000000.0,127000000,,6373000000,0.0,,5193000000,,776000000.0,6279000000,26000000.0,,715000000.0,549000000.0,0.0,536000000.0,588000000.0,2195000000.0,,188000000.0,2362000000,5988000000.0,158000000.0,4000000.0,257000000.0,1010000000.0,,791000000.0,520000000.0,549000000.0,18885000000,2053000000,,1926000000,356000000.0,1895000000.0,101000000.0,12606000000,7704000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,1732000000.0,0,,2443000000.0,,619000000.0,836000000.0,-2215000000.0,131000000.0,0.0,0,,0,,-233000000,0.0,,0,,639000000.0,0,,,,446000000.0,,-536000000.0,487000000.0,,,152000000.0,0,,-158000000.0,,,1113000000.0,,711000000.0,,446000000.0,0,0,,0,-356000000.0,,89000000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,611000000.0,1808000000.0,11088000000,,2511000000.0,4605000000.0,-1804000000.0,812000000.0,2072000000.0,-58000000.0,1276000000.0,6635000000,1639000000.0,128000000,,6461000000,0.0,,4453000000,,681000000.0,5391000000,0.0,-2398000000.0,662000000.0,449000000.0,0.0,1617000000.0,483000000.0,2207000000.0,,198000000.0,2056000000,5568000000.0,-388000000.0,0.0,296000000.0,3612000000.0,1083000000.0,703000000.0,517000000.0,449000000.0,17776000000,1584000000,,1456000000,1134000000.0,1058000000.0,118000000.0,12385000000,7476000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,1642000000.0,0,2042000000.0,2232000000.0,,692000000.0,904000000.0,-684000000.0,0.0,0.0,0,,0,0.2406,-227000000,0.0,,0,,737000000.0,0,,,,495000000.0,,0.0,538000000.0,,2057000000.0,199000000.0,0,,0.0,,,950000000.0,,590000000.0,,495000000.0,0,0,0.2424,0,0.0,,93000000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,2665000000.0,1775000000.0,10975000000,,2493000000.0,2192000000.0,789000000.0,1025000000.0,907000000.0,-52000000.0,1029000000.0,6518000000,1534000000.0,95000000,,6440000000,0.0,,4457000000,,851000000.0,5143000000,50000000.0,,631000000.0,584000000.0,0.0,956000000.0,630000000.0,2192000000.0,,221000000.0,2208000000,5440000000.0,-247000000.0,5000000.0,304000000.0,986000000.0,1503000000.0,718000000.0,509000000.0,584000000.0,17651000000,1236000000,,1141000000,781000000.0,1194000000.0,92000000.0,12508000000,7561000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,1871000000.0,0,,2587000000.0,,767000000.0,1015000000.0,-2527000000.0,52000000.0,0.0,0,,0,,-236000000,0.0,,0,,847000000.0,0,,,,600000000.0,,-956000000.0,638000000.0,,,209000000.0,0,,247000000.0,,,1104000000.0,,716000000.0,,600000000.0,0,0,,0,-781000000.0,,92000000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,633000000.0,1958000000.0,11675000000,,2706000000.0,4834000000.0,-2185000000.0,829000000.0,2475000000.0,161000000.0,1180000000.0,7121000000,1805000000.0,75000000,,6871000000,0.0,,4554000000,,642000000.0,5366000000,36000000.0,-2456000000.0,578000000.0,451000000.0,0.0,1977000000.0,481000000.0,2378000000.0,,161000000.0,1985000000,6062000000.0,-96000000.0,2000000.0,336000000.0,4143000000.0,1272000000.0,748000000.0,506000000.0,451000000.0,18764000000,1333000000,,1258000000,1495000000.0,861000000.0,105000000.0,13398000000,8105000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,1882000000.0,0,2002000000.0,2541000000.0,,817000000.0,1060000000.0,-807000000.0,0.0,0.0,0,,0,0.2973,-218000000,0.0,,0,,871000000.0,0,,,,599000000.0,,0.0,647000000.0,,2015000000.0,224000000.0,0,,0.0,,,1065000000.0,,659000000.0,,599000000.0,0,0,0.2992,0,0.0,,106000000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,3167000000.0,2090000000.0,14668000000,,2916000000.0,2496000000.0,940000000.0,1176000000.0,817000000.0,-888000000.0,2251000000.0,8990000000,1825000000.0,76000000,,6617000000,0.0,,5678000000,,967000000.0,7370000000,94000000.0,,550000000.0,650000000.0,0.0,1179000000.0,697000000.0,2496000000.0,,270000000.0,2637000000,7895000000.0,1071000000.0,3000000.0,380000000.0,1150000000.0,1749000000.0,826000000.0,506000000.0,650000000.0,21533000000,2402000000,,2326000000,1047000000.0,1760000000.0,118000000.0,14163000000,8872000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,2386000000.0,0,,3247000000.0,,818000000.0,1230000000.0,-2724000000.0,888000000.0,0.0,0,,0,,-248000000,0.0,,0,,992000000.0,0,,,,657000000.0,,-1179000000.0,711000000.0,,,281000000.0,0,,-1071000000.0,,,1568000000.0,,861000000.0,,657000000.0,0,0,,0,-1047000000.0,,135000000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,808000000.0,2448000000.0,20336000000,,3418000000.0,6152000000.0,-2779000000.0,1178000000.0,3155000000.0,-2062000000.0,2220000000.0,11458000000,1578000000.0,79000000,,6944000000,0.0,,8878000000,,854000000.0,8739000000,225000000.0,-3076000000.0,1119000000.0,551000000.0,0.0,3073000000.0,604000000.0,3076000000.0,,250000000.0,3177000000,9437000000.0,1040000000.0,0.0,599000000.0,5227000000.0,1789000000.0,970000000.0,506000000.0,551000000.0,27551000000,2388000000,,2309000000,2529000000.0,2724000000.0,176000000.0,18812000000,12318000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,4377000000.0,,17832000000,,,2796000000.0,,,,,,10203000000,1622000000.0,80000000,0.0,6682000000,,,7629000000,,,7473000000,114000000.0,,885000000.0,,0.0,,,2796000000.0,,,3451000000,8369000000.0,,0.0,543000000.0,,2237000000.0,,506000000.0,,24825000000,1384000000,0.0,1304000000,,2522000000.0,,17352000000,11437000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,650000000.0,,18702000000,,,6140000000.0,,,,,,11786000000,2168000000.0,57000000,,7613000000,,,6916000000,,,8106000000,30000000.0,-3130000000.0,1129000000.0,,0.0,,,3010000000.0,,,3261000000,9712000000.0,,16000000.0,527000000.0,,1732000000.0,,506000000.0,,26614000000,2218000000,,2161000000,,1370000000.0,,18508000000,12232000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,4572000000.0,,17973000000,,,2939000000.0,,,,,,10414000000,2319000000.0,58000000,0.0,8366000000,,,7559000000,,,7959000000,89000000.0,,886000000.0,,0.0,,,2939000000.0,,,3522000000,8656000000.0,,0.0,494000000.0,,2465000000.0,,506000000.0,,26677000000,1555000000,0.0,1497000000,,2138000000.0,,18718000000,12209000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,712000000.0,,18312000000,,,6583000000.0,,,,,,10667000000,3190000000.0,58000000,,9206000000,,,7645000000,,,8657000000,35000000.0,-3466000000.0,770000000.0,,0.0,,,3117000000.0,,,3608000000,8916000000.0,,0.0,509000000.0,,1831000000.0,,506000000.0,,27860000000,2387000000,,2329000000,,1334000000.0,,19203000000,12458000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,4937000000.0,,18767000000,,,3064000000.0,,,,,,10498000000,2859000000.0,46000000,0.0,8705000000,,,8269000000,,,8333000000,71000000.0,,786000000.0,,0.0,,,3064000000.0,,,3824000000,8713000000.0,,0.0,527000000.0,,2517000000.0,,506000000.0,,27809000000,1763000000,0.0,1717000000,,2303000000.0,,19476000000,12673000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,668000000.0,,18645000000,,,6293000000.0,,,,,,10798000000,2636000000.0,57000000,,8167000000,,,7847000000,,,8495000000,37000000.0,-3246000000.0,1003000000.0,,0.0,,,3047000000.0,,,3498000000,8510000000.0,,0.0,556000000.0,,1857000000.0,,506000000.0,,27119000000,2251000000,,2194000000,,1766000000.0,,18624000000,11992000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,4871000000.0,,19407000000,,,2919000000.0,,,,,,11771000000,1800000000.0,45000000,0.0,7224000000,,,7636000000,,,8809000000,95000000.0,,1076000000.0,,0.0,,,2919000000.0,,,3984000000,9526000000.0,,0.0,498000000.0,,2699000000.0,,507000000.0,,26934000000,1794000000,0.0,1749000000,,1836000000.0,,18125000000,11795000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,5827000000.0,,19548000000,,,6335000000.0,,,,,,11406000000,2253000000.0,26000000,,7472000000,,10793000000.0,8142000000,,,9186000000,129000000.0,-3134000000.0,252000000.0,,-280000000.0,,,3201000000.0,,,4026000000,,,-101000000.0,500000000.0,,2741000000.0,,507000000.0,,27327000000,1956000000,,1930000000,,,,18141000000,917000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,4999000000.0,,20601000000,,,,,,,,,12257000000,1844000000.0,46000000,0.0,6958000000,,,8344000000,,,9299000000,0.0,,0.0,,0.0,,,3226000000.0,,,4046000000,10147000000.0,,0.0,548000000.0,,3019000000.0,,507000000.0,,27867000000,1772000000,0.0,1726000000,,2307000000.0,,18568000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,5741000000.0,,19946000000,,,6076000000.0,,,,,,11510000000,2398000000.0,54000000,,6634000000,,10249000000.0,8436000000,,,9518000000,0.0,-2920000000.0,0.0,,0.0,,,3156000000.0,,,4042000000,9716000000.0,,0.0,514000000.0,,2876000000.0,,507000000.0,,26881000000,2002000000,,1948000000,,,,17363000000,956000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,4617000000.0,,19927000000,,,,,,,,,10748000000,1386000000.0,42000000,0.0,5455000000,,,9179000000,,,8629000000,0.0,,0.0,,0.0,,,3042000000.0,,,4030000000,9029000000.0,,0.0,479000000.0,,2601000000.0,,507000000.0,,25678000000,1622000000,0.0,1580000000,,3685000000.0,,17049000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,5524000000.0,,20353000000,,,5937000000.0,,,,,,11584000000,1578000000.0,50000000,,5510000000,,9842000000.0,8769000000,,,9132000000,0.0,-2933000000.0,0.0,,0.0,,,3004000000.0,,,4133000000,,,0.0,495000000.0,,2768000000.0,,507000000.0,,26167000000,1678000000,,1628000000,,,,17035000000,962000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,4433000000.0,,22427000000,,,,,,,,,15842000000,2478000000.0,50000000,0.0,5987000000,,,6585000000,,,8171000000,0.0,,0.0,,0.0,,,2831000000.0,,,3766000000,,,0.0,513000000.0,,2516000000.0,,507000000.0,,28675000000,1467000000,0.0,1417000000,,,,20504000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
