date,quarterlyNetIncomeCommonStockholders,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyLongTermDebt,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyNetIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyTaxProvision,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNetPPE,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyDeferredIncomeTax,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyChangesInAccountReceivables,quarterlyOtherNonCashItems,quarterlyBeginningCashPosition,quarterlyDepreciationAndAmortization,quarterlyChangeInCashSupplementalAsReported,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyInvestingCashFlow,quarterlyChangeInInventory,quarterlyCashDividendsPaid,quarterlyPurchaseOfBusiness,quarterlyFreeCashFlow,quarterlyNetOtherInvestingChanges
1993-12-31,26348556.061771,-1120080025.059168,305750928.831874,1418956855.50781,1381614750.079877,-1165890813.881575,608551693.943406,592766078.819301,1177351077.0,,0.0,,766268299.46157,,42211491.0,,252429124.954145,,,26348556.061771,826190776.68851,,,,,766283611.019318,27041752.03982,,,,196373512.038489,749667786.94308,-463340570.0,15584381.867937,847333254.018993,169365316.130702,847333254.018993,,,,-847333254.018993,2191113144.903408,809498394.823531,227099614.0,,184969185.435773,,122310115.251316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-31,21545472.0,479884288.0,,,,479884288.0,479884288.0,,,,,0.06057,,355714286.0,,,,,,21545472.0,,,,,,,21545472.0,,,,,,,,,,,,,,,,,,,,,,0.06057,355714286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,20796729.0,463207466.0,,,,463207466.0,463207466.0,,,,,0.058466,,355709204.0,,,,,,20796729.0,,,,,,,20796729.0,,,,,,,,,,,,,,,,,,,,,,0.058466,355709204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,37966488.0,559540224.0,,,,559540224.0,559540224.0,,,,,0.105238,,360769231.0,,,,,,37966488.0,,,,,,,37966488.0,,,,,,,,,,,,,,,,,,,,,,0.105238,360769231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,72146833.023442,-1212194203.527414,399152326.149205,1880473874.325444,1741646822.588359,-1289633781.394794,1152842060.84405,1152196558.022682,1307997840.0,,0.0,,656433102.330885,,39712902.0,,373846549.898485,,,72146833.023442,728277316.302763,,,,,964397795.997411,74497402.752291,,,,295258177.919535,1028225003.593377,-507705396.0,20851453.075709,948862584.738352,505220008.344749,948862584.738352,,,,-948862584.738352,2862993929.73868,1121347107.150321,298621452.0,,263356850.324094,,149705059.421228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,38153760.0,577443936.0,,,,577443936.0,577443936.0,,,,,0.105773,,360714286.0,,,,,,38153760.0,,,,,,,38153760.0,,,,,,,,,,,,,,,,,,,,,,0.105773,360714286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,37969940.0,574661884.0,,,,574661884.0,574661884.0,,,,,0.105264,,360711709.0,,,,,,37969940.0,,,,,,,37969940.0,,,,,,,,,,,,,,,,,,,,,,0.105264,360711709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,38667850.0,585224510.0,,,,585224510.0,585224510.0,,,,,0.107199,,360711709.0,,,,,,38667850.0,,,,,,,38667850.0,,,,,,,,,,,,,,,,,,,,,,0.107199,360711709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,77188562.605693,-1443444880.336547,481283803.511496,1668653140.862229,1509195843.777118,-1506692175.647599,1167787594.699147,902398218.16336,1770350302.865288,,0.0,,692790801.567309,,40633311.0,,376840723.447525,,,77188562.605693,766254922.698869,,,,,1046308171.608567,79222575.984146,,,,315774732.138884,1078800950.842759,-691549352.022529,23628455.413035,721268157.838865,258956789.460875,721268157.838865,,,,-721268157.838865,2730433841.825515,1221237998.048396,260255967.0,,254624574.75941,,144049061.256722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,31837200.0,636027663.0,,,,636027663.0,636027663.0,,,,,0.087553,,363633058.0,,,,,,31837200.0,,,,,,,31837200.0,,,,,,,,,,,,,,,,,,,,,,0.087553,363633058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,32097600.0,641229804.0,,,,641229804.0,641229804.0,,,,,0.088269,,363633058.0,,,,,,32097600.0,,,,,,,32097600.0,,,,,,,,,,,,,,,,,,,,,,0.088269,363633058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,68557040.0,970450530.0,,,,970450530.0,970450530.0,,,,,0.176198,,389090909.0,,,,,,68557040.0,,,,,,,68557040.0,,,,,,,,,,,,,,,,,,,,,,0.176198,389090909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,132202561.993945,-1486310479.554383,606875937.026285,2872231805.822438,2468824605.026351,-1568001521.814763,2464941911.110118,1070281077.6668,2575039916.387799,,-80347.0,,1655661273.921358,,31576371.0,,654527655.140773,,,132202561.993945,1801950728.155638,,,,,1452817979.521451,134819688.586029,,,,458483608.371494,1699921707.444935,-875118208.942864,54905453.475127,1209208386.623191,162015841.589258,1209208386.623191,,,,-1209208386.623191,4343939518.489404,1875114913.463054,395066199.0,,424260821.288716,,174353724.094795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,32758660.0,906380398.0,,,,906380398.0,906380398.0,,,,,0.086207,,380000000.0,,,,,,32758660.0,,,,,,,32758660.0,,,,,,,,,,,,,,,,,,,,,,0.086207,380000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,33732980.0,933338294.0,,,,933338294.0,933338294.0,,,,,0.088771,,380000000.0,,,,,,33732980.0,,,,,,,33732980.0,,,,,,,,,,,,,,,,,,,,,,0.088771,380000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,92442700.0,1155488656.0,,,,1155488656.0,1155488656.0,,,,,0.234489,,394230769.0,,,,,,92442700.0,,,,,,,92442700.0,,,,,,,,,,,,,,,,,,,,,,0.234489,394230769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,204929431.418563,-2418651656.479262,1007722865.154885,4061180134.051238,3569595464.743598,-2565811294.324857,3078940491.95292,1525280629.292755,3451275357.699689,,90909.0,,2272455839.388383,,94818087.0,,932933910.740954,,,204929431.418563,2535899504.758482,,,,,1966295453.196067,208266781.871041,,,,630481691.718059,2282577088.306637,-1168698269.393052,124300948.447841,1771386906.933925,197984277.558496,1771386906.933925,,,,-1771386906.933925,6049833787.824647,2480238323.081048,450545004.0,,576886163.899419,,192299179.548446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,75766416.0,1247546036.0,,,,1247546036.0,1247546036.0,,,,,0.194988,,388569578.0,,,,,,75766416.0,,,,,,,75766416.0,,,,,,,,,,,,,,,,,,,,,,0.194988,388569578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,76320850.0,1257290375.0,,,,1257290375.0,1257290375.0,,,,,0.200365,,380909091.0,,,,,,76320850.0,,,,,,,76320850.0,,,,,,,,,,,,,,,,,,,,,,0.200365,380909091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,76368600.0,1258215112.0,,,,1258215112.0,1258215112.0,,,,,0.195165,,391302647.0,,,,,,76368600.0,,,,,,,76368600.0,,,,,,,,,,,,,,,,,,,,,,0.195165,391302647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,203558362.963502,-3023875034.124737,1256521478.568123,4861054154.384653,3956524894.715774,-3186211579.415224,3350586234.770351,1638516008.174969,4510060608.751392,,0.0,,2625135007.086922,,132247566.0,,999074339.584696,,,203558362.963502,3222538146.209684,,,,,2197712876.085833,208228865.04478,,,,814797062.962623,3237690706.847785,-1272369901.903607,120017264.302418,1860014920.318984,267353656.923107,1860014920.318984,,195597579.004561,,-1860014920.318984,7464256451.612004,3507731556.89623,71197110.0,,683597866.669991,,182859481.443257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,77380702.0,1397868912.0,,,,1397868912.0,1397868912.0,,,,,0.195077,,396666667.0,,,,,,77380702.0,,,,,,,45146484.0,,,,,,,,,,,,,,,,,,,,,,0.195077,396666667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,77175410.0,149907680.0,1902726410.0,3712629830.0,2929381520.0,94078660.0,1395435730.0,1591610020.0,3570256170.0,,,0.202839,1906493420.0,380476190.0,122089760.0,1245528050.0,,,149907680.0,77175410.0,2121019810.0,,55829020.0,,,1919919430.0,45010940.0,,33516730.0,35062170.0,,2553066880.0,-1017189290.0,92436630.0,,,,18062330.0,175890390.0,78527670.0,-96590.0,5658242200.0,2728860680.0,0.0,,1591610020.0,17193020.0,,0.202839,380476190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,235129392.0,1008605952.0,,,,1008605952.0,1008605952.0,,,,,0.346054,,389512195.0,,,,,,235129392.0,,,,,,,284231592.0,,,,,,,,,,,,,,,,,,,,,,0.364759,389512195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,340585715.700272,-2562517020.174324,2405699709.054355,7073534798.734826,4368005765.756956,-2887424538.931409,6403073351.333376,2245737999.961305,7009230077.934386,,0.0,,3828637156.040896,,482783182.0,,1373261888.598551,,,340585715.700272,4827796798.773521,,,,,3537648923.37919,360721352.271257,,,,1064751750.506277,5185982495.253785,-1823247582.6806,225393539.773651,1562965338.910056,417992318.217678,1562965338.910056,,1011539755.613563,,-1562965338.910056,10672595699.896338,6304589934.139381,95205082.0,,881317202.624563,9937900.0,215908755.025236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,64260607.1,1778631527.5,,,,1778631527.5,1778631527.5,,,,,0.156945,,409446667.0,,,,,,64260607.1,,,,,,,64260607.1,,,,,,,,,,,,,,,,,,,,,,0.167408,383856250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,64360701.67,133029823.58,1658262029.23,5821447354.59,3271945976.43,124164178.13,1781424688.62,2592273786.99,5269728107.57,,-1049.81,0.157472,2549199032.88,391469000.0,647719122.47,1648394865.04,,,133029823.58,64360701.67,3229173567.6,,8865645.45,,,2387319380.69,64360701.67,,25294122.14,6211725.77,867897873.39,4068220562.57,-1201507545.0,32255412.25,886529901.27,1247352747.7,886529901.27,40119538.96,809196697.43,89654823.81,88553573.12,8237916809.55,4965970833.12,68217703.61,,1276703335.68,9917555.07,135333106.72,0.16797,391469000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,185055257.42,185055257.42,,,,185055257.42,185055257.42,,,,,0.419454,,441181081.0,,,,,,185055257.42,,,,,,,185055257.42,,,,,,,,,,,,,,,,,,,,,,0.464801,398139024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,478978052.505772,-4620991560.890386,3168203269.254481,10017801602.488356,6044105127.699029,-4719272182.236386,7705770795.087906,4126996632.97906,9640577192.434982,,1064.74,,4628101032.215447,,529865731.52,,1881964714.954397,,,478978052.505772,5890804969.509296,,,,,4888431699.462991,486293242.03002,,,,1436041793.803373,7237313499.34658,-2403263693.088404,422385773.81289,2165835059.871977,1704009002.726523,2165835059.871977,,1518102987.667386,,-2165835059.871977,14964914229.055054,8920809101.356026,101479304.66,,1244093346.165922,9927635.76,225981411.698718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,66887980.7,2210305639.6,,,,2210305639.6,2210305639.6,,,,,0.135502,,493631003.0,,,,,,66887980.7,,,,,,,66887980.7,,,,,,,,,,,,,,,,,,,,,,0.136872,488690575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,66801465.0,143547553.2,2334033186.0,6355661398.8,4497488787.0,130007240.4,2207473383.6,2383697472.0,6853194945.0,,0.0,0.135309,3128166413.4,414475000.0,843797513.4,1565781628.8,2098301376.0,,641691754.8,66801465.0,3971963926.8,,511684514.4,,498144201.6,4506281518.8,66801465.0,,25981681.2,9991687.2,1092420153.0,5178601348.2,-1674593596.8,,1306767258.0,645339214.8,1306767258.0,47115770.4,1061641473.6,92783146.2,150493023.0,10888224631.8,6390735844.8,97929594.6,,1640428662.6,9894029.4,177872505.0,0.136603,414475000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,254255860.2,3491578430.1,,,,3491578430.1,3491578430.1,,,,,0.495063,,513583149.0,,,,,,254255860.2,,,,,,,254255860.2,,,,,,,,,,,,,,,,,,,,,,0.499673,508844464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,204112908.77,-6674442269.29,2548930099.83,5917985194.03,4165639793.62,-6674442269.29,2614100686.61,2162557939.58,7096534078.68,,0.0,,2858468400.75,,546850773.51,,1357058386.04,358924030.23,,204212936.76,3755427254.45,,,,,4743644228.42,204212936.76,,,,1003844942.52,5159467326.31,-1937066752.37,350108080.19,1465847254.49,504377090.7,1465847254.49,,1155508729.65,,316349195.52,10796965045.1,6631325251.48,509384109.75,,789872708.9,9917381.84,178810709.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,69835003.7,2330627514.6,,,,2330627514.6,2330627514.6,,,,,0.132628,,526548443.0,,,,,,69835003.7,,,,,,,69835003.7,,,,,,,,,,,,,,,,,,,,,,0.133775,522032590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,69784558.2,157938559.8,2276528573.2,6170177158.6,4296980119.6,140417680.2,2328941228.6,2199954498.0,6800788906.8,,0.0,0.133676,3133308242.4,526300000.0,836914418.2,1655956653.4,1821781924.2,,672984575.2,69784558.2,3970222660.6,,532566895.0,,532567901.6,4489162204.8,69784558.2,,26456467.8,-7786051.0,1121641294.2,5065906760.6,-1734882146.2,,1353556901.2,543599231.0,1353556901.2,34992435.8,1118047732.2,96241026.0,294012761.0,10774947373.4,6477967253.8,135175307.4,,1521179959.6,9883805.4,178803364.6,0.133676,522000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,261318938.32,3250067459.76,,,,3250067459.76,3250067459.76,,,,,0.497115,,525671216.0,,,,,,261318938.32,,,,,,,261318938.32,,,,,,,,,,,,,,,,,,,,,,0.499444,523219789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,222135418.48,-6886944127.05,2522579250.87,5702253235.05,4126328651.99,-6886944127.05,2590719899.07,1745376943.61,7097012503.29,,0.0,,3013022402.46,,465020770.9,,1233214652.75,349716165.75,,222235480.33,3956876291.44,,,,,4752193605.43,222235480.33,,,,1064962081.43,5008925629.37,-2088086873.92,478833118.08,1534586650.4,233010694.7,1534586650.4,,1155143538.47,,275049060.31,10565446880.14,6439118228.15,417076850.2,,745573232.96,9908982.06,179561466.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,61119479.75,2390823372.0,,,,2390823372.0,2390823372.0,,,,,0.116054,,526648265.0,,,,,,61119479.75,,,,,,,61119479.75,,,,,,,,,,,,,,,,,,,,,,0.11642,524992138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,58038296.69,99160236.34,2332526978.21,6067563705.83,4252444853.03,99160236.34,2270296094.88,1893568197.84,6933792606.18,,0.0,0.110203,3264040814.43,526400000.0,909954693.56,1612757018.62,1870113526.27,,657539076.26,58038296.69,4173995507.99,,558378839.92,,558378839.92,4579816862.28,58038296.69,,20959456.76,8532921.98,1187223380.42,5029454397.22,-1904338208.96,,1195107946.34,265190665.19,1195107946.34,27447362.91,1211476764.08,78997753.45,252815407.9,10746191422.23,6493746569.2,0.0,,1628377532.65,9880911.59,179755413.97,0.110551,524800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,187904321.85,3262714949.55,,,,3262714949.55,3262714949.55,,,,,0.492149,,381804079.0,,,,,,187904321.85,,,,,,,187904321.85,,,,,,,,,,,,,,,,,,,,,,0.498153,377201653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,335267711.13,-6765606925.89,2485853046.37,6205050658.9,4089649132.91,-6765606925.89,2947010117.7,2189072423.42,7350847065.32,,2295540.73,,3090396521.2,,440829575.4,,1338659147.15,384227940.88,,335367758.91,4015978235.48,,,,,4750593352.67,335367758.91,,,,1115649469.41,5136418881.91,-2214428183.41,484752138.88,1295734679.38,509409152.47,1295734679.38,,1471925966.23,,348091635.58,11046085616.63,6956436483.72,476667325.42,,818768004.65,9882497.38,180185257.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,100473768.08,2733072686.58,,,,2733072686.58,2733072686.58,,,,,0.188792,,532192605.0,,,,,,100473768.08,,,,,,,100473768.08,,,,,,,,,,,,,,,,,,,,,,0.190253,528105802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,100496807.04,204141799.68,2759668343.04,7015002771.84,4432352641.92,179816327.04,2733695811.84,2667962680.32,7772179941.12,,0.0,0.188808,3386825447.04,532100000.0,960214644.48,1915334803.2,2152591580.16,,818361008.64,100496807.04,4347040091.52,,638544681.6,,638544681.6,5063304785.28,100496807.04,,34465253.76,-8840334.72,1339125836.16,5485771616.64,-2286408324.48,,940635225.6,725255879.04,940635225.6,33765930.24,1541118835.2,137209242.24,716763976.32,12176007070.08,7743654428.16,106390636.8,,1836316164.48,9889729.92,181114133.76,0.190285,528300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,282361269.06,3457571105.82,,,,3457571105.82,3457571105.82,,,,,0.528668,,534099483.0,,,,,,282361269.06,,,,,,,282361269.06,,,,,,,,,,,,,,,,,,,,,,0.532769,529987925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
