date,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,trailingStockBasedCompensation,quarterlyDilutedEPS,annualStockholdersEquity,annualDepreciationAndAmortization,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualStockBasedCompensation,trailingSaleOfInvestment,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualCapitalStock,annualOperatingCashFlow,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,trailingNetIncome,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyPretaxIncome,annualGrossProfit,quarterlyNetPPE,annualNetPPE,quarterlyResearchAndDevelopment,annualCurrentLiabilities,annualEbitda,quarterlyOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualFreeCashFlow,annualRetainedEarnings,annualNetIncome,annualBasicAverageShares,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,quarterlyRepaymentOfDebt,annualCurrentDebt,annualTaxProvision,annualTotalAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,trailingNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,quarterlyChangeInWorkingCapital,quarterlyEndCashPosition,quarterlyTotalRevenue,annualInvestmentsAndAdvances,quarterlyOperatingIncome,annualNetOtherFinancingCharges,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,annualCurrentDeferredRevenue,annualCurrentAccruedExpenses,annualCapitalExpenditure,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicEPS,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualTotalRevenue,annualResearchAndDevelopment,trailingResearchAndDevelopment,annualChangeInAccountPayable,trailingCostOfRevenue,quarterlyDilutedAverageShares,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangesInAccountReceivables,trailingFreeCashFlow,quarterlyGrossPPE,annualDeferredIncomeTax,trailingBeginningCashPosition,annualInterestExpense,annualCommonStockIssuance,trailingChangesInAccountReceivables,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlyRetainedEarnings,quarterlyDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualChangeInWorkingCapital,annualBasicEPS,annualOtherNonCurrentAssets,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,annualGoodwill,quarterlyTotalAssets,trailingPretaxIncome,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,trailingChangeInWorkingCapital,quarterlyBasicAverageShares,annualRepaymentOfDebt,trailingGrossProfit,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccountsPayable,annualOperatingIncome,trailingTotalRevenue,annualPretaxIncome,annualInvestingCashFlow,quarterlySaleOfInvestment,annualEndCashPosition,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingRepaymentOfDebt,annualGrossPPE,trailingPurchaseOfInvestment,annualDilutedEPS,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,quarterlyCapitalStock,trailingChangeInInventory,annualIncomeTaxPayable,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingBasicAverageShares,trailingOtherIncomeExpense,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,annualChangeInInventory,quarterlyIncomeTaxPayable,trailingDilutedEPS,annualCashDividendsPaid,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingCommonStockIssuance
2013-12-31,,0.0,-16262000.0,-13330000.0,519618000.0,,,,,-0.17,394259000.0,24152000.0,236712000.0,0.0,65581000.0,,-24232000.0,-135974000.0,,255356000.0,3973000.0,-38107000.0,140000.0,81746000.0,108339000.0,,245209000.0,36267000.0,634554000.0,545000.0,,0.0,5796000.0,-23687000.0,269391000.0,75560000.0,75560000.0,23869000.0,328088000.0,-42115000.0,13085000.0,,-73708000.0,394259000.0,8724000.0,108339000.0,-3000.0,774217000.0,22322000.0,45378000.0,26425000.0,-179196000.0,-73708000.0,135415809.0,99213000.0,252553000.0,414777000.0,0.0,,155259000.0,75344000.0,118989000.0,17183000.0,414777000.0,-24232000.0,,,2511000.0,1168476000.0,256980000.0,,446129000.0,0.0,370727000.0,33420000.0,-73708000.0,366303000.0,,-337235000.0,18203000.0,366303000.0,125230000.0,255356000.0,-19361000.0,-134855000.0,-309647000.0,79852000.0,-24232000.0,156000.0,252553000.0,22322000.0,-55321000.0,335658000.0,774217000.0,-0.17,,13595000.0,424650000.0,78678000.0,,-252000.0,,139508838.0,446129000.0,-29506000.0,,113667000.0,-1889000.0,,,0.0,,328088000.0,268251000.0,797749000.0,-179196000.0,-72000.0,0.0,14169000.0,0.0,-11525000.0,-38107000.0,20856000.0,,,797749000.0,29432000.0,-0.54,3973000.0,268251000.0,20005000.0,13085000.0,17183000.0,-177000.0,-22518000.0,8724000.0,1168476000.0,,5796000.0,247314000.0,370727000.0,,139508838.0,,,-570679000.0,-476000.0,366303000.0,634554000.0,,,,7405000.0,-66267000.0,,-71197000.0,-402795000.0,43853000.0,366303000.0,,568570000.0,135415809.0,,7836000.0,7405000.0,-476000.0,,14169000.0,121094000.0,0.0,,113667000.0,,-0.54,,,140000.0,,,,,,,,,,,,,,,,,,,,
2014-03-31,,22214000.0,-10968000.0,,23154000.0,,,,,-0.3,,,,0.0,,,-43311000.0,940000.0,,268635000.0,4766000.0,-43589000.0,,,,,-28383000.0,24217000.0,,1167000.0,,,,-42144000.0,,86200000.0,,31110000.0,,,6153000.0,,,403742000.0,8689000.0,107932000.0,-55000.0,,16311000.0,53114000.0,,,,,122157000.0,294223000.0,421840000.0,,,,91047000.0,,18924000.0,,-43311000.0,,,,,,,455013000.0,0.0,,,,,,-134856000.0,10750000.0,337920000.0,139090000.0,,-36181000.0,,-75683000.0,85976000.0,-43311000.0,12075000.0,,,,,820519000.0,-0.3,,18737000.0,,,,,,142060025.0,,,,129789000.0,,,,,,365506000.0,,828625000.0,-222507000.0,-940000.0,,14249000.0,,-28243000.0,,29229000.0,,,,,,,317842000.0,13249000.0,,,,-27000.0,,1224261000.0,,5771000.0,,395636000.0,,142060025.0,,,,,337920000.0,655762000.0,,,,,,,,,70196000.0,,,,,,7938000.0,22664000.0,-276000.0,,,366303000.0,,,,,,,,143000.0,,,,,,,,,,,,,,,,,,,,
2014-06-30,,6597000.0,-16437000.0,,6274000.0,,,,,-0.35,,,,0.0,,,-50363000.0,-323000.0,,279580000.0,5125000.0,-51608000.0,,,,,-8645000.0,42059000.0,,661000.0,,,,-49702000.0,,96483000.0,,35439000.0,,,13002000.0,,,398117000.0,8622000.0,109246000.0,0.0,,19754000.0,58938000.0,,,,,152290000.0,316287000.0,429025000.0,,,,116851000.0,,19489000.0,,-50363000.0,,,,,,,461079000.0,0.0,,,,,,-106456000.0,26167000.0,329275000.0,166757000.0,,-44471000.0,,-57028000.0,107819000.0,-50363000.0,-1099000.0,,,,,864126000.0,-0.35,,17591000.0,,,,,,144456675.0,,,,148091000.0,,,,,,403047000.0,,844659000.0,-272870000.0,323000.0,,12565000.0,,-35779000.0,,37604000.0,,,,,,,348205000.0,25622000.0,,,,-2071000.0,,1262243000.0,,5290000.0,,417584000.0,,144456675.0,,,,,329275000.0,677480000.0,,,,,,,,,65865000.0,,,,,,8692000.0,22463000.0,600000.0,,,337920000.0,,,,,,,,145000.0,,,,,,,,,,,,,,,,,,,,
2014-09-30,,25093000.0,-18094000.0,,25666000.0,,,,,-0.28,,,,0.0,,,-41050000.0,573000.0,,238051000.0,6218000.0,-59680000.0,,,,,-94189000.0,25000000.0,,602000.0,,-99813000.0,,-40448000.0,,96977000.0,,39683000.0,,,17328000.0,,,417415000.0,58344000.0,111164000.0,0.0,,23517000.0,66086000.0,,,,,147125000.0,338451000.0,436332000.0,,,,107442000.0,,19244000.0,,-41050000.0,,,,,,,467920000.0,0.0,,,,,,-119471000.0,-8861000.0,235086000.0,178712000.0,,-34499000.0,,-141014000.0,112626000.0,-41050000.0,-7084000.0,,,,,887197000.0,-0.28,,19705000.0,,,,,,146335519.0,,,,156657000.0,,,,,,419277000.0,,821399000.0,-313920000.0,-573000.0,,12344000.0,,-22395000.0,,41490000.0,,,,,,,410986000.0,6906000.0,,,,-4837000.0,,1304612000.0,,58304000.0,,483213000.0,,146335519.0,,,,,235086000.0,646072000.0,,,,,,,,,96364000.0,,,,,,12104000.0,11416000.0,-6322000.0,,,329275000.0,,,,,,,,148000.0,,,,,,,,,,,,,,,,,,,,
2014-12-31,,-53904000.0,-8880000.0,-99813000.0,15678000.0,,,,,-0.3,428675000.0,42059000.0,358712000.0,0.0,154319000.0,,-44663000.0,847000.0,,266772000.0,8089000.0,-67253000.0,150000.0,138900000.0,159171000.0,,17369000.0,47624000.0,668791000.0,1417000.0,,0.0,54526000.0,-43246000.0,433787000.0,104237000.0,104237000.0,42026000.0,506997000.0,-105980000.0,12603000.0,,-179387000.0,428675000.0,55016000.0,159171000.0,0.0,996404000.0,28228000.0,70638000.0,84521000.0,-358583000.0,-179387000.0,145355543.0,164050000.0,409671000.0,443764000.0,0.0,,248776000.0,122024000.0,366303000.0,33076000.0,443764000.0,-44663000.0,,,3847000.0,1425079000.0,437364000.0,,489407000.0,0.0,518093000.0,75860000.0,-179387000.0,252455000.0,,-160610000.0,13144000.0,252455000.0,198004000.0,266772000.0,-36684000.0,2037000.0,-43203000.0,127366000.0,-44663000.0,6331000.0,409671000.0,28228000.0,-54379000.0,585622000.0,996404000.0,-0.3,,19827000.0,682563000.0,148258000.0,,10223000.0,,148666257.0,489407000.0,-56785000.0,,171490000.0,-3235000.0,,27501000.0,0.0,,506997000.0,416336000.0,906986000.0,-358583000.0,-2045000.0,0.0,12567000.0,,-19563000.0,-67253000.0,45996000.0,,,906986000.0,41200000.0,-1.23,8089000.0,416336000.0,38744000.0,12603000.0,33076000.0,-55000.0,-49850000.0,55016000.0,1425079000.0,,54526000.0,-113848000.0,518093000.0,,148666257.0,,,-521393000.0,-12113000.0,252455000.0,668791000.0,,,,17829000.0,-151835000.0,,-175540000.0,-316928000.0,126287000.0,252455000.0,,70772000.0,145355543.0,,13325000.0,17829000.0,-12113000.0,,12567000.0,235086000.0,2390000.0,,171490000.0,,-1.23,,,150000.0,,,,,,,,,,,,,,,,,,,,
2015-03-31,,29739000.0,-26699000.0,,29739000.0,7578000.0,,,,-0.38,,,,3756000.0,,,-58093000.0,0.0,,253625000.0,8120000.0,-72689000.0,,,,,55526000.0,67366000.0,,987000.0,,-1100000.0,,-57106000.0,,115438000.0,,49848000.0,,,18391000.0,,,454910000.0,54913000.0,142720000.0,31000.0,,21185000.0,76899000.0,,,,,189297000.0,450544000.0,451323000.0,,,,139449000.0,,33694000.0,,-58093000.0,,,,,,,497806000.0,0.0,,,,,,-132364000.0,30499000.0,307981000.0,211964000.0,,-54232000.0,,-34334000.0,135065000.0,-58093000.0,6000.0,,,,,1038732000.0,-0.38,,21232000.0,,,,,,151601880.0,,,,188127000.0,,,,,,540926000.0,,983934000.0,-416676000.0,0.0,,12789000.0,,-35704000.0,,58074000.0,,,,,,,437029000.0,40667000.0,,,,10436000.0,,1493642000.0,,49916000.0,,509708000.0,,151601880.0,,,,,307981000.0,745010000.0,,,,,,,,,125798000.0,,,,,,13824000.0,18192000.0,-15678000.0,,,252455000.0,,,,,,,,153000.0,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,-15121000.0,,96000.0,7707000.0,,,,-0.4,,,,-553000.0,,,-61925000.0,-11114000.0,,333284000.0,18014000.0,-82387000.0,,,,,17373000.0,79588000.0,,1504000.0,,0.0,,-60421000.0,,124902000.0,,53276000.0,,,19318000.0,,,463113000.0,57412000.0,143206000.0,35000.0,,23195000.0,79717000.0,,,,,220234000.0,487582000.0,459011000.0,,,,166958000.0,,34442000.0,,-61925000.0,,,,,,,508565000.0,0.0,,,,,,-209132000.0,37855000.0,325354000.0,246716000.0,,-53235000.0,,-64994000.0,166999000.0,-61925000.0,1628000.0,,,,,1100198000.0,-0.4,,21094000.0,,,,,,154465367.0,,,,207289000.0,,,,,,591633000.0,,954074000.0,-478601000.0,-597000.0,,15112000.0,,-37681000.0,,66346000.0,,,,,,,397170000.0,64467000.0,,,,903000.0,,1563311000.0,,47432000.0,,609237000.0,,154465367.0,,,,,325354000.0,722524000.0,,,,,,,,,159224000.0,,,,,,15033000.0,20966000.0,-12272000.0,,,307981000.0,,,,,,,,155000.0,,,,,,,,,,,,,,,,,,,,
2015-09-30,,31663000.0,-20768000.0,,31978000.0,7839000.0,,,,-0.26,,,,-5204000.0,,,-41030000.0,427000.0,,400512000.0,18387000.0,-90128000.0,,,,,23719000.0,63065000.0,,1199000.0,,0.0,,-39831000.0,,132713000.0,,55822000.0,,,19517000.0,,,516934000.0,55547000.0,159768000.0,-474000.0,,28099000.0,81888000.0,,,,,207302000.0,519486000.0,466831000.0,,,,151480000.0,,35385000.0,,-41030000.0,-112000.0,,,,,,511133000.0,0.0,,,,,,-211671000.0,-760000.0,349073000.0,261150000.0,,-28040000.0,,-71672000.0,179262000.0,-41030000.0,6678000.0,,,,,1145954000.0,-0.26,,23460000.0,,,,,,156930506.0,,,,222841000.0,,,,,,634821000.0,,981607000.0,-519631000.0,-584000.0,,8917000.0,,-16892000.0,,65111000.0,,,,,,,379878000.0,42297000.0,,,,-16642000.0,,1662888000.0,,44527000.0,,681281000.0,,156930506.0,,,,,349073000.0,728951000.0,,,,,,,,,161241000.0,,,,,,15100000.0,30654000.0,-15072000.0,,,325354000.0,,,,,,,,157000.0,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,-26643000.0,-1100000.0,21180000.0,6305000.0,,,,-0.23,566814000.0,60356000.0,582092000.0,1702000.0,257713000.0,,-37378000.0,1290000.0,,422667000.0,22346000.0,-101363000.0,160000.0,315091000.0,203333000.0,,63232000.0,105072000.0,801250000.0,1724000.0,,0.0,43005000.0,-35654000.0,676067000.0,144714000.0,144714000.0,58443000.0,731636000.0,-103227000.0,20442000.0,,-198426000.0,566814000.0,55669000.0,203333000.0,186000.0,1240238000.0,33124000.0,90909000.0,225860000.0,-557009000.0,-198426000.0,155706643.0,225599000.0,593003000.0,474534000.0,0.0,,329413000.0,167156000.0,252455000.0,23317000.0,474534000.0,-37378000.0,-111000.0,,5414000.0,1807052000.0,625043000.0,,508602000.0,0.0,721417000.0,90415000.0,-198426000.0,412305000.0,,-170115000.0,34320000.0,412305000.0,285650000.0,422667000.0,-30858000.0,-10132000.0,-60743000.0,194741000.0,-37378000.0,6473000.0,593003000.0,33124000.0,-89231000.0,842432000.0,1240238000.0,-0.23,,24629000.0,1005480000.0,217389000.0,,14785000.0,,159718874.0,508602000.0,-50855000.0,,246077000.0,-3945000.0,,29429000.0,,,731636000.0,388945000.0,1085635000.0,-557009000.0,-2764000.0,,10751000.0,,-12950000.0,-101363000.0,68182000.0,,,1085635000.0,101914000.0,-1.27,22346000.0,388945000.0,78429000.0,20442000.0,23317000.0,-222000.0,-45552000.0,55669000.0,1807052000.0,,43005000.0,159850000.0,721417000.0,,159718874.0,-223000.0,,-723282000.0,-16882000.0,412305000.0,801250000.0,,,,37369000.0,-166365000.0,,-193012000.0,-231743000.0,135829000.0,412305000.0,,82993000.0,155706643.0,,16399000.0,37369000.0,-16882000.0,,10751000.0,349073000.0,-299000.0,,246077000.0,,-1.27,,,160000.0,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,-34827000.0,,-8690000.0,8109000.0,,,,-2.06,,,,-271123000.0,,,-333332000.0,-28453000.0,,361831000.0,24683000.0,-113375000.0,,,,,41145000.0,78687000.0,,1773000.0,,-500000.0,,-331559000.0,,154244000.0,,65924000.0,,,10040000.0,,,302356000.0,57364000.0,190263000.0,-457000.0,,286097000.0,94260000.0,,,,,265771000.0,672049000.0,482643000.0,,,,199847000.0,,30293000.0,,-333332000.0,-110000.0,,,,,,523404000.0,0.0,,,,,,-180365000.0,291957000.0,453450000.0,305879000.0,,-54152000.0,,-31406000.0,211619000.0,-333332000.0,3387000.0,,,,,1571687000.0,-2.06,,25812000.0,,,,,,162067108.0,,,,267619000.0,,,,,,1048283000.0,,1193258000.0,-890341000.0,,,10468000.0,,-305998000.0,,75308000.0,,,,,,,447423000.0,43860000.0,,,,15811000.0,,1874043000.0,,46246000.0,,680785000.0,,162067108.0,,,,,453450000.0,900873000.0,,,,,,,,,184743000.0,,,,,,17452000.0,39621000.0,-14569000.0,,,412305000.0,,,,,,,,162000.0,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,-32952000.0,,-13068000.0,8248000.0,,,,-0.3,,,,296000.0,,,-49625000.0,-27233000.0,,224439000.0,37755000.0,-126935000.0,,,,,-164337000.0,-148171000.0,,-4641000.0,,-33797000.0,,-54266000.0,,166551000.0,,70364000.0,,,24085000.0,,,324282000.0,83115000.0,197296000.0,-154000.0,,37678000.0,96649000.0,,,,,292941000.0,697855000.0,490891000.0,,,,222577000.0,,31954000.0,,-49625000.0,-113000.0,,,,,,537975000.0,0.0,,,,,,0.0,-219528000.0,289113000.0,341312000.0,,-48278000.0,,-241000.0,244663000.0,-49625000.0,-3659000.0,,,,,1390056000.0,-0.3,,28034000.0,,,,,,163838755.0,,,,293486000.0,,,,,,852081000.0,,1097889000.0,-928543000.0,-6426000.0,,15130000.0,,-26018000.0,,78065000.0,,,,,,,517601000.0,-181123000.0,,,,-8844000.0,,1714338000.0,,64873000.0,,616449000.0,,163838755.0,,,,,289113000.0,806714000.0,,,,,,,,,66662000.0,,,,,,20000000.0,41095000.0,-16053000.0,,,453450000.0,,,,,,,,164000.0,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,-31183000.0,,-9007000.0,8389000.0,,,,-0.22,,,,-266000.0,,,-36258000.0,-29806000.0,,281353000.0,39000000.0,-139612000.0,,,,,35954000.0,96718000.0,,2877000.0,,0.0,,-33381000.0,,176106000.0,,75018000.0,,,22639000.0,,,362503000.0,84425000.0,220089000.0,289000.0,,46253000.0,102837000.0,,,,,281594000.0,743657000.0,499280000.0,,,,206576000.0,,34944000.0,,-36258000.0,-113000.0,,,,,,552272000.0,0.0,,,,,,-254032000.0,-437000.0,325067000.0,357656000.0,,-26775000.0,,-51591000.0,254819000.0,-36258000.0,-8353000.0,,,,,1450611000.0,-0.22,,27785000.0,,,,,,165378836.0,,,,315718000.0,,,,,,898339000.0,,1126907000.0,-964801000.0,1331000.0,,18048000.0,,-2728000.0,,81087000.0,,,,,,,481813000.0,65535000.0,,,,-22728000.0,,1813114000.0,,60726000.0,,686207000.0,,165378836.0,,,,,325067000.0,806880000.0,,,,,,,,,233335000.0,,,,,,22264000.0,30012000.0,-16465000.0,,,289113000.0,,,,,,,,165000.0,,,,,,,,,,,,,,,,,,,,
2016-12-31,,,-25350000.0,-34297000.0,-24987000.0,6747000.0,,,,-0.2,386961000.0,83082000.0,569535000.0,-904000.0,317580000.0,,-32589000.0,-34415000.0,,262658000.0,36576000.0,-150743000.0,167000.0,159921000.0,322757000.0,,76171000.0,132687000.0,899362000.0,1744000.0,,0.0,65854000.0,-30845000.0,991831000.0,181620000.0,181620000.0,73933000.0,1071498000.0,-335476000.0,25277000.0,,-451804000.0,386961000.0,82534000.0,322757000.0,112000.0,1646806000.0,67259000.0,104936000.0,35609000.0,-997390000.0,-451804000.0,164533823.0,304333000.0,861782000.0,507812000.0,0.0,,398682000.0,230400000.0,412305000.0,34177000.0,507812000.0,-32589000.0,-1887000.0,,1753000.0,2033767000.0,859400000.0,,575308000.0,0.0,691232000.0,113533000.0,-451804000.0,401238000.0,,-84767000.0,24237000.0,401238000.0,385666000.0,262658000.0,-23603000.0,-119907000.0,-25210000.0,280730000.0,-32589000.0,5071000.0,861782000.0,67259000.0,-124312000.0,1144639000.0,1646806000.0,-0.2,,31902000.0,1390513000.0,285239000.0,,-3554000.0,,166816643.0,575308000.0,-125106000.0,,332363000.0,-3424000.0,,31493000.0,,,1071498000.0,498124000.0,1342535000.0,-997390000.0,1671000.0,,33319000.0,,-732000.0,-150743000.0,83120000.0,,,1342535000.0,96229000.0,-2.75,36576000.0,498124000.0,107337000.0,25277000.0,34177000.0,-210000.0,-109345000.0,82534000.0,2033767000.0,,65854000.0,-11067000.0,691232000.0,,166816643.0,-2223000.0,,-519164000.0,-21133000.0,401238000.0,899362000.0,,,,38080000.0,-152808000.0,,-450051000.0,-108448000.0,84795000.0,401238000.0,,-55752000.0,164533823.0,,23366000.0,38080000.0,-21133000.0,,33319000.0,325067000.0,-271997000.0,,332363000.0,,-2.75,,,167000.0,,,,,,,,,,,,,,,,,,,,
2017-03-31,,,-33186000.0,,-19631000.0,8678000.0,,,,-0.24,,,,5138000.0,,,-40662000.0,-53023000.0,,326261000.0,31771000.0,-166969000.0,,,,,38677000.0,187424000.0,,-2790000.0,,-15035000.0,,-43452000.0,,189659000.0,,84489000.0,,,23860000.0,,,427339000.0,96914000.0,278107000.0,-689000.0,,43803000.0,116447000.0,,,,,342826000.0,961553000.0,516490000.0,,,,258337000.0,,36189000.0,,-40662000.0,-1415000.0,,,,,,603119000.0,0.0,,,,,,-223596000.0,82623000.0,439915000.0,416783000.0,,-42490000.0,,-128454000.0,300336000.0,-40662000.0,675000.0,,,,,1742924000.0,-0.24,,32640000.0,,,,,,168742366.0,,,,356628000.0,,,,,,1139805000.0,,1396255000.0,-1038052000.0,-3291000.0,,50440000.0,,-9548000.0,,89943000.0,,,,,,,535399000.0,154238000.0,,,,47021000.0,,2170263000.0,,67755000.0,,774008000.0,,168742366.0,,,,,439915000.0,975314000.0,,,,,,,,,144052000.0,,,,,,25226000.0,33658000.0,-11678000.0,,,401238000.0,,,,,,,,170000.0,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,-42087000.0,,613795000.0,11337000.0,,,,-0.33,,,,-10974000.0,,,-56473000.0,-162343000.0,,319795000.0,35082000.0,-188539000.0,,,,,733542000.0,128725000.0,,-1431000.0,,-6502000.0,,-57904000.0,,213501000.0,,90005000.0,,,35605000.0,,,482426000.0,104430000.0,279088000.0,-141000.0,,54465000.0,121685000.0,,,,,388755000.0,1019304000.0,1140063000.0,,,,298750000.0,,37136000.0,,-56473000.0,-1145000.0,,,,,,1224690000.0,0.0,,,,,,-134994000.0,26408000.0,1173457000.0,471703000.0,,-38737000.0,,-27859000.0,350018000.0,-56473000.0,-8535000.0,,,,,2441980000.0,-0.33,,34242000.0,,,,,,170419083.0,,,,402040000.0,,,,,,1217290000.0,,2111027000.0,-1094525000.0,-1460000.0,,47491000.0,-55000000.0,-19386000.0,,98066000.0,,,,,,,518719000.0,86638000.0,,,,4018000.0,,2924406000.0,,72587000.0,,813379000.0,,170419083.0,,,,,1173457000.0,1692176000.0,,,,,,,,,155865000.0,,,,,,27181000.0,24478000.0,-933000.0,,,439915000.0,,,,,,,,171000.0,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,-46753000.0,,-8046000.0,16566000.0,,,,-0.14,,,,-3693000.0,,,-24188000.0,-43781000.0,,424858000.0,39753000.0,-211537000.0,,,,,-68586000.0,141890000.0,,1420000.0,,-5000000.0,,-22768000.0,,231304000.0,,98465000.0,,,32553000.0,,,551391000.0,108097000.0,291903000.0,91000.0,,57691000.0,127280000.0,,,,,377945000.0,1082346000.0,1156629000.0,,,,279480000.0,,38546000.0,,-24188000.0,-121000.0,,,,,,1237473000.0,0.0,,,,,,-287076000.0,-9151000.0,1104871000.0,498170000.0,,-7055000.0,,-210090000.0,370890000.0,-24188000.0,-3228000.0,,,,,2518124000.0,-0.14,,45888000.0,,,,,,171883190.0,,,,442841000.0,,,,,,1280651000.0,,2127492000.0,-1118713000.0,-1304000.0,,42298000.0,0.0,23199000.0,,100442000.0,,,,,,,567026000.0,95137000.0,,,,-8698000.0,,3069515000.0,,68970000.0,,942023000.0,,171883190.0,,,,,1104871000.0,1671897000.0,,,,,,,,,128648000.0,,,,,,29401000.0,20752000.0,-408000.0,,,1173457000.0,,,,,,,,173000.0,,,,,,,,,,,,,,,,,,,,
