date,trailingCapitalExpenditure,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyGrossPPE,quarterlyDilutedEPS,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualRepaymentOfDebt,trailingGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTaxProvision,trailingFreeCashFlow,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,annualBasicAverageShares,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCurrentDeferredRevenue,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,annualCashDividendsPaid,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingPretaxIncome,annualNonCurrentDeferredRevenue,annualTotalAssets,quarterlyDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualBasicEPS,trailingNetIncome,trailingPurchaseOfInvestment,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualGoodwill,annualSaleOfInvestment,quarterlyBasicEPS,annualCommonStockIssuance,annualStockBasedCompensation,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInventory,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualEbitda,annualOperatingIncome,annualNetPPE,annualDilutedEPS,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingPurchaseOfBusiness,trailingBasicAverageShares,trailingBasicEPS,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,,,61500000.0,910600000.0,,,,,,,12300000.0,-293900000.0,,,,31600000.0,,,,,893500000.0,,,,,454100000.0,,-458200000.0,,,,337600000.0,,189500000.0,-206100000.0,80190024.0,,,,,,,,,,,,,,,232700000.0,,,,,,486800000.0,,454100000.0,111500000.0,,79400000.0,,-565900000.0,,616700000.0,,1935700000.0,,,281300000.0,1510200000.0,,12300000.0,337600000.0,80190024.0,,,,-206100000.0,,2422500000.0,128500000.0,337600000.0,0.0,-293900000.0,297300000.0,,,,,101900000.0,,0.0,,,,,132400000.0,,0.0,84400000.0,449100000.0,,,,,1964300000.0,,171500000.0,4.21,,,1631800000.0,,189500000.0,,,,,-458200000.0,,486800000.0,,,,,,,,,,,,-565900000.0,1631800000.0,171500000.0,,,,79400000.0,,,514000000.0,,287200000.0,0.0,1935700000.0,,287200000.0,,,,,,287200000.0,,,,,0.0,249700000.0,179400000.0,616700000.0,4.21,,315700000.0,,,132400000.0,910600000.0,,,297300000.0,287200000.0,,,,,,,,1510200000.0,893500000.0,1964300000.0,,,2422500000.0,,,,,,,,
,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105800000.0,,,,,,,,,82900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105800000.0,,,105800000.0,,,,,,,,,,,,,,,,,,,87800000.0,,,,,,,82900000.0,,,,,,,,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113000000.0,,,,,,,,,84045000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113000000.0,,,113000000.0,,,,,,,,,,,,,,,,,,,-5200000.0,,,,,,,84045000.0,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137200000.0,,,,,,,,,84045000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137200000.0,,,137200000.0,,,,,,,,,,,,,,,,,,,-8600000.0,,,,,,,84045000.0,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,123500000.0,779700000.0,,,,,,,7600000.0,-170400000.0,,,,45100000.0,,,,,528600000.0,,,,,183100000.0,,-291800000.0,,,,174900000.0,,184600000.0,-207900000.0,84045000.0,,,,,,,,,,,,,,,279900000.0,,,,,,566200000.0,,183100000.0,46100000.0,,114700000.0,,-399800000.0,,609300000.0,,1046600000.0,,,220200000.0,1137900000.0,,7600000.0,92100000.0,84045000.0,,,,-207900000.0,,1612800000.0,157500000.0,174900000.0,0.0,-170400000.0,381600000.0,,,,,85500000.0,,0.0,,,,,85100000.0,,0.0,21800000.0,138200000.0,,,,,1321000000.0,,142900000.0,3.05,,,818600000.0,,184600000.0,,,,,-291800000.0,,566200000.0,,,,,,,,,,,,-399800000.0,818600000.0,142900000.0,,,,114700000.0,,,500100000.0,,32600000.0,0.0,1046600000.0,,32600000.0,,,,,,32600000.0,,,,,0.0,175100000.0,134700000.0,609300000.0,3.05,,126900000.0,,,85100000.0,779700000.0,,,381600000.0,32600000.0,,,,,,,,1137900000.0,528600000.0,1321000000.0,,,1612800000.0,,,,,,,,
,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132200000.0,,,,,,,,,84045000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132200000.0,,,132200000.0,,,,,,,,,,,,,,,,,,,9400000.0,,,,,,,84045000.0,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,849200000.0,0.09,,,,,,6700000.0,,56900000.0,,,,,,,,,,,,,,,-294700000.0,,,,,,,56000000.0,,,,76900000.0,,,,,80000000.0,,,39700000.0,,,,,,,,,,501000000.0,20900000.0,122500000.0,,,,2600000.0,-403500000.0,,678800000.0,,1052900000.0,13400000.0,,,,,,,,,,,37200000.0,,,174500000.0,,,-170400000.0,,,,,,,,,,,,,30000000.0,7200000.0,,10800000.0,,,,,,,80000000.0,,,,,,,87200000.0,,,,,,,,,,97600000.0,,,,,,0.09,,,,877600000.0,145300000.0,,4400000.0,,73200000.0,,,,,12200000.0,,,,12200000.0,,,,,,,,,,,,,,,,,,,,,,,24900000.0,356900000.0,,,,,,7200000.0,,,1198500000.0,519700000.0,1321000000.0,,,1553900000.0,,,,,,,,
,,,,,853200000.0,0.3,,,-1900000.0,,,64500000.0,,38700000.0,-18800000.0,,,,,,,,,,,,,,-278700000.0,,,,,,,67100000.0,,-57500000.0,-85100000.0,88700000.0,0.0,,,,86000000.0,,,43300000.0,6300000.0,,,,,50100000.0,,,,473900000.0,21600000.0,175400000.0,,,,5900000.0,-387800000.0,,682800000.0,,1121400000.0,31700000.0,,,,,,,,,4700000.0,-25700000.0,45400000.0,,,195700000.0,,,-170400000.0,,,,,,,,,76200000.0,,-4200000.0,,29000000.0,25800000.0,,25800000.0,,,,,,,86000000.0,,,,,,,135800000.0,,400000.0,,,,,,,,107000000.0,,,,,,0.3,,,,949500000.0,142900000.0,,13700000.0,,66900000.0,,,,,8000000.0,,,,8000000.0,,,,-10100000.0,,,,,21700000.0,,,,,,,,,0.0,,,,,24300000.0,299400000.0,,,,,,25800000.0,,,1206100000.0,523300000.0,1381500000.0,,-100000.0,1595300000.0,50500000.0,,,,,,,
,,,-126100000.0,87600000.0,770100000.0,,-11900000.0,,200000.0,,,61000000.0,-187100000.0,35300000.0,-3000000.0,,69000000.0,,,,,535400000.0,,,,,183300000.0,,-199600000.0,,,0.0,125900000.0,,97700000.0,34300000.0,83933333.0,100200000.0,104000000.0,42200000.0,0.0,-5100000.0,,,,,,21000000.0,-55700000.0,,,322600000.0,,-103300000.0,,,,318200000.0,7900000.0,183300000.0,26200000.0,,89300000.0,14600000.0,-314400000.0,,583000000.0,,1135900000.0,98100000.0,,259500000.0,1118400000.0,-5700000.0,61000000.0,129500000.0,83933333.0,,-87000000.0,3600000.0,21200000.0,-7900000.0,1454100000.0,79700000.0,125900000.0,8500000.0,-187100000.0,185200000.0,,,,-40400000.0,138300000.0,,9900000.0,-20100000.0,,-3100000.0,,46200000.0,83500000.0,-72300000.0,83500000.0,155700000.0,,,,,1301700000.0,,125500000.0,1.5,,,964200000.0,-43500000.0,97700000.0,,5200000.0,,,-199600000.0,,318200000.0,,,37500000.0,,,69300000.0,,11100000.0,,6300000.0,,-314400000.0,964200000.0,125500000.0,,98700000.0,,89300000.0,,,582100000.0,,4800000.0,134600000.0,1135900000.0,,4800000.0,,,35300000.0,-10100000.0,,4800000.0,,-67400000.0,13100000.0,,0.0,190500000.0,121200000.0,583000000.0,1.5,,133600000.0,0.0,,46200000.0,770100000.0,42700000.0,19200000.0,185200000.0,4800000.0,,,,,83500000.0,,,1118400000.0,535400000.0,1301700000.0,,100000.0,1454100000.0,-16500000.0,,,,,,,
,,,,,768100000.0,0.68,,,,,,77100000.0,,145900000.0,-12300000.0,,,-5300000.0,,,,,,,,,,,-148500000.0,,,,,,,64600000.0,,0.0,-16200000.0,82400000.0,0.0,,,,84411765.0,,,36000000.0,-17300000.0,,,,,-16700000.0,,,,322600000.0,17800000.0,216200000.0,,,,6200000.0,-267100000.0,,581000000.0,,1120400000.0,48900000.0,,,,,,,,,-16500000.0,-16200000.0,46400000.0,,,165500000.0,,,-187100000.0,,,,,,,,,41300000.0,,8600000.0,,48100000.0,57400000.0,,42700000.0,,,,,,,84411765.0,,,,,,,0.0,,2100000.0,,,,,,,,83100000.0,,,,,,0.68,,,,959400000.0,112900000.0,,19300000.0,,106600000.0,,,,,13500000.0,,,,13500000.0,,,,-10100000.0,,,,,18200000.0,,,,,,,,,4800000.0,,,,,15800000.0,176700000.0,,,,,,57400000.0,,,1129700000.0,548700000.0,1345900000.0,,0.0,1443000000.0,25100000.0,,,,,,,
,,,,,768100000.0,0.38,,,,,,75700000.0,,153300000.0,25400000.0,,,1800000.0,,,,,,,,,,,-127000000.0,,,,,,,71300000.0,,197100000.0,184700000.0,90300000.0,0.0,,,,83157895.0,,,37700000.0,21600000.0,,,,,-8300000.0,,,,500000000.0,19000000.0,385300000.0,,,,9500000.0,-245700000.0,,581000000.0,,1093900000.0,30100000.0,,,,,,,,,-63400000.0,-12400000.0,52600000.0,,,184600000.0,,,-187100000.0,,,,,,,,,69200000.0,,190500000.0,,52800000.0,31600000.0,,20600000.0,,,,,,,83157895.0,,,,,,,200000000.0,,0.0,,,,,,,,94300000.0,,,,,,0.38,,,,931200000.0,109900000.0,,-5500000.0,,85000000.0,,,,,203900000.0,,,,203900000.0,,,,-10200000.0,,,,,18700000.0,,,,,,,,,0.0,,,,,16100000.0,146700000.0,,,,,,31600000.0,,,1136700000.0,555700000.0,1522000000.0,,0.0,1593900000.0,56800000.0,,,,,,,
,,,,,762900000.0,2.94,,,-62500000.0,,,56700000.0,,282500000.0,115300000.0,,,12000000.0,,,,,,,,,,,114400000.0,,,,,,,67200000.0,,718100000.0,641600000.0,89000000.0,0.0,,,,84489796.0,,,41200000.0,-17100000.0,,,,,-379500000.0,,,,402500000.0,21800000.0,424700000.0,,,,53400000.0,-7400000.0,,575800000.0,,542600000.0,150700000.0,,,,,,,,,-607300000.0,-14000000.0,47800000.0,,,170100000.0,,,-187100000.0,,,,,,,,,15600000.0,,49900000.0,,56800000.0,248400000.0,,97300000.0,,,,,,,84489796.0,,,,,,,100000.0,,2600000.0,,,,,,,,81100000.0,,,,,,2.94,,,,354200000.0,131600000.0,,111600000.0,,102100000.0,,,,,253800000.0,,,,253800000.0,,,,-10100000.0,,,,,19400000.0,,,,,,,,,0.0,,,,,6000000.0,119900000.0,,,,,,248400000.0,,,693600000.0,117800000.0,1118300000.0,,0.0,945100000.0,1600000.0,,,,,,,
,,,-60100000.0,42400000.0,838400000.0,,3300000.0,,,,,60200000.0,-274400000.0,31800000.0,-81100000.0,,82500000.0,-5200000.0,,,,113000000.0,,,,,273900000.0,,109600000.0,,,100000.0,342600000.0,,114500000.0,41100000.0,84592593.0,139500000.0,-15500000.0,64900000.0,0.0,125500000.0,,,,,,52300000.0,32000000.0,,,357000000.0,,2000000.0,,,,266800000.0,23800000.0,273900000.0,72000000.0,,70100000.0,2800000.0,-12400000.0,,564000000.0,,513800000.0,10700000.0,,326500000.0,677000000.0,47300000.0,60200000.0,168500000.0,84592593.0,,-57400000.0,-17500000.0,12600000.0,19200000.0,780600000.0,163300000.0,342600000.0,15400000.0,-274400000.0,120500000.0,,,,-40600000.0,167300000.0,,4800000.0,-50600000.0,,-123500000.0,,84200000.0,5200000.0,794600000.0,7900000.0,240500000.0,,,,,950900000.0,,127600000.0,4.05,,,302000000.0,-402500000.0,114500000.0,,200000.0,,,109600000.0,,266800000.0,,,98400000.0,,,84800000.0,,,,4900000.0,,-12400000.0,302000000.0,127600000.0,,12100000.0,,70100000.0,,,683500000.0,,130400000.0,75500000.0,513800000.0,,130400000.0,,,31800000.0,-10200000.0,,130400000.0,,-744600000.0,28500000.0,,0.0,244000000.0,159200000.0,564000000.0,4.05,,137600000.0,0.0,,84200000.0,838400000.0,854700000.0,4500000.0,120500000.0,130400000.0,,,,,5200000.0,,,677000000.0,113000000.0,950900000.0,,100000.0,780600000.0,-68100000.0,,,,,,,
,,,,,830500000.0,0.44,,,3300000.0,,,58300000.0,,17800000.0,-46800000.0,,,-10800000.0,,,,,,,,,,,136900000.0,,,,,,,60900000.0,,200000.0,-11300000.0,77700000.0,0.0,,,,85000000.0,,,39500000.0,-24100000.0,,,,,-1200000.0,,,,252900000.0,16800000.0,277600000.0,,,,5200000.0,14900000.0,,556100000.0,,490800000.0,42600000.0,,,,,,,,,-8900000.0,-14800000.0,38200000.0,,,151300000.0,,,-274400000.0,,,,,,,,,1300000.0,,-18900000.0,,76600000.0,37400000.0,,37400000.0,,,,,,,85000000.0,,,,,,,113400000.0,,,,,,,,,,73600000.0,,,,,,0.44,,,,297300000.0,116900000.0,,12200000.0,,94200000.0,,,,,111500000.0,,,,111500000.0,,,,-10200000.0,,,,,22700000.0,,,,,,,,,130400000.0,,,,,4300000.0,121700000.0,,,,,,37400000.0,,,667100000.0,111000000.0,944700000.0,,100000.0,743700000.0,-13500000.0,,,,,,,
,,,,,822900000.0,0.26,,,6200000.0,,,58700000.0,,28000000.0,-3200000.0,,,-1900000.0,,,,,,,,,,,148800000.0,,,,,,,60600000.0,,1300000.0,-16500000.0,86000000.0,0.0,,,,84615385.0,,,51100000.0,-4500000.0,,,,,-2400000.0,,,,245100000.0,25400000.0,267800000.0,,,,5200000.0,26700000.0,,548500000.0,,464000000.0,27200000.0,,,,,,,,,-33000000.0,-17800000.0,34900000.0,,,167200000.0,,,-274400000.0,,,,,,,,,40200000.0,,-9300000.0,,80400000.0,22000000.0,,22000000.0,,,,,,,84615385.0,,,,,,,94900000.0,,,,,,,,,,81200000.0,,,,,,0.26,,,,268600000.0,115000000.0,,-800000.0,,98700000.0,,,,,102100000.0,,,,102100000.0,,,,-10100000.0,,,,,25700000.0,,,,,,,,,0.0,,,,,4000000.0,122200000.0,,,,,,22000000.0,,,657100000.0,108600000.0,924900000.0,,0.0,709100000.0,22400000.0,,,,,,,
,,,,,823300000.0,0.14,,,3000000.0,,,61800000.0,,25600000.0,36700000.0,,,-12000000.0,,,,,,,,,,,151900000.0,,,,,,,55700000.0,,500000.0,-34900000.0,78400000.0,0.0,,,,87142857.0,,,46300000.0,1600000.0,,,,,-2000000.0,,,,247300000.0,22700000.0,207300000.0,,,,10400000.0,28700000.0,,548900000.0,,356400000.0,22600000.0,,,,,,,,,-54100000.0,-35000000.0,32100000.0,,,148400000.0,,,-274400000.0,,,,,,,,,26900000.0,,-62000000.0,,113300000.0,12200000.0,,12200000.0,,,,,,,87142857.0,,,,,,,99200000.0,,1000000.0,,,,,,,,70000000.0,,,,,,0.14,,,,140200000.0,102900000.0,,-3600000.0,,97100000.0,,,,,40100000.0,,,,40100000.0,,,,-10200000.0,,,,,23600000.0,,,,,,,,,0.0,,,,,3000000.0,122500000.0,,,-3400000.0,,,12200000.0,,,618200000.0,69300000.0,825500000.0,,100000.0,603700000.0,-8100000.0,,,,,,,
,,,-95500000.0,13000000.0,910100000.0,,-16700000.0,,4400000.0,,,58700000.0,-356200000.0,17100000.0,-20700000.0,,83800000.0,8000000.0,,,,76700000.0,,,,,187500000.0,,201400000.0,,,0.0,94300000.0,,95100000.0,56100000.0,84954955.0,6800000.0,-21000000.0,74900000.0,0.0,-111500000.0,,,,,,40800000.0,-7600000.0,,,302100000.0,,2400000.0,,,,235300000.0,18800000.0,187500000.0,27900000.0,,101700000.0,7100000.0,76200000.0,,553900000.0,,308700000.0,29800000.0,,320700000.0,630600000.0,-34000000.0,58700000.0,94300000.0,84954955.0,,-30100000.0,-27900000.0,34100000.0,-34600000.0,544000000.0,155900000.0,94300000.0,2800000.0,-356200000.0,123100000.0,,,,-40600000.0,177800000.0,,130400000.0,29900000.0,-13900000.0,-21300000.0,,120500000.0,22700000.0,-83700000.0,22700000.0,122200000.0,,,,,818100000.0,,76000000.0,1.11,,,112200000.0,-3200000.0,95100000.0,,2100000.0,,,201400000.0,,235300000.0,,,81000000.0,,,94000000.0,,16900000.0,,3200000.0,,76200000.0,112200000.0,76000000.0,,700000.0,,101700000.0,,,622800000.0,,18900000.0,98300000.0,308700000.0,,18900000.0,,,17100000.0,-10100000.0,,18900000.0,,-126100000.0,22000000.0,,0.0,236900000.0,142900000.0,553900000.0,1.11,,4800000.0,0.0,,120500000.0,910100000.0,8800000.0,1700000.0,123100000.0,18900000.0,,-4300000.0,,,22700000.0,,,630600000.0,76700000.0,818100000.0,,-100000.0,544000000.0,2000000.0,,,,,,,
,,,,,906300000.0,0.38,,,,,,59400000.0,,22900000.0,2400000.0,,,-15900000.0,,,,,,,,,,,228200000.0,,,,,,,67600000.0,,200000.0,-19700000.0,84200000.0,0.0,,,,85263158.0,,,40300000.0,-4000000.0,,,,,-15000000.0,,,,229200000.0,16600000.0,187000000.0,,,,4800000.0,98400000.0,,550100000.0,,280900000.0,48800000.0,,,,,,,,,-27700000.0,-19900000.0,43900000.0,,,157700000.0,,,-356200000.0,,,,,,,,,39200000.0,,-8200000.0,,136600000.0,32400000.0,,44000000.0,,,,,,,85263158.0,,,,,,,83200000.0,,4500000.0,,,,,,,,73500000.0,,,,,,0.38,,,,84100000.0,60200000.0,,8700000.0,,105800000.0,,,,,10600000.0,,,,10600000.0,,,,-10200000.0,,,,,23700000.0,,,,,,,,,18900000.0,,,,,1700000.0,123100000.0,,,,,,32400000.0,,,626300000.0,76200000.0,813300000.0,,0.0,510100000.0,19300000.0,,,,,,,
,,,,,918100000.0,0.29,,,,,,60400000.0,,20600000.0,19100000.0,,,-9700000.0,,,,,,,,,,,245300000.0,,,,,,,52600000.0,,2900000.0,-39900000.0,75200000.0,0.0,,,,84137931.0,,,47900000.0,28600000.0,,,,,-5100000.0,,,,219700000.0,22600000.0,301800000.0,,,,-300000.0,112600000.0,,561900000.0,,406300000.0,24100000.0,,,,,,,,,130900000.0,-41900000.0,27300000.0,,,158700000.0,,,-356200000.0,,,,,,,,,53800000.0,,144800000.0,,151000000.0,24400000.0,,24400000.0,,,,,,,84137931.0,,,,,,,101600000.0,,2400000.0,,,,,,,,83500000.0,,,,,,0.29,,,,204900000.0,50400000.0,,3100000.0,,77100000.0,,,,,155400000.0,,,,155400000.0,,,,-10200000.0,,,,,25200000.0,,,,,,,,,0.0,,,,,4700000.0,97500000.0,,,,,,24400000.0,,,646500000.0,84600000.0,948300000.0,,0.0,626000000.0,11900000.0,,,,,,,
,,,,,939500000.0,0.22,,,3500000.0,,,64000000.0,,24900000.0,-25300000.0,,,-9400000.0,,,,,,,,,,,259300000.0,,,,,,,45700000.0,,3800000.0,-46100000.0,72200000.0,0.0,,,,83181818.0,,,51600000.0,-22000000.0,,,,,-3200000.0,,,,223600000.0,26500000.0,276300000.0,,,,-1900000.0,120600000.0,,583300000.0,,383400000.0,16400000.0,,,,,,,,,-8000000.0,-49600000.0,20600000.0,,,155800000.0,,,-356200000.0,,,,,,,,,5500000.0,,-48500000.0,,142800000.0,18300000.0,,18300000.0,,,,,,,83181818.0,,,,,,,100200000.0,,6500000.0,,,,,,,,83600000.0,,,,,,0.22,,,,199600000.0,41000000.0,,3100000.0,,99100000.0,,,,,106900000.0,,,,106900000.0,,,,-10200000.0,,,,,25100000.0,,,,,,,,,0.0,,,,,4400000.0,98500000.0,,,-3800000.0,,,18300000.0,,,669300000.0,86000000.0,945600000.0,,0.0,607000000.0,-44100000.0,,,,,,,
,,,-207600000.0,14600000.0,1082500000.0,,-30600000.0,,10700000.0,,,24200000.0,-425500000.0,27300000.0,2900000.0,,87400000.0,4400000.0,,,,149300000.0,,,,,408700000.0,,528600000.0,,,100000.0,77300000.0,,116300000.0,36300000.0,85888889.0,-400000.0,-96800000.0,58100000.0,0.0,272200000.0,,,,,,46600000.0,11500000.0,,,323300000.0,,-3300000.0,,,,243200000.0,21800000.0,408700000.0,2800000.0,,85900000.0,300000.0,112700000.0,,657000000.0,,363000000.0,4300000.0,,289900000.0,806300000.0,-900000.0,24200000.0,90600000.0,85888889.0,,248200000.0,-96200000.0,11500000.0,14100000.0,606200000.0,140900000.0,79000000.0,-76300000.0,-425500000.0,99600000.0,,,,-40800000.0,186200000.0,,18900000.0,32800000.0,-19700000.0,184100000.0,,141900000.0,4000000.0,-202500000.0,4000000.0,93400000.0,,,,,1215000000.0,,44100000.0,0.9,,,177000000.0,-26600000.0,116300000.0,,279900000.0,,,528600000.0,,243200000.0,,,82800000.0,,,98800000.0,,18300000.0,,293300000.0,,112700000.0,177000000.0,44100000.0,,-3200000.0,,85900000.0,,,613200000.0,,291000000.0,131300000.0,363000000.0,,291000000.0,,,27300000.0,-10200000.0,,291000000.0,,343400000.0,24800000.0,,0.0,202500000.0,103700000.0,657000000.0,0.9,,11700000.0,0.0,,141900000.0,1082500000.0,6500000.0,3800000.0,99600000.0,291000000.0,,-10900000.0,,,2300000.0,,,806300000.0,149300000.0,1215000000.0,,100000.0,606200000.0,-63400000.0,,,,,,,
,,,,,1100500000.0,0.55,,,,,,172200000.0,,128800000.0,,,,,,,,,,,,,,,565700000.0,,,,,,,42000000.0,,-4100000.0,-54400000.0,60800000.0,0.0,,,,85454545.0,,,47000000.0,,,,,,-28300000.0,,,,206700000.0,18800000.0,399600000.0,,,,1400000.0,148400000.0,,675000000.0,,342000000.0,14000000.0,,,,,,,,,-21700000.0,-50300000.0,13800000.0,,,138100000.0,,,-425500000.0,,,,,,,,,12500000.0,,-63600000.0,,142300000.0,51100000.0,,12600000.0,,,,,,,85454545.0,,,,,,,0.0,,400000.0,,,,,,,,77300000.0,,,,,,0.55,,,,192000000.0,7700000.0,,6100000.0,,,,,,,227400000.0,,,,227400000.0,,,,-15300000.0,,,,,28200000.0,,,,,,,14400000.0,,291000000.0,,,,,3900000.0,77900000.0,,,,,,47000000.0,,,797000000.0,122000000.0,1196600000.0,,-100000.0,548700000.0,-37800000.0,,,,,,,
