date,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,annualNetPPE,annualOtherIncomeExpense,trailingGrossProfit,trailingRepaymentOfDebt,quarterlyOperatingExpense,annualCapitalStock,trailingOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualRepaymentOfDebt,trailingOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,trailingNetIncomeCommonStockholders,quarterlyAccumulatedDepreciation,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyOtherCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherNonCashItems,quarterlySaleOfInvestment,annualGrossPPE,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,trailingSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,trailingOperatingExpense,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOperatingIncome,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,annualPurchaseOfInvestment,trailingCashDividendsPaid,quarterlyDilutedEPS,trailingInterestExpense,quarterlyTotalRevenue,annualCapitalExpenditure,annualInvestingCashFlow,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,annualChangeInInventory,annualChangeInCashSupplementalAsReported,trailingNetIncome,annualNetOtherFinancingCharges,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualInterestExpense,trailingNetIncomeContinuousOperations,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualInventory,annualDeferredIncomeTax,quarterlyEbitda,annualAccumulatedDepreciation,trailingChangeInInventory,annualFreeCashFlow,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,trailingChangeInWorkingCapital,trailingOperatingIncome,annualCostOfRevenue,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,trailingTotalRevenue,trailingCostOfRevenue,annualCurrentDeferredRevenue,annualTotalRevenue,quarterlyFreeCashFlow,trailingChangeInAccountPayable,annualNetOtherInvestingChanges,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,annualTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyTotalAssets,annualBasicEPS,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,annualLongTermDebt,annualNetIncome,quarterlyOtherNonCurrentLiabilities,annualPretaxIncome,annualOtherCurrentAssets,quarterlyDilutedAverageShares,quarterlyDepreciationAndAmortization,trailingInvestingCashFlow,annualAccountsPayable,trailingTaxProvision,quarterlyPurchaseOfInvestment,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,annualAccountsReceivable,quarterlyLongTermDebt,annualDepreciationAndAmortization,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,annualCurrentAccruedExpenses,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyInventory,annualRetainedEarnings,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyBasicAverageShares,annualCurrentAssets,trailingNetOtherInvestingChanges,annualOperatingCashFlow,annualDilutedEPS,annualEbitda,annualChangeInAccountPayable,quarterlyCurrentAccruedExpenses,annualDilutedAverageShares,annualCurrentLiabilities,annualNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualGoodwill,annualResearchAndDevelopment,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,annualRepurchaseOfCapitalStock,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDeferredIncomeTax,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,annualCommonStockIssuance,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyGoodwill
1970-01-01 00:00:01.269993600,,1163238000.0,-281829000.0,,,,,,,,,2006777000.0,,,1127169000.0,,,,,,,,76967541000.0,84404000.0,,,-158748000.0,,3506552000.0,12766965000.0,15398093000.0,12461857000.0,0.0,,,848038000.0,,968218000.0,,,,,,,,,,3812121000.0,,0.0,-1789628000.0,,,,-1874136000.0,,,836660000.0,-806593000.0,,,,0.649565,,5621459000.0,,,,219807000.0,,,,,,,409070000.0,,77464192000.0,-2936237000.0,2686741000.0,,,1098885000.0,305108000.0,,,,1444212000.0,,,,,11581110000.0,,,,26938423000.0,,,,19780110000.0,42701490000.0,,,,,,-586786000.0,,,,,,349784000.0,104523802000.0,,,,738251000.0,,131462225000.0,,,,,,14628709000.0,,,1136531861.0,573485000.0,,,,-1191742000.0,,,,,,54282600000.0,,7927238000.0,2843437000.0,-2174358000.0,,,17171646000.0,,,,3367811000.0,,754168000.0,738251000.0,851743000.0,,12461857000.0,-9053000.0,-1281907000.0,5608572000.0,2778022000.0,0.649565,7542000.0,1136531861.0,,,,,,,3101246000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,1495462000.0,-387675000.0,,,,,,,,,1911822000.0,,,1095688000.0,,,,,,,,78049404000.0,117979000.0,,,-231722000.0,,3628616000.0,13366688000.0,12461857000.0,13152006000.0,0.0,,,1596582000.0,,1085367000.0,,,,5643000.0,,,,,,4368953000.0,,-11925000.0,-988799000.0,,,,702310000.0,,,1381895000.0,-1152967000.0,,,,,,7668133000.0,,,,771742000.0,,,,,,,485776000.0,,77921840000.0,690150000.0,2460187000.0,,,1626902000.0,214682000.0,,,,2021140000.0,,,,,14063182000.0,,,,27982817000.0,,,,20751015000.0,41130934000.0,,,,,,-381225000.0,,,,,,332868000.0,105484112000.0,,,,995399000.0,,133466929000.0,,,,,,15810735000.0,,,,639245000.0,,,,-1674654000.0,,,,,,55194116000.0,,8298725000.0,3293717000.0,486276000.0,,,17209094000.0,,,,4238260000.0,,1009686000.0,995399000.0,876528000.0,,13152006000.0,9053000.0,-783903000.0,5860257000.0,4374416000.0,,-24785000.0,,,,,,,,5029015000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,1193216000.0,-575380000.0,,,,,,,,,2000684000.0,,,1070519000.0,,,,,,,,78965217000.0,206182000.0,,,-389801000.0,,4251522000.0,14216557000.0,13152006000.0,14001284000.0,0.0,,,-374975000.0,,1043005000.0,,,,-7203000.0,,,,,,5381107000.0,,10644000.0,648212000.0,,,,187385000.0,,,1518724000.0,-1351714000.0,,,,,,8470113000.0,,,,3603224000.0,,,,,,,26011000.0,,8046905000.0,849278000.0,2200120000.0,,,2316509000.0,215273000.0,,,,2128353000.0,,,,,15358356000.0,,,,30240886000.0,,,,21554218000.0,41802956000.0,,,,,,2251510000.0,,,,,,309412000.0,106128289000.0,,,,799753000.0,,136369175000.0,,,,,,14243348000.0,,,,603097000.0,,,,-938574000.0,,,,,,57161312000.0,,729155000.0,3519408000.0,181550000.0,,,16564416000.0,,,,5744908000.0,,829008000.0,799753000.0,833434000.0,,14001284000.0,0.0,-2941332000.0,6478759000.0,4950705000.0,,43094000.0,,,,,,,,5233520000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,932509000.0,195333000.0,350283000.0,12518792000.0,16201168000.0,2263972000.0,114095054000.0,46682498000.0,1828474000.0,,,10675818000.0,26156567000.0,,,-1202294000.0,,341462000.0,93888000.0,,-24454506000.0,16159583000.0,70304114000.0,-3196646000.0,,,-422023000.0,25034578000.0,8409333000.0,16456066000.0,14001284000.0,9220169000.0,26156567000.0,,4539616000.0,1093530000.0,71137004000.0,16925000.0,,,,163335000.0,6248301000.0,71137004000.0,,,,,,2109000.0,3091305000.0,,,,1078329000.0,-894601000.0,8617294000.0,4338000.0,-3304142000.0,2552985000.0,,,,,4989697000.0,-6615416000.0,-7134923000.0,,3049137000.0,,602875000.0,,-3582113000.0,,,153748000.0,278062000.0,46682498000.0,1999684000.0,16066630000.0,1675821000.0,,-502680000.0,7235897000.0,961090000.0,,828000.0,2094889000.0,-24454506000.0,,1028494000.0,,18369509000.0,6980999000.0,,377818000.0,32805946000.0,,,14900365000.0,0.0,58001081000.0,6270491000.0,,,341462000.0,27419157000.0,-255005000.0,,-2788081000.0,1074606000.0,76370590000.0,1353699648.0,10680480000.0,114095054000.0,,146901000000.0,9220169000.0,-285490000.0,1868465000.0,146901000000.0,1.66057,,928653000.0,31661881000.0,2247913000.0,51887852000.0,4047249000.0,8704649000.0,,-223351000.0,,,,,5987295000.0,55146895000.0,,3163175000.0,,76370590000.0,5524254000.0,5494552000.0,10680156000.0,-2075581000.0,70530410000.0,4016006000.0,141425000.0,1592476000.0,,9220169000.0,53845135000.0,584240000.0,-39877000.0,-285490000.0,,16804851000.0,9220169000.0,2269046000.0,-2127781000.0,4016006000.0,-5690459000.0,,,,32805946000.0,,7643910000.0,1.66057,7315546000.0,,584240000.0,1353699648.0,18369510000.0,2247913000.0,58001080000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,1867543000.0,-259226000.0,,,2177674000.0,,,,,,4140004000.0,,,,,,,,,,,76749789000.0,485955000.0,,,-415359000.0,,9394056000.0,16000138000.0,9220169000.0,9763580000.0,31305331000.0,,,639606000.0,,2073894000.0,,818077000.0,,1585746000.0,,,,,,,,,274289000.0,,,,808207000.0,,,2337290000.0,-2297009000.0,,,,1.139567,,7888810000.0,,,,1189117000.0,,,,,,,396293000.0,,48219168000.0,543411000.0,15502058000.0,,,216266000.0,6236558000.0,,,,3110745000.0,,,,,19311171000.0,,,,34736318000.0,,,,42853195000.0,53441123000.0,,,,,,-1107892000.0,,,,,,3396808000.0,115015382000.0,,,,1284564000.0,,149751700000.0,,,,,,8432988000.0,,,1127238714.0,425125000.0,,,,-83771000.0,,,,,,72752294000.0,,5939674000.0,6477294000.0,317831000.0,,,31115252000.0,,,,53230883000.0,,1471250000.0,1284564000.0,673651000.0,,9763580000.0,-479440000.0,-1453913000.0,3980171000.0,1411516000.0,1.139567,2959000.0,1127238714.0,,,,,,,332600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,249113000.0,-418827000.0,,,2170793000.0,,,,,,4109247000.0,,,,,,,,,,,76046025000.0,-754677000.0,,,-462945000.0,,9128729000.0,12497165000.0,9763580000.0,8937297000.0,0.0,,,91135000.0,,2427492000.0,,1885495000.0,,1542332000.0,,,,,,,,,2802914000.0,,,,-5037181000.0,,,355560000.0,-1206892000.0,,,,,,5703455000.0,,,,6086337000.0,,,,,,,-53591000.0,,48879912000.0,-826283000.0,11983865000.0,,,638946000.0,3559868000.0,,,,2542342000.0,,,,,16259831000.0,,,,30364553000.0,,,,42647845000.0,53764179000.0,,,,,,4879445000.0,,,,,,2717587000.0,115937767000.0,,,,326629000.0,,146302320000.0,,,,,,9026630000.0,,,,407734000.0,,,,,,,,,,70024010000.0,,5610355000.0,4464807000.0,-4329444000.0,,,31440287000.0,,,,52797586000.0,,164683000.0,326629000.0,652668000.0,,8937297000.0,868002000.0,-1875439000.0,3155773000.0,1238648000.0,,20983000.0,,,,,,,,341171000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,2268614000.0,678053000.0,,,2372693000.0,,,,,,5290705000.0,,,,,,,,,,,77500905000.0,377887000.0,,,-788447000.0,,7442947000.0,12185350000.0,8937297000.0,4903244000.0,31305331000.0,,,166060000.0,,3997225000.0,,182584000.0,,3108837000.0,,,,,,,,,-4968081000.0,,,,2940095000.0,,,552947000.0,-3719729000.0,,,,,,7097197000.0,,,,-3824630000.0,,,,,,,527058000.0,,50879835000.0,-4034053000.0,14659649000.0,,,1693795000.0,7282106000.0,,,,4595114000.0,,,,,20671692000.0,,,,30867487000.0,,,,42639335000.0,54534957000.0,,,,,,-7544359000.0,,,,,,3673262000.0,122077355000.0,,,,1564310000.0,,152944842000.0,,,,,,8723497000.0,,,,2143916000.0,,,,,,,,,,75206649000.0,,5491215000.0,5843652000.0,296988000.0,,,34619768000.0,,,,59287881000.0,,1879577000.0,1564310000.0,968098000.0,,4903244000.0,187524000.0,-3149518000.0,5458840000.0,1253545000.0,,-39832000.0,,,,,,,,351361000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,2871700000.0,474810000.0,,24245813000.0,18428103000.0,2371367000.0,126479760000.0,53214861000.0,-822980000.0,,,5574285000.0,31305331000.0,,,-2350415000.0,,,2356861000.0,,-25739117000.0,15013583000.0,76843509000.0,-2855891000.0,,,-591289000.0,6724319000.0,8792463000.0,16407827000.0,4903244000.0,4959787000.0,31305331000.0,,7534386000.0,,78953978000.0,4869944000.0,,-37272000.0,,212807000.0,18797206000.0,78953978000.0,,,,,,,-1104609000.0,,,,3645740000.0,,9220169000.0,2202810000.0,-933756000.0,4063828000.0,-347796000.0,,,,8843282000.0,-8157386000.0,-10904111000.0,,836043000.0,1384573000.0,-4260382000.0,,-3943084000.0,,,-73508000.0,-219230000.0,53214861000.0,56541000.0,15013583000.0,4027873000.0,,-232717000.0,11448040000.0,-2995487000.0,388663000.0,,916950000.0,-25739117000.0,,-3870518000.0,,26124809000.0,13468316000.0,,-8108000.0,36662672000.0,,,5286931000.0,18571011000.0,59815302000.0,5448607000.0,,,,29532744000.0,-97713000.0,,-3522815000.0,796252000.0,85940111000.0,1343159487.0,4753950000.0,126479760000.0,,163142432000.0,4959787000.0,557062000.0,4869944000.0,163142432000.0,2.778944,,,39054992000.0,3732565000.0,9168805000.0,4860080000.0,6187988000.0,,-1252816000.0,,,,,14224572000.0,50334235000.0,,1123886000.0,,85940111000.0,4969317000.0,5154348000.0,7777095000.0,-320834000.0,76843509000.0,4352024000.0,39054992000.0,1723959000.0,,4959787000.0,50834568000.0,4825574000.0,548318000.0,557062000.0,,44619353000.0,4959787000.0,-1399066000.0,-4425242000.0,4352024000.0,1066187000.0,,13523000.0,,36662672000.0,,4286868000.0,2.778944,10611912000.0,,4825574000.0,1343159487.0,26124809000.0,3732565000.0,59815302000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,1969589000.0,-9868000.0,,,2921842000.0,,,,,,3335531000.0,,,,,,,,,,,78191482000.0,-845238000.0,-397010000.0,,-668883000.0,,6285377000.0,17622558000.0,4959787000.0,4452992000.0,31305331000.0,,,270629000.0,,5334495000.0,,502050000.0,,54384000.0,,,,,,,,,-1881884000.0,,,,658080000.0,,,2585967000.0,-1518093000.0,,,,0.939643,,8277687000.0,,,,1088786000.0,,,,,,,697121000.0,,54387027000.0,-506796000.0,19285688000.0,,,3137736000.0,13169566000.0,,,,2915168000.0,,,,,26434096000.0,,,,36657299000.0,,,,44619353000.0,59879329000.0,,,,,,-429307000.0,,,,,,2553173000.0,128111587000.0,,,,1267964000.0,,164768886000.0,,,,,,4835942000.0,,,1349410454.0,443529000.0,,,,-151092000.0,,,,,,86313425000.0,,51977644000.0,5921498000.0,86521000.0,,,39035817000.0,,,,9869708000.0,,1272468000.0,1267964000.0,388663000.0,,4452991000.0,-278090000.0,-2253662000.0,4438938000.0,2356189000.0,0.939643,-51718000.0,1349410454.0,,,,,,,395796000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,1833223000.0,-1917804000.0,,,2979509000.0,,,,,,6390334000.0,,,,,,,,,,,78784001000.0,1082558000.0,-188931000.0,,-1201642000.0,,13452419000.0,11873104000.0,4452991000.0,3938552000.0,31305331000.0,,,432971000.0,,6360703000.0,,1274572000.0,,21650000.0,,,,,,,,,4321962000.0,,,,-3957533000.0,,,477102000.0,-1763440000.0,,,,,,7724005000.0,,,,5669597000.0,,,,,,,478267000.0,,55701063000.0,-514439000.0,21692184000.0,,,2044652000.0,7934552000.0,,,,3544828000.0,,,,,29854369000.0,,,,35242565000.0,,,,18571012000.0,58882614000.0,,,,,,3906157000.0,,,,,,5466721000.0,132532393000.0,,,,1348787000.0,,167774958000.0,,,,,,4767137000.0,,,,437026000.0,,,,-60788000.0,,,,,,88736983000.0,,5198683000.0,6867436000.0,-4793331000.0,,,40958327000.0,,,,60863495000.0,,1354956000.0,1348787000.0,416005000.0,,3938552000.0,2584832000.0,-2226503000.0,4395506000.0,856569000.0,,-85438000.0,,,,,,,,337173000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,1400411000.0,,,,2356490000.0,,,,,,2018730000.0,,,,,,,,,,,79586127000.0,-3419950000.0,322137000.0,,-772938000.0,,8023917000.0,12702587000.0,3938552000.0,4150384000.0,31305331000.0,,,196029000.0,,7023681000.0,,757521000.0,,,,,,,,6912737000.0,,,2085693000.0,,,,766619000.0,,,4369392000.0,-2945770000.0,,,,,,8384443000.0,,,,2654777000.0,,,,,,,395638000.0,,58134848000.0,249941000.0,12168302000.0,,,1544054000.0,8552203000.0,,,,2602202000.0,,,,,31468813000.0,,,,34889942000.0,,,,44619354000.0,59525795000.0,,,,,,-290993000.0,,,,,,1585948000.0,135898111000.0,,,,1003285000.0,,170788053000.0,,,,,,6173632000.0,,,,444270000.0,,,,-155748000.0,,,,,,90994608000.0,,55338927000.0,6388122000.0,-402485000.0,,,41867977000.0,,,,5179062000.0,,1004773000.0,1003285000.0,387879000.0,,4188493000.0,-4316238000.0,-4397767000.0,4611303000.0,1996321000.0,,-50409000.0,,,,,,,,3705988000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,2300740000.0,-12519349000.0,,21991018000.0,11631281000.0,2300740000.0,127853035000.0,47407102000.0,-8576575000.0,,,7139221000.0,0.0,,,-4156422000.0,,469892000.0,-901591000.0,,-20634253000.0,12157298000.0,67083945000.0,258222000.0,217192000.0,,-1512959000.0,5301851000.0,17238847000.0,11631281000.0,4188493000.0,4429375000.0,0.0,,14941385000.0,,68041355000.0,4776372000.0,,211652000.0,,35135980000.0,18883816000.0,68041355000.0,370704000.0,,,7490802000.0,830234000.0,,1370541000.0,,,,1631243000.0,-4918121000.0,4959787000.0,-4325259000.0,-4303701000.0,-6925652000.0,,,,,9678342000.0,-10531004000.0,-13455412000.0,,4413431000.0,-113861000.0,-530412000.0,,664091000.0,,,-1961500000.0,-46612000.0,47407102000.0,240882000.0,12157298000.0,2745795000.0,,8214943000.0,7201906000.0,5896312000.0,815386000.0,,-11857308000.0,-20634253000.0,,3295587000.0,,30849647000.0,7201906000.0,,35135980000.0,44342543000.0,,,12073459000.0,10836414000.0,74065338000.0,3107202000.0,,,469892000.0,34064477000.0,109730000.0,,-2924408000.0,-390474000.0,104914985000.0,1353148000.0,485184000.0,127853035000.0,,172195578000.0,4429375000.0,-10498951000.0,4776372000.0,172195578000.0,-5.088067,-5032645000.0,830234000.0,45935147000.0,-6878915000.0,5301851000.0,-7316126000.0,17238847000.0,,450389000.0,,7490802000.0,,,10091026000.0,11118723000.0,370704000.0,,,104914985000.0,50637513000.0,50637513000.0,2813962000.0,5773386000.0,67083945000.0,4496963000.0,45935147000.0,1775214000.0,,4429375000.0,11118723000.0,10084918000.0,-10557849000.0,-10498951000.0,815386000.0,10836414000.0,4429375000.0,-6567079000.0,-4577480000.0,4496963000.0,6864380000.0,,73704000.0,,44342543000.0,,13826591000.0,-5.088067,-2795117000.0,1045106000.0,10084918000.0,1353148000.0,30849647000.0,-6878915000.0,74065338000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,-13818000.0,-779276000.0,,,1147495000.0,,,,,,3369695000.0,,,,,,475608000.0,,,,,66792216000.0,-47192000.0,207948000.0,,-758780000.0,,14473260000.0,14011256000.0,2501515000.0,4553029000.0,0.0,,,,,1208270000.0,,482307000.0,,34872756000.0,,,155372000.0,,,5390687000.0,818034000.0,,-3613333000.0,,,,-337691000.0,,,-656153000.0,-471557000.0,,,,-0.029989,,5807319000.0,,,,3687230000.0,,,,,,,13084000.0,,29538499000.0,2051514000.0,11495761000.0,,,6992970000.0,9458227000.0,,,,812552000.0,,,,,23929666000.0,,-624000.0,,40305296000.0,,,,-35800000.0,50438484000.0,,,,,,3215673000.0,,,,,,1911209000.0,101070854000.0,,,,-35800000.0,,141376150000.0,,,,,,4913470000.0,,,1193786800.0,344063000.0,,,,,,,,,-182751000.0,74368150000.0,,39184536000.0,2713542000.0,41750000.0,,,25500658000.0,,,,12682914000.0,,-26902000.0,-35800000.0,889331000.0,,4553029000.0,137116000.0,-1298025000.0,3741540000.0,3093777000.0,-0.029989,5164000.0,1193786800.0,,,,,,,6970918000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,62103000.0,-1471411000.0,,,,,,,,,1096370000.0,,,,,,,,,,,,8781000.0,-76277000.0,,-587149000.0,,,,4553029000.0,,,,,,,,,509916000.0,,,,,,,,,,,1602348000.0,,,,-1085117000.0,,,1749563000.0,-606030000.0,,,,,,5997655000.0,,,,1973144000.0,,,,,,,-99665000.0,,,-1180633000.0,,,,1112259000.0,,,,,938771000.0,,,,,,,-3329627000.0,,,,,,,,,,,,,1367114000.0,,,,,,2106147000.0,,,,,163915000.0,,,,,,,,,,,,366752000.0,,,,,,,,,640591000.0,,,,2845933000.0,152323000.0,,,,,,,,,161768000.0,163915000.0,,,3372396000.0,-219600000.0,-2068660000.0,,3151722000.0,,-35156000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,-693040000.0,-751561000.0,,,,,,,,,3948754000.0,,,,,,477862000.0,,,,,65493746000.0,-1205204000.0,426974000.0,,-588540000.0,,16347992000.0,10934183000.0,3372396000.0,3098686000.0,0.0,,,,,1522887000.0,,441991000.0,,34766812000.0,,,75738000.0,,,6791596000.0,789318000.0,,1232543000.0,,,,-237425000.0,,,-950415000.0,-240919000.0,,,,,,6017501000.0,,,,2161399000.0,,,,,,,165817000.0,,30037605000.0,-273710000.0,12682739000.0,,,975722000.0,7835497000.0,,,,121492000.0,,,,,22887300000.0,,-820747000.0,,37611310000.0,,,,-782477000.0,51918789000.0,,,,,,1920480000.0,,,,,,2475572000.0,102896576000.0,,,,-915186000.0,,140507886000.0,,,,,,3903694000.0,,,,372541000.0,,,,,,,,,608172000.0,74806089000.0,,41668934000.0,2998339000.0,292667000.0,,,29153452000.0,,,,11038978000.0,,-858857000.0,-915186000.0,906255000.0,,3098686000.0,339022000.0,-2197684000.0,3379796000.0,3019162000.0,,-17932000.0,,,,,,,,7910352000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,788582000.0,-4279942000.0,-553166000.0,11719324000.0,10861493000.0,788582000.0,99305567000.0,30038514000.0,1191895000.0,,,11342230000.0,0.0,,,-2480439000.0,,511582000.0,-577311000.0,,-22764331000.0,13558940000.0,60493710000.0,-1058033000.0,-145020000.0,,-545970000.0,3392374000.0,15661902000.0,10861493000.0,3098686000.0,3597583000.0,0.0,,9168927000.0,,52802845000.0,1990504000.0,,976959000.0,,28686049000.0,19757049000.0,52802845000.0,15262000.0,,,7740578000.0,776252000.0,,2751357000.0,,,,1582354000.0,-3555414000.0,2501515000.0,-8180720000.0,-979840000.0,-4985121000.0,-6969133000.0,,,,6013169000.0,-2298346000.0,-8155408000.0,,1507582000.0,-177422000.0,1096068000.0,,541711000.0,,,1287442000.0,413625000.0,30038514000.0,498897000.0,11547683000.0,2411173000.0,,1086299000.0,7263910000.0,1046581000.0,958337000.0,,-2885799000.0,-22764331000.0,,7031009000.0,,25697889000.0,7263910000.0,-38711000.0,28686049000.0,39079834000.0,,,12116320000.0,4334565000.0,51998604000.0,-8037725000.0,,,511582000.0,23835644000.0,527742000.0,,-2301648000.0,60424000.0,77696493000.0,1352484286.0,3157467000.0,99305567000.0,,138385401000.0,3597583000.0,-5499592000.0,1990504000.0,138385401000.0,-4.648234,-4189709000.0,776252000.0,31071305000.0,-6286663000.0,3323715000.0,-4924697000.0,17638014000.0,,417184000.0,,7740578000.0,,,9650395000.0,9911382000.0,15262000.0,,1620530000.0,77696493000.0,41311611000.0,41311611000.0,3161510000.0,54971000.0,60493710000.0,3587282000.0,31071305000.0,1500540000.0,,3597583000.0,7090546000.0,8642482000.0,-5567384000.0,-5499592000.0,958337000.0,4334565000.0,3597583000.0,629953000.0,-2591039000.0,3587282000.0,2851659000.0,,-129498000.0,,39079834000.0,,9329355000.0,-4.648234,-1012984000.0,2686542000.0,,1352484286.0,25697889000.0,-6286663000.0,51998604000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,1297729000.0,-1119649000.0,,,762956000.0,,,,,,2183727000.0,,,,,,517705000.0,,,,,61437323000.0,-228191000.0,-749328000.0,,-657543000.0,,7024057000.0,10711795000.0,3597583000.0,4191558000.0,0.0,,,,,2566262000.0,,701627000.0,,28633248000.0,,,205066000.0,,,9043771000.0,763271000.0,,-405524000.0,,,,328019000.0,,,1928750000.0,-95758000.0,,,,0.729723,,7008477000.0,,,,1709554000.0,,,,,,,304777000.0,,29924842000.0,593975000.0,5570585000.0,,,1219288000.0,6520237000.0,,,,2380271000.0,,,,,19701854000.0,,-1134000.0,,29327169000.0,,,,987587000.0,60127100000.0,,,,,,1613796000.0,,,,,,1859757000.0,112142259000.0,,,,985902000.0,,141469428000.0,,,,,,11541364000.0,,,1351063894.0,380915000.0,,,,-1652140000.0,,,,,1233758000.0,79828954000.0,,42827084000.0,4112477000.0,-24273000.0,,,30887206000.0,,,,21229035000.0,,992952000.0,985902000.0,1023302000.0,,4191558000.0,108605000.0,-1443598000.0,4435789000.0,2896000000.0,0.729723,-8155000.0,1351063894.0,,,,,,,879975000.0,,,,,,,,,,,,,,,,,,,,,,,,,
