date,annualTotalNonCurrentAssets,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,annualOtherIncomeExpense,quarterlyPurchaseOfBusiness,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyPretaxIncome,quarterlyNetPPE,trailingRepaymentOfDebt,annualBasicAverageShares,quarterlyTaxProvision,quarterlyChangesInAccountReceivables,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualBasicEPS,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,trailingOtherNonCashItems,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualCapitalExpenditure,quarterlyGrossPPE,annualOperatingExpense,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccumulatedDepreciation,annualIncomeTaxPayable,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualInvestingCashFlow,annualDeferredIncomeTax,trailingPurchaseOfBusiness,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingInterestExpense,quarterlyChangeInWorkingCapital,trailingCashDividendsPaid,quarterlyBasicEPS,annualNonCurrentDeferredTaxesLiabilities,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,quarterlyStockBasedCompensation,trailingChangeInInventory,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualGoodwill,annualInventory,annualCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualInterestExpense,trailingChangesInAccountReceivables,annualDilutedEPS,annualPurchaseOfInvestment,annualRepaymentOfDebt,annualDilutedAverageShares,annualTotalRevenue,trailingChangeInWorkingCapital,annualCapitalStock,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyCurrentAssets,annualAccountsPayable,annualFreeCashFlow,annualCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualEndCashPosition,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,annualCashAndCashEquivalents,quarterlyOperatingIncome,annualNetOtherInvestingChanges,quarterlyTotalRevenue,trailingTaxProvision,trailingPretaxIncome,annualPretaxIncome,annualCurrentDebt,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualNetIncomeContinuousOperations,quarterlyTotalAssets,trailingOperatingIncome,annualCostOfRevenue,quarterlyFreeCashFlow,annualNetIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualLongTermDebt,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,annualCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,annualTotalAssets,annualTaxProvision,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyChangeInInventory,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.804470400,,,137200000.0,,,,,496100000.0,,90300000.0,,,0.0,,,,90300000.0,87400000.0,459000000.0,,,35900000.0,,,,,50300000.0,1400000.0,-65700000.0,,,413300000.0,100000.0,-510400000.0,,-32300000.0,11075269.0,,,,,,,,,,969400000.0,,,,,,7700000.0,47900000.0,,-20100000.0,,,,,,,,-38500000.0,,4.65,,,0.0,,96700000.0,183000000.0,,,,,,,,,,,,11075269.0,,,71700000.0,,,,,,,,,,,330000000.0,,-12300000.0,,349700000.0,,,,-10500000.0,31100000.0,,,,106100000.0,264100000.0,,,,,,,,,1762200000.0,0.0,1368400000.0,,,,40600000.0,,399000000.0,,,,,,,594100000.0,51500000.0,,,1718100000.0,,,-17800000.0,,51500000.0,,,,51500000.0,,4.65,232400000.0,,,,39600000.0,,,,221200000.0,,,,0.0,-7900000.0,,,,,-700000.0,,1124000000.0,,,,,31700000.0,,177800000.0,,,25300000.0,,48000000.0,,300000.0,,,,,,,,,,,
1970-01-01 00:00:00.812419200,,,127600000.0,,,,,478900000.0,,106300000.0,,,0.0,,,,106300000.0,63200000.0,464600000.0,,,21400000.0,,,,,12100000.0,1400000.0,-24300000.0,,,444100000.0,0.0,-522300000.0,,-22100000.0,11029024.0,,,,,,,,,,986900000.0,,,,,,16000000.0,71900000.0,9000000.0,-10000000.0,,,,,,,,11600000.0,,3.79,,,-10700000.0,,136800000.0,205200000.0,,,,,,,,,,,,11029024.0,,,32200000.0,,,,,,,,,,,354100000.0,,-12100000.0,,386200000.0,,,,-28600000.0,31000000.0,,,,96600000.0,285900000.0,,,,,,,,,1779800000.0,-9600000.0,1387600000.0,,,,1200000.0,,363400000.0,,,,,,,640000000.0,41800000.0,,,1773800000.0,,,47600000.0,,41800000.0,,,,41800000.0,,3.79,254400000.0,,,,61200000.0,,,,234600000.0,,,,0.0,-33900000.0,,,,,-9000000.0,,1133800000.0,,,,,31500000.0,,128800000.0,,,31700000.0,,63400000.0,,-6300000.0,,,,,,,,,,,
1970-01-01 00:00:00.820368000,1326300000.0,457400000.0,107700000.0,771300000.0,46000000.0,,,472300000.0,246500000.0,146900000.0,146900000.0,472300000.0,0.0,,368200000.0,,146900000.0,86400000.0,457400000.0,,11084548.0,33500000.0,,-6400000.0,993100000.0,,50200000.0,1400000.0,-15400000.0,,,396600000.0,0.0,-535700000.0,17.15,-12100000.0,,,,205900000.0,117300000.0,,,,,-121700000.0,993100000.0,500400000.0,,,-535700000.0,,40600000.0,57000000.0,0.0,0.0,-78400000.0,5400000.0,,,,,,7600000.0,,,34600000.0,,14100000.0,,86000000.0,172000000.0,,,,,0.0,,29600000.0,,,26800000.0,-138500000.0,,,86000000.0,216700000.0,5600000.0,,17.15,-57400000.0,,11109312.0,1719400000.0,,,,308200000.0,,-12100000.0,,406600000.0,172000000.0,124800000.0,,17800000.0,5300000.0,548700000.0,240500000.0,,102400000.0,240500000.0,,0.0,-37500000.0,,,32200000.0,,270900000.0,1832700000.0,-4700000.0,1326300000.0,,,146900000.0,211400000.0,500000.0,596300000.0,,,311400000.0,50200000.0,,-48900000.0,548700000.0,52900000.0,,190100000.0,1732900000.0,,948100000.0,41600000.0,190100000.0,52900000.0,396600000.0,403100000.0,,52900000.0,1184200000.0,,205900000.0,-7600000.0,406600000.0,-89600000.0,32200000.0,,308200000.0,,277200000.0,,,,0.0,-4200000.0,,1732900000.0,121300000.0,1832700000.0,15900000.0,97300000.0,1184200000.0,190100000.0,,,,34600000.0,67500000.0,319100000.0,,,26800000.0,,-123700000.0,,4900000.0,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,,123900000.0,,,,,502900000.0,,74000000.0,,,146900000.0,11900000.0,,,74000000.0,60500000.0,491800000.0,,,23600000.0,,,,,,1100000.0,-23100000.0,,,428900000.0,0.0,-550800000.0,,-56600000.0,11047904.0,,,,,,,,,,1042600000.0,,,,,,-73000000.0,74000000.0,12800000.0,-5700000.0,,,,,,,,12200000.0,,3.34,,11900000.0,1300000.0,,122600000.0,177700000.0,,,,,,,,,,,,11047904.0,,,73300000.0,,,,,,,,,,,300300000.0,,-12600000.0,,329700000.0,,,,3600000.0,23100000.0,,,,100800000.0,249400000.0,,,,,,,,,1844200000.0,-83600000.0,1423600000.0,,,,50200000.0,,416600000.0,,,,,,,549700000.0,36900000.0,,,1753300000.0,,,50900000.0,,36900000.0,,,,36900000.0,,3.34,212800000.0,,,,27700000.0,,,,242500000.0,,,,0.0,-90300000.0,,,,,100000.0,,1203600000.0,,,,,36600000.0,,174100000.0,,,30600000.0,,11400000.0,,-3800000.0,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,,123800000.0,,,,,522500000.0,,101700000.0,,,0.0,11900000.0,,,101700000.0,103600000.0,470100000.0,,,40400000.0,,,,,,100000.0,6900000.0,,,412200000.0,100000.0,-566900000.0,,-20100000.0,10972222.0,,,,,,,,,,1037000000.0,,,,,,27800000.0,46500000.0,0.0,-7300000.0,,,,,,,,-30700000.0,,5.76,,0.0,1200000.0,,84500000.0,192000000.0,,,,,,,,,,,,10972222.0,,,118700000.0,,,,,,,,,,,276500000.0,,-12900000.0,,380900000.0,,,,-10500000.0,23200000.0,,,,100600000.0,251000000.0,,,,,,,,,1907400000.0,-5900000.0,1404800000.0,,,,95500000.0,,472900000.0,,,,,,,527500000.0,63200000.0,,,1785700000.0,,,53400000.0,,63200000.0,,,,63200000.0,,5.76,214000000.0,,,,22200000.0,,,,253600000.0,,,,0.0,1300000.0,,,,,300000.0,,1258200000.0,,,,,37000000.0,,219300000.0,,,24500000.0,,8400000.0,,6000000.0,,,,,,,,,,,
1970-01-01 00:00:00.844041600,,,127300000.0,,,,,542200000.0,,101000000.0,,,0.0,11900000.0,,,101000000.0,90900000.0,499600000.0,,,35500000.0,,,,,,200000.0,-27100000.0,,,425600000.0,-100000.0,-581700000.0,,-16600000.0,10980000.0,,,,,,,,,,1081300000.0,,,,,,-700000.0,96500000.0,0.0,-3700000.0,,,,,,,,51900000.0,,5.0,,0.0,300000.0,,96300000.0,218400000.0,,,,,,,,,,,,10980000.0,,,110600000.0,,,,,,,,,,,314700000.0,,-12800000.0,,387900000.0,,,,-34500000.0,23400000.0,,,,103900000.0,256500000.0,,,,,,,,,1937100000.0,-53600000.0,1467400000.0,,,,87200000.0,,460300000.0,,,,,,,571200000.0,54900000.0,,,1855300000.0,,,69400000.0,,55400000.0,,,,55400000.0,,5.0,219300000.0,,,,42300000.0,,,,245800000.0,,,,0.0,-80600000.0,,,,,100000.0,,1284100000.0,,,,,37200000.0,,214500000.0,,,23200000.0,,3900000.0,,1400000.0,,,,,,,,,,,
1970-01-01 00:00:00.851990400,1487800000.0,511400000.0,134200000.0,846300000.0,24600000.0,,,544300000.0,287400000.0,102300000.0,102300000.0,544300000.0,0.0,11900000.0,432000000.0,,102300000.0,105100000.0,511400000.0,,10977556.0,39900000.0,,2300000.0,1105600000.0,,,100000.0,-36700000.0,,,432100000.0,100000.0,-594200000.0,20.05,-28400000.0,,,,224000000.0,146900000.0,,,,,-80000000.0,1105600000.0,509200000.0,,,-594200000.0,,1300000.0,70400000.0,0.0,-15600000.0,-210300000.0,-4300000.0,,,,,,-53300000.0,,,30100000.0,0.0,-7100000.0,,87400000.0,194200000.0,,,,,100000.0,,-44600000.0,,,24400000.0,-121700000.0,,,87400000.0,129400000.0,1500000.0,,20.05,-147500000.0,,10985816.0,1853400000.0,,11900000.0,,281600000.0,,-12900000.0,,382600000.0,194200000.0,207400000.0,11900000.0,40400000.0,25200000.0,535700000.0,254100000.0,,109000000.0,254100000.0,,0.0,-19900000.0,,,22800000.0,,337100000.0,2002400000.0,-4400000.0,1487800000.0,,,102300000.0,104200000.0,900000.0,503600000.0,,,360200000.0,,,-51200000.0,535700000.0,65200000.0,,220800000.0,1870400000.0,,1007100000.0,33700000.0,220800000.0,65200000.0,432100000.0,414300000.0,,65200000.0,1334700000.0,,224000000.0,-1000000.0,382600000.0,-32300000.0,22800000.0,,281600000.0,,265200000.0,,,,0.0,-40700000.0,,1870400000.0,139400000.0,2002400000.0,400000.0,94900000.0,1334700000.0,220100000.0,,,,30100000.0,12800000.0,238400000.0,,,24400000.0,,1000000.0,,-1300000.0,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,,132700000.0,,,,,552700000.0,,104800000.0,,,102300000.0,11900000.0,,,104800000.0,78200000.0,535000000.0,,,30500000.0,,,,,,200000.0,-35200000.0,,,433500000.0,-100000.0,-600100000.0,,-54300000.0,10850575.0,,,,,,,,,,1135100000.0,,,,,,2500000.0,114700000.0,,-41000000.0,,,,,,,,8700000.0,,4.35,,,200000.0,,130500000.0,180800000.0,,,,,,,,,,,,10850575.0,,,103700000.0,,,,,,,,,,,311300000.0,,-13200000.0,,362800000.0,,,,32300000.0,25800000.0,,,,106900000.0,256300000.0,,,,,,,,,2023600000.0,-23100000.0,1521200000.0,,,,77900000.0,,454100000.0,,,,,,,567600000.0,47200000.0,,,1884000000.0,,,79500000.0,,47700000.0,,,,47700000.0,,4.35,226700000.0,,,,17900000.0,,,,243500000.0,,,,0.0,-57900000.0,,,,,400000.0,,1316400000.0,,,,,29600000.0,,210600000.0,,,30600000.0,,400000.0,,-6200000.0,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,,145000000.0,,,,,541400000.0,,63100000.0,,,0.0,11900000.0,,,63100000.0,115900000.0,563200000.0,,,44500000.0,,,,,,200000.0,-51700000.0,,,439400000.0,100000.0,-613000000.0,,-47600000.0,10787879.0,,,,,,,,,,1176200000.0,,,,,,-41700000.0,48300000.0,,-34500000.0,,,,,,,,-15000000.0,,6.6,,,2600000.0,,95900000.0,194400000.0,,,,,,,,,,,,10787879.0,,,136000000.0,,,,,,,,,,,290300000.0,,-13200000.0,,342900000.0,,,,-36700000.0,26000000.0,,,,118900000.0,257500000.0,,,,,,,,,2081800000.0,0.0,1544000000.0,,,,109900000.0,,501400000.0,,,,,,,547800000.0,71200000.0,,,1886900000.0,,,-3400000.0,,71400000.0,,,,71400000.0,,6.6,226300000.0,,,,18400000.0,,,,246500000.0,,,,0.0,-42300000.0,,,,,9400000.0,,1339100000.0,,,,,31200000.0,,254900000.0,,,26800000.0,,6100000.0,,3800000.0,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,,133600000.0,,,,,593100000.0,,34200000.0,,,0.0,11900000.0,,,34200000.0,120000000.0,592600000.0,,,48400000.0,,,,,,200000.0,-49100000.0,,,469000000.0,-12400000.0,-627500000.0,,-37300000.0,10753012.0,,,,,,,,,,1220100000.0,,,,,,-28900000.0,90700000.0,,-11800000.0,,,,,,,,31000000.0,,6.64,,,3500000.0,,101000000.0,229400000.0,,,,,,,,,,,,10753012.0,,,117600000.0,,,,,,,,,,,330400000.0,,-13100000.0,,328400000.0,,,,-17500000.0,26400000.0,,,,107200000.0,267100000.0,,,,,,,,,2140300000.0,-60500000.0,1654700000.0,,,,91200000.0,,478400000.0,,,,,,,597500000.0,71400000.0,,,1983100000.0,,,41600000.0,,71600000.0,,,,71600000.0,,6.64,232400000.0,,,,23500000.0,,,,253600000.0,,,,0.0,-82400000.0,,,,,27200000.0,,1385600000.0,,,,,34700000.0,,224800000.0,,,26900000.0,,28900000.0,,-100000.0,,,,,,,,,,,
1970-01-01 00:00:00.883526400,1768800000.0,653800000.0,144000000.0,936400000.0,83000000.0,,,679700000.0,320100000.0,21100000.0,21100000.0,679700000.0,0.0,11900000.0,486400000.0,,21100000.0,149100000.0,653800000.0,,10697674.0,58100000.0,,5200000.0,1231300000.0,,296400000.0,800000.0,-78600000.0,,,435300000.0,308800000.0,-577500000.0,26.23,14400000.0,,,,241200000.0,102300000.0,,,,,-214600000.0,1231300000.0,555100000.0,,,-577500000.0,,-13100000.0,66400000.0,,-281300000.0,-276500000.0,3100000.0,,,,,,-49500000.0,,,31300000.0,,-3200000.0,,98600000.0,213800000.0,,,,,0.0,,-81200000.0,,,19200000.0,-124800000.0,,,98600000.0,128900000.0,1300000.0,,26.15,-178900000.0,,10730402.0,1956300000.0,,11900000.0,,608800000.0,,-13100000.0,,308500000.0,213800000.0,105500000.0,,28600000.0,26900000.0,881300000.0,272500000.0,,117100000.0,272500000.0,,0.0,-24800000.0,,,24000000.0,,381300000.0,2231300000.0,-95300000.0,1768800000.0,,,21100000.0,102000000.0,-3200000.0,522400000.0,,,463100000.0,296400000.0,,-52600000.0,881300000.0,91000000.0,,281600000.0,2077300000.0,,1019900000.0,-12200000.0,281600000.0,91000000.0,435300000.0,450000000.0,,91000000.0,1196000000.0,,241200000.0,6700000.0,308500000.0,-368600000.0,24000000.0,,608800000.0,,276400000.0,,,,0.0,-93900000.0,,2077300000.0,181500000.0,2231300000.0,-40200000.0,105100000.0,1196000000.0,280600000.0,,,,31300000.0,,246000000.0,,,19200000.0,,47600000.0,,7700000.0,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,141000000.0,,,,,712500000.0,,39200000.0,,,21100000.0,11900000.0,,,39200000.0,332400000.0,657800000.0,,,124500000.0,,,,,,2200000.0,-26100000.0,,,383200000.0,100000.0,-598300000.0,,-314800000.0,10131900.0,,,,,,,,,,1256100000.0,,,,,,18100000.0,72100000.0,,-5600000.0,,,,,,,,94100000.0,,20.57,,,-800000.0,,211300000.0,207300000.0,,,,,,,,,,,,10082645.0,,,106500000.0,,,,,,,,,,,418600000.0,,-12900000.0,,315500000.0,,,,-1500000.0,31100000.0,,,,109900000.0,277200000.0,,,,,,,,,34100000.0,-43600000.0,1753500000.0,,,,75400000.0,,484000000.0,,,,,,,695800000.0,207400000.0,,,2069000000.0,,,46000000.0,,207900000.0,,,,207900000.0,,20.47,246200000.0,,,,18300000.0,,,,267600000.0,,,,0.0,260800000.0,,,,,0.0,,1373200000.0,,,,,31000000.0,,216400000.0,,,23600000.0,,259300000.0,,-4400000.0,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,142800000.0,,,,,756700000.0,,21700000.0,,,0.0,11900000.0,,,21700000.0,104900000.0,714100000.0,,,41100000.0,,,,,157000000.0,300000.0,-60300000.0,,,391200000.0,4200000.0,-607100000.0,,146200000.0,10143541.0,,,,,,,,,,1321200000.0,,,,,,-17500000.0,-18900000.0,,-2200000.0,,,,,,,,-125100000.0,,6.3,,,900000.0,,128200000.0,221900000.0,,,,,,,,,,,,10095238.0,,,138500000.0,,,,,,,,,,,507100000.0,,-12800000.0,,354400000.0,,,,9600000.0,31900000.0,,,,111000000.0,282400000.0,,,,,,,,,2464500000.0,-88900000.0,1862000000.0,,,,106600000.0,,525800000.0,,,,,,,789500000.0,63600000.0,,,2216400000.0,,,-79200000.0,,63800000.0,,,,63800000.0,,6.27,249700000.0,,,,34100000.0,,,,276400000.0,,,,0.0,-144800000.0,,,,,-600000.0,,1426900000.0,,,,,32700000.0,,249400000.0,,,31300000.0,,-1300000.0,,-7700000.0,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,143500000.0,,,,,876800000.0,,4500000.0,,,0.0,11900000.0,,,4500000.0,131700000.0,793100000.0,,,49900000.0,,,,,380500000.0,2200000.0,-375800000.0,,,515100000.0,1800000.0,-625600000.0,,205300000.0,10136646.0,,,,,,,,,,1418700000.0,,,,,,-17200000.0,58900000.0,8400000.0,-7100000.0,,,,,,,,100000.0,,8.09,,,8300000.0,,99900000.0,248500000.0,,,,,,,,,,,,10086527.0,,,123600000.0,,,,,,,,,,,728900000.0,,-12900000.0,,320400000.0,,,,-8200000.0,35900000.0,,,,107500000.0,293500000.0,,,,,,,,,2533400000.0,38900000.0,2185000000.0,,,,87600000.0,,509300000.0,,,,,,,1022400000.0,81600000.0,,,2505400000.0,,,-316900000.0,,81800000.0,,,,81800000.0,,8.05,259200000.0,,,,23000000.0,,,,278200000.0,,,,0.0,-281500000.0,,,,,800000.0,,1483000000.0,,,,,34300000.0,,231100000.0,,,26500000.0,,46300000.0,,3400000.0,,,,,,,,,,,
1970-01-01 00:00:00.915062400,2324800000.0,841100000.0,164800000.0,971200000.0,300700000.0,,,883200000.0,223100000.0,15200000.0,15200000.0,883200000.0,0.0,11900000.0,518100000.0,,15200000.0,99100000.0,841100000.0,,10087230.0,35300000.0,,-900000.0,1407700000.0,,58400000.0,6700000.0,218000000.0,,,600500000.0,-6100000.0,-566600000.0,41.27,55300000.0,,,,261900000.0,21100000.0,,,,,-244200000.0,1407700000.0,592200000.0,,,-566600000.0,,10700000.0,111000000.0,24800000.0,-5700000.0,-321000000.0,27000000.0,,,,,,12200000.0,,,83700000.0,,18600000.0,,85600000.0,245100000.0,,,,,0.0,,-5900000.0,,,20200000.0,92000000.0,,,85600000.0,149800000.0,11500000.0,,41.1,-165000000.0,,10128954.0,2110400000.0,,11900000.0,,389100000.0,,-12800000.0,,404900000.0,245100000.0,-21100000.0,7000000.0,25800000.0,40200000.0,1129700000.0,740600000.0,,124600000.0,740600000.0,,0.0,-18700000.0,,,133000000.0,,379000000.0,2597200000.0,-71400000.0,2324800000.0,,,15200000.0,109600000.0,-326400000.0,591400000.0,,,668100000.0,58400000.0,,-51400000.0,1129700000.0,63800000.0,,417300000.0,2729700000.0,,1139200000.0,329000000.0,417300000.0,63800000.0,600500000.0,453100000.0,,63800000.0,1600000000.0,,261900000.0,25700000.0,404900000.0,-20600000.0,133000000.0,395000000.0,389100000.0,,317000000.0,,,,0.0,-155500000.0,,2729700000.0,250800000.0,2597200000.0,-326600000.0,139100000.0,1600000000.0,416300000.0,395000000.0,,,83700000.0,38200000.0,274400000.0,,,20200000.0,,-3800000.0,,7800000.0,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,156500000.0,,,,,885700000.0,,18000000.0,,,15200000.0,11900000.0,,,18000000.0,74400000.0,847800000.0,,,29200000.0,,,,,37600000.0,6800000.0,-45700000.0,,,641500000.0,100000.0,-591400000.0,,-30800000.0,10136054.0,,,,,,,,,,1439200000.0,,,,,,2800000.0,72100000.0,10500000.0,-800000.0,,,,,,,,9200000.0,,4.43,,1700000.0,4000000.0,,95800000.0,238300000.0,,,,,,,,,,,,10090293.0,,,116800000.0,,,,,,,,,,,371700000.0,,-13400000.0,,369000000.0,,,,100000.0,39500000.0,,,,117000000.0,750500000.0,,,,,,,,,-1115700000.0,,2375000000.0,,,,77300000.0,,520400000.0,,,,,,,1122200000.0,44700000.0,,,2744000000.0,,,26400000.0,,45200000.0,,,,45200000.0,,4.41,264200000.0,,,,99900000.0,,,,286600000.0,,,,0.0,-38500000.0,,,,,-3300000.0,,1621800000.0,,397400000.0,,,88900000.0,,233800000.0,,,24500000.0,,3800000.0,,-4300000.0,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,156300000.0,,,,,881900000.0,,17700000.0,,,0.0,31900000.0,,,74200000.0,111700000.0,856100000.0,,,43800000.0,,,,,33200000.0,5400000.0,-19300000.0,,,648700000.0,-100000.0,-602100000.0,,-23800000.0,10149925.0,,,,,,,,,,1458200000.0,,,,,,-300000.0,64500000.0,16900000.0,-7600000.0,,,,,,,,-13300000.0,,6.7,,1500000.0,2400000.0,,95100000.0,265600000.0,25900000.0,,,,,,,,,,,10104478.0,,,146600000.0,,,,,,,,,,,393900000.0,,-13300000.0,,411700000.0,,,,,39900000.0,,,,116400000.0,751200000.0,,,,56500000.0,,,,,2670200000.0,,2386700000.0,,,,106700000.0,,557200000.0,,,,,,,1145100000.0,67700000.0,,,2798400000.0,,,45200000.0,,67900000.0,,,,67900000.0,,6.67,270700000.0,,,,56600000.0,,,,294200000.0,,,,17700000.0,-41000000.0,,,,,-8800000.0,,1653300000.0,,397500000.0,,,83000000.0,,263000000.0,,,21300000.0,,10200000.0,,3200000.0,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,159400000.0,,,,,858700000.0,,19800000.0,,,17700000.0,31900000.0,,,47400000.0,88300000.0,849500000.0,,,36600000.0,,,,,65500000.0,6500000.0,-75700000.0,,,754700000.0,0.0,-617700000.0,,-7500000.0,10098039.0,,,,,,,,,,1467200000.0,,,,,,2100000.0,50800000.0,24400000.0,-27700000.0,,,,,,,,500000.0,,5.12,,1100000.0,2900000.0,,91100000.0,259200000.0,-6100000.0,,,,,,,,,,,10058594.0,,,127500000.0,,,,,,,,,,,415800000.0,,-13300000.0,,379100000.0,,,,,41200000.0,,,,118200000.0,735600000.0,,,,27600000.0,,,,,2708700000.0,8500000.0,2462900000.0,,,,86300000.0,,539600000.0,,,,,,,1151400000.0,51500000.0,,,2842000000.0,,,-24900000.0,,51700000.0,,,,51700000.0,,5.1,272300000.0,,,,45500000.0,,,,293900000.0,,,,19800000.0,-41200000.0,,,,,1600000.0,,1690600000.0,,397600000.0,,,65700000.0,,245700000.0,,,22400000.0,,8200000.0,,-1100000.0,,,,,,,,,,,
