date,quarterlyTotalRevenue,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,trailingNetOtherFinancingCharges,quarterlyEbitda,annualBasicEPS,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyEndCashPosition,quarterlyDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyChangeInAccountPayable,annualCurrentDebt,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualTotalRevenue,annualDeferredIncomeTax,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingCostOfRevenue,trailingFreeCashFlow,annualInterestExpense,quarterlyIncomeTaxPayable,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualChangesInAccountReceivables,annualOtherNonCurrentAssets,trailingOperatingExpense,quarterlyStockBasedCompensation,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyBasicEPS,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,trailingNetIncome,quarterlyCurrentAccruedExpenses,annualTotalAssets,quarterlyCostOfRevenue,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInInventory,annualNetIncome,annualBeginningCashPosition,annualRetainedEarnings,annualDilutedAverageShares,annualAccountsReceivable,quarterlyLongTermDebt,annualDilutedEPS,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualCashDividendsPaid,trailingSaleOfInvestment,quarterlyRepaymentOfDebt,annualFreeCashFlow,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyCurrentDebt,annualDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyInterestExpense,trailingChangeInInventory,trailingDepreciationAndAmortization,annualStockholdersEquity,annualChangeInInventory,annualStockBasedCompensation,trailingPurchaseOfBusiness,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,quarterlyInventory,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,quarterlyOperatingCashFlow,quarterlyBasicAverageShares,quarterlyOperatingExpense,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,annualSaleOfInvestment,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualGrossProfit,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,annualCurrentLiabilities,annualNetPPE,quarterlyCommonStockIssuance,annualEbitda,annualGrossPPE,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyChangesInAccountReceivables,trailingPretaxIncome,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,trailingCapitalExpenditure,annualAccountsPayable,trailingOperatingIncome,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCapitalExpenditure,annualOperatingIncome,trailingTotalRevenue,annualInvestingCashFlow,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,trailingInterestExpense,annualPretaxIncome,annualEndCashPosition,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyDilutedEPS,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingDilutedEPS,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1970-01-01 00:00:00.883526400,,296000000.0,,-598000000.0,,2.2,0.0,,,,,,,263000000.0,,5656000000.0,-69000000.0,,,,732000000.0,-168000000.0,527000000.0,1967000000.0,2257000000.0,,6287000000.0,415000000.0,,13673000000.0,,,,,21413000000.0,3473000000.0,397000000.0,,44000000.0,,,,,,-94000000.0,,3624000000.0,-2359000000.0,,,16474000000.0,2989000000.0,,3328000000.0,9233000000.0,,-16000000.0,51000000.0,,3343000000.0,527000000.0,,,,,3343000000.0,,28598000000.0,,18173000000.0,,527000000.0,137000000.0,4294000000.0,241886000.0,,,2.18,10127000000.0,,,,-189000000.0,0.0,,-2583000000.0,658000000.0,,1095000000.0,,4406000000.0,,19365000000.0,6044000000.0,,,457000000.0,,,87000000.0,605000000.0,10425000000.0,54000000.0,,-8000000.0,184000000.0,2053000000.0,,,-155000000.0,,,,,4480000000.0,,,,,963000000.0,,,,,,,,,296000000.0,705000000.0,-1036000000.0,786000000.0,1837000000.0,,,3546000000.0,,,11886000000.0,2891000000.0,,2036000000.0,5250000000.0,4385000000.0,-84000000.0,1095000000.0,,,,3986000000.0,,548000000.0,,159000000.0,7763000000.0,,,,-1007000000.0,1845000000.0,4774000000.0,-1003000000.0,-28000000.0,,-3546000000.0,1579000000.0,29176000000.0,-2856000000.0,-650000000.0,,180000000.0,790000000.0,0.0,4298000000.0,,238915000.0,-2803000000.0,,,,,,-392000000.0,,,674000000.0,,,,,,,,,,,
1970-01-01 00:00:00.891302400,4574000000.0,,,,722000000.0,,,526000000.0,0.0,341269841.0,-155000000.0,215000000.0,,,,,,1212000000.0,,,,,,,,18657000000.0,,,-418000000.0,,,,-56000000.0,5376000000.0,,,,,,-68000000.0,,10812000000.0,9801000000.0,97000000.0,,-664000000.0,,,4441000000.0,,,,,,,,,,0.63,,,10535000000.0,,,-42000000.0,,,,3362000000.0,,-230000000.0,,,,,,5990000000.0,,,215000000.0,215000000.0,346000000.0,,,,,,7845000000.0,,6294000000.0,,1069000000.0,,,,4908000000.0,,-132000000.0,179000000.0,,,,,,,,,2059000000.0,20000000.0,,,11000000.0,765000000.0,,,-2510000000.0,16525000000.0,786000000.0,,,36000000.0,,-574000000.0,341269841.0,686000000.0,358000000.0,,,,,,,,143000000.0,2866000000.0,,144000000.0,4040000000.0,,,33000000.0,,,,,,19391000000.0,,,,29192000000.0,,,,,-706000000.0,,,,,,,,,,,,,,,,,,,196000000.0,,,1864000000.0,,296000000.0,,332000000.0,,0.63,332000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,5077800000.0,,,,809800000.0,,,612800000.0,0.0,341772152.0,212000000.0,270000000.0,,,,,,1335800000.0,,,,,,,,18420000000.0,,,345000000.0,,,,-38000000.0,5206000000.0,,,,,,-68000000.0,,10518000000.0,9701000000.0,,,-285000000.0,,,789000000.0,,,,,,,,,,0.8,,,10707000000.0,,,42000000.0,,,,3742000000.0,,-46000000.0,,,,,,5994000000.0,,,270000000.0,270000000.0,372000000.0,,,,,,7902000000.0,,6467000000.0,,1064000000.0,,,,4430000000.0,,-217000000.0,186000000.0,,,,,,,,,2031000000.0,0.0,,,19000000.0,-562000000.0,,,-2393000000.0,16613000000.0,844000000.0,,,-15000000.0,,335000000.0,337500000.0,723000000.0,446000000.0,,,,,,,,176000000.0,2813000000.0,,154000000.0,4264000000.0,,,12000000.0,,,,,,19426000000.0,,,,29127000000.0,,,,,118000000.0,,,,,,,,,,,,,,,,,,,197000000.0,,,1824000000.0,,0.0,,317000000.0,,0.79,317000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,4436000000.0,,,,583000000.0,,,388000000.0,0.0,366666667.0,422000000.0,11000000.0,,,,,,1038000000.0,,,,,,,,18133000000.0,,,-37000000.0,,,,-92000000.0,4256000000.0,,,,,,-67000000.0,,10239000000.0,9634000000.0,,,-1029000000.0,,,1081000000.0,,,,,,,,,,0.03,,,10579000000.0,,,372000000.0,,,,3398000000.0,,-275000000.0,,,,,,5980000000.0,,,11000000.0,11000000.0,321000000.0,,,,,,7894000000.0,,6303000000.0,,1045000000.0,,,,4053000000.0,,-25000000.0,186000000.0,,,,,,,,,2285000000.0,-20000000.0,,,-155000000.0,-548000000.0,,,-1982000000.0,16804000000.0,869000000.0,,,-206000000.0,,-80000000.0,366666667.0,650000000.0,47000000.0,,,,,,,,36000000.0,2274000000.0,,134000000.0,4529000000.0,,,23000000.0,,,,,,19078000000.0,,,,28712000000.0,,,,,-105000000.0,,,,,,,,,,,,,,,,,,,195000000.0,,,1657000000.0,,0.0,,111000000.0,,0.03,111000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,5442000000.0,421000000.0,,,682000000.0,2.56,0.0,509000000.0,0.0,,312000000.0,369000000.0,,603000000.0,,1692000000.0,,1457000000.0,,,,,864000000.0,3007000000.0,,17083000000.0,10403000000.0,582000000.0,,19530000000.0,513000000.0,,-61000000.0,4475000000.0,,,739000000.0,,103000000.0,-68000000.0,,6680000000.0,8637000000.0,,-247000000.0,-1059000000.0,,-2200000000.0,4888000000.0,,2596000000.0,,,,8637000000.0,,,-3037000000.0,,,864000000.0,10856000000.0,618000000.0,,-424000000.0,,,27939000000.0,3985000000.0,17083000000.0,383000000.0,864000000.0,296000000.0,4888000000.0,341861000.0,618000000.0,8163000000.0,2.53,14487000000.0,369000000.0,369000000.0,625000000.0,-271000000.0,,,215000000.0,,10403000000.0,1664000000.0,5887000000.0,8163000000.0,1679000000.0,19302000000.0,5887000000.0,,1692000000.0,761000000.0,-231000000.0,187000000.0,,,10856000000.0,-168000000.0,,,,-1486000000.0,1711000000.0,0.0,,,294000000.0,-1141000000.0,,,-2200000000.0,2596000000.0,561000000.0,,820000000.0,310000000.0,,1139000000.0,,948000000.0,616000000.0,14431000000.0,,421000000.0,748000000.0,,561000000.0,1711000000.0,247000000.0,2275000000.0,5043000000.0,150000000.0,2897000000.0,6680000000.0,2275000000.0,35000000.0,2797000000.0,4475000000.0,2897000000.0,-52000000.0,1679000000.0,19302000000.0,,,,27939000000.0,,,125000000.0,,908000000.0,,,,2091000000.0,,,,,-605000000.0,2036000000.0,,791000000.0,,14431000000.0,,1467000000.0,0.0,,173000000.0,337882000.0,,2091000000.0,,0.0,,421000000.0,170000000.0,,421000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,4903000000.0,,,,758000000.0,,,580000000.0,0.0,341818182.0,-175000000.0,188000000.0,,,,,,1211000000.0,,,,,,,,17314000000.0,,,-38000000.0,,,,-82000000.0,4457000000.0,,,,,,-67000000.0,,6864000000.0,8883000000.0,54000000.0,,-1294000000.0,,,5009000000.0,,,,,,,,,,0.56,,,10937000000.0,,,-34000000.0,,,,3692000000.0,,-119000000.0,,,,,,8161000000.0,,,241000000.0,188000000.0,342000000.0,,,,,,10450000000.0,,6109000000.0,,1702000000.0,,,,2482000000.0,,-141000000.0,177000000.0,,,,,,,,,1831000000.0,0.0,,,-6000000.0,724000000.0,,,-2200000000.0,2777000000.0,587000000.0,,,-363000000.0,,-912000000.0,335714286.0,631000000.0,397000000.0,,,,,,,,156000000.0,2257000000.0,,111000000.0,2566000000.0,,,31000000.0,,,,,,19368000000.0,,,,28251000000.0,,,,,-1053000000.0,,,,,,,,,,,,,,14334000000.0,,,,,178000000.0,,,1816000000.0,,421000000.0,,58000000.0,,0.55,58000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,5202000000.0,,,,817000000.0,,,650000000.0,0.0,341860465.0,-69000000.0,294000000.0,,,,,,1354000000.0,,,,,,,,17527000000.0,,,9000000.0,,,,-65000000.0,4475000000.0,,,,,,-67000000.0,,7440000000.0,9416000000.0,80000000.0,,-494000000.0,,,5370000000.0,,,,,,,,,,0.87,,,11199000000.0,,,-31000000.0,,,,3848000000.0,,-193000000.0,,,,,,7790000000.0,,,294000000.0,294000000.0,402000000.0,,,,,,10087000000.0,,6426000000.0,,1697000000.0,,,,3016000000.0,,-92000000.0,176000000.0,,,,,,,,,1969000000.0,0.0,,,11000000.0,19000000.0,,,-2200000000.0,2807000000.0,600000000.0,,,50000000.0,,100000000.0,337931034.0,704000000.0,485000000.0,,,,,,,,191000000.0,2275000000.0,,135000000.0,2503000000.0,,,103000000.0,,,,,,19310000000.0,,,,28726000000.0,,,,,8000000.0,,,,,,,,,,,,,,14228000000.0,,,,,167000000.0,,,1921000000.0,,0.0,,108000000.0,,0.86,108000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,4728000000.0,,,,117000000.0,,,-60000000.0,113000000.0,338000000.0,42000000.0,-169000000.0,,,,,,620000000.0,,,,,,,,17534000000.0,,,,,,,-3000000.0,4511000000.0,,,,,,-67000000.0,,7890000000.0,9220000000.0,29000000.0,,-523000000.0,,,5000000000.0,,,,,,,,,,-0.5,,,11010000000.0,,,155000000.0,,,,4108000000.0,,-696000000.0,,,,,,7296000000.0,,,-169000000.0,-169000000.0,388000000.0,,,,,,9644000000.0,,936000000.0,,1724000000.0,,,,3939000000.0,,-59000000.0,180000000.0,,,,,,,,,7386000000.0,0.0,,,-3000000.0,486000000.0,,,-2200000000.0,2863000000.0,624000000.0,,,5000000.0,,-523000000.0,338000000.0,680000000.0,-243000000.0,,,,,,,,-74000000.0,2311000000.0,,115000000.0,2361000000.0,,,29000000.0,,,,,,19324000000.0,,,,28544000000.0,,,,,-582000000.0,,,,,,,,,,,,,,14150000000.0,,,,,177000000.0,,,1590000000.0,6010000000.0,0.0,,113000000.0,,-0.5,113000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,5008000000.0,230000000.0,,,559000000.0,1.2,0.0,357000000.0,230000000.0,,-198000000.0,91000000.0,,371000000.0,,4071000000.0,,1124000000.0,,,,,457000000.0,2782000000.0,,17151000000.0,9265000000.0,508000000.0,,19841000000.0,350000000.0,,0.0,4721000000.0,,,713000000.0,,164000000.0,-68000000.0,,7886000000.0,8931000000.0,187000000.0,-150000000.0,539000000.0,,-2304000000.0,4963000000.0,,2728000000.0,,,,8931000000.0,,,-1772000000.0,,,404000000.0,10959000000.0,6066000000.0,,-327000000.0,,,28110000000.0,3884000000.0,17151000000.0,830000000.0,404000000.0,421000000.0,4963000000.0,340784000.0,6066000000.0,7298000000.0,1.19,15532000000.0,91000000.0,91000000.0,418000000.0,-269000000.0,,,-849000000.0,,9265000000.0,1550000000.0,685000000.0,7298000000.0,1414000000.0,19179000000.0,685000000.0,,4071000000.0,724000000.0,-240000000.0,180000000.0,,,10959000000.0,-178000000.0,,,,526000000.0,1950000000.0,0.0,,,12000000.0,-703000000.0,,,-2304000000.0,2728000000.0,553000000.0,,-317000000.0,117000000.0,3000000.0,1018000000.0,,767000000.0,189000000.0,14034000000.0,,230000000.0,,,553000000.0,1950000000.0,98000000.0,2417000000.0,4309000000.0,147000000.0,2254000000.0,7886000000.0,2417000000.0,1000000.0,2251000000.0,4721000000.0,2254000000.0,-237000000.0,1414000000.0,19179000000.0,,,,28110000000.0,,,-191000000.0,,778000000.0,-69000000.0,,,1561000000.0,,,,,-532000000.0,1527000000.0,,-400000000.0,,14034000000.0,,828000000.0,230000000.0,,202000000.0,337351000.0,,1561000000.0,-69000000.0,113000000.0,3000000.0,230000000.0,14000000.0,,230000000.0,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,4231000000.0,,,,487000000.0,,,316000000.0,181000000.0,338735000.0,-14000000.0,-181000000.0,,,,,,921000000.0,,,,,,,,16270000000.0,,,,,,,,4755000000.0,,,,,,-68000000.0,,5373000000.0,8187000000.0,60000000.0,,-840000000.0,,,4714000000.0,,,,,,,,,,-0.53,,,10732000000.0,,,-34000000.0,,,,3310000000.0,,-24000000.0,,,,,,9042000000.0,,,80000000.0,-181000000.0,311000000.0,,,,,,10897000000.0,,789000000.0,,1348000000.0,,,,1109000000.0,,-140000000.0,180000000.0,,,,,,,,,1935000000.0,0.0,,,5000000.0,314000000.0,,,-2304000000.0,2802000000.0,507000000.0,,,-49000000.0,,-349000000.0,338260000.0,605000000.0,141000000.0,,,,,,,,61000000.0,2451000000.0,,123000000.0,3150000000.0,,,,,,,,,18815000000.0,,,,27002000000.0,,,,,-489000000.0,,,,,,,,,,,,,,13562000000.0,,,,,171000000.0,,,1114000000.0,-55000000.0,230000000.0,3000000.0,181000000.0,,-0.53,181000000.0,,,,,,,,,,,,
