,timestamp,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyNonCurrentDeferredRevenue,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,annualCurrentAccruedExpenses,quarterlyGrossPPE,quarterlyBasicEPS,annualCapitalExpenditure,quarterlyGrossProfit,annualCashAndCashEquivalents,quarterlyBasicAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualOperatingExpense,annualChangesInAccountReceivables,trailingCostOfRevenue,annualCurrentAssets,trailingResearchAndDevelopment,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyCurrentLiabilities,annualOtherNonCurrentAssets,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualAccumulatedDepreciation,trailingOperatingExpense,quarterlyRetainedEarnings,quarterlyEbitda,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCashItems,annualEbitda,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualRetainedEarnings,trailingFreeCashFlow,quarterlyOperatingExpense,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,annualCurrentDeferredRevenue,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualNetIncome,annualTaxProvision,annualTotalAssets,annualTotalNonCurrentAssets,annualBasicEPS,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualOtherNonCashItems,annualStockholdersEquity,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualIncomeTaxPayable,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,annualBasicAverageShares,trailingPretaxIncome,annualDilutedAverageShares,trailingNetIncome,annualGoodwill,annualGrossProfit,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyTaxProvision,quarterlyNetPPE,annualOperatingCashFlow,annualDilutedEPS,annualNetPPE,annualChangeInWorkingCapital,quarterlyBeginningCashPosition,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualOtherCurrentLiabilities,trailingOtherIncomeExpense,annualTotalRevenue,trailingGrossProfit,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,annualNonCurrentDeferredRevenue,trailingEndCashPosition,quarterlyTotalAssets,annualEndCashPosition,annualPretaxIncome,annualOtherIncomeExpense,annualOperatingIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingCapitalExpenditure,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,trailingBasicAverageShares,quarterlyRepaymentOfDebt,quarterlyChangeInInventory,trailingDeferredIncomeTax,annualRepaymentOfDebt,quarterlyCommonStockIssuance,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,quarterlyInventory,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDebt,annualCommonStockIssuance,quarterlyRepurchaseOfCapitalStock,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualInventory,annualNetOtherFinancingCharges,quarterlyLongTermDebt,trailingRepaymentOfDebt,trailingCashDividendsPaid,annualNetOtherInvestingChanges,trailingChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,annualCurrentDebt,annualCashDividendsPaid,trailingDilutedEPS,quarterlyPurchaseOfInvestment,trailingNetOtherInvestingChanges,trailingInterestExpense,trailingNetOtherFinancingCharges,trailingBasicEPS,annualPurchaseOfInvestment,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,quarterlyNetOtherInvestingChanges,trailingCommonStockIssuance,annualChangeInInventory,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,annualLongTermDebt,annualRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,annualDeferredIncomeTax,trailingDilutedAverageShares
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1514678400,,,,,,,2349000.0,,,-7803000.0,,60024000.0,,,,-2570000.0,80303000.0,-19274000.0,,100419000.0,,,,,,,5202000.0,,-2570000.0,-3528000.0,,,,24734000.0,145508000.0,4647000.0,,-252000.0,,,202763000.0,,,6029000.0,,,-95369000.0,,,,,23414000.0,,35283000.0,62298000.0,,,-2570000.0,457000.0,127062000.0,26643000.0,-0.010249,,55569000.0,,1274000.0,-75701000.0,,,,,-4957000.0,,152000.0,2704000.0,,3068000.0,,-12760000.0,,,,,,,,,,30957000.0,0.0,250766000.0,,250766000.0,,6292000.0,77347000.0,974000.0,,,57255000.0,,,13832000.0,-0.010249,11121000.0,8974000.0,,,885000.0,,,60024000.0,,1480000.0,,3077000.0,,100761000.0,,,-48000.0,,,462000.0,,3818000.0,,,63778000.0,-2113000.0,843000.0,-2956000.0,,,,5316000.0,,14649000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1538265600,-4635000.0,,,,5490000.0,51074000.0,,,-0.018033,,38976000.0,,259141000.0,,,,,,,,,,,-5228000.0,71645000.0,,,1308000.0,,,,,-2892000.0,,,,725000.0,,,,,,12098000.0,,-1618000.0,,,,43611000.0,,,,,,,,29452000.0,,,,,,,,259141000.0,,,,2757000.0,,14159000.0,,,,,,,311000.0,,4749000.0,-4673000.0,-4673000.0,-3610000.0,,,2267000.0,,,,,,,,,,,,-4324000.0,,,349000.0,,,,,,69378000.0,,,-0.018033,1743000.0,,,,,,,,,1139000.0,,,-4673000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1546214400,-6674000.0,,1393000.0,12638000.0,-3015000.0,61610000.0,6795000.0,30715000.0,,-15838000.0,45771000.0,53639000.0,,255791000.0,,-10762000.0,162581000.0,-25322000.0,,121951000.0,,,516000.0,-3093000.0,64980000.0,112234000.0,19944000.0,2193000.0,-10762000.0,-9066000.0,,-106906000.0,-4887000.0,55176000.0,143557000.0,7241000.0,865000.0,-5007000.0,143557000.0,-76041000.0,255791000.0,6795000.0,15839000.0,-5009000.0,0.0,121951000.0,-106906000.0,,52445000.0,7626000.0,,46529000.0,69306000.0,69306000.0,63778000.0,1359000.0,34725000.0,-10762000.0,522000.0,179750000.0,57799000.0,-0.04,,107405000.0,,2671000.0,-76041000.0,,949000.0,,17720000.0,-1618000.0,,516000.0,6026000.0,,5244000.0,181000.0,-17456000.0,-4555000.0,-6587000.0,-6587000.0,-3093000.0,19944000.0,9871000.0,-6665000.0,-9066000.0,,55822000.0,0.0,250766000.0,,250766000.0,,7626000.0,151548000.0,1288000.0,-6493000.0,55822000.0,112234000.0,94000.0,21649000.0,10829000.0,-0.04,21649000.0,7164000.0,71645000.0,,1359000.0,,1787000.0,53639000.0,1288000.0,1202000.0,57799000.0,9871000.0,,198077000.0,,-7648000.0,31000.0,,-6587000.0,7782000.0,,1393000.0,,179750000.0,64980000.0,-10240000.0,793000.0,-11033000.0,,31000.0,,12638000.0,,30715000.0,,53639000.0,0.0,53639000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1561852800,,,3422000.0,23529000.0,,,,87013000.0,,,,,,200230000.0,,,,,,,,,753000.0,,,156698000.0,,,,,,-120346000.0,,,,,,,43532000.0,61529000.0,,5695000.0,,,,145934000.0,,,,7626000.0,,,101818000.0,,,1373000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23921000.0,7898000.0,,-13480000.0,,,,,,,,,,,,67447000.0,,,73533000.0,,,,,,,,,,,942000.0,,115825000.0,,,,,,,,,,,,,261759000.0,,,,,,-9000.0,,,,,,52286000.0,3000.0,52286000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1569801600,-4218000.0,-24188000.0,4827000.0,18992000.0,-6643000.0,95864000.0,,104215000.0,-0.04,,72567000.0,,103876000.0,235518000.0,162979000.0,,,,79064000.0,,93251000.0,71645000.0,731000.0,-7484000.0,770927000.0,176661000.0,,4677000.0,,,256230000.0,-124507000.0,-211000.0,,,,5224000.0,,58857000.0,771235000.0,,13247000.0,23297000.0,,0.0,872476000.0,,-17715000.0,76785000.0,7626000.0,-24188000.0,,116966000.0,,,2346000.0,48101000.0,,,,,,467000.0,,103876000.0,,,12956000.0,710924000.0,0.0,28684000.0,,10563000.0,,,12209000.0,,90000.0,,3824000.0,-4161000.0,-4161000.0,-7484000.0,26867000.0,2168000.0,707336000.0,-17254000.0,2249000.0,,,,-23721000.0,,-24188000.0,,,,-4128000.0,87208000.0,,33000.0,86961000.0,,,,,63591000.0,-10770000.0,,-0.04,4007000.0,,759000.0,,134277000.0,,827000.0,,231682000.0,-3660000.0,,310746000.0,-4161000.0,,-24548000.0,,770844000.0,1006753000.0,,,,,716914000.0,-54000.0,-19964000.0,,-19964000.0,,699282000.0,760945000.0,3000.0,760945000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
