,annualNetIncome,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,annualPretaxIncome,quarterlyCostOfRevenue,annualIncomeTaxPayable,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyOperatingExpense,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInterestExpense,quarterlyEndCashPosition,annualCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,annualBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualDilutedEPS,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualBasicAverageShares,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,trailingGrossProfit,trailingDeferredIncomeTax,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,quarterlyNetPPE,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,trailingDepreciationAndAmortization,annualGrossProfit,annualStockBasedCompensation,trailingTaxProvision,annualFreeCashFlow,annualNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualDilutedAverageShares,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyCommonStockIssuance,trailingOperatingExpense,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyPretaxIncome,quarterlyOperatingIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyBasicEPS,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyBasicAverageShares,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
741398400,,,372800000.0,,2900000.0,0.0,-2600000.0,,,,100900000.0,,,165000000.0,,,,,117100000.0,,,,,130800000.0,,,6000000.0,,,,6000000.0,,,25100000.0,,,,,6000000.0,0.21,107900000.0,1900000.0,27000000.0,,,,,,,,,1800000.0,,29300000.0,28571429.0,,,2600000.0,0.0,,,,,-24300000.0,,,4200000.0,,229500000.0,38400000.0,,-100000.0,,,,,,-17000000.0,,,,,8200000.0,-600000.0,,,,,,,,,,,,,,,,96900000.0,39800000.0,,,,,,0.0,,,,,,,,,,,143300000.0,-17200000.0,,,,,4000000.0,-29600000.0,,126600000.0,,,,,,,,14700000.0,,,,,,,,-20500000.0,,,,,,,31500000.0,,,,,29400000.0,,,,,156900000.0,-9900000.0,-7100000.0,10000000.0,10500000.0,,207800000.0,0.21,,,98700000.0,,,28571429.0,156200000.0,,,,,,,,,,,,,,,,,,,,,,,
749347200,,,578600000.0,,2800000.0,0.0,0.0,,,,234100000.0,,,258400000.0,,,,,159200000.0,,,,,264700000.0,,,7200000.0,,,,7200000.0,,,35200000.0,,,,,7200000.0,0.24,170000000.0,1900000.0,27800000.0,,,,,,,,,5100000.0,,42600000.0,30000000.0,,,3800000.0,0.0,,,,,-147000000.0,,,7400000.0,,428000000.0,40200000.0,,46200000.0,,,,,,500000.0,,,,,8200000.0,-3400000.0,,,,,,,,,,,,,,,,158200000.0,57700000.0,,,,,,0.0,,,,,,,,,,,150600000.0,-141900000.0,,,,,6100000.0,-36300000.0,,218200000.0,,,,,,,,22500000.0,,,,,,,,-12000000.0,,,,,,,141400000.0,,,,,36600000.0,,,,,216900000.0,5600000.0,-5100000.0,13300000.0,15100000.0,,320200000.0,0.24,,,163300000.0,,,30000000.0,254500000.0,,,,,,,,,,,,,,,,,,,,,,,
757296000,22700000.0,,561300000.0,,2000000.0,0.0,0.0,,,243600000.0,243600000.0,,,273900000.0,,,,39300000.0,162600000.0,,,,159500000.0,268200000.0,-3000000.0,23100000.0,7400000.0,49100000.0,,-191800000.0,7400000.0,44000000.0,,33100000.0,561300000.0,162700000.0,,0.0,7400000.0,,164300000.0,-200000.0,22600000.0,,,,,128700000.0,,29100000.0,133600000.0,4900000.0,,39900000.0,,,268200000.0,4300000.0,0.0,46000000.0,,,,-15500000.0,,,6800000.0,0.84,401800000.0,53000000.0,,2100000.0,2000000.0,72200000.0,53000000.0,,220900000.0,-3100000.0,-167900000.0,,,,10100000.0,5700000.0,,13400000.0,,287400000.0,0.0,,,262100000.0,22700000.0,,500000.0,0.8,,,,128700000.0,57100000.0,,118200000.0,,27023810.0,,0.0,,3700000.0,,,,0.0,,-33100000.0,,0.0,159500000.0,-8800000.0,16600000.0,4900000.0,,164300000.0,5100000.0,-41200000.0,,220900000.0,,543600000.0,734000000.0,10100000.0,273900000.0,,,24000000.0,,,190400000.0,,,-4000000.0,2200000.0,2800000.0,22600000.0,28375000.0,,,-41200000.0,141300000.0,2700000.0,,-16400000.0,,22700000.0,44000000.0,,,-100000.0,,219700000.0,12800000.0,-15900000.0,12500000.0,17200000.0,,287400000.0,,,,133600000.0,401800000.0,-3900000.0,,262100000.0,,,,,,,,,,,,,,,,,,,,,,,
765072000,,,825600000.0,,1900000.0,100000.0,-2600000.0,,,,358600000.0,,,372100000.0,,,,,230900000.0,,,,,389000000.0,,,-400000.0,,,,-400000.0,,,60300000.0,,,,,-400000.0,-0.01,264700000.0,-11100000.0,28500000.0,,,,,,,,,5400000.0,,72300000.0,40000000.0,,,6800000.0,0.0,,,,,-21000000.0,,,12000000.0,,595900000.0,53500000.0,,-21200000.0,,,,,,-17000000.0,,,,,21300000.0,-34000000.0,,,,,,,,,,,,,,,,201400000.0,96200000.0,,,,,,2600000.0,,,,,,,,,,,229700000.0,0.0,,,,,6500000.0,-95000000.0,,318600000.0,,,,,,100000.0,,35900000.0,,,,,,,,-9300000.0,,,,,,,14400000.0,,,,,112400000.0,,,,,327100000.0,4000000.0,-21000000.0,6100000.0,23900000.0,,453500000.0,-0.01,,,206900000.0,,,40000000.0,413600000.0,,,,,,,,,,,,,,,,,,,,,,,
772934400,,,869200000.0,,2300000.0,0.0,0.0,,,,397700000.0,,,393200000.0,,,,,272300000.0,,,,,428500000.0,,,12500000.0,,,,12500000.0,,,57900000.0,,,,,12500000.0,0.25,271600000.0,-600000.0,28500000.0,,,,,,,,,5400000.0,,70200000.0,50000000.0,,,6600000.0,0.0,,,,,-37400000.0,,,12300000.0,,626300000.0,62300000.0,,21300000.0,,,,,,-37000000.0,,,,,21000000.0,-6800000.0,,,,,,,,,,,,,,,,192400000.0,98200000.0,,,,,,0.0,,,,,,,,,,,242900000.0,-13200000.0,,,,,8300000.0,-106800000.0,,330900000.0,,,,,,-200000.0,,40300000.0,,,,,,,,-39600000.0,,,,,,,50200000.0,,,,,124900000.0,,,,,370500000.0,-12800000.0,-24200000.0,20800000.0,28000000.0,,476000000.0,0.25,,,197800000.0,,,50000000.0,437700000.0,,,,,,,,,,,,,,,,,,,,,,,
780883200,,,880200000.0,,2100000.0,0.0,0.0,,,,404500000.0,,,400700000.0,,,,,281200000.0,,,,,437300000.0,,,13400000.0,,,,13400000.0,,,55800000.0,,,,,13400000.0,0.27,264500000.0,100000.0,30700000.0,,,,,,,,,5500000.0,,68100000.0,49629630.0,,,7900000.0,0.0,,,,,-19600000.0,,,12500000.0,,623900000.0,61900000.0,,-18100000.0,,,,,,1200000.0,,,,,23500000.0,7100000.0,,,,,,,,,,,,,,,,181100000.0,96400000.0,,,,,,0.0,,,,,,,,,,,256300000.0,0.0,,,,,7100000.0,-117600000.0,,338800000.0,,,,,,0.0,,40800000.0,,,,,,,,-5800000.0,,,,,,,-1100000.0,,,,,138200000.0,,,,,377600000.0,20800000.0,-19600000.0,20500000.0,28300000.0,,479500000.0,0.27,,,186600000.0,,,49629630.0,456400000.0,,,,,,,,,,,,,,,,,,,,,,,
788832000,33000000.0,,854800000.0,-4700000.0,2200000.0,-100000.0,0.0,,,393900000.0,393900000.0,,,400600000.0,,,,58200000.0,274200000.0,,,,264000000.0,428800000.0,400000.0,49500000.0,7600000.0,98400000.0,,-92000000.0,7600000.0,145800000.0,,57100000.0,854800000.0,66300000.0,,0.0,7600000.0,,252700000.0,-3000000.0,32700000.0,,,,,156600000.0,,23100000.0,162000000.0,5500000.0,,69800000.0,,,428800000.0,4300000.0,0.0,,,,,-14000000.0,,,12700000.0,0.68,590800000.0,61300000.0,,18100000.0,2200000.0,147900000.0,61300000.0,,339300000.0,-2100000.0,-14000000.0,,,,21700000.0,11800000.0,,27100000.0,,454200000.0,2600000.0,,,468500000.0,33000000.0,,5300000.0,0.66,,,,156600000.0,87900000.0,,231100000.0,,48529412.0,,0.0,,-13200000.0,,,,-100000.0,,-78000000.0,,-2600000.0,264000000.0,-800000.0,25200000.0,5500000.0,,252700000.0,3300000.0,-129200000.0,,339300000.0,,1058400000.0,1437400000.0,21700000.0,400600000.0,500000.0,,30800000.0,,,379000000.0,,,-54900000.0,100000.0,-16400000.0,32700000.0,50000000.0,,,-129200000.0,280600000.0,2800000.0,,-71100000.0,,33000000.0,145800000.0,,,,,362100000.0,11100000.0,-13200000.0,10900000.0,18100000.0,,454200000.0,,,,162000000.0,590800000.0,-21900000.0,,468500000.0,,,,,,,,,,,,,,,,,,,,,,,
796608000,,,1018000000.0,,2600000.0,0.0,0.0,,,,443300000.0,,,431800000.0,,,,,285700000.0,,,,,478600000.0,,,4300000.0,,,,4300000.0,,,62500000.0,,,,,4300000.0,0.09,332900000.0,-600000.0,32700000.0,,,,,,,,,55500000.0,,77400000.0,47777778.0,,,9000000.0,0.0,,,,,-54700000.0,,,14900000.0,,749100000.0,61000000.0,,200000.0,,,,,,3800000.0,,,,,34900000.0,-37900000.0,,,,,,,,,,,,,,,,215000000.0,94100000.0,,,,,,0.0,,,,,,,,,,,268900000.0,-43900000.0,,,,,2700000.0,-143900000.0,,370800000.0,,,,,,,,31600000.0,,,,,,,,-6400000.0,,,,,,,40100000.0,,,,,150100000.0,,,,,379800000.0,14600000.0,-10800000.0,7000000.0,16700000.0,,586200000.0,0.09,,,270500000.0,,,47777778.0,514700000.0,,,,,,,,,,,,,,,,,,,,,,,
804470400,,,994000000.0,,2300000.0,0.0,0.0,,,,444900000.0,,,432600000.0,,,,,326600000.0,,,,,471100000.0,,,5600000.0,,,,5600000.0,,,70500000.0,,,,,5600000.0,0.11,307000000.0,-700000.0,23900000.0,,,,,,,,,55500000.0,,83900000.0,50909091.0,,,9500000.0,0.0,,,,,-14800000.0,,,13400000.0,,718900000.0,65800000.0,,300000.0,,,,,,-3100000.0,,,,,31400000.0,25900000.0,,,,,,,,,,,,,,,,192300000.0,103200000.0,,,,,,0.0,,,,,,,,,,,275100000.0,-100000.0,,,,,3500000.0,-156900000.0,,366800000.0,,,,,,,,32700000.0,,,,,,,,-14300000.0,,,,,,,3200000.0,,,,,155800000.0,,,,,429800000.0,11600000.0,-14700000.0,9100000.0,19300000.0,,561400000.0,0.11,,,247800000.0,,,50909091.0,523700000.0,,,,,,,,,,,,,,,,,,,,,,,
812419200,,,970400000.0,,2300000.0,0.0,0.0,,,,438400000.0,,,428500000.0,,,,,321300000.0,,,,,464600000.0,,,6600000.0,,,,6600000.0,,,71700000.0,,,,,6600000.0,0.13,301800000.0,-200000.0,23900000.0,,,,,,,,,5500000.0,,84400000.0,50769231.0,,,8600000.0,0.0,,,,,-7800000.0,,,12700000.0,,685700000.0,83300000.0,,400000.0,,,,,,61200000.0,,,,,26800000.0,5100000.0,,,,,,,,,,,,,,,,215600000.0,104000000.0,,,,,,0.0,,,,,,,,,,,284700000.0,0.0,,,,,4200000.0,-166300000.0,,345200000.0,,,,,,-200000.0,,32300000.0,,,,,,,,48000000.0,,,,,,,-61300000.0,,,,,162400000.0,,,,,425300000.0,69000000.0,-7800000.0,10800000.0,19600000.0,,541900000.0,0.13,,,221100000.0,,,50769231.0,511500000.0,,,,,,,,,,,,,,,,,,,,,,,
820368000,6400000.0,,903500000.0,,2100000.0,0.0,0.0,,,341800000.0,341800000.0,,,395700000.0,,,,10400000.0,311500000.0,,,,274900000.0,365600000.0,3900000.0,52600000.0,-10200000.0,48000000.0,,-71900000.0,-10200000.0,152200000.0,,99600000.0,903500000.0,-41400000.0,,0.0,-10200000.0,,299200000.0,-1000000.0,21700000.0,,,,,201700000.0,,113300000.0,263000000.0,61300000.0,,111200000.0,,,365600000.0,7900000.0,0.0,,,,,5400000.0,,,11600000.0,0.13,628600000.0,77700000.0,,-1600000.0,2100000.0,100600000.0,77700000.0,,318000000.0,15300000.0,-42300000.0,,,,30800000.0,2700000.0,,35000000.0,,507800000.0,0.0,,,471100000.0,6400000.0,,-10300000.0,0.13,,,,201700000.0,103600000.0,,304800000.0,,49230769.0,,0.0,,-2400000.0,,,,0.0,,-36100000.0,,0.0,274900000.0,1700000.0,4000000.0,61300000.0,,299200000.0,-6500000.0,-153100000.0,,318000000.0,,1243200000.0,1648600000.0,30800000.0,395700000.0,4000000.0,,4000000.0,,,405400000.0,,,77200000.0,-700000.0,-100000.0,21700000.0,49230769.0,,,-153100000.0,357400000.0,-23400000.0,,27200000.0,,6400000.0,152200000.0,,,,,415100000.0,18100000.0,-2800000.0,-16700000.0,-7600000.0,,507800000.0,,,,263000000.0,628600000.0,-4200000.0,,471100000.0,,,,,,,,,,,,,,,,,,,,,,,
828230400,,,950800000.0,,2100000.0,61300000.0,0.0,,,,356800000.0,,,385800000.0,,,,,282700000.0,,,,,380600000.0,,,5300000.0,,,,5300000.0,,,69100000.0,,,,,5300000.0,0.1,335900000.0,-700000.0,21700000.0,,,,,,,,,,,82900000.0,53000000.0,,,8500000.0,0.0,,,,,-5800000.0,,,13800000.0,,663600000.0,75400000.0,,0.0,,,,,,-5700000.0,,,,,34200000.0,-36700000.0,,,,,,,,,,,,,,,,221700000.0,101000000.0,,,,,,0.0,,,,,,,,,,,287200000.0,0.0,,,,,3500000.0,-166200000.0,,310400000.0,,,,,,100000.0,,31900000.0,,,,,,,,-21600000.0,,,,,,,5800000.0,,,,,157600000.0,,,7000000.0,,383700000.0,100000.0,-5800000.0,8800000.0,18100000.0,,565000000.0,0.11,,,283000000.0,,,48181818.0,476600000.0,,,,,,,,,,,,,,,,,,,,,,,
836092800,,,994900000.0,,5100000.0,81100000.0,0.0,,,,353200000.0,,,411100000.0,,,,,344100000.0,,,,,380000000.0,,,16400000.0,,,,16400000.0,,,80200000.0,,,,,16400000.0,0.32,326200000.0,-1100000.0,21700000.0,,,,,,,,,,,93500000.0,51250000.0,,,8700000.0,0.0,,,,,-10600000.0,,,13300000.0,,690900000.0,81700000.0,,0.0,,,,,,2900000.0,,,,,29300000.0,9700000.0,,,,,,,,,,,,,,,,229800000.0,130500000.0,,,,,,0.0,,,,,,,,,,,304000000.0,0.0,,,,,10700000.0,-177200000.0,,329400000.0,,,,,,0.0,,50300000.0,,,,,,,,-20000000.0,,,,,,,-3000000.0,,,,,174000000.0,,,300000.0,,474600000.0,13500000.0,-10600000.0,27100000.0,37000000.0,,583800000.0,0.32,,,310900000.0,,,51250000.0,506600000.0,,,,,,,,,,,,,,,,,,,,,,,
844041600,,,1024800000.0,,5100000.0,41800000.0,0.0,,,,400900000.0,,,407000000.0,,,,,347600000.0,,,,,427700000.0,,,14800000.0,,,,14800000.0,,,76100000.0,,,,,14800000.0,0.28,328000000.0,-800000.0,21700000.0,,,,,,,,,,,90400000.0,52857143.0,,,7900000.0,0.0,,,,,-12600000.0,,,14300000.0,,704900000.0,76500000.0,,0.0,,,,,,-25800000.0,,,,,31000000.0,-1800000.0,,,,,,,,,,,,,,,,235400000.0,123600000.0,,,,,,0.0,,,,,,,,,,,319900000.0,0.0,,,,,9700000.0,-191600000.0,,330500000.0,,,,,,-200000.0,,47500000.0,,,,,,,,-46100000.0,,,,,,,25700000.0,,,,,188800000.0,,,1100000.0,,471200000.0,-13200000.0,-12600000.0,24500000.0,33200000.0,,617800000.0,0.29,,,277200000.0,,,51034483.0,522100000.0,,,,,,,,,,,,,,,,,,,,,,,
851990400,49100000.0,,955800000.0,,4800000.0,100000.0,0.0,,,345700000.0,345700000.0,,,399600000.0,,,,82800000.0,338800000.0,,,,333200000.0,378000000.0,-200000.0,55200000.0,12600000.0,119700000.0,,-38800000.0,12600000.0,201300000.0,,81500000.0,955800000.0,-26500000.0,,0.0,12600000.0,,302700000.0,-2800000.0,27500000.0,,,,,202700000.0,,65300000.0,244600000.0,41800000.0,,95300000.0,,,378000000.0,6400000.0,0.0,9200000.0,,,,-9800000.0,,,13800000.0,0.946667,622600000.0,74900000.0,,100000.0,4800000.0,174900000.0,74900000.0,,324700000.0,51800000.0,100000.0,,,,38400000.0,25300000.0,,31500000.0,,556200000.0,0.0,,,530000000.0,49100000.0,,500000.0,0.946667,,,,202700000.0,126900000.0,,307000000.0,,51849000.0,,0.0,,-5400000.0,,,,100000.0,,-42100000.0,,0.0,333200000.0,100000.0,33700000.0,41800000.0,,302700000.0,9900000.0,-205300000.0,,324700000.0,,1313200000.0,1795100000.0,38400000.0,399600000.0,-100000.0,,45400000.0,,,481900000.0,,,23200000.0,100000.0,30900000.0,27500000.0,52142857.0,,,-205300000.0,362200000.0,-55000000.0,,-56800000.0,,49100000.0,201300000.0,,,800000.0,,465700000.0,64900000.0,-13100000.0,22500000.0,31600000.0,,556200000.0,,,,244600000.0,622600000.0,-3500000.0,,530000000.0,,,,,,,,,,,,,,,,,,,,,,,
859766400,,,988100000.0,,4700000.0,-100000.0,0.0,,,,370900000.0,,,390700000.0,,,,,303800000.0,,,,,403100000.0,,,8500000.0,,,,8500000.0,,,72000000.0,,,,,8500000.0,0.16,338900000.0,-300000.0,27500000.0,,,,,,,,,20600000.0,,87100000.0,53125000.0,,,7500000.0,0.0,,,,,-6800000.0,,,15100000.0,,645900000.0,74400000.0,,0.0,,,,,,9700000.0,,,,,37100000.0,-36200000.0,,,,,,,,,,,,,,,,222300000.0,109000000.0,,,,,,0.0,,,,,,,,,,,342200000.0,0.0,,,,,5600000.0,-219200000.0,,316300000.0,,,,,,100000.0,,37000000.0,,,,,,,,-8800000.0,,,,,,,-9700000.0,,,,,209800000.0,,,500000.0,,412800000.0,16500000.0,-6800000.0,14100000.0,21900000.0,,597400000.0,0.17,,,242800000.0,,,50000000.0,535500000.0,,,,,,,,,,,,,,,,,,,,,,,
867628800,,,976000000.0,,4600000.0,0.0,0.0,,,,339500000.0,,,382200000.0,,,,,349400000.0,,,,,368200000.0,,,19300000.0,,,,19300000.0,,,74500000.0,,,,,19300000.0,0.37,326000000.0,-900000.0,24100000.0,,,,,,,,,20500000.0,,89400000.0,52162162.0,,,7500000.0,0.0,,,,,-5800000.0,,,14900000.0,,614100000.0,75600000.0,,100000.0,,,,,,26600000.0,,,,,33500000.0,12900000.0,,,,,,,,,,,,,,,,225400000.0,129800000.0,,,,,,0.0,,,,,,,,,,,361900000.0,0.0,,,,,12600000.0,-233100000.0,,306600000.0,,,,,,,,55300000.0,,,,,,,,-3900000.0,,,,,,,-26600000.0,,,,,229100000.0,,,300000.0,,479200000.0,32400000.0,-5800000.0,31900000.0,40400000.0,,593800000.0,0.37,,,245900000.0,,,52162162.0,539700000.0,,,,,,,,,,,,,,,,,,,,,,,
875577600,,,992800000.0,,3900000.0,0.0,0.0,,,,302900000.0,,,396700000.0,,,,,369000000.0,,,,,330900000.0,,,20900000.0,,,,20900000.0,,,74400000.0,,,,,20900000.0,0.4,316300000.0,-900000.0,24100000.0,,,,,,,,,21800000.0,,89700000.0,52250000.0,,,6700000.0,0.0,,,,,-43000000.0,,,15300000.0,,607900000.0,74300000.0,,-3800000.0,,,,,,33800000.0,,,,,26000000.0,21700000.0,,,,,,,,,,,,,,,,255200000.0,131800000.0,,,,,,0.0,,,,,,,,,,,384900000.0,0.0,,,,,13600000.0,-247400000.0,,322400000.0,,,,,,,,57400000.0,,,,,,,,38700000.0,,,,,,,-33800000.0,,,,,250000000.0,,,2200000.0,,500800000.0,76800000.0,-43000000.0,34500000.0,42100000.0,,596100000.0,0.4,,,277000000.0,,,52250000.0,569800000.0,,,,,,,,,,,,,,,,,,,,,,,
883526400,68000000.0,,961000000.0,,6400000.0,-100000.0,0.0,,,257200000.0,257200000.0,,,387700000.0,,,,112400000.0,382700000.0,,,,405900000.0,292000000.0,-100000.0,59300000.0,19300000.0,147100000.0,,-66800000.0,19300000.0,269300000.0,,76700000.0,961000000.0,-94800000.0,,0.0,19300000.0,,291300000.0,-5900000.0,28400000.0,,,,,227200000.0,,161500000.0,263100000.0,36000000.0,,90700000.0,,,292000000.0,5000000.0,0.0,4700000.0,,,,-11200000.0,,,14000000.0,1.31,555100000.0,67900000.0,,10300000.0,6400000.0,206400000.0,67900000.0,,319800000.0,59700000.0,-36100000.0,,,,43400000.0,25000000.0,,26500000.0,,573300000.0,0.0,,,580700000.0,68000000.0,,-6900000.0,1.3,,,,227200000.0,133500000.0,,289600000.0,,51912000.0,,0.0,,-8200000.0,,,,-100000.0,,-31700000.0,,0.0,405900000.0,-36100000.0,44400000.0,36000000.0,,291300000.0,12600000.0,-260900000.0,,319800000.0,,1405400000.0,1901400000.0,43400000.0,387700000.0,-200000.0,,56800000.0,,,496000000.0,,,129800000.0,6600000.0,-1600000.0,28400000.0,52403000.0,,,-260900000.0,348900000.0,-24700000.0,,24400000.0,,68000000.0,269300000.0,,,1700000.0,,516200000.0,35800000.0,23900000.0,31900000.0,42800000.0,,573300000.0,,,,263100000.0,555100000.0,23400000.0,,580700000.0,,,,,,,,,,,,,,,,,,,,,,,
891302400,,,1004000000.0,,5900000.0,-100000.0,0.0,,,,245200000.0,,,382300000.0,,,,,338900000.0,,,,,279500000.0,,,14700000.0,,,,14700000.0,,,74800000.0,,,,,14700000.0,0.28,316700000.0,-100000.0,28400000.0,,,,,,,,,36000000.0,,90800000.0,52500000.0,,,5600000.0,0.0,,,,,-10600000.0,,,16000000.0,,581500000.0,67500000.0,,100000.0,,,,,,10000000.0,,,,,36800000.0,-25400000.0,,,,,,,,,,,,,,,,266100000.0,120900000.0,,,,,,0.0,,,,,,,,,,,422500000.0,0.0,,,,,9600000.0,-276500000.0,,314800000.0,,,,,,,,46100000.0,,,,,,,,-12300000.0,,,,,,,-10100000.0,,,,,284100000.0,,,1800000.0,,459800000.0,20600000.0,-10600000.0,24300000.0,30100000.0,,621700000.0,0.28,,,302000000.0,,,52500000.0,591300000.0,,,,,,,,,,,,,,,,,,,,,,,
899164800,,,1021200000.0,,5500000.0,0.0,0.0,,,,216800000.0,,,383300000.0,,,,,388000000.0,,,,,250700000.0,,,30600000.0,,,,30600000.0,,,84600000.0,,,,,30600000.0,0.58,329200000.0,-800000.0,28400000.0,,,,,,,,,32200000.0,,101300000.0,52758621.0,,,5700000.0,0.0,,,,,-17300000.0,,,16700000.0,,567100000.0,67400000.0,,5200000.0,,,,,,28500000.0,,,,,32600000.0,-12500000.0,,,,,,,,,,,,,,,,284200000.0,158400000.0,,,,,,0.0,,,,,,,,,,,454100000.0,0.0,,,,,20000000.0,-290100000.0,,315900000.0,,,,,,,,73800000.0,,,,,,,,-4800000.0,,,,,,,-28400000.0,,,,,314700000.0,,,1000000.0,,546400000.0,45800000.0,-17300000.0,50600000.0,57100000.0,,637900000.0,0.59,,,316400000.0,,,51864407.0,606000000.0,,,,,,,,,,,,,,,,,,,,,,,
