,annualTaxProvision,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,trailingEndCashPosition,annualCurrentDeferredRevenue,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,trailingTaxProvision,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyDilutedAverageShares,quarterlyEbitda,quarterlySellingGeneralAndAdministration,quarterlyPurchaseOfInvestment,annualTotalRevenue,annualCashAndCashEquivalents,annualCostOfRevenue,trailingOperatingIncome,trailingChangeInAccountPayable,annualBasicEPS,annualNetIncomeContinuousOperations,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,quarterlyCurrentAssets,annualOtherShortTermInvestments,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,quarterlyOperatingIncome,trailingFreeCashFlow,annualAccumulatedDepreciation,annualDilutedEPS,annualDeferredIncomeTax,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyIncomeTaxPayable,quarterlyBasicEPS,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingCostOfRevenue,annualCurrentAssets,trailingOperatingExpense,trailingBeginningCashPosition,quarterlyRetainedEarnings,annualChangesInAccountReceivables,quarterlyOtherCurrentAssets,annualNetIncome,trailingNetIncome,quarterlyLongTermDebt,annualTotalAssets,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,quarterlyGoodwill,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingSellingGeneralAndAdministration,annualBeginningCashPosition,annualAccountsReceivable,quarterlyChangeInInventory,quarterlyGrossProfit,annualTotalNonCurrentAssets,trailingCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualSellingGeneralAndAdministration,quarterlyNetIncome,quarterlyStockholdersEquity,annualDepreciationAndAmortization,annualOtherCurrentAssets,annualOtherNonCashItems,annualLongTermDebt,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyAccumulatedDepreciation,trailingCashFlowFromContinuingFinancingActivities,annualCurrentLiabilities,trailingChangeInInventory,annualInventory,trailingOtherIncomeExpense,quarterlyDilutedEPS,trailingGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyInventory,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualStockBasedCompensation,annualCapitalStock,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualGrossProfit,annualEbitda,annualOtherIntangibleAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualOperatingCashFlow,annualDilutedAverageShares,annualNetPPE,quarterlyCommonStockIssuance,quarterlyBasicAverageShares,quarterlyPretaxIncome,quarterlyOtherCurrentLiabilities,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyTaxProvision,quarterlyNetPPE,trailingPretaxIncome,trailingChangesInAccountReceivables,quarterlyTotalAssets,annualGoodwill,annualPretaxIncome,trailingInterestExpense,annualChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,trailingDeferredIncomeTax,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,annualInterestExpense,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,annualCapitalExpenditure,annualBasicAverageShares,quarterlyCurrentDebt,annualInvestingCashFlow,quarterlyInterestExpense,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,annualOtherIncomeExpense,trailingStockBasedCompensation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingPurchaseOfInvestment,annualOperatingIncome,quarterlyAccountsPayable,trailingTotalRevenue,annualNonCurrentDeferredRevenue,annualSaleOfInvestment,trailingCashDividendsPaid,trailingDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,annualResearchAndDevelopment,annualCashDividendsPaid,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,quarterlySaleOfInvestment,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1404086400,49500000.0,74400000.0,25200000.0,27200000.0,-60500000.0,,47100000.0,-7200000.0,83400000.0,,1100000.0,,,127500000.0,78600000.0,,1827700000.0,74400000.0,1229100000.0,,,0.138106,17900000.0,-24200000.0,,55900000.0,74400000.0,3462000000.0,-7000000.0,17700000.0,20700000.0,,200000.0,3462000000.0,334800000.0,687500000.0,,29000000.0,12900000.0,111700000.0,,-548600000.0,0.138106,-15100000.0,-7600000.0,3009000000.0,519600000.0,12600000.0,,61500000.0,,1421600000.0,453000000.0,,,687500000.0,,,-1379100000.0,-38000000.0,32800000.0,16200000.0,,2685400000.0,3090200000.0,-1379100000.0,0.0,61200000.0,1097100000.0,16200000.0,,329300000.0,83400000.0,403700000.0,,106400000.0,403700000.0,18500000.0,190300000.0,2402700000.0,,,27000000.0,334800000.0,27200000.0,-371200000.0,142900000.0,32800000.0,21200000.0,2685400000.0,-371200000.0,3009000000.0,-42100000.0,-1721300000.0,103200000.0,-8500000.0,-548600000.0,,453000000.0,,147300000.0,,,,47100000.0,147300000.0,-18200000.0,,,-53700000.0,357600000.0,4500000.0,700000.0,78600000.0,-7200000.0,103200000.0,29000000.0,74400000.0,598600000.0,373400000.0,357600000.0,-5800000.0,-60400000.0,85000000.0,178300000.0,117301370.0,873000000.0,0.0,,53200000.0,0.0,-200000.0,,26200000.0,873000000.0,,,3090200000.0,1097100000.0,67400000.0,,-32000000.0,0.0,18700000.0,0.0,,24600000.0,,-59800000.0,2402700000.0,163100000.0,,61200000.0,61500000.0,34000000.0,,55700000.0,700000.0,-1741300000.0,-122400000.0,117301370.0,25200000.0,-171200000.0,40300000.0,1421600000.0,,148100000.0,-33300000.0,,74400000.0,74400000.0,,,-24200000.0,,263800000.0,148100000.0,,,,,,,,,,,,,,,,,,,,
1412035200,,,,-19500000.0,-44700000.0,,,,,,1500000.0,,105535385.0,36200000.0,81400000.0,,,,,,,,,,,,63200000.0,,-7700000.0,-26300000.0,-54400000.0,,,2448300000.0,,619100000.0,,,,43900000.0,,,,,,,418300000.0,15200000.0,,42500000.0,-0.18,1407100000.0,377600000.0,,,,,,-1398600000.0,,32200000.0,,,1780300000.0,,,0.0,40400000.0,1057900000.0,,,293000000.0,61800000.0,332200000.0,,,,-14100000.0,125300000.0,,,,-20300000.0,,-19500000.0,503800000.0,,,,,,2070700000.0,,-863800000.0,97600000.0,,-553800000.0,,,,,,-0.18,,40100000.0,154500000.0,-42700000.0,,,,360900000.0,,,81400000.0,-9800000.0,,25800000.0,,,,,86900000.0,-31200000.0,-39800000.0,,,,948800000.0,105535385.0,-34300000.0,0.0,-13500000.0,,-14000000.0,853300000.0,,,2951300000.0,,,,,,-11200000.0,,,-71000000.0,,62000000.0,2332200000.0,,,,,35000000.0,,74400000.0,1200000.0,,,,36400000.0,,35500000.0,,,,,,63200000.0,63200000.0,,,-77800000.0,,,116700000.0,,,,,,,,,,,,,,,,,,,,
1419984000,,,,46500000.0,-151700000.0,,,,,,2800000.0,,125954246.0,101200000.0,88100000.0,,,,,,,,,,,,84100000.0,,-18000000.0,4800000.0,-34600000.0,,,2545700000.0,,637500000.0,,,,68000000.0,,,,,,,455800000.0,1000000.0,,38300000.0,0.37,1427400000.0,346500000.0,,,,,,-1352100000.0,,26300000.0,,,1905400000.0,,,0.0,42100000.0,1082400000.0,,,299700000.0,55000000.0,336400000.0,,,,-11100000.0,156100000.0,,,,46200000.0,,46500000.0,493300000.0,,,,,,2199200000.0,,-5500000.0,104400000.0,,-562300000.0,,,,,,0.37,,39700000.0,156300000.0,-2000000.0,,,,392700000.0,,,88100000.0,-2800000.0,,19100000.0,,,,,135700000.0,-40100000.0,40200000.0,,,,0.0,124102662.0,42100000.0,0.0,-111600000.0,,-4100000.0,865100000.0,,,3038100000.0,,,,,,20900000.0,,,100000.0,,-12200000.0,2400600000.0,,,,,35200000.0,,63200000.0,1200000.0,,,,28800000.0,,23900000.0,,,,,,84100000.0,84100000.0,,,-136900000.0,,,118400000.0,,,,,,,,,,,,,,,,,,,,
1427760000,,,,31500000.0,-43900000.0,,,,,,2100000.0,,126264631.0,99400000.0,80900000.0,,,,,,,,,,,,116100000.0,,-1300000.0,7500000.0,27100000.0,,,2505900000.0,,653100000.0,,,,71300000.0,,,,,,,446600000.0,1000000.0,,42900000.0,0.25,1409500000.0,365400000.0,,,,,,-1320600000.0,,27700000.0,,,1857000000.0,,,0.0,39600000.0,1039900000.0,,,294400000.0,59400000.0,331600000.0,,,,-4700000.0,152200000.0,,,,30800000.0,,31500000.0,468200000.0,,,,,,2140500000.0,,-5500000.0,105500000.0,,-562200000.0,,,,,,0.25,,41700000.0,153600000.0,-6300000.0,,,,373600000.0,,,80900000.0,-7600000.0,,18200000.0,,,,,-13600000.0,-37400000.0,94300000.0,,,,0.0,124233579.0,42000000.0,0.0,-6500000.0,,11200000.0,847300000.0,,,2974100000.0,,,,,,32000000.0,,,56900000.0,,-5200000.0,2321000000.0,,,,,34400000.0,,84100000.0,1200000.0,,,,24800000.0,,23000000.0,,,,,,116100000.0,116100000.0,,,-186600000.0,,,120900000.0,,,,,,,,,,,,,,,,,,,,
1435622400,-97700000.0,151300000.0,23800000.0,153700000.0,-31500000.0,,39000000.0,-22900000.0,62900000.0,,2600000.0,,,121500000.0,86900000.0,,1830800000.0,151300000.0,1215500000.0,,,1.77,210200000.0,-174000000.0,,30800000.0,151300000.0,2511400000.0,-93700000.0,2300000.0,-26400000.0,-10300000.0,948800000.0,2511400000.0,337300000.0,737500000.0,,18900000.0,-88300000.0,94800000.0,,-588000000.0,1.75,-120700000.0,-11700000.0,2112400000.0,510100000.0,2500000.0,,55800000.0,,1473200000.0,399000000.0,,,737500000.0,,,-1166900000.0,-7500000.0,27700000.0,212200000.0,,1864100000.0,3145400000.0,-1166900000.0,0.0,42500000.0,1061500000.0,212200000.0,,328400000.0,62900000.0,372400000.0,,74400000.0,372400000.0,10700000.0,181700000.0,2407900000.0,,,153500000.0,337300000.0,153700000.0,634000000.0,140800000.0,27700000.0,19700000.0,1864100000.0,634000000.0,2112400000.0,196500000.0,-5000000.0,56300000.0,-19200000.0,-588000000.0,,399000000.0,,144400000.0,,,,39000000.0,144400000.0,-9500000.0,,,-130800000.0,368700000.0,9000000.0,1200000.0,86900000.0,-2700000.0,56300000.0,18900000.0,151300000.0,615300000.0,358300000.0,368700000.0,-12500000.0,-32300000.0,77100000.0,171800000.0,121348636.0,885200000.0,0.0,,62700000.0,0.0,800000.0,,-90800000.0,885200000.0,,,3145400000.0,1061500000.0,112500000.0,,76900000.0,0.0,35200000.0,0.0,,44800000.0,,-52100000.0,2407900000.0,105000000.0,,42500000.0,55800000.0,36200000.0,,116100000.0,1200000.0,-879800000.0,-141000000.0,119575568.0,23800000.0,-271800000.0,22600000.0,1473200000.0,,128200000.0,-60500000.0,,151300000.0,151300000.0,,,-174000000.0,,278000000.0,128200000.0,,,,,,,,,,,,,,,,,,,,
1443571200,,,,9100000.0,-33200000.0,,,,,,2500000.0,,126190457.0,72000000.0,82200000.0,,,,,,,,,,,,151400000.0,,-1200000.0,1600000.0,-3900000.0,,,2459200000.0,,691200000.0,,,,39300000.0,,,,,,,423000000.0,1100000.0,,43700000.0,0.07,1487900000.0,352900000.0,,,,,,-1157800000.0,,27200000.0,,,1859900000.0,,,0.0,41100000.0,1038100000.0,,,301500000.0,57800000.0,308200000.0,,,,-20400000.0,121500000.0,,,,8900000.0,,9100000.0,597200000.0,,,,,,2106300000.0,,-4700000.0,57700000.0,,-603600000.0,,,,,,0.07,,38000000.0,162100000.0,-2800000.0,,,,348100000.0,,,82200000.0,-5600000.0,,18100000.0,,,,,-10300000.0,-33200000.0,44900000.0,,,,0.0,124753234.0,13800000.0,0.0,0.0,,4900000.0,884300000.0,,,3056400000.0,,,,,,100000.0,,,11700000.0,,59700000.0,2365200000.0,,,,,35500000.0,,151300000.0,1200000.0,,,,24000000.0,,22700000.0,,,,,,151400000.0,151400000.0,,,-216600000.0,,,127400000.0,,,,,,,,,,,,,,,,,,,,
1451520000,,,,30700000.0,-49300000.0,,,,,,2600000.0,,125826680.0,97300000.0,93000000.0,,,,,,,,,,,,115500000.0,,1700000.0,3800000.0,-47300000.0,,,2427800000.0,,679500000.0,,,,59100000.0,,,,,,,454900000.0,1200000.0,,38300000.0,0.25,1522200000.0,340200000.0,,,,,,-1127100000.0,,25700000.0,,,1848300000.0,,,0.0,41100000.0,1027200000.0,,,302800000.0,54300000.0,332000000.0,,,,-16000000.0,152100000.0,,,,30600000.0,,30700000.0,607400000.0,,,,,,2087600000.0,,-4800000.0,59300000.0,,-620200000.0,,,,,,0.24,,40800000.0,170500000.0,3000000.0,,,,332700000.0,,,93000000.0,-5800000.0,,19100000.0,,,,,-10600000.0,-49300000.0,26600000.0,,,,0.0,124818241.0,39800000.0,0.0,0.0,,9200000.0,902000000.0,,,3035200000.0,,,,,,-35900000.0,,,-22700000.0,,-30000000.0,2355700000.0,,,,,35200000.0,,151400000.0,1200000.0,,,,24400000.0,,22300000.0,,,,,,115500000.0,115500000.0,,,-239600000.0,,,128500000.0,,,,,,,,,,,,,,,,,,,,
1459382400,,,,9800000.0,-25300000.0,,,,,,3400000.0,,125772759.0,70500000.0,93200000.0,,,,,,,,,,,,133900000.0,,2900000.0,1200000.0,-1300000.0,,,2454800000.0,,727500000.0,,,,33000000.0,,,,,,,438000000.0,1100000.0,,38700000.0,0.08,1549500000.0,371500000.0,,,,,,-1117300000.0,,27700000.0,,,1844900000.0,,,0.0,39600000.0,1020300000.0,,,311800000.0,56500000.0,343700000.0,,,,-7300000.0,126200000.0,,,,9800000.0,,9800000.0,602900000.0,,,,,,2083300000.0,,-4400000.0,60300000.0,,-643200000.0,,,,,,0.08,,45200000.0,179100000.0,2700000.0,,,,316300000.0,,,93200000.0,-2400000.0,,21500000.0,,,,,-6200000.0,-25300000.0,49900000.0,,,,0.0,124809898.0,14000000.0,0.0,0.0,,4200000.0,906300000.0,,,3057700000.0,,,,,,18400000.0,,,24600000.0,,-9000000.0,2330200000.0,,,,,34800000.0,,115500000.0,1200000.0,,,,25900000.0,,21700000.0,,,,,,133900000.0,133900000.0,,,-254900000.0,,,135100000.0,,,,,,,,,,,,,,,,,,,,
1467244800,33700000.0,131600000.0,27700000.0,61900000.0,-29900000.0,,46200000.0,-14500000.0,52000000.0,,2300000.0,,,134200000.0,89700000.0,,1848100000.0,131600000.0,1260500000.0,,,0.89,111200000.0,-305700000.0,,15700000.0,131600000.0,2455200000.0,-18700000.0,14800000.0,-49200000.0,,0.0,2455200000.0,358100000.0,790200000.0,,8800000.0,-101700000.0,98100000.0,,-644900000.0,0.89,-15300000.0,21400000.0,2064000000.0,532200000.0,1300000.0,,38800000.0,,1550700000.0,391200000.0,,,790200000.0,,,-1036100000.0,-54100000.0,42100000.0,111500000.0,,1832800000.0,3091100000.0,-1036100000.0,0.0,38800000.0,996500000.0,111500000.0,,344400000.0,52000000.0,414800000.0,,151300000.0,414800000.0,8300000.0,187800000.0,2300900000.0,,,61900000.0,358100000.0,61900000.0,635900000.0,140600000.0,42100000.0,4700000.0,1832800000.0,635900000.0,2064000000.0,-30800000.0,-4700000.0,41400000.0,-35400000.0,-644900000.0,,391200000.0,,165600000.0,,,,46200000.0,165600000.0,1000000.0,,,0.0,294000000.0,10800000.0,1200000.0,89700000.0,-700000.0,41400000.0,8800000.0,131600000.0,587600000.0,374000000.0,294000000.0,-3700000.0,-31800000.0,33900000.0,155300000.0,125870094.0,905800000.0,0.0,,77300000.0,0.0,0.0,,15400000.0,905800000.0,,,3091100000.0,996500000.0,144900000.0,,-19700000.0,0.0,-2300000.0,0.0,,2100000.0,,-74800000.0,2300900000.0,88500000.0,,38800000.0,38800000.0,35100000.0,,133900000.0,1200000.0,-18600000.0,-139600000.0,124787819.0,27700000.0,-137700000.0,21800000.0,1550700000.0,,143700000.0,3900000.0,,131600000.0,131600000.0,,,-305700000.0,,229500000.0,143700000.0,,,,,,,,,,,,,,,,,,,,
1475193600,,,,4600000.0,-114600000.0,,,,,,6900000.0,,126259721.0,62700000.0,98200000.0,,,,,,,,,,,,132100000.0,,-4100000.0,-1200000.0,2700000.0,,,2513600000.0,,768900000.0,,,,25900000.0,,,,,,,442200000.0,1100000.0,7800000.0,27400000.0,0.04,1594700000.0,448600000.0,,,,,,-1065700000.0,,33400000.0,,,1838000000.0,,,0.0,39500000.0,1045400000.0,,,318100000.0,62100000.0,376300000.0,,,,-16400000.0,124100000.0,,,,4600000.0,,4600000.0,614500000.0,,,,,,2065000000.0,,-9000000.0,37700000.0,,-668200000.0,,,,,,0.04,,50000000.0,188600000.0,1000000.0,,,,306100000.0,,,98200000.0,-100000.0,,21600000.0,,,,,65900000.0,-27700000.0,48300000.0,,,,,124819466.0,4800000.0,0.0,-86900000.0,,200000.0,926500000.0,,,3128100000.0,,,,,,500000.0,,,20600000.0,,43900000.0,2359200000.0,,,,,35800000.0,,131600000.0,1200000.0,,,,99300000.0,,22100000.0,,,,,,139900000.0,132100000.0,,,-304300000.0,,,145700000.0,,,,,,,,,,,,,,,,,,,,
1483142400,,,,17400000.0,-23900000.0,,,,,,4900000.0,,126414644.0,85200000.0,96200000.0,,,,,,,,,,,,255800000.0,,5000000.0,-13400000.0,-17400000.0,,,2566300000.0,,882600000.0,,,,51700000.0,,,,,,,483700000.0,3200000.0,0.0,24600000.0,0.14,1575100000.0,334800000.0,,,,,,-1048300000.0,,56800000.0,,,2001300000.0,,,0.0,40300000.0,1008500000.0,,,335800000.0,52500000.0,366300000.0,,,,-1500000.0,147900000.0,,,,17400000.0,,17400000.0,588000000.0,,,,,,2231500000.0,,-205800000.0,48900000.0,,-670100000.0,,,,,,0.14,,46600000.0,180900000.0,2300000.0,,,,283900000.0,,,96200000.0,-6800000.0,,23100000.0,,,,,109800000.0,-26400000.0,47700000.0,,,,,124889681.0,26900000.0,0.0,1200000.0,,9500000.0,905000000.0,,,3154300000.0,,,,,,123700000.0,,,21300000.0,,-2500000.0,2271700000.0,,,,,35500000.0,,132100000.0,1200000.0,,,,23100000.0,,22800000.0,,,,,,255800000.0,255800000.0,,,-352700000.0,,,127600000.0,,,,,,,,,,,,,,,,,,,,
1490918400,,,,26000000.0,-118500000.0,,,,,,4600000.0,,126799130.0,93800000.0,100900000.0,,,,,,,,,,,,241200000.0,,-100000.0,2200000.0,21800000.0,,,2642500000.0,,928400000.0,,,,66500000.0,,,,,,,532600000.0,1300000.0,27600000.0,27600000.0,0.21,1661000000.0,390100000.0,,,,,,-1022300000.0,,29000000.0,,,2025300000.0,,,0.0,42600000.0,1030600000.0,,,365200000.0,58900000.0,402600000.0,,,,-2300000.0,167400000.0,,,,26000000.0,,26000000.0,642700000.0,,,,,,2252400000.0,,-5000000.0,43000000.0,,-692100000.0,,,,,,0.21,,59400000.0,205600000.0,-9200000.0,,,,282600000.0,,,100900000.0,-2300000.0,,21700000.0,,,,,-7300000.0,-33700000.0,103300000.0,,,,,124951928.0,34700000.0,0.0,-84200000.0,,8700000.0,968900000.0,,,3285200000.0,,,,,,-14600000.0,,,69600000.0,,-15100000.0,2356800000.0,,,,,36500000.0,,255800000.0,1200000.0,,,,23700000.0,,22600000.0,,,,,,268800000.0,241200000.0,,,-326300000.0,,,137600000.0,,,,,,,,,,,,,,,,,,,,
1498780800,25800000.0,288300000.0,24600000.0,61800000.0,-52000000.0,,84900000.0,-11800000.0,75200000.0,,4500000.0,,,130500000.0,107300000.0,,2075400000.0,288300000.0,1420800000.0,,,0.88,109800000.0,-314100000.0,,159700000.0,288300000.0,2730800000.0,-2100000.0,22300000.0,-18900000.0,,0.0,2730800000.0,402600000.0,1059800000.0,18600000.0,10900000.0,-11800000.0,107900000.0,,-711800000.0,0.87,-1300000.0,9900000.0,2261800000.0,616900000.0,1200000.0,18600000.0,24700000.0,,1707700000.0,469000000.0,,,1059800000.0,,,-955700000.0,-54900000.0,43600000.0,109800000.0,,2055100000.0,3454300000.0,-955700000.0,0.0,45500000.0,1044100000.0,109800000.0,,401700000.0,75200000.0,488800000.0,,131600000.0,488800000.0,6700000.0,215200000.0,2394500000.0,,,61800000.0,402600000.0,61800000.0,723500000.0,146500000.0,43600000.0,6800000.0,2055100000.0,723500000.0,2261800000.0,161300000.0,-4500000.0,31700000.0,-13500000.0,-711800000.0,,469000000.0,,196700000.0,,,,84900000.0,196700000.0,-20400000.0,,,-169900000.0,273100000.0,20900000.0,1300000.0,107300000.0,-2600000.0,31700000.0,10900000.0,306900000.0,654600000.0,372200000.0,273100000.0,-7100000.0,-52000000.0,100200000.0,299500000.0,126737785.0,995900000.0,,,69200000.0,0.0,0.0,,7400000.0,995900000.0,,,3454300000.0,1044100000.0,135600000.0,,156700000.0,0.0,47100000.0,0.0,,48200000.0,,-81200000.0,2394500000.0,90100000.0,,45500000.0,24700000.0,38700000.0,,241200000.0,1300000.0,-224300000.0,-139800000.0,124954248.0,24600000.0,-309000000.0,22600000.0,1707700000.0,,163200000.0,-26300000.0,,306900000.0,288300000.0,,,-314100000.0,,252000000.0,163200000.0,,,,,,,,,,,,,,,,,,,,
1506729600,,,,3800000.0,-42700000.0,,,,,,7000000.0,,127784521.0,65200000.0,107000000.0,,,,,,,,,,,,601400000.0,,-1800000.0,2000000.0,21200000.0,,,2746000000.0,,1330100000.0,,,,33100000.0,,,,,,,543900000.0,1300000.0,13400000.0,17800000.0,0.03,1774900000.0,457100000.0,,,,,,-951900000.0,,33600000.0,,,2082900000.0,,,0.0,46400000.0,1069600000.0,,,403800000.0,88800000.0,410500000.0,,,,-7300000.0,140100000.0,,,,3800000.0,,3800000.0,1038800000.0,,,,,,2288900000.0,,-6400000.0,30300000.0,,-749900000.0,,,,,,0.03,,77000000.0,205900000.0,-6900000.0,,,,269200000.0,,,107000000.0,-8400000.0,,28300000.0,,,,,263000000.0,-42700000.0,83700000.0,,,,277800000.0,125713246.0,1900000.0,0.0,0.0,,-1900000.0,1025000000.0,,,3784800000.0,,,,,,313100000.0,,,41000000.0,,87000000.0,2454700000.0,,,,,39000000.0,,288300000.0,1300000.0,,,,23900000.0,,24300000.0,,,,,,614800000.0,601400000.0,,,-279000000.0,,,166800000.0,,,,,,,,,,,,,,,,,,,,
1514678400,,,,-21900000.0,-783000000.0,,,,,,8500000.0,,132983262.0,102000000.0,114300000.0,,,,,,,,,,,,329500000.0,,37400000.0,-2400000.0,6900000.0,,,3381600000.0,,1075500000.0,,,,73100000.0,,,,,,,606300000.0,13000000.0,9800000.0,22200000.0,-0.16,2031700000.0,484000000.0,,,,,,-973800000.0,,34800000.0,,,2672500000.0,,,0.0,57100000.0,1408300000.0,,,418900000.0,66900000.0,427900000.0,,,,7300000.0,187400000.0,,,,-21900000.0,,-21900000.0,1005500000.0,,,,,,2897600000.0,,-3600000.0,40700000.0,,-775500000.0,,,,,,-0.16,,88100000.0,224100000.0,-6100000.0,,,,582000000.0,,,114300000.0,-19600000.0,,30800000.0,,,,,419400000.0,-40200000.0,92300000.0,,,,0.0,132983262.0,28000000.0,0.0,-748000000.0,,49900000.0,1256200000.0,,,4387100000.0,,,,,,-271900000.0,,,52100000.0,,17600000.0,3311600000.0,,,,,46800000.0,,601400000.0,1300000.0,,,,69900000.0,,27200000.0,,,,,,339300000.0,329500000.0,,,-294900000.0,,,164300000.0,,,,,,,,,,,,,,,,,,,,
1522454400,,,,19000000.0,-34800000.0,,,,,,5600000.0,,135109291.0,114300000.0,117000000.0,,,,,,,,,,,,391500000.0,,4700000.0,15700000.0,4300000.0,,,3485700000.0,,1214400000.0,,,,74700000.0,,,,,,,627900000.0,1100000.0,10700000.0,26600000.0,0.14,2094500000.0,557500000.0,,,,,,-954800000.0,,16700000.0,,,2706500000.0,,,,62300000.0,1438600000.0,,,436200000.0,74300000.0,506800000.0,,,,-6300000.0,191700000.0,,,,19000000.0,,19000000.0,1068400000.0,,,,,,2928200000.0,,-6800000.0,31400000.0,,-823100000.0,,,,,,0.14,,109500000.0,235000000.0,-12100000.0,,,,572200000.0,,,117000000.0,-1000000.0,,30600000.0,,,,,-7800000.0,-34800000.0,95200000.0,,,,0.0,133123679.0,32700000.0,,0.0,,13700000.0,1271400000.0,,,4554100000.0,,,,,,62000000.0,,,60400000.0,,-71000000.0,3339700000.0,,,,,51700000.0,,329500000.0,1300000.0,,,,70600000.0,,29900000.0,,,,,,402200000.0,391500000.0,,,-255600000.0,,,182900000.0,,,,,,,,,,,,,,,,,,,,
