,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredRevenue,quarterlyAccountsPayable,annualInvestmentsAndAdvances,quarterlyOperatingIncome,annualBeginningCashPosition,annualNetIncomeContinuousOperations,annualBasicAverageShares,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCapitalExpenditure,annualCashAndCashEquivalents,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualNetOtherFinancingCharges,trailingBeginningCashPosition,annualInterestExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualDilutedAverageShares,annualNetIncomeCommonStockholders,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualCommonStockIssuance,annualFreeCashFlow,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockholdersEquity,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyAccumulatedDepreciation,quarterlyGoodwill,trailingNetIncomeCommonStockholders,quarterlySellingGeneralAndAdministration,annualRetainedEarnings,trailingTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualBasicEPS,annualTotalAssets,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualCashDividendsPaid,annualLongTermDebt,annualNetIncome,quarterlyOtherCurrentAssets,annualOtherNonCashItems,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,annualStockholdersEquity,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyCapitalExpenditure,annualPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyLongTermDebt,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,trailingPretaxIncome,quarterlyNetIncome,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetPPE,quarterlyBasicEPS,annualGoodwill,trailingNetIncome,quarterlyOtherIncomeExpense,quarterlyAccountsReceivable,trailingCashDividendsPaid,quarterlyTaxProvision,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualNetPPE,annualOtherIncomeExpense,quarterlyDilutedEPS,trailingRepaymentOfDebt,annualOperatingIncome,trailingChangeInWorkingCapital,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualCapitalStock,annualTotalRevenue,quarterlyFreeCashFlow,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPurchaseOfInvestment,annualEndCashPosition,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingTotalRevenue,annualNonCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualPretaxIncome,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingCapitalExpenditure,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualAccountsPayable,trailingInvestingCashFlow,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualCurrentDeferredRevenue,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCommonStockIssuance,annualCostOfRevenue,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualGrossProfit,annualStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,annualDeferredIncomeTax,quarterlyChangeInInventory,annualInventory,quarterlyDepreciationAndAmortization,trailingRepurchaseOfCapitalStock,annualIncomeTaxPayable,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingGrossProfit,trailingDilutedEPS,annualCashFlowFromContinuingFinancingActivities,annualGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,annualChangeInInventory,trailingBasicEPS,quarterlyInventory,quarterlyEbitda,quarterlyIncomeTaxPayable,trailingOperatingExpense,annualChangesInAccountReceivables,trailingDilutedAverageShares,trailingChangeInInventory,trailingCostOfRevenue,trailingInterestExpense,quarterlyGrossProfit,trailingDeferredIncomeTax,quarterlyCostOfRevenue,annualCurrentAccruedExpenses,quarterlyChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDeferredIncomeTax,quarterlyResearchAndDevelopment,annualOperatingExpense,trailingBasicAverageShares,trailingOperatingIncome,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyOtherNonCashItems,annualEbitda,quarterlyOperatingExpense
1222732800,,,6042000000.0,,260877000000.0,1044000000.0,4468000000.0,,-2213000000.0,,,,18986000000.0,,,,-4288000000.0,18178000000.0,,,,,,,,,,,,,,,6513000000.0,,7004000000.0,,,-435000000.0,25443000000.0,-2223000000.0,,49095000000.0,,1000000.0,,,,2925000000.0,,,3444000000.0,7790476190.0,,,,,,,,,0.0,,5220000000.0,,,,,,,168202000000.0,,,,-840000000.0,,,-459000000.0,,7790476190.0,2169000000.0,-1643000000.0,,93325000000.0,,-1636000000.0,,5809000000.0,6042000000.0,-0.21,,,155000000.0,33501000000.0,,-580000000.0,220000000.0,1497000000.0,99325000000.0,,,1000000.0,,,,522000000.0,,,-0.21,,,,,,,,,5350000000.0,,,,,-1636000000.0,,,310369000000.0,284926000000.0,,,115775000000.0,16450000000.0,,17958000000.0,7700000000.0,,,,,,41401000000.0,,91000000.0,-45118000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,11430000000.0,104549000000.0,6361000000.0,,270162000000.0,2788000000.0,3710000000.0,168499000000.0,-3790000000.0,29122000000.0,1415000000.0,7876470588.0,15038000000.0,,-2945000000.0,17513000000.0,-9096000000.0,17573000000.0,-4543000000.0,,,24762000000.0,,7876470588.0,1339000000.0,0.17,,,225000000.0,22111000000.0,96064000000.0,578000000.0,3885000000.0,,6847000000.0,,270162000000.0,100000000.0,24762000000.0,-3490000000.0,,48741000000.0,,1000000.0,,,,3056000000.0,3885000000.0,,192000000.0,,0.17,319390000000.0,-1770000000.0,,,-2588000000.0,2188000000.0,1339000000.0,0.0,-5163000000.0,2340000000.0,0.0,294628000000.0,,,146082000000.0,1000000.0,168499000000.0,,48741000000.0,,6183000000.0,-172457000000.0,31302000000.0,-424000000.0,,,2188000000.0,-2559000000.0,606000000.0,104549000000.0,,-2537000000.0,-29374000000.0,2218000000.0,6361000000.0,,,,-377000000.0,31302000000.0,,-931000000.0,-605000000.0,1497000000.0,96064000000.0,,25056000000.0,88000000.0,-5675000000.0,6847000000.0,113577000000.0,578000000.0,6361000000.0,295000000.0,,,-749000000.0,,,2340000000.0,,7700000000.0,97826000000.0,1794000000.0,1497000000.0,-11549000000.0,-50000000.0,,-2537000000.0,,17573000000.0,319390000000.0,294628000000.0,,2788000000.0,113577000000.0,17513000000.0,-355000000.0,18178000000.0,7700000000.0,,6361000000.0,,3710000000.0,,26553000000.0,,,-35282000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,,6308000000.0,,297404000000.0,1304000000.0,4860000000.0,,271000000.0,,,,28232000000.0,,,,-18256000000.0,21835000000.0,,,,,,,,,,,,,,,4085000000.0,,8043000000.0,,,-20000000.0,31118000000.0,286000000.0,289361000000.0,50684000000.0,,1000000.0,,,,3173000000.0,,,2000000.0,6666666667.0,,,,,,,,,0.0,,1951000000.0,,,,,,,184416000000.0,,,,12308000000.0,,,-131000000.0,,6666666667.0,2207000000.0,201000000.0,,110329000000.0,,200000000.0,,10230000000.0,6308000000.0,0.03,,,156000000.0,35853000000.0,,85000000.0,4262000000.0,1562000000.0,104141000000.0,,,,,,,559000000.0,,,0.03,,,,,,,,,10099000000.0,,,,,200000000.0,,,348607000000.0,317489000000.0,,,125971000000.0,21830000000.0,,17573000000.0,7700000000.0,,,,,,33862000000.0,,63000000.0,-51881000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,,6678000000.0,,313281000000.0,1264000000.0,4742000000.0,,2782000000.0,,,,25990000000.0,,,,-13758000000.0,18734000000.0,,,,,,,,,,,,,,,3939000000.0,,8873000000.0,,,-2015000000.0,28708000000.0,2746000000.0,304408000000.0,51756000000.0,,1000000.0,,,,2988000000.0,,,1881000000.0,,,,,,,,,,0.0,,2621000000.0,,,,,,,196125000000.0,,,,3623000000.0,,,-588000000.0,,,2226000000.0,2199000000.0,,118096000000.0,,2164000000.0,,9050000000.0,6678000000.0,,,,21000000.0,39315000000.0,,547000000.0,-3101000000.0,1702000000.0,113494000000.0,,,,,,,552000000.0,,,,,,,,,,,,8462000000.0,,,,,2164000000.0,,,365554000000.0,336846000000.0,,,132228000000.0,18734000000.0,,21835000000.0,7700000000.0,,,,,,35181000000.0,,,-48184000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,,7067000000.0,,315092000000.0,1454000000.0,4835000000.0,,2319000000.0,,,,27172000000.0,,,,-6330000000.0,11996000000.0,,,,,,,,,,,,,,,5636000000.0,,10009000000.0,,,-506000000.0,21557000000.0,2316000000.0,305083000000.0,50052000000.0,,1000000.0,,,,3190000000.0,,,3418000000.0,7713636364.0,,,,,,,,,0.0,,2039000000.0,,,,,,,204878000000.0,,,,-8173000000.0,,,-479000000.0,,7713636364.0,2244000000.0,1723000000.0,,114562000000.0,,1697000000.0,,8271000000.0,7067000000.0,0.22,,,80000000.0,39367000000.0,,593000000.0,-6738000000.0,1777000000.0,117616000000.0,,,,,,,548000000.0,,,0.22,,,,,,,,,7792000000.0,,,,,1697000000.0,,,365633000000.0,344076000000.0,,,129612000000.0,11996000000.0,,18734000000.0,7700000000.0,,,,,,69179000000.0,,,-74840000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,13237000000.0,112920000000.0,7858000000.0,,321514000000.0,4269000000.0,4110000000.0,223890000000.0,4169000000.0,17573000000.0,7473000000.0,7743157895.0,22834000000.0,,-2005000000.0,30123000000.0,-8333000000.0,30238000000.0,23460000000.0,,,39029000000.0,,7743157895.0,7356000000.0,0.95,311296000000.0,,18818000000.0,36469000000.0,118475000000.0,584000000.0,7552000000.0,,10218000000.0,,321514000000.0,-48000000.0,39029000000.0,4158000000.0,311296000000.0,74651000000.0,,195000000.0,,149000000.0,,3886000000.0,7552000000.0,,3204000000.0,,0.95,397187000000.0,2033000000.0,,,-2589000000.0,2263000000.0,7356000000.0,0.0,234000000.0,58971000000.0,0.0,358158000000.0,,,171265000000.0,195000000.0,223890000000.0,,74651000000.0,,15702000000.0,-215413000000.0,35210000000.0,-807000000.0,,,2263000000.0,3350000000.0,773000000.0,112920000000.0,,3295000000.0,-46677000000.0,10923000000.0,7858000000.0,,149000000.0,,400000000.0,35210000000.0,,808000000.0,18242000000.0,1902000000.0,118475000000.0,,38474000000.0,,8636000000.0,10218000000.0,148598000000.0,584000000.0,7858000000.0,657000000.0,,,9541000000.0,,,58971000000.0,,8483000000.0,104228000000.0,10116000000.0,1902000000.0,12665000000.0,10821000000.0,,3295000000.0,,30238000000.0,397187000000.0,358158000000.0,,4269000000.0,148598000000.0,30123000000.0,9506000000.0,11996000000.0,8483000000.0,,7858000000.0,,4110000000.0,,33043000000.0,,,-40508000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,,7852000000.0,,341344000000.0,1982000000.0,6082000000.0,,3581000000.0,,,,40441000000.0,,,,-17813000000.0,29734000000.0,,,,,,,,,,,,,,,10365000000.0,,11540000000.0,,,-43000000.0,41091000000.0,3593000000.0,329804000000.0,79000000000.0,,155000000.0,,149000000.0,,4088000000.0,,,2918000000.0,8524242424.0,,,,,,,,,0.0,,55643000000.0,,,,,,,237304000000.0,,,,-4539000000.0,,,-512000000.0,,8524242424.0,2282000000.0,2855000000.0,,119638000000.0,,2813000000.0,,21920000000.0,7852000000.0,0.33,,,182000000.0,38423000000.0,,738000000.0,-504000000.0,2134000000.0,116389000000.0,,,2817000000.0,,,,555000000.0,,,0.33,,,,,,,,,21408000000.0,,,,,2813000000.0,,,421400000000.0,380309000000.0,,,146109000000.0,29720000000.0,,30238000000.0,8600000000.0,,,,,,28067000000.0,,,-45231000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,,7885000000.0,,360096000000.0,1972000000.0,6484000000.0,,1499000000.0,,,,32212000000.0,,,,-22894000000.0,22507000000.0,,,,,,,,,,,,,,,8991000000.0,,12753000000.0,,,-161000000.0,34536000000.0,1444000000.0,347343000000.0,74210000000.0,,6000000.0,,149000000.0,,3968000000.0,,,3960000000.0,,,,,,,,,,0.0,,57477000000.0,,,,,,,254422000000.0,,,,231000000.0,,,-285000000.0,,,2301000000.0,1215000000.0,,122659000000.0,,1206000000.0,,15684000000.0,7885000000.0,,,,153000000.0,38030000000.0,,229000000.0,-7227000000.0,2343000000.0,111508000000.0,,,204000000.0,,,,541000000.0,,,,,,,,,,,,15399000000.0,,,,,1206000000.0,,,435470000000.0,400934000000.0,,,133948000000.0,22440000000.0,,29734000000.0,8600000000.0,,,,,,31547000000.0,,,-53930000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,8009000000.0,,376989000000.0,2114000000.0,6253000000.0,,968000000.0,,,,32528000000.0,,,,-9212000000.0,23360000000.0,,,,,,,,,,,,,,,9877000000.0,,13003000000.0,,,-2548000000.0,30084000000.0,981000000.0,363986000000.0,78608000000.0,,83000000.0,,149000000.0,,4014000000.0,,,3017000000.0,8860000000.0,,,,,,,,,0.0,,55679000000.0,,,,,,,266867000000.0,,,,90000000.0,,,-381000000.0,,8860000000.0,2319000000.0,888000000.0,,132285000000.0,,886000000.0,,12586000000.0,8009000000.0,0.1,,,152000000.0,39607000000.0,,93000000.0,853000000.0,2196000000.0,119169000000.0,,,0.0,,,,555000000.0,,,0.1,,,,,,,,,12205000000.0,,,,,886000000.0,,,456828000000.0,426744000000.0,,,136508000000.0,17339000000.0,,22507000000.0,8600000000.0,,,,,,27057000000.0,,,-35643000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,16989000000.0,140161000000.0,6453000000.0,,394160000000.0,3549000000.0,5830000000.0,281163000000.0,4642000000.0,30238000000.0,8665000000.0,8557000000.0,36469000000.0,,-2296000000.0,14960000000.0,-20681000000.0,17560000000.0,-568000000.0,,,26789000000.0,,8557000000.0,8557000000.0,1.0,379854000000.0,,3021000000.0,59322000000.0,119759000000.0,607000000.0,13221000000.0,,14306000000.0,,394160000000.0,-63000000.0,26789000000.0,4652000000.0,379854000000.0,80297000000.0,,2000000.0,,149000000.0,,4919000000.0,13221000000.0,,4255000000.0,,1.0,475711000000.0,2005000000.0,2338000000.0,,-2815000000.0,,8557000000.0,0.0,-571000000.0,58688000000.0,0.0,448922000000.0,,,136938000000.0,2000000.0,281163000000.0,,80297000000.0,,3650000000.0,-205335000000.0,40567000000.0,-1118000000.0,,,,3707000000.0,871000000.0,140161000000.0,,3652000000.0,-70600000000.0,11428000000.0,6453000000.0,,149000000.0,,164000000.0,40567000000.0,,945000000.0,-5800000000.0,2320000000.0,119759000000.0,,61618000000.0,0.0,3011000000.0,14306000000.0,134719000000.0,607000000.0,6453000000.0,651000000.0,,,10690000000.0,,,58688000000.0,,8600000000.0,141650000000.0,10310000000.0,2320000000.0,-12678000000.0,14150000000.0,,3652000000.0,,17560000000.0,475711000000.0,448922000000.0,,3549000000.0,134719000000.0,14960000000.0,10670000000.0,23360000000.0,8600000000.0,,6453000000.0,,5830000000.0,,50267000000.0,2338000000.0,,-70531000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,,6431000000.0,,432926000000.0,2815000000.0,6638000000.0,,4262000000.0,,,,47654000000.0,,,,-32166000000.0,17700000000.0,,,,,,,,,,,,,,,16670000000.0,-4125000000.0,15021000000.0,,,-55000000.0,30074000000.0,4260000000.0,417905000000.0,82819000000.0,,895000000.0,,1040000000.0,,4352000000.0,,,4537000000.0,8622500000.0,,,,,,,,,0.0,,55648000000.0,,,,,,,290718000000.0,,,,11251000000.0,,,-362000000.0,,8622500000.0,2357000000.0,3497000000.0,,162993000000.0,,3449000000.0,,21140000000.0,6431000000.0,0.4,,,168000000.0,43637000000.0,,763000000.0,140000000.0,2259000000.0,128082000000.0,,,53000000.0,,,,583000000.0,,,0.4,,,,,,,,,20778000000.0,,,,,3449000000.0,,,517080000000.0,487006000000.0,,,144344000000.0,16262000000.0,,17560000000.0,8600000000.0,,,,,,31949000000.0,,,-59876000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,6366000000.0,,456163000000.0,2824000000.0,7989000000.0,,3259000000.0,,,,39568000000.0,,,,-17086000000.0,16828000000.0,,,,,,,,,,,,,,,16027000000.0,0.0,16394000000.0,,,-3162000000.0,30506000000.0,3259000000.0,439769000000.0,79809000000.0,,920000000.0,,935000000.0,,4826000000.0,,,4702000000.0,,,,,,,,,,0.0,,53462000000.0,,,,,,,306940000000.0,,,,5405000000.0,,,-163000000.0,,,2375000000.0,2386000000.0,,164523000000.0,,2367000000.0,,13997000000.0,6366000000.0,,,,262000000.0,47199000000.0,,873000000.0,-872000000.0,2989000000.0,130471000000.0,,,0.0,,,,585000000.0,,,,,,,,,,,,13834000000.0,,,,,2367000000.0,,,537223000000.0,506717000000.0,,,146419000000.0,15948000000.0,,17700000000.0,8600000000.0,,,,,,20436000000.0,,,-37475000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,6688000000.0,,464921000000.0,2952000000.0,7123000000.0,,596000000.0,,,,35136000000.0,,,,-9233000000.0,14555000000.0,,,,,,,,,,,,,,,17229000000.0,0.0,16534000000.0,,,-623000000.0,29557000000.0,1267000000.0,448387000000.0,74658000000.0,,912000000.0,,935000000.0,,4799000000.0,,,4262000000.0,8585714286.0,,,,,,,,,0.0,,51325000000.0,,,,,,,300627000000.0,,,,-537000000.0,,,-518000000.0,,8585714286.0,,1199000000.0,,172657000000.0,,1202000000.0,,10169000000.0,6688000000.0,0.14,,,187000000.0,50689000000.0,,68000000.0,-2273000000.0,2977000000.0,119994000000.0,,,0.0,,,,415000000.0,,,0.14,,,,,,,,,9651000000.0,,,,,1202000000.0,,,540722000000.0,511165000000.0,,,133926000000.0,13932000000.0,,16828000000.0,8600000000.0,,,,,,19907000000.0,,,-28486000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,20056000000.0,179669000000.0,7327000000.0,,492557000000.0,4711000000.0,7155000000.0,323035000000.0,1525000000.0,17560000000.0,8393000000.0,8570103093.0,35560000000.0,,-1745000000.0,14903000000.0,-25627000000.0,14966000000.0,24141000000.0,,,28983000000.0,,8570103093.0,8313000000.0,0.97,474520000000.0,,137000000.0,53782000000.0,117592000000.0,557000000.0,17993000000.0,0.0,18037000000.0,,492557000000.0,-187000000.0,28983000000.0,1613000000.0,474520000000.0,76796000000.0,,960000000.0,,962000000.0,,6079000000.0,17993000000.0,,5660000000.0,,0.97,570612000000.0,2006000000.0,,0.0,-4027000000.0,8000000000.0,8313000000.0,0.0,-2672000000.0,52329000000.0,0.0,541629000000.0,,,96726000000.0,960000000.0,323035000000.0,,76796000000.0,,8022000000.0,-174750000000.0,53299000000.0,-702000000.0,-4125000000.0,,8000000000.0,1311000000.0,996000000.0,179669000000.0,,1295000000.0,-84112000000.0,10221000000.0,7327000000.0,,962000000.0,,387000000.0,53299000000.0,,302000000.0,411000000.0,3920000000.0,117592000000.0,,55527000000.0,84000000.0,-1978000000.0,18037000000.0,132495000000.0,557000000.0,7327000000.0,1004000000.0,,,9642000000.0,,,52329000000.0,-2000000000.0,8600000000.0,157918000000.0,9519000000.0,3920000000.0,-2594000000.0,19161000000.0,,1295000000.0,,14966000000.0,570612000000.0,541629000000.0,,4711000000.0,132495000000.0,14903000000.0,10399000000.0,14555000000.0,8600000000.0,,7327000000.0,,7155000000.0,,24434000000.0,,,-48913000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,7432000000.0,,535828000000.0,3435000000.0,9122000000.0,,892000000.0,,,,49490000000.0,,,,-34391000000.0,18026000000.0,,,,,,,,,,,,,,,18645000000.0,,20485000000.0,,,-242000000.0,34472000000.0,887000000.0,515343000000.0,80784000000.0,,964000000.0,,962000000.0,,5113000000.0,,,4965000000.0,8150000000.0,,,,,,,,,0.0,,50121000000.0,,,,,,,330938000000.0,,,,16952000000.0,,,-563000000.0,,8150000000.0,8000000000.0,654000000.0,,212659000000.0,,652000000.0,,20742000000.0,7432000000.0,0.08,,,265000000.0,55933000000.0,,233000000.0,3060000000.0,4805000000.0,123713000000.0,,,,,,,521000000.0,,,0.08,,,,,,,,,20179000000.0,,,,,652000000.0,,,617930000000.0,583458000000.0,,,141729000000.0,18016000000.0,,14966000000.0,8600000000.0,,,,,,25918000000.0,,,-59387000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,7519000000.0,,557460000000.0,3113000000.0,11032000000.0,,2569000000.0,,,,42805000000.0,,,,-3822000000.0,27904000000.0,,,,,,,,,,,,,,,17621000000.0,,21973000000.0,,,-3462000000.0,39368000000.0,2594000000.0,535487000000.0,81748000000.0,,966000000.0,,962000000.0,,5533000000.0,,,5451000000.0,,,,,,,,,,0.0,,48486000000.0,,,,,,,342793000000.0,,,,4003000000.0,,,-423000000.0,,,8231000000.0,2014000000.0,,211275000000.0,,1986000000.0,,13154000000.0,7519000000.0,,,,276000000.0,56243000000.0,,580000000.0,9878000000.0,5904000000.0,126119000000.0,,,,,,,561000000.0,,,,,,,,,,,,12731000000.0,,,,,1986000000.0,,,640517000000.0,601149000000.0,,,147122000000.0,21003000000.0,,18026000000.0,8600000000.0,,,,,,19738000000.0,,,-22791000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,7839000000.0,,563471000000.0,3362000000.0,9943000000.0,,480000000.0,,,,39767000000.0,,,,-14280000000.0,17631000000.0,,,,,,,,,,,,,,,18118000000.0,,23365000000.0,,,-393000000.0,34962000000.0,482000000.0,540106000000.0,81407000000.0,,955000000.0,,962000000.0,,5592000000.0,,,5401000000.0,8283333333.0,,,,,,,,,0.0,,45594000000.0,,,,,,,357539000000.0,,,,-12410000000.0,,,-710000000.0,,8283333333.0,15500000000.0,496000000.0,,210553000000.0,,497000000.0,,9307000000.0,7839000000.0,0.06,,,284000000.0,55816000000.0,,-14000000.0,-10273000000.0,6345000000.0,132165000000.0,,,,,,,617000000.0,,,0.06,,,,,,,,,8597000000.0,,,,,497000000.0,,,646169000000.0,611207000000.0,,,147212000000.0,15047000000.0,,27904000000.0,8600000000.0,,,,,,17513000000.0,,,-30582000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,22166000000.0,211240000000.0,8858000000.0,,583933000000.0,4376000000.0,10812000000.0,386295000000.0,2103000000.0,14966000000.0,5130000000.0,8605084746.0,39389000000.0,,-3057000000.0,23875000000.0,-18499000000.0,24990000000.0,26245000000.0,,,41575000000.0,,8605084746.0,5077000000.0,0.59,559126000000.0,,8314000000.0,49067000000.0,135815000000.0,798000000.0,19596000000.0,,24807000000.0,,583933000000.0,-752000000.0,41575000000.0,2150000000.0,559126000000.0,96177000000.0,,958000000.0,,962000000.0,,5928000000.0,19596000000.0,,7885000000.0,,0.59,681502000000.0,983000000.0,,,-4849000000.0,15500000000.0,5077000000.0,0.0,-4271000000.0,43784000000.0,0.0,639927000000.0,,,100587000000.0,958000000.0,386295000000.0,,96177000000.0,,17700000000.0,-166887000000.0,58395000000.0,-1361000000.0,,,15500000000.0,1966000000.0,1139000000.0,211240000000.0,,1942000000.0,-70992000000.0,8921000000.0,8858000000.0,,962000000.0,,314000000.0,58395000000.0,,184000000.0,7359000000.0,7298000000.0,135815000000.0,,52124000000.0,8314000000.0,-1552000000.0,24807000000.0,159690000000.0,798000000.0,8858000000.0,1139000000.0,,,6044000000.0,,,43784000000.0,,9062000000.0,171451000000.0,7560000000.0,7298000000.0,10024000000.0,23702000000.0,,1942000000.0,,24990000000.0,681502000000.0,639927000000.0,,4376000000.0,159690000000.0,23875000000.0,6113000000.0,17631000000.0,9062000000.0,,8858000000.0,,10812000000.0,,37418000000.0,,,-54127000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,8818000000.0,,598460000000.0,3506000000.0,10641000000.0,,3100000000.0,,,,53165000000.0,,,,-5934000000.0,26974000000.0,,,,,,,,,,,,,,,21821000000.0,-11000000.0,25672000000.0,,,-415000000.0,47330000000.0,3114000000.0,572788000000.0,99482000000.0,,959000000.0,,962000000.0,,5948000000.0,,,6601000000.0,8900000000.0,,,,,,,,,0.0,,39476000000.0,,,,,,,393439000000.0,,,,-4511000000.0,,,-1335000000.0,,8900000000.0,15500000000.0,2258000000.0,,218341000000.0,,2225000000.0,,12870000000.0,8818000000.0,0.25,,,240000000.0,62192000000.0,,856000000.0,1984000000.0,7276000000.0,139848000000.0,,,,,,,750000000.0,,,0.25,,,,,,,,,11535000000.0,,,,,2225000000.0,,,699388000000.0,652058000000.0,,,166612000000.0,26764000000.0,,24990000000.0,9062000000.0,,,,,,31206000000.0,,,-35273000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
