date,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyAccountsPayable,annualDilutedAverageShares,annualCapitalExpenditure,trailingDeferredIncomeTax,annualRepurchaseOfCapitalStock,trailingOperatingExpense,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,annualChangesInAccountReceivables,annualCashAndCashEquivalents,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingNetOtherFinancingCharges,trailingBeginningCashPosition,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualDilutedEPS,annualCurrentAccruedExpenses,quarterlyStockBasedCompensation,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyChangeInInventory,quarterlyOtherNonCashItems,annualInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingChangesInAccountReceivables,annualNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,annualDeferredIncomeTax,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualTotalNonCurrentAssets,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyStockholdersEquity,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualBasicAverageShares,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyCurrentAssets,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,trailingOtherNonCashItems,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,annualInvestingCashFlow,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfInvestment,quarterlyCapitalExpenditure,trailingPurchaseOfBusiness,annualStockholdersEquity,annualLongTermDebt,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,trailingPretaxIncome,quarterlyBasicEPS,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,quarterlyBasicAverageShares,annualChangeInInventory,quarterlyOtherIncomeExpense,quarterlyNetPPE,annualStockBasedCompensation,quarterlyInventory,annualGoodwill,trailingNetIncome,quarterlyTaxProvision,annualInventory,annualCurrentLiabilities,trailingChangeInInventory,annualRetainedEarnings,quarterlyCommonStockIssuance,quarterlyLongTermDebt,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualChangeInWorkingCapital,annualCapitalStock,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualBasicEPS,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyDilutedAverageShares,annualOperatingIncome,trailingRepaymentOfDebt,trailingGrossProfit,annualAccountsPayable,annualOperatingCashFlow,trailingChangeInWorkingCapital,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,annualNetPPE,annualEbitda,quarterlyCapitalStock,annualOtherIncomeExpense,annualRepaymentOfDebt,trailingTotalRevenue,annualEndCashPosition,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCurrentDebt,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,annualInvestmentsAndAdvances,quarterlySaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingEndCashPosition,annualPretaxIncome,quarterlyChangesInAccountReceivables,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingSaleOfInvestment,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1970-01-01 00:00:01.285804800,,,,,388206000.0,0.0,,,391626000.0,,,,,,,,10504420000.0,142687000.0,,,,,,-41258000.0,1922123000.0,,,1158957000.0,,,,3494000.0,0.71,-298655000.0,3625425000.0,,,942000.0,313286000.0,,-20615000.0,110679000.0,,,,,,,,,-58796000.0,,,,,,245519000.0,,341813000.0,,,,,8295494000.0,,127373000.0,,,,,8677595000.0,,-486467000.0,1826825000.0,,,,5366823000.0,,150677000.0,,,,,,77531000.0,,,,,,,272847000.0,,,98366000.0,43805000.0,,,-162798000.0,,,,290755000.0,,272847000.0,,,0.71,,,384291549.0,,,12671877000.0,,676868000.0,,,68966000.0,,,,,,6199426000.0,,,1093433000.0,,,3203284000.0,,906190000.0,,770751000.0,,,179033000.0,,384291549.0,,,,,,,,422141000.0,,2544279000.0,,,2466659000.0,,,,,,,,,,18799914000.0,13433091000.0,-143907000.0,,,,127957000.0,,3625425000.0,,1276119000.0,,-21361000.0,,,,272847000.0,170599000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,516466000.0,,213936000.0,40657000.0,363392000.0,0.0,,-4061844000.0,345443000.0,365011000.0,-603077000.0,,-42560000.0,,,,10272838000.0,662125000.0,5423823000.0,,768997000.0,,3735438000.0,137394000.0,,,,1195374000.0,15000337000.0,,,3963000.0,,-172036000.0,3735438000.0,2.17555,,1706000.0,778315000.0,1202153000.0,28416000.0,-9192000.0,,8197595000.0,,,768997000.0,,,-76455000.0,-20227000.0,,,,,574790000.0,-298733000.0,1365381000.0,222103000.0,13489686000.0,3148502000.0,,0.0,8640671000.0,,161957000.0,,,364567000.0,,8197595000.0,,-820747000.0,2075243000.0,,10272838000.0,130070000.0,5423823000.0,,0.0,768997000.0,-4061844000.0,,,478091000.0,1927098000.0,2533285000.0,,-249022000.0,,1382698000.0,-352495000.0,250633000.0,,,40657000.0,71111000.0,,-137218000.0,-204235000.0,,8640671000.0,5773697000.0,422547000.0,,250633000.0,525848000.0,,,,18913509000.0,,-32521000.0,,10938493000.0,5245000.0,658821000.0,,,-28530000.0,658821000.0,2075243000.0,,,,5773697000.0,792057000.0,,104014000.0,58225000.0,2685183000.0,,,792057000.0,,831982000.0,,2.17555,,,,1151445000.0,,,345443000.0,1177867000.0,,4513883000.0,3735438000.0,,3625425000.0,10938493000.0,1677293000.0,2685183000.0,,-2714501000.0,,3735438000.0,15051000.0,71111000.0,,3735438000.0,,18913509000.0,13489686000.0,6689000.0,,15000337000.0,,218312000.0,1927098000.0,3735438000.0,,1382698000.0,,-21790000.0,,,,250633000.0,116190000.0,,,899067000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,,316519000.0,-128443000.0,,,334983000.0,,,,,,,,10117442000.0,197351000.0,,,,,,-156391000.0,,,,1057149000.0,,,,0.0,0.37149,-1763241000.0,1830245000.0,,,,343412000.0,,,116080000.0,,,,,,,,,,,,,143789000.0,,119168000.0,,195979000.0,,,,,8784671000.0,1899909000.0,125026000.0,,,,,8101860000.0,,-753431000.0,2015582000.0,,,,3870131000.0,,99036000.0,,,,,,188269000.0,,,,,,,143789000.0,,,551917000.0,208288000.0,,,-1779434000.0,,,,174557000.0,,143789000.0,,,0.37149,,,397952000.0,,,12245796000.0,,870981000.0,,,52190000.0,,,,,,5648713000.0,,,-1901171000.0,,,,,854714000.0,,740630000.0,,,,,398382000.0,,,,,,,,1830245000.0,,3735438000.0,,,2685183000.0,,,,,,,,,,18902113000.0,15031982000.0,-10000.0,,,,-1604877000.0,,1830245000.0,,1341350000.0,,-8151000.0,,,,143789000.0,146061000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,268144000.0,128443000.0,,,341949000.0,,,,,,,,10335768000.0,114815000.0,,,,,,59451000.0,,,,1224500000.0,,,,0.0,0.26836,-408896000.0,3002291000.0,,,,268420000.0,,,54897000.0,,,,,,,,,,,,,247365000.0,,153329000.0,,132544000.0,,,,,10013677000.0,1921267000.0,155932000.0,,,,,8172111000.0,,-832626000.0,2163657000.0,,,,5047623000.0,,90035000.0,,,,,,172288000.0,,,,,,,103576000.0,,,161351000.0,193034000.0,,,-418281000.0,,,,74724000.0,,103576000.0,,,0.26836,,,385959159.0,,,12410208000.0,,891096000.0,,,28968000.0,,,,,,5705913000.0,,,1168024000.0,,,,,852834000.0,,956356000.0,,,,,385959159.0,,,,,,,,3002291000.0,,1830245000.0,,,2685183000.0,,,,,,,,,,20349445000.0,15301822000.0,0.0,,,,-343557000.0,,3002291000.0,,1492799000.0,,1287481000.0,,,,103576000.0,153605000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,,207113000.0,0.0,,,372106000.0,,,,,,,,11389872000.0,83148000.0,,,,,,-247535000.0,,,,1229979000.0,,,,0.0,-0.9375,-652367000.0,2958938000.0,,,-469000.0,259005000.0,,34432000.0,-30901000.0,,,,,,,,,-5000.0,,,,-170119000.0,,123965000.0,,-632107000.0,,,,,9588749000.0,1763718000.0,141397000.0,,,,,8700881000.0,,-843124000.0,2688991000.0,,,,5124676000.0,,10426000.0,,,,,,162805000.0,,,,,,,-425564000.0,,,35596000.0,298236000.0,,,-660040000.0,,,,298370000.0,,-425564000.0,,,-0.9375,,,453934933.0,,,12801803000.0,,856669000.0,,,-206543000.0,,,,,,6385639000.0,,,-43353000.0,,,,,900885000.0,,1022866000.0,,,,,453934933.0,,,,,,,,2958938000.0,,3002291000.0,,,2685183000.0,,,,,,,,,,20978621000.0,15853945000.0,0.0,,,,-361670000.0,,2958938000.0,,1864724000.0,,-1312228000.0,,,,-425564000.0,175857000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,581483000.0,,399694000.0,56224000.0,284275000.0,0.0,,-3941594000.0,490350000.0,471159000.0,-2472903000.0,,0.0,,,,11983530000.0,281043000.0,5372151000.0,,29891000.0,,3273938000.0,609397000.0,,,,1336360000.0,17013076000.0,,,-797194000.0,,-404751000.0,3273938000.0,0.0625,,,435375000.0,-490228000.0,121210000.0,254109000.0,,8898964000.0,,,29891000.0,,,-96892000.0,-12710000.0,,,,,-1530593000.0,3232000.0,1076051000.0,205279000.0,16284928000.0,3771937000.0,,0.0,9673549000.0,,159128000.0,,,397951000.0,,8898964000.0,,-938744000.0,3084566000.0,,11983530000.0,-128196000.0,5372151000.0,,0.0,29891000.0,-3941594000.0,,,394185000.0,1847090000.0,3735438000.0,,-154261000.0,,,-3229255000.0,208090000.0,,,56224000.0,101697000.0,,-49000.0,384852000.0,,9673549000.0,,394659000.0,,208090000.0,629855000.0,,,,21657079000.0,,1648000.0,,13071482000.0,,722401000.0,,,-2811000.0,722401000.0,3084566000.0,,,,,1059528000.0,,286272000.0,264922000.0,3445569000.0,,,1059528000.0,,1052085000.0,,0.0625,,,,676357000.0,,,490350000.0,942310000.0,,4847988000.0,3273938000.0,,2958938000.0,13071482000.0,1306212000.0,3445569000.0,,-3367925000.0,,3273938000.0,-774577000.0,101697000.0,,3273938000.0,,21657079000.0,16284928000.0,-39000.0,,17013076000.0,,779511000.0,1847090000.0,3273938000.0,,,,-63994000.0,,,,208090000.0,154332000.0,,,-98305000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,,184984000.0,,,,404851000.0,,,,,,,,12411268000.0,71266000.0,,,,,,120450000.0,,,,1037576000.0,17277582000.0,,,-119255000.0,0.16138,-355461000.0,3572011000.0,,,925000.0,234130000.0,,-103670000.0,149708000.0,,,,,,,,,-83240000.0,,,,79012000.0,,113718000.0,,71354000.0,,,,,9745881000.0,1843534000.0,147909000.0,,,,,9118741000.0,,-310077000.0,3292527000.0,,,,5645613000.0,,153347000.0,,-4040071000.0,,,,0.0,,,,,,,71830000.0,,,608339000.0,0.0,,,-274880000.0,,,,154848000.0,,71830000.0,,,0.18616,,,397951000.0,,,13237511000.0,,822929000.0,,,-476000.0,,,,,,6707457000.0,,,298073000.0,,,,,822325000.0,,852592000.0,,,,,470670000.0,,,,,,,,3572011000.0,,3273938000.0,,,3445569000.0,,,,,,,,,,22157149000.0,16511536000.0,0.0,,,,-120032000.0,,3572011000.0,,2600593000.0,,0.0,,,38674000.0,71830000.0,162864000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,,271137000.0,,,,563491000.0,,,,,,,,12681441000.0,119852000.0,,,,,,-592550000.0,,,,1323418000.0,13810223000.0,,,-125671000.0,-0.53486,-817141000.0,2757958000.0,,,934000.0,302081000.0,,22373000.0,10637000.0,,,,,,,,,-1000.0,,,,-176977000.0,,151285000.0,,-413950000.0,,,,,10901005000.0,,158879000.0,,,,,10421579000.0,,-876708000.0,2259862000.0,,,,6396703000.0,,0.0,,,,,,34536000.0,,,,,,,-264263000.0,,,52876000.0,126123000.0,,,-685679000.0,,,,105570000.0,,-264263000.0,,,-0.53486,,,755144548.0,,,13810223000.0,,809651000.0,,,-149687000.0,,,,,,8277649000.0,,,-814053000.0,,,,,904523000.0,,1052281000.0,,,,,755144548.0,,,,,,,,2757958000.0,,3572011000.0,,,4874341000.0,,,,,,,,,,23582446000.0,17185743000.0,0.0,,,,-580109000.0,,2757958000.0,,1473725000.0,,0.0,,,-5791000.0,-264263000.0,182229000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,,290466000.0,,,,658797000.0,,,,,,,,12944880000.0,135375000.0,,,,,,-293271000.0,,,,1360862000.0,18746727000.0,,,-132947000.0,-0.0279,-896945000.0,3791498000.0,,,68000.0,331386000.0,,4285000.0,168970000.0,,,,,,,,,-1000.0,,,,-192209000.0,,155091000.0,,-30431000.0,,,,,11058928000.0,1680896000.0,159070000.0,,,,,10897260000.0,,-502593000.0,2047620000.0,,,,6060053000.0,,0.0,,-4244739000.0,,,,37724000.0,,,,,,,-23677000.0,,,53832000.0,141504000.0,,,-772997000.0,,,,129002000.0,,-23677000.0,,,-0.0279,,,848637993.0,,,14501988000.0,,812989000.0,,,-6754000.0,,,,,,8752964000.0,,,1033540000.0,,,,,1008981000.0,,1070396000.0,,,,,848637993.0,,,,,,,,3791498000.0,,2757958000.0,,,6240709000.0,,,,,,,,,,24003808000.0,17943755000.0,0.0,,,,-643995000.0,,3791498000.0,,1167788000.0,,1456141000.0,,,,-23677000.0,196011000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,651775000.0,2258350000.0,650691000.0,2698821000.0,409429000.0,,,-4295771000.0,1015935000.0,722042000.0,-2279167000.0,,-34019000.0,,,,14351359000.0,178832000.0,6686959000.0,,-182126000.0,-59938000.0,4337608000.0,912929000.0,,,,1470436000.0,19443593000.0,9264000.0,,-57226000.0,,-644719000.0,4337608000.0,-0.23651,129816000.0,11015000.0,120216000.0,1063670000.0,35640000.0,347950000.0,571527000.0,11495499000.0,235385000.0,,-182126000.0,,-131138000.0,-21756000.0,0.0,1463369000.0,,,,-1609277000.0,230597000.0,1156016000.0,62043000.0,18666478000.0,4036276000.0,11547000.0,0.0,11002078000.0,1684903000.0,185917000.0,,,722042000.0,,11495499000.0,34057000.0,-254110000.0,2855860000.0,,14351359000.0,-128858000.0,6686959000.0,,0.0,-182126000.0,-4295771000.0,11547000.0,,677265000.0,289277000.0,3273938000.0,,-83242000.0,,1594655000.0,-2714266000.0,33984000.0,0.0,,2698821000.0,24558000.0,,0.0,-545611000.0,,11002078000.0,9240386000.0,280470000.0,,33984000.0,727270000.0,,,1684903000.0,25353437000.0,,-41372000.0,,15147822000.0,12942000.0,683750000.0,34057000.0,,28059000.0,683750000.0,2855860000.0,,,0.0,9240386000.0,1102676000.0,,546110000.0,147558000.0,0.0,,,1102676000.0,,1061007000.0,129816000.0,-0.23647,178682000.0,178682000.0,,505325000.0,,,1015935000.0,669890000.0,,5192292000.0,4337608000.0,2258350000.0,3791498000.0,15147822000.0,987813000.0,0.0,-449405000.0,-1943488000.0,,4337608000.0,-435099000.0,24558000.0,3057577000.0,4337608000.0,,25353437000.0,18666478000.0,0.0,,19443593000.0,,-265141000.0,289277000.0,4337608000.0,,1594655000.0,,-14528000.0,,0.0,,33984000.0,186166000.0,9264000.0,,-310984000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,2221633000.0,,,284233000.0,-38718000.0,11885000.0,,983453000.0,,,,,,,,14708243000.0,142135000.0,,,,,,-129109000.0,1696789000.0,,,1174093000.0,19889340000.0,11599000.0,,-112292000.0,0.03624,-395126000.0,4330943000.0,,,,424122000.0,,-149630000.0,201933000.0,,,,,,-189007000.0,,,0.0,,,,51106000.0,,142098000.0,,62108000.0,,,13728000.0,,11007801000.0,1900300000.0,141395000.0,,,,,12135627000.0,34057000.0,-318883000.0,2572616000.0,,,,6649465000.0,,46021000.0,,-4418145000.0,,,,291897000.0,,,,,,,41948000.0,,,2762436000.0,20619000.0,437830000.0,,-282834000.0,,,,-35542000.0,,41948000.0,,,0.03624,,,1085357000.0,,58962000.0,15471195000.0,,840494000.0,,,20160000.0,,,,,,9883868000.0,,,-6665000.0,,,3872000.0,,864284000.0,,889860000.0,105828000.0,,175058000.0,,1085357000.0,,,,,,,,4330943000.0,,4337608000.0,,,0.0,,,,,,,,,,25716044000.0,19066579000.0,,,,,-318376000.0,,4330943000.0,,1365793000.0,,-597000.0,176893000.0,,,41948000.0,185121000.0,,,,238816000.0,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,2123951000.0,,,350902000.0,0.0,-108736000.0,,1354798000.0,,,,,,,,15786056000.0,302626000.0,,,,,,70253000.0,1588052000.0,,,1334175000.0,20525589000.0,3032000.0,,201141000.0,-0.17772,-325927000.0,4458557000.0,,,,683365000.0,,-90984000.0,204298000.0,,,,,,260492000.0,,,-99977000.0,,,,-187344000.0,,48276000.0,,-360340000.0,,,7325000.0,,10660603000.0,1794049000.0,150644000.0,,,,,13373569000.0,34057000.0,-2238327000.0,2412487000.0,,,,6816294000.0,,0.0,,-4548358000.0,,,,293721000.0,,,,,,,-247528000.0,,,2799159000.0,25886000.0,186109000.0,,-527068000.0,,,,195599000.0,,-247528000.0,,,-0.17772,,,1392797659.0,,,15977231000.0,,930751000.0,,,-112812000.0,,,,,,11228389000.0,,,127614000.0,,,7211000.0,,941226000.0,,983273000.0,115219000.0,,187074000.0,,1392797659.0,,,,,,,,4458557000.0,,4330943000.0,,,0.0,,,,,,,,,,26446659000.0,19630365000.0,,,,,-331469000.0,,4458557000.0,,842949000.0,,-7592000.0,831287000.0,,,-247528000.0,212418000.0,,,,-80440000.0,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,2126341000.0,,,406861000.0,0.0,32263000.0,,1156392000.0,,,,,,,,15655059000.0,252351000.0,,,,,,-573274000.0,,,,1520068000.0,20942313000.0,3615000.0,,-477021000.0,0.14041,-550745000.0,3605219000.0,,,4875000.0,577454000.0,,-45454000.0,224019000.0,,,,,,-263407000.0,,,0.0,,,,-134752000.0,,154510000.0,,78836000.0,,,13414000.0,,10702169000.0,1829133000.0,155769000.0,,,,,13487467000.0,34057000.0,-149867000.0,2167592000.0,,,,6245181000.0,,-2000.0,,-4670322000.0,,,,296542000.0,,,,,,,43153000.0,,,2865864000.0,27757000.0,-40071000.0,,-388094000.0,,,,-266451000.0,,43153000.0,,,0.14041,,,1084736000.0,,,16271991000.0,,980827000.0,,,35683000.0,,,,,,11303010000.0,,,-853338000.0,,,10529000.0,,1218522000.0,,1113207000.0,126100000.0,,183410000.0,,1084736000.0,,,,,,,,3605219000.0,,4458557000.0,,,0.0,,,,,,,,,,26357228000.0,20112047000.0,,,,,-654545000.0,,3605219000.0,,776819000.0,,-11755000.0,248366000.0,,,43153000.0,250252000.0,,,,-280598000.0,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,653774000.0,1951429000.0,586396000.0,3027303000.0,456314000.0,-12098000.0,-4851000.0,-4806818000.0,1061415000.0,1088558000.0,-1664677000.0,,-50816000.0,,,,16462104000.0,338009000.0,6471714000.0,,-220459000.0,-296891000.0,3689640000.0,-148982000.0,,,,1660289000.0,21358525000.0,1474000.0,,-185739000.0,,-652420000.0,3689640000.0,-0.19055,125650000.0,17226000.0,406709000.0,-647968000.0,43708000.0,133415000.0,681558000.0,14180714000.0,-327187000.0,,-220459000.0,-135265000.0,-69439000.0,-27921000.0,0.0,0.0,,,2187427000.0,-1623942000.0,118305000.0,1498310000.0,-60578000.0,20677629000.0,4190315000.0,7434000.0,0.0,10687239000.0,1634210000.0,205966000.0,,,1084897000.0,,14180714000.0,34057000.0,-142012000.0,2281390000.0,,16462104000.0,-59515000.0,6471714000.0,,0.0,-220459000.0,-4806818000.0,7434000.0,,763665000.0,255138000.0,4337608000.0,,-99977000.0,,1002383000.0,-1924218000.0,-58032000.0,0.0,,3027303000.0,16852000.0,513220000.0,0.0,-466681000.0,,10687239000.0,12018417000.0,147129000.0,,-58032000.0,936990000.0,,,1634210000.0,27149343000.0,,-242360000.0,-234085000.0,16551707000.0,26114000.0,905256000.0,34057000.0,,-2546000.0,905256000.0,2281390000.0,,2187427000.0,0.0,12018417000.0,1474141000.0,,84421000.0,-781112000.0,0.0,,,1474141000.0,314370000.0,1203975000.0,125650000.0,-0.19055,190533000.0,190533000.0,,911914000.0,,,1061415000.0,40735000.0,,5688625000.0,3689640000.0,1951429000.0,3605219000.0,16551707000.0,1338574000.0,0.0,-662655000.0,-2849089000.0,,3689640000.0,-573911000.0,16852000.0,1097088000.0,3689640000.0,,27149343000.0,20677629000.0,,,21358525000.0,,-319552000.0,255138000.0,3689640000.0,,1002383000.0,,-7977000.0,178088000.0,0.0,0.0,-58032000.0,289199000.0,1474000.0,,-279974000.0,-174669000.0,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,1882503000.0,,,389743000.0,,68275000.0,,788089000.0,,,,,,,,16137713000.0,264619000.0,,,,,,-472859000.0,,,,1399616000.0,21636897000.0,19140000.0,,-146890000.0,0.17359,-343274000.0,3397216000.0,,,5500000.0,734716000.0,,-217184000.0,234227000.0,,,,,,-387190000.0,,,,,,,212200000.0,,125124000.0,,292109000.0,,,12365000.0,,10903538000.0,1913434000.0,152655000.0,,,,,14064416000.0,34057000.0,-125780000.0,2073297000.0,,,,6249968000.0,,0.0,,-4957744000.0,,,,258928000.0,,,,,,,201045000.0,,,3076390000.0,18030000.0,138252000.0,,-196384000.0,,,,-44367000.0,,201045000.0,,,0.17359,,,1085998000.0,,173939000.0,16679153000.0,,1128428000.0,,,91064000.0,,,,,8514000.0,11827595000.0,,,-292424000.0,,,14543000.0,,1178974000.0,,1009873000.0,98359000.0,,195797000.0,,1089418000.0,,,,,,,,3397216000.0,,3689640000.0,,,0.0,,,,,,,,,,27041251000.0,20791283000.0,,,,,-240751000.0,,3397216000.0,,1089455000.0,,-193000.0,185122000.0,,,201045000.0,257485000.0,,,,155119000.0,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,1763655000.0,,,380628000.0,,3205000.0,,865564000.0,,,,,,,,15932818000.0,217487000.0,,,,,,39166000.0,,,,1708974000.0,21734647000.0,14343000.0,,7219000.0,0.08361,-260066000.0,3114040000.0,,,6009000.0,755767000.0,,-138585000.0,253722000.0,,,,,,7085000.0,,,-122178000.0,,,,316222000.0,,163141000.0,,148793000.0,,,15754000.0,,10881850000.0,1914957000.0,167436000.0,,,,,13564580000.0,34057000.0,-761147000.0,2368238000.0,,,,6118906000.0,,0.0,,-5099205000.0,,,,262906000.0,,,,,,,97160000.0,,,3103854000.0,17891000.0,-214392000.0,,-267285000.0,,,,175453000.0,,97160000.0,,,0.08384,,,1158874046.0,,,16635442000.0,,1260677000.0,,,51633000.0,,,,,0.0,11322203000.0,,,-283176000.0,,,19708000.0,,1168002000.0,,1328346000.0,127505000.0,,188177000.0,,1162061954.0,,,,,,,,3114040000.0,,3397216000.0,,,0.0,,,,,,,,,,26814668000.0,20695762000.0,,,,,-91832000.0,,3114040000.0,,1286977000.0,,-4439000.0,303573000.0,,,97160000.0,303401000.0,,,,24969000.0,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,1761863000.0,,,497816000.0,,-86466000.0,,989529000.0,,,,,,,,17153818000.0,332099000.0,,,,,,351043000.0,,,,1979478000.0,21959812000.0,1289000.0,,554000.0,-0.3127,-391487000.0,3322552000.0,,,3462000.0,677285000.0,,5743000.0,288188000.0,,,,,,27471000.0,,,-2000.0,,,,-28992000.0,,165717000.0,,-506060000.0,,,10179000.0,,10517699000.0,1810031000.0,163975000.0,,,,,14462659000.0,79492000.0,-292862000.0,2691159000.0,,,,6288137000.0,,0.0,,-5285233000.0,,,,267054000.0,,,,,,,-362359000.0,24223000.0,,3600354000.0,11924000.0,-117992000.0,,-348047000.0,,,,640826000.0,,-362359000.0,,,-0.3127,,,1158807163.0,,,16674579000.0,,1252186000.0,,,-143701000.0,,,,,0.0,12276121000.0,,,208512000.0,,,9882000.0,,1161155000.0,,1481662000.0,140616000.0,,202452000.0,,1158807163.0,,,,,,,,3322552000.0,,3114040000.0,,,0.0,,,,,,,,,,27671517000.0,21383380000.0,-43994000.0,,,,292779000.0,,3322552000.0,,1484924000.0,,-1285000.0,900691000.0,,0.0,-362359000.0,282654000.0,,,,231775000.0,,,,,,,,,,,,
