date,quarterlyInvestingCashFlow,trailingEndCashPosition,trailingTaxProvision,quarterlyEndCashPosition,annualNetOtherFinancingCharges,annualTaxProvision,annualEndCashPosition,trailingTotalRevenue,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,trailingCostOfRevenue,annualOtherCurrentAssets,trailingOperatingIncome,annualResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,quarterlyCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,trailingOperatingExpense,quarterlyCurrentLiabilities,quarterlyNonCurrentDeferredRevenue,annualCostOfRevenue,annualNetIncomeContinuousOperations,annualBeginningCashPosition,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyFreeCashFlow,trailingSellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualTotalAssets,quarterlyNetOtherInvestingChanges,trailingPretaxIncome,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualNetIncome,annualLongTermDebt,quarterlyOtherCurrentAssets,annualCashDividendsPaid,trailingNetOtherInvestingChanges,annualEbitda,annualCurrentAssets,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualSaleOfInvestment,annualCommonStockIssuance,trailingSaleOfInvestment,quarterlyGrossProfit,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyOperatingExpense,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualDepreciationAndAmortization,annualAccountsReceivable,quarterlyBasicEPS,quarterlyLongTermDebt,annualDilutedAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualRetainedEarnings,annualInventory,quarterlyNetPPE,quarterlyInventory,quarterlyTaxProvision,annualChangeInInventory,quarterlyRepaymentOfDebt,annualBasicAverageShares,quarterlyInterestExpense,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualDilutedEPS,annualBasicEPS,annualNetPPE,annualTotalNonCurrentAssets,annualCurrentLiabilities,quarterlyCurrentDebt,annualGrossProfit,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherFinancingCharges,quarterlyResearchAndDevelopment,quarterlyPretaxIncome,quarterlyDilutedAverageShares,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyTotalAssets,trailingNetIncome,annualGoodwill,trailingCashDividendsPaid,trailingInterestExpense,trailingBeginningCashPosition,annualPretaxIncome,trailingPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualNonCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,quarterlyCapitalStock,annualGrossPPE,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,trailingRepaymentOfDebt,annualOperatingIncome,quarterlyAccountsPayable,annualPurchaseOfInvestment,annualCapitalStock,trailingResearchAndDevelopment,annualTotalRevenue,annualCapitalExpenditure,trailingGrossProfit,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingRepurchaseOfCapitalStock,quarterlyDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,annualStockBasedCompensation,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,quarterlyOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingBasicEPS,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,annualCurrentDeferredRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepurchaseOfCapitalStock,quarterlyOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,trailingPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,annualOtherIncomeExpense,annualChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAccruedExpenses,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,quarterlyChangeInInventory,trailingDilutedAverageShares
1970-01-01 00:00:01.285804800,-4115802000.0,,,2186012000.0,,,,,11343000.0,,,,,,,-201825000.0,270168000.0,,,,,,,,,,,,,,,,,10626023000.0,242672000.0,-1630431000.0,,,,,107118000.0,,,8948466000.0,,,,,,,,,,,,,,,1677557000.0,,,-62473000.0,1434885000.0,,,,453720000.0,,,,0.025,,,129596000.0,11343000.0,,1340038000.0,,,,,,31607000.0,,-6405000.0,,108965000.0,,,,,,,,,,,,,,,0.0,,0.0,,161203000.0,453720000.0,-4044917000.0,,,,,,,,,,,,,,,,0.025,,,,,1825945000.0,,,,,,354060000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-2993110000.0,,,1978735000.0,-5385000.0,223677000.0,1978735000.0,,90893000.0,9796422000.0,,0.0,,1403459000.0,,0.0,212789000.0,11033448000.0,4048374000.0,9048833000.0,-10073439000.0,31812325000.0,6141870000.0,17552692000.0,31812325000.0,,28715537000.0,,27763951000.0,999374000.0,39173976000.0,2918590000.0,2310819000.0,12557786000.0,87938000.0,-5368448000.0,,718240000.0,1992519000.0,52963401000.0,-95041000.0,,5396590000.0,10734961000.0,2523414000.0,3049000000.0,0.0,-1156289000.0,,5672958000.0,17552692000.0,2523414000.0,449357000.0,5482214000.0,999374000.0,19939000.0,,,1822825000.0,5698144000.0,,-259606000.0,1734887000.0,18460319000.0,4048374000.0,,,,2249308000.0,5396590000.0,,3049000000.0,2275100000.0,200967000.0,90893000.0,65914000.0,1572342000.0,18460319000.0,9048833000.0,6537852000.0,28715537000.0,6537852000.0,6532000.0,-2174293000.0,-1781590000.0,2273345946.0,5290000.0,281383000.0,,1992519000.0,1992519000.0,3139385000.0,1.11,1.11,28715537000.0,35410709000.0,27763951000.0,9796422000.0,9274440000.0,5698144000.0,,0.0,1992519000.0,-3439000.0,,207499000.0,,-2936417000.0,999374000.0,-36039000.0,449357000.0,-6628536000.0,52963401000.0,,65914000.0,,,,3142267000.0,,35410709000.0,281383000.0,999374000.0,,,-2077925000.0,,2425360000.0,2186012000.0,,,2275100000.0,28715537000.0,,-201270000.0,-6628536000.0,,3132570000.0,11033448000.0,-210825000.0,2275100000.0,,48448416000.0,-13212824000.0,,,2425360000.0,-12671820000.0,-2328309000.0,-332084000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,-3067188000.0,,,3884325000.0,,,,,266741000.0,,,,,,,,496439000.0,,,9314403000.0,,,,18879317000.0,35830045000.0,,31189974000.0,,30459269000.0,,,,,11710335000.0,470698000.0,-36836000.0,,,,,10500000.0,,4667045000.0,9717091000.0,,,0.0,,,,,,,,959270000.0,,,,1993244000.0,,,-139149000.0,1522546000.0,,5370776000.0,,2222841667.0,,,,0.12,4411506000.0,,324099000.0,266741000.0,65914000.0,1344822000.0,18712789000.0,,,31189974000.0,6428640000.0,53945000.0,,-2501996000.0,,118395000.0,,,4057123000.0,4057123000.0,,,,,,,10357017000.0,,6011916000.0,,,,0.0,,378044000.0,,-3095246000.0,,,433951000.0,,57285963000.0,,,,,,,,38406646000.0,,,0.12,,,,2645056000.0,1978735000.0,,5254000.0,2275100000.0,,,1905590000.0,,,,13590125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,-2383927000.0,,,4782557000.0,,,,,8622000.0,,,,,,,,332020000.0,,,9321847000.0,,,,19950104000.0,38239301000.0,,33246652000.0,,31377614000.0,966591000.0,,,,10834329000.0,275542000.0,-608405000.0,,,,,-41540000.0,,5044790000.0,9274869000.0,,,0.0,,,,,,,,966591000.0,,,,1559460000.0,,,-292107000.0,1283918000.0,,6861687000.0,,,,,,,5895096000.0,,70433000.0,8622000.0,65914000.0,1109297000.0,20084676000.0,,,33246652000.0,7331635000.0,41448000.0,,-5581337000.0,,220139000.0,,,4836131000.0,4836131000.0,,,,,,,8972095000.0,,5628966000.0,,,,1369653000.0,,111881000.0,,-2211288000.0,,,1358639000.0,,61130928000.0,,,,,,,,41180824000.0,,,,,,,2800797000.0,3884325000.0,,7875000.0,2354100000.0,,,898232000.0,,,,16800664000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,-2329619000.0,,,3514230000.0,,,,,77367000.0,,,,,,,-90000000.0,341510000.0,,,9398053000.0,,,,19835730000.0,39677603000.0,,34312246000.0,,31016104000.0,,,,,11789425000.0,406759000.0,-2728403000.0,,,,,4905000.0,,5134471000.0,9899712000.0,,,0.0,,,,,,,,949932000.0,,,,1889713000.0,,,-258517000.0,1482954000.0,,8661499000.0,,2351580547.0,,,,0.0329,7711567000.0,,117411000.0,77367000.0,65914000.0,1261381000.0,20121864000.0,,,34312246000.0,7164176000.0,19460000.0,,-5119769000.0,,204639000.0,,0.0,3562899000.0,3562899000.0,,,,,,,9771013000.0,,5941334000.0,,,,-25616000.0,,136871000.0,2351580547.0,-2253371000.0,,,1438892000.0,,62621312000.0,,,,,,,,42785582000.0,,,0.0329,,,,1991582000.0,4782557000.0,,0.0,2354100000.0,,,-1268327000.0,,,,15822197000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,-1141985000.0,,,3737386000.0,1058712000.0,132408000.0,3737386000.0,,1031895000.0,10011122000.0,,32500000.0,,1373861000.0,,-125000000.0,1277715000.0,17235934000.0,8273322000.0,10169160000.0,-3427625000.0,41644256000.0,6224987000.0,21424455000.0,41644256000.0,,35031698000.0,,33370934000.0,1193015000.0,40438789000.0,1595076000.0,1978735000.0,14492830000.0,1010144000.0,-53981000.0,,285950000.0,4048446000.0,65624392000.0,312085000.0,,5487732000.0,11547117000.0,1384625000.0,7079247000.0,32500000.0,-1055771000.0,,5231026000.0,21424455000.0,1384625000.0,1170839000.0,5255273000.0,1194075000.0,508748000.0,1423010000.0,,2945713000.0,6721454000.0,,-365998000.0,1935569000.0,21124517000.0,8273322000.0,,,,2761280000.0,5487732000.0,,7079247000.0,2314600000.0,1083133000.0,1031895000.0,65914000.0,1539773000.0,21124517000.0,10169160000.0,6595797000.0,35031698000.0,6595797000.0,17555000.0,-244756000.0,-1252581000.0,2307708333.0,177027000.0,774637000.0,1010000.0,4048446000.0,4048446000.0,5984526000.0,0.6,0.6,35031698000.0,44199937000.0,33370934000.0,10011122000.0,8388130000.0,6721454000.0,,,4048446000.0,-285325000.0,,1100688000.0,,-1852246000.0,1194075000.0,0.0,1170839000.0,-9047840000.0,65624392000.0,,65914000.0,,,,1727484000.0,,44199937000.0,742262000.0,1193015000.0,,,1150425000.0,,2120643000.0,3514230000.0,,495619000.0,2354100000.0,35031698000.0,,223156000.0,-9047840000.0,,2163143000.0,17235934000.0,-390538000.0,2354100000.0,,48826919000.0,-9412151000.0,,,2120643000.0,-8922719000.0,-14455683000.0,1758651000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,-1135954000.0,,,4541437000.0,,,,,27040000.0,,,,,,,,316220000.0,,,10195018000.0,,,,21442629000.0,42251417000.0,,35124104000.0,,34265400000.0,,,,,11734272000.0,419736000.0,1977187000.0,,,,,10000000.0,,4619459000.0,9692229000.0,,,35500000.0,,,,,,,,1166767000.0,,,,2042043000.0,,,-328463000.0,1622307000.0,,7986017000.0,,2704000000.0,,,,0.01,6819250000.0,,53606000.0,27040000.0,65914000.0,1278684000.0,21155684000.0,,,35124104000.0,7212189000.0,79853000.0,,-3778313000.0,,182761000.0,,,4772662000.0,4772662000.0,,,,,,,8645149000.0,,7011648000.0,,,,79705000.0,,133459000.0,2704000000.0,-1183864000.0,,,1484156000.0,,66297883000.0,,,,,,,,44855254000.0,,,0.01,,,,2634244000.0,3737386000.0,,13313000.0,2354100000.0,,,804051000.0,,,,19208162000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,-903852000.0,,,4832074000.0,,,,,-10771000.0,,,,,,,,243986000.0,,,10183105000.0,,,,21496577000.0,42900728000.0,,35102392000.0,,32398939000.0,1174111000.0,,,,10847740000.0,150565000.0,336758000.0,,,,,13400000.0,,5141516000.0,9354339000.0,,,38500000.0,,,,,,,,1174760000.0,,,,1493401000.0,,,-301387000.0,1342836000.0,,10501789000.0,,,,,,,9327029000.0,,50548000.0,-10771000.0,65914000.0,1102435000.0,21110004000.0,,,35102392000.0,7205269000.0,-24663000.0,,-5390684000.0,,218101000.0,,,5102165000.0,5102165000.0,,,,,,,6817535000.0,,7398384000.0,,,,-70354000.0,,25885000.0,,-933116000.0,,,1618851000.0,,66902542000.0,,,,,,,,45405965000.0,,,,,,,2995810000.0,4541437000.0,,-5438000.0,2354100000.0,,,290637000.0,,,,19620596000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,-994149000.0,,,3816916000.0,,,,,4612000.0,,,,,,,-200000000.0,254623000.0,,,10186432000.0,,,,21642495000.0,43516939000.0,,34958944000.0,,34329883000.0,,,,,10526928000.0,122332000.0,-2318132000.0,,,,,0.0,,5910957000.0,9195135000.0,,,16000000.0,,,,,,,,1132055000.0,,,,1331793000.0,,,-287502000.0,1209461000.0,,9187056000.0,,2306000000.0,,,,0.002,8055001000.0,,34939000.0,4612000.0,65914000.0,993315000.0,21154744000.0,,,34958944000.0,7282044000.0,70153000.0,,-2190452000.0,,149531000.0,,,4081451000.0,4081451000.0,,,,,,,8510205000.0,,7848451000.0,,,,5376000.0,,105092000.0,,-921018000.0,,,1683566000.0,,67608676000.0,,,,,,,,45966181000.0,,,0.002,,,,4033812000.0,4832074000.0,,89100000.0,2354100000.0,,,-1015158000.0,,,,17801938000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-1575667000.0,,,3486561000.0,81857000.0,77835000.0,3486561000.0,,60496000.0,8417755000.0,,77500000.0,,1150419000.0,,-250000000.0,338335000.0,18952108000.0,8635200000.0,10127526000.0,1205175000.0,44566117000.0,5806011000.0,21932116000.0,44566117000.0,,35055789000.0,,35930917000.0,1293618000.0,40153064000.0,212890000.0,3737386000.0,13744834000.0,202066000.0,1209362000.0,,-53570000.0,3683966000.0,68710488000.0,-76970000.0,,6260279000.0,11911361000.0,81377000.0,7341344000.0,77500000.0,-1172615000.0,,4512493000.0,21932116000.0,81377000.0,1884499000.0,4696804000.0,1293856000.0,110289000.0,0.0,,1833473000.0,8011497000.0,0.0,-255263000.0,1631407000.0,21196984000.0,8635200000.0,,,0.0,3359329000.0,6260279000.0,,7341344000.0,2354100000.0,73797000.0,60496000.0,65914000.0,1322370000.0,21196984000.0,10127526000.0,7344833000.0,35055789000.0,7344833000.0,-47508000.0,-966356000.0,-2710414000.0,2712566667.0,312046000.0,881324000.0,,3683966000.0,3683966000.0,5555331000.0,0.03,0.03,35055789000.0,46778372000.0,35930917000.0,8417755000.0,6700710000.0,8011497000.0,0.0,,3683966000.0,67130000.0,,26289000.0,,-1312158000.0,1293856000.0,0.0,1884499000.0,-11698580000.0,68710488000.0,,65914000.0,,,,290725000.0,,46778372000.0,862439000.0,1293618000.0,,0.0,1091642000.0,,4196509000.0,3816916000.0,,13314000.0,2354100000.0,35055789000.0,,-330355000.0,-11698580000.0,,894699000.0,18952108000.0,-450000000.0,2354100000.0,,46853774000.0,-4350156000.0,,,4196509000.0,-4609622000.0,-14069863000.0,-250825000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,-1144665000.0,,,3389149000.0,,,,,112387000.0,,,,,,,,427990000.0,,,10238759000.0,,,,22724248000.0,45005837000.0,,34959181000.0,,37097023000.0,,,,,12883871000.0,427949000.0,-552901000.0,,,,,91090000.0,,5749780000.0,10830403000.0,,,77500000.0,,,,,,,,1333710000.0,,,,2053468000.0,,,-238768000.0,1625519000.0,,7908814000.0,,2247740000.0,,,,0.05,6575104000.0,,156009000.0,112387000.0,65914000.0,1268226000.0,21332854000.0,,,34959181000.0,7962800000.0,27974000.0,,-2665253000.0,,244007000.0,,,3854764000.0,3854764000.0,,,,,,,9436801000.0,,8373482000.0,,,,-268210000.0,,183983000.0,,-1293904000.0,,,1396719000.0,,69338722000.0,,,,,,,,46614474000.0,,,0.0,0.0,,,4753698000.0,3486561000.0,,,2354100000.0,,,-97412000.0,,,,20270575000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,-1043088000.0,,,4311080000.0,,,,,314551000.0,,,,,,,,629925000.0,,,10549721000.0,,,,25627908000.0,47364825000.0,,35104952000.0,,41278772000.0,1224783000.0,,,,13157062000.0,506931000.0,502250000.0,,,,,-28208000.0,,6769571000.0,11068816000.0,,,716614000.0,,,,,,,,1228738000.0,,,,2088246000.0,,,-443544000.0,1581315000.0,,6086053000.0,,,0.0,,,,4857315000.0,,380249000.0,314551000.0,65914000.0,1305516000.0,21592699000.0,,,35104952000.0,8593491000.0,54160000.0,,-1955570000.0,,195516000.0,,,4892987000.0,4892987000.0,,,,,,,10792013000.0,,8645773000.0,,,,-116292000.0,,434409000.0,,-1058085000.0,,,764855000.0,,71996313000.0,,,,,,,,46368405000.0,,,,0.0,,,5221216000.0,3389149000.0,,,2354100000.0,,,921931000.0,,,,22354748000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,-1772714000.0,,,6000947000.0,,,,,38162000.0,,,,,,,-155000000.0,404364000.0,,,10569032000.0,,,,28368035000.0,50911062000.0,,35333966000.0,,41328960000.0,,,,,12663556000.0,376199000.0,-2268723000.0,,,,,0.0,,7431561000.0,10762268000.0,,,653064000.0,,,,,,,,1189335000.0,,,,1901288000.0,,,-273706000.0,1525089000.0,,9582102000.0,,2355679012.0,,,,0.0162,8392767000.0,,87628000.0,38162000.0,65914000.0,1294098000.0,21618335000.0,,,35333966000.0,8865441000.0,6591000.0,,-4487592000.0,,310145000.0,,,6484754000.0,6484754000.0,,,,,,,12583710000.0,,9026808000.0,,,,86412000.0,,94219000.0,,-1643234000.0,,,913902000.0,,75611425000.0,,,,,,,,47243390000.0,,,0.0162,,,,4163285000.0,4311080000.0,,,2354100000.0,,,1689867000.0,,,,21619418000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-1690925000.0,,,4710942000.0,-482249000.0,56215000.0,4710942000.0,,87959000.0,12401503000.0,,665380000.0,,1278910000.0,,-42000000.0,294183000.0,22292736000.0,9814416000.0,10511045000.0,-3327786000.0,51536470000.0,6530106000.0,28242826000.0,51536470000.0,,35610931000.0,,41722054000.0,1158565000.0,44745555000.0,775866000.0,3486561000.0,14158795000.0,276544000.0,-1008412000.0,,37350000.0,5378828000.0,76392911000.0,-25532000.0,,7687422000.0,12084068000.0,553059000.0,8652259000.0,665380000.0,-1242020000.0,,5476429000.0,28242826000.0,553059000.0,787404000.0,5326572000.0,1162157000.0,0.0,0.0,,2074727000.0,9658466000.0,0.0,-286002000.0,1798183000.0,21709764000.0,9814416000.0,,,0.0,3627030000.0,7687422000.0,,8652259000.0,2354100000.0,151980000.0,87959000.0,65914000.0,1458732000.0,21709764000.0,10511045000.0,8220552000.0,35610931000.0,8220552000.0,-32510000.0,-986092000.0,-3714143000.0,2404604348.0,174713000.0,1017318000.0,,5378828000.0,5378828000.0,2436169000.0,0.23,0.23,35610931000.0,48150085000.0,41722054000.0,12401503000.0,8117729000.0,9658466000.0,0.0,,5378828000.0,-184159000.0,,119470000.0,,-1768732000.0,1162157000.0,0.0,787404000.0,-14560411000.0,76392911000.0,,65914000.0,,,,832081000.0,,48150085000.0,1017318000.0,1158565000.0,,0.0,-2988740000.0,,4272712000.0,6000947000.0,,0.0,2354100000.0,35610931000.0,,-1290005000.0,-14560411000.0,,1587623000.0,22292736000.0,-197000000.0,2354100000.0,,52863284000.0,-5763955000.0,,,4272712000.0,-5651392000.0,-12822558000.0,1224381000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,-1464775000.0,,,4323937000.0,,,,,11966000.0,,,,,,,-300000000.0,118313000.0,,,10519894000.0,,,,28473876000.0,52275259000.0,,35627431000.0,,38092327000.0,,,,,11723871000.0,404091000.0,-2299473000.0,,,,,1522000.0,,8885682000.0,9729657000.0,,,720599000.0,,,,,,,,1131039000.0,,,,1994214000.0,,,-267499000.0,1590123000.0,,14182932000.0,,1196600000.0,0.0,,,0.01,10297401000.0,,87514000.0,11966000.0,65914000.0,1371473000.0,21725912000.0,,,35627431000.0,8362696000.0,30799000.0,,-5015397000.0,,0.0,,0.0,4979144000.0,4979144000.0,,,,,,,11368736000.0,,9963991000.0,,0.0,,2753679000.0,,118313000.0,,-1183060000.0,,,798164000.0,,77226350000.0,,,,,,,,48752474000.0,,,0.0,0.0,,,3370640000.0,4710942000.0,,0.0,2354100000.0,,,-387005000.0,,,,19896272000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,-2224915000.0,,,8370023000.0,,,,,348725000.0,,,,,,,-45000000.0,1211233000.0,,,10743702000.0,,,,37148056000.0,58026434000.0,,35995967000.0,,45534634000.0,1046077000.0,,,,14991835000.0,681146000.0,-1733233000.0,,,,,84565000.0,,12060293000.0,12524160000.0,,,2114950000.0,,,,,,,,1048862000.0,,,,2467675000.0,,,-507317000.0,1786529000.0,,12491800000.0,,,,,,,11441511000.0,,474068000.0,348725000.0,65914000.0,1541102000.0,25336009000.0,,,35995967000.0,9115431000.0,56550000.0,,-5154938000.0,,680615000.0,,3342088000.0,8797623000.0,8797623000.0,,,,,,,13011769000.0,,10285096000.0,,,,828695000.0,,530618000.0,,-2305977000.0,,,844387000.0,,86679495000.0,,,,,,,,49531439000.0,,,,,,,6257267000.0,4323937000.0,,4261000.0,2476000000.0,,,4046086000.0,,,,21455379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,-1982880000.0,,,5723179000.0,,,,,28218000.0,,,,,,,-143800000.0,33649000.0,,,10770796000.0,,,,38403194000.0,60611016000.0,,36936819000.0,,48466888000.0,,,,,13692897000.0,-91970000.0,-3346295000.0,,,,,158588000.0,,12781710000.0,11948348000.0,,,2118598000.0,,,,,,,,999931000.0,,,,1744549000.0,,,-667665000.0,1836519000.0,,12144128000.0,,2391355932.0,0.0,,,0.0118,11143783000.0,,56748000.0,28218000.0,65914000.0,1643613000.0,25332934000.0,,,36936819000.0,9888041000.0,-23099000.0,,-3871013000.0,,0.0,,0.0,6070079000.0,6070079000.0,,,,,,,13367667000.0,,10558233000.0,,,,80651000.0,,33649000.0,,-2291377000.0,,,855516000.0,,89305913000.0,,,,,,,,50902719000.0,,,0.0118,0.0,,,6922617000.0,8370023000.0,,0.0,2476000000.0,,,-2646844000.0,,,,22364011000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-2289132000.0,,,4089466000.0,3746226000.0,134082000.0,4089466000.0,,44616000.0,12676440000.0,,2295659000.0,,1864695000.0,,-43650000.0,1588200000.0,25936501000.0,12092294000.0,10638814000.0,-8540067000.0,65114418000.0,7616464000.0,40733096000.0,65114418000.0,,38750131000.0,,53022124000.0,1110021000.0,49143886000.0,739870000.0,4710942000.0,17787275000.0,442261000.0,-1161066000.0,,162168000.0,4453164000.0,94008855000.0,-82507000.0,,13751929000.0,14941721000.0,433525000.0,10979299000.0,2295659000.0,-1767447000.0,,6585627000.0,40733096000.0,433525000.0,874219000.0,6659029000.0,1112995000.0,4261000.0,3442088000.0,,2845554000.0,10856145000.0,,-324966000.0,2403293000.0,25365597000.0,12092294000.0,,,,4314847000.0,13751929000.0,,10979299000.0,2425208000.0,121540000.0,44616000.0,65914000.0,2102841000.0,25365597000.0,10638814000.0,9978317000.0,38750131000.0,9978317000.0,69832000.0,-1917519000.0,-6981054000.0,2408472222.0,1396828000.0,1396828000.0,100000000.0,4453164000.0,4453164000.0,38069000.0,0.18,0.18,38750131000.0,53275759000.0,53022124000.0,12676440000.0,9051992000.0,10856145000.0,,,4453164000.0,83201000.0,,191372000.0,,-2797722000.0,1112995000.0,,874219000.0,-17477612000.0,94008855000.0,,65914000.0,,,,873952000.0,,53275759000.0,1396828000.0,1110021000.0,,,-6098937000.0,,7053893000.0,5723179000.0,,0.0,2476000000.0,38750131000.0,,-1633713000.0,-17477612000.0,,1435528000.0,25936501000.0,-532450000.0,2476000000.0,,58195878000.0,-8578136000.0,,,7053893000.0,-7961702000.0,-21022402000.0,-621476000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
