date,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingSaleOfInvestment,annualIncomeTaxPayable,annualNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,trailingPurchaseOfBusiness,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualLongTermDebt,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualBasicEPS,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyCapitalExpenditure,trailingNetIncome,quarterlyInterestExpense,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,annualChangeInInventory,quarterlyOtherNonCurrentAssets,annualPretaxIncome,quarterlyNetOtherFinancingCharges,annualNetIncome,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyFreeCashFlow,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyDilutedAverageShares,annualOperatingIncome,annualOtherIncomeExpense,quarterlyCurrentLiabilities,trailingOtherIncomeExpense,trailingGrossProfit,quarterlyPretaxIncome,annualGrossProfit,quarterlyOtherNonCashItems,quarterlyPurchaseOfBusiness,trailingOperatingIncome,annualAccountsPayable,quarterlyOtherIntangibleAssets,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,annualBasicAverageShares,trailingCostOfRevenue,annualEndCashPosition,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,quarterlyCashAndCashEquivalents,trailingTotalRevenue,quarterlyNetPPE,annualChangeInWorkingCapital,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingStockBasedCompensation,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,quarterlyStockBasedCompensation,annualGoodwill,annualInventory,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedEPS,quarterlyGrossPPE,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingInterestExpense,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualCashAndCashEquivalents,annualGrossPPE,trailingTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualCurrentDebt,annualNetIncomeContinuousOperations,annualOperatingExpense,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCurrentDeferredRevenue,annualCostOfRevenue,annualDilutedEPS,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashDividendsPaid,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualChangeInAccountPayable,annualOperatingCashFlow,annualTotalNonCurrentAssets,annualFreeCashFlow,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlySellingGeneralAndAdministration,annualOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,annualEbitda,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualRetainedEarnings,quarterlyEndCashPosition,annualCurrentLiabilities,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyBasicEPS,annualDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,trailingBasicEPS
2011-03-31,-13348000.0,,-13955000.0,38620000.0,,,,,,,-158065000.0,,50087000.0,,,,,,0.0,,,1692871000.0,,-157150000.0,,224000.0,,,,,82263000.0,,225000.0,,,2965899000.0,-878000.0,,-118530000.0,,,241156000.0,,,489111000.0,,,-15757000.0,,12259000.0,-40252000.0,,,56075000.0,1273028000.0,,,52061000.0,178000.0,,,,100000000.0,-43661000.0,1002002000.0,-2409000.0,902002000.0,,1485005000.0,,1060067000.0,,,,,36528000.0,,,3393000.0,,,,,,,,,,,,0.0,,,0.0,,,,,,-0.06,,,302039000.0,,,243487000.0,36525000.0,-16000.0,-15842000.0,-26041000.0,,,,,,-10520000.0,,,,,-23555000.0,424435000.0,,853174000.0,-13955000.0,,,,,,,,,,,,,86723000.0,,241156000.0,,,,,,,,86723000.0,,,364063000.0,,,,361267000.0,,115701000.0,41373000.0,,902002000.0,,,,-0.06,,-192472000.0,2102717000.0,,,31942000.0,4930000.0,,,-2514000.0,,1465000.0,20804000.0,63168000.0,11937000.0,89628000.0,4118000.0,,,,,,,,,,,,,,,,
2011-06-30,40670000.0,,40311000.0,161193000.0,,,,,,,72699000.0,,53011000.0,,,,,,0.0,,,1825401000.0,,-181668000.0,,232000.0,,,,,89517000.0,,-299000.0,,,3093933000.0,2264000.0,,-20475000.0,,,246470000.0,,,532331000.0,,,49529000.0,,27154000.0,-4290000.0,,,57872000.0,1268532000.0,,,54885000.0,178000.0,,,,0.0,-3350000.0,974701000.0,8859000.0,974701000.0,,1608484000.0,,902002000.0,,,,,104646000.0,,,4186000.0,,,,,,,,,,,,100000000.0,,,0.0,,,,,,0.16,,,334915000.0,,,231830000.0,35889000.0,16000.0,34190000.0,-30309000.0,,,,,,3872000.0,,,,,40465000.0,547740000.0,,932194000.0,40311000.0,,,,,,,,,,,,,111602000.0,,241814000.0,,,,,,,,111602000.0,,,399863000.0,,,,395673000.0,,145683000.0,41373000.0,,1876703000.0,,,,0.17,,-86489000.0,2154203000.0,,,31245000.0,-531000.0,,,-906000.0,,-1658000.0,21710000.0,152067000.0,11937000.0,99011000.0,4779000.0,,,,,,,,,,,,,,,,
2011-09-30,59176000.0,,58177000.0,124002000.0,,,,,,,-137600000.0,,57714000.0,,918000.0,,,,0.0,,,2040081000.0,,-222830000.0,,213000.0,,,,,130386000.0,,2042000.0,,,3241185000.0,2708000.0,,-98828000.0,,,246272000.0,,,581460000.0,,,66350000.0,,25548000.0,-3740000.0,,,56906000.0,1201104000.0,,,59583000.0,179000.0,,,,30000000.0,54827000.0,867101000.0,7174000.0,837101000.0,,1811416000.0,,974701000.0,,,,,126146000.0,,,5046000.0,,,,,,,,,,,,,,,0.0,,,,,,0.24,,,367781000.0,,,274915000.0,37659000.0,,-25259000.0,-36325000.0,,,,,-30000000.0,-1817000.0,,,,,55876000.0,626686000.0,,1018892000.0,58177000.0,,,,,,,,,,,,,118231000.0,,242264000.0,,,,,,,,118231000.0,,-252000.0,437432000.0,,,,452579000.0,,187320000.0,41373000.0,,837101000.0,,,,0.24,,-258294000.0,2213716000.0,,,33154000.0,-1724000.0,,,-4637000.0,,4255000.0,26347000.0,174107000.0,11937000.0,117905000.0,6197000.0,,,,,,,,,,,,,,,,
2011-12-31,31640000.0,-734577000.0,30299000.0,134925000.0,,130000000.0,12677000.0,,14148000.0,401472000.0,-55500000.0,,61574000.0,2246094000.0,-918000.0,92927000.0,,,0.0,0.47,6675000.0,2351133000.0,,-221782000.0,,213000.0,,,,-12792000.0,102056000.0,142954000.0,3664000.0,114832000.0,-3151000.0,3524950000.0,9740000.0,-663002000.0,-86857000.0,,-57822000.0,,107146000.0,18579000.0,793343000.0,,,42832000.0,546260000.0,27966000.0,-9540000.0,,417605000.0,69779000.0,1173817000.0,1269066000.0,,70328000.0,179000.0,241928000.0,,781601000.0,0.0,85127000.0,781601000.0,11192000.0,781601000.0,,2095794000.0,37996000.0,837101000.0,,,0.0,,113373000.0,-278466000.0,15483000.0,2858000.0,42536000.0,31232000.0,1376000.0,5510000.0,,0.0,882000.0,179000.0,-30000000.0,2249597000.0,-783430000.0,,,-35714000.0,14148000.0,,143024000.0,-663002000.0,439114000.0,,,2758796000.0,,401472000.0,,-13134000.0,417605000.0,53862000.0,,44907000.0,-39166000.0,,,,1173817000.0,,-7936000.0,,781601000.0,2758796000.0,,34360000.0,650736000.0,,1269066000.0,30299000.0,,,118138000.0,439114000.0,61574000.0,1060067000.0,138148000.0,1703337000.0,0.47,-39166000.0,2095794000.0,,122558000.0,475723000.0,,3435000.0,467064000.0,2351133000.0,-316366000.0,781601000.0,0.0,0.0,122558000.0,69779000.0,252000.0,475723000.0,,53862000.0,380693000.0,493818000.0,114832000.0,75442000.0,42536000.0,85127000.0,781601000.0,793343000.0,142146000.0,,,246181000.0,-197322000.0,2246094000.0,3524950000.0,24816000.0,37416000.0,4000000.0,236857000.0,,-4735000.0,,-627000.0,31232000.0,156918000.0,12677000.0,138148000.0,3485000.0,37416000.0,,,,,,,,,,,,,,,
2012-03-31,-8700000.0,,-9429000.0,100973000.0,,,,,,,-165919000.0,,64862000.0,,,,,,0.0,,,2455676000.0,,-250280000.0,,213000.0,,,,,107073000.0,,357000.0,,,3476965000.0,762000.0,,-149307000.0,,,242629000.0,,,714906000.0,,,-9667000.0,,25496000.0,-4610000.0,,,67700000.0,1021289000.0,,,76512000.0,179000.0,,,,,75698000.0,615682000.0,-967000.0,615682000.0,,2197399000.0,,781601000.0,,,,,67058000.0,,,3288000.0,,,,,,,,,,,,0.0,,,0.0,,,,,,-0.04,,,77494000.0,,,343526000.0,48999000.0,0.0,3624000.0,-38935000.0,,,,,,-5540000.0,,,,,-12288000.0,649458000.0,,1225041000.0,-9429000.0,,,,,,,,,,,,-804000.0,112378000.0,,242629000.0,,,,,,,,112378000.0,,,510135000.0,,,,549368000.0,,157591000.0,42536000.0,,615682000.0,,,,-0.04,,-267885000.0,2242204000.0,,,41851000.0,-12995000.0,,,3570000.0,,53000.0,27662000.0,100090000.0,12677000.0,150317000.0,-268000.0,,,,,,,,,,,,,,,,
2012-06-30,70488000.0,,70331000.0,180563000.0,,,,,,,-74539000.0,,75791000.0,,,,,,0.0,,,2799366000.0,250000.0,-206850000.0,,209000.0,,,,,118803000.0,,-2614000.0,,,3799891000.0,1070000.0,,-26287000.0,,,245900000.0,,,889990000.0,,,86024000.0,,34948000.0,-21895000.0,,,120750000.0,1000525000.0,,,83238000.0,179000.0,,,,,146029000.0,541143000.0,15536000.0,541143000.0,,2448027000.0,,615682000.0,,,,,169471000.0,,,4657000.0,,,,,,,,,,,,,,,0.0,,,,,,0.29,,,85977000.0,,,471839000.0,61478000.0,,-13527000.0,-37773000.0,,,,,-28129000.0,-7151000.0,,,,,82404000.0,798234000.0,,1454842000.0,70331000.0,,,,,,,,,,,,-2331000.0,135394000.0,,242894000.0,,,,,,,,135394000.0,,-30000.0,564852000.0,,,,580436000.0,,163674000.0,42689000.0,,541143000.0,,,,0.29,,-257334000.0,2321042000.0,,,50871000.0,-460000.0,,28129000.0,-4095000.0,720000.0,-381000.0,31783000.0,217798000.0,12677000.0,163931000.0,-381000.0,,,,,,,,,,,,,,,,
2012-09-30,97904000.0,,95792000.0,242822000.0,,,,,,,-75448000.0,,85129000.0,,7770000.0,,,,0.0,,,3026693000.0,240000.0,-278753000.0,,200000.0,,,,,126508000.0,,2892000.0,,,4017229000.0,9898000.0,,-35931000.0,,,247620000.0,,,926006000.0,,,124193000.0,,46155000.0,-3040000.0,,,117881000.0,990536000.0,,,90991000.0,180000.0,,,,,241822000.0,465695000.0,26289000.0,465695000.0,,2670518000.0,,541143000.0,,,,,215384000.0,,,7789000.0,,,,,,,,,,,,,,,2474000.0,,,,,,0.39,,,528024000.0,,,502034000.0,63886000.0,,2230000.0,-37648000.0,,,,,,2129000.0,,,,,120332000.0,893637000.0,,1552476000.0,95792000.0,,,,,,,,,,,,,143280000.0,,243282000.0,,,,,,,,143280000.0,,-764000.0,626470000.0,,,,630025000.0,,176318000.0,42689000.0,,465695000.0,,,,0.39,,-328293000.0,2438608000.0,,,48125000.0,-46500000.0,,28129000.0,-1198000.0,640000.0,-1775000.0,32980000.0,263612000.0,12677000.0,183703000.0,129000.0,,,,,,,,,,,,,,,,
2012-12-31,19810000.0,-1068130000.0,18192000.0,191362000.0,,0.0,22335000.0,,23142000.0,99800000.0,-15851000.0,,92407000.0,2465189000.0,,143858000.0,0.0,,0.0,0.72,-290000.0,3333281000.0,0.0,-265700000.0,,200000.0,,,,-6714000.0,133536000.0,233673000.0,3029000.0,174887000.0,-3486000.0,4330187000.0,8166000.0,-1013694000.0,-74338000.0,,-30055000.0,248265000.0,219733000.0,208000.0,1154642000.0,,,33121000.0,770625000.0,37259000.0,-510000.0,,624824000.0,100980000.0,996906000.0,1839622000.0,,96834000.0,180000.0,243284000.0,,449844000.0,8074000.0,260014000.0,457918000.0,13311000.0,449844000.0,,2951509000.0,39887000.0,465695000.0,,,0.0,,130155000.0,-331757000.0,20837000.0,5103000.0,64180000.0,37971000.0,1375000.0,19895000.0,,-1000000.0,822000.0,180000.0,-36203000.0,3224527000.0,-1001582000.0,0.0,,-18226000.0,23142000.0,,133536000.0,-1013694000.0,320202000.0,,0.07,3965203000.0,,99800000.0,,-12336000.0,624824000.0,83058000.0,-18226000.0,47561000.0,-38408000.0,,,,996906000.0,-8074000.0,-1773000.0,,449844000.0,3965203000.0,,29284000.0,883197000.0,,1839622000.0,18192000.0,28129000.0,0.0,179504000.0,550892000.0,92407000.0,781601000.0,200515000.0,2453902000.0,0.71,-38408000.0,2951509000.0,-168000.0,159838000.0,684980000.0,244318000.0,3390000.0,715720000.0,3333281000.0,-285862000.0,457918000.0,0.0,8074000.0,90003000.0,100980000.0,-880000.0,684980000.0,,83058000.0,582070000.0,694075000.0,174887000.0,187380000.0,64180000.0,260014000.0,449844000.0,1154642000.0,187380000.0,,0.07,246981000.0,-214619000.0,2465189000.0,4330187000.0,54169000.0,50633000.0,59665000.0,347575000.0,28129000.0,-4991000.0,0.0,5493000.0,37971000.0,189122000.0,22335000.0,200515000.0,728000.0,50633000.0,,,,,,,,,,,,,,,
2013-03-31,943000.0,,69000.0,71062000.0,,,,,,,-275706000.0,,105073000.0,,,,,,0.0,,,3445216000.0,1254000.0,-346842000.0,,211000.0,,,,,166156000.0,,63000.0,,,4211415000.0,2872000.0,,-275780000.0,,,248840000.0,,,966229000.0,,,-3608000.0,,46207000.0,-2770000.0,,,98905000.0,766199000.0,,,104363000.0,180000.0,,,,8074000.0,260083000.0,182212000.0,-4551000.0,174138000.0,,3032899000.0,,449844000.0,,,,,100966000.0,,,7673000.0,,,,,,,,,,,,,,,,,,,,,0.000277,,,103890000.0,,,464146000.0,67292000.0,,-90165000.0,-38622000.0,,,,,,-33803000.0,,,,,-4924000.0,866937000.0,,1710432000.0,69000.0,,,,,,,,,,,,-144000.0,136680000.0,,244542000.0,,,,,,,,82713000.0,,-44540000.0,744203000.0,,,,735181000.0,,206510000.0,64180000.0,,174138000.0,,,,0.000282,,-349424000.0,2474877000.0,,,81847000.0,188000.0,,28129000.0,5505000.0,,-120000.0,32466000.0,131756000.0,22335000.0,214740000.0,298000.0,,,,,,,,,,,,,,,,
2013-06-30,95863000.0,,96331000.0,302969000.0,,,,,,,123846000.0,,117471000.0,,,,,,0.0,,,3657353000.0,1236000.0,-173955000.0,,206000.0,,,,,174089000.0,,-4141000.0,,,4566306000.0,-2443000.0,,129014000.0,,,248661000.0,,,1162772000.0,,,131248000.0,,42179000.0,-270000.0,,,97357000.0,908953000.0,,,111751000.0,180000.0,,,,8074000.0,356414000.0,306058000.0,35385000.0,297984000.0,,3238255000.0,,174138000.0,,,,,243205000.0,,,7665000.0,,,,,,,,,,,,,,,,,,,,,0.39,,,106522000.0,,,600044000.0,85244000.0,,44343000.0,-39183000.0,,,,,-430000.0,-5366000.0,,,,,129192000.0,1034810000.0,,1963004000.0,96331000.0,,,,,,,,,,,,,159061000.0,,244806000.0,,,,,,,,103180000.0,,0.0,800232000.0,,,,746557000.0,,225763000.0,64180000.0,,297984000.0,,,,0.39,,-176100000.0,2580206000.0,,,85602000.0,-1445000.0,,28525000.0,-1929000.0,,-3226000.0,34411000.0,288253000.0,22335000.0,226759000.0,1248000.0,,,,,,,,,,,,,,,,
2013-09-30,126931000.0,,124919000.0,350297000.0,,,,,,,55819000.0,,129678000.0,,,,,,0.0,,,3874714000.0,1230000.0,-266770000.0,,198000.0,,,,,183111000.0,,621000.0,,,4856016000.0,6658000.0,,83527000.0,,,249679000.0,,,1235005000.0,,,173568000.0,,57119000.0,-31030000.0,,,98577000.0,981302000.0,,,120333000.0,181000.0,,,,12388000.0,481332000.0,366191000.0,46637000.0,353803000.0,,3445462000.0,,297984000.0,,,,,294099000.0,,,8920000.0,,,,,,,,,,,,,,,20101000.0,,,,,,0.5,,,111926000.0,,,630217000.0,98188000.0,,38899000.0,-39497000.0,,,,,-4314000.0,9520000.0,,,,,171073000.0,1146666000.0,,2109361000.0,124919000.0,,,,,,,,,,,,,152379000.0,,245222000.0,,,,,,,,99941000.0,,-60000000.0,874356000.0,,,,823214000.0,,236073000.0,64180000.0,,353803000.0,,,,0.51,,-300814000.0,2721913000.0,,,76306000.0,1300000.0,,28437000.0,3284000.0,,-963000.0,31195000.0,323452000.0,22335000.0,266904000.0,399000.0,,,,,,,,,,,,,,,,
2013-12-31,59958000.0,-1152248000.0,58540000.0,345841000.0,,0.0,26071000.0,,26053000.0,118818000.0,43632000.0,,147565000.0,2815753000.0,18834000.0,187214000.0,,,0.0,1.14,13503000.0,4142664000.0,0.0,-289368000.0,,197000.0,,,,4043000.0,184013000.0,388515000.0,5981000.0,279858000.0,,5185052000.0,23559000.0,-1463547000.0,56473000.0,,-34070000.0,250748000.0,380544000.0,1928000.0,1402809000.0,,,87306000.0,986963000.0,41709000.0,,,677305000.0,101845000.0,1042388000.0,2357261000.0,,126700000.0,182000.0,245187000.0,,397435000.0,0.0,539872000.0,397435000.0,27348000.0,397435000.0,,3634039000.0,140613000.0,353803000.0,,,0.0,,214203000.0,-52409000.0,30468000.0,6211000.0,64842000.0,34013000.0,2524000.0,30646000.0,,-105796000.0,813000.0,182000.0,-54744000.0,4168629000.0,-1076937000.0,4314000.0,,-22619000.0,26053000.0,,184013000.0,-1463547000.0,422885000.0,,0.23,5097586000.0,,118818000.0,,-28270000.0,677305000.0,116979000.0,-22619000.0,147535000.0,-39384000.0,,,,1042388000.0,-50000000.0,1379000.0,,397435000.0,5097586000.0,,85202000.0,1120214000.0,,2357261000.0,58540000.0,90517000.0,0.0,283695000.0,606419000.0,147565000.0,449844000.0,297284000.0,3181666000.0,1.12,-39384000.0,3634039000.0,,158299000.0,954452000.0,246162000.0,3605000.0,1070169000.0,4142664000.0,-6768000.0,397435000.0,,0.0,125853000.0,101845000.0,-1256000.0,954452000.0,,116979000.0,852474000.0,876713000.0,279858000.0,249185000.0,64842000.0,539872000.0,397435000.0,1402809000.0,249185000.0,,0.24,249486000.0,-325908000.0,2815753000.0,5185052000.0,104820000.0,74646000.0,13460000.0,463146000.0,90517000.0,-2817000.0,,7913000.0,34013000.0,243501000.0,26071000.0,297284000.0,-18000.0,74646000.0,,,,,,,,,,,,,,,
2014-03-31,-13114000.0,,-13334000.0,130202000.0,,,,,,,79276000.0,,160039000.0,,6451000.0,,,,0.0,,,4240542000.0,300000000.0,-335360000.0,,408000.0,,,,,186619000.0,,4238000.0,,,5379549000.0,310689000.0,,-205158000.0,,,247955000.0,,,1532541000.0,,,-15905000.0,,42677000.0,-4972000.0,,,103942000.0,1139007000.0,,,132085000.0,182000.0,,,,,526538000.0,476711000.0,-2791000.0,476711000.0,,3697214000.0,,397435000.0,,,,,116588000.0,,,6932000.0,,,,,,,,,,,,,,,,,,,,,-0.05,,,125111000.0,,,527496000.0,106777000.0,,-32104000.0,-38782000.0,,,,,-30000000.0,-15849000.0,,,,,-19845000.0,1034019000.0,,2547425000.0,-13334000.0,,,,,,,,,,,,,136882000.0,,247955000.0,,,,,,,,92738000.0,,,1014884000.0,,,,916982000.0,,265112000.0,64842000.0,,476711000.0,,,,-0.05,,-362217000.0,2820683000.0,,,90774000.0,8115000.0,,120517000.0,3043000.0,,990000.0,30970000.0,117037000.0,26071000.0,330728000.0,-305000.0,,,,,,,,,,,,,,,,
2014-06-30,120722000.0,,124244000.0,427294000.0,,,,,,,205561000.0,,174017000.0,,484000.0,,,,0.0,,,4412019000.0,300000000.0,-154504000.0,,320000.0,,,,,193670000.0,,-2605000.0,,,5807396000.0,-2121000.0,,272790000.0,,,252082000.0,,,1739254000.0,,,168350000.0,,46216000.0,-8458000.0,,,103116000.0,1395377000.0,,,136972000.0,182000.0,,,,2871000.0,650782000.0,685143000.0,47628000.0,682272000.0,,3788550000.0,,476711000.0,,,,,305642000.0,,,6915000.0,,,,,,,,,,,,82785000.0,,,25163000.0,,,,,,0.49,,,134600000.0,,,604051000.0,137233000.0,,120000000.0,-11652000.0,,,,,-126275000.0,-1986000.0,,,,,158250000.0,1246971000.0,,2820219000.0,124244000.0,,,,,,,,,,,,,159861000.0,,248339000.0,,,,,,,,115532000.0,,,1080965000.0,,,,928860000.0,,272854000.0,64842000.0,,682272000.0,,,,0.5,,-219659000.0,2979627000.0,,,91893000.0,-13207000.0,,194433000.0,1584000.0,,1739000.0,29386000.0,318111000.0,26071000.0,399564000.0,5582000.0,,,,,,,,,,,,,,,,
2014-09-30,147425000.0,,149599000.0,439047000.0,,,,,,,167250000.0,,189888000.0,,,,,,0.0,,,4527074000.0,300000000.0,-226827000.0,,631000.0,,,,,190372000.0,,6912000.0,,,6181912000.0,8339000.0,,212220000.0,,,253608000.0,,,1844729000.0,,,206937000.0,,35514000.0,-460000.0,,,101962000.0,1654838000.0,,,145568000.0,183000.0,,,,60900000.0,800380000.0,910422000.0,59512000.0,849522000.0,,3860165000.0,,682272000.0,,,,,353136000.0,,,15891000.0,,,,,,,,,,,,1135000.0,,,45636000.0,,,,,,0.59,,,147068000.0,,,641216000.0,171339000.0,,82878000.0,20543000.0,,,,,-75499000.0,-10057000.0,,,,,202111000.0,1387501000.0,,2988462000.0,149599000.0,,,,,,,,,,,,,202131000.0,,249552000.0,,,,,,,,153130000.0,,,1143733000.0,,,,983259000.0,,288798000.0,64842000.0,,849522000.0,,,,0.6,,-280107000.0,3183886000.0,,,101196000.0,4060000.0,,242325000.0,-3373000.0,,11243000.0,32758000.0,404242000.0,26071000.0,459361000.0,-341000.0,,,,,,,,,,,,,,,,
2014-12-31,47358000.0,-1063186000.0,46841000.0,457472000.0,,143765000.0,37778000.0,,59630000.0,155395000.0,-40657000.0,,215762000.0,3216965000.0,12624000.0,182580000.0,,,0.0,1.23,-1766000.0,4586242000.0,,-224653000.0,,173000.0,,,,4130000.0,197233000.0,415496000.0,-7848000.0,307348000.0,,6182906000.0,-295224000.0,-2008882000.0,232819000.0,,-16050000.0,253906000.0,389364000.0,4503000.0,1720761000.0,,,56113000.0,1086701000.0,58172000.0,-2160000.0,,640691000.0,104537000.0,1596664000.0,2964193000.0,,156096000.0,184000.0,248958000.0,,808865000.0,26615000.0,847221000.0,835480000.0,8755000.0,808865000.0,,3907343000.0,392411000.0,849522000.0,,,0.0,,212382000.0,411430000.0,31937000.0,2199000.0,64654000.0,29882000.0,698000.0,21683000.0,,-300000000.0,1533000.0,184000.0,-266274000.0,4964728000.0,-941345000.0,59844000.0,,-42391000.0,59630000.0,,197233000.0,-2008882000.0,529563000.0,,0.18,5916225000.0,,155395000.0,,-18773000.0,640691000.0,160582000.0,-42391000.0,221639000.0,-12008000.0,,,,1596664000.0,-34499000.0,9119000.0,,808865000.0,5916225000.0,,48848000.0,1296237000.0,,2964193000.0,46841000.0,229005000.0,,302391000.0,697337000.0,215762000.0,397435000.0,514268000.0,3878027000.0,1.21,-12008000.0,3907343000.0,,198463000.0,1243432000.0,249642000.0,18016000.0,1454015000.0,4586242000.0,512670000.0,835480000.0,,26615000.0,168164000.0,104537000.0,-300000000.0,1243432000.0,,160582000.0,987751000.0,1048926000.0,307348000.0,313017000.0,64654000.0,847221000.0,808865000.0,1720761000.0,313017000.0,,0.19,253004000.0,-201202000.0,3216965000.0,6182906000.0,113105000.0,89243000.0,-734000.0,570722000.0,229005000.0,2876000.0,,4045000.0,29882000.0,247311000.0,37778000.0,514268000.0,-434000.0,89243000.0,,,,,,,,,,,,,,,
2015-03-31,-7216000.0,,-6993000.0,184941000.0,,,,,,,-145715000.0,,235302000.0,,2000000.0,,,,0.0,,,4665092000.0,,-294351000.0,,173000.0,,,,,202981000.0,,161000.0,,,6129457000.0,2161000.0,,-109410000.0,,,251042000.0,,,1582202000.0,,,-8150000.0,,32979000.0,-13316000.0,,,112786000.0,1464365000.0,,,160213000.0,184000.0,,,,40408000.0,840227000.0,703558000.0,-934000.0,663150000.0,,3934551000.0,,808865000.0,,,,,152236000.0,,,12376000.0,,,,,,,,,,,,3514000.0,,,22712000.0,,,,,,-0.03,,,162347000.0,,,548633000.0,152179000.0,-7476000.0,-7379000.0,8509000.0,,,,,-26500000.0,-2232000.0,,,,,-10769000.0,1210370000.0,,2883581000.0,-6993000.0,,,,,,,,,,,,,162515000.0,,251042000.0,,,,,,,,123770000.0,,,1301379000.0,,,,1058624000.0,,373674000.0,64654000.0,,663150000.0,,,,-0.03,,-330905000.0,3245145000.0,,,90318000.0,-252000.0,,266650000.0,795000.0,,21390000.0,29087000.0,151746000.0,37778000.0,514579000.0,-879000.0,,,,,,,,,,,,,,,,
