date,trailingSaleOfInvestment,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualDilutedAverageShares,annualLongTermDebt,trailingCashDividendsPaid,annualNonCurrentDeferredRevenue,annualDepreciationAndAmortization,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyNetPPE,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualRetainedEarnings,annualInventory,quarterlyGoodwill,quarterlyInventory,quarterlyTaxProvision,annualCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredTaxesLiabilities,trailingNetOtherInvestingChanges,trailingOperatingCashFlow,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualBasicEPS,annualCapitalStock,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualOperatingIncome,trailingRepaymentOfDebt,annualChangeInAccountPayable,quarterlyCapitalStock,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,annualEbitda,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedAverageShares,quarterlyCashAndCashEquivalents,trailingTotalRevenue,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingPretaxIncome,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualDilutedEPS,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingOperatingIncome,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,annualOperatingExpense,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,annualDeferredIncomeTax,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,trailingCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingIncome,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyTotalRevenue,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyGrossPPE,quarterlyEndCashPosition,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEbitda,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualTotalRevenue,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,annualInterestExpense,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentAssets,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,quarterlyOperatingExpense,quarterlyRetainedEarnings,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCurrentDeferredRevenue,annualChangeInWorkingCapital,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,trailingTaxProvision,annualChangeInInventory,quarterlyOtherCurrentAssets,annualNetIncome,annualCurrentDeferredRevenue,annualBasicAverageShares,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,quarterlyDilutedEPS,annualPurchaseOfBusiness,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCostOfRevenue,annualBeginningCashPosition,annualCurrentDebt,annualResearchAndDevelopment,trailingBasicAverageShares,trailingStockBasedCompensation,trailingDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyStockBasedCompensation,trailingChangeInInventory,trailingChangesInAccountReceivables,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
2002-06-30,,-495000000.0,-495000000.0,,7131000000.0,492000000.0,,,-494000000.0,,66000000.0,3059000000.0,,,,,,,,,,18559000000.0,27000000.0,,,,1351000000.0,743000000.0,-225000000.0,,1000000.0,9172000000.0,2368000000.0,1940000000.0,,,,,61000000.0,,,2981000000.0,2344000000.0,,,,,,,,,,,,,182000000.0,,,,134000000.0,,,,,,,2563000000.0,57956897.0,195000000.0,,,,,27041000000.0,,,,,,,,,164000000.0,-2000000.0,350000000.0,,65000000.0,,-187000000.0,,32889000000.0,,-495000000.0,,,,,,,,-72000000.0,,1498000000.0,,28494000000.0,,,,,,,57956897.0,-4102000000.0,,-8.54083,,,4479000000.0,1559000000.0,,,,28563000000.0,195000000.0,,,-459000000.0,,-3764000000.0,,,,,,,,,,-497000000.0,,,5848000000.0,,-720000000.0,,5600000000.0,3118000000.0,,1153000000.0,,,4395000000.0,2801000000.0,,,-209000000.0,,,21035000000.0,7459000000.0,,,194000000.0,,,,-10004000000.0,,-8.54083,,5868000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,-924000000.0,-924000000.0,,6796000000.0,-558000000.0,,,-424000000.0,,1344000000.0,2852000000.0,,,,,,,,,,18249000000.0,-683000000.0,,,,,648000000.0,-525000000.0,,0.0,10509000000.0,2707000000.0,1228000000.0,,,,,-72000000.0,,,3062000000.0,2456000000.0,,,,,,470000000.0,,,,,,,182000000.0,,,,195000000.0,,,,,,,2830000000.0,58197976.0,123000000.0,,,,,25515000000.0,,,,,,,,,171000000.0,-982000000.0,405000000.0,,1344000000.0,,-339000000.0,,31502000000.0,,-924000000.0,,,,,,,,-45000000.0,,1432000000.0,,28991000000.0,,,,,,,58197976.0,-4198000000.0,,-15.876841,,,4494000000.0,1360000000.0,,,,28253000000.0,123000000.0,,,-550000000.0,,-3858000000.0,,,,,,,,,,-858000000.0,0.0,,5987000000.0,,-1449000000.0,,5630000000.0,1206000000.0,,-816000000.0,,,2511000000.0,2751000000.0,,,-96000000.0,,,21773000000.0,7218000000.0,,,154000000.0,,,,-10004000000.0,,-15.876841,,5989000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,,-529000000.0,-529000000.0,-1393000000.0,4344000000.0,-639000000.0,,73000000.0,-344000000.0,957000000.0,761000000.0,2614000000.0,,58101839.0,10888000000.0,,487000000.0,1366000000.0,30267000000.0,,0.0,19694000000.0,16000000.0,,677000000.0,627000000.0,0.0,627000000.0,-299000000.0,7240000000.0,0.0,10888000000.0,1846000000.0,0.0,,,,-248000000.0,-1000000.0,-60.42838,182000000.0,2235000000.0,2560000000.0,,788000000.0,0.0,3000000.0,1846000000.0,1292000000.0,1950000000.0,,1292000000.0,-15734000000.0,,-32000000.0,182000000.0,1198000000.0,22070000000.0,-626000000.0,123000000.0,-1076000000.0,-687000000.0,-14368000000.0,,-1111000000.0,19694000000.0,1950000000.0,,104000000.0,,104000000.0,2506000000.0,,25330000000.0,,,29073000000.0,,-2153000000.0,,104000000.0,6619000000.0,184000000.0,-983000000.0,713000000.0,-60.42838,761000000.0,,623000000.0,,30267000000.0,,-529000000.0,-3860000000.0,21957000000.0,-9379000000.0,,10430000000.0,,,-1076000000.0,,1955000000.0,-845000000.0,29310000000.0,-1881000000.0,,,4344000000.0,4937000000.0,,,-3392000000.0,-66000000.0,,-2526000000.0,,4190000000.0,1198000000.0,,,487000000.0,29073000000.0,104000000.0,91000000.0,2000000.0,-525000000.0,2560000000.0,-3045000000.0,2614000000.0,,-3511000000.0,,17299000000.0,,,685000000.0,,-123000000.0,0.0,-2992000000.0,4937000000.0,6223000000.0,-828000000.0,,5347000000.0,677000000.0,25330000000.0,-946000000.0,,-16000000.0,957000000.0,2122000000.0,1502000000.0,,-123000000.0,29310000000.0,-1337000000.0,22070000000.0,7240000000.0,,48000000.0,1502000000.0,-3511000000.0,,58101839.0,-9379000000.0,-2523000000.0,,0.0,6619000000.0,,11076000000.0,102000000.0,713000000.0,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,-1043000000.0,-1043000000.0,,5859000000.0,-321000000.0,,,-393000000.0,,-14000000.0,2781000000.0,,,,,,,,,,18316000000.0,5000000.0,,,,,618000000.0,0.0,,0.0,10995000000.0,1115000000.0,,,,,,53000000.0,,,2754000000.0,2433000000.0,,,,,,1277000000.0,,,,,,,182000000.0,,,,104000000.0,,,,,,,1272000000.0,58317440.0,157000000.0,,,,,25452000000.0,,,,,,,,,192000000.0,-714000000.0,649000000.0,,,,731000000.0,,29086000000.0,,-1043000000.0,,,,,,,,-1096000000.0,,1366000000.0,,29188000000.0,,,,,,,58317440.0,-4104000000.0,,-17.884873,722000000.0,,4120000000.0,1052000000.0,,,,27695000000.0,157000000.0,,,-372000000.0,,-3766000000.0,,,,,,,,,,388000000.0,,,3634000000.0,,-1043000000.0,,5470000000.0,-366000000.0,,338000000.0,,,-102000000.0,2604000000.0,,,-228000000.0,,,22115000000.0,7073000000.0,,,820000000.0,,,,-9379000000.0,,-17.884873,,7069000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,-75000000.0,-75000000.0,,5282000000.0,705000000.0,,,-454000000.0,,115000000.0,2987000000.0,,,,,,,,,,18421000000.0,302000000.0,,,,,557000000.0,0.0,,0.0,11241000000.0,1670000000.0,,,,,,0.0,,,2521000000.0,2272000000.0,,,,,,1270000000.0,,,,,,,182000000.0,,,,157000000.0,,,,,,,1827000000.0,59601064.0,157000000.0,,,,,24973000000.0,,,,,,,,,190000000.0,251000000.0,564000000.0,,,,-555000000.0,,29220000000.0,,-75000000.0,,,,,,,,-1438000000.0,,1803000000.0,,29722000000.0,,,,,,,59601064.0,-3191000000.0,,-1.258367,780000000.0,,4324000000.0,1100000000.0,,,,27800000000.0,157000000.0,,,-272000000.0,,-2847000000.0,,,,,,,,,,-820000000.0,,,4247000000.0,,-75000000.0,,4994000000.0,-441000000.0,,344000000.0,,,-502000000.0,2344000000.0,,,-312000000.0,,,22641000000.0,7081000000.0,,,939000000.0,,,,-9379000000.0,,-1.258367,,4648000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,1000000.0,1000000.0,,5241000000.0,425000000.0,,,356000000.0,,72000000.0,3046000000.0,,,,,,,,,,18363000000.0,38000000.0,,,,,527000000.0,0.0,,,11933000000.0,2566000000.0,,,,,,1000000.0,,,2612000000.0,2273000000.0,,,,,,1263000000.0,,,,,,,182000000.0,,,,157000000.0,,,,,,,2724000000.0,58730380.0,158000000.0,,,,,24867000000.0,,,,,,,,,198000000.0,781000000.0,538000000.0,,,,67000000.0,,29943000000.0,,1000000.0,,,,,,,,-1461000000.0,,1993000000.0,,30464000000.0,,,,,,,58730380.0,-2938000000.0,,0.016802,424000000.0,,4605000000.0,1075000000.0,,,,27742000000.0,158000000.0,,,386000000.0,,-2593000000.0,,,,,,,,,,-496000000.0,,,5076000000.0,,1000000.0,,4931000000.0,-440000000.0,,345000000.0,,,-521000000.0,2160000000.0,,,-997000000.0,,,23332000000.0,7132000000.0,,,889000000.0,,,,-9379000000.0,,0.016802,,7402000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,-111000000.0,-111000000.0,-645000000.0,3935000000.0,-208000000.0,,-40000000.0,-189000000.0,46000000.0,-113000000.0,2799000000.0,,59105412.0,11901000000.0,,520000000.0,1377000000.0,29330000000.0,,,19460000000.0,-185000000.0,,-551000000.0,516000000.0,,516000000.0,-80000000.0,6559000000.0,,11901000000.0,2486000000.0,,,,,-896000000.0,-38000000.0,-20.776439,182000000.0,2504000000.0,1989000000.0,,256000000.0,,1000000.0,2486000000.0,1253000000.0,2606000000.0,,1253000000.0,-13046000000.0,,-198000000.0,182000000.0,967000000.0,22725000000.0,135000000.0,158000000.0,-785000000.0,-886000000.0,-11669000000.0,,601000000.0,19460000000.0,2606000000.0,,120000000.0,,120000000.0,60000000.0,,24648000000.0,,,29003000000.0,,-400000000.0,67000000.0,120000000.0,4276000000.0,123000000.0,-397000000.0,603000000.0,-20.776439,,,13000000.0,,29330000000.0,,-111000000.0,-1308000000.0,20095000000.0,-9543000000.0,,9124000000.0,,,-785000000.0,,1887000000.0,0.0,29284000000.0,-680000000.0,,,3935000000.0,4682000000.0,,,-2838000000.0,690000000.0,,-949000000.0,,4391000000.0,967000000.0,,,520000000.0,29003000000.0,120000000.0,59000000.0,16000000.0,-142000000.0,1989000000.0,-2488000000.0,2799000000.0,,-1228000000.0,,17440000000.0,,,703000000.0,,283000000.0,,-79000000.0,4682000000.0,7049000000.0,-191000000.0,,4725000000.0,-551000000.0,24648000000.0,-1067000000.0,,977000000.0,46000000.0,2041000000.0,764000000.0,,651000000.0,29284000000.0,-80000000.0,22725000000.0,6559000000.0,,56000000.0,764000000.0,-1228000000.0,,59105412.0,-9543000000.0,-1228000000.0,,0.0,4276000000.0,,10391000000.0,104000000.0,603000000.0,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,-166000000.0,-166000000.0,,3946000000.0,371000000.0,,,-213000000.0,,430000000.0,3201000000.0,,,,,,,,,,19353000000.0,-10000000.0,,,,,490000000.0,0.0,,2000000.0,12403000000.0,3074000000.0,,,,,,32000000.0,,,2674000000.0,2072000000.0,,,,,,1245000000.0,,,,,,,182000000.0,,,,120000000.0,,,,,,,3226000000.0,60195146.0,152000000.0,,,,,24544000000.0,,,,,,-614000000.0,,,212000000.0,158000000.0,619000000.0,,627000000.0,,26000000.0,,29950000000.0,,-166000000.0,,,,,,,,-802000000.0,,1838000000.0,,30085000000.0,,,,,,,60195146.0,-3090000000.0,,-2.757697,537000000.0,,4512000000.0,1022000000.0,,,,29153000000.0,152000000.0,,,-199000000.0,,-2764000000.0,,,,,,,,,,-769000000.0,,,5406000000.0,,-166000000.0,,4928000000.0,-717000000.0,,326000000.0,,,-135000000.0,2098000000.0,,,-826000000.0,,,22975000000.0,7110000000.0,,,725000000.0,,,,-9800000000.0,,-2.757697,,4678000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,6000000.0,6000000.0,,3918000000.0,362000000.0,,,-301000000.0,,41000000.0,3376000000.0,,,,,,,,,,19332000000.0,44000000.0,,,,,505000000.0,0.0,,3000000.0,12491000000.0,3168000000.0,,,,,,44000000.0,,,2809000000.0,1977000000.0,,,,,,1238000000.0,,,,,,,182000000.0,,,,152000000.0,,,,,,,3364000000.0,74700000.0,196000000.0,,,,,24488000000.0,,,,,,-106000000.0,,,217000000.0,61000000.0,626000000.0,,,,12000000.0,,30001000000.0,,6000000.0,,,,,,,,-802000000.0,,2021000000.0,,30123000000.0,,,,,,,56025000.0,-3098000000.0,,0.107095,356000000.0,,4830000000.0,1133000000.0,,,,29332000000.0,196000000.0,,,-287000000.0,,-2778000000.0,,,,,,,,,,-359000000.0,,,5513000000.0,,6000000.0,,5119000000.0,-711000000.0,,320000000.0,,,-122000000.0,2157000000.0,,,456000000.0,,,22826000000.0,7297000000.0,,,725000000.0,,,,-10000000000.0,,0.080321,,4596000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,-214000000.0,-214000000.0,,3476000000.0,70000000.0,,,-259000000.0,,-65000000.0,3257000000.0,,,,,,,,,,19254000000.0,31000000.0,,,,,519000000.0,0.0,,1000000.0,12488000000.0,3018000000.0,,,,,,-79000000.0,,,2953000000.0,2029000000.0,,,,,,1231000000.0,,,,,,,182000000.0,,,,196000000.0,,,,,,,3135000000.0,60096992.0,117000000.0,,,,,23961000000.0,,,,,,142000000.0,,,219000000.0,-189000000.0,647000000.0,,-66000000.0,,8000000.0,,29261000000.0,,-214000000.0,,,,,,,,-782000000.0,,1809000000.0,,29575000000.0,,,,,,,60096992.0,-3445000000.0,,-3.56091,284000000.0,,4762000000.0,1043000000.0,,,,29554000000.0,117000000.0,,,-253000000.0,,-3128000000.0,,,,,,,,,,-84000000.0,,,5300000000.0,,-214000000.0,,5254000000.0,-925000000.0,,317000000.0,,,-314000000.0,2143000000.0,,,-205000000.0,,,22451000000.0,7124000000.0,,,743000000.0,,,,-10300000000.0,,-3.56091,,-603000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,,-387000000.0,-387000000.0,-1048000000.0,3442000000.0,-86000000.0,,10000000.0,-254000000.0,-581000000.0,-75000000.0,3183000000.0,,59964873.0,12436000000.0,,470000000.0,1292000000.0,28773000000.0,,,19137000000.0,112000000.0,,-1312000000.0,488000000.0,,488000000.0,0.0,7018000000.0,1000000.0,12436000000.0,2809000000.0,,,,,-372000000.0,3000000.0,-12.690763,182000000.0,3020000000.0,2026000000.0,,49000000.0,,7000000.0,2809000000.0,1223000000.0,2929000000.0,,1223000000.0,-13385000000.0,,-26000000.0,182000000.0,1003000000.0,22336000000.0,177000000.0,117000000.0,-664000000.0,-1653000000.0,-12093000000.0,,717000000.0,19137000000.0,2929000000.0,,120000000.0,,120000000.0,331000000.0,,23802000000.0,,,29708000000.0,,37000000.0,206000000.0,120000000.0,3599000000.0,223000000.0,-340000000.0,659000000.0,-12.690763,-76000000.0,,3000000.0,,28773000000.0,,-387000000.0,-761000000.0,20574000000.0,-10571000000.0,,8515000000.0,,,-664000000.0,,1521000000.0,0.0,29354000000.0,-1027000000.0,,,3442000000.0,4971000000.0,,,-3752000000.0,-89000000.0,,-876000000.0,,4541000000.0,1003000000.0,,,470000000.0,29708000000.0,120000000.0,324000000.0,0.0,776000000.0,2026000000.0,-3423000000.0,3183000000.0,,-761000000.0,,18645000000.0,,,871000000.0,,164000000.0,,-310000000.0,4971000000.0,7189000000.0,-387000000.0,,5273000000.0,-1312000000.0,23802000000.0,-953000000.0,,301000000.0,-581000000.0,2117000000.0,718000000.0,,-1078000000.0,29354000000.0,0.0,22336000000.0,7018000000.0,,8000000.0,718000000.0,-761000000.0,,59964873.0,-10571000000.0,-761000000.0,,,3599000000.0,,11456000000.0,120000000.0,659000000.0,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,-162000000.0,-162000000.0,,3415000000.0,465000000.0,,,-242000000.0,,-92000000.0,3687000000.0,,,,,,,,,,19116000000.0,14000000.0,,,,,489000000.0,0.0,,1000000.0,12366000000.0,2912000000.0,,,,,,28000000.0,,,2970000000.0,2034000000.0,,,,,,1216000000.0,,,,,,,182000000.0,,,,120000000.0,,,,,,,3060000000.0,60507000.0,148000000.0,,,,,23747000000.0,,,,,,-103000000.0,,,235000000.0,223000000.0,709000000.0,,-93000000.0,,,,29167000000.0,,-162000000.0,,,,,,,,-619000000.0,,1780000000.0,,29864000000.0,,,,,,,60507000.0,-3395000000.0,,-2.677376,627000000.0,,4750000000.0,1131000000.0,,,,24087000000.0,148000000.0,,,-245000000.0,,-3105000000.0,,,,,,,,,,-345000000.0,,,5420000000.0,,-162000000.0,,5175000000.0,-1474000000.0,,290000000.0,,,-697000000.0,2092000000.0,,,-235000000.0,,,22133000000.0,7731000000.0,,,838000000.0,,,,-4971000000.0,,-2.677376,,4045000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,58000000.0,58000000.0,,3400000000.0,599000000.0,,,-242000000.0,,-22000000.0,4007000000.0,,,,,,,,,,19096000000.0,23000000.0,,,,,488000000.0,0.0,,11000000.0,12357000000.0,3233000000.0,,,,,,18000000.0,,,3303000000.0,1900000000.0,,,,,,1209000000.0,,,,,,,182000000.0,,,,148000000.0,,,,,,,3399000000.0,72210000.0,166000000.0,,,,,23705000000.0,,,,,,-321000000.0,,,223000000.0,357000000.0,738000000.0,,-33000000.0,,,,29494000000.0,,58000000.0,,,,,,,,-607000000.0,,2006000000.0,,30109000000.0,,,,,,,61894286.0,-3540000000.0,,0.937082,541000000.0,,5309000000.0,1202000000.0,,,,24067000000.0,166000000.0,,,-253000000.0,,-3254000000.0,,,,,,,,,,-559000000.0,,,5789000000.0,,58000000.0,,5546000000.0,-1416000000.0,,286000000.0,,,-615000000.0,2137000000.0,,,-178000000.0,,,22090000000.0,8019000000.0,,,850000000.0,,,,-4971000000.0,,0.803213,,4014000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,-153000000.0,-153000000.0,,3336000000.0,-32000000.0,,,-102000000.0,,147000000.0,3851000000.0,,,,,,,,,,18911000000.0,8000000.0,,,,,540000000.0,0.0,,7000000.0,12292000000.0,3285000000.0,,,,,,-39000000.0,,,3683000000.0,1957000000.0,,,,,,1202000000.0,,,,,,,182000000.0,,,,166000000.0,,,,,,,3412000000.0,61446774.0,127000000.0,,,,,23449000000.0,,,,,,-52000000.0,,,240000000.0,-134000000.0,790000000.0,,140000000.0,,,,29436000000.0,,-153000000.0,,,,,,,,-575000000.0,,1802000000.0,,30165000000.0,,,,,,,61446774.0,-4129000000.0,,-2.48996,121000000.0,,5485000000.0,1101000000.0,,,,23882000000.0,127000000.0,,,-109000000.0,,-3837000000.0,,,,,,,,,,-154000000.0,,,5987000000.0,,-153000000.0,,5931000000.0,-1569000000.0,,292000000.0,,,-729000000.0,2149000000.0,,,-468000000.0,,,22296000000.0,7869000000.0,,,924000000.0,,,,-4971000000.0,,-2.48996,,4266000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,-604000000.0,-604000000.0,-1539000000.0,3591000000.0,-8000000.0,,27000000.0,-95000000.0,-1478000000.0,500000000.0,3615000000.0,,61724280.0,12530000000.0,,421000000.0,1164000000.0,29495000000.0,,,18546000000.0,-5000000.0,,-2173000000.0,515000000.0,,515000000.0,0.0,8320000000.0,204000000.0,12530000000.0,3676000000.0,,,,,-867000000.0,11000000.0,-13.94913,195000000.0,3670000000.0,2388000000.0,,,,223000000.0,3676000000.0,1194000000.0,3814000000.0,,1194000000.0,-15572000000.0,,250000000.0,195000000.0,1078000000.0,22653000000.0,40000000.0,127000000.0,-979000000.0,-1131000000.0,-14408000000.0,,1024000000.0,18546000000.0,3814000000.0,,138000000.0,,138000000.0,533000000.0,,23331000000.0,,,30005000000.0,,-31000000.0,-391000000.0,138000000.0,3778000000.0,260000000.0,-103000000.0,1077000000.0,-13.94913,-9000000.0,,,,29495000000.0,,-604000000.0,-861000000.0,22658000000.0,-11459000000.0,,8608000000.0,,,-979000000.0,,1498000000.0,,30973000000.0,-681000000.0,,,3591000000.0,6164000000.0,,,-4508000000.0,-156000000.0,,-625000000.0,,5168000000.0,1078000000.0,,,421000000.0,30005000000.0,138000000.0,189000000.0,18000000.0,576000000.0,2388000000.0,-4212000000.0,3615000000.0,,-861000000.0,,20712000000.0,,,957000000.0,,-481000000.0,,343000000.0,6164000000.0,7086000000.0,-604000000.0,,6006000000.0,-2173000000.0,23331000000.0,-841000000.0,,664000000.0,-1478000000.0,2230000000.0,844000000.0,,-250000000.0,30973000000.0,0.0,22653000000.0,8320000000.0,,-59000000.0,844000000.0,-861000000.0,,61724280.0,-11459000000.0,-861000000.0,,,3778000000.0,,13626000000.0,120000000.0,1077000000.0,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,-92000000.0,-92000000.0,,3548000000.0,789000000.0,,,-104000000.0,,-237000000.0,4189000000.0,,,,,,,,,,18362000000.0,1000000.0,,,,,494000000.0,0.0,,79000000.0,12292000000.0,4124000000.0,,,,,,6000000.0,,,3406000000.0,2210000000.0,,,,,,1188000000.0,,,,,,,195000000.0,,,,138000000.0,,,,,,,4268000000.0,70126531.0,144000000.0,,,,,23098000000.0,,,,,,-448000000.0,,,261000000.0,685000000.0,1049000000.0,,48000000.0,,,,29918000000.0,,-92000000.0,,,,,,,,-958000000.0,,1938000000.0,,31190000000.0,,,,,,,70126531.0,-3753000000.0,,-1.311914,881000000.0,,5344000000.0,1160000000.0,,,,18362000000.0,144000000.0,,,-104000000.0,,-3466000000.0,,,,,,,,,,-546000000.0,,,6820000000.0,,-92000000.0,,5691000000.0,-2265000000.0,,287000000.0,,,-1272000000.0,2191000000.0,,,-364000000.0,,,22446000000.0,8744000000.0,,,985000000.0,,,,,,-1.311914,,4155000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,291000000.0,291000000.0,,3513000000.0,822000000.0,,,-141000000.0,,222000000.0,4440000000.0,,,,,,,,,,18218000000.0,7000000.0,,,,,510000000.0,0.0,,442000000.0,12106000000.0,4986000000.0,,,,,,23000000.0,,,3725000000.0,2377000000.0,,,,,,1181000000.0,,,,,,,218000000.0,,,,144000000.0,,,,,,,5153000000.0,95340789.0,167000000.0,,,,,22912000000.0,,,,,,-862000000.0,,,260000000.0,681000000.0,1042000000.0,,27000000.0,,,,30752000000.0,,291000000.0,,,,,,,,-947000000.0,,2250000000.0,,31260000000.0,,,,,,,75478125.0,-3732000000.0,,3.855422,531000000.0,,5975000000.0,1263000000.0,,,,28616000000.0,167000000.0,,,-165000000.0,,-3441000000.0,,,,,,,,,,-1021000000.0,,,7840000000.0,,291000000.0,,5982000000.0,-1974000000.0,,291000000.0,,,-508000000.0,2163000000.0,,,-247000000.0,,,22028000000.0,9232000000.0,,,1056000000.0,,,,-10398000000.0,,3.052209,,4104000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,15000000.0,15000000.0,,3441000000.0,118000000.0,,,-103000000.0,,-175000000.0,4067000000.0,,,,,,,,,,18040000000.0,-90000000.0,,,,,506000000.0,0.0,,13000000.0,11571000000.0,4940000000.0,,,,,,-53000000.0,,,3766000000.0,2015000000.0,,,,,,1174000000.0,,,,,,,220000000.0,,,,167000000.0,,,,,,,5054000000.0,93375000.0,114000000.0,,,,,22655000000.0,,,,,,46000000.0,,,259000000.0,15000000.0,1400000000.0,,32000000.0,,,,30128000000.0,,15000000.0,,,,,,,,-993000000.0,,2081000000.0,,30642000000.0,,,,,,,80035714.0,-3953000000.0,,0.187416,103000000.0,,5847000000.0,1087000000.0,,,,28438000000.0,114000000.0,,,-41000000.0,,-3663000000.0,,,,,,,,,,4000000.0,,,7473000000.0,,15000000.0,,6034000000.0,-1959000000.0,,290000000.0,,,-514000000.0,2165000000.0,,,-220000000.0,,,21967000000.0,8675000000.0,,,753000000.0,,,,-10398000000.0,,0.160643,,4100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
