date,annualNetIncome,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,annualRetainedEarnings,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyDepreciationAndAmortization,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,annualDepreciationAndAmortization,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualStockholdersEquity,annualInvestingCashFlow,trailingCommonStockIssuance,quarterlyGoodwill,trailingStockBasedCompensation,annualTotalAssets,annualTaxProvision,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOtherIncomeExpense,annualAccountsPayable,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyPurchaseOfInvestment,quarterlyOperatingExpense,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyDilutedEPS,quarterlyInterestExpense,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyEndCashPosition,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,trailingEndCashPosition,annualOtherShortTermInvestments,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,annualEbitda,annualOtherNonCurrentAssets,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualBeginningCashPosition,annualChangeInCashSupplementalAsReported,annualCurrentAssets,annualDilutedEPS,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualBasicAverageShares,quarterlyChangesInAccountReceivables,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyDilutedAverageShares,quarterlyGrossProfit,annualSellingGeneralAndAdministration,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,annualOtherIncomeExpense,trailingGrossProfit,quarterlyBeginningCashPosition,annualBasicEPS,quarterlyCapitalStock,trailingDeferredIncomeTax,trailingNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualCapitalExpenditure,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingTaxProvision,annualCurrentDebt,quarterlyNetPPE,annualOtherCurrentAssets,annualTotalRevenue,annualCostOfRevenue,quarterlyOtherNonCashItems,annualCapitalStock,quarterlyStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyEbitda,annualStockBasedCompensation,annualFreeCashFlow,annualNetOtherFinancingCharges,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyRetainedEarnings,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyPretaxIncome,annualChangeInWorkingCapital,quarterlyBasicEPS,annualGrossProfit,trailingNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,trailingOtherNonCashItems,annualPurchaseOfBusiness,trailingOperatingExpense,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyOperatingCashFlow,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyCurrentAssets,trailingCostOfRevenue,trailingNetIncome,quarterlyPurchaseOfBusiness,annualDilutedAverageShares,trailingFreeCashFlow,quarterlyCurrentLiabilities,trailingCashDividendsPaid,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,annualChangeInInventory,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingChangeInAccountPayable,quarterlyChangeInInventory,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingCapitalExpenditure,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualInventory,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,quarterlyInventory,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS
1970-01-01 00:00:00.883526400,40561000.0,388613000.0,,-43620000.0,,,,207627000.0,,,,,-225846000.0,,,,,,,,,1242000.0,,-33268000.0,,,-1302000.0,10300000.0,21684000.0,,,1194934000.0,,,-518000.0,811075000.0,,17750000.0,523420000.0,,,18586000.0,-309884000.0,,,716892000.0,,107443000.0,8792000.0,518078000.0,,49559000.0,,,,,,,,,,,,,,,395962000.0,,230176000.0,,,,32312000.0,,1363000.0,,240498000.0,,,18586000.0,240000.0,18586000.0,,214800000.0,,28553000.0,-9967000.0,,1.692934,173929000.0,240498000.0,,,40561000.0,,,19900000.0,23959000.0,,,,-3252515000.0,,,5275000.0,-28065000.0,,,,1048191000.0,,1.692934,,-4319000.0,369134000.0,-22537000.0,-2000000.0,,,1800000.0,,236908000.0,-59008000.0,,,,16583000.0,,,,98347000.0,,,,,518371000.0,,,47559000.0,-223000.0,,235032000.0,,,,,-21741000.0,,,,,,372030000.0,,76663000.0,-72241000.0,,530113000.0,40561000.0,,,101264000.0,,,,,,146743000.0,369134000.0,,23959000.0,716892000.0,,-635873000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,725300000.0,,,,,,,,202600000.0,,,-4900000.0,,,,,,,900000.0,,1600000.0,,,,,,,10300000.0,9700000.0,,1600000.0,,,,,,,,9700000.0,,,,,,,,,,,,,-4700000.0,200000.0,,0.4,4700000.0,,,,,13700000.0,,-8100000.0,-600000.0,,,,,-5600000.0,,,,,600000.0,,,224600000.0,,,,,,,,,,,,,,,,,,,,,,,,24250000.0,,,,,,,,18600000.0,,,,,,,,498500000.0,,100000.0,,,,-57900000.0,,,,646800000.0,,,,-3100000.0,,,,28600000.0,,,,,,,,,-300000.0,,,,,0.4,,,-5600000.0,,,,,,5400000.0,,,24250000.0,8800000.0,22300000.0,-8200000.0,,,,,,,,,646800000.0,27000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,794500000.0,,,,,,,,252300000.0,,,18100000.0,,,,,,,1300000.0,,1800000.0,,,,,,,10000000.0,9900000.0,,1900000.0,,,,,,,,9900000.0,,,,,,,,,,,,,-4300000.0,,,0.4,4100000.0,,,,,31800000.0,,-18300000.0,-10500000.0,,,,,-700000.0,,,,,-15700000.0,,,276600000.0,,,,,,,,,,,,,,,,,,,,,,,,24750000.0,,,,,,,,13700000.0,,,,,,,,515300000.0,,9600000.0,,,,-14900000.0,,,,706500000.0,,,,400000.0,,,,27400000.0,,,,,,,,,-700000.0,,,,,0.4,,,24200000.0,,,,,,0.0,,,24750000.0,12200000.0,21300000.0,-27900000.0,,,,,,,,,706500000.0,25600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,801800000.0,,,,,,,,263600000.0,,,-24800000.0,,,,,,,1600000.0,,2000000.0,,,,,,,10100000.0,10100000.0,,1300000.0,,,,,,,,10100000.0,,,,,,,,,,,,0.0,-4400000.0,,,0.4,4900000.0,,,,,7000000.0,,-33400000.0,-9300000.0,,,,,-10300000.0,,,,,-19000000.0,,,289800000.0,,,,,,,,,,,,,,,,,,,,,,,,25250000.0,,,,,,,,31800000.0,,,,,,,,517100000.0,,800000.0,,,,-10300000.0,,,,727100000.0,,,,2900000.0,,,,28200000.0,,,,,,,,,-1000000.0,,,,,0.4,,,-6500000.0,,,,,,1800000.0,,,25250000.0,15100000.0,21800000.0,-34100000.0,,,,,,,,,727100000.0,26200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,38464000.0,,813264000.0,-30820000.0,-2803000.0,,,271298000.0,,-65000.0,271298000.0,,,-1313000.0,,,,,,,2100000.0,22330000.0,2000000.0,,,325358000.0,5459000.0,7400000.0,22132000.0,8585000.0,8564000.0,,1860000.0,514233000.0,-71525000.0,,,,813264000.0,,8564000.0,5673000.0,,,,,5673000.0,,7013000.0,,5673000.0,51944000.0,35000.0,76598000.0,,,,4500000.0,,,7300000.0,,5673000.0,,-11725000.0,-10420000.0,,,325358000.0,,-2653000.0,,30538000.0,,,-98412000.0,453181000.0,-719000.0,306283000.0,5673000.0,90666000.0,5673000.0,,,,18586000.0,-12913000.0,,1.546629,,453181000.0,,,38464000.0,,,18300000.0,24866225.0,,,7013000.0,,,,6660000.0,-108382000.0,-719000.0,,,,7000000.0,1.55,517755000.0,,,,-184456000.0,,514233000.0,2100000.0,80166000.0,,6668000.0,,-25282000.0,,,,453181000.0,,85330000.0,,5259000.0,517755000.0,,,-54568000.0,,-132512000.0,-19253000.0,,306283000.0,,,,-2803000.0,,,,,,,,-5432000.0,63198000.0,,,,39085000.0,100000.0,,,,15844000.0,20030000.0,-114256000.0,,,,,24869570.0,,,,453181000.0,-56568000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,836400000.0,,,,,,,,293900000.0,,,-200000.0,,,,,,,1200000.0,,2000000.0,,,,,,,9900000.0,9900000.0,,1900000.0,,,,,,,,9900000.0,,,,,,,,,,,,,-5000000.0,,,0.39,4100000.0,,,,,5500000.0,,-24300000.0,-10500000.0,,,,,-800000.0,,,,,-8800000.0,,,322100000.0,,,,,,,,,,,,,,,,,,,,,,,,25384615.0,,,,,,,,5700000.0,,,,,,,,517500000.0,,-4600000.0,,,,-4000000.0,,,,767900000.0,,,,-1000000.0,,,,28700000.0,,,,,,,,,-3600000.0,,,,,0.39,,,13200000.0,,,,,,700000.0,,,25384615.0,10900000.0,21700000.0,-19700000.0,,,,,,,,,767900000.0,26700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,859100000.0,,,,,,,,315000000.0,,,-900000.0,,,,,,,1200000.0,,2100000.0,,,,,,,9600000.0,9600000.0,,1900000.0,,,,,,,,9600000.0,,,,,,,,,,,,,-5100000.0,,,0.38,4700000.0,,,,,4600000.0,,-23800000.0,-10600000.0,,,,,-4100000.0,,,,,31200000.0,,,342900000.0,,,,,,,,,,,,,,,,,,,,,,,,25263158.0,,,,,,,,5500000.0,,,,,,,,518900000.0,,-38200000.0,,,,0.0,,,,782300000.0,,,,1800000.0,,,,29200000.0,,,,,,,,,-4700000.0,,,,,0.38,,,9500000.0,,,,,,0.0,,,25263158.0,13500000.0,22000000.0,17700000.0,,,,,,,,,782300000.0,27100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,863900000.0,,,,,,,,321800000.0,,,1600000.0,,,,,,,1200000.0,,2900000.0,,,,,,,9500000.0,9500000.0,,2300000.0,,,,,,,,9500000.0,,,,,,,,,,,,0.0,-6200000.0,,,0.37,5400000.0,,,,,6200000.0,,-17900000.0,-10700000.0,,,,,1200000.0,,,,,-49500000.0,,,350400000.0,,,,,,,,,,,,,,,,,,,,,,,,25675676.0,,,,,,,,4600000.0,,523300000.0,,,,,,516600000.0,,42700000.0,,,,-42000000.0,,,,783200000.0,,,,-1700000.0,,,,33200000.0,,,,,,,,,-6000000.0,,,,,0.37,,,8700000.0,,,,,,0.0,,,25675676.0,10700000.0,24100000.0,-60200000.0,,,,,,,,,783200000.0,30300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,34039000.0,,856259000.0,0.0,-11560000.0,,,317351000.0,,-3676000.0,317351000.0,,,-3876000.0,,,,,,,874000.0,9631000.0,4192000.0,,,327723000.0,10725000.0,11192000.0,15584000.0,5078000.0,5039000.0,,2045000.0,512600000.0,-55189000.0,,,,856259000.0,,5039000.0,2297000.0,,,,,2297000.0,,7227000.0,,2297000.0,48241000.0,24000.0,89422000.0,,,,4601000.0,,,652000.0,,2297000.0,,10811000.0,31800000.0,,,327723000.0,-627000.0,-43027000.0,,26776000.0,,,-50051000.0,501350000.0,-910000.0,349931000.0,2297000.0,64248000.0,2297000.0,,,-3877000.0,5673000.0,-3376000.0,,1.329815,,501350000.0,,,34039000.0,,,18801000.0,25596793.0,,,7227000.0,,,,8045000.0,-24196000.0,-910000.0,,,,6200000.0,1.33,526130000.0,,,,-125392000.0,,512600000.0,874000.0,64348000.0,,3353000.0,,21804000.0,,,,501350000.0,,88506000.0,,11625000.0,526130000.0,,,-64624000.0,,-77151000.0,-46727000.0,,349931000.0,,,,-11560000.0,,,,-7754000.0,,,,-28047000.0,72922000.0,,,,34078000.0,-48000.0,,,,13141000.0,20606000.0,-63192000.0,,,,,25596793.0,,,,501350000.0,-68816000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,871095000.0,,,,,,,,340024000.0,,,6912000.0,,,,,,,3034000.0,,3127000.0,,,328478000.0,,,,9625000.0,9625000.0,,1913000.0,,,,,,,,9625000.0,,,,,,42129000.0,,,,9209000.0,,,19897000.0,,,0.38,6010000.0,,,,,9209000.0,,-11520000.0,-10716000.0,,,,,-641000.0,,,,,-8257000.0,,,373736000.0,,,,,,,,,,,,,0.0,,,,-8687000.0,,,1330000.0,,6656000.0,,25624346.0,,,,-1710000.0,,,,2297000.0,,527876000.0,,,,,,503515000.0,,11515000.0,,,,-1638000.0,,,,508559000.0,,,,1057000.0,,,,6506000.0,,,,,,,1330000.0,,-12904000.0,,,,,0.38,,,3318000.0,,,,,,0.0,32920000.0,,25624346.0,15139000.0,23276000.0,-23396000.0,,,,,,,,,508559000.0,3379000.0,,,,,,,,,,,,,,,,,,,,,
