date,quarterlyOtherShortTermInvestments,annualDilutedEPS,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyTotalAssets,annualFreeCashFlow,annualCommonStockIssuance,annualGoodwill,annualRetainedEarnings,annualNetIncome,quarterlyTotalNonCurrentAssets,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,trailingChangeInWorkingCapital,annualAccountsReceivable,annualTotalRevenue,quarterlyFreeCashFlow,annualBasicEPS,trailingOperatingIncome,annualCostOfRevenue,annualPurchaseOfInvestment,trailingTotalRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,trailingInvestingCashFlow,annualAccountsPayable,annualCashDividendsPaid,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,trailingSaleOfInvestment,annualBasicAverageShares,annualTaxProvision,quarterlyDilutedAverageShares,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualTotalAssets,trailingTaxProvision,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,annualOperatingIncome,annualLongTermDebt,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDebt,quarterlyInterestExpense,annualStockholdersEquity,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,annualDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyGrossProfit,quarterlyNetIncomeCommonStockholders,annualSaleOfInvestment,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,quarterlyInventory,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,annualCurrentAccruedExpenses,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualOperatingCashFlow,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,quarterlyCashDividendsPaid,annualOtherIntangibleAssets,trailingPretaxIncome,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualCurrentLiabilities,annualDilutedAverageShares,annualNetPPE,annualOtherNonCurrentAssets,annualCurrentAssets,annualEbitda,trailingNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualGrossPPE,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualBeginningCashPosition,annualRepaymentOfDebt,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOtherIncomeExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepaymentOfDebt,quarterlySaleOfInvestment,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCommonStockIssuance,quarterlyDilutedEPS,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,quarterlyTotalRevenue,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyOperatingIncome,trailingStockBasedCompensation,annualStockBasedCompensation,annualCurrentDebt,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualOperatingExpense,annualPurchaseOfBusiness,trailingResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualCapitalStock,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualInterestExpense,annualDeferredIncomeTax,trailingChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,annualInventory,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualGrossProfit,quarterlyNonCurrentDeferredRevenue,quarterlyStockBasedCompensation,quarterlyResearchAndDevelopment,trailingOperatingExpense,annualChangesInAccountReceivables,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,annualRepurchaseOfCapitalStock,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInAccountPayable
1970-01-01 00:00:01.009756800,,-0.21,,,,,,,,,,,,-6413000.0,,,,-46286000.0,,47915000.0,,-0.21,241254000.0,29990000.0,,744067000.0,,,-243895000.0,,,1978000.0,,,,1951000.0,30769230.0,3065000.0,,181949000.0,,,51522000.0,,,,16196000.0,,,,,,,,,,,,,,,,,,,,,,,,,,244118000.0,,,,,,,144511000.0,,,,30769230.0,,,,16196000.0,93709000.0,,,,,,-6413000.0,,,,,,285630000.0,,,,,,,-13546000.0,31522000.0,,,,84850000.0,,26660000.0,,,,,,,24971000.0,-248394000.0,-2881790000.0,,166000.0,,,-1732000.0,,,145190000.0,-729000.0,-3810000.0,9813000.0,,,,,,10067000.0,,,60963000.0,,2196000.0,1729000.0,,3890000.0,,,1729000.0,,,,458437000.0,-4276000.0,,4451000.0,,-20284000.0,-21842000.0,,,,,,,93709000.0,,,,,,,,155066000.0,17925000.0,,,,44376000.0,,,102505000.0,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,,-0.03,-2117000.0,,,,258815000.0,,,-11165000.0,,,19131000.0,-1044000.0,,,-111000.0,,20713000.0,85629000.0,,-0.03,,50775000.0,,,,,,18650000.0,,14649000.0,,,-60521000.0,,30769230.0,6135000.0,,,,287378000.0,,36684000.0,,,20227000.0,76500000.0,,0.0,,,26031000.0,36684000.0,,14477000.0,,,,,,,,,,,,,,,,,,11545000.0,,99534000.0,,,7256000.0,,,36684000.0,159281000.0,30769230.0,180118000.0,22382000.0,77622000.0,34704000.0,,11083000.0,,224258000.0,,,-1044000.0,56324000.0,,,23482000.0,,,,13202000.0,,,,,,,-22710000.0,,,,72509000.0,,,,,13124000.0,,209756000.0,,,,,1186000.0,,,8514000.0,,,,,,,,,8667000.0,408000.0,,,,84307000.0,,,,14627000.0,,,,,1503000.0,31000.0,,,,,,6889000.0,5883000.0,,,,,,-44140000.0,5948000.0,11951000.0,,,,,,,,,,34854000.0,,,,,,-14839000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,,0.66,-2055000.0,,,,503899000.0,,,20723000.0,,,34585000.0,15454000.0,,,-86000.0,,30611000.0,119440000.0,,0.66,,76220000.0,,,,,,27479000.0,,18165000.0,,,-285180000.0,,23214281.0,2506000.0,,,,547536000.0,,8873000.0,,,25490000.0,411316000.0,,0.0,,,41524000.0,8873000.0,,16619000.0,,,,,,,,,,,,,,,,,,46019000.0,,442401000.0,,,32005000.0,,,8873000.0,61498000.0,23214281.0,379133000.0,67674000.0,68724000.0,42109000.0,,17199000.0,,438827000.0,,,15454000.0,7843000.0,,,-27811000.0,,,,36684000.0,,,,,,,-25296000.0,,,,211350000.0,,,,,16339000.0,,478812000.0,,,,,707000.0,,,15659000.0,,,,,,,,,-7734000.0,2236000.0,,,,26176000.0,,,,17730000.0,,,,,1391000.0,31000.0,,,,,,8055000.0,2059000.0,,,,,,-59694000.0,3712000.0,13886000.0,,,,,,,,,,43220000.0,,,,,,11956000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,,30718000.0,,,29932000.0,697884000.0,,,,,,577713000.0,524685000.0,,,,,19722000.0,,,,,,18024000.0,4186000.0,,,,,2737000.0,2737000.0,,,,,30769230.0,,9142000.0,,,,557612000.0,,,,,,53395000.0,8523000.0,,,,,,16887000.0,2737000.0,,-151446000.0,,4285000.0,,28901000.0,,-35889000.0,,105108000.0,653544000.0,14903000.0,442000.0,,,,,0.09,,,,,,,,,,,,,,30769230.0,,44271000.0,,,,-65905000.0,35985000.0,,4488000.0,,-573000.0,,,,28901000.0,28901000.0,,,,,,,,,36236000.0,-76000.0,0.0,,8873000.0,,,,,31000.0,,,0.09,,148978000.0,-2774000.0,,,,,21541000.0,47605000.0,,,12399000.0,,,,,-36801000.0,,,,,,,,,22496000.0,20028000.0,,,95932000.0,,,,,120171000.0,,473421000.0,,,,,37322000.0,1717000.0,4562000.0,,436620000.0,10250000.0,1053000.0,,,,,302000.0,,,,,6301000.0,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,,33016000.0,,,37031000.0,778183000.0,,,,,,668812000.0,581124000.0,,,,,-3677000.0,,,,,,19583000.0,4979000.0,,,,,3542000.0,3542000.0,,,,,30786136.0,,5116000.0,,,,616635000.0,,,,,,55028000.0,10952000.0,,,,,,19085000.0,3542000.0,,-81683000.0,,7456000.0,,21170000.0,,22215000.0,,105092000.0,714882000.0,15928000.0,1341000.0,,,,,0.11,,,,,,,,,,,,,,30786136.0,,63232000.0,,,,13649000.0,49758000.0,,5879000.0,,-3171000.0,,,,21170000.0,21170000.0,,,,,,,,,34764000.0,-10344000.0,0.0,,28901000.0,,,,,33000.0,,,0.11,,73788000.0,-3841000.0,,,,,18322000.0,52101000.0,,,13206000.0,,,,,-43979000.0,,,,,,,,,164000.0,-7731000.0,,,98247000.0,,,,,109371000.0,,557941000.0,,,,,46551000.0,240000.0,1747000.0,,513962000.0,-12974000.0,539000.0,,,,,900000.0,,,,,8455000.0,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,,35971000.0,,,37607000.0,774023000.0,,,,,,659916000.0,565161000.0,,,,,6303000.0,,,,,,20011000.0,4776000.0,,,,,6763000.0,6763000.0,,,,,30786136.0,,11626000.0,,,,605547000.0,,,,,,44847000.0,11737000.0,,,,,,27312000.0,6763000.0,,9175000.0,,10900000.0,,29639000.0,,45406000.0,,97752000.0,708681000.0,20375000.0,97000.0,,,,,0.28,,,,,,,,,,,,,,24374995.0,,65274000.0,,,,19088000.0,49078000.0,,4776000.0,,-3444000.0,,,,29639000.0,29639000.0,,,,,,,,,38160000.0,-196000.0,1784000.0,,21170000.0,,,,,24000.0,,,0.28,,-16922000.0,-9913000.0,,,,,34162000.0,63283000.0,,,22536000.0,,,,,-439793000.0,,,,,,,,,16216000.0,8469000.0,,,103134000.0,,,,,114107000.0,,952879000.0,,,,,38445000.0,4197000.0,10747000.0,,513086000.0,-4684000.0,4224000.0,,,,,,,,,,20127000.0,,,,,,,,,,,
1970-01-01 00:00:01.104451200,89166000.0,0.72,-5595000.0,,36373000.0,,682110000.0,26913000.0,850088000.0,25336000.0,,,44441000.0,17791000.0,676766000.0,517578000.0,-566000.0,,26913000.0,219230000.0,2988000.0,0.72,,136078000.0,-90916000.0,,23183000.0,4235000.0,,37565000.0,,20941000.0,4749000.0,4749000.0,-310583000.0,,24806000.0,6609000.0,,,11224000.0,850088000.0,,36750000.0,559129000.0,,61745000.0,517578000.0,,0.0,38746000.0,11573000.0,167914000.0,36750000.0,,37108000.0,,19868000.0,4749000.0,,-86629000.0,,6046000.0,,36750000.0,,101464000.0,,97789000.0,682110000.0,18368000.0,3197000.0,,63458000.0,,559129000.0,,,48930000.0,,89166000.0,125916000.0,122981000.0,30786136.0,527003000.0,97789000.0,173322000.0,98853000.0,,23183000.0,,585828000.0,167914000.0,,17791000.0,46670000.0,27573000.0,48930000.0,27877000.0,6264000.0,,4854000.0,8873000.0,,,36750000.0,125916000.0,,,-38122000.0,,,,275002000.0,,37565000.0,-566000.0,0.0,19378000.0,29639000.0,676766000.0,,,,31000.0,5077000.0,,,17791000.0,69158000.0,-21594000.0,,,,,24828000.0,56241000.0,133196000.0,-2334000.0,13604000.0,,,38746000.0,,-58825000.0,,21407000.0,,,,,2175000.0,31000.0,24582000.0,7111000.0,,,122981000.0,42785000.0,3785000.0,,,173322000.0,,585828000.0,-58825000.0,6046000.0,18368000.0,,44441000.0,455000.0,3885000.0,,527003000.0,12490000.0,-2031000.0,,83152000.0,,,,,,5082000.0,,46670000.0,,,,,,,,,,,
1970-01-01 00:00:01.112227200,29045000.0,,,,34295000.0,,,29450000.0,828395000.0,,,,,,683414000.0,508311000.0,,,,,3365000.0,,,,,,23741000.0,5835000.0,,,,,3908000.0,3908000.0,,,,,31563000.0,,9500000.0,,,,551811000.0,,,,,,48045000.0,10298000.0,,,,,,19601000.0,3908000.0,,30074000.0,,6521000.0,,44447000.0,,-18339000.0,,93175000.0,657115000.0,19759000.0,1490000.0,,,,,0.12,-2500000.0,,,,,,,,,,,,,31563000.0,,171216000.0,,,,-10889000.0,48253000.0,,6215000.0,,-475000.0,,,,44447000.0,73492000.0,,,,,60122000.0,,,,51183000.0,-225000.0,0.0,,36750000.0,,,,,31000.0,,,0.12,,-44901000.0,-19159000.0,,,,,22886000.0,53896000.0,,,13386000.0,,,,,-58825000.0,,,,,,,,,22524000.0,7697000.0,,,105304000.0,,,,,144981000.0,,596923000.0,,,,,47402000.0,1480000.0,3855000.0,,538098000.0,10352000.0,-28000.0,,,,,380000.0,,,,,6076000.0,,,,,,,,,,,
1970-01-01 00:00:01.120089600,57756000.0,,,,38932000.0,,,35344000.0,894624000.0,,,,,,700409000.0,490726000.0,,,,,-16938000.0,,,,,,94309000.0,4626000.0,,,,,4094000.0,4094000.0,,,,,31563000.0,,8764000.0,,,,604948000.0,,,,,,55416000.0,9502000.0,,,,,,16807000.0,4094000.0,,-66983000.0,,9141000.0,,47224000.0,,14629000.0,,88546000.0,721027000.0,19913000.0,2208000.0,,,,,0.13,-1894000.0,,,,,,,,,,,,,31563000.0,,173533000.0,,,,-9722000.0,47540000.0,,5340000.0,,-2620000.0,,,,47224000.0,104980000.0,,,,,-27647000.0,,,,49819000.0,-1055000.0,3457000.0,,44447000.0,,,,,31000.0,,,0.13,,57084000.0,-29614000.0,,,,,20231000.0,55739000.0,,,11467000.0,,,,,-58825000.0,,,,,,,,,12676000.0,2777000.0,,,116079000.0,,,,,194215000.0,,618803000.0,,,,,50549000.0,1154000.0,3151000.0,,559978000.0,-754000.0,-193000.0,,,,,714000.0,,,,,10844000.0,,,,,,,,,,,
1970-01-01 00:00:01.128038400,54447000.0,,,,37928000.0,,,36386000.0,925116000.0,,,,,,728829000.0,487687000.0,,,,,-12180000.0,,,,,,94052000.0,5322000.0,,,,,12318000.0,12318000.0,,,,,31563000.0,,8262000.0,,,,607098000.0,,,,,,57382000.0,9011000.0,,,,,,31362000.0,12318000.0,,-30612000.0,,5241000.0,,48538000.0,,-18421000.0,,83070000.0,738458000.0,25359000.0,1673000.0,,,,,0.39,-953000.0,,,,,,,,,,,,,31563000.0,,186594000.0,,,,5648000.0,46854000.0,,6099000.0,,3900000.0,,,,48538000.0,102985000.0,,,,,2272000.0,,,,61617000.0,641000.0,0.0,,47224000.0,,,,,31000.0,,,0.39,,5574000.0,-38532000.0,,,,,33525000.0,69290000.0,,,25263000.0,,,,,-58825000.0,,,,,,,,,26352000.0,1314000.0,,,131360000.0,,,,,196287000.0,,652723000.0,,,,,61914000.0,6977000.0,17654000.0,,593898000.0,2125000.0,3342000.0,,,,,777000.0,,,,,12361000.0,,,,,,,,,,,
1970-01-01 00:00:01.135987200,43560000.0,0.48,-12265000.0,,37410000.0,,732157000.0,34039000.0,914480000.0,18189000.0,,,55824000.0,15177000.0,751518000.0,478059000.0,2396000.0,,34039000.0,237992000.0,43942000.0,0.48,,148851000.0,,,105748000.0,6413000.0,,50048000.0,-6294000.0,12973000.0,-5143000.0,-5143000.0,-83408000.0,,31563000.0,4690000.0,,,8049000.0,914480000.0,,26976000.0,605811000.0,,63909000.0,478059000.0,,0.0,63641000.0,26506000.0,182259000.0,26976000.0,,34575000.0,,21371000.0,-5143000.0,45606000.0,-15887000.0,,5224000.0,,26976000.0,,-17900000.0,,78136000.0,732157000.0,22004000.0,1596000.0,,134938000.0,,605811000.0,,-947000.0,47915000.0,,43560000.0,70536000.0,126346000.0,31563000.0,620091000.0,78136000.0,162962000.0,98484000.0,,105748000.0,,708530000.0,182259000.0,,15177000.0,12657000.0,2698000.0,47915000.0,-9774000.0,7578000.0,,17000.0,36750000.0,,,26976000.0,70536000.0,,,-116749000.0,,10859000.0,,-61304000.0,,50048000.0,2396000.0,0.0,22196000.0,48538000.0,751518000.0,,,,31000.0,6967000.0,,,15177000.0,-79061000.0,-29444000.0,,,,,21842000.0,58781000.0,-40031000.0,822000.0,13793000.0,,,63641000.0,,-88439000.0,,25232000.0,,,,,3036000.0,31000.0,73386000.0,-21562000.0,,,126346000.0,55317000.0,-2182000.0,,,162962000.0,,708530000.0,-88439000.0,5224000.0,22004000.0,,55824000.0,-4921000.0,-11687000.0,,620091000.0,71755000.0,-5303000.0,,89141000.0,,,1165000.0,,,83478000.0,,12657000.0,,,,,,,,,,,
1970-01-01 00:00:01.143763200,9070000.0,,,,37399000.0,,,39446000.0,942953000.0,,,,,,820088000.0,488779000.0,,,,,-15847000.0,,,,,,105094000.0,7379000.0,,,,,7892000.0,7892000.0,,,,,31697000.0,,9440000.0,,,,619276000.0,,,,,,32808000.0,7453000.0,,,,,,22922000.0,7892000.0,,-19822000.0,,6191000.0,,19094000.0,,-7198000.0,,71354000.0,748712000.0,25403000.0,1374000.0,,,,,0.25,,,,,,,,,,,,,,31563000.0,,189443000.0,,,,750000.0,47210000.0,,8152000.0,,-967000.0,,,,19094000.0,28164000.0,,,,,34492000.0,,,,63548000.0,2577000.0,0.0,,26976000.0,,,,,31000.0,,,0.248983,,-11915000.0,-39702000.0,,,,,24210000.0,60321000.0,,,14770000.0,,,,,-88439000.0,,,,,,,,,23855000.0,-7882000.0,,,129436000.0,,,,,122865000.0,,785278000.0,,,,,62769000.0,1914000.0,8527000.0,,696839000.0,4364000.0,1846000.0,,,,,773000.0,,,,,33080000.0,,,,,,,,,,,
