date,trailingPretaxIncome,annualNetIncome,annualNonCurrentDeferredRevenue,annualTotalAssets,trailingPurchaseOfInvestment,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyFreeCashFlow,quarterlyAccountsReceivable,annualAccountsReceivable,quarterlyTotalNonCurrentAssets,annualPretaxIncome,annualGoodwill,quarterlyTotalAssets,trailingChangeInWorkingCapital,quarterlyDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlyInterestExpense,annualOtherNonCashItems,trailingDepreciationAndAmortization,quarterlyCurrentDebt,trailingInvestingCashFlow,annualAccountsPayable,annualDepreciationAndAmortization,annualOtherCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,annualInvestingCashFlow,trailingStockBasedCompensation,trailingCommonStockIssuance,annualLongTermDebt,trailingTotalRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyTaxProvision,annualCurrentDeferredRevenue,quarterlyEbitda,trailingTaxProvision,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyAccumulatedDepreciation,trailingGrossProfit,trailingChangeInInventory,annualCapitalStock,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCostOfRevenue,annualNetOtherFinancingCharges,annualFreeCashFlow,annualCurrentDebt,annualStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyRetainedEarnings,trailingOtherNonCashItems,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualGrossProfit,annualChangeInWorkingCapital,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,annualBasicAverageShares,trailingSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyOtherShortTermInvestments,annualNetIncomeContinuousOperations,annualResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,trailingOperatingExpense,quarterlyGrossPPE,quarterlyTotalRevenue,trailingFreeCashFlow,annualChangeInInventory,quarterlyPretaxIncome,quarterlyOperatingIncome,trailingCostOfRevenue,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyCurrentAssets,trailingNetIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyPurchaseOfBusiness,quarterlyDilutedEPS,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,trailingDeferredIncomeTax,annualGrossPPE,quarterlyDilutedAverageShares,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlySaleOfInvestment,annualBeginningCashPosition,quarterlyChangesInAccountReceivables,annualOtherNonCurrentLiabilities,annualInterestExpense,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyGrossProfit,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualBasicEPS,annualRepaymentOfDebt,quarterlyStockholdersEquity,quarterlyBasicEPS,annualCapitalExpenditure,annualTotalNonCurrentAssets,trailingNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,trailingCapitalExpenditure,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,trailingNetOtherFinancingCharges,annualOtherIncomeExpense,quarterlyNetOtherInvestingChanges,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepaymentOfDebt,annualTaxProvision,quarterlyBasicAverageShares,trailingEndCashPosition,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingCashFlowFromContinuingFinancingActivities,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,annualCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualCurrentAccruedExpenses,annualDilutedEPS,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingOperatingCashFlow,quarterlyInventory,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyInvestingCashFlow,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualCashCashEquivalentsAndMarketableSecurities,annualEbitda,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,annualOperatingCashFlow,annualNetOtherInvestingChanges,annualCurrentAssets,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualIncomeTaxPayable,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,trailingDilutedAverageShares,quarterlyCashDividendsPaid,trailingRepurchaseOfCapitalStock,annualRepurchaseOfCapitalStock,trailingBasicEPS
,,,,,,,0.0,-28508000.0,0.0,,,3264000.0,5209000.0,6009000.0,7775000.0,,56159000.0,,,135153000.0,,2749000.0,,0.0,1332000.0,,,,,,,,,1332000.0,,35432000.0,,,,,,2247000.0,,,,,,,1298000.0,,2020000.0,1225000.0,-33528000.0,,,,,,,,,,,,,,-74551000.0,,5818000.0,,,,1888000.0,,,,,-4557000.0,43810000.0,,,,10566000.0,,44193000.0,27765000.0,,,,1298000.0,,20120000.0,,10665000.0,78994000.0,,,,,4385000.0,-36405000.0,0.013333,,0.0,,,,,,,93960000.0,,,0.0,,-1796000.0,,,,1983000.0,3472000.0,3000.0,24501000.0,54300000.0,,,,112786000.0,0.016667,,,,,,,,,,0.0,,,,86838000.0,,34000.0,,,17385000.0,,,69602000.0,25792000.0,,,,,,8699000.0,0.0,,,,,23203000.0,0.0,-40962000.0,,25792000.0,1332000.0,9655000.0,,22367000.0,,,,,,,,,407000.0,,,,,,,,,,,,,,,,
,,,,,,,0.0,163066000.0,0.0,,,3623000.0,5387000.0,845000.0,8639000.0,,57608000.0,,,298352000.0,,3617000.0,,0.0,2334000.0,,,,,,,,,2334000.0,,35375000.0,,,,,,2950000.0,,,,,,,2295000.0,,3252000.0,1712000.0,-32762000.0,,,,,,,,,,,,,,-72217000.0,,6687000.0,,,,158621000.0,,,,,-4591000.0,40024000.0,,,,5436000.0,,45640000.0,31915000.0,,,,2295000.0,,19252000.0,,12878000.0,240744000.0,,,,,-3460000.0,0.0,0.023333,,0.0,,,,,,,96690000.0,,,3600000.0,,-1149000.0,,,,-812000.0,2660000.0,4000.0,28292000.0,25792000.0,,,,276150000.0,0.026667,,,,,,,,,,0.0,,,,90120000.0,,39000.0,,,19310000.0,,,228882000.0,188858000.0,,,,,,8720000.0,0.0,,,,,25997000.0,156726000.0,-991000.0,,188858000.0,2334000.0,9069000.0,,22202000.0,,,,,,,,,286000.0,,,,,,,,,,,,,,,,
,,5939000.0,3485000.0,304235000.0,,-71668000.0,0.0,-38818000.0,0.0,,-38397000.0,3806000.0,6318000.0,5225000.0,8655000.0,8655000.0,98834000.0,5939000.0,54284000.0,304235000.0,,4071000.0,,9389000.0,549000.0,,2155000.0,,,,3158000.0,12773000.0,0.0,549000.0,5797000.0,54284000.0,-94358000.0,,,,,3485000.0,150040000.0,280317000.0,164174000.0,,,8443000.0,511000.0,,-5451000.0,2256000.0,-35513000.0,,,4000.0,116850000.0,,-67645000.0,14043000.0,0.0,15548000.0,,6611000.0,23918000.0,,-71668000.0,,9079000.0,,102807000.0,2489000.0,760000.0,97010000.0,90582000.0,,-35513000.0,-4573000.0,44054000.0,5939000.0,26614000.0,0.0,9798000.0,,49147000.0,34337000.0,,,549000.0,511000.0,,20433000.0,-3458000.0,13634000.0,205401000.0,,,,3485000.0,1316000.0,-31240000.0,0.006667,,0.0,,,,102114000.0,,49147000.0,108876000.0,5939000.0,,24834000.0,47926000.0,88000.0,0.0,,9389000.0,233000.0,3158000.0,4000.0,30531000.0,188858000.0,,0.066667,,280317000.0,0.006667,-16750000.0,98834000.0,,70396000.0,,0.0,,,142000.0,0.0,,,,100224000.0,,38000.0,,,20941000.0,,20433000.0,194094000.0,150040000.0,6318000.0,0.06,,3485000.0,991000.0,8443000.0,-38397000.0,,,156726000.0,44054000.0,30020000.0,0.0,-49376000.0,,150040000.0,549000.0,21248000.0,98127000.0,23918000.0,28434000.0,194094000.0,18570000.0,21248000.0,279000.0,,13634000.0,150040000.0,279000.0,32298000.0,0.0,205401000.0,,,,,,,,,,,,,
,,,,,,,0.0,-18092000.0,0.0,,,4130000.0,3884000.0,-4340000.0,9499000.0,,116633000.0,,,309627000.0,,4779000.0,,25081000.0,-3747000.0,,,,,,,,,-3747000.0,,54284000.0,,,,,,3651000.0,,,,,,,977000.0,,198000.0,4146000.0,-38028000.0,,,,,,,,,,,,,,-75415000.0,,10611000.0,,,,5057000.0,,,,,-6629000.0,47102000.0,,,,2289000.0,,54801000.0,38966000.0,,,-3747000.0,-3802000.0,,19426000.0,,16773000.0,192994000.0,,,,3651000.0,-4065000.0,,-0.036667,,0.0,,,,,,,101310000.0,,,5000000.0,,-1258000.0,,,,1241000.0,4399000.0,4000.0,34836000.0,150040000.0,,,,286550000.0,-0.036667,,,,,,,,,,0.0,,,,101310000.0,,55000.0,,,28027000.0,,,179050000.0,131948000.0,,,,,,7905000.0,-23809000.0,,,,,38638000.0,0.0,-25438000.0,,131948000.0,-3747000.0,20241000.0,,23077000.0,,,,,,,,,254000.0,,,,,,,,,,,,,,,,
,,,,,,,0.0,-396000.0,0.0,,,4294000.0,3473000.0,183000.0,14393000.0,,131678000.0,,,317532000.0,,5155000.0,,38368000.0,-10232000.0,,,,,,,,,-10232000.0,,54284000.0,,,,,,3308000.0,,,,,,,-5192000.0,,-320000.0,10467000.0,-41207000.0,,,,,,,,,,,,,,-85647000.0,,11071000.0,,,,3884000.0,,,,,-6074000.0,38138000.0,,,,6257000.0,,60324000.0,46920000.0,,,-10232000.0,-10347000.0,,22600000.0,,19117000.0,185854000.0,,,,3308000.0,522000.0,,-0.1,,0.0,,,,,,,103659000.0,,,28000000.0,,-3935000.0,,,,1418000.0,5817000.0,4000.0,42626000.0,131948000.0,,,,291624000.0,-0.1,,,,,,,,,,0.0,,,,103659000.0,,115000.0,,,41902000.0,,,169690000.0,131552000.0,,,,,,9457000.0,-32463000.0,,,,,52973000.0,0.0,-10537000.0,,131552000.0,-10232000.0,19597000.0,,25908000.0,,,,,,,,,312000.0,,,,,,,,,,,,,,,,
,,,,,,,0.0,187336000.0,0.0,,,5116000.0,11817000.0,-2370000.0,15712000.0,,205902000.0,,,591661000.0,,5877000.0,,59532000.0,-1189000.0,,,,,,,,,-1189000.0,,93199000.0,,,,,,3395000.0,,,,,-4265000.0,,-5524000.0,,-1000.0,3768000.0,-42767000.0,,,,,,,,,,,,,,-86836000.0,,12167000.0,,,,261538000.0,,,,,-6360000.0,46154000.0,,,,3990000.0,,65295000.0,53311000.0,,,-5454000.0,-5524000.0,,31015000.0,,22528000.0,385759000.0,,,,3395000.0,-878000.0,-42615000.0,-0.01,,0.0,,,,,,,110001000.0,,,9000000.0,,-2074000.0,,,,-1936000.0,3987000.0,4000.0,48195000.0,131552000.0,,,,557251000.0,-0.01,,,,,,,,,,0.0,,,,110001000.0,,70000.0,,,41552000.0,,,365042000.0,318888000.0,,,,,,11091000.0,-38217000.0,,,,,53719000.0,253899000.0,-78192000.0,,318888000.0,-1189000.0,30262000.0,,34410000.0,,,,,,,,,381000.0,,,,,,,,,,,,,,,,
,,-12453000.0,6882000.0,608063000.0,,-84121000.0,0.0,-117128000.0,0.0,,-236147000.0,5270000.0,11377000.0,11853000.0,15234000.0,15234000.0,292551000.0,-16564000.0,93213000.0,608063000.0,,7443000.0,,142435000.0,2715000.0,,400000.0,,,,4724000.0,23254000.0,0.0,2715000.0,-16949000.0,93213000.0,-251827000.0,,,,,6882000.0,201760000.0,567796000.0,272249000.0,,154000.0,12844000.0,10167000.0,,523000.0,5055000.0,-47315000.0,,,4000.0,197545000.0,,-42708000.0,18810000.0,0.0,5326000.0,,23436000.0,40267000.0,,-84121000.0,,14649000.0,,178735000.0,-2669000.0,1770000.0,195684000.0,108087000.0,,-47315000.0,-6909000.0,93531000.0,-12453000.0,48498000.0,0.0,18762000.0,,74723000.0,58348000.0,,,2869000.0,2724000.0,,33385000.0,-7571000.0,27408000.0,315512000.0,,,,6882000.0,1752000.0,-93000.0,0.02,154000.0,0.0,,,,51720000.0,,74723000.0,126348000.0,-12453000.0,-4111000.0,11000000.0,150040000.0,-304000.0,0.0,,142435000.0,774000.0,4724000.0,4000.0,53078000.0,318888000.0,,-0.116667,,567796000.0,0.023333,-25972000.0,292551000.0,,147186000.0,,0.0,,,385000.0,0.0,,,-4111000.0,117150000.0,,145000.0,,,35705000.0,,33385000.0,295291000.0,201760000.0,11377000.0,-0.116667,,6882000.0,1497000.0,12844000.0,-141658000.0,,,253899000.0,93531000.0,50354000.0,0.0,-137660000.0,,201760000.0,2715000.0,29149000.0,108087000.0,40267000.0,53000000.0,295291000.0,6305000.0,29149000.0,346000.0,,27408000.0,201760000.0,346000.0,31298000.0,0.0,315512000.0,,,,,,,,,,,,,
,,,,,,,0.0,-48106000.0,0.0,,,6164000.0,13845000.0,5186000.0,14859000.0,,290452000.0,,,621542000.0,,8074000.0,,137949000.0,-6259000.0,6259000.0,,,,,,,,-6259000.0,,93213000.0,,,,,,7493000.0,,,,,,,1596000.0,,697000.0,7132000.0,-51335000.0,,,,,,,,,,,,,,-90380000.0,,16970000.0,,,,5263000.0,,,,,-9019000.0,155760000.0,,,,14205000.0,,82449000.0,66243000.0,,,-6259000.0,-6478000.0,,38530000.0,,31114000.0,331090000.0,,,,7493000.0,2879000.0,,-0.053333,,0.0,,,,,,,117966000.0,,,44539000.0,,-260000.0,,,,1679000.0,6403000.0,4000.0,60079000.0,201760000.0,,,,575519000.0,-0.053333,,,,,,,,,,0.0,,,,117966000.0,,219000.0,,,49587000.0,,,309414000.0,153654000.0,,,,,,12772000.0,-103094000.0,,,,,66557000.0,0.0,-67574000.0,,153654000.0,-6259000.0,27740000.0,,46023000.0,,,,,,,,,436000.0,,,,,,,,,,,,,,,,
,,,,,,,0.0,-15365000.0,0.0,,,6793000.0,12116000.0,6184000.0,19885000.0,,257058000.0,,,641473000.0,,8596000.0,,99806000.0,-10477000.0,10477000.0,,,,,,,,-10477000.0,,96352000.0,,,,,,10248000.0,,,,,,,-2165000.0,,2082000.0,8410000.0,-55504000.0,,,,,,,,,,,,,,-100857000.0,,19862000.0,,,,8764000.0,,,,,-8486000.0,219777000.0,,,,14670000.0,,89515000.0,78675000.0,,,-10477000.0,-10761000.0,,47530000.0,,34011000.0,384415000.0,,,,10248000.0,4412000.0,,-0.086667,,0.0,,,,,,,119400000.0,,,29346000.0,,-5616000.0,,,,7876000.0,14279000.0,4000.0,71882000.0,153654000.0,,,,583695000.0,-0.086667,,,,,,,,,,-3500000.0,,,,119400000.0,,284000.0,,,62781000.0,,,358066000.0,138289000.0,,,,,,14772000.0,-56159000.0,,,,,82643000.0,0.0,-38799000.0,,138289000.0,-10477000.0,26455000.0,,57778000.0,,,,,,,,,434000.0,,,,,,,,,,,,,,,,
,,,,,,,0.0,-15524000.0,0.0,,,7679000.0,17756000.0,-5462000.0,21794000.0,,252175000.0,,,649210000.0,,9039000.0,,92130000.0,-15977000.0,,,,,,,,,-15977000.0,,96352000.0,,,,,,10549000.0,,,,,0.0,,5997000.0,,400000.0,8634000.0,-61671000.0,,,,,,,,,,,,,,-116834000.0,,21318000.0,,,,6917000.0,,,,,-9944000.0,243555000.0,,,,4482000.0,,100006000.0,88646000.0,,,-15977000.0,-3042000.0,,53461000.0,,38335000.0,397035000.0,,,,10549000.0,932000.0,0.0,-0.133333,,0.0,,,,,,,120888000.0,,,36027000.0,,-2383000.0,,,,-913000.0,13366000.0,4000.0,80967000.0,138289000.0,,,,585200000.0,-0.133333,,,,,,,,,,0.0,,,,120888000.0,,-12935000.0,,,62691000.0,,,366320000.0,122765000.0,,,,,,15555000.0,-53006000.0,,,,,84009000.0,0.0,-26923000.0,,122765000.0,-15977000.0,24864000.0,,64010000.0,,,,,,,,,494000.0,,,,,,,,,,,,,,,,
,,-43610000.0,11755000.0,649730000.0,,-127731000.0,0.0,3000000.0,0.0,,-272644000.0,8825000.0,16883000.0,-4631000.0,18684000.0,18684000.0,248393000.0,-43610000.0,96352000.0,649730000.0,,9915000.0,,83326000.0,-10897000.0,,4415000.0,,,,9358000.0,35624000.0,0.0,-10897000.0,-23202000.0,96352000.0,-145437000.0,,,,,11755000.0,125765000.0,588779000.0,23923000.0,,0.0,16220000.0,6810000.0,,1236000.0,9909000.0,-66704000.0,,,4000.0,325893000.0,,-3500000.0,29461000.0,0.0,1277000.0,,34085000.0,60951000.0,,-127731000.0,,28256000.0,,296432000.0,5206000.0,2979000.0,319634000.0,120027000.0,,-66704000.0,-16793000.0,246829000.0,-43610000.0,86406000.0,0.0,12162000.0,,108304000.0,92329000.0,,,-10897000.0,-3105000.0,,49196000.0,-5979000.0,41600000.0,401337000.0,,,,11755000.0,-3017000.0,0.0,-0.09,0.0,0.0,,,,-75995000.0,,108304000.0,121800000.0,-43610000.0,0.0,65037000.0,201760000.0,2280000.0,0.0,,83326000.0,-4008000.0,9358000.0,4000.0,83504000.0,122765000.0,,-0.363333,,588779000.0,-0.09,-44242000.0,248393000.0,,233228000.0,,0.0,,,-20408000.0,0.0,,,0.0,121800000.0,,-7792000.0,,,58353000.0,,49196000.0,372594000.0,125765000.0,16883000.0,-0.363333,,11755000.0,4634000.0,16220000.0,-60385000.0,,,0.0,246829000.0,86609000.0,0.0,-12141000.0,,125765000.0,-10897000.0,26757000.0,120027000.0,60951000.0,174949000.0,372594000.0,12422000.0,26757000.0,358000.0,,41600000.0,125765000.0,358000.0,45519000.0,0.0,401337000.0,,,,,,,,,,,,,
,,,,,,,0.0,182087000.0,0.0,230000000.0,,13019000.0,59837000.0,-9150000.0,34255000.0,,2483459000.0,,,3168194000.0,,14028000.0,,0.0,-58384000.0,730000.0,,,,,,,,-58384000.0,,1833427000.0,,,,,,385204000.0,,,,,,,-43626000.0,,381000.0,23007000.0,-61754000.0,,,,,,,,,,,,,,-186115000.0,,37325000.0,,,,8821000.0,,,,,-10605000.0,320581000.0,,,,1455000.0,,134690000.0,127273000.0,,,-58384000.0,-20381000.0,,115020000.0,,72936000.0,684735000.0,,,,11774000.0,-1020000.0,,-0.396667,,0.0,,,,,,,147390000.0,,,68759000.0,,-296000.0,,,,-763000.0,13661000.0,6000.0,114254000.0,125765000.0,,,,2667970000.0,-0.396667,,,,,,,,,,147000.0,138000.0,,,147390000.0,,-37273000.0,143430000.0,,97310000.0,,,628433000.0,307852000.0,,,,,,24736000.0,-59896000.0,,,,,134635000.0,-303000.0,171811000.0,,307852000.0,-58384000.0,569125000.0,,500224000.0,,,,,,,,,7971000.0,,,,,,,,,,,,,,,,
,,,,,,,0.0,-5580000.0,0.0,230000000.0,,17037000.0,64320000.0,-8256000.0,38335000.0,,2487809000.0,,,3169862000.0,,20419000.0,,0.0,-38721000.0,1580000.0,,,,,,,,-38721000.0,,1832961000.0,,,,,,387045000.0,,,,,,,-16722000.0,,1929000.0,29880000.0,-69383000.0,,,,,,,,,,,,,,-224836000.0,,51740000.0,,,,5390000.0,,,,,-22947000.0,322695000.0,,,,14691000.0,,150799000.0,171269000.0,,,-38721000.0,-29260000.0,,112375000.0,,81416000.0,682053000.0,,,,13524000.0,2783000.0,,-0.22,,0.0,,,,,,,176142000.0,,,101943000.0,,-4730000.0,,,,-1753000.0,11908000.0,6000.0,154232000.0,307852000.0,,,,2670442000.0,-0.22,,,,,,,,,,165000.0,117000.0,,,176142000.0,,-7881000.0,143521000.0,,131752000.0,,,624967000.0,302272000.0,,,,,,24347000.0,-104822000.0,,,,,183492000.0,-208000.0,-25661000.0,,302272000.0,-38721000.0,565345000.0,,499420000.0,,,,,,,,,8087000.0,,,,,,,,,,,,,,,,
,,,,,,,0.0,-68733000.0,0.0,230000000.0,,16453000.0,67449000.0,2489000.0,33568000.0,,2566917000.0,,,3162449000.0,,19584000.0,,0.0,-26049000.0,1590000.0,,,,,,,,-26049000.0,,1909820000.0,,,,,,382025000.0,,,,,-2853000.0,,-27312000.0,,325000.0,28015000.0,-66290000.0,,,,,,,,,,,,,,-250885000.0,,53718000.0,,,,-3657000.0,,,,,-19953000.0,303220000.0,,,,22442000.0,,152035000.0,176765000.0,,,-28902000.0,-18122000.0,,106983000.0,,85745000.0,595532000.0,,,,13836000.0,-3143000.0,-104192000.0,-0.15,,0.0,,,,,,,177098000.0,,,81637000.0,,1017000.0,,,,-5878000.0,6124000.0,18000.0,160312000.0,302272000.0,,,,2673441000.0,-0.15,,,,,,,,,,-105000.0,270000.0,,,177098000.0,,-9190000.0,138189000.0,,124716000.0,,,536759000.0,233539000.0,,,,,,20980000.0,-62505000.0,,,,,178434000.0,-7434000.0,-87518000.0,,233539000.0,-26049000.0,563540000.0,,489008000.0,,,,,,,,,7812000.0,,,,,,,,,,,,,,,,
,,-148874000.0,13743000.0,3135700000.0,,-276605000.0,0.0,-4401000.0,0.0,230000000.0,-307658000.0,15105000.0,43047000.0,-30532000.0,29789000.0,29789000.0,2561606000.0,-153519000.0,1909167000.0,3135700000.0,,21355000.0,,0.0,-25720000.0,1589000.0,2553000.0,,,,3361000.0,75386000.0,0.0,-25720000.0,-93036000.0,1909167000.0,64441000.0,,,230000000.0,,376225000.0,229138000.0,2679053000.0,16273000.0,,-1792000.0,22622000.0,-4568000.0,,-82000.0,24312000.0,-75080000.0,,,18000.0,644677000.0,,-104192000.0,61614000.0,-8150000.0,-45449000.0,,105214000.0,456647000.0,132482000.0,-276605000.0,,55782000.0,,583063000.0,-38773000.0,5719000.0,676099000.0,169767000.0,,-75080000.0,-14603000.0,291151000.0,-148874000.0,198565000.0,,-15929000.0,,164719000.0,169370000.0,,,-27512000.0,-25273000.0,,80422000.0,-1051000.0,89639000.0,574094000.0,,,,13743000.0,-37393000.0,0.0,-0.14,0.0,0.0,,,,103373000.0,,164719000.0,178020000.0,-148874000.0,-2853000.0,91364000.0,125765000.0,2958000.0,0.0,5489000.0,0.0,-2764000.0,3361000.0,18000.0,154265000.0,233539000.0,,-0.88,,2679053000.0,-0.14,-68108000.0,2561606000.0,,477534000.0,,0.0,,,-54994000.0,3724000.0,-471000.0,,-4645000.0,178020000.0,,-650000.0,132482000.0,,123756000.0,,80422000.0,520289000.0,229138000.0,43047000.0,-0.88,,376225000.0,-11158000.0,22622000.0,-80435000.0,,,0.0,291151000.0,179538000.0,-205000.0,5809000.0,,229138000.0,-25720000.0,554765000.0,169767000.0,456647000.0,343703000.0,520289000.0,-72644000.0,554765000.0,8035000.0,-471000.0,89639000.0,229138000.0,8035000.0,22659000.0,3931000.0,574094000.0,,,,,,,,,,,,,
,,,,,,,0.0,3305000.0,0.0,230000000.0,,16452000.0,46434000.0,1992000.0,35389000.0,,2568316000.0,,,3135253000.0,,23807000.0,,,-47605000.0,1573000.0,,,,,,,,-47605000.0,,1919777000.0,,,,,,376232000.0,,,,,-1364000.0,,-23589000.0,,-7000.0,25551000.0,-80738000.0,,,,,,,,,,,,,,-324210000.0,,64417000.0,,,,1565000.0,,,,,-16926000.0,281218000.0,,,,18918000.0,,173577000.0,185982000.0,,,-48969000.0,-47484000.0,,97566000.0,,92839000.0,566937000.0,,,,13704000.0,13629000.0,-12357000.0,-0.27,1364000.0,0.0,,,,,,,178686000.0,,,48903000.0,,-2770000.0,,,,1594000.0,4995000.0,18000.0,169530000.0,229138000.0,,,,2661455000.0,-0.27,,,,,,,,,,1962000.0,169000.0,,,178686000.0,,88000.0,132528000.0,,152597000.0,,,513661000.0,232443000.0,,,,,,25952000.0,-38760000.0,,,,,217014000.0,-117000.0,-17178000.0,,232443000.0,-47605000.0,549267000.0,,473798000.0,,,,,,,,,6433000.0,,,,,,,,,,,,,,,,
,,,,,,,0.0,-77233000.0,0.0,230000000.0,,17220000.0,48475000.0,-99235000.0,35494000.0,,2565736000.0,,,3037101000.0,,25550000.0,,,-156149000.0,1572000.0,,,,,,,,-156149000.0,,1919777000.0,,,,,,377541000.0,,,,,0.0,,-154577000.0,,1328000.0,28316000.0,-90378000.0,,,,,,,,,,,,,,-480359000.0,,67421000.0,,,,5886000.0,,,,,-19788000.0,264933000.0,,,,-79447000.0,,189177000.0,208403000.0,,,-156149000.0,-155126000.0,,116788000.0,,98799000.0,471365000.0,,,,15020000.0,19782000.0,0.0,-0.87,0.0,0.0,,,,,,,179451000.0,,,61332000.0,,-3838000.0,,,,12149000.0,17144000.0,18000.0,191183000.0,232443000.0,,,,2542772000.0,-0.87,,,,,,,,,,0.0,377000.0,,,179451000.0,,549000.0,132521000.0,,278888000.0,,,420143000.0,155210000.0,,,,,,26866000.0,-45216000.0,,,,,346309000.0,-169000.0,-3672000.0,,155210000.0,-156149000.0,539965000.0,,494329000.0,,,,,,,,,7195000.0,,,,,,,,,,,,,,,,
,,,,,,,0.0,35550000.0,0.0,230000000.0,,18254000.0,34745000.0,13248000.0,39939000.0,,2562722000.0,,,3064504000.0,,25495000.0,,,6807000.0,1595000.0,,,,,,,,6807000.0,,1923480000.0,,,,,,378504000.0,,,,,,,33897000.0,,-1009000.0,27285000.0,-97738000.0,,,,,,,,,,,,,,-473552000.0,,69171000.0,,,,12518000.0,,,,,-16845000.0,253845000.0,,,,30093000.0,,191783000.0,224592000.0,,,6807000.0,6683000.0,,94294000.0,,94045000.0,501782000.0,,,,13991000.0,-26794000.0,-3962000.0,0.04,-2728000.0,0.0,,,,,,,189661000.0,,,53556000.0,,-5162000.0,,,,-10447000.0,6697000.0,18000.0,206338000.0,155210000.0,,,,2591706000.0,0.04,,,,,,,,,,0.0,198000.0,,,180583000.0,,1719000.0,134513000.0,,130484000.0,,,444605000.0,190760000.0,,,,,,28241000.0,-43010000.0,,,,,199655000.0,-206000.0,-7061000.0,,190760000.0,6807000.0,537177000.0,,472798000.0,,,,,,,,,8020000.0,,,,,,,,,,,,,,,,
