date,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetIncome,trailingInvestingCashFlow,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualBasicEPS,trailingChangeInInventory,quarterlyCostOfRevenue,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualRetainedEarnings,annualStockBasedCompensation,annualCurrentLiabilities,annualGoodwill,annualInventory,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyLongTermDebt,quarterlyBasicEPS,annualCapitalStock,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,annualOperatingIncome,annualOtherIncomeExpense,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashDividendsPaid,trailingGrossProfit,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,trailingOperatingIncome,annualAccountsPayable,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,annualEndCashPosition,annualDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,trailingTotalRevenue,annualEbitda,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualGrossPPE,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,trailingEndCashPosition,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,annualOtherNonCurrentAssets,quarterlyDilutedEPS,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualDilutedAverageShares,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyEndCashPosition,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,trailingInterestExpense,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualInterestExpense,trailingChangeInAccountPayable,quarterlyGrossProfit,annualTotalRevenue,quarterlyBasicAverageShares,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyOtherNonCashItems,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyNetPPE,annualChangeInWorkingCapital,trailingNetIncome,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingTaxProvision,annualBasicAverageShares,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualCashDividendsPaid,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualBeginningCashPosition,annualCostOfRevenue,annualPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.041292800,-9852000.0,-46861000.0,78496000.0,-32930000.0,,,,,,64284000.0,75732000.0,592996000.0,,,223133000.0,0.0,-0.075062,,245521000.0,,94461000.0,,131388000.0,,204519000.0,,81897000.0,1096380000.0,-18345000.0,104121000.0,73965000.0,,,223133000.0,,300000.0,81897000.0,,,,-26300000.0,,104121000.0,27197000.0,-27611000.0,-21834000.0,579739000.0,,,186535000.0,,298865000.0,,122752000.0,,82827000.0,98821000.0,69826000.0,213000.0,,98821000.0,17277000.0,300000.0,69826000.0,-0.075062,69826000.0,,69826000.0,,101162000.0,5542000.0,,,,1254000.0,,785816000.0,27231000.0,69826000.0,1010386000.0,4930000.0,,,,84989000.0,503384000.0,10716000.0,-1286000.0,-32930000.0,,1096380000.0,69180000.0,75732000.0,-48811000.0,,,2890000.0,,,,84989000.0,,-430647000.0,613020000.0,,1010386000.0,,,82827000.0,54720000.0,-8257000.0,50874000.0,-21834000.0,,,,310564000.0,,-16955000.0,231822000.0,0.0,5591000.0,57546000.0,69826000.0,,94461000.0,,-10332000.0,592996000.0,0.0,,4593000.0,-1303000.0,37496000.0,,,,,22167000.0,,174849000.0,1652162000.0,,204519000.0,-15260000.0,741793000.0,785816000.0,,,73941000.0,310564000.0,142958000.0,503384000.0,,,298865000.0,,,131388000.0,54720000.0,-5408000.0,579739000.0,6054000.0,,-9316000.0,,,226567125.0,4379000.0,-11686000.0,420370000.0,-16955000.0,-1499000.0,-3880000.0,27231000.0,-430647000.0,6123000.0,714596000.0,,,12280000.0,910369000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,13653000.0,,-6925000.0,-5660000.0,,,,,796478768.0,-42818000.0,77714000.0,,,,,8541000.0,,,213637000.0,,85979000.0,,,,,,,,,119797000.0,,,,5213000.0,-0.007425,,49132000.0,,,,0.0,,,,,,,-1499000.0,,199647000.0,,,,,,,71330000.0,,,,,17162000.0,300000.0,,,27008000.0,,27008000.0,,,69826000.0,,,,,,593725000.0,235892000.0,,,794000.0,,,,74490000.0,484679000.0,,0.0,-5660000.0,,1069936000.0,-17962000.0,,,,,,,,,,-0.007425,,,,810163000.0,,,71340000.0,271529000.0,5846000.0,-35613000.0,-22418000.0,,,,,,,,,38430000.0,,27008000.0,,,,-25135000.0,585257000.0,,,,436000.0,-4974000.0,,,,,,,220915000.0,,767331176.0,401752000.0,22200000.0,,,,,,476211000.0,182485000.0,,,,82927000.0,,,124231000.0,,8547000.0,429126000.0,,,-11037000.0,,,,,21268000.0,434552000.0,,,-10758000.0,,-381037000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,13774000.0,,35036000.0,-9344000.0,,,,,232171312.0,9343000.0,82531000.0,,,,,2123000.0,,,165565000.0,,71928000.0,,,,,,,,,104144000.0,,,,5095000.0,-0.041481,,50810000.0,,,,0.0,,,,,,,-4563000.0,,150184000.0,,,,,,,71339000.0,,,,,12489000.0,452000.0,,,36351000.0,,36351000.0,,,27008000.0,,,,,,592397000.0,1528000.0,,,342000.0,,,,76959000.0,249873000.0,,-3635000.0,-9344000.0,,828310000.0,21841000.0,,,,,,,,,,-0.041481,,,,770377000.0,,,86668000.0,36023000.0,-2152000.0,31711000.0,-18891000.0,,,,,,,,,33933000.0,,36351000.0,,,,216914000.0,578437000.0,,,,-1442000.0,2848000.0,,,,,,,171628000.0,,228227625.0,162247000.0,22397000.0,,,,,,235913000.0,137695000.0,,,,87626000.0,,,110325000.0,,8623000.0,428387000.0,,,-13195000.0,,,,,21444000.0,337193000.0,,,-242607000.0,,-341990000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,12718000.0,,17589000.0,12459000.0,,,,,232348500.0,10437000.0,76345000.0,,0.0,,,1579000.0,,,167383000.0,,68868000.0,,,,,,,,,96412000.0,,,,4975000.0,0.055309,,34961000.0,,,,0.0,,,,,,,-4517000.0,,145996000.0,,,,,,,71157000.0,,,,,12607000.0,452000.0,,,46788000.0,,46788000.0,,,36351000.0,,,,,,576919000.0,1475000.0,,,411000.0,,,,76724000.0,237853000.0,,0.0,12459000.0,,820750000.0,10748000.0,,,,,,,,,,0.053333,,,,829592000.0,,,84611000.0,56133000.0,2807000.0,-16735000.0,-16972000.0,,,,,,,,,32403000.0,,46788000.0,,,,-6357000.0,582897000.0,,,,484000.0,-3749000.0,,,,,,,165792000.0,,228070687.0,156533000.0,20679000.0,,,,,,243831000.0,133389000.0,,,,81320000.0,,,118269000.0,,7961000.0,423512000.0,,,-6841000.0,,,,,19796000.0,333175000.0,,,-795000.0,,-406080000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,12659000.0,173119000.0,42289000.0,17203000.0,,,,,,-4372000.0,96590000.0,577651000.0,-18000.0,,9866000.0,4683000.0,0.065185,,173577000.0,,71870000.0,,130981000.0,,163132000.0,,50863000.0,847239000.0,-288518000.0,99373000.0,53935000.0,,,9866000.0,,452000.0,50863000.0,,,,0.0,,99373000.0,77885000.0,0.0,-18378000.0,431988000.0,-4489000.0,,159121000.0,,106456000.0,,87989000.0,,81293000.0,71159000.0,42416000.0,1677000.0,,71159000.0,11677000.0,452000.0,42416000.0,0.06321,42416000.0,,42416000.0,,131820000.0,46788000.0,,,,-1937000.0,,580531000.0,5286000.0,42416000.0,845284000.0,375000.0,,,,77384000.0,269588000.0,85867000.0,1845000.0,17203000.0,,847239000.0,29744000.0,96590000.0,-43618000.0,,,10331000.0,,,,77384000.0,,-413296000.0,601013000.0,-16770000.0,845284000.0,,,81293000.0,34429000.0,3830000.0,7925000.0,-18378000.0,,,-22173000.0,266708000.0,,14658000.0,231700500.0,4683000.0,27054000.0,-27410000.0,42416000.0,,71870000.0,,-12303000.0,577651000.0,-3485000.0,,33063000.0,-1415000.0,4141000.0,,,,,1922000.0,,174498000.0,1452995000.0,,163132000.0,20591000.0,732833000.0,580531000.0,,,44371000.0,266708000.0,147444000.0,269588000.0,,,106456000.0,,,130981000.0,34429000.0,7932000.0,431988000.0,-12712000.0,,-12545000.0,,,227610000.0,-1734000.0,15377000.0,348075000.0,14658000.0,-15068000.0,-34358000.0,5286000.0,-413296000.0,52804000.0,654948000.0,,,69826000.0,720162000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,17210000.0,,9916000.0,13724000.0,,,,,517448310.0,-13013000.0,74645000.0,,471000.0,,,244000.0,,,228054000.0,,69869000.0,,,,,,,,,109582000.0,,,,15652000.0,0.027243,,33237000.0,21665000.0,,,12725000.0,,,,,,,-4436000.0,,216061000.0,,,,,,,72270000.0,,,,,16902000.0,452000.0,,,29403000.0,,29403000.0,,,42416000.0,,,,,,583086000.0,4777000.0,,,292000.0,,,,76196000.0,260177000.0,,0.0,13724000.0,,841958000.0,-5464000.0,,,,,,,,,,0.026364,,,-7774000.0,847916000.0,,,73325000.0,52554000.0,8156000.0,-37488000.0,-20354000.0,,,,,,,,,30626000.0,,29403000.0,,,,-13513000.0,578956000.0,,,,1867000.0,-2573000.0,,,,,,,229785000.0,,504350803.0,148215000.0,29126000.0,,,,-1000.0,,258872000.0,186434000.0,,,,111962000.0,,,140270000.0,,10774000.0,434620000.0,,,-15380000.0,,,,,13724000.0,457839000.0,,,-9416000.0,,-413296000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,14958000.0,,31306000.0,14958000.0,,,,,512589373.0,9674000.0,77835000.0,,0.0,,,214000.0,,,181974000.0,,72285000.0,,,,,,,,,112936000.0,,,,15797000.0,0.029879,,35059000.0,22543000.0,,,-1916000.0,,,,,,,-5481000.0,,154067000.0,,,,,,,72155000.0,,,,,12597000.0,452000.0,,,39077000.0,,39077000.0,,,29403000.0,,,,,,582637000.0,4237000.0,,,229000.0,,,,77083000.0,269798000.0,,7069000.0,14958000.0,,849344000.0,19574000.0,,,,,,,,,,0.029,,,-8529000.0,846695000.0,,,76887000.0,50838000.0,6785000.0,-5263000.0,-23763000.0,,,,,,,,,37242000.0,,39077000.0,,,,-11856000.0,576827000.0,,,,-124000.0,-1954000.0,,,,,,,178712000.0,,500561516.0,153623000.0,24645000.0,,,,,,266707000.0,143386000.0,,,,116175000.0,,,149746000.0,,9363000.0,433399000.0,,,-11732000.0,,,,,24645000.0,360686000.0,,,-9776000.0,,-413296000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,14629000.0,,37037000.0,14629000.0,,,,,226400062.0,-3469000.0,80498000.0,,344000.0,,,194000.0,,,186574000.0,,79547000.0,,,,,,,,,118549000.0,,,,18326000.0,0.06716,,58991000.0,24151000.0,,,0.0,,,,,,,-5452000.0,,163094000.0,,,,,,,77754000.0,,,,,13258000.0,452000.0,,,35608000.0,,35608000.0,,,39077000.0,,,,,,589862000.0,968000.0,,,85000.0,,,,76176000.0,284495000.0,,-7069000.0,14629000.0,,856563000.0,24141000.0,,,,,,,,,,0.065185,,,-14616000.0,849228000.0,,,80811000.0,30171000.0,7423000.0,1201000.0,-25998000.0,,,,,,,,,34941000.0,,35608000.0,,,,-20788000.0,569496000.0,,,,704000.0,-2632000.0,,,,,,,184777000.0,,220856625.0,161520000.0,23826000.0,,,,,,266701000.0,149836000.0,,,,122975000.0,,,158922000.0,,9158000.0,435932000.0,,,-12896000.0,,,,,21683000.0,371351000.0,,,-19718000.0,,-413296000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,7463000.0,-53806000.0,44809000.0,7463000.0,,,,,,11850000.0,89475000.0,569737000.0,367000.0,,22578000.0,0.0,0.229136,,182835000.0,,112033000.0,,160988000.0,,191022000.0,,36466000.0,875648000.0,-64220000.0,117736000.0,56702000.0,,,22578000.0,,452000.0,36466000.0,,,,0.0,,117736000.0,82274000.0,0.0,-23813000.0,438848000.0,-5398000.0,,167184000.0,,112053000.0,,123068000.0,,73902000.0,77552000.0,47458000.0,1182000.0,,77552000.0,13945000.0,452000.0,47458000.0,0.22321,47458000.0,,47458000.0,,138976000.0,35608000.0,,,,822000.0,,605756000.0,5087000.0,47458000.0,892841000.0,152000.0,,,,89356000.0,303075000.0,91100000.0,-378000.0,7463000.0,,875648000.0,38788000.0,89475000.0,-46029000.0,,,29812000.0,,,,89356000.0,,-453993000.0,632895000.0,-4377000.0,892841000.0,,,73902000.0,33916000.0,7448000.0,9642000.0,-23813000.0,,,-35296000.0,269892000.0,,50774000.0,227660625.0,0.0,25358000.0,5042000.0,47458000.0,,112033000.0,,-7649000.0,569737000.0,-378000.0,,35071000.0,-1625000.0,1029000.0,,,,,660000.0,,178597000.0,1551308000.0,,191022000.0,13503000.0,771871000.0,605756000.0,,,77039000.0,269892000.0,153239000.0,303075000.0,,,112053000.0,,,160988000.0,33916000.0,5776000.0,438848000.0,-31908000.0,,-6021000.0,,,221904562.0,-6130000.0,11413000.0,361432000.0,50774000.0,-20767000.0,-25310000.0,5087000.0,-453993000.0,54260000.0,689597000.0,,,42416000.0,779437000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,19997000.0,,6929000.0,19997000.0,,,,,497295672.0,-17015000.0,54377000.0,,1209000.0,,,0.0,,,252764000.0,,67408000.0,,,,,,,,,117875000.0,,,,81527000.0,0.041303,,36783000.0,43629000.0,,,0.0,,,,,,,-5347000.0,,221731000.0,,,,,,,76998000.0,,,,,17740000.0,452000.0,,,30443000.0,,30443000.0,,,47458000.0,,,,,,596879000.0,4475000.0,,,994000.0,,,,90642000.0,333779000.0,,0.0,19997000.0,,847428000.0,-1239000.0,,,,,,,,,,0.040424,,,-78207000.0,883232000.0,,,82363000.0,33379000.0,3817000.0,-36911000.0,-21814000.0,,,,,,,,,49285000.0,,30443000.0,,,,-8081000.0,510625000.0,,,,87000.0,-630000.0,,,,,,,253276000.0,,482821271.0,154246000.0,33642000.0,,,,,,250549000.0,203991000.0,,,,179533000.0,,,175638000.0,,13270000.0,429239000.0,,,-8168000.0,,,,,31545000.0,506040000.0,,,-15863000.0,,-453993000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,17657000.0,,22868000.0,17657000.0,,,,,317444062.0,-15018000.0,57152000.0,,4310000.0,,,0.0,,,202511000.0,,64813000.0,,,,,,,,,125438000.0,,,,77648000.0,0.057284,,39242000.0,44207000.0,,,-1396000.0,,,,,,,-6172000.0,,173464000.0,,,,,,,72684000.0,,,,,13427000.0,678000.0,,,15425000.0,,15425000.0,,,30443000.0,,,,,,591814000.0,3893000.0,,,855000.0,,,,90903000.0,330675000.0,,13045000.0,17657000.0,,841562000.0,14007000.0,,,,,,,,,,0.055309,,,-29093000.0,882220000.0,,,82962000.0,38623000.0,9213000.0,-27525000.0,-18907000.0,,,,,,,,,42752000.0,,15425000.0,,,,-7372000.0,507768000.0,,,,1489000.0,-2482000.0,,,,,,,202789000.0,,308493562.0,151668000.0,29325000.0,,,,,,249748000.0,161433000.0,,,,179007000.0,,,187123000.0,,10843000.0,428227000.0,,,-8861000.0,,,,,29325000.0,405300000.0,,,-30514000.0,,-453993000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,13472000.0,,39366000.0,11845000.0,,,,,210562875.0,-3978000.0,60136000.0,,649000.0,,,0.0,,,205955000.0,,72259000.0,,,,,,,,,131030000.0,,,,78073000.0,0.056296,,44075000.0,40051000.0,,,0.0,,,,,,,-6068000.0,,180679000.0,,,,,,,72428000.0,,,,,13530000.0,678000.0,,,11447000.0,,11447000.0,,,15425000.0,,,,,,600651000.0,2910000.0,,,755000.0,,,,89546000.0,339067000.0,,-13045000.0,11845000.0,,859365000.0,24725000.0,,,,,,,,,,0.056296,,,-2755000.0,892670000.0,,,85638000.0,41367000.0,-1360000.0,7315000.0,-16934000.0,,,,,,,,,34901000.0,,11447000.0,,,,-28491000.0,516316000.0,,,,-4025000.0,-3458000.0,,,,,,,202050000.0,,204832125.0,160807000.0,22854000.0,,,,,,258714000.0,167149000.0,,,,178260000.0,,,192900000.0,,8257000.0,438677000.0,,,-14641000.0,,,,,21371000.0,408005000.0,,,-14853000.0,,-453993000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,11732000.0,-70453000.0,44816000.0,11732000.0,,,42569000.0,,,-446000.0,42888000.0,512371000.0,275000.0,625000.0,74403000.0,0.0,0.293333,,200353000.0,,85822000.0,,198567000.0,,174275000.0,,42801000.0,851069000.0,-79983000.0,120751000.0,59344000.0,,,74403000.0,,678000.0,42801000.0,42569000.0,,,0.0,,120751000.0,99286000.0,0.0,-12835000.0,451921000.0,-6065000.0,,177730000.0,,159860000.0,,113979000.0,,83801000.0,72172000.0,11001000.0,6443000.0,,72172000.0,14647000.0,678000.0,11001000.0,0.284444,11001000.0,,11001000.0,,158630000.0,11447000.0,,,,-1740000.0,,613499000.0,4652000.0,11001000.0,921306000.0,972000.0,,,,89406000.0,334135000.0,105623000.0,0.0,11732000.0,,851069000.0,17640000.0,42888000.0,-58846000.0,,,12408000.0,,,,89406000.0,,-469385000.0,695656000.0,-14333000.0,921306000.0,,,83801000.0,55456000.0,738000.0,11792000.0,-12835000.0,,,-124388000.0,237570000.0,,61231000.0,214579125.0,0.0,33088000.0,-36457000.0,11001000.0,,85822000.0,,-26509000.0,512371000.0,0.0,,39861000.0,709000.0,1199000.0,,,,,3576000.0,,196171000.0,1715869000.0,,174275000.0,19802000.0,854286000.0,613499000.0,,,55133000.0,237570000.0,163083000.0,334135000.0,,,159860000.0,,,198567000.0,55456000.0,7491000.0,451921000.0,-45329000.0,,-27176000.0,,,208544625.0,-5371000.0,18441000.0,396524000.0,61231000.0,-23652000.0,-18753000.0,4652000.0,-469385000.0,62858000.0,755000000.0,,,47458000.0,861583000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,22260000.0,,45790000.0,22914000.0,,,,,313849701.0,4390000.0,44855000.0,,5348000.0,,,0.0,,,279335000.0,,76191000.0,75026000.0,,,,,,,,132425000.0,,,,84189000.0,0.075099,,68476000.0,49597000.0,,,654000.0,,,,,,,-6182000.0,,248951000.0,,,,,,,25855000.0,,,,,18826000.0,678000.0,,,15391000.0,,15391000.0,,,11001000.0,,,,,,663454000.0,4914000.0,,,1425000.0,,,,99118000.0,348154000.0,,7185000.0,22914000.0,,907325000.0,30592000.0,,,,,,,,,,0.073123,,,-31028000.0,932840000.0,,,88408000.0,19555000.0,-3119000.0,1968000.0,-7362000.0,,,,,,,,,54153000.0,,15391000.0,,,,-19930000.0,553715000.0,,,,-3854000.0,-1028000.0,,,,,,,284278000.0,,308167355.0,169513000.0,36848000.0,,,,,,243871000.0,230779000.0,,,,178641000.0,,,215299000.0,,13769000.0,463455000.0,,,-15198000.0,,,,,35327000.0,563613000.0,,,-21470000.0,,-469385000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,19724000.0,,28078000.0,19724000.0,,,,,209277000.0,2253000.0,45132000.0,,633000.0,,,0.0,,,224025000.0,,84746000.0,76244000.0,,,,,,,,143659000.0,,,,86932000.0,0.094815,,68855000.0,44427000.0,,,0.0,,,,,,,-7668000.0,,191129000.0,,,,,,,25200000.0,,,,,15113000.0,678000.0,,,17644000.0,,17644000.0,,,15391000.0,,,,,,666190000.0,4942000.0,,,987000.0,,,,100390000.0,360911000.0,,614000.0,19724000.0,,927014000.0,10980000.0,,,,,,,,,,0.094815,,,-9134000.0,933741000.0,,,94732000.0,22355000.0,-2749000.0,-6318000.0,-6437000.0,,,,,,,,,45731000.0,,17644000.0,,,,-16822000.0,560744000.0,,,,285000.0,-156000.0,,,,,,,221747000.0,,206533125.0,184420000.0,31904000.0,,,,,,260824000.0,176016000.0,,,,176491000.0,,,227355000.0,,11566000.0,464356000.0,,,-17098000.0,,,,,30618000.0,445772000.0,,,-9003000.0,,-469385000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,17060000.0,,28607000.0,22569000.0,,,,,207819000.0,11584000.0,33359000.0,,0.0,,,0.0,,,222683000.0,,87846000.0,76244000.0,,,,,,,,137765000.0,,,,107733000.0,0.10963,,72201000.0,39560000.0,,,1598000.0,,,,,,,-7571000.0,,190190000.0,,,,,,,24661000.0,,,,,14796000.0,678000.0,,,29228000.0,,29228000.0,,,17644000.0,,,,,,664492000.0,4836000.0,,,1222000.0,,,,99813000.0,361391000.0,,-1204000.0,22569000.0,,926282000.0,15217000.0,,,,,,,,,,0.10963,,,-13014000.0,933159000.0,,,88057000.0,18642000.0,2816000.0,-10185000.0,-12726000.0,,,,,,,,,43014000.0,,29228000.0,,,,-15178000.0,558059000.0,,,,-1788000.0,-2770000.0,,,,,,,218408000.0,,205166250.0,180739000.0,29269000.0,,,,2332000.0,,261790000.0,176992000.0,,,,180652000.0,,,242353000.0,,10425000.0,463774000.0,,,-13390000.0,,,,,28218000.0,441091000.0,,,-1845000.0,,-469385000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,15836000.0,-71716000.0,48801000.0,15836000.0,,,47394000.0,,,-15314000.0,26097000.0,562861000.0,382000.0,5643000.0,79126000.0,0.0,0.394074,,223569000.0,,86891000.0,75537000.0,250616000.0,,185242000.0,75537000.0,69449000.0,906590000.0,-76647000.0,131879000.0,64250000.0,,,79126000.0,,678000.0,69449000.0,47394000.0,,,836000.0,,131879000.0,118493000.0,3088000.0,-8220000.0,464442000.0,-7573000.0,,190279000.0,,152617000.0,,151276000.0,,90945000.0,24121000.0,13914000.0,6363000.0,,24121000.0,15515000.0,678000.0,13914000.0,0.388148,13914000.0,,13914000.0,,182743000.0,29228000.0,,,,-9037000.0,,664474000.0,7406000.0,13914000.0,977112000.0,1289000.0,,,,100374000.0,337859000.0,123439000.0,-1583000.0,15836000.0,,906590000.0,32695000.0,26097000.0,-61792000.0,,,-11644000.0,,,,100374000.0,,-512670000.0,759387000.0,-10441000.0,977112000.0,,,90945000.0,15195000.0,-8592000.0,23766000.0,-8220000.0,,,-63617000.0,242116000.0,,81043000.0,208348875.0,0.0,39845000.0,2913000.0,13914000.0,,86891000.0,,-19786000.0,562861000.0,5012000.0,,45304000.0,-3680000.0,3110000.0,,,,,4923000.0,,214609000.0,1888654000.0,,185242000.0,25418000.0,939042000.0,664474000.0,,-2628000.0,89484000.0,242116000.0,175600000.0,337859000.0,,,152617000.0,,,250616000.0,15195000.0,9544000.0,464442000.0,9231000.0,,-16106000.0,,,205274250.0,-844000.0,24330000.0,438178000.0,81043000.0,-28994000.0,-44329000.0,7406000.0,-512670000.0,74880000.0,820549000.0,,,11001000.0,949612000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,28493000.0,,49356000.0,28493000.0,,,,,310206520.0,1043000.0,31530000.0,,3015000.0,,,0.0,,,306952000.0,,81578000.0,75537000.0,,,,,,,,143247000.0,,,,53069000.0,0.092886,,71222000.0,49922000.0,,,0.0,,,,,,,-7562000.0,,258080000.0,,,,,,,23401000.0,,,,,20117000.0,678000.0,,,14957000.0,,14957000.0,,,13914000.0,,,,,,668396000.0,7084000.0,,,1409000.0,,,,112014000.0,321897000.0,,507000.0,28493000.0,,927030000.0,35183000.0,,,,,,,,,,0.09091,,,,970114000.0,,,98714000.0,17260000.0,-1464000.0,-6853000.0,-2271000.0,,,,,,,,,65032000.0,,14957000.0,,,,-17894000.0,597839000.0,,,,-3721000.0,-524000.0,,,,,,,302995000.0,,305424850.0,187376000.0,46848000.0,,,,7427000.0,,258634000.0,237963000.0,,,,134521000.0,,,271822000.0,,16500000.0,457444000.0,,,-14173000.0,,,,,44915000.0,609947000.0,,,-30419000.0,,-512670000.0,,,,,,,,,,,,,,,,,,,,,
