date,trailingDeferredIncomeTax,trailingCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingOperatingExpense,annualCurrentAssets,quarterlyGrossPPE,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualEbitda,quarterlyStockholdersEquity,annualDilutedEPS,annualCurrentAccruedExpenses,quarterlyStockBasedCompensation,trailingChangesInAccountReceivables,quarterlyGrossProfit,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualInterestExpense,quarterlyDilutedEPS,trailingRepurchaseOfCapitalStock,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualCostOfRevenue,trailingOperatingCashFlow,trailingFreeCashFlow,annualBasicEPS,annualGrossProfit,annualTotalNonCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDilutedAverageShares,quarterlyAccumulatedDepreciation,annualTaxProvision,quarterlyTaxProvision,quarterlyRetainedEarnings,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,trailingCostOfRevenue,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyCapitalExpenditure,trailingTaxProvision,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncome,annualCurrentDeferredRevenue,annualBeginningCashPosition,trailingOtherNonCashItems,annualFreeCashFlow,annualCurrentDebt,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyLongTermDebt,annualInvestingCashFlow,annualPurchaseOfInvestment,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualNonCurrentDeferredRevenue,trailingPretaxIncome,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,quarterlyBasicAverageShares,annualLongTermDebt,annualStockholdersEquity,trailingPurchaseOfInvestment,trailingNetIncome,trailingNetOtherInvestingChanges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingStockBasedCompensation,annualDepreciationAndAmortization,quarterlyGoodwill,annualChangeInWorkingCapital,trailingChangeInInventory,annualCurrentLiabilities,annualRetainedEarnings,annualInventory,annualGoodwill,annualSaleOfInvestment,trailingChangeInWorkingCapital,annualOtherShortTermInvestments,quarterlyOtherIncomeExpense,quarterlyInventory,annualCommonStockIssuance,annualStockBasedCompensation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualOperatingCashFlow,annualAccountsPayable,trailingOperatingIncome,annualChangeInAccountPayable,quarterlyCashAndCashEquivalents,annualOperatingIncome,trailingGrossProfit,annualCapitalStock,annualOtherIncomeExpense,trailingResearchAndDevelopment,annualTotalRevenue,annualOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingTotalRevenue,annualEndCashPosition,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyInterestExpense,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingEndCashPosition,annualOtherNonCurrentLiabilities,annualPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingInterestExpense,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualCashDividendsPaid,trailingBasicEPS,trailingCommonStockIssuance,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,trailingPurchaseOfBusiness,trailingDilutedEPS
,,,,,,,4260000.0,,,,,,,,,,547000.0,,4268000.0,,0.0,,,,,,24103000.0,,,,,,,-40139000.0,,129077000.0,,,,,12585000.0,,,148000000.0,55338000.0,-909000.0,-1242000.0,,,-5.27,,,1813000.0,2027000.0,,,,,,,,,35644000.0,,13466000.0,-1235000.0,,,-237090000.0,,,,161155000.0,31627000.0,3025000.0,116166000.0,,,,,,,14264000.0,-42753000.0,-1242000.0,,,98318000.0,,,,,,,-5.27,-16745000.0,0.0,,74622000.0,,,-39863000.0,-39863000.0,28370000.0,,80333000.0,,,,,,17407000.0,7561000.0,,,,,,98290000.0,,1679000.0,22198000.0,6462000.0,,,38213000.0,,,,,,,,,,4904000.0,3216000.0,,,,,,,,,148000000.0,,,,,,,,,,148000000.0,,,,0.0,67667000.0,,,,,-17987000.0,,,,13525000.0,3314000.0,,,3134000.0,-39863000.0,147793000.0,2614000.0,,,,,60952000.0,-2000.0,276870000.0,115715000.0,,,,,,,,,,,,
,,,,,,,4521000.0,,,,,,,,,,1574000.0,,2872000.0,,-29000.0,,,1000.0,,,-740000.0,,,,,,,-15178000.0,,111690000.0,,,,,19536000.0,,,119972000.0,37334000.0,-2000.0,-11470000.0,,,-0.82,,,2108000.0,1999000.0,,,,,,,,,18069000.0,,23671000.0,-1235000.0,,,-256449000.0,,,,144978000.0,31360000.0,3286000.0,115717000.0,,,,,,,21474000.0,-17798000.0,-593000.0,,,-1185000.0,,,,,,,-0.82,-15371000.0,0.0,,74862000.0,,,-19359000.0,-19359000.0,40855000.0,,-28028000.0,,,,,,16978000.0,23671000.0,,,,,,-650000.0,10939000.0,1938000.0,23892000.0,6566000.0,,,38213000.0,,,,,,,,,,-19000.0,3231000.0,,,,,,,,,119972000.0,,,,,,,,,,130911000.0,,,,2000.0,148000000.0,,,,,-15964000.0,,,,13626000.0,3511000.0,,,2597000.0,-19359000.0,147077000.0,2620000.0,,,,,58664000.0,2000.0,258767000.0,113789000.0,,,,,,,,,,,,
,,,,,,116091000.0,6463000.0,,13269000.0,,195178000.0,,-2522000.0,78540000.0,-3149000.0,,381000.0,,2856000.0,13829000.0,-1550000.0,,,19000.0,,,7229000.0,,-138826000.0,,0.0,,23997000.0,-56076000.0,-128252000.0,54992000.0,-10.04,29047000.0,,,12194000.0,13829000.0,0.0,102945000.0,70938000.0,1026000.0,9405000.0,,13647000.0,,,69792000.0,22777000.0,1494000.0,,381000.0,8903000.0,,,-10.04,56400000.0,91463000.0,27957000.0,,,-2522000.0,,,-316469000.0,459000.0,152562000.0,,116091000.0,36856000.0,3941000.0,115706000.0,,,,-138826000.0,25560000.0,,15477000.0,-58744000.0,-1043000.0,,,1629000.0,-138826000.0,1494000.0,78948000.0,,-84240000.0,3459000.0,,-28061000.0,0.0,5389000.0,75116000.0,5337000.0,-10848000.0,-60020000.0,-60020000.0,40590000.0,,-17027000.0,,,207554000.0,,,20540000.0,,75116000.0,54992000.0,,,,767000.0,,3283000.0,29047000.0,5389000.0,,10526000.0,38213000.0,27503000.0,,36856000.0,-316469000.0,2213000.0,38213000.0,10848000.0,,,-19464000.0,2213000.0,98483000.0,,115706000.0,,-81091000.0,2856000.0,,,102945000.0,-138778000.0,,2000.0,-29972000.0,,65303000.0,36040000.0,19000.0,3941000.0,102945000.0,99751000.0,102945000.0,,2000.0,119972000.0,,102945000.0,-1664000.0,,-29104000.0,,0.0,,13269000.0,3554000.0,6463000.0,102945000.0,3459000.0,-60020000.0,152562000.0,2668000.0,,,40590000.0,,36040000.0,0.0,207554000.0,91463000.0,,,,,,,,,,,,
,,,,,,,6397000.0,,,,,,,,,,1346000.0,,8915000.0,,11941000.0,,,12000.0,,,3338000.0,,,,,,,-41163000.0,,12442000.0,,,,,12336000.0,,,100771000.0,56144000.0,10000.0,-2927000.0,,,-1.97,,,2557000.0,1494000.0,,,,,,,,,32780000.0,,23743000.0,-2522000.0,,,-363179000.0,,,,119245000.0,74722000.0,3875000.0,151854000.0,,,,,,,14634000.0,-43808000.0,-10458000.0,,,38923000.0,,,,,,,-1.97,-38170000.0,31000000.0,,113367000.0,,,-46710000.0,-46710000.0,38487000.0,,-2174000.0,,,,,,21243000.0,23743000.0,,,,,,2000.0,4410000.0,2298000.0,30133000.0,5310000.0,,,38213000.0,,,,,,,,,,-12000.0,2200000.0,,,,,,,,,100771000.0,,,,,,,,,,105181000.0,,,,2000.0,102945000.0,,,,,-48628000.0,,-4410000.0,,2766000.0,3787000.0,,,3180000.0,-46710000.0,226576000.0,2645000.0,,,,,74919000.0,0.0,239018000.0,119773000.0,,,,,,,,,,,,
,,,,,,,6782000.0,,,,,,,,,,376000.0,,8522000.0,,0.0,,,,,,294000.0,,,,,,,-42622000.0,,-35619000.0,,,,,12743000.0,,,51202000.0,59837000.0,-4038000.0,-8241000.0,,,-2.17,,,2388000.0,3430000.0,,,,,,,,,34109000.0,,23858000.0,-2522000.0,,,-415058000.0,,,,70196000.0,70303000.0,4260000.0,151907000.0,,,,,,,15539000.0,-47094000.0,-11151000.0,,,3259000.0,,,,,,,-2.17,-44587000.0,21000000.0,,113704000.0,,,-51880000.0,-51880000.0,38203000.0,,-49569000.0,,,,,,21882000.0,23858000.0,,,,,,974000.0,1500000.0,2796000.0,31252000.0,5221000.0,,,38213000.0,,,,,,,,,,-1000.0,6219000.0,,,,,,,,,51202000.0,,,,,,,,,,52702000.0,,,,2000.0,100771000.0,,,,,-55738000.0,,0.0,,2848000.0,5235000.0,,,6099000.0,-51880000.0,222210000.0,4472000.0,,,,,71074000.0,0.0,186591000.0,116395000.0,,,,,,,,,,,,
,,,,501000.0,,,6230000.0,,,,,,,,,,736000.0,,6614000.0,,0.0,,,-3000.0,,,-2338000.0,,,,,,,-23647000.0,,-38179000.0,,,,,12221000.0,,,49907000.0,39965000.0,-56000.0,6220000.0,,,-1.07,,,2280000.0,12400000.0,,,,,,,,,24329000.0,,26994000.0,-2522000.0,,,-443868000.0,,,,69704000.0,66440000.0,3708000.0,151532000.0,,,,,,,17746000.0,-27744000.0,-56000.0,,,21174000.0,,,,,,,-1.07,-28689000.0,21000000.0,,113614000.0,,,-28809000.0,-28809000.0,37918000.0,,-1295000.0,,,,,,12149000.0,26994000.0,,,,,,24512000.0,999000.0,5525000.0,23161000.0,6686000.0,,,38213000.0,,,,,,,,,,3937000.0,6264000.0,,,,,,,,,49907000.0,,,,,,,,,,50906000.0,,,,3000.0,51202000.0,,,,,-28745000.0,,0.0,,2505000.0,5355000.0,,,3265000.0,-28809000.0,217972000.0,4097000.0,,,,,65663000.0,0.0,179793000.0,110089000.0,,,,,,,,,,,,
,,,,25000.0,,43999000.0,6499000.0,,246000.0,,194192000.0,,-3985000.0,111401000.0,-28739000.0,,2382000.0,,5736000.0,25646000.0,-4355000.0,,-1254000.0,4000.0,,11330000.0,808000.0,,-184339000.0,,14000000.0,-504000.0,-78042000.0,-18144000.0,-125576000.0,-92878000.0,-7.19,19024000.0,,,16290000.0,25646000.0,0.0,24903000.0,38246000.0,1450000.0,-6994000.0,,19742000.0,,,69963000.0,-5165000.0,12322000.0,,2382000.0,13924000.0,,,-7.19,53590000.0,73499000.0,20183000.0,,,-3985000.0,,,-500808000.0,-2634000.0,210376000.0,,43999000.0,173491000.0,2514000.0,36885000.0,,,,-184339000.0,2060000.0,,19595000.0,-21956000.0,-7074000.0,,,776000.0,-184339000.0,12322000.0,102945000.0,,-158971000.0,122409000.0,,-18786000.0,14000000.0,6643000.0,0.0,-11942000.0,,-56940000.0,-56940000.0,13063000.0,,-25004000.0,11330000.0,,117498000.0,,,14689000.0,,0.0,-92878000.0,,,,-974000.0,1004000.0,3305000.0,19024000.0,6643000.0,,15026000.0,38213000.0,2102000.0,,173491000.0,-500808000.0,4788000.0,38213000.0,3436000.0,,1004000.0,-29753000.0,4788000.0,24514000.0,8106000.0,36885000.0,,-130232000.0,5736000.0,,2880000.0,24903000.0,-140602000.0,,3000.0,-25829000.0,,67514000.0,32526000.0,4000.0,2514000.0,25907000.0,64132000.0,25907000.0,,3000.0,49907000.0,,24903000.0,7586000.0,,-25860000.0,,,,246000.0,5365000.0,6499000.0,24903000.0,122409000.0,-56940000.0,210376000.0,3812000.0,,,13063000.0,,32526000.0,39706000.0,117498000.0,73499000.0,,,,,,,,,,,,
,,,,1004000.0,,,,,,,,,,,,,2106000.0,,4554000.0,,1138000.0,,,0.0,,11045000.0,4110000.0,,,,,,,-5121000.0,,-92296000.0,,,1082000.0,,20133000.0,,,17015000.0,27356000.0,358000.0,1137000.0,-1182000.0,,-0.45,,,535000.0,12605000.0,,,,,,,,,14216000.0,,28925000.0,,,,-513796000.0,,,,33544000.0,168530000.0,2140000.0,33703000.0,,-3875000.0,,,,,22076000.0,-7223000.0,-1005000.0,,,-3875000.0,,,,,,,-0.45,-5150000.0,6000000.0,,10658000.0,,,-12988000.0,-12988000.0,12000000.0,,-7888000.0,,,,,,11408000.0,28925000.0,,,,,,,0.0,1943000.0,21401000.0,7012000.0,,,38213000.0,,,,,,,,,,8000.0,4430000.0,,,,,,,,,17015000.0,,,,,,,,,,17015000.0,,,,3000.0,24903000.0,,,,,-6155000.0,-369000.0,,,246000.0,5794000.0,,,123970000.0,-12988000.0,202233000.0,2102000.0,,,,,35794000.0,0.0,109937000.0,76393000.0,,,,,,,,,,,,
,,,,0.0,,,,,,,,,,,,,62000.0,,4074000.0,,-1300000.0,,,0.0,,10761000.0,-7152000.0,,,,,,,10225000.0,,-88898000.0,,,1114000.0,,34705000.0,,,15772000.0,26671000.0,223000.0,-312000.0,-480000.0,,0.07,,,613000.0,2349000.0,,,,,,,,,13657000.0,,29023000.0,,,,-511625000.0,,,,32725000.0,50208000.0,1778000.0,147264000.0,,0.0,,,,,37280000.0,8034000.0,988000.0,,,127000.0,,,,,,,0.07,-1058000.0,7000000.0,,114845000.0,,,2171000.0,2171000.0,21658000.0,,-1243000.0,,,,,,11192000.0,29021000.0,,,,,,,0.0,2575000.0,22147000.0,9197000.0,,,38213000.0,,,,,,,,,,,4193000.0,,,,,,,,,15772000.0,,,,,,,,,,15772000.0,,,,3000.0,17015000.0,,,,,-70000.0,-2185000.0,,,1886000.0,5856000.0,,,14638000.0,2171000.0,197472000.0,2191000.0,,,,,33972000.0,0.0,108574000.0,75849000.0,,,,,,,,,,,,
,,,,0.0,,,,,,,,,,,,,261000.0,,5240000.0,,1125000.0,,,0.0,,10483000.0,-14205000.0,,,,,,,5766000.0,,-82442000.0,,,1313000.0,,28471000.0,,,12230000.0,24762000.0,-329000.0,-1905000.0,1166000.0,,-0.05,,,701000.0,2500000.0,,,,,,,,,15061000.0,,30895000.0,,,,-513297000.0,,,,29144000.0,38110000.0,1444000.0,146504000.0,,3000000.0,,,,,30809000.0,3709000.0,-3030000.0,,,9805000.0,,,,,,,-0.05,-11442000.0,6000000.0,,115363000.0,,,-1672000.0,-1672000.0,20658000.0,,-3542000.0,,,,,,7644000.0,30895000.0,,,,,,,0.0,2338000.0,21370000.0,9202000.0,,,38213000.0,,,,,,,,,,1000.0,4532000.0,,,,,,,,,12230000.0,,,,,,,,,,12230000.0,,,,3000.0,15772000.0,,,,,-14472000.0,-5000.0,,,1456000.0,5384000.0,,,3000000.0,-1672000.0,184614000.0,2421000.0,,,,,31915000.0,6780000.0,102172000.0,73028000.0,,,,,,,,,,,,
,,,,0.0,,36954000.0,6512000.0,,1247000.0,,102881000.0,,-5388000.0,58652000.0,-6053000.0,,979000.0,,2158000.0,30018000.0,-2038000.0,,-5670000.0,0.0,,10191000.0,-6863000.0,,-6836000.0,,6954000.0,0.0,-9308000.0,13793000.0,23598000.0,-72830000.0,-0.23,14296000.0,2448000.0,,35502000.0,30018000.0,0.0,15595000.0,24092000.0,631000.0,-5044000.0,-3082000.0,22796000.0,,,36561000.0,2448000.0,2675000.0,,979000.0,9638000.0,,,-0.23,118811000.0,70442000.0,15718000.0,,,-5388000.0,,,-507644000.0,883000.0,180226000.0,,36954000.0,59241000.0,1124000.0,120985000.0,,875000.0,,-6836000.0,5957000.0,,38284000.0,11410000.0,-3006000.0,,,6637000.0,-6836000.0,2675000.0,24903000.0,,-21931000.0,33158000.0,,1772000.0,6954000.0,12313000.0,91107000.0,-6124000.0,0.0,5653000.0,5653000.0,19658000.0,,3365000.0,10220000.0,,107396000.0,,,6317000.0,,91107000.0,-72830000.0,,,,2000.0,0.0,2782000.0,14296000.0,12313000.0,,9097000.0,38213000.0,-24110000.0,,59241000.0,-507644000.0,3426000.0,38213000.0,1004000.0,,0.0,-4000.0,3426000.0,6782000.0,5957000.0,120985000.0,,-15878000.0,2158000.0,,-3578000.0,15595000.0,15930000.0,,3000.0,-4000.0,,128449000.0,29858000.0,0.0,1124000.0,15595000.0,12694000.0,15595000.0,,3000.0,12230000.0,,15595000.0,-1075000.0,,-1234000.0,-3111000.0,0.0,,1247000.0,5762000.0,6512000.0,15595000.0,33158000.0,5653000.0,180226000.0,2383000.0,,,19658000.0,,29858000.0,0.0,107396000.0,70442000.0,,,,,,,,,,,,
,,,,2037000.0,,,,,,,,,,,,,992000.0,,3885000.0,,0.0,,,,,9958000.0,-204000.0,,,,,,,9286000.0,,-68998000.0,,,1832000.0,,32291000.0,,,18998000.0,25062000.0,-71000.0,951000.0,1727000.0,,0.04,,,1050000.0,3208000.0,,,,,,,,,16790000.0,,34926000.0,,,,-506180000.0,,,,38742000.0,69911000.0,909000.0,105793000.0,,-4559000.0,,,,,35173000.0,7229000.0,-1086000.0,,,-4048000.0,,,,,,,0.05,6500000.0,6719000.0,,79818000.0,,,1464000.0,1464000.0,16017000.0,,3403000.0,,,,,,6215000.0,31412000.0,,,,,,,,2882000.0,15368000.0,11955000.0,,,38213000.0,,,,,,,,,,0.0,3522000.0,,,,,,,,,18998000.0,,,,,,,,,,18998000.0,,,,3000.0,15595000.0,,,,,5414000.0,358000.0,,,1040000.0,5767000.0,,,40731000.0,1464000.0,175704000.0,2358000.0,,,,,27802000.0,0.0,106706000.0,67964000.0,,,,,,,,,,,,
,,,,41000.0,,,,,,,,,,,,,788000.0,,6403000.0,,0.0,,,,,9622000.0,91000.0,,,,,,,12850000.0,,-16301000.0,,,1960000.0,,37684000.0,,,9574000.0,27102000.0,-911000.0,-1175000.0,2518000.0,,-0.18,,,4676000.0,3424000.0,,,,,,,,,17096000.0,,35423000.0,,,,-512568000.0,,,,32083000.0,56284000.0,901000.0,57281000.0,,-116986000.0,,,,,40486000.0,10582000.0,-1216000.0,,,-10856000.0,,,,,,,-0.18,2607000.0,14315000.0,,32694000.0,,,-6388000.0,-6388000.0,14892000.0,,-9424000.0,,,,,,7962000.0,35423000.0,,,,,,,,2802000.0,16217000.0,14095000.0,,,38213000.0,,,,,,,,,,-12285000.0,4429000.0,,,,,,,,,9574000.0,,,,,,,,,,9574000.0,,,,4000.0,18998000.0,,,,,1391000.0,-2140000.0,,,310000.0,4687000.0,,,15925000.0,-6388000.0,113565000.0,2268000.0,,,,,25757000.0,57119000.0,97264000.0,65181000.0,,,,,,,,,,,,
,,,,-2078000.0,,,,,,,,,,,,,962000.0,,3891000.0,,2588000.0,,,,,9338000.0,451000.0,,,,,,,16493000.0,,-805000.0,,,2177000.0,,41662000.0,,,22853000.0,27219000.0,-49000.0,-806000.0,-2512000.0,,0.32,,,252000.0,3412000.0,,,,,,,,,18040000.0,,41737000.0,,,,-499325000.0,,,,44797000.0,58100000.0,716000.0,50697000.0,,44522000.0,,,,,44753000.0,14443000.0,-1316000.0,,,-4401000.0,,,,,,,0.34,18486000.0,8377000.0,,28670000.0,,,13243000.0,13243000.0,12603000.0,,13279000.0,,,,,,7317000.0,38965000.0,,,,,,-302000.0,,3091000.0,19075000.0,14114000.0,,,38213000.0,,,,,,,,,,,4476000.0,,,,,,,,,22853000.0,,,,,,,,,,22853000.0,,,,4000.0,9574000.0,,,,,17170000.0,-19000.0,,,371000.0,1200000.0,,,23345000.0,13243000.0,108797000.0,2050000.0,,,,,23895000.0,0.0,107992000.0,63195000.0,,,,,,,,,,,,
,,,,2588000.0,,74458000.0,6922000.0,,335000.0,,102433000.0,,-6232000.0,68996000.0,-4731000.0,,279000.0,,3049000.0,39411000.0,-2588000.0,,-9768000.0,,,9135000.0,-6150000.0,,32778000.0,,4128000.0,-136312000.0,29199000.0,27570000.0,65614000.0,30551000.0,0.83,23572000.0,2250000.0,,48585000.0,36343000.0,3542000.0,44794000.0,23050000.0,-613000.0,-1113000.0,-842000.0,12728000.0,,,25612000.0,-3572000.0,1273000.0,,279000.0,13559000.0,,,0.9,160222000.0,61271000.0,17070000.0,,,-6232000.0,,,-474866000.0,-1644000.0,105178000.0,,74458000.0,59936000.0,690000.0,45242000.0,,-59289000.0,,32778000.0,2406000.0,,53369000.0,25535000.0,-1113000.0,,,-8221000.0,32778000.0,1273000.0,15595000.0,,54137000.0,23414000.0,,31275000.0,4128000.0,22081000.0,24629000.0,-2143000.0,0.0,24459000.0,24459000.0,11478000.0,,21941000.0,9135000.0,,135729000.0,,,4118000.0,,24629000.0,30551000.0,,,,0.0,,4784000.0,23572000.0,22081000.0,,8711000.0,38213000.0,-5812000.0,,59936000.0,-474866000.0,5046000.0,38213000.0,2588000.0,,,,5046000.0,56817000.0,8219000.0,45242000.0,,58868000.0,3049000.0,,891000.0,44794000.0,57789000.0,,4000.0,-12289000.0,,173781000.0,22033000.0,,690000.0,44794000.0,-27526000.0,44794000.0,,4000.0,22853000.0,,44794000.0,0.0,,30162000.0,-7967000.0,,,335000.0,1077000.0,6922000.0,44794000.0,23414000.0,24459000.0,105178000.0,2035000.0,,,11478000.0,,22033000.0,2641000.0,135729000.0,61271000.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,402000.0,,3648000.0,,0.0,,,,,8845000.0,-2699000.0,,,,,,,24466000.0,,60073000.0,,,3148000.0,,48072000.0,,,65061000.0,25468000.0,50000.0,-1191000.0,599000.0,,0.48,,,206000.0,1561000.0,,,,,,,,,19911000.0,,45697000.0,,,,-453039000.0,,,,94840000.0,61441000.0,652000.0,32664000.0,,-7516000.0,,,,,50881000.0,22604000.0,-1191000.0,,,-2990000.0,,,,,,,0.54,24448000.0,8202000.0,,20569000.0,,,21827000.0,21827000.0,3250000.0,,20267000.0,,,,,,3695000.0,40362000.0,,,,,,,,2809000.0,23274000.0,21383000.0,,,38213000.0,,,,,,,,,,-1000.0,5017000.0,,,,,,,,,65061000.0,,,,,,,,,,65061000.0,,,,4000.0,44794000.0,,,,,23257000.0,698000.0,,,302000.0,777000.0,,,20131000.0,21827000.0,94105000.0,1966000.0,,,,,20171000.0,0.0,154178000.0,59338000.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,382000.0,,4665000.0,,400000.0,,,,,8496000.0,-1331000.0,,,,,,,35721000.0,,101596000.0,,,3415000.0,,61197000.0,,,102396000.0,27338000.0,302000.0,-820000.0,1017000.0,,0.71,,,55217000.0,1366000.0,,,,,,,,,22094000.0,,46601000.0,,,,-419837000.0,,,,136088000.0,81317000.0,647000.0,10496000.0,,-4166000.0,,,,,64567000.0,33859000.0,-1220000.0,,,719000.0,,,,,,,0.81,37436000.0,7130000.0,,0.0,,,33202000.0,33202000.0,2000000.0,,37335000.0,,,,,,3382000.0,41209000.0,,,,,,,,3370000.0,26713000.0,24999000.0,,,38213000.0,,,,,,,,,,0.0,4736000.0,,,,,,,,,102396000.0,,,,,,,,,,102396000.0,,,,4000.0,65061000.0,,,,,36216000.0,-3616000.0,,,152000.0,659000.0,,,36693000.0,33202000.0,91813000.0,1947000.0,,,,,18309000.0,0.0,193409000.0,57321000.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,532000.0,,8463000.0,,0.0,,,-2000.0,,8199000.0,7338000.0,,,,,,,35566000.0,,141329000.0,,,3195000.0,,69392000.0,,,101215000.0,35688000.0,440000.0,-13622000.0,3798000.0,,0.69,,,-55029000.0,1138000.0,,,,,,,,,30547000.0,,47241000.0,,,,-387355000.0,,,,152140000.0,57535000.0,930000.0,8949000.0,,-37336000.0,,,,,73293000.0,33704000.0,-1487000.0,,,-33612000.0,,,,,,,0.77,46053000.0,7225000.0,,0.0,,,32482000.0,32482000.0,750000.0,,-1181000.0,,,,,,3279000.0,42028000.0,,,,,,0.0,12133000.0,3901000.0,35834000.0,31428000.0,,,38213000.0,,,,,,,,,,-1097000.0,4297000.0,,,,,,,,,101215000.0,,,,,,,,,,113348000.0,,,,4000.0,102396000.0,,,,,44566000.0,-6429000.0,,,83000.0,129000.0,,,0.0,32482000.0,66484000.0,1941000.0,,,,,16447000.0,-333000.0,207813000.0,55673000.0,,,,,,,,,,,,
