date,annualGoodwill,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,trailingPretaxIncome,annualNetIncome,quarterlyGoodwill,quarterlyLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlyFreeCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccountsReceivable,annualPretaxIncome,quarterlyCostOfRevenue,annualCashDividendsPaid,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentAssets,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,annualInvestingCashFlow,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyBasicEPS,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,quarterlyBasicAverageShares,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,annualDepreciationAndAmortization,trailingTotalRevenue,annualLongTermDebt,annualOperatingIncome,trailingStockBasedCompensation,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualEndCashPosition,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,annualDilutedEPS,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingChangeInAccountPayable,quarterlyInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingOtherIncomeExpense,trailingOperatingCashFlow,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInAccountPayable,annualSaleOfInvestment,annualCommonStockIssuance,trailingOperatingIncome,quarterlyOtherIntangibleAssets,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDilutedAverageShares,annualRepurchaseOfCapitalStock,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,annualBasicEPS,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualBeginningCashPosition,quarterlyChangeInInventory,annualInterestExpense,quarterlyChangesInAccountReceivables,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualCapitalExpenditure,trailingRepaymentOfDebt,trailingGrossProfit,quarterlyCapitalStock,trailingDeferredIncomeTax,quarterlyCashAndCashEquivalents,annualRepaymentOfDebt,annualTotalNonCurrentAssets,trailingCapitalExpenditure,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualDilutedAverageShares,quarterlyRepaymentOfDebt,annualInventory,trailingTaxProvision,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyNetPPE,quarterlyEbitda,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalRevenue,trailingDepreciationAndAmortization,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualCapitalStock,annualCurrentDebt,annualBasicAverageShares,annualNetOtherFinancingCharges,annualStockBasedCompensation,annualFreeCashFlow,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingPurchaseOfBusiness,trailingBeginningCashPosition,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingCostOfRevenue,quarterlyCurrentAssets,trailingCashDividendsPaid,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyPurchaseOfBusiness,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,trailingInterestExpense,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
2000-06-30,,,4311000000.0,,,,,2542000000.0,826000000.0,,15000000.0,55000000.0,,,755000000.0,,,,3426000000.0,81000000.0,,,,,106000000.0,0.18,106000000.0,,,588000000.0,,,602000000.0,,,,,,3374000000.0,,,,,,127000000.0,2000000.0,,60000000.0,,,6000000.0,215000000.0,122000000.0,,41000000.0,,,,,6000000.0,,683000000.0,,,,,475000000.0,106000000.0,157000000.0,112000000.0,,,,,596000000.0,,,,469000000.0,4819000000.0,,,,,,,,149000000.0,121000000.0,,,,,0.1775,,,,,9000000.0,,,901000000.0,,,-149000000.0,1172000000.0,,102000000.0,,,,1106000000.0,,157000000.0,,,,-508000000.0,,,,,,,,,2482000000.0,299000000.0,73000000.0,-2201000000.0,,,,,,,,,,,,,,,-1465000000.0,179000000.0,,-78000000.0,,,,,-188000000.0,,,8000000.0,58000000.0,,-118000000.0,218000000.0,151000000.0,133000000.0,,1656000000.0,,,,1445000000.0,,4683000000.0,,,885000000.0,,-9000000.0,-90000000.0,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,,4296000000.0,,,,,2388000000.0,849000000.0,,106000000.0,-42000000.0,,,766000000.0,,,,3487000000.0,82000000.0,,,,,59000000.0,0.1025,59000000.0,,,584000000.0,,,595000000.0,,,,,,3247000000.0,,,,,,127000000.0,-83000000.0,,-2000000.0,,,10000000.0,176000000.0,114000000.0,,39000000.0,,,,,4000000.0,,677000000.0,,,,,446000000.0,59000000.0,115000000.0,-123000000.0,,,,,588000000.0,,,,562000000.0,4744000000.0,,,,,,,,25000000.0,117000000.0,,,,,0.1,,,,,-2000000.0,,,892000000.0,,,-153000000.0,1266000000.0,,157000000.0,,,,1111000000.0,,115000000.0,,,,-448000000.0,,,,,,,,,2479000000.0,297000000.0,34000000.0,-2145000000.0,,,,,,,,,,,,,,,-1406000000.0,93000000.0,,,,,,,-152000000.0,,,6000000.0,61000000.0,,-127000000.0,215000000.0,117000000.0,233000000.0,,1658000000.0,,,,1497000000.0,,4624000000.0,,,809000000.0,,-14000000.0,16000000.0,,,,,,,,,,,,,,,,,,,,,
2000-12-31,,4149000000.0,4149000000.0,-1278000000.0,,413000000.0,,2397000000.0,848000000.0,-21000000.0,-116000000.0,18000000.0,,684000000.0,1000000000.0,,,,3461000000.0,109000000.0,,-237000000.0,,,128000000.0,,128000000.0,978000000.0,,,43000000.0,143000000.0,835000000.0,354000000.0,,2397000000.0,863000000.0,,3255000000.0,-322000000.0,133000000.0,,,271000000.0,47000000.0,28000000.0,1216000000.0,-4000000.0,0.6925,,10000000.0,196000000.0,90000000.0,,55000000.0,3255000000.0,,,,13000000.0,,944000000.0,,,,,419000000.0,128000000.0,133000000.0,-126000000.0,,63000000.0,196000000.0,419000000.0,,-216000000.0,2540000000.0,-177000000.0,502000000.0,4471000000.0,1217000000.0,0.7025,502000000.0,491000000.0,133000000.0,316000000.0,688000000.0,105000000.0,143000000.0,,44000000.0,4596000000.0,,,848000000.0,413000000.0,,89000000.0,79000000.0,176000000.0,,1182000000.0,,2623000000.0,-177000000.0,978000000.0,-3000000.0,115000000.0,-572000000.0,,,1133000000.0,,133000000.0,,3461000000.0,,-322000000.0,148000000.0,,596389892.0,,47000000.0,,-207000000.0,11000000.0,2540000000.0,347000000.0,83000000.0,-2056000000.0,,413000000.0,3253000000.0,7093000000.0,,,,1133000000.0,90000000.0,587900356.0,37000000.0,,-81000000.0,-2056000000.0,-1278000000.0,211000000.0,4471000000.0,,-51000000.0,,,3840000000.0,2000000.0,2977000000.0,-207000000.0,11000000.0,63000000.0,,-259000000.0,238000000.0,148000000.0,143000000.0,,2182000000.0,,,,1216000000.0,,4596000000.0,,,688000000.0,,-14000000.0,8000000.0,10000000.0,,,,,,,,,,,,,,,,,,,,
2001-03-31,,,4302000000.0,,,,,2427000000.0,847000000.0,,51000000.0,25000000.0,,,696000000.0,,256000000.0,,3578000000.0,73000000.0,,,,,88000000.0,0.15,88000000.0,,,588000000.0,,,561000000.0,,,,,,3275000000.0,,,,,,48000000.0,0.0,,-15000000.0,,,1000000.0,235000000.0,101000000.0,,39000000.0,,,,,10000000.0,,634000000.0,,,,,456000000.0,88000000.0,158000000.0,-140000000.0,,,,,600000000.0,,,,568000000.0,4516000000.0,,,,,,,,3000000.0,0.0,,,,,0.1475,,,,,-1000000.0,,,810000000.0,,,-163000000.0,967000000.0,,133000000.0,,,,1139000000.0,,158000000.0,,,,-214000000.0,,,,,,,,,2554000000.0,249000000.0,49000000.0,-2056000000.0,,,,,,,,,,,,,,,-1190000000.0,137000000.0,,-10000000.0,,,,,20000000.0,,,,77000000.0,,-94000000.0,176000000.0,173000000.0,145000000.0,,1506000000.0,,,,1241000000.0,,4610000000.0,,,724000000.0,,-14000000.0,-3000000.0,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,,4357000000.0,,,,,2342000000.0,837000000.0,,48000000.0,25000000.0,,,735000000.0,,239000000.0,,3629000000.0,85000000.0,,,,,116000000.0,0.1975,116000000.0,,,587341772.0,,,597000000.0,,,,,,3179000000.0,,,,,,54000000.0,27000000.0,,4000000.0,,,,258000000.0,158000000.0,,37000000.0,,,,,0.0,,655000000.0,,,,,456000000.0,116000000.0,183000000.0,-70000000.0,,,,,610526316.0,,,,551000000.0,4474000000.0,,,,,,,,87000000.0,99000000.0,,,,,0.19,,,,,-4000000.0,,,870000000.0,,,-179000000.0,927000000.0,,158000000.0,,,,1136000000.0,,183000000.0,,,,-117000000.0,,,,,,,,,2622000000.0,300000000.0,62000000.0,-2056000000.0,,,,,,,,,,,,,,,-1074000000.0,178000000.0,,-11000000.0,,,,,-62000000.0,,,,75000000.0,,-109000000.0,215000000.0,210000000.0,157000000.0,,1605000000.0,,,,1295000000.0,,4678000000.0,,,728000000.0,,-10000000.0,16000000.0,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,,4369000000.0,,,,,2159000000.0,863000000.0,,175000000.0,1000000.0,,,845000000.0,,207000000.0,,3691000000.0,85000000.0,,,,,124000000.0,0.21,124000000.0,,,584000000.0,,,579000000.0,,,,,,3022000000.0,,,,,,54000000.0,15000000.0,,9000000.0,,,,249000000.0,214000000.0,,36000000.0,,,,,12000000.0,,564000000.0,,,,,474000000.0,124000000.0,184000000.0,-131000000.0,,,,,584000000.0,,,,552000000.0,4430000000.0,,,,,,,,18000000.0,0.0,,,,,0.2025,,,,,0.0,,,795000000.0,,,-182000000.0,961000000.0,,183000000.0,,,,1071000000.0,,184000000.0,,,,-61000000.0,,,,,,,,,2665000000.0,316000000.0,71000000.0,-2056000000.0,,,,,,,,,,,,,,,-950000000.0,195000000.0,,-77000000.0,,,,,-200000000.0,,,,65000000.0,,-157000000.0,231000000.0,233000000.0,332000000.0,,1640000000.0,,,,1408000000.0,,4721000000.0,,,678000000.0,,2000000.0,99000000.0,,,,,,,,,,,,,,,,,,,,,
2001-12-31,,4388000000.0,4388000000.0,-786000000.0,,492000000.0,,1552000000.0,927000000.0,,-78000000.0,-74000000.0,175000000.0,733000000.0,1132000000.0,,175000000.0,,3841000000.0,111000000.0,,-503000000.0,,,164000000.0,,164000000.0,995000000.0,,,15000000.0,0.0,784000000.0,354000000.0,,1552000000.0,866000000.0,,2479000000.0,104000000.0,110000000.0,,,241000000.0,56000000.0,-17000000.0,1805000000.0,,0.81,,,145000000.0,696000000.0,,46000000.0,2479000000.0,,,,26000000.0,,826000000.0,,27000000.0,,,458000000.0,164000000.0,110000000.0,-162000000.0,,35000000.0,145000000.0,458000000.0,,-100000000.0,2777000000.0,-207000000.0,606000000.0,4284000000.0,1220000000.0,0.84,606000000.0,832000000.0,110000000.0,157000000.0,547000000.0,49000000.0,0.0,,-23000000.0,4898000000.0,,,927000000.0,492000000.0,,133000000.0,-3000000.0,158000000.0,,1070000000.0,,2521000000.0,-207000000.0,995000000.0,25000000.0,184000000.0,-636000000.0,,,1097000000.0,,110000000.0,,3841000000.0,,104000000.0,114000000.0,,607407407.0,,56000000.0,,-352000000.0,-8000000.0,2777000000.0,355000000.0,59000000.0,-2121000000.0,,492000000.0,3566000000.0,6953000000.0,,,,1097000000.0,696000000.0,585714286.0,48000000.0,,196000000.0,-2121000000.0,-786000000.0,223000000.0,4284000000.0,-2000000.0,-72000000.0,,,3387000000.0,-110000000.0,2521000000.0,59000000.0,,35000000.0,,-276000000.0,244000000.0,114000000.0,198000000.0,,2202000000.0,,,,1805000000.0,,4898000000.0,,,547000000.0,,-50000000.0,-53000000.0,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,,4402000000.0,,,,,1547000000.0,820000000.0,,74000000.0,26000000.0,,,808000000.0,,170000000.0,,3821000000.0,78000000.0,,,,,124000000.0,0.2125,124000000.0,,,592908000.0,,,587000000.0,,,,,,2367000000.0,,,,,,60000000.0,7000000.0,,-7000000.0,,,,178000000.0,588000000.0,,34000000.0,,,,,-2000000.0,,580000000.0,,,,,395000000.0,124000000.0,136000000.0,-89000000.0,,,,,592908000.0,,,,676000000.0,4138000000.0,,,,,,,,21000000.0,0.0,,,,,0.2,,,,,-4000000.0,,,806000000.0,,,-218000000.0,919000000.0,,110000000.0,,,,1144000000.0,,136000000.0,,,,264000000.0,,,,,,,,,2750000000.0,304000000.0,68000000.0,-2121000000.0,,,,,,,,,,,,,,,-662000000.0,192000000.0,,-8000000.0,,,,,-73000000.0,,,4000000.0,42000000.0,46000000.0,-113000000.0,226000000.0,264000000.0,187000000.0,,1614000000.0,,,,1771000000.0,,4871000000.0,,,581000000.0,,-2000000.0,-30000000.0,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,,5073000000.0,,,,,2367000000.0,862000000.0,,151000000.0,33000000.0,,,887000000.0,,188000000.0,,4443000000.0,80000000.0,,,,,140000000.0,0.235,140000000.0,,,594000000.0,,,638000000.0,,,,,,3229000000.0,,,,,,77000000.0,1000000.0,,,,,,200000000.0,168000000.0,,33000000.0,,,,,0.0,,639000000.0,,,,,403000000.0,140000000.0,169000000.0,-440000000.0,,,,,628000000.0,,,,1216000000.0,4677000000.0,,,,,,,,-19000000.0,0.0,,,,,0.225,,,,,1000000.0,,,880000000.0,,,-214000000.0,994000000.0,,136000000.0,,,,1132000000.0,,169000000.0,,,,396000000.0,,,,,,,,,2824000000.0,321000000.0,68000000.0,-2121000000.0,,,,,,,,,,,,,,,-522000000.0,208000000.0,,-60000000.0,,,,,160000000.0,,,,31000000.0,53000000.0,-160000000.0,241000000.0,286000000.0,311000000.0,,1767000000.0,,,,1448000000.0,,4945000000.0,,,630000000.0,,1000000.0,49000000.0,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,,5158000000.0,,,,301000000.0,2317000000.0,883000000.0,,149000000.0,17000000.0,,,967000000.0,,163000000.0,,4539000000.0,86000000.0,,,,,147000000.0,0.245,147000000.0,,,594000000.0,,,688000000.0,,,,,,3200000000.0,,,,,,63000000.0,-2000000.0,,,,,,225000000.0,138000000.0,,45000000.0,,,,,-13000000.0,,690000000.0,,,,,104000000.0,147000000.0,186000000.0,-121000000.0,,,,,624000000.0,,,,1212000000.0,4625000000.0,,,,,,,,67000000.0,8000000.0,,,,,0.235,,,,,15000000.0,,,948000000.0,,,-187000000.0,1031000000.0,,169000000.0,,,,1095000000.0,,186000000.0,,,,533000000.0,,,,,,,,,2922000000.0,344000000.0,66000000.0,-2121000000.0,,,,,,,,,,,,,,,-375000000.0,213000000.0,,-93000000.0,,,,,-199000000.0,,,,39000000.0,11000000.0,-188000000.0,258000000.0,256000000.0,337000000.0,,1915000000.0,,,,1425000000.0,,5043000000.0,,,619000000.0,,4000000.0,99000000.0,,,,,,,,,,,,,,,,,,,,,
2002-12-31,,5400000000.0,5400000000.0,-203000000.0,,583000000.0,,2299000000.0,987000000.0,,-46000000.0,-56000000.0,168000000.0,858000000.0,1253000000.0,,168000000.0,,4670000000.0,126000000.0,,-885000000.0,,,172000000.0,,172000000.0,1166000000.0,,,36000000.0,111000000.0,916000000.0,370000000.0,,2299000000.0,1005000000.0,,3286000000.0,594000000.0,130000000.0,,,275000000.0,63000000.0,13000000.0,1520000000.0,,0.94,,,157000000.0,146000000.0,,60000000.0,3286000000.0,,,,0.0,,928000000.0,,9000000.0,125000000.0,,849000000.0,172000000.0,130000000.0,-235000000.0,,27000000.0,157000000.0,849000000.0,,-228000000.0,3037000000.0,-249000000.0,784000000.0,4806000000.0,1375000000.0,0.985,784000000.0,1088000000.0,130000000.0,96000000.0,730000000.0,27000000.0,111000000.0,,20000000.0,5201000000.0,,,987000000.0,583000000.0,,110000000.0,-1000000.0,172000000.0,,1208000000.0,,2837000000.0,-249000000.0,1166000000.0,25000000.0,186000000.0,-760000000.0,,,1046000000.0,,130000000.0,,4670000000.0,,594000000.0,208000000.0,,620212766.0,,63000000.0,,-187000000.0,11000000.0,3037000000.0,406000000.0,73000000.0,-2164000000.0,,583000000.0,3915000000.0,7757000000.0,,,,1046000000.0,146000000.0,591878173.0,-15000000.0,,328000000.0,-2164000000.0,-203000000.0,245000000.0,4806000000.0,-67000000.0,21000000.0,,,3842000000.0,-75000000.0,2837000000.0,84000000.0,15000000.0,27000000.0,15000000.0,-299000000.0,280000000.0,208000000.0,253000000.0,,2461000000.0,,,,1520000000.0,,5201000000.0,,,730000000.0,,18000000.0,-34000000.0,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,,5538000000.0,,,,,2391000000.0,1013000000.0,,17000000.0,45000000.0,,,922000000.0,,175000000.0,,4730000000.0,87000000.0,,,,,118000000.0,0.2,117000000.0,,,586000000.0,,,660000000.0,,,,,,3404000000.0,,,,,,70000000.0,-3000000.0,,-11000000.0,,,,214000000.0,123000000.0,,42000000.0,,,,,-48000000.0,,663000000.0,,,,,849000000.0,117000000.0,175000000.0,-119000000.0,,,,,606000000.0,,,,816000000.0,4848000000.0,,,,,,,,-7000000.0,100000000.0,,,,,0.195,,,,,-7000000.0,,,880000000.0,,,-243000000.0,1110000000.0,,130000000.0,,,,1019000000.0,,175000000.0,,,,690000000.0,,,,,,,,,3065000000.0,304000000.0,57000000.0,-2164000000.0,,,,,,,,,,,,,,,-86000000.0,175000000.0,,,,,,,34000000.0,,,,39000000.0,10000000.0,-112000000.0,217000000.0,211000000.0,129000000.0,,1802000000.0,,,,1444000000.0,,5229000000.0,,,808000000.0,,-13000000.0,-96000000.0,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,5609000000.0,,,,,2272000000.0,1021000000.0,,126000000.0,-11000000.0,,,994000000.0,,204000000.0,,4806000000.0,94000000.0,,,,,122000000.0,0.21,122000000.0,,,586000000.0,,,681000000.0,,,,,,3293000000.0,,,,,,67000000.0,-41000000.0,,,,,,190000000.0,99000000.0,,42000000.0,,,,,48000000.0,,722000000.0,,,,,851000000.0,122000000.0,164000000.0,-89000000.0,,,,,608000000.0,,,,846000000.0,4779000000.0,,,,,,,,20000000.0,101000000.0,,,,,0.2,,,,,4000000.0,,,942000000.0,,,-214000000.0,1131000000.0,,175000000.0,,,,1008000000.0,,164000000.0,,,,830000000.0,,,,,,,,,3109000000.0,314000000.0,56000000.0,-2164000000.0,,,,,,,,,,,,,,,36000000.0,178000000.0,,,,,,,-163000000.0,,,,26000000.0,24000000.0,-109000000.0,220000000.0,256000000.0,235000000.0,,1936000000.0,,,,1486000000.0,,5273000000.0,,,803000000.0,,-14000000.0,-11000000.0,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,5655000000.0,,,,,2046000000.0,1042000000.0,,268000000.0,134000000.0,,,1025000000.0,,186000000.0,,4755000000.0,92000000.0,,,,,164000000.0,0.28,164000000.0,,,588000000.0,,,692000000.0,,,,,,3088000000.0,,,,,,67000000.0,-3000000.0,,,,,,324000000.0,97000000.0,,39000000.0,,,,,0.0,,695000000.0,,,,,854000000.0,164000000.0,298000000.0,-128000000.0,,,,,614000000.0,,,,773000000.0,4652000000.0,,,,,,,,7000000.0,95000000.0,,,,,0.265,,,1000000.0,,-1000000.0,,,964000000.0,,,-221000000.0,1199000000.0,,164000000.0,,,,1024000000.0,,298000000.0,,,,1003000000.0,,,,,,,,,3128000000.0,361000000.0,66000000.0,-2164000000.0,,,,,,,,,,,,,,,200000000.0,230000000.0,,-39000000.0,,,,,-140000000.0,,,,26000000.0,36000000.0,-137000000.0,269000000.0,268000000.0,405000000.0,,1989000000.0,,,,1564000000.0,,5292000000.0,,,900000000.0,,29000000.0,128000000.0,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,5620000000.0,5620000000.0,414000000.0,,617000000.0,,2056000000.0,983000000.0,,-21000000.0,-106000000.0,169000000.0,886000000.0,1400000000.0,,169000000.0,,4814000000.0,128000000.0,,-519000000.0,,,214000000.0,,214000000.0,1213000000.0,,,32000000.0,96000000.0,966000000.0,401000000.0,,2056000000.0,1059000000.0,,3039000000.0,1120000000.0,192000000.0,,,268000000.0,67000000.0,66000000.0,1461000000.0,,1.01,,,207000000.0,10000000.0,,50000000.0,3039000000.0,,,,0.0,,900000000.0,,13000000.0,110000000.0,,878000000.0,214000000.0,192000000.0,-183000000.0,,15000000.0,207000000.0,878000000.0,,-278000000.0,3280000000.0,-210000000.0,656000000.0,4500000000.0,1460000000.0,1.05,656000000.0,1053000000.0,192000000.0,126000000.0,806000000.0,106000000.0,96000000.0,,62000000.0,5606000000.0,,,983000000.0,617000000.0,10000000.0,130000000.0,3000000.0,173000000.0,,1253000000.0,,3005000000.0,-210000000.0,1213000000.0,25000000.0,298000000.0,-663000000.0,,,916000000.0,,192000000.0,,4814000000.0,,1120000000.0,238000000.0,,610891089.0,,67000000.0,,-475000000.0,-1000000.0,3280000000.0,481000000.0,89000000.0,-2326000000.0,,618000000.0,4341000000.0,8380000000.0,,,,916000000.0,10000000.0,587619048.0,0.0,,390000000.0,-2326000000.0,414000000.0,303000000.0,4500000000.0,-157000000.0,-23000000.0,,,4039000000.0,-206000000.0,2980000000.0,65000000.0,-9000000.0,15000000.0,40000000.0,-305000000.0,353000000.0,238000000.0,284000000.0,,2653000000.0,,,,1461000000.0,,5606000000.0,,,806000000.0,,-25000000.0,44000000.0,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,5694000000.0,,,,,2054000000.0,986000000.0,,86000000.0,-63000000.0,,,1011000000.0,,204000000.0,,4878000000.0,95000000.0,,,,,142000000.0,0.245,142000000.0,,,582000000.0,,,728000000.0,,,,,,3040000000.0,,,,,,71000000.0,12000000.0,,-10000000.0,,,,154000000.0,17000000.0,,35000000.0,,,,,0.0,,716000000.0,,,,,882000000.0,142000000.0,129000000.0,-103000000.0,,,,,610000000.0,,,,715000000.0,4502000000.0,,,,,,,,5000000.0,104000000.0,,,,,0.235,,,,,-3000000.0,,,959000000.0,,,-166000000.0,1236000000.0,,192000000.0,,,,802000000.0,,129000000.0,,,,1192000000.0,,,,,,,,,3281000000.0,338000000.0,66000000.0,-2326000000.0,,,,,,,,,,,,,,,556000000.0,208000000.0,,-216000000.0,,,,,-149000000.0,,,,25000000.0,63000000.0,-103000000.0,243000000.0,209000000.0,189000000.0,,1970000000.0,,,,1462000000.0,,5607000000.0,,,816000000.0,,1000000.0,-57000000.0,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,5683000000.0,,,,,1669000000.0,999000000.0,,83000000.0,54000000.0,,,1083000000.0,,178000000.0,,4762000000.0,100000000.0,,,,,169000000.0,0.305,169000000.0,,,554098361.0,,,727000000.0,,,,,,2668000000.0,,,,,,73000000.0,-6000000.0,,-17000000.0,,,,225000000.0,379000000.0,,32000000.0,,,,,0.0,,719000000.0,,,,,878000000.0,169000000.0,183000000.0,-95000000.0,,,,,582758621.0,,,,633000000.0,4410000000.0,,,,,,,,26000000.0,171000000.0,,,,,0.29,,,,,-3000000.0,,,994000000.0,,,-215000000.0,1097000000.0,,129000000.0,,,,783000000.0,,183000000.0,,,,1273000000.0,,,,,,,,,3251000000.0,375000000.0,60000000.0,-2326000000.0,,,,,,,,,,,,,,,705000000.0,261000000.0,,-78000000.0,,,,,-50000000.0,,,,42000000.0,39000000.0,-118000000.0,275000000.0,266000000.0,201000000.0,,2077000000.0,,,,1742000000.0,,5577000000.0,,,921000000.0,,18000000.0,-114000000.0,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,5984000000.0,,,,,1699000000.0,1003000000.0,,239000000.0,204000000.0,,,1143000000.0,,168000000.0,,4878000000.0,107000000.0,,,,,185000000.0,0.32,185000000.0,,,578125000.0,,,758000000.0,,,,,,2702000000.0,,,,,,72000000.0,13000000.0,,-19000000.0,,,,448000000.0,375000000.0,,29000000.0,,,,,-29000000.0,,745000000.0,,,,,910000000.0,185000000.0,387000000.0,-193000000.0,,,,,606557377.0,,,,651000000.0,4470000000.0,,,,,,,,13000000.0,167000000.0,,,,,0.305,,,,,1000000.0,,,1036000000.0,,,-199000000.0,1176000000.0,,183000000.0,,,,823000000.0,,387000000.0,,,,1514000000.0,,,,,,,,,3317000000.0,398000000.0,77000000.0,-2326000000.0,,,,,,,,,,,,,,,890000000.0,262000000.0,,0.0,,,,,-6000000.0,,,,61000000.0,25000000.0,-162000000.0,291000000.0,217000000.0,401000000.0,,2179000000.0,,,,1768000000.0,,5643000000.0,,,1106000000.0,,9000000.0,113000000.0,,,,,,,,,,,,,,,,,,,,,
