date,annualNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyFreeCashFlow,quarterlyGoodwill,annualChangeInWorkingCapital,annualRetainedEarnings,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualNonCurrentDeferredRevenue,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualLongTermDebt,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingFreeCashFlow,trailingNetIncome,annualTotalAssets,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualAccountsPayable,annualOtherCurrentAssets,annualOperatingIncome,annualCostOfRevenue,quarterlyBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyNetIncomeCommonStockholders,quarterlyDepreciationAndAmortization,annualNetIncome,quarterlyTotalAssets,annualIncomeTaxPayable,trailingEndCashPosition,annualDilutedAverageShares,quarterlyNetOtherFinancingCharges,trailingTaxProvision,trailingOtherNonCashItems,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualCurrentDebt,annualPretaxIncome,trailingOperatingIncome,annualFreeCashFlow,annualDepreciationAndAmortization,annualCashAndCashEquivalents,trailingDepreciationAndAmortization,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,annualTaxProvision,annualStockholdersEquity,quarterlyRepaymentOfDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDeferredRevenue,annualChangeInAccountPayable,quarterlyNetIncomeContinuousOperations,annualAccountsReceivable,quarterlyOperatingExpense,trailingOperatingCashFlow,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualCurrentAssets,quarterlyLongTermDebt,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,annualNetPPE,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyGrossProfit,annualOtherIntangibleAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,quarterlyEndCashPosition,annualCommonStockIssuance,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,annualBasicEPS,annualRepaymentOfDebt,annualEbitda,quarterlyBeginningCashPosition,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyCapitalStock,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyOtherCurrentAssets,annualBasicAverageShares,trailingRepaymentOfDebt,annualChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,trailingBeginningCashPosition,quarterlyPurchaseOfBusiness,trailingCapitalExpenditure,trailingOtherIncomeExpense,annualDilutedEPS,quarterlyIncomeTaxPayable,annualBeginningCashPosition,trailingSellingGeneralAndAdministration,annualSellingGeneralAndAdministration,annualOtherIncomeExpense,quarterlyAccumulatedDepreciation,annualOperatingExpense,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyTotalLiabilitiesNetMinorityInterest,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyBasicEPS,quarterlyTotalRevenue,quarterlyCurrentDebt,trailingChangeInInventory,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,trailingNetOtherFinancingCharges,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyEbitda,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,annualNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,quarterlyResearchAndDevelopment,quarterlyNetPPE,quarterlyTaxProvision,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInInventory,quarterlyOperatingIncome,trailingTotalRevenue,trailingCostOfRevenue,quarterlyGrossPPE,quarterlyChangeInWorkingCapital,annualEndCashPosition,trailingDeferredIncomeTax,annualTotalRevenue,trailingResearchAndDevelopment,annualInvestingCashFlow,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualGrossProfit,annualCapitalExpenditure,annualPurchaseOfInvestment,trailingGrossProfit,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualInventory,trailingChangeInWorkingCapital,annualAccumulatedDepreciation,annualNetOtherFinancingCharges,annualInterestExpense,trailingChangesInAccountReceivables,annualGoodwill,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,annualGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingCashDividendsPaid,trailingStockBasedCompensation,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlySaleOfInvestment,trailingBasicEPS,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingCommonStockIssuance
1970-01-01 00:00:01.404086400,,112000000.0,13000000.0,,,,17000000.0,,,,,1224000000.0,-109000000.0,,1400000000.0,841000000.0,,,,50000000.0,,,,,,104627342.0,9000000.0,,0.26,28000000.0,,,2125000000.0,,,,-38000000.0,,,725000000.0,,,,,,,,,,,57000000.0,,,,-330000000.0,,17000000.0,,28000000.0,,57000000.0,,28000000.0,49000000.0,,587000000.0,,0.0,,,,47000000.0,6000000.0,-20000000.0,365000000.0,-5000000.0,130000000.0,,481000000.0,790000000.0,,0.0,105268006.0,404000000.0,,-40000000.0,,,,,,,,179000000.0,55000000.0,,2000000.0,,,16000000.0,,,,-3000000.0,43000000.0,,,,,,,22000000.0,,,,,-64000000.0,,403000000.0,,420000000.0,2065000000.0,,-32000000.0,24000000.0,,0.26,920000000.0,26000000.0,,,10000000.0,,,,53000000.0,214000000.0,-37000000.0,,,,,551000000.0,,,8000000.0,464000000.0,15000000.0,,,73000000.0,,,528000000.0,-37000000.0,,,,,,,,,224000000.0,22000000.0,,,,,59000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,115000000.0,19000000.0,,,,37000000.0,,,,,1312000000.0,-125000000.0,,1439000000.0,930000000.0,,,,76000000.0,,,,,,104918950.0,32000000.0,,0.11,11000000.0,12000000.0,,2285000000.0,,,,-1000000.0,,,846000000.0,,,,,,,,,,,10000000.0,,,,0.0,,14000000.0,,12000000.0,,59000000.0,,11000000.0,49000000.0,,616000000.0,,0.0,,,,19000000.0,35000000.0,-42000000.0,413000000.0,-32000000.0,128000000.0,,465000000.0,799000000.0,,0.0,105241827.0,429000000.0,,-59000000.0,,,,,,,,407000000.0,39000000.0,,2000000.0,,,27000000.0,,,,-2000000.0,24000000.0,,,0.0,,,,22000000.0,,,,,-75000000.0,,426000000.0,,463000000.0,2242000000.0,,29000000.0,27000000.0,,0.11,927000000.0,47000000.0,,,11000000.0,,,,47000000.0,4000000.0,-57000000.0,,,,12000000.0,579000000.0,18000000.0,,10000000.0,540000000.0,12000000.0,,,69000000.0,,,615000000.0,-2000000.0,,,,,,,,,21000000.0,55000000.0,,,,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,2000000.0,111000000.0,18000000.0,,-56000000.0,-207000000.0,57000000.0,,10000000.0,3049000000.0,,1991000000.0,-207000000.0,1205000000.0,2060000000.0,1058000000.0,,,3012000000.0,90000000.0,,659000000.0,14000000.0,245000000.0,3183000000.0,,40000000.0,32000000.0,,-17000000.0,17000000.0,51000000.0,3012000000.0,11000000.0,,105326872.0,16000000.0,,,952000000.0,0.0,47000000.0,91000000.0,,13000000.0,49000000.0,989000000.0,,1058000000.0,111000000.0,10000000.0,69000000.0,37000000.0,-43000000.0,-12000000.0,1991000000.0,32000000.0,170000000.0,-16000000.0,431000000.0,61000000.0,,-17000000.0,50000000.0,2060000000.0,1205000000.0,,0.0,632000000.0,212000000.0,10000000.0,69000000.0,54000000.0,-17000000.0,432000000.0,-57000000.0,108000000.0,28000000.0,431000000.0,828000000.0,57000000.0,0.0,,991000000.0,0.0,-85000000.0,,51000000.0,79000000.0,40000000.0,0.48,-358000000.0,181000000.0,429000000.0,-43000000.0,749000000.0,2000000.0,,722000000.0,14000000.0,104639342.0,,-48000000.0,6000000.0,-22000000.0,1046000000.0,,-19000000.0,,,0.48,11000000.0,236000000.0,,200000000.0,-94000000.0,-90000000.0,238000000.0,989000000.0,952000000.0,1046000000.0,3049000000.0,,48000000.0,28000000.0,54000000.0,,936000000.0,47000000.0,,-19000000.0,21000000.0,,-19000000.0,,16000000.0,552000000.0,-72000000.0,0.0,54000000.0,0.0,-6000000.0,659000000.0,10000000.0,753000000.0,11000000.0,632000000.0,-6000000.0,,-95000000.0,47000000.0,,,722000000.0,56000000.0,991000000.0,,3666000000.0,,-216000000.0,37000000.0,,2000000.0,557000000.0,79000000.0,483000000.0,-199000000.0,-19000000.0,,22000000.0,38000000.0,432000000.0,,-90000000.0,-16000000.0,41000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,-72000000.0,376000000.0,,,86000000.0,,,,,3025000000.0,-259000000.0,,1956000000.0,1391000000.0,,,,12000000.0,,,,,,105266930.0,37000000.0,,-0.3,-32000000.0,32000000.0,,4328000000.0,,,,-10000000.0,,,2372000000.0,,,,,,,,,,,54000000.0,,,,-200000000.0,,,,-31000000.0,,76000000.0,,-32000000.0,65000000.0,,2071000000.0,,,,,,-2000000.0,83000000.0,-8000000.0,707000000.0,-70000000.0,141000000.0,,795000000.0,1252000000.0,,0.0,105266930.0,354000000.0,,-441000000.0,,,,,,,,991000000.0,-95000000.0,,2000000.0,,,16000000.0,,,,-348000000.0,-48000000.0,,,-357000000.0,,,,9000000.0,,,,,,,352000000.0,,438000000.0,4416000000.0,,-48000000.0,158000000.0,,-0.3,1393000000.0,206000000.0,,-9000000.0,98000000.0,,,,82000000.0,-214000000.0,-84000000.0,,,,-17000000.0,1039000000.0,,,11000000.0,1441000000.0,-17000000.0,,,65000000.0,,,,-65000000.0,,,,,,,,,-643000000.0,87000000.0,,,,,42000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,127000000.0,73000000.0,362000000.0,,,99000000.0,,,,,2890000000.0,-258000000.0,,1847000000.0,1351000000.0,,,,152000000.0,,,,,,105002508.0,42000000.0,,-0.45,-47000000.0,35000000.0,,4154000000.0,,,,16000000.0,,,2307000000.0,,,,,,,,,,,11000000.0,,,,-19000000.0,,23000000.0,,-47000000.0,,71000000.0,,-47000000.0,62000000.0,,2012000000.0,,,,,,28000000.0,70000000.0,71000000.0,622000000.0,-22000000.0,92000000.0,,630000000.0,1283000000.0,,0.0,105002508.0,373000000.0,,-76000000.0,,,,,,,,354000000.0,-94000000.0,,2000000.0,,,16000000.0,,,,3000000.0,-39000000.0,,,0.0,,,,5000000.0,,,,,-148000000.0,,369000000.0,,468000000.0,4241000000.0,,24000000.0,155000000.0,,-0.45,1375000000.0,166000000.0,,0.0,41000000.0,,,,37000000.0,-56000000.0,-79000000.0,,,,9000000.0,822000000.0,20000000.0,,9000000.0,1437000000.0,8000000.0,,,21000000.0,,,1585000000.0,99000000.0,,,,,,,,,20000000.0,108000000.0,,,,,39000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,-5000000.0,415000000.0,,,71000000.0,,,,,2911000000.0,-322000000.0,,1559000000.0,1213000000.0,,,,80000000.0,,,,,,105113057.0,31000000.0,,-0.43,-45000000.0,32000000.0,,3975000000.0,,,,11000000.0,,,2416000000.0,,,,,,,,,,,72000000.0,,,,-9000000.0,,,,-45000000.0,,67000000.0,,-45000000.0,62000000.0,,2021000000.0,,,,,,-139000000.0,65000000.0,65000000.0,559000000.0,-31000000.0,96000000.0,,590000000.0,1163000000.0,,0.0,105113057.0,332000000.0,,-94000000.0,,,,,,,,373000000.0,-158000000.0,,2000000.0,,,8000000.0,,,,-9000000.0,-42000000.0,,,0.0,,,,7000000.0,,,,,,,331000000.0,,402000000.0,4124000000.0,,117000000.0,154000000.0,,-0.43,1259000000.0,167000000.0,,,44000000.0,,,,34000000.0,-28000000.0,-85000000.0,,,,3000000.0,888000000.0,,,5000000.0,1488000000.0,3000000.0,,,29000000.0,,,,36000000.0,,,,,,,,,-42000000.0,111000000.0,,,,,38000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-24000000.0,130000000.0,165000000.0,443000000.0,266000000.0,-715000000.0,70000000.0,,38000000.0,4168000000.0,,2962000000.0,-715000000.0,2064000000.0,1462000000.0,1206000000.0,,,3628000000.0,267000000.0,,657000000.0,13000000.0,170000000.0,4703000000.0,,14000000.0,13000000.0,,-430000000.0,41000000.0,-554000000.0,3628000000.0,6000000.0,,105097442.0,31000000.0,,,2166000000.0,0.0,169000000.0,-584000000.0,,161000000.0,140000000.0,472000000.0,,1206000000.0,130000000.0,11000000.0,162000000.0,-32000000.0,-551000000.0,-1000000.0,2962000000.0,13000000.0,-161000000.0,-429000000.0,264000000.0,66000000.0,,-430000000.0,56000000.0,1462000000.0,2064000000.0,,10000000.0,1255000000.0,511000000.0,11000000.0,-48000000.0,67000000.0,21000000.0,542000000.0,-458000000.0,105000000.0,78000000.0,264000000.0,1017000000.0,70000000.0,0.0,,476000000.0,,-111000000.0,,-554000000.0,120000000.0,14000000.0,-5.27,-213000000.0,-218000000.0,332000000.0,-551000000.0,-519000000.0,2000000.0,,1824000000.0,13000000.0,105097442.0,,343000000.0,-9000000.0,-455000000.0,542000000.0,,0.0,,,-5.27,6000000.0,991000000.0,,245000000.0,-599000000.0,-569000000.0,280000000.0,472000000.0,2166000000.0,542000000.0,4168000000.0,,250000000.0,78000000.0,67000000.0,,1122000000.0,169000000.0,,,54000000.0,,-348000000.0,,-360000000.0,-10000000.0,-102000000.0,,-552000000.0,10000000.0,-26000000.0,657000000.0,38000000.0,-308000000.0,10000000.0,1255000000.0,-26000000.0,,149000000.0,39000000.0,,,1824000000.0,196000000.0,476000000.0,,5153000000.0,,-722000000.0,-32000000.0,,2000000.0,146000000.0,120000000.0,450000000.0,-350000000.0,,,48000000.0,35000000.0,542000000.0,,-569000000.0,48000000.0,226000000.0,,443000000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,-137000000.0,424000000.0,,,73000000.0,,,,,3290000000.0,-756000000.0,,1728000000.0,1166000000.0,,,,-59000000.0,,,,,,105500000.0,6000000.0,,-0.08,-8000000.0,34000000.0,,3875000000.0,,,,4000000.0,,,2147000000.0,,,,,,,,,,,58000000.0,,,,-42000000.0,,,,-8000000.0,,70000000.0,,-8000000.0,61000000.0,,2361000000.0,,12000000.0,,,,49000000.0,58000000.0,-22000000.0,555000000.0,8000000.0,114000000.0,,475000000.0,1036000000.0,,0.0,105500000.0,625000000.0,,-99000000.0,,,,,,,,476000000.0,-592000000.0,,2000000.0,,,0.0,,,,-21000000.0,11000000.0,,,0.0,,,,8000000.0,,,,,,,625000000.0,,698000000.0,4456000000.0,,-124000000.0,74000000.0,,-0.08,1150000000.0,140000000.0,,0.0,62000000.0,,,,107000000.0,309000000.0,-78000000.0,,,,19000000.0,888000000.0,,,9000000.0,1269000000.0,19000000.0,-149000000.0,,44000000.0,,,,-124000000.0,,,,,,,,,151000000.0,88000000.0,,,,,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,57000000.0,434000000.0,,,102000000.0,,,,,3408000000.0,-785000000.0,,1666000000.0,1084000000.0,,,,135000000.0,,,,,,105471929.0,14000000.0,,0.08,9000000.0,38000000.0,,3883000000.0,,,,-6000000.0,,,2217000000.0,,,,,,,,,,,8000000.0,,,,-57000000.0,,13000000.0,,9000000.0,,68000000.0,,9000000.0,63000000.0,,2414000000.0,,16000000.0,,,,-12000000.0,46000000.0,34000000.0,526000000.0,8000000.0,140000000.0,,296000000.0,1093000000.0,,,105502014.0,622000000.0,,-78000000.0,,,,,,,,625000000.0,-621000000.0,,2000000.0,,,1000000.0,,,,0.0,35000000.0,,,0.0,,,,11000000.0,,,,,-623000000.0,,622000000.0,,724000000.0,4492000000.0,,86000000.0,74000000.0,,0.08,1233000000.0,84000000.0,,0.0,44000000.0,,,,117000000.0,-63000000.0,-78000000.0,,,,26000000.0,676000000.0,36000000.0,,5000000.0,1333000000.0,26000000.0,,,72000000.0,,,1956000000.0,89000000.0,,,,,,,,,-6000000.0,56000000.0,,,,,48000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,135000000.0,-34000000.0,432000000.0,,,94000000.0,,,,,3410000000.0,-769000000.0,,1698000000.0,1102000000.0,,,,40000000.0,,,,,,105504774.0,11000000.0,,0.14,15000000.0,37000000.0,,3916000000.0,,,,-5000000.0,,,2218000000.0,,,,,,,,,,,9000000.0,,,,0.0,,13000000.0,,15000000.0,,74000000.0,,15000000.0,66000000.0,,2408000000.0,,25000000.0,,,,5000000.0,36000000.0,-33000000.0,559000000.0,11000000.0,140000000.0,,310000000.0,1059000000.0,,,106420955.0,618000000.0,,-56000000.0,,,,,,,,622000000.0,-605000000.0,,2000000.0,,,0.0,,,,-2000000.0,33000000.0,,,20000000.0,,,,13000000.0,,,,,-653000000.0,,618000000.0,,712000000.0,4512000000.0,,-15000000.0,72000000.0,,0.15,1199000000.0,114000000.0,,0.0,45000000.0,,,,115000000.0,11000000.0,-74000000.0,,,,18000000.0,679000000.0,35000000.0,,8000000.0,1363000000.0,18000000.0,,,66000000.0,,,2016000000.0,-20000000.0,,,,,,,,,-5000000.0,37000000.0,,,,,26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-31000000.0,141000000.0,-125000000.0,457000000.0,-47000000.0,-743000000.0,117000000.0,,40000000.0,4357000000.0,,3322000000.0,-743000000.0,2361000000.0,1410000000.0,1035000000.0,,,3787000000.0,0.0,,627000000.0,0.0,230000000.0,4227000000.0,105263158.0,30000000.0,14000000.0,-0.19,-20000000.0,46000000.0,-4000000.0,3787000000.0,13000000.0,,105500327.0,13000000.0,,,2377000000.0,,107000000.0,65000000.0,,-267000000.0,155000000.0,347000000.0,,1035000000.0,141000000.0,9000000.0,153000000.0,69000000.0,-579000000.0,-155000000.0,3322000000.0,14000000.0,-18000000.0,-20000000.0,235000000.0,74000000.0,,-20000000.0,64000000.0,1410000000.0,2361000000.0,,30000000.0,1477000000.0,88000000.0,9000000.0,-60000000.0,65000000.0,-21000000.0,591000000.0,-25000000.0,122000000.0,79000000.0,235000000.0,1039000000.0,117000000.0,,105263158.0,347000000.0,,-132000000.0,,-4000000.0,34000000.0,30000000.0,-0.04,-236000000.0,392000000.0,618000000.0,-579000000.0,-132000000.0,2000000.0,,2187000000.0,0.0,105500327.0,,28000000.0,-8000000.0,-14000000.0,464000000.0,,1000000.0,,,-0.04,13000000.0,476000000.0,,254000000.0,5000000.0,-710000000.0,286000000.0,347000000.0,2377000000.0,464000000.0,4357000000.0,,81000000.0,79000000.0,65000000.0,-0.19,1161000000.0,107000000.0,,,47000000.0,,,,94000000.0,-140000000.0,-125000000.0,,-4000000.0,30000000.0,6000000.0,627000000.0,40000000.0,145000000.0,10000000.0,1477000000.0,6000000.0,29000000.0,-42000000.0,48000000.0,,,2187000000.0,-2000000.0,347000000.0,,4743000000.0,,-365000000.0,69000000.0,,2000000.0,-272000000.0,34000000.0,516000000.0,-355000000.0,,,37000000.0,32000000.0,591000000.0,,-710000000.0,6000000.0,172000000.0,,457000000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,-24000000.0,451000000.0,,,129000000.0,,,,,3242000000.0,-720000000.0,,1522000000.0,1167000000.0,,,,36000000.0,,,,,,106600000.0,25000000.0,,0.12,13000000.0,43000000.0,,3862000000.0,,,,27000000.0,,,2340000000.0,,,,,,,,,,,52000000.0,,,,-650000000.0,,,,13000000.0,,76000000.0,,13000000.0,65000000.0,,2319000000.0,,33000000.0,,,,123000000.0,40000000.0,-27000000.0,615000000.0,30000000.0,140000000.0,,469000000.0,1188000000.0,,,106600000.0,309000000.0,,-69000000.0,,,,,,,,347000000.0,-556000000.0,,2000000.0,,,0.0,,,,-9000000.0,40000000.0,,,,,,,19000000.0,,,,,,,309000000.0,,438000000.0,4409000000.0,,-122000000.0,77000000.0,,0.12,1328000000.0,114000000.0,,,,,,,107000000.0,-4000000.0,-60000000.0,,,,27000000.0,968000000.0,,,11000000.0,1489000000.0,27000000.0,,,64000000.0,,,,-45000000.0,,,,,,,,,-37000000.0,24000000.0,,,,,55000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,150000000.0,-15000000.0,423000000.0,,,112000000.0,,,,,3095000000.0,-689000000.0,,1525000000.0,1186000000.0,,,,45000000.0,,,,,,105557517.0,22000000.0,,0.15,16000000.0,41000000.0,,3764000000.0,,,,-4000000.0,,,2239000000.0,,,,,,,,,,,7000000.0,,,,-2000000.0,,14000000.0,,15000000.0,,70000000.0,,16000000.0,62000000.0,,2205000000.0,,34000000.0,,,,29000000.0,12000000.0,-10000000.0,607000000.0,-9000000.0,150000000.0,,391000000.0,1232000000.0,,,106703914.0,286000000.0,,-66000000.0,,,,,,,,309000000.0,-525000000.0,,2000000.0,,,28000000.0,,,,-6000000.0,27000000.0,,,,,,,17000000.0,,,,,-741000000.0,,286000000.0,,398000000.0,4281000000.0,,-48000000.0,77000000.0,,0.15,1382000000.0,121000000.0,,,40000000.0,,,,108000000.0,2000000.0,-60000000.0,,,,12000000.0,761000000.0,37000000.0,,8000000.0,1463000000.0,12000000.0,,,80000000.0,,,2204000000.0,-35000000.0,,,,,,,,,-19000000.0,20000000.0,,,,,41000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,155000000.0,21000000.0,409000000.0,,,45000000.0,,,,,3048000000.0,-658000000.0,,1392000000.0,1121000000.0,,,,76000000.0,,,,,,105663191.0,37000000.0,,0.2,21000000.0,41000000.0,,3682000000.0,,,,-9000000.0,,,2290000000.0,,,,,,,,,,,1000000.0,,,,-11000000.0,,14000000.0,,21000000.0,,70000000.0,,21000000.0,61000000.0,,2156000000.0,,36000000.0,,,,-31000000.0,98000000.0,-20000000.0,612000000.0,7000000.0,139000000.0,,334000000.0,1140000000.0,,,108822896.0,300000000.0,,-41000000.0,,,,,,,,286000000.0,-494000000.0,,2000000.0,,,0.0,,,,14000000.0,38000000.0,,,,,,,18000000.0,,,,,-757000000.0,,300000000.0,,345000000.0,4169000000.0,,55000000.0,74000000.0,,0.2,1279000000.0,101000000.0,,,37000000.0,,,,116000000.0,-20000000.0,-55000000.0,,,,17000000.0,718000000.0,37000000.0,,9000000.0,1460000000.0,17000000.0,,,69000000.0,,,2217000000.0,19000000.0,,,,,,,,,15000000.0,20000000.0,,,,,36000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,-16000000.0,,-98000000.0,403000000.0,-85000000.0,-750000000.0,69000000.0,,34000000.0,4030000000.0,,2920000000.0,-750000000.0,2021000000.0,1400000000.0,1110000000.0,,,3711000000.0,3000000.0,,930000000.0,0.0,255000000.0,4698000000.0,123837000.0,43000000.0,10000000.0,-0.65,-81000000.0,46000000.0,-31000000.0,3711000000.0,11000000.0,,110164000.0,-3000000.0,,,2311000000.0,,106000000.0,49000000.0,,-116000000.0,171000000.0,269000000.0,,1110000000.0,,1000000.0,250000000.0,80000000.0,-327000000.0,-1025000000.0,2920000000.0,10000000.0,124000000.0,-80000000.0,419000000.0,68000000.0,,-81000000.0,60000000.0,1400000000.0,2021000000.0,,25000000.0,1517000000.0,160000000.0,1000000.0,3000000.0,111000000.0,-42000000.0,643000000.0,18000000.0,110000000.0,68000000.0,419000000.0,1138000000.0,69000000.0,,123837000.0,269000000.0,259000000.0,-116000000.0,,-31000000.0,23000000.0,43000000.0,-0.28,-1677000000.0,426000000.0,300000000.0,-327000000.0,-71000000.0,3000000.0,,2291000000.0,0.0,110164000.0,,-91000000.0,-15000000.0,-56000000.0,338000000.0,,0.0,,,-0.28,11000000.0,347000000.0,,248000000.0,37000000.0,-774000000.0,284000000.0,269000000.0,2311000000.0,338000000.0,4030000000.0,,24000000.0,68000000.0,111000000.0,-0.65,1248000000.0,106000000.0,,,36000000.0,,0.0,,88000000.0,83000000.0,-101000000.0,259000000.0,-31000000.0,25000000.0,24000000.0,930000000.0,34000000.0,61000000.0,8000000.0,1517000000.0,24000000.0,,-99000000.0,42000000.0,,,2291000000.0,-24000000.0,269000000.0,,5237000000.0,,-292000000.0,80000000.0,,3000000.0,-30000000.0,23000000.0,539000000.0,-276000000.0,,,118000000.0,36000000.0,643000000.0,,-774000000.0,10000000.0,156000000.0,,403000000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,-71000000.0,393000000.0,,,38000000.0,,,,,2859000000.0,-749000000.0,,1493000000.0,1212000000.0,,,,-24000000.0,,,,,,134473000.0,55000000.0,,-0.18,-24000000.0,44000000.0,,3753000000.0,,,,4000000.0,,,2260000000.0,,,,,,,,,,,,,,,0.0,,,,-24000000.0,,69000000.0,,-24000000.0,58000000.0,,1982000000.0,,26000000.0,,,,82000000.0,101000000.0,-31000000.0,667000000.0,-50000000.0,133000000.0,,577000000.0,1253000000.0,,,134473000.0,211000000.0,,-44000000.0,,,,,,,,269000000.0,-326000000.0,,3000000.0,,,,,,,3000000.0,-20000000.0,,,,,,,14000000.0,,,,,,,211000000.0,,249000000.0,4071000000.0,,-141000000.0,66000000.0,,-0.18,1386000000.0,111000000.0,,,,,,,108000000.0,10000000.0,-47000000.0,,,,4000000.0,1006000000.0,,,11000000.0,1497000000.0,4000000.0,,,64000000.0,,,,-104000000.0,,,,,,,,,-58000000.0,41000000.0,,,,,36000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,-32000000.0,414000000.0,,,35000000.0,,,,,2890000000.0,-703000000.0,,1602000000.0,1304000000.0,,,,18000000.0,,,,,,134562177.0,29000000.0,,0.39,55000000.0,46000000.0,,3922000000.0,,,,-3000000.0,,,2320000000.0,,,,,,,,,,,,,,,-4000000.0,,48000000.0,,55000000.0,,70000000.0,,55000000.0,60000000.0,,2054000000.0,,28000000.0,,,,26000000.0,86000000.0,-63000000.0,745000000.0,16000000.0,171000000.0,,526000000.0,1303000000.0,,,139033632.0,166000000.0,,-60000000.0,,,,,,,,211000000.0,-280000000.0,,3000000.0,,,,,,,-10000000.0,80000000.0,,,,,,,10000000.0,,,,,-867000000.0,,166000000.0,,201000000.0,4194000000.0,,-55000000.0,68000000.0,,0.41,1474000000.0,130000000.0,,,35000000.0,,,,161000000.0,-3000000.0,-50000000.0,,,,25000000.0,837000000.0,21000000.0,,10000000.0,1545000000.0,25000000.0,,,101000000.0,,,2412000000.0,-117000000.0,,,,,,,,,-45000000.0,28000000.0,,,,,43000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
