date,annualRepaymentOfDebt,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,trailingNetIncomeCommonStockholders,annualCapitalStock,trailingGrossProfit,annualDilutedAverageShares,annualBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,annualBasicAverageShares,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyNetOtherInvestingChanges,annualTotalNonCurrentAssets,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,quarterlyDilutedEPS,trailingRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,annualOtherNonCashItems,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,quarterlyCapitalExpenditure,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetOtherFinancingCharges,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,annualCapitalExpenditure,quarterlyDilutedAverageShares,annualNetIncomeContinuousOperations,trailingBeginningCashPosition,quarterlyChangeInCashSupplementalAsReported,annualInterestExpense,trailingCostOfRevenue,quarterlyOperatingCashFlow,trailingCashDividendsPaid,annualInventory,annualGoodwill,trailingFreeCashFlow,quarterlyGrossPPE,annualChangeInInventory,annualGrossProfit,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyCurrentLiabilities,quarterlyEbitda,annualBasicEPS,trailingNetIncome,quarterlyOtherNonCashItems,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,annualOtherShortTermInvestments,quarterlyAccountsReceivable,quarterlyDepreciationAndAmortization,quarterlyBasicEPS,quarterlyGoodwill,annualCommonStockIssuance,annualFreeCashFlow,quarterlyTotalAssets,annualRetainedEarnings,quarterlyTotalNonCurrentAssets,annualNetIncome,quarterlyFreeCashFlow,annualCostOfRevenue,annualTotalRevenue,annualLongTermDebt,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualPretaxIncome,annualCashDividendsPaid,annualCurrentDebt,quarterlyOtherNonCurrentLiabilities,annualTaxProvision,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,annualTotalAssets,trailingEndCashPosition,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualNonCurrentDeferredRevenue,annualAccountsPayable,trailingInvestingCashFlow,annualOperatingIncome,annualOtherCurrentAssets,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualSaleOfInvestment,annualDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyEndCashPosition,quarterlyNetIncome,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualAccountsReceivable,quarterlyChangeInInventory,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyCashDividendsPaid,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualNetPPE,annualCurrentLiabilities,annualOperatingCashFlow,trailingNetOtherInvestingChanges,annualCurrentAssets,annualChangesInAccountReceivables,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,trailingPurchaseOfInvestment,quarterlyStockBasedCompensation,annualResearchAndDevelopment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangeInInventory,trailingOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualOtherIncomeExpense,trailingChangesInAccountReceivables,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingCommonStockIssuance,quarterlyIncomeTaxPayable,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,trailingOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyAccumulatedDepreciation,trailingDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,annualIncomeTaxPayable,trailingBasicAverageShares,trailingOtherNonCashItems,annualDeferredIncomeTax,quarterlyChangesInAccountReceivables,trailingDilutedEPS,annualAccumulatedDepreciation,trailingResearchAndDevelopment,annualRepurchaseOfCapitalStock,trailingChangeInWorkingCapital,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,annualCurrentDeferredRevenue
1970-01-01 00:00:01.064880000,,,,5960780480.0,,,,,,23075382.19,408515671.0,,,,,,783226826.0,,-10566947.0,,196252567.0,,-11743433.0,,,,0.0,,783226826.0,154722022.0,0.034566,,,,2180700000.0,505552489.0,,,-60130370.0,-13713890.0,,,,,97221052.95,154646829.51,,,,,,,,,277674336.0,,,121181063.0,,,,,4086649454.0,,,1383092701.0,110411387.3,,4086649454.0,505697716.0,153627839.61,,,2485724.0,16994078.77,,829435682.0,0.0,,2858646.0,,,1007016298.0,,,,34350394.37,,2656832.0,40413133.0,0.034566,,,,7498785421.0,,6115692720.0,,61050693.0,,,,15178698.16,,255372590.0,,,,,220089631.0,,,91231936.05,,,,,,,,,,,,1435648124.0,50000000.0,2803319.31,,205000000.0,,,,783226825.0,91231936.05,5620991.0,93417308.53,124422206.0,120296435.14,1512714014.0,,1183668.0,,,-28113922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,-964529130.0,1138504638.05,354472114.27,5952865584.17,3081967.73,852037109.31,1317391402.04,0.322824,471870505.09,66266859.32,404106105.45,,2180700000.0,,,775520896.95,1317391402.04,65893243.33,-189706291.0,,-111520082.9,,249395416.53,4801101177.48,4024733592.69,98525396.59,0.0,,1317391402.04,148168178.42,,,,17523220.85,2180700000.0,783226825.0,,,41434829.72,14031372.87,,,65893243.33,,57149359.56,160008257.55,53313935.63,129446100.32,,872210456.78,-195337516.28,,858709567.81,,464164577.09,25978356.04,,120210769.09,,6379772.29,,,4024733592.69,-373342.63,466462929.88,2304207693.08,49892645.92,,4024733592.69,368356792.38,82853630.05,0.322824,,3895412.85,-2438147.89,,644213821.28,0.0,,3081967.73,,81356916.87,762795613.27,,1131152405.65,131144696.53,36592038.67,0.0,4511407.18,19553682.09,,,,236153872.81,7105308870.56,644213821.28,4801101177.48,852037109.31,161645598.81,137903442.67,604366372.55,256297837.46,58181767.59,,256297837.46,-124771578.57,998918597.92,-287653252.23,40000000.0,354472114.27,140209030.11,,50669401.31,1247391402.04,7105308870.56,,,,,148168178.42,,337016829.56,0.0,5952865584.17,158640673.49,-26686064.37,13407302.04,1317391402.04,40000000.0,96142955.1,113607684.09,,1247391402.04,50669401.31,6379772.29,52330793.81,537027042.78,123416218.88,1131152405.65,4511407.18,-758781.63,762795613.27,,2832711.77,158640673.49,404106105.45,4024733592.69,368356792.38,431491389.09,,2304207693.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,5628598711.84,,,,,,22066949.54,399696539.4,,,,,,1315370621.13,69114654.94,-263381155.54,,9997297.77,,-27886284.42,,,,0.0,,1315370621.13,134483646.6,0.034144,,,,2180700000.0,1247391402.04,,,-46292617.3,-1061553.26,,,,,98710235.72,152274193.76,,,,,,,,,-2020780.91,,,112146551.75,,,,,4029371580.25,,,2341870194.95,108830651.42,,4029371580.25,955397797.52,137291822.67,,,139290.78,17073694.56,,319996582.2,0.0,,3082116.58,,,528728781.09,,,,31497008.5,,6096430.72,28388085.63,0.034144,,,,7135605270.48,,4793735075.53,,65853934.45,,,,14280624.69,,30989579.6,,,,,342900291.88,,,90115760.92,,,,,,,,,,,,153672420.14,0.0,73085.62,,220000000.0,,,,1245370621.13,90115760.92,6679378.25,91756956.86,-64181603.95,120777185.26,1484126578.61,,-299605.96,,,-6353822.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,5725998360.6,,,,,,22627010.92,395286973.35,,,,,,1042179376.49,72033170.46,-2265923.99,,83527383.73,,-74990465.64,,,,0.0,,1042179376.49,130762072.85,,,,,2180700000.0,1245370621.13,,,-80101358.54,-37847392.33,,,,,114551406.26,172255095.43,,,,,,,,,-526764759.6,,,91652840.81,,,,,4076004684.37,,,2048571657.58,118368393.87,,4076004684.37,1118597708.08,155540456.52,,,594220.46,18747469.13,,417364171.15,0.0,,3081930.39,,,610512406.76,,,,35076678.25,,5186733.8,30309096.07,,,,,7479335949.05,,5430764291.47,,11551482.27,,,,13832175.31,,132360266.42,,,,,334847410.06,,,97367588.95,,,,,,,,,,,,144079731.31,0.0,6862966.58,,580000000.0,,,,718605861.53,97367588.95,6856090.56,99620924.74,-675099758.45,137178417.18,1729110114.84,,-176712.31,,,-401594710.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,5834554628.66,,,,,,28007443.12,390877407.3,,,,,,816835366.7,74676599.68,-5742400.15,,15858574.5,,0.0,,,,0.0,,816835366.7,137109044.76,0.04113,,,,2180700000.0,718605861.53,,,-83666862.34,26037046.67,,,,,138352241.64,204548671.87,,,,,,,,,-97444437.45,,,178484121.36,,,,,4124363294.13,,,1821456458.43,131055795.43,,4124363294.13,990278858.4,169274805.42,,,6475521.98,20308392.59,,525763761.39,0.0,,3081930.39,,,616793862.69,,,,38188987.11,,1548037.73,31731109.53,0.04113,,,,7468047433.21,,5646590974.78,,94817259.02,,,,18096126.76,,130819301.22,,,,,327347414.76,,,108554792.99,,,,-184535000.0,,,,,,,,134124047.0,0.0,6487900.46,,580000000.0,,,,621161424.08,108554792.99,6689981.23,110747402.84,-252343287.84,166359684.76,1607072721.09,,166109.33,,,-17851178.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,-484751403.27,715850637.1,318764135.69,6023099835.53,3081893.16,484564032.97,1297810765.64,0.183594,-5568245.32,38450062.16,386467841.25,,2180700000.0,,,1247391402.04,1297810765.64,77212155.02,-213361923.59,,-60955962.01,,754203591.53,5791246453.41,4206417008.78,74691380.95,0.0,,1297810765.64,156538411.91,,,,12403011.51,2180700000.0,621161424.08,,,-85440450.52,9168300.36,,,77212155.02,,104544960.36,194594119.09,0.0,111151465.74,,-464568839.24,-295501288.7,,492750192.17,,620661732.64,23733121.71,,129259189.42,,7366833.93,,,4206417008.78,-987061.64,567310309.72,1727363071.42,210514632.56,,4206417008.78,876806038.86,260166235.05,0.183594,,5193978.29,19889724.83,,594075873.79,0.0,,3081893.16,,-3703598.56,597074848.75,,1473880887.61,651326841.47,51599096.57,0.0,2056803.17,32919750.88,,,,216041414.64,7518609524.83,594075873.79,5791246453.41,484564032.97,43818738.9,156361770.43,723672080.15,130818928.85,28482454.19,,130818928.85,-869215000.0,568769473.28,-441345178.02,580000000.0,318764135.69,76019281.11,,188525890.11,1241823156.72,7518609524.83,,-81000000.0,,,156538411.91,,456158843.98,0.0,6023099835.53,123359437.76,0.0,16731851.61,1297810765.64,580000000.0,48427293.99,123348042.11,,1241823156.72,188525890.11,7366833.93,190624907.73,527055811.0,142995022.52,1473880887.61,2056803.17,-676852.7,597074848.75,,-15545466.24,123359437.76,386467841.25,4206417008.78,876806038.86,511542703.34,,1727363071.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,6123476476.95,,,,,,28263320.32,382058275.2,,,,,,595175179.22,79925184.66,-229020334.57,,6042104.56,,-404075353.21,,,,0.0,,595175179.22,151753769.58,0.038043,,,,2180700000.0,1241823156.72,,,-108412393.95,-2741573.98,,,,,120407553.61,189001470.67,,,,,,,,,-653835729.56,,,132556825.57,,,,,4281237609.51,,,1437356574.47,123070715.05,,4281237609.51,827620743.56,160376142.59,,,5887241.84,20603541.86,,694483196.05,0.0,,3081893.16,,,583374634.92,,,,40330596.74,,3321139.17,31514763.48,0.038043,,,,7558160508.05,,6120803933.58,,24144431.62,,,,18661663.12,,129277982.27,,,,,309551006.14,,,100407322.26,,,,-262520000.0,,,,,,,,119895248.07,0.0,5790664.06,,580000000.0,,,,587987427.16,100407322.26,7254735.96,102467173.19,-768934029.64,148670873.93,1410995378.48,,112097.97,,,-8415843.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,5990788721.26,,,,,,30787314.03,377648709.15,,,,,,1140165916.17,82218949.14,-260783023.56,,9469025.36,,28720853.21,,,,0.0,,1140165916.17,148237309.06,,,,,2180700000.0,587987427.16,,,-108157501.62,2947020.8,,,,,139349333.86,215425394.96,,,,,,,,,36185054.19,,,155021469.11,,,,,4359869698.36,,,1606760520.97,132819461.94,,4359869698.36,2124810042.63,182906314.58,,,11261624.41,23242296.26,,561747153.19,0.0,,103081893.16,,,1491442917.99,,,,45288747.07,,4724362.11,34528343.72,,,,,9633166543.04,,8026406022.07,,46863967.49,,,,21259559.74,,1044277982.27,,,,,302928768.94,,,107140957.14,,,,-1447485900.0,,,,,,,,1073325855.59,0.0,15558508.92,,1220000000.0,,,,624172481.35,107140957.14,6895486.68,109577165.68,-1517410191.86,170136647.89,3616252960.62,,359249.28,,,-255659324.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,6089629535.04,,,,,,29974107.13,602360684.65,,,,,,567969902.37,84122387.19,-999568752.56,,13428250.37,,417965624.35,,,,0.0,,567969902.37,149904963.06,0.037669,,,,2180700000.0,624172481.35,,,-117129894.53,-22484062.88,,,,,174485010.04,257091478.06,,,,,,,,,-69540642.42,,,176752632.8,,,,,4454294256.18,,,1059082013.24,129210519.16,,4454294256.18,1137255711.99,212024127.79,,,42387791.0,27059961.42,,661168517.32,0.0,,3013563.86,,,2611286437.79,,,,52632360.89,,7631042.9,40004190.64,0.037669,,,,9867025739.59,,8807943726.35,,59622738.27,,,,22078987.74,,2146747762.12,,,,,298004768.1,,,99421364.13,,,,-663973985.35,,,,,,,,1055840215.4,0.0,42809417.99,,440545000.0,,,,554631838.93,99421364.13,7563303.4,102150557.74,-349761307.31,204459117.17,3748542149.78,,-667816.72,,,-33470452.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,-1702959198.18,805873853.94,291407855.96,6269421377.23,16208058.41,485043276.19,924084472.05,0.183776,-349353433.36,-1390896.3,594577906.45,,2180700000.0,,,1241823156.72,924084472.05,86049064.16,-213587087.49,,11152647.16,,-19802067.97,8802051937.3,4506548745.64,52678068.07,0.0,,924084472.05,141760014.58,,,,91168879.78,2180700000.0,554631838.93,,,-91571662.55,-61924027.92,,,86049064.16,,252874564.65,319728592.82,-4323438.08,87633845.18,,-2344615447.3,-425271452.65,,494630700.89,,337837884.43,84249084.57,,180768604.93,,3539540.36,,,4506548745.64,3827293.57,774750307.34,1125452105.3,191809079.58,,4506548745.64,953976404.93,254925673.46,0.183776,,31632222.53,11373275.3,,711317372.8,0.0,,16208058.41,,-84202643.98,2681039345.4,,3635015750.33,22809056.38,68244924.47,0.0,39693765.16,38667695.8,,,,219828079.76,9927504042.6,711317372.8,8802051937.3,485043276.19,89196942.38,206496629.17,981246936.51,2221037677.96,-9322142.53,,2221037677.96,-2368245078.48,576909775.73,-328868667.24,253900000.0,291407855.96,82279074.84,,178073632.66,892469723.36,9927504042.6,,5734806.87,,,141760014.58,,687116462.16,0.0,6269421377.23,1042150170.68,-4323438.08,24448898.08,924084472.05,253900000.0,40092027.45,144714993.64,,892469723.36,178073632.66,3539540.36,180435804.28,291490081.51,251483668.35,3635015750.33,39693765.16,4023763.04,2681039345.4,,-31323046.54,1042150170.68,594577906.45,4506548745.64,953976404.93,645099532.41,,1125452105.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,,,6400090529.89,,,,,,25281246.09,586795128.25,,,,,,451588065.63,88595199.21,-1958319536.95,,14174063.99,,44897408.69,,,,0.0,,451588065.63,1140771226.43,0.058981,,,,2180700000.0,892469723.36,,,-100072637.95,-22066304.23,,,,,192313894.13,268936508.02,,,,,,,,,-457955576.67,,,183803063.9,,,,,4569632207.74,,,690437117.13,157169376.25,,4569632207.74,1828180436.07,220183685.26,,,26326232.64,26144939.64,1000000000.0,839937449.71,0.0,,16176422.13,,,1267582030.28,,,,51341367.8,,60397949.69,36871777.42,0.058981,,,,9521324270.99,,8830887153.86,,83730425.95,,,,17556606.45,,809803583.17,,,,,284797827.86,,,128620076.91,,,,-138868170.02,,,,,,,,1031589206.16,998578442.4,26142531.59,,227100000.0,,,,434514146.69,128620076.91,2770578.14,131024436.61,-179869335.29,217595140.22,3095762466.35,,768962.22,,,-25169125.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,6283443444.8,,,,,,36085543.84,579012350.05,,,,,,359415651.38,91083622.79,-45632717.05,,12036160.27,,-20167686.25,,,,0.0,,359415651.38,238806461.27,,,,,2180700000.0,434514146.69,,,-207075565.2,1904733.1,,,,,184297919.56,285117078.91,,,,,,,,,-84832373.33,,,204077903.98,,,,,4852103167.67,,,583121445.29,152438581.37,,4852103167.67,2127839164.94,211815718.46,,,17163072.39,24862392.1,0.0,703092824.27,0.0,,1019546412.02,,,1307674281.02,,,,64733615.51,,51934475.55,40520803.67,,,,,9747164980.21,,9164043534.92,,-2997661.22,,,,27364606.11,,879000630.85,,,,,279794100.84,,,124839374.56,,,,-240165581.73,,,,,,,,1019553619.34,-678679.01,18856333.42,,604000000.0,,,,349681773.36,124839374.56,3061243.3,127576189.27,-455303373.21,220383463.4,3435513445.96,,-290665.16,,,-260341996.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,6445361851.94,,,,,,30327214.64,571229571.85,,,,,,544699357.76,93254968.49,-389308836.06,,39016305.84,,134195637.22,,,,0.0,,544699357.76,329283304.23,0.073058,,,,2180700000.0,349681773.36,,,-164850566.89,88185851.04,,,,,232508885.16,334234913.49,,,,,,,,,188343506.52,,,343428978.23,,,,,5060928951.27,,,686996289.96,193154243.59,,5060928951.27,2254750213.66,267527255.52,,,22333836.35,30898109.71,0.0,862411231.41,0.0,,1027232720.41,,,1269272076.01,,,,71398813.69,,56229220.86,51720371.75,0.073058,,,,10000529957.8,,9313533667.84,,178578411.34,,,,20138650.41,,845487329.07,,,,,276004198.36,,,159318407.14,,,,-51165000.0,,,,,,,,1005219573.98,1664534.53,22652640.18,,547250000.0,,,,538035279.88,159318407.14,2767911.26,162256133.88,-42803623.83,262836099.8,3524022289.67,,293332.04,,,-32771399.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,-3672746220.08,902195522.53,270784202.21,6591828869.6,8541715.44,559244876.27,388695553.45,0.256452,-510646306.44,43525039.53,563446793.65,,2180700000.0,,,892469723.36,388695553.45,43651507.82,-1279485130.02,,22569428.68,,1322743.79,9661420403.95,5429275014.52,98414855.44,0.0,,388695553.45,535844692.07,,,,92810988.0,2180700000.0,538035279.88,,,-216526663.51,36446666.67,,,43651507.82,,208022607.51,336907511.43,999353584.97,135219044.1,,-983953269.91,-688525433.55,,570927760.05,,-156201862.96,99886401.36,,273565738.31,,2969325.28,,,5429275014.52,570215.08,952362350.46,533202158.74,123447806.94,,5429275014.52,2119369001.02,204407323.61,0.256452,,26987846.62,-26623193.35,0.0,924047185.28,0.0,,8541715.44,,104470946.58,1483424692.07,,3602793693.09,160248103.45,85359864.39,0.0,64688634.38,46986160.18,,,1000000000.0,316350250.87,10194622562.69,924047185.28,9661420403.95,559244876.27,57039074.8,272833661.39,1225196011.85,1114988982.04,33354992.47,,1114988982.04,-543783681.1,626210008.15,-387016410.35,1218100000.0,270784202.21,55282248.1,,146467017.66,381823416.92,10194622562.69,,-113584929.35,,,535844692.07,,817143306.36,0.0,6591828869.6,129490411.69,-210712.95,33973356.49,388695553.45,1218100000.0,87795958.78,176099113.02,,381823416.92,146467017.66,2969325.28,150071000.29,-305976937.58,251547647.04,3602793693.09,64688634.38,-201414.02,1483424692.07,,-68733889.22,129490411.69,563446793.65,5429275014.52,2119369001.02,1004875684.42,,533202158.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,6802167719.0,,,,,,17873635.21,224033178.0,,,,,,469187291.3,384713931.5,-888417626.16,,99602412.87,,-17851266.51,,,,0.0,,469187291.3,810326705.96,0.079,,,,2180700000.0,328494300.57,,,-471503709.26,,,,,,147227815.66,231879142.59,,,,,,2175345785.0,,,132119340.58,,,,,,,,9251181630.81,,,560785798.31,192191621.51,-451089469.22,9251181630.81,2169176914.16,220333374.93,,,,19077448.34,,1177427551.74,,,6336063.3,,,3186934954.29,2175345785.0,,,66777691.72,,53718458.69,,0.079,,,,12878446659.06,,12317660860.75,,-250991838.0,,,,9722781.55,,2482679408.02,,,,,265541614.77,,,171852317.04,,,,,,,,,,,,0.0,-55473.91,28141753.42,,990000000.0,,,,460613641.15,171852317.04,4432735.59,173114173.17,-840842032.12,165101450.87,5356111868.45,,,,,-33819514.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,6664025007.77,,,,,,19801281.19,221197311.0,,,,,,259217644.82,401255193.89,-731084634.43,,71610360.34,,66920902.86,,,,0.0,,259217644.82,845147197.37,,,,,2180700000.0,460613641.15,,,-727335225.84,,,,,,180716614.95,286569598.9,,,,,,,,,-209917616.28,,,,,,,,9920289262.26,,,415826399.03,183995569.01,0.0,9920289262.26,2231591990.05,227673906.62,,,,40396863.24,,1192745352.59,,,6238821.09,,,3745152557.65,,,,86051702.76,,89319859.19,,,,,,13359187044.07,,12943360645.04,,-551567156.69,,,,10035614.32,,3028566935.8,,,,,261330427.96,,,145348288.77,,,,,,,,,,,,0.0,-87230.68,43678337.61,,990000000.0,,,,250696024.87,145348288.77,4123755.1,143598705.77,-588803962.64,200517896.14,5976744547.7,,,,,-342720549.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,6863006497.59,,,,,,18032353.84,218361444.0,,,,,,644087788.1,401053996.31,-1116682989.55,,138434364.59,,-53671431.44,,,,80000000.0,,644087788.1,543804886.67,0.091,,,,2180700000.0,250696024.87,,,-1002590885.02,,,,,,158916675.45,270995318.59,,,,,,2186609778.0,,,464885140.83,,,,,,,,10673394204.5,,,883615791.84,218598907.83,0.0,10673394204.5,2259878792.19,251410795.29,,,,24603777.49,,1391726842.41,,,6153048.05,,,4691304705.5,2186609778.0,,,94046289.3,,95450121.71,,0.091,,,,14527621124.4,,13644005332.56,,-798243366.25,,,,8932002.53,,3978231248.58,,,,,258019460.61,,,198981489.82,,,,,,,,,,,,0.0,787738379.86,32811887.46,,1280000000.0,,,,715581165.7,198981489.82,2404834.26,193995130.34,-917827951.87,176949029.29,6951183497.69,,,,,-61156730.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,-4173339361.55,1103754966.67,253331420.16,7275144390.9,5983977.41,673601826.06,483021797.72,0.309,138495765.16,31951742.25,215525577.0,,2180700000.0,,2179941185.0,328494300.57,483021797.72,474235006.0,-1437154111.41,2179941185.0,89903620.11,,-19464844.87,14489734355.79,11618003993.1,50232391.46,0.0,,483021797.72,331832594.84,,,,122727040.03,2180700000.0,715581165.7,,-469548672.49,-1171952878.1,,,,474235006.0,,190268810.39,314010510.98,2253842707.08,87659012.49,,-3456617991.14,-3373382698.22,,667176843.05,,-248591099.97,140326634.61,,,,2956134.08,,,11618003993.1,-333387.25,764788928.94,709863812.5,179020468.43,-18459203.27,11618003993.1,1173444239.39,226653106.22,0.309,,,22551634.66,,1481082281.56,,,5983977.41,,21752666.65,6038529305.54,,7211973544.93,-24066639.96,91789958.34,,152559704.28,,,,,-2561658622.21,15199598168.29,1481082281.56,14489734355.79,673601826.06,-960856261.27,338665642.12,1103454571.06,5251962879.38,21541993.06,,5251962879.38,,773806566.78,-488239403.15,385000000.0,253331420.16,106629723.73,,157419730.43,466990065.73,15199598168.29,,,,,331832594.84,,677129916.45,0.0,7275144390.9,0.0,1466247031.81,47632637.79,483021797.72,385000000.0,399550757.91,189621765.28,,466990065.73,157419730.43,2956134.08,156468833.77,-1109144044.51,222220552.64,7211973544.93,152559704.28,,6038529305.54,,-50542608.32,0.0,215525577.0,11618003993.1,1173444239.39,811724076.01,,709863812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,7428544537.92,,,,,,16965044.8,225457554.82,,,,,,464772299.31,471815641.68,-371966178.13,,113007903.48,,-33574028.48,,,,0.0,,464772299.31,313545638.56,0.07,,,,2180700000.0,466990065.73,,,-851837740.71,,,,,,138608750.07,232105191.98,,,,,,2191430672.0,,,-14045849.6,,,,,,,,12433297443.83,,,658896818.61,169131212.17,,12433297443.83,1095497680.09,218355565.18,,,,17093683.99,,1634482428.58,,,5750011.97,,,6699337050.08,2191430672.0,,,76531397.11,,158106948.98,,0.07,,,,15934496881.72,,15275600063.11,,-666782253.25,,,,8964135.3,,5920083330.25,,,,,248438078.15,,,153400147.02,,,,,,,,,,,,0.0,-380874.56,49224353.01,,366587300.0,,,,452944216.13,153400147.02,2941964.14,152037528.18,-772403865.71,155573794.87,7794834730.17,,,,,-65450807.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
