date,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,annualRetainedEarnings,annualDilutedAverageShares,quarterlyCurrentAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingFreeCashFlow,trailingPretaxIncome,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,trailingChangeInAccountPayable,trailingTotalRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualCashDividendsPaid,trailingPurchaseOfInvestment,annualCostOfRevenue,annualLongTermDebt,annualEndCashPosition,annualCurrentDebt,annualNetIncome,annualDilutedEPS,annualTaxProvision,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,annualTotalAssets,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualOperatingIncome,annualAccountsPayable,annualBasicAverageShares,trailingInvestingCashFlow,annualOtherNonCashItems,quarterlyInterestExpense,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualDepreciationAndAmortization,annualIncomeTaxPayable,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyInventory,quarterlyEndCashPosition,trailingSaleOfInvestment,quarterlyOtherIncomeExpense,annualCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCurrentAssets,annualAccountsReceivable,quarterlyChangeInInventory,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,annualNetPPE,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualEbitda,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,trailingGrossProfit,annualRepaymentOfDebt,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingRepaymentOfDebt,annualGrossPPE,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingOtherNonCashItems,quarterlyAccountsPayable,quarterlyTotalRevenue,annualBasicEPS,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,annualStockBasedCompensation,annualChangeInInventory,quarterlyGrossPPE,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,annualNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,annualTotalRevenue,annualCapitalStock,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,annualInterestExpense,quarterlyCurrentLiabilities,trailingNetIncome,annualGoodwill,quarterlyPurchaseOfBusiness,quarterlyNetPPE,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,quarterlyPretaxIncome,annualGrossProfit,annualInventory,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,annualDeferredIncomeTax,quarterlyTaxProvision,trailingChangeInInventory,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingCashDividendsPaid,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.851990400,-44600000.0,1500000.0,,106400000.0,138400000.0,,57900000.0,-14600000.0,129300000.0,-22100000.0,128990793.0,131300000.0,242800000.0,,,,-138700000.0,,102600000.0,,,900000.0,7300000.0,14100000.0,,,184000000.0,102600000.0,0.0,2100000.0,16000000.0,0.123975,16400000.0,374100000.0,40100000.0,,374100000.0,7200000.0,,,5100000.0,,,48700000.0,9800000.0,128990793.0,,17700000.0,1200000.0,231000000.0,-41100000.0,,,15400000.0,,,,,6000000.0,0.0,,-100000.0,,26800000.0,7200000.0,7200000.0,138400000.0,19900000.0,3900000.0,2900000.0,,131300000.0,,,,,-30300000.0,180600000.0,,,16000000.0,,,106400000.0,32000000.0,58300000.0,,3900000.0,18400000.0,64100000.0,231000000.0,0.0,900000.0,,180600000.0,,-15600000.0,19900000.0,-10300000.0,12400000.0,20100000.0,,,,30200000.0,,14100000.0,,142800000.0,,,24800000.0,,,,84700000.0,,,1900000.0,242800000.0,2100000.0,19900000.0,,19900000.0,14400000.0,28300000.0,,,-14900000.0,,,,9800000.0,84700000.0,0.123975,,,,,2900000.0,40200000.0,,-2000000.0,84700000.0,-171500000.0,,,16400000.0,-33000000.0,,-26400000.0,,23700000.0,20100000.0,,14400000.0,,272900000.0,,,,,7100000.0,32000000.0,,,,58300000.0,-70700000.0,-26400000.0,12100000.0,88900000.0,6000000.0,,,19500000.0,-22100000.0,700000.0,4900000.0,,,46400000.0,18500000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,-4500000.0,,106000000.0,,,60100000.0,,,,,132700000.0,252800000.0,,,,,,102500000.0,,,0.0,7600000.0,,,,,,,,,,,385500000.0,,,,7800000.0,,0.056695,5400000.0,,,,,,,,2000000.0,,,,,,,,,,,0.0,,400000.0,,28900000.0,7800000.0,7800000.0,139000000.0,,3900000.0,3500000.0,,,,,,129935032.0,-15400000.0,,,,,,,,,,,,,,240700000.0,19900000.0,,,185400000.0,0.06003,-8200000.0,,,13000000.0,,,,,,,22500000.0,,,,,,,,,,,,,,,7100000.0,,7100000.0,15900000.0,0.0,,,-7200000.0,,137578270.0,,,89000000.0,,,,,,,,,,89900000.0,,,,2700000.0,,,-26400000.0,,,,,-12700000.0,,,,,,,,33000000.0,,,,63500000.0,,,13200000.0,,,,,21300000.0,-14300000.0,,5400000.0,,,-12300000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,-14000000.0,,195300000.0,,,70400000.0,,,,,152200000.0,334000000.0,,,,,,192100000.0,,,0.0,9300000.0,,,,,,,,,,,486200000.0,,,,8900000.0,,0.0667,6400000.0,,,,,,,,3200000.0,,,,,,,,,,,0.0,,500000.0,,34400000.0,8900000.0,8900000.0,228600000.0,,6100000.0,3200000.0,,,,,,133433283.0,-98600000.0,,,,,,,,,,,,,,250300000.0,0.0,,,249000000.0,0.0667,-89500000.0,,,15700000.0,,,,,,,23400000.0,,,,,,,,,,,,,,,6000000.0,,6000000.0,18700000.0,102400000.0,,,-9100000.0,,133433283.0,,,104800000.0,,,,,,,,,,105300000.0,,,,-4900000.0,,,-26400000.0,,,,,-1100000.0,,,,,,,,33300000.0,,,,78900000.0,,,15000000.0,,,,,25100000.0,-5400000.0,,6100000.0,,,-22300000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,-4200000.0,,256700000.0,,,75500000.0,,,,,172000000.0,382800000.0,,,,,,253900000.0,,,-100000.0,10000000.0,,,,,,,,,,,554800000.0,,,,9900000.0,,0.07337,7100000.0,,,,,,,,4300000.0,,500000.0,,,,,,,,,0.0,,700000.0,,38200000.0,9900000.0,9900000.0,285500000.0,,11800000.0,2900000.0,,,,,,134932534.0,-56700000.0,,,,,,,,,,,,,,261700000.0,0.0,,,286200000.0,0.07337,-49100000.0,,,17100000.0,,,,,,,24700000.0,,,,,,,,,,,,,,,15500000.0,,15500000.0,21100000.0,62800000.0,,,-7600000.0,,134932534.0,,,113700000.0,,,,,,,,,,111200000.0,,,,3400000.0,,,-26400000.0,,,,,9400000.0,,,,,,,,28800000.0,,,,84800000.0,,,16700000.0,,,,,28200000.0,4400000.0,,6800000.0,,,-15900000.0,300000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,-71000000.0,-8400000.0,,362700000.0,402500000.0,,87000000.0,-31100000.0,2500000.0,14800000.0,135906000.0,186100000.0,509200000.0,,,,-239300000.0,,356600000.0,,,1000000.0,11400000.0,19000000.0,,,292500000.0,356600000.0,0.0,2000000.0,37000000.0,0.273333,25100000.0,695300000.0,62100000.0,,695300000.0,10400000.0,,,8200000.0,,,79900000.0,14500000.0,132912000.0,,,6300000.0,273700000.0,2100000.0,,,27100000.0,,,,,8700000.0,0.0,,700000.0,,43700000.0,10400000.0,10400000.0,402500000.0,5400000.0,19400000.0,5100000.0,,186100000.0,,,,,-105500000.0,389700000.0,,,37000000.0,,,362700000.0,39800000.0,100100000.0,,19400000.0,5800000.0,107000000.0,273700000.0,0.0,1000000.0,,389700000.0,,-92500000.0,5400000.0,-14500000.0,19600000.0,23300000.0,,,,19900000.0,,19000000.0,,255900000.0,,,38700000.0,,,,139000000.0,,,2400000.0,509200000.0,2000000.0,5400000.0,,5400000.0,24100000.0,90700000.0,,,-13000000.0,,,,14500000.0,130700000.0,0.276667,,,,,5100000.0,65800000.0,,-1300000.0,139000000.0,-276200000.0,,,4600000.0,-36900000.0,,-38900000.0,,37000000.0,23300000.0,,-10100000.0,,438200000.0,,,,,15700000.0,39800000.0,,,,100100000.0,400000.0,-38900000.0,17200000.0,145700000.0,8700000.0,,,32300000.0,14800000.0,-700000.0,6800000.0,,,,600000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,-48500000.0,,936600000.0,,,165300000.0,,,,,441600000.0,1030300000.0,,,,,,931600000.0,,,0.0,23700000.0,,,,,,,,,,,1471900000.0,,,,-62400000.0,,-0.263465,19000000.0,,,,,,,,14500000.0,,4600000.0,,,,,,,,,0.0,,-91200000.0,,93400000.0,-62400000.0,-52800000.0,1045700000.0,,23400000.0,5000000.0,,,,,,236843604.0,-96000000.0,,,,,,,,,,,,,,406200000.0,6100000.0,,,824800000.0,-0.263465,-83100000.0,,,42700000.0,,,,,,,77400000.0,,,,,,,,,,,,,,6200000.0,65500000.0,,65500000.0,50700000.0,190900000.0,,,-12900000.0,,236843604.0,,,258700000.0,,,,,,,,,,221000000.0,,,,-35600000.0,,,-38900000.0,,,102900000.0,,59400000.0,,,,,,,,109100000.0,,,,182100000.0,,,-56400000.0,,,,,69700000.0,10800000.0,,-3600000.0,,,-24600000.0,17400000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,-230200000.0,,1051400000.0,,,183300000.0,,,,,405700000.0,1191300000.0,,,,,,1045000000.0,,,0.0,24300000.0,,,,,,,,,,,1597000000.0,,,,9700000.0,,0.04002,21000000.0,,,,,,,,26300000.0,,700000.0,,,,,,,,,0.0,,1000000.0,,105000000.0,9700000.0,19600000.0,1157400000.0,,31300000.0,6400000.0,,,,,,242378811.0,-190800000.0,,,,,,,,,,,,,,419300000.0,0.0,,,963800000.0,0.04002,48800000.0,,,45300000.0,,,,,,,66300000.0,,,,,,,,,,,,,,5700000.0,1100000.0,,1100000.0,59700000.0,117000000.0,,,-239600000.0,,242378811.0,,,288300000.0,,,,,,,,,,235100000.0,,,,9400000.0,,,-38900000.0,,,100300000.0,,-64500000.0,,,,,,,,106000000.0,,,,196200000.0,,,32800000.0,,,,,80700000.0,20400000.0,,13200000.0,,,-49000000.0,2200000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,-55200000.0,,1149100000.0,,,200900000.0,,,,,487900000.0,1261300000.0,,,,,,1140600000.0,,,0.0,26200000.0,,,,,,,,,,,1749200000.0,,,,29100000.0,,0.116725,22500000.0,,,,,,,,19800000.0,,-100000.0,,,,,,,,,0.0,,1000000.0,,117700000.0,29100000.0,29100000.0,1276200000.0,,35000000.0,8500000.0,,,,,,242378811.0,-96400000.0,,,,,,,,,,,,,,451300000.0,0.0,,,1010900000.0,0.12006,-8100000.0,,,48600000.0,,,,,,,72700000.0,,,,,,,,,,,,,,9600000.0,32800000.0,,32800000.0,69100000.0,95200000.0,,,-88300000.0,,249303919.0,,,318600000.0,,,,,,,,,,254300000.0,,,,33100000.0,,,-38900000.0,,,117500000.0,,31800000.0,,,,,,,,127100000.0,,,,215400000.0,,,48300000.0,,,,,91600000.0,49600000.0,,19200000.0,,,-27500000.0,700000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,-223700000.0,-69700000.0,,1235900000.0,1410400000.0,,223200000.0,-403600000.0,21500000.0,69000000.0,245103000.0,559500000.0,1356100000.0,,,,-53900000.0,,1225800000.0,,,1900000.0,46100000.0,77700000.0,,,772700000.0,1225800000.0,0.0,21800000.0,-4300000.0,-0.016667,41600000.0,1915600000.0,56900000.0,,1915600000.0,19400000.0,,,29500000.0,,,220000000.0,41900000.0,240429000.0,,,21900000.0,481800000.0,-6200000.0,,,92000000.0,,,,,23500000.0,0.0,,15900000.0,,116000000.0,19400000.0,19400000.0,1410400000.0,41500000.0,38400000.0,8200000.0,,559500000.0,,,,,-91900000.0,1084400000.0,,,-4300000.0,,,1235900000.0,174500000.0,233300000.0,,38400000.0,17600000.0,312000000.0,481800000.0,0.0,1900000.0,,1084400000.0,,-11500000.0,41500000.0,35300000.0,75600000.0,110800000.0,,,,6100000.0,,77700000.0,,492800000.0,,,120200000.0,,,,341400000.0,,,-73300000.0,1356100000.0,21800000.0,41500000.0,,41500000.0,40400000.0,89700000.0,,,-80400000.0,,,,41900000.0,339200000.0,-0.016667,,,,,8200000.0,212200000.0,,-7200000.0,341400000.0,-475100000.0,,,10700000.0,-421200000.0,,-108100000.0,,15300000.0,110800000.0,,8600000.0,,1204900000.0,,,,,82600000.0,174500000.0,,,,233300000.0,-1000000.0,-108100000.0,32100000.0,432200000.0,23500000.0,,,69900000.0,69000000.0,-16000000.0,12700000.0,,,,1200000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,-77700000.0,,1340100000.0,,,222100000.0,,,,,574200000.0,1473200000.0,,,,,,1324800000.0,,,0.0,33200000.0,,,,,,,,,,,2047400000.0,,,,27900000.0,,0.11339,27000000.0,,,,,,,,22800000.0,,7300000.0,,,,,,,,,0.0,,1300000.0,,130100000.0,27900000.0,27900000.0,1509100000.0,,94700000.0,15300000.0,,,,,,246053444.0,-133700000.0,,,,,,,,,,,,,,511800000.0,41500000.0,,,1117300000.0,0.11339,-17700000.0,,,60200000.0,,,,,,,92500000.0,,,,,,,,,,,,,,19400000.0,39900000.0,,39900000.0,69900000.0,93800000.0,,,-116000000.0,,246053444.0,,,352200000.0,,,,,,,,,,369300000.0,,,,38300000.0,,,-108100000.0,,,149600000.0,,-1600000.0,,,,,,,,169000000.0,,,,261200000.0,,,46200000.0,,,,,96900000.0,96900000.0,,18300000.0,,,-27100000.0,2000000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,-80700000.0,,1423200000.0,,,248500000.0,,,,,592500000.0,1513900000.0,,,,,,1409100000.0,,,100000.0,66200000.0,,,,,,,,,,,2106400000.0,,,,-21000000.0,,-0.08671,27400000.0,,,,,,,,24400000.0,,-4600000.0,,,,,,,,,24700000.0,,-16600000.0,,104500000.0,-21000000.0,-21000000.0,1602300000.0,,79600000.0,14000000.0,,,,,,242186599.0,-93500000.0,,,,,,,,,,,,,,479400000.0,0.0,,,1160600000.0,-0.08671,-20100000.0,,,93600000.0,,,,,,,123600000.0,,,,-4500000.0,,,,,,100000.0,,,,23600000.0,24700000.0,,24700000.0,10900000.0,85600000.0,,,-73400000.0,,242186599.0,,,353000000.0,,,,,,,,,,381800000.0,,,,-7300000.0,,,-108100000.0,,,155500000.0,,-15200000.0,,,,,,,,179100000.0,,,,273700000.0,,,-30700000.0,,,,,38300000.0,68000000.0,,-9700000.0,,,,0.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,21400000.0,,1448600000.0,,,250800000.0,,,,,657900000.0,1539100000.0,,,,,,1434200000.0,,,0.0,49700000.0,,,,,,,,,,,2197000000.0,,,,1900000.0,,0.00667,29800000.0,,,,,,,,28900000.0,,500000.0,,,,,,,,,70700000.0,,-3300000.0,,116200000.0,1900000.0,1900000.0,1688800000.0,,76500000.0,14400000.0,,,,,,284857571.0,-45900000.0,,,,,,,,,,,,,,481600000.0,24700000.0,,,1176800000.0,0.00667,2600000.0,,,79500000.0,,,,,,,129400000.0,,,,-4900000.0,,,,,,100000.0,,,,23700000.0,70700000.0,,70700000.0,36700000.0,24900000.0,,,-48500000.0,,284857571.0,,,367000000.0,,17600000.0,,,,,,,,393900000.0,,,,69900000.0,,,-108100000.0,,,216500000.0,,46100000.0,,,,,,,,240200000.0,,,,285800000.0,,,4200000.0,,,,,66500000.0,69800000.0,,2300000.0,,,,0.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,77887000.0,199286000.0,,9193000.0,1707737000.0,,258739000.0,62286000.0,2046000.0,-94792000.0,243456000.0,654748000.0,1401970000.0,,,,-11167000.0,-4910000.0,5696000.0,,,3497000.0,114608000.0,77877000.0,,,993239000.0,5696000.0,107981000.0,26585000.0,-147256000.0,-0.603333,-34570000.0,2056718000.0,-181826000.0,,2056718000.0,-148056000.0,,,28281000.0,,,75823000.0,121561000.0,243456000.0,,,34797000.0,326404000.0,-7252000.0,,,112481000.0,,,,,32916000.0,107981000.0,,-121600000.0,,114212000.0,-148056000.0,-148056000.0,1707737000.0,107981000.0,46849000.0,,,654748000.0,,,,,-24330000.0,1069672000.0,,,-147256000.0,,,9193000.0,1698544000.0,285449000.0,,46849000.0,168943000.0,188304000.0,326404000.0,70700000.0,3497000.0,,1069672000.0,,24033000.0,107981000.0,66494000.0,142889000.0,1550398000.0,,,,41487000.0,,77877000.0,,199699000.0,,-4910000.0,263808000.0,,,,427109000.0,81000.0,,-141700000.0,1401970000.0,26585000.0,107981000.0,,107981000.0,-28677000.0,-4601000.0,,,131243000.0,,,,121561000.0,372951000.0,-0.603333,145487000.0,,,,,376289000.0,,-8742000.0,427109000.0,-297430000.0,,,68043000.0,-106657000.0,,-141660000.0,-25380000.0,-147256000.0,1550398000.0,,37194000.0,,1445351000.0,81000.0,,,,110797000.0,1698544000.0,,,,285449000.0,-4052000.0,-141660000.0,-188226000.0,452112000.0,32916000.0,,,-396000.0,-94792000.0,-21546000.0,-40170000.0,,,,46000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,44811000.0,,8316000.0,,,259298000.0,,,,,644501000.0,1375485000.0,,,,,,5027000.0,,,3289000.0,44780000.0,,,,,,,,,,,2019986000.0,,,,3847000.0,,0.016667,27718000.0,,,,,,,,33165000.0,,0.0,,,,,,,,24665000.0,150377000.0,,1395000.0,,112815000.0,3847000.0,3847000.0,1667928000.0,,45335000.0,,,,,7517000.0,-1508000.0,230820000.0,-3228000.0,,,,,,,,,,,,,,331206000.0,107981000.0,,,1045457000.0,0.016667,13449000.0,,,72498000.0,,,,,,,103359000.0,,,,-4874000.0,,,,,,81000.0,,,,23904000.0,150377000.0,,150377000.0,40317000.0,-15864000.0,,,-16677000.0,,230820000.0,,99445000.0,372113000.0,,30392000.0,156000.0,,,,,,,436761000.0,,,,61488000.0,,,-152068000.0,,,1536263000.0,,42396000.0,,,,,,,,1659612000.0,,,,284693000.0,,,7549000.0,,,,,68035000.0,-90945000.0,,3702000.0,,,,867000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,41007000.0,,1192055000.0,,,267714000.0,,,,,606309000.0,1248840000.0,,,,,,1188134000.0,,,3921000.0,44267000.0,,,,,,,,,,,1855149000.0,,,,-15355000.0,,-0.063333,29670000.0,,,,,,,,34482000.0,,-2401000.0,,,,,,,,19865000.0,190672000.0,,-16398000.0,,111194000.0,-15355000.0,-15355000.0,1517704000.0,,43485000.0,,,,,2442000.0,,242447368.0,122213000.0,,,,,,,,,,,,,,320050000.0,150377000.0,,,957322000.0,-0.063333,-17113000.0,,,73937000.0,,,,,,,92417000.0,,,,-160000.0,,,,,,82000.0,,,,121237000.0,190672000.0,,190672000.0,37257000.0,-130899000.0,,,-7974000.0,,242447368.0,,72888000.0,378908000.0,,17332000.0,5901000.0,,,,,,,389693000.0,,,,48981000.0,,,-141660000.0,,,131524000.0,,40295000.0,,,,,,,,325649000.0,,,,248033000.0,,,-14646000.0,,,,,66927000.0,-106300000.0,,709000.0,,,,-604000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,76941000.0,,1038595000.0,,,248734000.0,,,,,449162000.0,1222121000.0,,,,,,1033635000.0,,,4960000.0,36968000.0,,,,,,,,,,,1671283000.0,,,,9660000.0,,0.04,26927000.0,,,,,,,,26370000.0,,-4822000.0,,,,,,,,37425000.0,38574000.0,,1418000.0,,113801000.0,9660000.0,13150000.0,1323799000.0,,40657000.0,,,,,-17642000.0,,241500000.0,-5355000.0,,,,,,,,,,,,,,330683000.0,190672000.0,,,940083000.0,0.04,1678000.0,,,63895000.0,,,,,,,70523000.0,,,,-163000.0,,,,,,82000.0,,,,48907000.0,38574000.0,,38574000.0,49906000.0,-231056000.0,,,-7372000.0,,241500000.0,,69488000.0,362535000.0,,48263000.0,-8660000.0,,,,,,,383041000.0,,,,84313000.0,,,-141660000.0,,,166809000.0,,-152098000.0,,,,,,,,285204000.0,,,,241381000.0,,,23807000.0,,,,,76833000.0,-96640000.0,,10657000.0,,,,593000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,150974000.0,103801000.0,,978861000.0,1228388000.0,,256407000.0,266560000.0,2658000.0,-81307000.0,249471000.0,397875000.0,1198757000.0,,,,146000.0,-83000.0,974006000.0,,,4855000.0,37258000.0,52785000.0,,,1032153000.0,974006000.0,31207000.0,1676000.0,13485000.0,0.053333,27960000.0,1596632000.0,44935000.0,,1596632000.0,15333000.0,,,27290000.0,,,179271000.0,74882000.0,244743000.0,,,22620000.0,349368000.0,5332000.0,,,111605000.0,,,,,20641000.0,31207000.0,,1828000.0,,116339000.0,15333000.0,15333000.0,1228388000.0,31207000.0,40475000.0,,,397875000.0,,17085000.0,,,-20275000.0,921623000.0,,,13485000.0,,,978861000.0,249527000.0,236659000.0,,40475000.0,307648000.0,290876000.0,349368000.0,38574000.0,4855000.0,,921623000.0,,2132000.0,31207000.0,-76774000.0,64548000.0,172969000.0,,,,107981000.0,,52785000.0,,-477777000.0,,-83000.0,163273000.0,,,,405501000.0,82000.0,,-11757000.0,1198757000.0,1676000.0,31207000.0,,31207000.0,51791000.0,-99958000.0,,,-9065000.0,,,,74882000.0,372746000.0,0.056667,54987000.0,11509000.0,,,,274878000.0,,9402000.0,405501000.0,93355000.0,,,112866000.0,-41088000.0,,-168842000.0,,16975000.0,172969000.0,,-7367000.0,,1486302000.0,82000.0,,,,116637000.0,249527000.0,,,,236659000.0,-3399000.0,-168842000.0,28225000.0,454149000.0,20641000.0,,,79081000.0,-81307000.0,8906000.0,12892000.0,,,,1802000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,51076000.0,,936780000.0,,72484000.0,260974000.0,,,,,418957000.0,1206780000.0,,,,,,932025000.0,,,4755000.0,23628000.0,,,,,,,,,,,1625737000.0,,,,30934000.0,,0.116667,26148000.0,,,,,,,,19724000.0,,-50000.0,,,,,,,,45566000.0,17443000.0,,1348000.0,,125243000.0,30934000.0,30934000.0,1216473000.0,,14408000.0,,,,,-24418000.0,-1492000.0,250816216.0,-37829000.0,,,299424000.0,,,,,,,,,,,388219000.0,31207000.0,,,947946000.0,0.123333,19593000.0,,,49776000.0,,,,,,,14259000.0,,,,,,,,,,83000.0,,,,7580000.0,17443000.0,,17443000.0,75467000.0,-33766000.0,,,-6755000.0,,265148571.0,,77345000.0,386217000.0,,-7701000.0,2900000.0,,,,,,,411639000.0,,,,57831000.0,,,-168842000.0,,,122284000.0,,-13764000.0,,,,,,,,279693000.0,,,,242797000.0,,,54634000.0,,,,,101615000.0,-50373000.0,,23700000.0,,,500000.0,4630000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,65099000.0,,940752000.0,,83166000.0,271545000.0,,,,,483341000.0,1200682000.0,,,,,,935247000.0,,,4984000.0,32039000.0,,,,,,,,,,,1684023000.0,,,,29545000.0,,0.11,26624000.0,,,,,,,,18715000.0,,-9922000.0,,,,,,,,44604000.0,85258000.0,,1120000.0,,129095000.0,29545000.0,28568000.0,1235319000.0,,13323000.0,521000.0,,,,962000.0,-2180000.0,253242857.0,-11242000.0,,,297907000.0,,,,,,,,,,,427579000.0,17443000.0,,,945821000.0,0.116667,1043000.0,,,58663000.0,,,,,,,12726000.0,,,,,,,,,,84000.0,,,,15419000.0,85258000.0,,85258000.0,70432000.0,2130000.0,,,-11828000.0,,268590909.0,,79227000.0,400640000.0,,10612000.0,1569000.0,,,,,,,410380000.0,,,,76927000.0,,,-168842000.0,,,116755000.0,,67815000.0,,,,,,,,294567000.0,,,,241538000.0,,,50568000.0,,,,,97056000.0,-20828000.0,,22000000.0,,,655000.0,5665000.0,,,,,,,,,,,,,,
