date,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualDilutedAverageShares,trailingSaleOfInvestment,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualStockholdersEquity,trailingChangeInInventory,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,annualSaleOfInvestment,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyInventory,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,trailingOperatingCashFlow,annualDilutedEPS,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,trailingTotalRevenue,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualCurrentLiabilities,quarterlyBasicAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyBasicEPS,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyEbitda,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualRepaymentOfDebt,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualResearchAndDevelopment,annualCapitalStock,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,annualFreeCashFlow,annualCurrentDebt,annualNetIncome,annualBasicEPS,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualGoodwill,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingDilutedAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingRepurchaseOfCapitalStock,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:00.488937600,,,,,,,,,-200000.0,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,1400000.0,,,,,,,,,,,,725600.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.496886400,,,,,,,,,-400000.0,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,1500000.0,,,,,,,,,,,,725600.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.504835200,-100000.0,,,,,0.0,-1900000.0,,-100000.0,700000.0,,69300000.0,,3600000.0,,,25300000.0,2100000.0,,,,,38300000.0,,,,,,,,,,,1300000.0,9900000.0,25300000.0,,,,3600000.0,,,,-1.0,8900000.0,,700000.0,8900000.0,0.0,,,,28800000.0,,,8900000.0,,,,,0.0,2200000.0,,28800000.0,,-2200000.0,-1800000.0,,,1400000.0,100000.0,8900000.0,,-100000.0,30500000.0,,,,,69300000.0,,,,57400000.0,,,28600000.0,31000000.0,,,,1100000.0,,,,,,30500000.0,,,,,800000.0,,,-1700000.0,2500000.0,,,,28600000.0,,,11900000.0,,,38300000.0,-6300000.0,-700000.0,,2100000.0,,,,,,,,,,,,4800000.0,,5600000.0,,,,,,,,2200000.0,,11900000.0,-1200000.0,1300000.0,,,9900000.0,,28800000.0,28800000.0,,800000.0,57400000.0,,,800000.0,-700000.0,,,,-6300000.0,1500000.0,31000000.0,,0.0,100000.0,-700000.0,-1.0,,-1700000.0,0.0,,3000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.512611200,,,,,,,,,-300000.0,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,1300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,1300000.0,,,,,,,,,,,,726500.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.520473600,,,,,,,,,-400000.0,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,1300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,1300000.0,,,,,,,,,,,,726500.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.528422400,,,,,,,,,-2600000.0,,,,,,,,,,,,,,,,,,,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5,,,,,,,,,,,,,,,,,,,3600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600000.0,3600000.0,,,,,,,,,,,,741000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.536371200,0.0,,,,,0.0,-7900000.0,,-1300000.0,701493.0,,100700000.0,,,,,42200000.0,5300000.0,,,,,51400000.0,,,,,,,,,,,5500000.0,2500000.0,42200000.0,,,,,,,,-6.7,30200000.0,,701493.0,30200000.0,0.0,,,,42200000.0,,,30200000.0,,,,,0.0,7100000.0,,53900000.0,,-6700000.0,-5200000.0,,,800000.0,1800000.0,30200000.0,,0.0,57900000.0,,,,,100700000.0,,,,63000000.0,,,9100000.0,49300000.0,,,,2000000.0,,,,,,57900000.0,,,,,0.0,,,-4000000.0,5600000.0,,,,9100000.0,,,37700000.0,,,51400000.0,-12900000.0,-4700000.0,,5300000.0,,,,,,,,,,,,12100000.0,,12900000.0,,,,,,,,7100000.0,,37700000.0,-3200000.0,5500000.0,,,2500000.0,,53900000.0,42200000.0,,800000.0,63000000.0,,,0.0,-4700000.0,,,,-12900000.0,6700000.0,49300000.0,,0.0,1800000.0,-4700000.0,-6.7,,-4000000.0,0.0,,7500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.544147200,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,4600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600000.0,4600000.0,,,,,,,,,,,,850800.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.552009600,,,,,,,,,2100000.0,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,9300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300000.0,9300000.0,,,,,,,,,,,,850800.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.559958400,,,,,,,,,3900000.0,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,22100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22100000.0,22100000.0,,,,,,,,,,,,985700.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.567907200,200000.0,,,,,0.0,13700000.0,,3500000.0,870370.0,,163500000.0,,2700000.0,,,64700000.0,6600000.0,,,,,87500000.0,,,,,,,,,,,12400000.0,13700000.0,64700000.0,,,,2700000.0,,,,10.8,78100000.0,,870370.0,78100000.0,0.0,,,,67600000.0,,,78100000.0,,,,,0.0,8400000.0,,59800000.0,,13800000.0,20000000.0,,,3800000.0,1800000.0,78100000.0,,200000.0,69700000.0,,,,,163500000.0,,,,70000000.0,,,10200000.0,76000000.0,,,,3900000.0,,,,,,69700000.0,,,,,0.0,,,-9900000.0,5400000.0,,,,10200000.0,,,93500000.0,,,87500000.0,-22200000.0,9400000.0,,6600000.0,,,,,,,,,,,,30800000.0,,56400000.0,,,,,,,,8400000.0,,93500000.0,4300000.0,12400000.0,,,13700000.0,,59800000.0,67600000.0,,25600000.0,70000000.0,,,0.0,9400000.0,,,,-22200000.0,20400000.0,76000000.0,,0.0,1800000.0,9400000.0,10.8,,-9900000.0,0.0,,11800000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.575769600,,,,,,,,,2200000.0,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,15400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15400000.0,15400000.0,,,,,,,,,,,,987200.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.583632000,,,,,,,,,3600000.0,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,17700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17700000.0,17700000.0,,,,,,,,,,,,996300.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.591580800,,,,,,,,,5800000.0,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,30800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30800000.0,30800000.0,,,,,,,,,,,,996300.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.599529600,700000.0,,,,,0.0,20200000.0,,3800000.0,1062069.0,,190800000.0,,5300000.0,,,63100000.0,7400000.0,,,,,112200000.0,,,,,,,,,,,15300000.0,28000000.0,63100000.0,,,,5300000.0,,,,14.5,79900000.0,,1062069.0,79900000.0,0.0,,,,69100000.0,,,79900000.0,,,,,0.0,9500000.0,,86800000.0,,17100000.0,26600000.0,,,7000000.0,2100000.0,79900000.0,,700000.0,94900000.0,,,,,190800000.0,,,,94700000.0,,,7900000.0,78600000.0,,,,3900000.0,,,,,,94900000.0,,,,,-100000.0,,,-8100000.0,9700000.0,,,,7900000.0,,,96100000.0,,,112200000.0,-46800000.0,15400000.0,,7400000.0,,,,,,,,,,,,41900000.0,,78200000.0,,,,,,,,9500000.0,,96100000.0,4800000.0,15300000.0,,,28000000.0,,86800000.0,69100000.0,,36300000.0,94700000.0,,,-100000.0,15400000.0,,,,-46800000.0,14300000.0,78600000.0,,0.0,2100000.0,15400000.0,14.5,,-8100000.0,0.0,,19200000.0,,,,,,,,,,,,,,,,,,,,,
