,timestamp,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlyCurrentDeferredRevenue,annualCapitalStock,annualOtherIncomeExpense,trailingOperatingCashFlow,quarterlyPretaxIncome,annualBasicEPS,quarterlyOperatingExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,trailingCashFlowFromContinuingFinancingActivities,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualGrossProfit,annualTotalNonCurrentAssets,annualBasicAverageShares,annualOtherIntangibleAssets,annualNetPPE,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCurrentLiabilities,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyNetPPE,annualOtherNonCurrentLiabilities,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,trailingCapitalExpenditure,annualDilutedAverageShares,quarterlyOperatingCashFlow,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,quarterlyGrossPPE,annualChangesInAccountReceivables,annualPretaxIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,annualInterestExpense,trailingBeginningCashPosition,annualNonCurrentDeferredRevenue,annualGoodwill,quarterlyAccountsPayable,quarterlyBasicEPS,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyInterestExpense,annualAccumulatedDepreciation,trailingInvestingCashFlow,quarterlyCurrentDebt,quarterlyChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetOtherFinancingCharges,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,trailingStockBasedCompensation,annualNetOtherFinancingCharges,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,trailingInterestExpense,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualDilutedEPS,annualPurchaseOfInvestment,trailingGrossProfit,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualOperatingIncome,annualOtherCurrentAssets,annualCostOfRevenue,annualTotalRevenue,trailingFreeCashFlow,quarterlyCurrentAssets,trailingTotalRevenue,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,annualCommonStockIssuance,annualEndCashPosition,annualFreeCashFlow,trailingCostOfRevenue,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyRetainedEarnings,trailingTaxProvision,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyEbitda,annualChangeInWorkingCapital,quarterlyStockBasedCompensation,annualAccountsPayable,annualNetOtherInvestingChanges,annualNetIncomeContinuousOperations,quarterlyFreeCashFlow,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyNonCurrentDeferredRevenue,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyTotalAssets,quarterlyDeferredIncomeTax,trailingPretaxIncome,annualNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualCashAndCashEquivalents,annualCurrentAssets,annualAccountsReceivable,annualCashDividendsPaid,annualBeginningCashPosition,annualLongTermDebt,trailingRepurchaseOfCapitalStock,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,annualOtherNonCashItems,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualStockholdersEquity,annualTaxProvision,annualTotalAssets,quarterlyGrossProfit,quarterlyOtherIncomeExpense,quarterlyNetOtherInvestingChanges,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyLongTermDebt,quarterlyGoodwill,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyStockholdersEquity,annualRetainedEarnings,trailingChangeInAccountPayable,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualInventory,annualSaleOfInvestment,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSellingGeneralAndAdministration,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1380499200,,,,,,,,49900000.0,,28000000.0,,,,15100000.0,,,,,,,,,,,,,,,,,,,,,,,,,65302455.0,,,,,,,,,,,,,,,,,0.543624,,,13000000.0,,,,,,,,,65302455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35500000.0,,,,,88500000.0,,,,,,,72700000.0,,417200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316500000.0,,,,0.543624,,,,,,,100700000.0,-10400000.0,,,,,,,2400000.0,35500000.0,34800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1388448000,105700000.0,7400000.0,,800000.0,,200000.0,,-3000000.0,1.615559,1100000.0,0.0,20800000.0,,0.0,,,,9500000.0,348100000.0,70900000.0,65302455.0,20800000.0,500000.0,284800000.0,7400000.0,20200000.0,,,,700000.0,,500000.0,0.0,,,7400000.0,600000.0,0.0,65302455.0,-2100000.0,-200000.0,,65302455.0,-1900000.0,,0.0,2600000.0,42000000.0,165500000.0,0.0,39600000.0,,100000.0,49000000.0,,-0.04594,,,0.0,-2100000.0,,0.0,-2100000.0,2600000.0,,,0.0,65302455.0,,-2200000.0,,-27900000.0,,,0.0,-35100000.0,-112900000.0,1.615559,,,,-104800000.0,,100000.0,0.0,215200000.0,0.0,1020700000.0,1368800000.0,,17200000.0,,0.0,20200000.0,,7400000.0,900000.0,,0.0,-3000000.0,-50600000.0,,,1100000.0,-1900000.0,-103300000.0,,3100000.0,-8100000.0,106500000.0,-2100000.0,-3000000.0,,15000000.0,100000.0,,70900000.0,0.0,88100000.0,0.0,,105500000.0,20300000.0,20300000.0,800000.0,0.0,132900000.0,7400000.0,17200000.0,3300000.0,-25700000.0,236200000.0,0.0,,,0.0,600000.0,54000000.0,,0.0,,3600000.0,105500000.0,16900000.0,3100000.0,7400000.0,79700000.0,-0.04594,100000.0,7400000.0,-200000.0,67800000.0,59000000.0,88100000.0,-1900000.0,0.0,0.0,,3600000.0,0.0,49000000.0,,0.0,-3000000.0,-3000000.0,67800000.0,-50600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1396224000,,,,,,,,-95600000.0,,132900000.0,-373900000.0,,,-5900000.0,,,,0.0,,,,,,,,,,,,-5200000.0,469000000.0,,,,,,,166200000.0,65302455.0,,-12600000.0,,,-83300000.0,,,,,,,,,,,,-1.376671,,,31400000.0,,,,70300000.0,,,,,65302455.0,,,,,,,,,,,,,,,,,900000.0,,,,,,,,-16900000.0,,,,,,,-89900000.0,,,,46900000.0,-17300000.0,,,,,,-95900000.0,-64200000.0,,202500000.0,,,,-41500000.0,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,133800000.0,,,,-1.376671,,70300000.0,-12600000.0,,,,68700000.0,-86000000.0,0.0,,,,,,,-89900000.0,-89700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1404086400,,,,,,,,-24400000.0,,64100000.0,-19400000.0,,,200000.0,,,,70300000.0,,,,,,,,,,,,14400000.0,0.0,,,,,,,-19400000.0,65302455.0,,-13800000.0,,,29700000.0,,,,,,,,,,,,0.0,,,32800000.0,,,,-2000000.0,,,,,65302455.0,,,,,,,,,,,,,,,,,-2000000.0,,,,,,,,0.0,,,,,,,0.0,,,,47200000.0,55600000.0,,,,,,15900000.0,16400000.0,,214300000.0,,,,5800000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,133800000.0,,,,0.0,,68300000.0,-12300000.0,,,,80500000.0,-8000000.0,1500000.0,,,,,,,0.0,-24600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1412035200,,52400000.0,,23800000.0,,,,-1600000.0,,56100000.0,-487500000.0,944100000.0,,200000.0,,,0.0,68300000.0,,,,,,,52400000.0,,,,,-31600000.0,186400000.0,131500000.0,,,,,100300000.0,-309300000.0,65302455.0,,-17700000.0,,,32700000.0,,0.0,131500000.0,,,-100000.0,,,,,37000000.0,-0.038283,,,32600000.0,,,48300000.0,-294300000.0,,,,,65302455.0,,,,,,,,,,,,,,,,,-500000.0,,,,,,222700000.0,,-8200000.0,182500000.0,,,,,,-2500000.0,-153600000.0,,,49100000.0,80100000.0,,2200000.0,,,,15000000.0,34100000.0,,215000000.0,26000000.0,,3385600000.0,-14300000.0,3608300000.0,,,,2682900000.0,,,,,,,,,,,,,0.0,,,,367700000.0,,66800000.0,,124800000.0,,128100000.0,,-0.038283,2500400000.0,52400000.0,-17700000.0,,,,90200000.0,-3100000.0,0.0,,,2106700000.0,2209700000.0,0.0,0.0,-2500000.0,-1800000.0,925400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1419984000,19400000.0,61900000.0,,28100000.0,,-12000000.0,,11000000.0,-1.640061,53900000.0,448600000.0,904400000.0,,200000.0,,,,52400000.0,337200000.0,3367400000.0,65302455.0,904400000.0,142400000.0,205900000.0,61900000.0,202800000.0,,,,-4400000.0,-186400000.0,142400000.0,371900000.0,,,61900000.0,96700000.0,270400000.0,,-34300000.0,-22800000.0,,65302455.0,40300000.0,,0.0,176700000.0,-26800000.0,-111600000.0,-100000.0,128700000.0,,35900000.0,2223900000.0,41800000.0,,100000.0,,31900000.0,-34300000.0,,64400000.0,287900000.0,176700000.0,,,0.0,,,469000000.0,,107900000.0,,,-432200000.0,61900000.0,-65400000.0,-1.640061,,,,-66900000.0,,2478500000.0,5900000.0,29100000.0,200000.0,514900000.0,852100000.0,,230900000.0,,8200000.0,202800000.0,,61900000.0,-47500000.0,,64400000.0,10700000.0,-146700000.0,,,45600000.0,88600000.0,-66700000.0,,41800000.0,0.0,-106300000.0,17500000.0,43800000.0,,220300000.0,35900000.0,,3367400000.0,-16700000.0,3598300000.0,,,-107100000.0,2681300000.0,2681300000.0,28100000.0,-100000.0,308100000.0,61900000.0,230900000.0,85300000.0,-16900000.0,0.0,2070700000.0,,,200000.0,96700000.0,119300000.0,,371900000.0,,68500000.0,-107100000.0,122600000.0,4300000.0,85300000.0,188800000.0,,2478500000.0,61900000.0,-22800000.0,917000000.0,-5300000.0,3598300000.0,97700000.0,-900000.0,0.0,,68500000.0,2070700000.0,2223900000.0,,119300000.0,10700000.0,10800000.0,917000000.0,-146700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1427760000,,39600000.0,,29800000.0,,,,14700000.0,,48500000.0,-16100000.0,879700000.0,,100000.0,,,,61900000.0,,,,,,,39600000.0,,,,,-20900000.0,-16100000.0,140300000.0,,,,,115400000.0,-16100000.0,148936170.0,,-32100000.0,,,25900000.0,,0.0,140300000.0,,,-200000.0,,,,,34700000.0,0.097357,,,30800000.0,,,72500000.0,-22300000.0,,,,,148936170.0,,,,,,,,,,,,,,,,,1300000.0,,,,,,237200000.0,,0.0,198100000.0,,,,,,14500000.0,-132200000.0,,,45900000.0,91400000.0,,,,,,-6200000.0,45500000.0,,227200000.0,47600000.0,,3359300000.0,-35800000.0,3596500000.0,0.0,,,2671900000.0,,,,,,,,,,,,,0.0,,,,380200000.0,,61100000.0,,133200000.0,,153300000.0,,0.097357,2473800000.0,39600000.0,-32100000.0,,,,94000000.0,-2600000.0,-6800000.0,,,2046000000.0,2223900000.0,,2600000.0,14500000.0,14600000.0,924600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1435622400,,69600000.0,,27600000.0,,,,8200000.0,,53500000.0,-1719600000.0,854300000.0,,300000.0,,,0.0,39600000.0,,,,,,,69600000.0,,,,,-3700000.0,-6400000.0,147700000.0,,,,,128700000.0,18900000.0,152811887.0,,-28600000.0,,,39700000.0,,0.0,147700000.0,,,0.0,,,,,30600000.0,0.001963,,,25500000.0,,,43400000.0,30000000.0,,,,,152811887.0,,,,,,,,,,,,,,,,,-1700000.0,,,,,,288500000.0,,-17300000.0,154300000.0,,,,,,300000.0,300000.0,,,48800000.0,82500000.0,,,,,,11100000.0,38300000.0,,232100000.0,54500000.0,,3354600000.0,-29700000.0,3643100000.0,200000.0,,,1859300000.0,,,,,,,,,,,,,0.0,,,,1200000.0,,52700000.0,,140300000.0,,159600000.0,,0.001963,1705000000.0,69600000.0,-28600000.0,,,,91800000.0,-4600000.0,0.0,,,1639000000.0,2223900000.0,10300000.0,4700000.0,300000.0,7900000.0,797900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1443571200,,129000000.0,,39500000.0,,,,36400000.0,,48800000.0,-11000000.0,826300000.0,,6600000.0,,,0.0,69600000.0,,,,,,,129000000.0,,0.0,,,-8600000.0,-2300000.0,148600000.0,,,,,142200000.0,-13300000.0,67700000.0,,-20600000.0,,,93300000.0,,0.0,148600000.0,,,-100000.0,,,,,32000000.0,0.15,,,17000000.0,,,43400000.0,59400000.0,,,,,64400000.0,,,,,,,,,,,,,,,,,500000.0,,,,,,348200000.0,,0.0,184400000.0,,,,,,9900000.0,10200000.0,,,48700000.0,102100000.0,,900000.0,,,,72700000.0,53400000.0,,233600000.0,55000000.0,,3341000000.0,7700000.0,3689200000.0,5500000.0,,,1875000000.0,,,,,,,,,,,,,0.0,,,,1300000.0,,69500000.0,,131400000.0,,166900000.0,,0.15,1690600000.0,129000000.0,-20600000.0,,,,102200000.0,0.0,0.0,,,1628300000.0,2223900000.0,6000000.0,100000.0,9900000.0,29800000.0,808200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
