date,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalRevenue,annualCurrentDebt,annualEndCashPosition,quarterlyCashDividendsPaid,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingCostOfRevenue,annualFreeCashFlow,trailingTaxProvision,quarterlyEndCashPosition,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingPretaxIncome,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyChangeInInventory,annualCashDividendsPaid,annualOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,annualTotalAssets,quarterlyInventory,quarterlyGrossProfit,trailingCommonStockIssuance,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyTaxProvision,annualOtherIncomeExpense,trailingChangeInInventory,quarterlyCapitalStock,annualTotalNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualInventory,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyInterestExpense,annualEbitda,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,annualPretaxIncome,trailingOperatingExpense,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualGoodwill,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyAccountsPayable,trailingStockBasedCompensation,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingGrossProfit,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,annualDilutedEPS,trailingPurchaseOfInvestment,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,quarterlyNonCurrentDeferredRevenue
,,13800000.0,300000.0,,,,,,,,-4300000.0,,14600000.0,,,,,0.0,,-6900000.0,,,3200000.0,,,,21100000.0,,,,,,,,,,71700000.0,17900000.0,12300000.0,-2900000.0,,,,202600000.0,,33700000.0,,28500000.0,,,,,,162400000.0,199700000.0,,,,,,171200000.0,,1300000.0,,6700000.0,,,,,,,0.0,,36600000.0,,,171200000.0,36800000.0,,,,,700000.0,,7600000.0,34900000.0,,,-9600000.0,,14600000.0,14600000.0,,,,2800000.0,,,,2800000.0,,,,17000000.0,,,131800000.0,,66100000.0,,,,,,,,,,,5700000.0,,,,3700000.0,,,100000.0,,,,,,,4700000.0,14600000.0,-7300000.0,-30600000.0,-2300000.0,,,7600000.0,,,,,,,,236300000.0,,,,,,,,,,,,,500000.0,,0.0,,,15200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13500000.0,-300000.0,,,,,,,,-4200000.0,,400000.0,,,,,0.0,,-7700000.0,,,3700000.0,,,,7700000.0,,,,,,,,,,42300000.0,4000000.0,-13200000.0,7400000.0,,,,208800000.0,,27200000.0,,25300000.0,,,,,,168900000.0,202000000.0,,,,,,176600000.0,,1200000.0,,-2300000.0,,,,,,,100000.0,,34000000.0,,,176700000.0,21100000.0,,,,,300000.0,,10000000.0,21200000.0,,,16900000.0,,400000.0,400000.0,,,,3100000.0,,,,3100000.0,,,,17200000.0,,,136000000.0,,67800000.0,,,,,,,,,,,1200000.0,,,,3600000.0,,,0.0,,,,,,,5000000.0,11500000.0,-3400000.0,-32900000.0,-24700000.0,,,10600000.0,,,,,,,,236000000.0,,,,,,,,,,,,,300000.0,,0.0,,,13500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13200000.0,-100000.0,,,96900000.0,1500000.0,186000000.0,11800000.0,0.0,-4300000.0,22900000.0,-6700000.0,,,24500000.0,,0.0,,-2400000.0,,,3700000.0,200000.0,,,700000.0,177500000.0,14000000.0,,,8800000.0,2700000.0,,,,26200000.0,-3000000.0,25900000.0,-1000000.0,,,,213800000.0,,26200000.0,66200000.0,35400000.0,,,,,212900000.0,174700000.0,212900000.0,5500000.0,1800000.0,,2000000.0,177400000.0,177400000.0,26200000.0,1500000.0,8800000.0,-2200000.0,-16800000.0,4700000.0,-32600000.0,,8800000.0,52500000.0,100000.0,-200000.0,27100000.0,13700000.0,,177500000.0,12300000.0,,27100000.0,,,0.0,240000000.0,12500000.0,13900000.0,,,5500000.0,,-6700000.0,-6700000.0,,,,1800000.0,,,,1800000.0,,,,16900000.0,,,139500000.0,,69600000.0,69600000.0,,900000.0,,,213800000.0,139500000.0,24500000.0,12500000.0,89100000.0,11800000.0,35400000.0,100000.0,,3800000.0,36600000.0,,100000.0,,,1800000.0,,,1800000.0,4700000.0,-4000000.0,5100000.0,-35200000.0,,,,9600000.0,,,,,,14600000.0,,240000000.0,,-35200000.0,,,,,,174700000.0,,,,,-1300000.0,,0.0,,,14000000.0,,,2400000.0,9600000.0,,-27100000.0,,,,-200000.0,,,,,,,,,,,,,,,,,,,,
,,13500000.0,100000.0,,,,,,,,-4300000.0,,1200000.0,,,,,0.0,,-5500000.0,,,3500000.0,,,,8200000.0,,,,,,,,,,41600000.0,4700000.0,-4200000.0,-1500000.0,,,,217500000.0,,33000000.0,,44100000.0,,,,,,180900000.0,226400000.0,,,,,,182400000.0,,1900000.0,,-200000.0,,,,,,,-100000.0,,24100000.0,,,182300000.0,19900000.0,,,,,700000.0,,12900000.0,21700000.0,,,0.0,,1200000.0,1200000.0,,,,2400000.0,,,,2400000.0,,,,17000000.0,,,143800000.0,,69200000.0,,,,,,,,,,,1300000.0,,,,3900000.0,,,-100000.0,,,,,,,4500000.0,2800000.0,3300000.0,-37100000.0,-7000000.0,,,25700000.0,,,,,,,,250500000.0,,,,,,,,,,,,,600000.0,,1800000.0,,,17100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15100000.0,,,,,,,,,-4500000.0,,14400000.0,,,,,0.0,,-5800000.0,,,3700000.0,,,,21800000.0,,,,,,,,,,68500000.0,18100000.0,7500000.0,-4300000.0,,,,219700000.0,,33100000.0,,34300000.0,,,,,,184800000.0,218700000.0,,,,,,184400000.0,,1600000.0,,4200000.0,,,,,,,0.0,,34100000.0,,,184400000.0,31700000.0,,,,,600000.0,,8800000.0,36800000.0,,,0.0,,14400000.0,14400000.0,,,,2600000.0,,,,2600000.0,,,,18700000.0,,,145500000.0,,69000000.0,,,,,,,,,,,11400000.0,,,,4000000.0,,,200000.0,,,,,,,5200000.0,13300000.0,-7300000.0,-39300000.0,-5800000.0,,,8000000.0,,,,,,,,252800000.0,,,,,,,,,,,,,200000.0,,0.0,,,14900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14900000.0,,,,,,,,,-4900000.0,,1300000.0,,,,,0.0,,-14300000.0,,,3700000.0,,,,8800000.0,,,,,,,,,,43200000.0,5100000.0,-1000000.0,8600000.0,,,,231500000.0,,25600000.0,,31600000.0,,,,,,194100000.0,226000000.0,,,,,,194500000.0,,1400000.0,,-200000.0,,,,,,,-100000.0,,31100000.0,,,194400000.0,19500000.0,,,,,300000.0,,9100000.0,23700000.0,,,0.0,,1300000.0,1300000.0,,,,2700000.0,,,,2700000.0,,,,18600000.0,,,152600000.0,,73300000.0,,,,,,,,,,,7800000.0,,,,3900000.0,,,-100000.0,,,,,,,5600000.0,13500000.0,900000.0,-41500000.0,-14500000.0,,,9800000.0,,,,,,,,257100000.0,,,,,,,,,,,,,0.0,,0.0,,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13900000.0,0.0,,,87300000.0,1200000.0,184000000.0,21900000.0,1700000.0,-4900000.0,24600000.0,-7300000.0,,,-9300000.0,,1700000.0,,-5200000.0,,,3800000.0,0.0,,,800000.0,196200000.0,17300000.0,,,9700000.0,-100000.0,,,,30800000.0,-3000000.0,-11600000.0,-2900000.0,,,,233700000.0,,29300000.0,72100000.0,47700000.0,,200000.0,,,243900000.0,198900000.0,243900000.0,0.0,1700000.0,,1800000.0,196200000.0,196200000.0,29300000.0,1200000.0,9700000.0,-5500000.0,-18600000.0,5200000.0,,,9700000.0,57400000.0,0.0,-100000.0,19100000.0,14700000.0,,196200000.0,16100000.0,,19100000.0,,,0.0,263000000.0,14800000.0,14700000.0,,,0.0,,-7300000.0,-7300000.0,,,,1700000.0,,,18900000.0,1700000.0,,,,17700000.0,,,155200000.0,,73300000.0,73300000.0,,1500000.0,,18900000.0,233700000.0,155200000.0,23600000.0,14800000.0,96700000.0,21900000.0,47700000.0,0.0,,4200000.0,39300000.0,,0.0,,,1700000.0,,,-1700000.0,5200000.0,-6000000.0,10100000.0,-43700000.0,-5600000.0,,,8500000.0,,,,,,15900000.0,,263000000.0,,-43700000.0,,200000.0,,,,198900000.0,,,,,-1000000.0,,0.0,,,17300000.0,,,7000000.0,8500000.0,,-30800000.0,,,-32900000.0,-200000.0,,,,,,,,,,,,,,,,,,,,
,,15000000.0,100000.0,,,,,,,,-4900000.0,,-800000.0,,,,,2700000.0,,-19900000.0,,,4000000.0,,,,7500000.0,,,,,,,,,,51900000.0,3500000.0,-20700000.0,-3500000.0,,,,253500000.0,,39900000.0,,65400000.0,,,,,,218900000.0,254400000.0,,,,,,188900000.0,,1700000.0,,-800000.0,,,,,,,100000.0,,39000000.0,,,189000000.0,29400000.0,,,,,300000.0,,15700000.0,22500000.0,,,0.0,,-800000.0,-800000.0,,,,2700000.0,,,,2700000.0,,,,19000000.0,,,171800000.0,,76400000.0,,,,,38700000.0,,,,,,33700000.0,,,,4400000.0,,24000000.0,300000.0,,,,,,,5300000.0,-400000.0,21300000.0,-47100000.0,-20300000.0,,,10800000.0,,,,,,,,293400000.0,,,,400000.0,,,,,,,,,1000000.0,,1700000.0,,,20900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18933000.0,,,,,,,,,-5624000.0,,16971000.0,,,,,3992000.0,,-31876000.0,,,4736000.0,,,,25989000.0,,,,,,,2845000.0,,,102160000.0,21253000.0,26090000.0,-6519000.0,,,,284230000.0,,52633000.0,,63771000.0,,,,,,228391000.0,284837000.0,,,,,,221066000.0,,1044000.0,,4625000.0,,,,,,,0.0,,52026000.0,,,221066000.0,57260000.0,,,,,909000.0,,11517000.0,44900000.0,,,-43602000.0,,16971000.0,16971000.0,,,,6837000.0,,,,3992000.0,,,,23647000.0,,,189075000.0,,89310000.0,,,,,51545000.0,,,,,,26200000.0,,,,4825000.0,,319000.0,-300000.0,,,,,,,5845000.0,14551000.0,18638000.0,-39316000.0,11539000.0,,,10600000.0,,,,,,,,336863000.0,,,,481000.0,,,,,,,,,1313000.0,,2700000.0,,,26971000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16708000.0,,,,,,,,,-5686000.0,,-2198000.0,,,,,4206000.0,,-5170000.0,,,4888000.0,,,,7620000.0,,,,,,,2697000.0,,,57224000.0,2732000.0,3507000.0,2853000.0,,,,288709000.0,,45857000.0,,60702000.0,,,,,,241930000.0,285851000.0,,,,,,225149000.0,,1608000.0,,-5460000.0,,,,,,,0.0,,48715000.0,,,225149000.0,32896000.0,,,,,8000.0,,17857000.0,24328000.0,,,0.0,,-2198000.0,-2198000.0,,,,6903000.0,,,,4206000.0,,,,21596000.0,,,190179000.0,,92606000.0,,,,,45135000.0,,,,,,27764000.0,,,,4871000.0,,-265000.0,278000.0,,,,,,,5924000.0,5623000.0,-239000.0,-51751000.0,-2116000.0,,,10703000.0,,,,,,,,334566000.0,,,,3580000.0,,,,,,,,,214000.0,,3992000.0,,,22235000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-44684000.0,,,,195899000.0,9124000.0,242491000.0,26788000.0,2127000.0,-5687000.0,23475000.0,-7461000.0,,,1213000.0,,2127000.0,,-1337000.0,941000.0,24332000.0,3519000.0,0.0,,,-421000.0,361990000.0,47058000.0,,,6504000.0,-9117000.0,,,,31217000.0,-3940000.0,-7684000.0,-1951000.0,,,,530910000.0,,84869000.0,23117000.0,102212000.0,,,,,464202000.0,363314000.0,464202000.0,0.0,4845000.0,,1679000.0,361990000.0,361990000.0,84869000.0,9124000.0,6504000.0,-3992000.0,-21897000.0,5795000.0,,,6504000.0,5974000.0,0.0,,146756000.0,17143000.0,,361990000.0,76322000.0,,146756000.0,,,-53000.0,615779000.0,39045000.0,-45105000.0,,,0.0,,-7461000.0,-7461000.0,,941000.0,,4845000.0,,,145815000.0,4845000.0,,,,-41165000.0,,,339366000.0,,185749000.0,185749000.0,,1125000.0,,145815000.0,530910000.0,339366000.0,14144000.0,39045000.0,46592000.0,26788000.0,102212000.0,0.0,,3570000.0,40618000.0,278000.0,-278000.0,,,4845000.0,,,-5627000.0,5795000.0,-5630000.0,4888000.0,-23948000.0,-2054000.0,,,28366000.0,,,,,,17664000.0,,615779000.0,,-23948000.0,,,,,,363314000.0,,,,,-2079000.0,,4206000.0,,,47058000.0,,,44587000.0,28366000.0,,-58283000.0,,,-12931000.0,448000.0,,,,,,,,,,,,,,,,,,,,
,,2392000.0,,,,,,,,,-7589000.0,,1963000.0,,,,,7982000.0,,-20369000.0,837000.0,,9562000.0,,,,20135000.0,,,,,,,2142000.0,,,165845000.0,10573000.0,-15482000.0,-20232000.0,,,,548025000.0,,117120000.0,,138478000.0,,,,,,372898000.0,517477000.0,,,,,,378999000.0,,3901000.0,,-5785000.0,,,,,,,0.0,,143172000.0,,,378999000.0,143318000.0,,,,,300000.0,,44931000.0,22527000.0,,,-1922000.0,,1963000.0,1963000.0,,,,10124000.0,,,,7982000.0,,,,11954000.0,,,348950000.0,,193064000.0,,,,,140493000.0,,,,,,51868000.0,,,,8751000.0,,,0.0,,,,,,,6011000.0,-9229000.0,32735000.0,-23948000.0,-6253000.0,,,28519000.0,,,,,,,,665145000.0,,,,1842000.0,,,,,,,,,3137000.0,,4845000.0,,,58091000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7189000.0,,,,,,,,,-7778000.0,,43330000.0,,,,,11470000.0,,-39707000.0,1121000.0,,10262000.0,,,,62892000.0,,,,,,,4051000.0,,,326760000.0,52630000.0,52611000.0,2570000.0,,,,577409000.0,,141166000.0,,127399000.0,,,,,,391703000.0,535771000.0,,,,,,408372000.0,,1551000.0,,18142000.0,,,,,,,0.0,,177308000.0,,,408372000.0,256679000.0,,,,,941000.0,,28093000.0,70081000.0,,,-1522000.0,,43330000.0,43330000.0,,,,15521000.0,,,,11470000.0,,,,17451000.0,,,367755000.0,,202782000.0,,,,,176023000.0,,,,,,15096000.0,,,,8915000.0,,,0.0,,,,,,,6872000.0,58452000.0,-15257000.0,-23948000.0,-5841000.0,,,41296000.0,,,,,,,,718575000.0,,,,164000.0,,,,,,,,,3488000.0,,7982000.0,,,71007000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,59343000.0,,,,,,,,,-7967000.0,,-5845000.0,,,,,4471000.0,,-11429000.0,-2738000.0,,10498000.0,,,,12975000.0,,,,,,,6980000.0,,,132153000.0,2476000.0,-3199000.0,-2822000.0,,,,570811000.0,,105592000.0,,77816000.0,,,,,,395447000.0,508644000.0,,,,,,430828000.0,,4340000.0,,-16760000.0,,,,44398000.0,,,0.0,,162556000.0,,,430828000.0,59835000.0,,,,,386000.0,,45403000.0,72318000.0,,,-1855000.0,,-5845000.0,-5845000.0,,,,11451000.0,,,,4471000.0,,,,69842000.0,-5845000.0,,371499000.0,,192080000.0,,,,,163953000.0,,,,,,3577000.0,,,,8756000.0,,,0.0,,,,,,,7232000.0,2124000.0,2306000.0,-23948000.0,-5323000.0,,,28167000.0,,,,,,,,676403000.0,,,,1341000.0,,,,,,,,,-6999000.0,,11470000.0,,,46072000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-244560000.0,,,,604883000.0,6465000.0,715453000.0,36020000.0,5620000.0,-8193000.0,54423000.0,-19738000.0,,,4202000.0,,5620000.0,4245000.0,-50814000.0,-4666000.0,66046000.0,10109000.0,-441000.0,,,-1147000.0,423748000.0,51101000.0,,,19710000.0,-35745000.0,4245000.0,,,90696000.0,-11256000.0,-29728000.0,-15261000.0,,,,619904000.0,,138263000.0,56147000.0,127655000.0,,,,,551403000.0,441778000.0,551403000.0,0.0,5620000.0,40221000.0,4845000.0,423748000.0,423748000.0,138263000.0,6465000.0,19710000.0,-19755000.0,-31527000.0,6920000.0,,40221000.0,19710000.0,15716000.0,0.0,,201414000.0,40431000.0,33404000.0,423748000.0,336403000.0,,201414000.0,,,41000.0,758167000.0,66814000.0,-245707000.0,,,-926000.0,,-19738000.0,-19738000.0,,-4666000.0,33404000.0,9865000.0,,,206080000.0,5620000.0,,,,-234451000.0,-19738000.0,,394742000.0,,218242000.0,218242000.0,,1668000.0,,206080000.0,619904000.0,394742000.0,28056000.0,66814000.0,110570000.0,36020000.0,127655000.0,0.0,,9144000.0,94854000.0,,65605000.0,,,9865000.0,,,-24158000.0,6920000.0,-23291000.0,75254000.0,-47036000.0,-6437000.0,-6225000.0,,7130000.0,,,19710000.0,,,35567000.0,,758167000.0,,-47036000.0,,,,,,441778000.0,,,,,1149000.0,,4471000.0,,,51101000.0,,,95038000.0,7130000.0,,-122319000.0,,,-23854000.0,775000.0,,,,,,,,,,,,,,,,,,,,
,,88940000.0,,,,,,,,,-10059000.0,,-4779000.0,,,,,8173000.0,,-16020000.0,,,9058000.0,,,,12928000.0,,,,,,,4768000.0,,,162103000.0,3870000.0,-9704000.0,-4202000.0,,,,629265000.0,,163271000.0,,177481000.0,,,,,,450349000.0,601234000.0,,,,,,423753000.0,,6812000.0,,-13297000.0,,,,57469000.0,,,0.0,,186225000.0,,32001000.0,423753000.0,60235000.0,,,,,498000.0,,80133000.0,101868000.0,,,0.0,,-4779000.0,-4779000.0,,,,12941000.0,,,,8173000.0,,,,97998000.0,-4779000.0,,403313000.0,,218885000.0,,,,,191790000.0,,,,,,64773000.0,,,,9216000.0,,,-49000.0,,,,,,,7067000.0,88000.0,18485000.0,-47036000.0,-9792000.0,,,9336000.0,,,,,,,,792536000.0,,,,-5565000.0,,,,,,,,,2553000.0,,5620000.0,,,71371000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3158000.0,,,,,,,,,-10291000.0,,30130000.0,,,,,8563000.0,,-3486000.0,-3850000.0,,9606000.0,,,,48744000.0,,,,,,,3539000.0,,,229635000.0,39138000.0,17176000.0,-15749000.0,,,,641486000.0,,138154000.0,,133019000.0,,,,,,456352000.0,564046000.0,,,,,,431027000.0,,211000.0,,27431000.0,,,,71487000.0,,,0.0,,211755000.0,,,431027000.0,177733000.0,,,,,1194000.0,,48424000.0,51902000.0,,,245000.0,,30130000.0,30130000.0,,,,12102000.0,,,,8563000.0,,,,12764000.0,,,409316000.0,,224081000.0,,,,,213608000.0,,,,,,49873000.0,,,,9503000.0,,,-6000.0,,,,,,,8089000.0,23755000.0,-19879000.0,-47036000.0,-6579000.0,,,31474000.0,,,,,,,,779640000.0,,,,1997000.0,,,,,,,,,390000.0,,8173000.0,,,51672000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75991000.0,,,,,,,,,-10397000.0,,-4319000.0,,,,,4357000.0,,-7116000.0,1849000.0,,9910000.0,,,,14344000.0,,,,,,,4550000.0,,,142638000.0,4434000.0,38008000.0,35793000.0,,,,625975000.0,,88989000.0,,76326000.0,,,,,,443953000.0,512584000.0,,,,,,436258000.0,,831000.0,,12315000.0,,,,36359000.0,,,0.0,,198542000.0,,18562000.0,436258000.0,52303000.0,,,,,507000.0,,39416000.0,90335000.0,,,-1099000.0,,-4319000.0,-4319000.0,,,,8907000.0,,,,4357000.0,,,,85901000.0,,,396917000.0,,220539000.0,,,,,199472000.0,,,,,,16929000.0,,,,9205000.0,,,-3000.0,,,,,,,8519000.0,41657000.0,-38747000.0,-47036000.0,-3649000.0,,,738000.0,,,,,,,,714964000.0,,,,-2779000.0,,,,,,,,,-4206000.0,,8563000.0,,,40097000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-76636000.0,,,,371388000.0,2301000.0,621390000.0,50358000.0,4591000.0,-10398000.0,40961000.0,-16130000.0,,,38381000.0,,4591000.0,2564000.0,-6795000.0,-2067000.0,,8424000.0,-57000.0,,,1943000.0,420021000.0,45931000.0,,,4902000.0,22649000.0,2564000.0,,,87014000.0,-6481000.0,-7099000.0,6807000.0,,,,621877000.0,,95387000.0,209041000.0,122069000.0,,,,,542090000.0,472866000.0,542090000.0,95000.0,4591000.0,30898000.0,5626000.0,420021000.0,420021000.0,95387000.0,2301000.0,4902000.0,-8622000.0,-41145000.0,7858000.0,,30898000.0,4902000.0,172043000.0,0.0,,171610000.0,36998000.0,23962000.0,420021000.0,161707000.0,,171610000.0,,,-343000.0,717264000.0,48187000.0,-74693000.0,,,949000.0,,-16130000.0,-16130000.0,,-2067000.0,23962000.0,7155000.0,,,173677000.0,4591000.0,,,,-68212000.0,,,400044000.0,,213975000.0,213975000.0,,1856000.0,,173677000.0,621877000.0,400044000.0,65453000.0,48187000.0,250002000.0,50358000.0,122069000.0,0.0,,9417000.0,77959000.0,,1000.0,,,7155000.0,,,17827000.0,7858000.0,-47000.0,7070000.0,-72822000.0,-7052000.0,-34000.0,,1818000.0,,,4902000.0,,,37341000.0,,717264000.0,,-72822000.0,,,,,,472866000.0,,,,,228000.0,,4357000.0,,,45931000.0,,,-33071000.0,1818000.0,,-33417000.0,,,-27072000.0,-1035000.0,,,,,,,,,,,,,,,,,,,,
,,3192000.0,,,,,,,,,-10404000.0,,1139000.0,,,,,5223000.0,,-9764000.0,1492000.0,,9266000.0,,,,19823000.0,,,,,,,2559000.0,,,173483000.0,10557000.0,-11994000.0,-13339000.0,,,,623388000.0,,127932000.0,,166166000.0,,,,,,475389000.0,584773000.0,,,,,,418607000.0,,813000.0,,-4938000.0,,,,57619000.0,,,0.0,,163023000.0,,28505000.0,418607000.0,150468000.0,,,,,2000.0,,53267000.0,23015000.0,,,0.0,,1139000.0,1139000.0,,,,7782000.0,,,,5223000.0,,,,12458000.0,,,402567000.0,,212749000.0,,,,,165183000.0,,,,,,75428000.0,,,,9297000.0,,,0.0,,,,,,,8072000.0,-2342000.0,12733000.0,-72822000.0,-9652000.0,,,772000.0,,,,,,,,751320000.0,,,,-3652000.0,,,,,,,,,627000.0,,4596000.0,,,61461000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4656000.0,,,,,,,,,-10406000.0,,49387000.0,,,,,8734000.0,,-25838000.0,2041000.0,,9447000.0,,,,71463000.0,,,,,,,2550000.0,,,329044000.0,62016000.0,50478000.0,-5411000.0,,,,651869000.0,,139463000.0,,131662000.0,,,,,,503735000.0,566431000.0,,,,,,434769000.0,,596000.0,,25983000.0,,,,93506000.0,,,0.0,,220732000.0,,20354000.0,434769000.0,252925000.0,,,,,-1210000.0,,29047000.0,76119000.0,,,0.0,,49387000.0,49387000.0,,,,11284000.0,,,,8734000.0,,,,14103000.0,50672000.0,,430913000.0,,211915000.0,,1285000.0,,,219446000.0,,,,,,41785000.0,,,,9317000.0,,,153000.0,,,,,,,9041000.0,57336000.0,-27987000.0,-72822000.0,-6858000.0,,,584000.0,,,,,,,,791332000.0,,,,-755000.0,,,,,,,,,3511000.0,,5223000.0,,,68939000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
