date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyBasicAverageShares,quarterlyTotalRevenue,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,trailingPretaxIncome,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyDilutedEPS,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyEndCashPosition,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,quarterlyDilutedAverageShares,annualGrossProfit,annualBasicAverageShares,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualBasicEPS,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,quarterlySaleOfInvestment,annualDilutedAverageShares,quarterlyGrossPPE,annualOperatingExpense,trailingCapitalExpenditure,annualPurchaseOfInvestment,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncome,quarterlyBasicEPS,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualDilutedEPS,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyGoodwill,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualStockBasedCompensation,annualGoodwill,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.488937600,,,,,,,,,,,,,,,,,,,,,,,,33398000.0,106400000.0,,,,,,,,,,,,,,,,,,,,,17500000.0,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33398000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106400000.0,,,,0.43,,,,,,,,,,,106400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.496886400,,,,,,,,,,,,,,,,,,,,,,,,33572000.0,116900000.0,,,,,,,,,,,,,,,,,,,,,19400000.0,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33572000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116900000.0,,,,0.48,,,,,,,,,,,116900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.504835200,451200000.0,,,451200000.0,,,,,,,,,,,,,,,,,,,,,106300000.0,,84800000.0,,,,,,,,,,,,,,,,84800000.0,,,18300000.0,,,,,,,,,,,,,,,72400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33518519.0,,,,451200000.0,,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,33518519.0,,,,,,,,,,,,,,,106300000.0,,,,,,,,,,,,,2.16,,106300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.512611200,,,,,,,,,,,,,,,,,,,,,,,,33860000.0,117100000.0,,,,,,,,,,,,,,,,,,,,,23700000.0,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33860000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117100000.0,,,,0.61,,,,,,,,,,,117100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.520473600,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,98300000.0,,,,,,,,,,,,,,,,,,,,,15400000.0,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98300000.0,,,,0.36,,,,,,,,,,,98300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.528422400,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,103100000.0,,,,,,,,,,,,,,,,,,,,,22100000.0,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103100000.0,,,,0.58,,,,,,,,,,,103100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.536371200,408900000.0,,,408900000.0,,,,,,,,,,,,,,,,,,,,,90400000.0,,78400000.0,,,,,,,,,,,,,,,,78400000.0,,,17200000.0,,,,,,,,,,,,,,,67900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33950000.0,,,,408900000.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,33950000.0,,,,,,,,,,,,,,,90400000.0,,,,,,,,,,,,,2.0,,90400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.544147200,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,101300000.0,,,,,,,,,,,,,,,,,,,,,16500000.0,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101300000.0,,,,0.45,,,,,,,,,,,101300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.552009600,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,94200000.0,,,,,,,,,,,,,,,,,,,,,8200000.0,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94200000.0,,,,0.21,,,,,,,,,,,94200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.559958400,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,107900000.0,,,,,,,,,,,,,,,,,,,,,17900000.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107900000.0,,,,0.5,,,,,,,,,,,107900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.567907200,394600000.0,,,394600000.0,,,,,,,,,,,,,,,,,,,,,91200000.0,,48200000.0,,,,,,,,,,,,,,,,48200000.0,,,5600000.0,,,,,,,,,,,,,,,43900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33769231.0,,,,394600000.0,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,33769231.0,,,,,,,,,,,,,,,91200000.0,,,,,,,,,,,,,1.3,,91200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.575769600,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,102900000.0,,,,,,,,,,,,,,,,,,,,,10200000.0,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102900000.0,,,,0.27,,,,,,,,,,,102900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.583632000,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,98400000.0,,,,,,,,,,,,,,,,,,,,,5800000.0,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98400000.0,,,,0.14,,,,,,,,,,,98400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.591580800,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,111600000.0,,,,,,,,,,,,,,,,,,,,,13700000.0,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111600000.0,,,,0.37,,,,,,,,,,,111600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.599529600,412300000.0,,,412300000.0,,,,,,,,,,,,,,,,,,,,,99400000.0,,49100000.0,,,,,,,,,,,,,,,,49100000.0,,,19400000.0,,,,,,,,,,,,,,,44800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33939394.0,,,,412300000.0,,,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,33939394.0,,,,,,,,,,,,,,,99400000.0,,,,,,,,,,,,,1.32,,99400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,132400000.0,,,,,,,,,,,,,,,,,,,,,24600000.0,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132400000.0,,,,0.69,,,,,,,,,,,132400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,119100000.0,,,,,,,,,,,,,,,,,,,,,20200000.0,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119100000.0,,,,0.56,,,,,,,,,,,119100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,128200000.0,,,,,,,,,,,,,,,,,,,,,19700000.0,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128200000.0,,,,0.55,,,,,,,,,,,128200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,496200000.0,,,496200000.0,,,,,,,,,,,,,,,,,,,,,116500000.0,,84700000.0,,,,,,,,,,,,,,,,84700000.0,,,20200000.0,,,,,,,,,,,,,,,80400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33924051.0,,,,496200000.0,,,,,,,,,,,,,,,,,,,,,,,,2.37,,,,,,,,,,,33924051.0,,,,,,,,,,,,,,,116500000.0,,,,,,,,,,,,,2.37,,116500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,,,,,,,,,,,,,,,,,,,,,,,,34347826.0,112000000.0,,,,,,,,,,,,,,,,,15800000.0,,,,16900000.0,,,,16900000.0,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34347826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112000000.0,,,,0.46,,,,,,,,,,,112000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,,,,,,,,,,,,,,,,,,,,,,,,33589744.0,109400000.0,,,,,,,,,,,,,,,,,13100000.0,,,,14200000.0,,,,14200000.0,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33589744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109400000.0,,,,0.39,,,,,,,,,,,109400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
