,quarterlyNetIncomeCommonStockholders,annualBasicEPS,trailingTaxProvision,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualEndCashPosition,annualCurrentDebt,annualCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualOtherCurrentAssets,annualBasicAverageShares,annualCostOfRevenue,quarterlyOtherNonCashItems,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingEndCashPosition,annualAccumulatedDepreciation,annualInvestmentsAndAdvances,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,annualFreeCashFlow,quarterlyDeferredIncomeTax,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,annualTotalAssets,quarterlyOtherCurrentAssets,annualNetIncome,annualRetainedEarnings,quarterlyBasicEPS,annualDilutedAverageShares,quarterlyLongTermDebt,annualLongTermDebt,quarterlyChangeInInventory,annualBeginningCashPosition,annualAccountsReceivable,annualCurrentAssets,trailingNetOtherInvestingChanges,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyGrossProfit,annualDilutedEPS,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyGoodwill,quarterlyNetIncome,trailingCommonStockIssuance,quarterlyNetIncomeContinuousOperations,annualTaxProvision,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyTaxProvision,annualInventory,trailingCashFlowFromContinuingFinancingActivities,annualStockBasedCompensation,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCommonStockIssuance,trailingOtherIncomeExpense,annualCapitalStock,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,trailingChangeInInventory,annualOtherIntangibleAssets,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualGrossProfit,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualEbitda,annualNetPPE,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyTotalAssets,trailingPretaxIncome,trailingNetIncome,annualGoodwill,trailingChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,trailingBeginningCashPosition,quarterlyTotalNonCurrentAssets,annualChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherShortTermInvestments,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangesInAccountReceivables,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualPretaxIncome,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyAccountsPayable,annualRepaymentOfDebt,trailingGrossProfit,trailingChangeInWorkingCapital,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,annualTotalRevenue,quarterlyBeginningCashPosition,annualPurchaseOfInvestment,trailingTotalRevenue,trailingDeferredIncomeTax,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInvestingCashFlow,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
665280000,2700000.0,,,-14400000.0,0.0,,,,130909091.0,,,,200000.0,,,,,,-1000000.0,,5100000.0,,,,,,21900000.0,-5600000.0,,-200000.0,,,,,,164800000.0,,,,-15000000.0,,,,,,144300000.0,110400000.0,123400000.0,3300000.0,117500000.0,,,,1900000.0,,,0.020625,,44000000.0,,-11400000.0,,,,,,-100000.0,,114900000.0,,,,,8500000.0,,,54400000.0,,,,5200000.0,,,,,3400000.0,25500000.0,,,2700000.0,,2700000.0,,,0.0,1400000.0,,,,71800000.0,,-72500000.0,10500000.0,40800000.0,,1600000.0,2100000.0,,,,,2100000.0,900000.0,,800000.0,,,,,,130909091.0,,4100000.0,,1000000.0,,,,0.0,,,,-600000.0,-14400000.0,15500000.0,,,,190300000.0,,,,,,,72800000.0,,,8000000.0,,,,,500000.0,,,,,,,,1700000.0,0.020625,101600000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
672969600,3600000.0,,,-13400000.0,0.0,,,,133953488.0,,,,0.0,,,,,,-1000000.0,,8400000.0,,,,,,24500000.0,2700000.0,,-100000.0,,,,,,150100000.0,,,,-5200000.0,,,,,,157700000.0,90100000.0,112300000.0,6600000.0,94000000.0,,,,1500000.0,,,0.026875,,49600000.0,,6200000.0,,,,,,-100000.0,,100400000.0,,,,,11900000.0,,,60000000.0,,,,5300000.0,,,,,3500000.0,28100000.0,,,3600000.0,,3600000.0,,,0.0,2100000.0,,,,83300000.0,,-74400000.0,10500000.0,34600000.0,,100000.0,1300000.0,,,,,1300000.0,1000000.0,,700000.0,,,,,,133953488.0,,5700000.0,,900000.0,,,,0.0,,,,8200000.0,-13400000.0,4400000.0,,,,178200000.0,,,,,,,84200000.0,,,9800000.0,,,,,-800000.0,,,,,,,,1800000.0,0.026875,79600000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
680918400,2600000.0,0.088125,,-17900000.0,0.0,0.0,500000.0,,,2800000.0,132765957.0,448400000.0,,,80700000.0,,89600000.0,,-1000000.0,,7000000.0,,0.0,,-75800000.0,,26200000.0,1900000.0,-26000000.0,-1000000.0,,,,2100000.0,8700000.0,182300000.0,20000000.0,,,-11100000.0,11700000.0,-1000000.0,17200000.0,,,174500000.0,92700000.0,115500000.0,5300000.0,111300000.0,182300000.0,,212100000.0,2800000.0,11700000.0,26200000.0,,132765957.0,80200000.0,80200000.0,5000000.0,3900000.0,,111300000.0,,-4000000.0,0.0,,105100000.0,11700000.0,,,,10400000.0,0.088125,,89600000.0,,13000000.0,100800000.0,5100000.0,,,,,3400000.0,29800000.0,29800000.0,,2600000.0,,2600000.0,6700000.0,7000000.0,-1000000.0,1800000.0,29600000.0,,,98700000.0,,-75800000.0,9400000.0,29600000.0,,1000000.0,17200000.0,,,,27900000.0,17200000.0,1700000.0,,500000.0,92700000.0,,,,9400000.0,,,4400000.0,,2100000.0,40100000.0,,,0.0,27100000.0,98700000.0,,5800000.0,-16900000.0,28000000.0,,17200000.0,2200000.0,212100000.0,,,,,13300000.0,,100800000.0,,,11500000.0,,,0.0,174500000.0,15900000.0,,,4300000.0,,18400000.0,-1200000.0,,1700000.0,,80700000.0,,,,20100000.0,,,,2700000.0,488500000.0,0.0,,,,-53900000.0,11500000.0,,-54900000.0,,40300000.0,,,,,,,,,,,,,,
688867200,400000.0,,,-9600000.0,0.0,,,,128000000.0,,,,100000.0,,,,,,-1200000.0,,5100000.0,,,,,,25500000.0,-1600000.0,,600000.0,,,,,,206500000.0,,,,-7500000.0,,,,,,183700000.0,116300000.0,117200000.0,2800000.0,128400000.0,,,,3200000.0,,,0.003125,,80200000.0,,-8100000.0,,,,,,0.0,,108800000.0,,,,,8400000.0,,,90200000.0,,,,5600000.0,,,,,3300000.0,29500000.0,,,400000.0,,400000.0,,,0.0,300000.0,,,,105600000.0,,-78100000.0,10000000.0,37700000.0,,300000.0,8300000.0,,,,,8300000.0,2400000.0,,300000.0,,,,,,128000000.0,,700000.0,,2000000.0,,,,0.0,,,,2100000.0,-9600000.0,-1400000.0,,,,236000000.0,,,,,,,107600000.0,,,12300000.0,,,,,-8900000.0,,,,,,,,2300000.0,0.003125,103700000.0,,,,,,,,,,17200000.0,,,,,,,,,,,,,,,,,,,,,,,
696816000,-9500000.0,,,-5800000.0,0.0,,,,133333333.0,,,,,,,,,,-1300000.0,,-10000000.0,,,,,,14800000.0,-13300000.0,,300000.0,,,,,,217700000.0,,,,-25800000.0,,,,,,189500000.0,127100000.0,110000000.0,-12500000.0,125800000.0,,,,9700000.0,,,-0.07125,,80200000.0,,-3900000.0,,,,,,0.0,,117200000.0,,,,,-7200000.0,,,90600000.0,,,,5300000.0,,,,,2900000.0,18800000.0,,,-9500000.0,,-9500000.0,,,0.0,-6100000.0,,,,108900000.0,,-80600000.0,10400000.0,41700000.0,,100000.0,2500000.0,,,,,2500000.0,3200000.0,,100000.0,,,,,,133333333.0,,-15600000.0,,1800000.0,,,,100000.0,,,,-20000000.0,-5800000.0,20100000.0,,,,236500000.0,,,,,,,110700000.0,,,32800000.0,,,,,-5800000.0,,,,,,,,2500000.0,-0.07125,94200000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
704592000,2300000.0,,,-3100000.0,0.0,,,,136296296.0,,,,,,,,,,-600000.0,,8900000.0,,,,,,16500000.0,3600000.0,,200000.0,,,,,,213400000.0,,,,5600000.0,,,,,,192300000.0,122600000.0,123500000.0,6300000.0,122800000.0,,,,8900000.0,,,0.016875,,80200000.0,,4700000.0,,,,,,0.0,,111600000.0,,,,,11900000.0,,,90800000.0,,,,5600000.0,,,,,3000000.0,20500000.0,,,2300000.0,,2300000.0,,,0.0,1500000.0,,,,109400000.0,,-82900000.0,10600000.0,37000000.0,,100000.0,1600000.0,,,,,1600000.0,2600000.0,,100000.0,,,,,,136296296.0,,3800000.0,,1700000.0,,,,-100000.0,,,,8700000.0,-3100000.0,-6600000.0,,,,233900000.0,,,,,,,111100000.0,,,27900000.0,,,,,-900000.0,,,,,,,,2600000.0,0.016875,94600000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
712540800,9600000.0,0.020625,,-4600000.0,0.0,0.0,10600000.0,,,4400000.0,135757576.0,474200000.0,,,106800000.0,,88400000.0,,-600000.0,,19200000.0,,0.0,,-85600000.0,,25500000.0,-600000.0,-21300000.0,-2200000.0,,,,1700000.0,-11900000.0,216000000.0,19400000.0,,,6400000.0,2800000.0,-800000.0,1400000.0,,,196800000.0,127600000.0,156000000.0,16500000.0,132600000.0,216000000.0,,245500000.0,4400000.0,2800000.0,25500000.0,,135757576.0,80100000.0,80100000.0,1300000.0,17200000.0,,132600000.0,,-3700000.0,0.0,,136600000.0,2800000.0,,,,19400000.0,0.020625,,88400000.0,,9300000.0,112900000.0,2900000.0,-100000.0,,,,200000.0,29500000.0,29500000.0,,9600000.0,,9600000.0,-2100000.0,10100000.0,-800000.0,2200000.0,35600000.0,,,111200000.0,,-85600000.0,8300000.0,35600000.0,,-2800000.0,1400000.0,,,,1000000.0,1400000.0,1900000.0,,10600000.0,127600000.0,,,,8300000.0,,,11800000.0,,1700000.0,32500000.0,,,0.0,23200000.0,111200000.0,,10200000.0,-3800000.0,-5800000.0,,1400000.0,-6000000.0,245500000.0,,,,,-15800000.0,,112900000.0,,,10200000.0,,,0.0,196800000.0,-200000.0,,,10100000.0,,700000.0,-1100000.0,,2700000.0,,106800000.0,,,,13100000.0,,,,-2400000.0,506700000.0,0.0,,,,-22300000.0,10200000.0,,-23100000.0,,6300000.0,,,,,,,,,,,,,,
720489600,1600000.0,,,-4300000.0,0.0,,,,134736842.0,,,,-500000.0,,,,,,-600000.0,,9200000.0,,,,,,26500000.0,9000000.0,,500000.0,,,,,,214000000.0,,,,11000000.0,,,,,,201100000.0,124200000.0,151900000.0,6500000.0,130500000.0,,,,6300000.0,,,0.011875,,80100000.0,,-2200000.0,,,,,,0.0,,139400000.0,,,,,12500000.0,,,89800000.0,,,,6000000.0,,,,,3300000.0,30900000.0,,,1600000.0,,2600000.0,,,0.0,1700000.0,,,,112800000.0,,-88300000.0,9700000.0,37800000.0,,100000.0,1200000.0,,,,,1200000.0,2400000.0,,100000.0,,,,,,134736842.0,,4300000.0,,1600000.0,,,,0.0,,,,15300000.0,-4300000.0,-11100000.0,,,,244900000.0,,,,,,,114400000.0,,,11900000.0,,,,,-200000.0,,,,,,,,2700000.0,0.011875,112200000.0,,,,,,,,,,1400000.0,,,,,,,,,,,,,,,,,,,,,,,
728438400,2100000.0,,,-4400000.0,0.0,,,,134400000.0,,,,600000.0,,,,,,-600000.0,,8400000.0,,,,,,27900000.0,-14500000.0,,300000.0,,,,,,217600000.0,,,,-13600000.0,,,,,,205000000.0,127600000.0,149900000.0,5400000.0,134900000.0,,,,7800000.0,,,0.015625,,80000000.0,,-2300000.0,,,,,,-100000.0,,138000000.0,,,,,11900000.0,,,90000000.0,,,,6500000.0,,,,,3600000.0,32400000.0,,,2100000.0,,2100000.0,,,0.0,800000.0,,,,113800000.0,,-91200000.0,10100000.0,40100000.0,,-100000.0,3600000.0,,,,,3600000.0,2400000.0,,100000.0,,,,,,134400000.0,,2900000.0,,1300000.0,,,,0.0,,,,-9200000.0,-4400000.0,16000000.0,,,,250000000.0,,,,,,,115100000.0,,,26800000.0,,,,,2500000.0,,,,,,,,3000000.0,0.015625,100700000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
736128000,4700000.0,,,-4600000.0,0.0,,,,134285714.0,,,,,,,,,,-700000.0,,13500000.0,,,,,,32000000.0,900000.0,,800000.0,,,,,,209600000.0,,,,5200000.0,,,,,,209300000.0,118600000.0,161700000.0,10300000.0,129700000.0,,,,2500000.0,,,0.035,,80000000.0,,-900000.0,,,,,,100000.0,,144700000.0,,,,,17000000.0,,,91000000.0,,,,6700000.0,,,,,3700000.0,36400000.0,,,4700000.0,,4700000.0,,,0.0,3000000.0,,,,115000000.0,,-94300000.0,10900000.0,41000000.0,,-200000.0,1400000.0,,,,,1400000.0,2400000.0,,100000.0,,,,,,134285714.0,,7700000.0,,1300000.0,,,,0.0,,,,9800000.0,-4600000.0,-7500000.0,,,,246000000.0,,,,,,,116300000.0,,,23000000.0,,,,,-2300000.0,,,,,,,,3200000.0,0.035,95500000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
744076800,10600000.0,0.1425,,-6800000.0,0.0,0.0,5600000.0,,,7100000.0,132631579.0,568500000.0,,,86800000.0,,86900000.0,,-600000.0,,19200000.0,,-300000.0,,-96800000.0,,42100000.0,10000000.0,18600000.0,-900000.0,,,,2400000.0,5400000.0,203300000.0,23500000.0,,,16000000.0,19900000.0,0.0,6600000.0,,,215600000.0,116400000.0,167100000.0,16800000.0,128600000.0,203300000.0,,249800000.0,7100000.0,18900000.0,42100000.0,,132631579.0,74400000.0,74400000.0,3000000.0,1400000.0,,128600000.0,,-2500000.0,0.0,,146400000.0,18900000.0,,,,20700000.0,0.1425,,86900000.0,,12200000.0,121200000.0,3900000.0,200000.0,,,,1500000.0,46500000.0,46500000.0,,10600000.0,,10600000.0,13400000.0,11300000.0,0.0,7900000.0,38000000.0,,,118800000.0,,-96800000.0,12500000.0,38000000.0,,4100000.0,6600000.0,,,,38700000.0,6600000.0,2400000.0,,5600000.0,116400000.0,,,,12500000.0,,,18500000.0,,2400000.0,62100000.0,,,-300000.0,49900000.0,118800000.0,,22800000.0,-6800000.0,-10800000.0,,6600000.0,-2400000.0,249800000.0,,,,,5200000.0,,121200000.0,,,24000000.0,,,0.0,215600000.0,5200000.0,,,9500000.0,,33300000.0,700000.0,,2400000.0,,86800000.0,,,,38600000.0,,,,4200000.0,630600000.0,0.0,,,,-20100000.0,24000000.0,,-20100000.0,,-13400000.0,,,,,,,,,,,,,,
752025600,8300000.0,,,-6800000.0,0.0,,,,134141414.0,,,,100000.0,,,,,,-600000.0,,16100000.0,,,,,,49700000.0,-6800000.0,,800000.0,,,,,,195500000.0,,,,-1100000.0,,,,,,221500000.0,108200000.0,135500000.0,13400000.0,125500000.0,,,,7100000.0,,,0.061875,,74400000.0,,-1000000.0,,,,,,0.0,,112800000.0,,,,,22700000.0,,,87300000.0,,,,9300000.0,,,,,6600000.0,54600000.0,,,8300000.0,,8300000.0,,,0.0,5600000.0,,,,122200000.0,,-99300000.0,12900000.0,38900000.0,,2800000.0,4900000.0,,,,,4900000.0,2300000.0,,5600000.0,,,,,,134141414.0,,13900000.0,,2400000.0,,,,0.0,,,,5700000.0,-6800000.0,-600000.0,,,,250100000.0,,,,,,,124600000.0,,,19600000.0,,,,,-1700000.0,,,,,,,,2700000.0,0.061875,83000000.0,,,,,,,,,,6600000.0,,,,,,,,,,,,,,,,,,,,,,,
759974400,4300000.0,,,-6200000.0,0.0,,,,134901961.0,,,,,,,,,,-600000.0,,12000000.0,,,,,,53400000.0,-600000.0,,500000.0,,,,,,192500000.0,,,,1200000.0,,,,,,227400000.0,104800000.0,120700000.0,9300000.0,122900000.0,,,,8300000.0,,,0.031875,,74400000.0,,-400000.0,,,,,,100000.0,,104800000.0,,,,,15900000.0,,,87700000.0,,,,6600000.0,,,,,3900000.0,58200000.0,,,4300000.0,,4300000.0,,,0.0,2900000.0,,,,125500000.0,,-101900000.0,13200000.0,39300000.0,,100000.0,5500000.0,,,,,5500000.0,2300000.0,,5600000.0,,,,,,134901961.0,,7200000.0,,2300000.0,,,,0.0,,,,7400000.0,-6200000.0,-600000.0,,,,250700000.0,,,,,,,127800000.0,,,12700000.0,,,,,600000.0,,,,,,,,2700000.0,0.031875,86500000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
767664000,8700000.0,,,-5500000.0,0.0,,,,132571429.0,,,,,,,,,,-900000.0,,19400000.0,,,,,,61300000.0,2900000.0,,600000.0,,,,,,200300000.0,,,,9300000.0,,,,,,232700000.0,112400000.0,143900000.0,16700000.0,135900000.0,,,,6700000.0,,,0.065625,,74400000.0,,2300000.0,,,,,,100000.0,,120400000.0,,,,,23500000.0,,,87900000.0,,,,6800000.0,,,,,4100000.0,66100000.0,,,8700000.0,,8700000.0,,,0.0,5900000.0,,,,128200000.0,,-104500000.0,13400000.0,37100000.0,,100000.0,13900000.0,,,,,13900000.0,2300000.0,,5600000.0,,,,,,132571429.0,,14600000.0,,2300000.0,,,,0.0,,,,14800000.0,-5500000.0,-900000.0,,,,266400000.0,,,,,,,130500000.0,,,20000000.0,,,,,8400000.0,,,,,,,,2700000.0,0.065625,86800000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
775612800,-600000.0,0.156875,,-4000000.0,0.0,0.0,5600000.0,,,10000000.0,132064000.0,485500000.0,,,112100000.0,,83600000.0,,-800000.0,,4100000.0,,0.0,,-107200000.0,,59900000.0,-3400000.0,5200000.0,600000.0,,,,1200000.0,-7900000.0,217000000.0,23300000.0,,,-4200000.0,20700000.0,0.0,3300000.0,,,236200000.0,133400000.0,152200000.0,1300000.0,151600000.0,217000000.0,,281800000.0,10000000.0,20700000.0,59900000.0,,133647059.0,68800000.0,68800000.0,-6900000.0,6600000.0,,151600000.0,,-2900000.0,0.0,,147600000.0,20700000.0,,,,4600000.0,0.156875,,83600000.0,,12400000.0,130200000.0,3300000.0,,,,,500000.0,64800000.0,64800000.0,,-600000.0,,-600000.0,14300000.0,10900000.0,0.0,0.0,44000000.0,,,129000000.0,,-107200000.0,14800000.0,44000000.0,,100000.0,3300000.0,,,,27700000.0,3300000.0,2200000.0,,5600000.0,133400000.0,,,,14800000.0,,,-600000.0,,1200000.0,66800000.0,,,-5600000.0,54400000.0,129000000.0,,-200000.0,-4000000.0,-6400000.0,,3300000.0,-6000000.0,281800000.0,,,,,-3300000.0,,130200000.0,,,15700000.0,,,0.0,236200000.0,-10600000.0,,,9000000.0,,35000000.0,2500000.0,,2800000.0,,112100000.0,,,,43500000.0,,,,400000.0,552300000.0,0.0,,,,-22500000.0,15700000.0,,-22500000.0,,-8500000.0,,,,,,,,,,,,,,
783561600,13000000.0,,,-3700000.0,0.0,,,,134193548.0,,,,-200000.0,,,,,,-800000.0,,17700000.0,,,,,,72100000.0,6700000.0,,400000.0,,,,,,199200000.0,,,,14000000.0,,,,,,239900000.0,114000000.0,160700000.0,14200000.0,140600000.0,,,,10700000.0,,,0.096875,,68800000.0,,6600000.0,,,,,,0.0,,139200000.0,,,,,21500000.0,,,85200000.0,,,,7300000.0,,,,,3800000.0,77300000.0,,,13000000.0,,7300000.0,,,0.0,4900000.0,,,,129900000.0,,-110000000.0,16400000.0,37400000.0,,200000.0,16400000.0,,,,,16400000.0,2100000.0,,5600000.0,,,,,,134193548.0,,12200000.0,,6000000.0,,,,0.0,,,,17700000.0,-3700000.0,-800000.0,,,,276500000.0,,,,,,,135900000.0,,,18300000.0,,,,,13100000.0,,,,,,,,3500000.0,0.096875,90100000.0,,,,,,,,,,3300000.0,,,,,,,,,,,,,,,,,,,,,,,
791510400,1000000.0,,,-2900000.0,0.0,,,,133333333.0,,,,-2600000.0,,,,,,-900000.0,,7400000.0,,,,,,72300000.0,-2900000.0,,600000.0,,,,,,202800000.0,,,,-2600000.0,,,,,,242100000.0,117100000.0,147000000.0,3500000.0,145500000.0,,,,11900000.0,,,0.0075,,68800000.0,,-2300000.0,,,,,,0.0,,135400000.0,,,,,11600000.0,,,85700000.0,,,,8100000.0,,,,,4200000.0,77500000.0,,,1000000.0,,1000000.0,,,0.0,700000.0,,,,129600000.0,,-112500000.0,16900000.0,39700000.0,,300000.0,13000000.0,,,,,13000000.0,2100000.0,,5600000.0,,,,,,133333333.0,,1700000.0,,5200000.0,,,,0.0,,,,300000.0,-2900000.0,-900000.0,,,,280300000.0,,,,,,,134800000.0,,,11900000.0,,,,,-3400000.0,,,,,,,,3900000.0,0.0075,99600000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
799200000,-400000.0,,,-4000000.0,0.0,,,,128000000.0,,,,0.0,,,,,,-800000.0,,5100000.0,,,,,,71100000.0,4000000.0,,400000.0,,,,,,214100000.0,,,,4700000.0,,,,,,245700000.0,127900000.0,147000000.0,800000.0,156300000.0,,,,9500000.0,,,-0.003125,,68800000.0,,-300000.0,,,,,,0.0,,137700000.0,,,,,9300000.0,,,86200000.0,,,,8500000.0,,,,,4200000.0,76300000.0,,,-400000.0,,-400000.0,,,0.0,-600000.0,,,,129900000.0,,-115800000.0,17400000.0,40000000.0,,300000.0,16900000.0,,,,,16900000.0,2100000.0,,5600000.0,,,,,,128000000.0,,-1000000.0,,4200000.0,,,,0.0,,,,8700000.0,-4000000.0,-800000.0,,,,290400000.0,,,,,,,134100000.0,,,15400000.0,,,,,3900000.0,,,,,,,,4300000.0,-0.003125,106900000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
807148800,4500000.0,0.1375,,-4600000.0,0.0,0.0,14300000.0,,,10000000.0,132064000.0,554100000.0,5900000.0,,106800000.0,,72100000.0,,-800000.0,,13000000.0,,0.0,,-118600000.0,,74800000.0,-1800000.0,19000000.0,300000.0,,,,3200000.0,6000000.0,207400000.0,33300000.0,,,2900000.0,12400000.0,0.0,13400000.0,,,249800000.0,135300000.0,160100000.0,8900000.0,153000000.0,207400000.0,,287400000.0,10000000.0,18100000.0,74800000.0,,134320988.0,54600000.0,54600000.0,-2200000.0,3300000.0,,153000000.0,,-3300000.0,0.0,,141800000.0,18100000.0,,,,18300000.0,0.1375,,72100000.0,,17500000.0,134400000.0,9400000.0,3100000.0,,,,5300000.0,80000000.0,80000000.0,,4500000.0,,4500000.0,7700000.0,15800000.0,0.0,2700000.0,42200000.0,,,131200000.0,,-118600000.0,17500000.0,42200000.0,,300000.0,13400000.0,,,,34200000.0,13400000.0,2100000.0,,14300000.0,135300000.0,,,,17500000.0,,,7200000.0,,3200000.0,60700000.0,,,-5600000.0,43200000.0,131200000.0,,7500000.0,-4600000.0,-6400000.0,,13400000.0,1800000.0,287400000.0,,,,,10100000.0,,134400000.0,,,14200000.0,,,0.0,249800000.0,-3500000.0,,,8400000.0,,20100000.0,1700000.0,,4100000.0,,106800000.0,,,,27400000.0,,,,1000000.0,614800000.0,0.0,,,,-15200000.0,14200000.0,,-15200000.0,,-8900000.0,,,,,,,,,,,,,,
815097600,6100000.0,,,-4200000.0,0.0,,,,133698630.0,,,,100000.0,,,,,,-800000.0,,15700000.0,,,,,,80100000.0,9500000.0,,-100000.0,,,,,,204500000.0,,,,15500000.0,,,,,,253900000.0,128900000.0,164800000.0,11700000.0,155700000.0,,,,10600000.0,,,0.045625,,58100000.0,,6700000.0,,,,,,0.0,,145000000.0,,,,,19800000.0,,,75600000.0,,,,8100000.0,,,,,4100000.0,85700000.0,,,6100000.0,,6100000.0,,,0.0,4100000.0,,,,132300000.0,,-121600000.0,17500000.0,35500000.0,,300000.0,28100000.0,,,,,28100000.0,1900000.0,,10800000.0,,,,,,133698630.0,,10200000.0,,2200000.0,,,,0.0,,,,19700000.0,-4200000.0,-800000.0,,,,290200000.0,,,,,,,134500000.0,,,16900000.0,,,,,14600000.0,,,,,,,,4000000.0,0.045625,101200000.0,,,,,,,,,,13400000.0,,,,,,,,,,,,,,,,,,,,,,,
