date,annualCashAndCashEquivalents,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,annualNetOtherFinancingCharges,quarterlyEbitda,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyOperatingIncome,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyDilutedEPS,quarterlyChangeInAccountPayable,annualCurrentDebt,quarterlyGrossProfit,annualCurrentDeferredRevenue,annualCurrentAccruedExpenses,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualDeferredIncomeTax,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingCostOfRevenue,trailingFreeCashFlow,annualInterestExpense,quarterlyIncomeTaxPayable,annualCommonStockIssuance,trailingChangesInAccountReceivables,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,annualDilutedEPS,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualDilutedAverageShares,annualOtherNonCurrentAssets,quarterlyStockBasedCompensation,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCurrentAccruedExpenses,trailingNetIncome,quarterlyCostOfRevenue,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInInventory,annualRetainedEarnings,annualNetIncome,annualBeginningCashPosition,annualAccountsReceivable,annualBasicAverageShares,quarterlyLongTermDebt,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyRepaymentOfDebt,annualFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,annualLongTermDebt,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyCurrentDebt,annualDepreciationAndAmortization,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingChangeInInventory,annualStockholdersEquity,annualChangeInInventory,trailingPurchaseOfBusiness,annualStockBasedCompensation,trailingStockBasedCompensation,annualSaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,quarterlyInventory,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingExpense,quarterlyOperatingCashFlow,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualInventory,annualGrossProfit,annualCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,annualNetPPE,quarterlyCommonStockIssuance,annualEbitda,annualGrossPPE,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,trailingPretaxIncome,trailingChangeInWorkingCapital,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,trailingGrossProfit,annualPurchaseOfInvestment,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingOperatingIncome,trailingDeferredIncomeTax,annualAccountsPayable,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualOperatingIncome,annualCapitalExpenditure,trailingTotalRevenue,trailingOtherIncomeExpense,annualInvestingCashFlow,quarterlyOtherIntangibleAssets,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingEndCashPosition,annualBasicEPS,annualEndCashPosition,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedAverageShares,quarterlyBeginningCashPosition,trailingPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingCashDividendsPaid,annualCashDividendsPaid,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingInterestExpense,trailingBasicEPS,trailingCommonStockIssuance,trailingDilutedAverageShares
1970-01-01 00:00:00.638841600,,7700000,-41000000.0,,,7700000,,,7700000,1300000.0,,,0.005932,,,,,,450000000.0,2000000.0,,,,828000000.0,,,,,,,,,2335000000.0,685000000.0,,,,-11000000.0,,,,,,,,45000000.0,,,,,,,,,,1388000000.0,490000000.0,,,490000000.0,,,,,,,490000000.0,,,,,,,,,,,,1300000,1300000.0,,10000000.0,,,,77000000.0,,,,,,,,,,,,183000000.0,38000000.0,,,-255000000.0,,47000000.0,,,0.005932,,,6000000.0,,,745000000.0,,,,,,,,,,,,,,,53847139.0,,,,,,,,,,,,,,,,,,,,,567000000.0,-1000000.0,,,2095000000.0,,,,-60000000.0,,707000000.0,-15000000.0,,-327000000.0,,,,4430000000.0,-16000000.0,,,,,,33000000.0,,,,-430000000.0,,,53847139.0,,-22000000.0,-12000000.0,-920000000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,,9600000,,,,9600000,,,9600000,1700000.0,,,0.007909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000,1700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007909,,,,,,,,,,,,,,,,,,,,,53847139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53847139.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,,9600000,,,,9600000,,,9600000,1700000.0,,,0.007909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000,1700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007909,,,,,,,,,,,,,,,,,,,,,53847139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53847139.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,700000.0,11200000,,,-12500000.0,-16200000,,,-16200000,1900000.0,,4100000.0,,,100000.0,,,,,,6600000.0,4300000.0,7900000.0,,500000.0,38000000.0,,,,,,4000000.0,,,,,,,3800000.0,,14200000.0,,,,,,11800000.0,,0.030648,,-2100000.0,53847139.0,100000.0,,14200000.0,,,,-1500000.0,,6600000.0,11900000.0,,,,,,,16200000.0,4300000.0,,11800000.0,6600000.0,4900000.0,,53847139.0,400000.0,19500000.0,1900000,1900000.0,,,,8400000.0,500000.0,,7500000.0,400000.0,400000.0,2000000.0,100000.0,400000.0,3900000.0,100000.0,400000.0,,,,,11900000.0,-400000.0,,,,,-12500000.0,,5600000.0,,,,,,,,100000.0,-2100000.0,,,9400000.0,,,,,,,700000.0,,,,,1900000.0,5600000.0,18500000.0,3800000.0,,1400000.0,1900000.0,,11000000.0,4000000.0,1400000.0,100000.0,100000.0,2000000.0,,,16200000.0,,,-4200000.0,,,-200000.0,,,,700000.0,,,2300000.0,,,10600000.0,-1000000.0,,,-1100000.0,,10700000.0,,,,0.030648,0.0,,,2300000.0,,,,,,,,200000.0,700000.0,,,,,,,,,,
1970-01-01 00:00:00.670377600,,10400000,,,,10400000,,,10400000,,,,0.007909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007909,,,,,,,,,,,,,,,,,,,,,53847139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53847139.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,,10500000,,,,10500000,,,10500000,,,,0.008898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008898,,,,,,,,,,,,,,,,,,,,,53847139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53847139.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,,11900000,,,,3500000,,,3400000,2200000.0,,,0.009886,,,5700000.0,,,,,,14800000.0,,,,,,,,,,4000000.0,,,,,,,14100000.0,,43800000.0,,,,,,6400000.0,,,,,,,,,,,,,,,30900000.0,,,,,,6200000.0,,,,,,,,,400000.0,,2200000,2200000.0,2200000.0,,,,700000.0,,,0.0,,,100000.0,,,,,,,,,,,,,,,,0.009886,5700000.0,,,,,,100000.0,,0.0,-2100000.0,200000.0,,,,,2300000.0,,,,,53847139.0,,1300000.0,3500000.0,1900000.0,,,,,12100000.0,,,,,,,,1900000.0,,,45700000.0,,,,,,,,,,30900000.0,,,,,,,,,,,,,,,,,,,,2000000.0,,53847139.0,,,,,,,30900000.0,,,,,,,,,,
1970-01-01 00:00:00.694137600,800000.0,12800000,,,-4500000.0,3400000,0.0,-30400000.0,3300000,2600000.0,,4800000.0,,,,6300000.0,,,,,8500000.0,18200000.0,9900000.0,,1100000.0,45600000.0,,-500000.0,,,,4600000.0,,,100000.0,,,,17100000.0,,46800000.0,,,24400000.0,-1400000.0,,6200000.0,,0.037568,,-2600000.0,53847139.0,100000.0,,46800000.0,,,,-400000.0,,8500000.0,30700000.0,,-30100000.0,,,,6500000.0,48900000.0,18200000.0,-1300000.0,6200000.0,8500000.0,700000.0,,53847139.0,400000.0,23000000.0,2600000,2600000.0,2900000.0,,,10300000.0,1100000.0,,9400000.0,30500000.0,400000.0,2100000.0,100000.0,30500000.0,2400000.0,,500000.0,,-300000.0,,,30700000.0,-1400000.0,,,,,19900000.0,,7000000.0,-4500000.0,,0.0,,,700000.0,,100000.0,-2600000.0,600000.0,,11000000.0,,-29800000.0,3000000.0,600000.0,,,800000.0,,600000.0,1200000.0,3800000.0,2000000.0,7000000.0,22600000.0,17100000.0,,14300000.0,2000000.0,,13200000.0,4600000.0,14300000.0,100000.0,0.0,2100000.0,,,48900000.0,,,100000.0,,,-30100000.0,300000.0,,,800000.0,,,2800000.0,,,12700000.0,-700000.0,,,-30800000.0,,13300000.0,,,,0.037568,0.0,100000.0,,2800000.0,,,0.0,,,,,800000.0,800000.0,,,,,,,,,,
1970-01-01 00:00:00.702000000,,13200000,,,,3500000,0.0,2200000.0,3300000,2300000.0,,,0.009886,,,6400000.0,,,,,,12900000.0,,,,,,100000.0,,,,5000000.0,,,,,,,11700000.0,,43500000.0,-10000000.0,,,900000.0,,8500000.0,,,,,,,,,,,,,,,33000000.0,,0.0,,,,6800000.0,,,-100000.0,,,,,,400000.0,,2300000,2300000.0,2900000.0,,,,1200000.0,,,27900000.0,,,200000.0,,,4100000.0,,100000.0,-500000.0,,,,,,,,,,0.009886,7100000.0,0.0,,-6000000.0,,,500000.0,,0.0,-2600000.0,600000.0,,,,-300000.0,3100000.0,3500000.0,,,,53847139.0,,1400000.0,3700000.0,2400000.0,,,,,5100000.0,,,,,,,,2400000.0,,,45900000.0,,,,,,,3000000.0,,,400000.0,,,,,2700000.0,,,,,,,,,,,,,200000.0,,2500000.0,,53847139.0,800000.0,,,,,,400000.0,,,,,,,,,,
1970-01-01 00:00:00.709862400,,14900000,,,,4300000,0.0,-500000.0,4100000,3100000.0,,,0.012852,,,7600000.0,,,,,,11600000.0,,,,,,,,,,5000000.0,,,,,,,10300000.0,,45300000.0,0.0,,,-2400000.0,,11600000.0,,,,,,,,,,,,,,,36200000.0,,0.0,,,,7300000.0,,,800000.0,,,,,,400000.0,,3100000,3100000.0,3300000.0,,,,1300000.0,,,28000000.0,,,200000.0,,,4100000.0,,100000.0,-300000.0,,,,,,,,,,0.012852,6400000.0,0.0,,0.0,,,800000.0,,100000.0,-2600000.0,700000.0,,,,400000.0,3500000.0,900000.0,,,,53847139.0,,1800000.0,4900000.0,2400000.0,,,,,3500000.0,,,,,,,,2500000.0,,,47800000.0,,,,,,,600000.0,,,800000.0,,,,,-200000.0,,,,,,,,,,,,,200000.0,,2700000.0,,53847139.0,0.0,,,,,,800000.0,,,,,,,,,,
