date,annualChangeInCashSupplementalAsReported,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyOtherCurrentAssets,annualOtherNonCurrentLiabilities,annualInterestExpense,annualEbitda,quarterlyCapitalStock,quarterlyBasicEPS,annualNetIncomeCommonStockholders,annualOtherIntangibleAssets,annualTotalNonCurrentAssets,annualOtherIncomeExpense,trailingGrossProfit,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,annualCapitalExpenditure,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,trailingOperatingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalStock,trailingRepaymentOfDebt,annualRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingInterestExpense,annualNetOtherFinancingCharges,trailingChangeInInventory,annualStockBasedCompensation,annualNetIncomeContinuousOperations,annualOtherNonCashItems,quarterlyNetPPE,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,annualCurrentDebt,annualAccumulatedDepreciation,trailingTaxProvision,annualInventory,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyGrossPPE,annualGrossProfit,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualFreeCashFlow,annualOperatingExpense,annualResearchAndDevelopment,quarterlyRetainedEarnings,quarterlyOtherCurrentLiabilities,annualBeginningCashPosition,trailingOperatingExpense,annualCostOfRevenue,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingCostOfRevenue,trailingBeginningCashPosition,quarterlyAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyTotalAssets,trailingNetOtherInvestingChanges,annualNetIncome,annualNonCurrentDeferredRevenue,annualCashDividendsPaid,annualChangeInWorkingCapital,annualPretaxIncome,annualDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,annualGoodwill,annualOtherShortTermInvestments,annualInvestingCashFlow,annualCommonStockIssuance,annualAccountsPayable,trailingInvestingCashFlow,annualTotalRevenue,annualOtherCurrentAssets,annualAccountsReceivable,trailingResearchAndDevelopment,annualOperatingIncome,annualBasicAverageShares,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyDilutedEPS,trailingTotalRevenue,annualPurchaseOfInvestment,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualStockholdersEquity,annualTaxProvision,annualTotalAssets,trailingSaleOfInvestment,trailingCommonStockIssuance,annualCurrentLiabilities,trailingStockBasedCompensation,quarterlyInventory,quarterlyCashCashEquivalentsAndMarketableSecurities,annualInvestmentsAndAdvances,trailingOperatingIncome,annualSaleOfInvestment,quarterlyCurrentDebt,trailingEndCashPosition,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetPPE,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIntangibleAssets,annualOperatingCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,quarterlyPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyChangeInWorkingCapital,trailingDilutedAverageShares,quarterlyStockBasedCompensation,quarterlyCurrentDeferredRevenue,quarterlyOperatingCashFlow,quarterlyNetOtherFinancingCharges,trailingCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlySaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyOtherNonCashItems,quarterlyChangesInAccountReceivables,quarterlyCostOfRevenue,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualDeferredIncomeTax,quarterlyOtherIncomeExpense,quarterlyDeferredIncomeTax,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,quarterlyTotalRevenue,quarterlyNetIncome,quarterlyTaxProvision,quarterlyChangeInInventory,annualChangesInAccountReceivables,trailingBasicEPS,annualChangeInAccountPayable,quarterlyEndCashPosition,quarterlyOperatingIncome,quarterlyChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyEbitda,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,trailingChangeInAccountPayable,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,quarterlyIncomeTaxPayable,annualCurrentDeferredRevenue,quarterlyGrossProfit,trailingBasicAverageShares,quarterlyDepreciationAndAmortization,quarterlyRepaymentOfDebt,trailingDeferredIncomeTax,trailingDepreciationAndAmortization,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares
1970-01-01 00:00:01.277856000,,,,,628000000.0,,,,5767000000.0,0.0,,,,,,,,,,10287000000.0,16260000000.0,,1227000000.0,,,,13175000000.0,112006000000.0,,,,,,,,,,86203000000.0,,,,,,,,19725000000.0,,86203000000.0,,,18169000000.0,,,,67167000000.0,386000000.0,,,,,141000000.0,,,,,,,,3650000000.0,,156839000000.0,,175008000000.0,,,,,,,,10738000000.0,,,,,,,,,,,,,,4802000000.0,18876000000.0,,,0.0,,,,43145000000.0,,,,,,,,,1088000000.0,10287000000.0,,,,721000000.0,,,,,,19820000000.0,,62870000000.0,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-3386000000.0,,144103000000.0,,785000000.0,10749000000.0,1237000000.0,19119000000.0,5773000000.0,,12059000000.0,31000000.0,161908000000.0,8202000000.0,,1867000000.0,,-12336000000.0,,13334000000.0,15491000000.0,,1635000000.0,5773000000.0,,-5390000000.0,13854000000.0,117150000000.0,-5581000000.0,404000000.0,,,-5778000000.0,,61000000.0,12172000000.0,10911000000.0,107871000000.0,,,,316000000.0,-36232000000.0,,1061000000.0,18121000000.0,,144103000000.0,17722000000.0,,19757000000.0,-1429000000.0,9925000000.0,216000000.0,71781000000.0,404000000.0,7094000000.0,,11796000000.0,,605000000.0,,,-36232000000.0,13854000000.0,-5000000.0,64372000000.0,,2103000000.0,71781000000.0,161908000000.0,,181665000000.0,,12059000000.0,605000000.0,-1814000000.0,879000000.0,14762000000.0,5756548816.0,10749000000.0,,,-8712000000.0,63000000.0,15491000000.0,,29518000000.0,785000000.0,2103000000.0,,7797000000.0,5751035100.0,,5289000000.0,20895000000.0,,20895000000.0,,,-3844000000.0,3708000000.0,46251000000.0,2.1,117150000000.0,2590000000.0,181665000000.0,,,18121000000.0,,1061000000.0,13334000000.0,5289000000.0,,159000000.0,316000000.0,,46251000000.0,107871000000.0,1936000000.0,1635000000.0,31000000.0,10907000000.0,64372000000.0,,19757000000.0,1936000000.0,13334000000.0,7143000000.0,2.1,13334000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,603000000.0,,,,5784000000.0,0.0,,,,,,,,,,16453000000.0,16864000000.0,,2176000000.0,,,,14764000000.0,123455000000.0,,,,,,,,,,112565000000.0,,,,,,,,20250000000.0,,112565000000.0,,,21993000000.0,,,,77233000000.0,451000000.0,,,,,119000000.0,,,,,,,,2664000000.0,,170334000000.0,,192327000000.0,,,,,,,,10733000000.0,,,,,,,,,,,,,,5432000000.0,22684000000.0,,,0.0,,,,48441000000.0,,,,,,,,,1090000000.0,16453000000.0,,,,107000000.0,,,,,,31000000.0,,68691000000.0,,,1323000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,-281000000.0,,154899000000.0,,677000000.0,10724000000.0,921000000.0,21796000000.0,5785000000.0,,14716000000.0,31000000.0,176272000000.0,9672000000.0,,2005000000.0,,-10043000000.0,,16100000000.0,16402000000.0,,2339000000.0,5785000000.0,,-1111000000.0,15105000000.0,128859000000.0,-2250000000.0,643000000.0,,,1698000000.0,,113000000.0,14848000000.0,-71000000.0,116145000000.0,,,,0.0,-38754000000.0,,1135000000.0,19123000000.0,,154899000000.0,19395000000.0,,21601000000.0,981000000.0,10477000000.0,123000000.0,82458000000.0,643000000.0,3708000000.0,,14028000000.0,,403000000.0,,,-38754000000.0,15105000000.0,-72000000.0,68828000000.0,,3089000000.0,82458000000.0,176272000000.0,,197873000000.0,,14716000000.0,403000000.0,-3754000000.0,289000000.0,17669000000.0,5783905064.0,10724000000.0,,,-9055000000.0,34000000.0,16402000000.0,,33423000000.0,677000000.0,3089000000.0,,8918000000.0,5780030171.0,,4501000000.0,23322000000.0,,23322000000.0,,,-160000000.0,3427000000.0,49705000000.0,2.54,128859000000.0,2821000000.0,197873000000.0,,,19123000000.0,,1135000000.0,16100000000.0,4501000000.0,,1094000000.0,0.0,,49705000000.0,116145000000.0,3757000000.0,2339000000.0,31000000.0,11024000000.0,68828000000.0,,21601000000.0,3757000000.0,16100000000.0,-2095000000.0,2.55,16100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,,678000000.0,,,,5787000000.0,0.0,,,,,,,,,,21794000000.0,15984000000.0,,2426000000.0,,,,9568000000.0,137499000000.0,,,,,,,,,,117796000000.0,,,,,,,,19234000000.0,,117796000000.0,,,28181000000.0,,,,90974000000.0,787000000.0,,,,,757000000.0,,,,,,,,3772000000.0,,176392000000.0,,204573000000.0,,,,,,,,10701000000.0,,,,,,,,,,,,,,3735000000.0,26456000000.0,,,0.0,,,,47643000000.0,,,,,,,,,1202000000.0,21794000000.0,,,,,,,,,,31000000.0,,66877000000.0,,,1240000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,1678000000.0,,135081000000.0,,708000000.0,10690000000.0,1331000000.0,20103000000.0,0.0,,13532000000.0,24523000000.0,178756000000.0,,,479000000.0,,-12522000000.0,,18664000000.0,10405000000.0,,,0.0,,-6421000000.0,9857000000.0,144273000000.0,,948000000.0,,,342000000.0,,59000000.0,13671000000.0,-10000000.0,93976000000.0,-2882000000.0,,,355000000.0,-41105000000.0,,1220000000.0,14965000000.0,,135081000000.0,14123000000.0,,28159000000.0,1017000000.0,1893000000.0,323000000.0,97201000000.0,948000000.0,3427000000.0,,21616000000.0,,488000000.0,,,-41105000000.0,9857000000.0,-81000000.0,62435000000.0,,3537000000.0,97201000000.0,178756000000.0,,206915000000.0,,13532000000.0,488000000.0,-4398000000.0,1550000000.0,15564000000.0,5790914436.0,10690000000.0,,,-7475000000.0,186000000.0,10405000000.0,,35739000000.0,708000000.0,3537000000.0,,12230000000.0,5787351555.0,,,23379000000.0,,23379000000.0,,,-260000000.0,5105000000.0,47470000000.0,2.34,144273000000.0,1893000000.0,206915000000.0,,,14965000000.0,,1220000000.0,18664000000.0,,,2846000000.0,355000000.0,,47470000000.0,93976000000.0,0.0,,24523000000.0,13539000000.0,62435000000.0,,28159000000.0,0.0,18664000000.0,-831000000.0,2.34,18664000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,,0.0,,,,0.0,0.0,,,,,,,,,,17060000000.0,8183000000.0,,,,,,9734000000.0,146383000000.0,,,,,,,,,,96115000000.0,,,,,,,,14355000000.0,,96115000000.0,,,24457000000.0,,,,98861000000.0,1005000000.0,,,,,881000000.0,,,,,,,,2617000000.0,,183339000000.0,,207796000000.0,,,,,,,,10671000000.0,,,,,,,,,,,,,,,23370000000.0,,,0.0,,,,46858000000.0,,,,,,,,,1263000000.0,17060000000.0,,,,1000000.0,,,,,,24963000000.0,,61213000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,2104000000.0,,142214000000.0,,0.0,10658000000.0,1053000000.0,19452000000.0,0.0,,13025000000.0,25625000000.0,191865000000.0,,,515000000.0,,-14989000000.0,,17297000000.0,9736000000.0,,,0.0,,-4254000000.0,10289000000.0,152557000000.0,,986000000.0,,,253000000.0,,52000000.0,13208000000.0,-17000000.0,99058000000.0,-1111000000.0,,,47000000.0,-43156000000.0,,1281000000.0,14177000000.0,,142214000000.0,15647000000.0,,23958000000.0,-225000000.0,4515000000.0,486000000.0,104965000000.0,986000000.0,5105000000.0,,23060000000.0,,623000000.0,,,-43156000000.0,10289000000.0,-88000000.0,63121000000.0,,3046000000.0,104965000000.0,191865000000.0,,215823000000.0,,13025000000.0,623000000.0,-4580000000.0,895000000.0,15027000000.0,5802790866.0,10658000000.0,,,-8495000000.0,136000000.0,9736000000.0,,38707000000.0,0.0,3046000000.0,,11132000000.0,5796829998.0,,,24599000000.0,,24599000000.0,,,-192000000.0,7209000000.0,48944000000.0,2.24,152557000000.0,1819000000.0,215823000000.0,,,14177000000.0,,1281000000.0,17297000000.0,,,109000000.0,47000000.0,,48944000000.0,99058000000.0,31000000.0,,25625000000.0,14764000000.0,63121000000.0,,23958000000.0,31000000.0,17297000000.0,3463000000.0,2.25,17297000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,,0.0,,,,0.0,0.0,,,,,,,,,,18328000000.0,9772000000.0,,,,,,10397000000.0,156609000000.0,,,,,,,,,,99633000000.0,,,,,,,,19077000000.0,,99633000000.0,,,24666000000.0,,,,108992000000.0,1039000000.0,,,,,991000000.0,,,,,,,,2089000000.0,,196920000000.0,,221586000000.0,,,,,,,,10631000000.0,,,,,,,,,,,,,,,20831000000.0,,,0.0,,,,45680000000.0,,,,,,,,,1346000000.0,18328000000.0,,,,391000000.0,,,,,,25873000000.0,,64757000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,8204000000.0,,147381000000.0,,16765000000.0,10614000000.0,947000000.0,22725000000.0,0.0,,15606000000.0,26728000000.0,200948000000.0,,,640000000.0,,-14356000000.0,,18893000000.0,11413000000.0,,,0.0,,-15363000000.0,10977000000.0,163325000000.0,,1094000000.0,,,218000000.0,,43000000.0,15797000000.0,-24000000.0,101998000000.0,-294000000.0,,,546000000.0,-45383000000.0,,1365000000.0,17301000000.0,,147381000000.0,16831000000.0,,26204000000.0,1688000000.0,2149000000.0,454000000.0,114863000000.0,1094000000.0,7209000000.0,,23325000000.0,,765000000.0,,,-45383000000.0,10977000000.0,-102000000.0,63670000000.0,,3129000000.0,114863000000.0,200948000000.0,,227152000000.0,,15606000000.0,765000000.0,-4944000000.0,1006000000.0,18293000000.0,5813911530.0,10614000000.0,,,1131000000.0,377000000.0,11413000000.0,,40156000000.0,16765000000.0,3129000000.0,,14682000000.0,5809481200.0,,,20085000000.0,,20085000000.0,,,-177000000.0,15413000000.0,46369000000.0,2.68,163325000000.0,2496000000.0,227152000000.0,,,17301000000.0,,1365000000.0,18893000000.0,,,122000000.0,546000000.0,,46369000000.0,101998000000.0,0.0,,26728000000.0,16044000000.0,63670000000.0,,26204000000.0,0.0,18893000000.0,6607000000.0,2.69,18893000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,0.0,,,,0.0,0.0,,,,,,,,,,14353000000.0,13630000000.0,,,,,,10960000000.0,167152000000.0,,,,,,,,,,112200000000.0,,,,,,,,23870000000.0,,112200000000.0,,,24454000000.0,,,,118379000000.0,1142000000.0,,,,,1109000000.0,,,,,,,,5725000000.0,,213584000000.0,,238038000000.0,,,,,,,,10590000000.0,,,,,,,,,,,,,,,18583000000.0,,,0.0,,,,46813000000.0,,,,,,,,,1443000000.0,14353000000.0,,,,418000000.0,,,,,,27265000000.0,,70683000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-9186000000.0,,164545000000.0,,0.0,10564000000.0,911000000.0,20135000000.0,0.0,,12994000000.0,27783000000.0,219502000000.0,,,610000000.0,,-23892000000.0,,12318000000.0,16905000000.0,,,0.0,,-8499000000.0,11209000000.0,170055000000.0,,994000000.0,,,136000000.0,,78000000.0,13138000000.0,-27000000.0,116623000000.0,-61000000.0,,,1649000000.0,-47922000000.0,,1373000000.0,24183000000.0,,164545000000.0,17352000000.0,,21601000000.0,-9119000000.0,3839000000.0,304000000.0,121144000000.0,994000000.0,15413000000.0,,24349000000.0,,743000000.0,,,-47922000000.0,11209000000.0,-35000000.0,70932000000.0,,4283000000.0,121144000000.0,219502000000.0,,241103000000.0,,12994000000.0,743000000.0,-5748000000.0,103000000.0,15375000000.0,5855204923.0,10564000000.0,,,-18046000000.0,569000000.0,16905000000.0,,41701000000.0,0.0,4283000000.0,,13513000000.0,5840842013.0,,,18764000000.0,,18764000000.0,,,-219000000.0,6227000000.0,46749000000.0,2.22,170055000000.0,2237000000.0,241103000000.0,,,24183000000.0,,1373000000.0,12318000000.0,,,407000000.0,1649000000.0,,46749000000.0,116623000000.0,0.0,,27783000000.0,14773000000.0,70932000000.0,-150000000.0,21601000000.0,0.0,12318000000.0,-2607000000.0,2.22,12318000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,0.0,,,,0.0,0.0,,,,,,,,,,25182000000.0,19237000000.0,,,,,,11328000000.0,145076000000.0,,,,,,,,,,117897000000.0,,,,,,,,57877000000.0,,117897000000.0,,,33155000000.0,,,,95621000000.0,1043000000.0,,,,,998000000.0,,,,,,,61000000.0,2505000000.0,,222818000000.0,,255973000000.0,,,,,,,,10534000000.0,,,,,,,,,,,,,,,25073000000.0,,,0.0,,,,52857000000.0,,,,,,,,,1550000000.0,25182000000.0,,,,2106000000.0,,,,,,27819000000.0,,110734000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,1109000000.0,,171758000000.0,,0.0,10507000000.0,837000000.0,17405000000.0,0.0,,10254000000.0,28296000000.0,227566000000.0,,,659000000.0,,-14338000000.0,,20290000000.0,20913000000.0,,,0.0,,-22278000000.0,12125000000.0,149461000000.0,,31908000000.0,,,270000000.0,,106000000.0,10348000000.0,-24000000.0,121097000000.0,-1273000000.0,,,1350000000.0,-50661000000.0,,1484000000.0,41170000000.0,,171758000000.0,18651000000.0,,29774000000.0,2797000000.0,7024000000.0,361000000.0,99392000000.0,31908000000.0,6227000000.0,,26538000000.0,,721000000.0,,,-50661000000.0,12125000000.0,-115000000.0,107784000000.0,57000000.0,2902000000.0,99392000000.0,227566000000.0,,257340000000.0,,10254000000.0,721000000.0,-18508000000.0,1661000000.0,12441000000.0,5892940736.0,10507000000.0,57000000.0,,-17118000000.0,845000000.0,20913000000.0,,45189000000.0,0.0,2902000000.0,,11627000000.0,5878480682.0,,,38238000000.0,,38238000000.0,,,-143000000.0,7037000000.0,66614000000.0,1.74,149461000000.0,2093000000.0,257340000000.0,,,41170000000.0,,1484000000.0,20290000000.0,,,109000000.0,1350000000.0,,66614000000.0,121097000000.0,0.0,,28296000000.0,17135000000.0,107784000000.0,-99000000.0,29774000000.0,0.0,20290000000.0,-7212000000.0,1.74,20290000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,0.0,,,,0.0,0.0,,,,,,,,,,26008000000.0,13791000000.0,,,,,,12104000000.0,152581000000.0,,,,,,,,,,117494000000.0,,,,,,,,42175000000.0,,117494000000.0,,,36603000000.0,,,,102005000000.0,950000000.0,,,,,1042000000.0,,,,,,,62000000.0,3044000000.0,,225888000000.0,,262491000000.0,,,,,,,,10485000000.0,,,,,,,,,,,,,,,39417000000.0,,,0.0,,,,67621000000.0,,,,,,,,,1556000000.0,26008000000.0,,,,3169000000.0,,,,,,28835000000.0,,109796000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,6296000000.0,,171799000000.0,,,10470000000.0,1341000000.0,26399000000.0,0.0,,16829000000.0,29823000000.0,232899000000.0,,,607000000.0,,-11060000000.0,,18354000000.0,18662000000.0,,,0.0,,-23934000000.0,12760000000.0,166304000000.0,,,,,345000000.0,,119000000.0,16885000000.0,-21000000.0,117699000000.0,-310000000.0,,,329000000.0,-54100000000.0,,1540000000.0,29722000000.0,,171799000000.0,21243000000.0,,30869000000.0,8543000000.0,6943000000.0,332000000.0,,,7037000000.0,,34197000000.0,,3946000000.0,,,-54100000000.0,12760000000.0,-31000000.0,97342000000.0,63000000.0,3187000000.0,,232899000000.0,,263768000000.0,,16829000000.0,3946000000.0,-15358000000.0,4347000000.0,20203000000.0,5961311602.0,10470000000.0,63000000.0,,900000000.0,341000000.0,18662000000.0,,55440000000.0,,3187000000.0,,14300000000.0,5949116555.0,,,41368000000.0,,41368000000.0,,,-164000000.0,13939000000.0,67620000000.0,2.82,166304000000.0,3318000000.0,263768000000.0,,,29722000000.0,,1540000000.0,18354000000.0,,,93000000.0,329000000.0,,67620000000.0,117699000000.0,,,29823000000.0,19603000000.0,97342000000.0,0.0,30869000000.0,,18354000000.0,8842000000.0,2.83,18354000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,,,,,,0.0,0.0,,,,,,,,,,13837000000.0,13719000000.0,,,,,,12797000000.0,168242000000.0,,,,,,,,,,117626000000.0,,,,,,,,33490000000.0,,117626000000.0,,,25889000000.0,,,,,,,,,,,,,,,,,58000000.0,2709000000.0,,236925000000.0,,262814000000.0,,,,,,,,10439000000.0,,,,,,,,,,,,,,,34538000000.0,,,0.0,,,,60906000000.0,,,,,,,,,1624000000.0,13837000000.0,,,,3961000000.0,,,,,,30122000000.0,,94396000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,-4539000000.0,,175027000000.0,,,10409000000.0,1386000000.0,24852000000.0,0.0,,16008000000.0,30499000000.0,241959000000.0,,,769000000.0,,-9645000000.0,,18022000000.0,12603000000.0,,,0.0,,-38512000000.0,12979000000.0,180447000000.0,,,,,305000000.0,,110000000.0,16156000000.0,-24000000.0,117616000000.0,-1840000000.0,,,4424000000.0,-57411000000.0,,1673000000.0,29379000000.0,,175027000000.0,20299000000.0,,32728000000.0,1305000000.0,6147000000.0,323000000.0,,,13939000000.0,,33631000000.0,,2116000000.0,,,-57411000000.0,12979000000.0,-169000000.0,94068000000.0,58000000.0,3217000000.0,,241959000000.0,,274687000000.0,,16008000000.0,2116000000.0,-1281000000.0,-6016000000.0,18481000000.0,6065901819.0,10409000000.0,58000000.0,,-11665000000.0,162000000.0,12603000000.0,,53930000000.0,,3217000000.0,,14152000000.0,6056590679.0,,,35477000000.0,,35477000000.0,,,-92000000.0,8865000000.0,64689000000.0,2.64,180447000000.0,2325000000.0,274687000000.0,,,29379000000.0,,1673000000.0,18022000000.0,,,239000000.0,4424000000.0,,64689000000.0,117616000000.0,,,30499000000.0,10950000000.0,94068000000.0,-239000000.0,32728000000.0,,18022000000.0,-4746000000.0,2.64,18022000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,,,,,,0.0,,,,,,,,,,,21617000000.0,14141000000.0,,,,,,13015000000.0,180294000000.0,,,,,,,,,,117273000000.0,,,,,,,,38789000000.0,,117273000000.0,,,37104000000.0,,,,,,,,,,1807000000.0,,,,,,,56000000.0,3461000000.0,,245612000000.0,,282716000000.0,,,,,,,,10378000000.0,,,,,,,,,,,,,,,34298000000.0,,,,,,,63403000000.0,,,,,,,,,1841000000.0,21617000000.0,,,,2996000000.0,,,,,,30848000000.0,,102192000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
