date,annualGrossPPE,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualDilutedAverageShares,annualInterestExpense,annualDilutedEPS,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualBeginningCashPosition,trailingGrossProfit,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicAverageShares,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,trailingCapitalExpenditure,quarterlyTotalRevenue,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyEbitda,trailingDepreciationAndAmortization,annualStockBasedCompensation,quarterlyOperatingIncome,annualChangeInInventory,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualCurrentDebt,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,trailingResearchAndDevelopment,annualOperatingExpense,trailingOtherNonCashItems,annualCapitalStock,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingSellingGeneralAndAdministration,annualTotalRevenue,annualCurrentDeferredRevenue,quarterlyOperatingCashFlow,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingOperatingExpense,annualDeferredIncomeTax,annualGrossProfit,quarterlyPretaxIncome,quarterlyCurrentAssets,trailingCostOfRevenue,quarterlyRepurchaseOfCapitalStock,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyIncomeTaxPayable,quarterlyBasicAverageShares,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyBasicEPS,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualGoodwill,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyTotalAssets,annualCashDividendsPaid,annualRetainedEarnings,annualAccountsReceivable,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyLongTermDebt,trailingInvestingCashFlow,annualAccountsPayable,annualOperatingIncome,trailingOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,annualPretaxIncome,annualEndCashPosition,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualLongTermDebt,annualOtherNonCashItems,annualOtherCurrentAssets,annualDepreciationAndAmortization,quarterlyDilutedAverageShares,quarterlyCurrentDebt,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingEndCashPosition,annualBasicEPS,annualTaxProvision,quarterlyNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyInventory,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCommonStockIssuance,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualSaleOfInvestment,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,trailingNetOtherInvestingChanges,trailingChangeInAccountPayable,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,trailingInterestExpense,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:00.362707200,,,,2069514000.0,,,,,,-0.32,,,,4316582000.0,-125000.0,,132240000.0,,,,,,-80484000.0,-1297126000.0,,,,,,,,,,-325291000.0,,-242780000.0,,,,,277876000.0,,,,186715000.0,,,,,,1219780000.0,,5467000.0,,,,,690234000.0,,,,,,1910014000.0,,,,,5232860000.0,,,,,2342503000.0,,,,-661658000.0,,,,,,3615085000.0,,,,,,,2069514000.0,,,,,,,,2069514000.0,,0.0,,,,,,2392781000.0,-86411000.0,,,,,,,,,-1615301000.0,,,2406568000.0,,,,,,89166000.0,,,,,323267000.0,,,9549442000.0,,,,,,,0.0,,,,,,,,3287941000.0,-0.32,,,,,,,,-3126396000.0,,2585283000.0,,,,,,,,,,,,,,,,0.0,,,,-13864000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.394243200,400000.0,300000.0,-1700000.0,,,,,2982456.0,,-0.57,,,0.0,,,,,,,,,,,,1700000.0,,,,2982456.0,300000.0,,100000.0,,,,,,,,,,,,,,,,1000000.0,,,,1700000.0,,,,-1700000.0,200000.0,,200000.0,,,,,,,0.0,,,,,,,,,,,,,,,500000.0,,,,-100000.0,,,,,,,,,,,,,,,,1100000.0,,,,-1700000.0,1400000.0,,,,,-2600000.0,,,,,,,,-1700000.0,,0.0,,,,0.0,,,,,0.0,,,,,,,0.0,,,,1300000.0,,300000.0,,,-300000.0,,,,-0.57,,,,,,,,,,,,,,,0.0,,100000.0,,,,,,300000.0,,,800000.0,-1700000.0,0.0,300000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.425779200,600000.0,,-700000.0,,,,,4117647.0,,-0.17,,,0.0,,,,,,,,,,,,2800000.0,,,,4117647.0,500000.0,,100000.0,,,,,,,,,,,,,,,,,,,,2900000.0,,,,-700000.0,3000000.0,,5100000.0,,,,,,,2100000.0,,,,,,,,,,,,,,,1600000.0,,,,-200000.0,,,,,,,,,,,,,,,,5700000.0,,,,-700000.0,9000000.0,,,,,-3400000.0,,,,,,,,-800000.0,,0.0,,,,0.0,,,,,0.0,,,,,,,0.0,,,,1600000.0,,2300000.0,,,-3300000.0,,,,-0.17,,,,,,,,,,,,,,,0.0,,7400000.0,,,,,,2300000.0,,,5200000.0,-700000.0,100000.0,400000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.449539200,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,6100000.0,,,6100000.0,,,6100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33141000.0,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,33141000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.457401600,2200000.0,,1400000.0,,34100000.0,,,23333333.0,,0.06,200000.0,,0.0,,,,,,,,300000.0,,,,6800000.0,,,27700000.0,23333333.0,1900000.0,,800000.0,27700000.0,,,,6000000.0,,,-11000000.0,,,-11000000.0,,,,,,-400000.0,,,7100000.0,,,,1400000.0,9900000.0,,19100000.0,,,,,,,9200000.0,,37200000.0,,,,2200000.0,4700000.0,,,,,,,,4700000.0,,-700000.0,,-400000.0,,,,1800000.0,,,,,,,,,1900000.0,,,39100000.0,,,,1400000.0,5000000.0,,,39100000.0,,-700000.0,,,,,100000.0,,,2100000.0,,0.0,,500000.0,,0.0,,,,2900000.0,0.0,,300000.0,200000.0,,100000.0,,300000.0,,,,4700000.0,,27700000.0,,,34100000.0,,,,0.06,1500000.0,,,100000.0,,,,,4700000.0,,,,,5000000.0,0.0,,300000.0,,,,,,27700000.0,,,37200000.0,2400000.0,100000.0,1800000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.465350400,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,7600000.0,,,7600000.0,,,7600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33141000.0,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,900000.0,,,,,,,,,,,,,,,,33141000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.473299200,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,8700000.0,,,8700000.0,,,8700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33141000.0,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,,,,,,,,,,,,,,,,33141000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.481075200,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,8900000.0,,,8900000.0,,,8900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33186000.0,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,1700000.0,,,,,,,,,,,,,,,,33186000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.488937600,4200000.0,8100000.0,5200000.0,,39900000.0,,,34666667.0,100000.0,0.15,100000.0,,0.0,,,,,,,,900000.0,,,,14100000.0,,,30900000.0,34666667.0,3900000.0,,3800000.0,30900000.0,,,,9100000.0,,,-21300000.0,,,-21300000.0,,,,,100000.0,-1000000.0,,,14800000.0,,,,5200000.0,15600000.0,,34400000.0,,,,,,,18800000.0,,44500000.0,,,,4200000.0,8200000.0,,,,,,,,6600000.0,,4600000.0,,-1000000.0,,,8100000.0,3200000.0,,,,,,,,,3900000.0,,,48400000.0,,,,5200000.0,8500000.0,,,48400000.0,,4600000.0,,,,,200000.0,,,4000000.0,,0.0,,1200000.0,,0.0,,,,7900000.0,0.0,,300000.0,100000.0,,200000.0,,900000.0,,,100000.0,8200000.0,,30900000.0,,,39900000.0,,,,0.15,2700000.0,,,700000.0,,,,,6600000.0,,,,,8500000.0,0.0,,300000.0,,,,,,30900000.0,,,44500000.0,4700000.0,700000.0,3200000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.496886400,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,8000000.0,,,8000000.0,,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33631000.0,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,33631000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
