date,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualNetOtherFinancingCharges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingEndCashPosition,annualCashAndCashEquivalents,trailingTaxProvision,annualTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyGrossProfit,annualCostOfRevenue,annualNetIncomeContinuousOperations,annualDilutedAverageShares,annualTotalRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyGrossPPE,annualDilutedEPS,quarterlyCurrentAssets,annualCommonStockIssuance,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,quarterlyRetainedEarnings,quarterlyDilutedEPS,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualRetainedEarnings,trailingNetIncomeCommonStockholders,trailingNetIncome,annualTotalAssets,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyLongTermDebt,annualNetIncome,annualAccountsReceivable,annualBeginningCashPosition,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyBasicAverageShares,annualFreeCashFlow,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyRepaymentOfDebt,annualStockholdersEquity,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyOtherCurrentAssets,annualLongTermDebt,trailingStockBasedCompensation,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyBasicEPS,quarterlyCurrentDebt,annualInventory,quarterlyCapitalExpenditure,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,quarterlyInventory,trailingOperatingCashFlow,trailingOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualCapitalStock,trailingOtherNonCashItems,quarterlyOtherIncomeExpense,annualPurchaseOfBusiness,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOperatingCashFlow,quarterlyPurchaseOfBusiness,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingCashFlow,annualOtherIntangibleAssets,trailingPurchaseOfBusiness,quarterlyChangeInCashSupplementalAsReported,annualEbitda,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,annualBasicEPS,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,annualGrossPPE,annualGoodwill,annualNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,quarterlyDilutedAverageShares,trailingPretaxIncome,annualInterestExpense,annualPretaxIncome,trailingChangesInAccountReceivables,annualPurchaseOfInvestment,annualRepaymentOfDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,annualOtherIncomeExpense,annualInvestingCashFlow,annualCapitalExpenditure,trailingGrossProfit,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherIntangibleAssets,trailingOperatingIncome,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,trailingTotalRevenue,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,annualOperatingIncome,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyChangeInInventory,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyOtherShortTermInvestments,trailingCashDividendsPaid,trailingChangeInInventory,annualCashDividendsPaid,trailingDilutedEPS,annualChangeInAccountPayable,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,annualChangeInInventory,annualOtherShortTermInvestments,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.159574400,,,90344000.0,-9670000.0,,-28819000.0,496586000.0,,,,,27567000.0,1354789000.0,,,1381293000.0,,,-9101000.0,,234869000.0,,,,,,,,,961670000.0,,1116015000.0,,1064397000.0,,,,902000.0,,,,0.0,,,,,,,-160364000.0,1180000.0,,-85865000.0,-0.14,,,,,150931000.0,313863000.0,585436000.0,1119920000.0,,,,,671864000.0,-6019000.0,,337733000.0,,,,-9101000.0,-9101000.0,65477685.0,,,,146817000.0,419623000.0,41890000.0,,,,,46090000.0,,,,,-0.14,28296000.0,,-19063000.0,8636000.0,,,,,32803000.0,-335772000.0,,31078000.0,81430000.0,273978000.0,,,,,,,3672000.0,,,207302000.0,,15230000.0,,,,,,-100527000.0,,,-106846000.0,,24331000.0,,0.0,780243000.0,,,,,1064370000.0,,,,,,65477685.0,,,,,,,2128767000.0,-119590000.0,,,,,,,,,51766000.0,,62777000.0,0.0,603432000.0,671000.0,496586000.0,,496586000.0,,,73960000.0,,11685000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,,471414000.0,17475000.0,-7546000.0,31773000.0,-363234000.0,313880000.0,,313880000.0,,37210000.0,-17048000.0,1051973000.0,,230179000.0,1510175000.0,,31721000.0,-33140000.0,,172703000.0,2981801000.0,-31442000.0,64853243.0,3691559000.0,,20719000.0,,10334000.0,773960000.0,,1236221000.0,-0.48,738109000.0,,679494000.0,114154000.0,-10305000.0,-360049000.0,736215000.0,1510175000.0,0.0,64853243.0,,,,,-85470000.0,-96636000.0,9133000.0,,-119005000.0,,738109000.0,-24717000.0,,,423169000.0,248772000.0,471414000.0,879270000.0,-119005000.0,,,2225002000.0,638662000.0,8692000.0,-31442000.0,607425000.0,-31442000.0,248772000.0,403716000.0,-33140000.0,-33140000.0,,-400843000.0,1486893000.0,562967000.0,155610000.0,736215000.0,88790000.0,,638662000.0,-7833000.0,26150000.0,26150000.0,607425000.0,,773960000.0,,,31721000.0,12369000.0,-366533000.0,12421000.0,,268294000.0,,128903000.0,-1030000.0,-360049000.0,,267056000.0,114154000.0,230179000.0,12369000.0,,,,672000.0,,4416000.0,,876172000.0,189751000.0,709758000.0,-26333000.0,16720000.0,,6170000.0,,313880000.0,-86892000.0,73398000.0,,-182706000.0,159167000.0,6807000.0,,0.0,876172000.0,-0.48,,-89836000.0,,1486893000.0,1236221000.0,423169000.0,18333000.0,,0.0,,,37218000.0,5768000.0,,-18395000.0,,2225002000.0,-453425000.0,88790000.0,,24125000.0,-375163000.0,-417563000.0,,40646000.0,,73398000.0,,34523000.0,4427000.0,496586000.0,672000.0,313880000.0,313880000.0,313880000.0,,,40646000.0,,20719000.0,,30264000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,-2417000.0,-22332000.0,,-29291000.0,394766000.0,,,,,-30404000.0,584185000.0,,,1884715000.0,,,-45049000.0,,162873000.0,,,,,,,,,1096180000.0,,1235007000.0,,1006757000.0,,,,2385000.0,,,,,,,,,,,98263000.0,3704000.0,,-164054000.0,-0.69,,,,,348035000.0,263730000.0,453508000.0,421312000.0,,,,,595486000.0,-10953000.0,,632722000.0,,,,-45049000.0,-45049000.0,65499719.0,,,,161129000.0,788535000.0,115813000.0,,,,,39252000.0,,,,,-0.69,31787000.0,,-17821000.0,14952000.0,,,,,-2844000.0,-369616000.0,,22882000.0,144205000.0,535387000.0,,,,,,,-4059000.0,,,193277000.0,,-39139000.0,,,,,,88302000.0,,,80886000.0,,5910000.0,424000.0,0.0,865391000.0,,,,,1529700000.0,,,,,,65499719.0,,,,,,,2536457000.0,70481000.0,,,,,,,,,172069000.0,,27987000.0,6299000.0,313880000.0,672000.0,394766000.0,,394766000.0,,,75498000.0,,20216000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,61731000.0,-1558000.0,,-216000.0,466661000.0,,,,,36387000.0,1039565000.0,,,2134869000.0,,,9922000.0,,224572000.0,,,,,,,,,1433440000.0,,1239108000.0,,1262011000.0,,,,3414000.0,,,,,,,,,,,106250000.0,417000.0,,-154132000.0,0.15,,,,,357339000.0,405169000.0,523307000.0,814993000.0,,,,,618771000.0,6303000.0,,578024000.0,,,,9922000.0,9922000.0,65521804.0,,,,182426000.0,701429000.0,83405000.0,,,,,50642000.0,,,,,0.15,31941000.0,,-46957000.0,15270000.0,,,,,-1176000.0,-374433000.0,,-58192000.0,155133000.0,764988000.0,,,,,,,22468000.0,,,188185000.0,,25270000.0,,,,,,126674000.0,,,71895000.0,,15348000.0,0.0,0.0,864675000.0,,,,,1551279000.0,,,,,,67702746.0,,,,,,,2813290000.0,79717000.0,,,,,,,,,174132000.0,,25344000.0,-2683000.0,394766000.0,672000.0,466661000.0,,466661000.0,,,113204000.0,,30202000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,99659000.0,20923000.0,,-30331000.0,351342000.0,,,,,71969000.0,1547731000.0,,,1880520000.0,,,41553000.0,,270166000.0,,,,,,,,,1023492000.0,,1300658000.0,,978378000.0,,,,5810000.0,,,,,,,,,,,-263422000.0,6279000.0,,-112579000.0,0.55,,,,,440318000.0,390349000.0,561886000.0,1277565000.0,,,,,818993000.0,15152000.0,,724975000.0,,,,41553000.0,41553000.0,69398147.0,,,,177354000.0,857028000.0,92053000.0,,,,,32426000.0,,,,,0.6,48465000.0,,-2167000.0,15080000.0,,,,,701000.0,-385968000.0,,98321000.0,126626000.0,328767000.0,,,,,,,6363000.0,,,198197000.0,,53348000.0,,,,,,-180614000.0,,,-115319000.0,,11795000.0,0.0,0.0,914690000.0,,,,,1784403000.0,,,,,,78215047.0,,,,,,,2762781000.0,-182781000.0,,,,,,,,,302769000.0,,27690000.0,0.0,466661000.0,721000.0,351342000.0,,351342000.0,,,84374000.0,,50528000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,,524699000.0,46092000.0,-2294000.0,-4424000.0,-81221000.0,338991000.0,,338991000.0,,43592000.0,4190000.0,1013500000.0,,259868000.0,1823196000.0,,36345000.0,-18362000.0,,193798000.0,3333572000.0,-11936000.0,68440582.0,4184981000.0,,56410000.0,,7649000.0,905470000.0,,1306124000.0,-0.17,834408000.0,466000.0,769267000.0,148109000.0,17582000.0,-391079000.0,917726000.0,1823196000.0,,68440582.0,,,,,-49790000.0,9119000.0,-2751000.0,,-130941000.0,,834408000.0,,,,471542000.0,264316000.0,524699000.0,819702000.0,-130941000.0,,,2752103000.0,867066000.0,6680000.0,-11936000.0,786261000.0,-11936000.0,264316000.0,313880000.0,-18362000.0,-18362000.0,,-114607000.0,1917695000.0,699665000.0,178756000.0,917726000.0,91465000.0,,867066000.0,29191000.0,12446000.0,12446000.0,786261000.0,,905470000.0,,,36345000.0,20188000.0,-97472000.0,16613000.0,,110188000.0,,122923000.0,-1105000.0,-391079000.0,,47177000.0,148109000.0,259868000.0,20188000.0,,,,749000.0,,31273000.0,,915045000.0,189608000.0,851409000.0,-7823000.0,49810000.0,,3616000.0,,338991000.0,15448000.0,382999000.0,,-12351000.0,205065000.0,10539000.0,42000.0,0.0,915045000.0,-0.17,,25111000.0,,1917695000.0,1306124000.0,471542000.0,17182000.0,,0.0,,,61915000.0,31656000.0,,-5261000.0,,2752103000.0,-82024000.0,91465000.0,,56045000.0,-141059000.0,-164417000.0,,79273000.0,,382999000.0,,41902000.0,0.0,351342000.0,749000.0,338991000.0,338991000.0,338991000.0,,,79273000.0,,56410000.0,,82142000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,-3093000.0,-250000.0,,-6534000.0,433865000.0,,,,,-38490000.0,636451000.0,,,2044225000.0,,,-35402000.0,,167769000.0,,,,,,,,,1166649000.0,,1260905000.0,,1057588000.0,,,,3435000.0,,,,,,,,,,,170290000.0,3021000.0,,-166343000.0,-0.47,,,,,473944000.0,284703000.0,460487000.0,468682000.0,,,,,845826000.0,1943000.0,,727775000.0,,,,-35402000.0,-56367000.0,74984934.0,,,,173257000.0,877576000.0,109801000.0,,,,,49645000.0,,,,,-0.47,36406000.0,,-24368000.0,15927000.0,,,,,-195000.0,-389279000.0,,-58880000.0,154166000.0,560432000.0,,,,,,,1937000.0,,,206259000.0,,-50038000.0,,,,,,154464000.0,,,94874000.0,,6329000.0,,27767000.0,871626000.0,,,,,1899381000.0,,,,,,74984934.0,,,,,,,2956969000.0,130096000.0,,,,,,,,,399645000.0,,35397000.0,,338991000.0,749000.0,433865000.0,,433865000.0,,,81557000.0,,66846000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,57721000.0,,,-114223000.0,453368000.0,,,,,23721000.0,1159800000.0,,,2427823000.0,,,1235000.0,,239600000.0,,,,,,,,,1521787000.0,,1356450000.0,,1273604000.0,,,,2429000.0,,,,,,,,,,,59514000.0,2641000.0,,-165108000.0,0.02,,,,,502206000.0,384292000.0,471341000.0,920200000.0,,,,,859413000.0,1690000.0,,726898000.0,,,,1235000.0,1374000.0,75720739.0,,,,183572000.0,906036000.0,139138000.0,,,,,58484000.0,,,,,0.02,67184000.0,,-57695000.0,14434000.0,,,,,8640000.0,-450140000.0,,34639000.0,165533000.0,782300000.0,,,,,,,44000.0,,,215879000.0,,13922000.0,,,,,,97937000.0,,,19503000.0,,12548000.0,,78149000.0,906310000.0,,,,,2085941000.0,,,,,,76898595.0,,,,,,,3359545000.0,40242000.0,,,,,,,,,511892000.0,,34000000.0,,433865000.0,761000.0,453368000.0,,453368000.0,,,122813000.0,,68298000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,118745000.0,,,99335000.0,205916000.0,,,,,75589000.0,1588653000.0,,,1896415000.0,,,139928000.0,,293237000.0,,,,,,,,,972935000.0,,1320479000.0,,871102000.0,,,,23127000.0,,,,0.0,,,,,,,-359958000.0,470000.0,,-25180000.0,1.67,,,,,451248000.0,358621000.0,512606000.0,1295416000.0,,,,,984163000.0,1757000.0,,739386000.0,,,,139928000.0,111420000.0,76230900.0,,,,187316000.0,923480000.0,144094000.0,,,,,48664000.0,,,,,1.84,59948000.0,,-102803000.0,15285000.0,,,,,-1443000.0,-406100000.0,,-24121000.0,205428000.0,255995000.0,,,,,,,2860000.0,,,217648000.0,,60723000.0,,,,,,-296365000.0,,,-247452000.0,,-50697000.0,,50420000.0,914379000.0,,,,,2077299000.0,,,,,,84736808.0,,,,,,,2948401000.0,-399168000.0,,,,,,,,,506244000.0,,43156000.0,,453368000.0,769000.0,205916000.0,,205916000.0,,,93966000.0,,38567000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,,378992000.0,-268637000.0,5000.0,5805000.0,-46174000.0,199660000.0,,199660000.0,,-15925000.0,-317343000.0,915761000.0,,225664000.0,1794673000.0,,48637000.0,-337526000.0,,128034000.0,3377170000.0,-320200000.0,76228275.0,4166838000.0,,-961000.0,,8132000.0,771237000.0,,1292239000.0,-3.04,639818000.0,6090000.0,1073828000.0,231339000.0,303819000.0,-404504000.0,1023436000.0,1794673000.0,-25000000.0,76228275.0,,,,,-150338000.0,-20184000.0,2000000.0,,-362706000.0,,639818000.0,-28628000.0,,,205296000.0,217286000.0,378992000.0,787727000.0,-362706000.0,,,2478657000.0,622262000.0,636000.0,-231765000.0,837076000.0,-231765000.0,217286000.0,338991000.0,-337526000.0,-349955000.0,,-305216000.0,1838839000.0,655351000.0,124862000.0,1023436000.0,146360000.0,,622262000.0,332810000.0,28517000.0,28517000.0,837076000.0,,771237000.0,,,48637000.0,,-67514000.0,17377000.0,,33984000.0,,152186000.0,-1197000.0,-404504000.0,,82346000.0,231339000.0,225664000.0,,,,,785000.0,,-271226000.0,,887735000.0,445377000.0,789668000.0,-334061000.0,-52836000.0,,,,199660000.0,-8872000.0,514469000.0,,-6256000.0,-131974000.0,15894000.0,5454000.0,64381000.0,887735000.0,-3.04,,-139331000.0,,1838839000.0,1292239000.0,205296000.0,6026000.0,,64381000.0,,,63023000.0,-336125000.0,,-250000.0,,2478657000.0,-76386000.0,146360000.0,,-268718000.0,-67596000.0,-252380000.0,,53563000.0,,514469000.0,,39633000.0,,205916000.0,785000.0,199660000.0,199660000.0,199660000.0,,,53563000.0,,-961000.0,,-284160000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,3076000.0,,-41056000.0,-111000.0,,-1876000.0,357104000.0,,,,,-84431000.0,499258000.0,,,2142551000.0,,,-102707000.0,,123093000.0,,,,,,,-42000.0,,1214751000.0,,1285133000.0,,988185000.0,,,,6054000.0,,,,-5803000.0,,,,,,,245501000.0,-1146000.0,,-476313000.0,-1.29,,,,,191856000.0,214449000.0,360859000.0,376165000.0,,,,,581550000.0,117000.0,,752111000.0,,,,-102707000.0,-103157000.0,79601562.0,,,,164379000.0,927800000.0,135689000.0,-176037000.0,,,,34779000.0,,,,,-1.29,48150000.0,,-13495000.0,17313000.0,,,,,0.0,-421223000.0,,-26962000.0,221525000.0,696240000.0,,,,17378000.0,,,-1120000.0,,,207524000.0,,-101782000.0,,-2675000.0,,,,189822000.0,,,157444000.0,,1375000.0,1553000.0,55953000.0,863910000.0,,,,-16126000.0,1797581000.0,,,,,,79601562.0,,,,,,,2785766000.0,176327000.0,,,,,,,,,502096000.0,,43413000.0,117000.0,199660000.0,858000.0,357104000.0,,357104000.0,,,53549000.0,,-18486000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,3449000.0,,36033000.0,-21000.0,,-25262000.0,469830000.0,,,,,11442000.0,1063015000.0,,,2494593000.0,,,-27198000.0,,220457000.0,,,,,,,,,1574570000.0,,1332469000.0,,1298843000.0,,,,6481000.0,,,,0.0,,,,,,,118323000.0,-146000.0,,-503511000.0,-0.33,,,,,202302000.0,250545000.0,472785000.0,842558000.0,,,,,574701000.0,48000.0,,738996000.0,,,,-27198000.0,-26808000.0,83612409.0,,,,172848000.0,920023000.0,141027000.0,-107771000.0,,,,53942000.0,,,,,-0.33,52467000.0,,-18905000.0,15951000.0,,,,,-259000.0,-449355000.0,,-26197000.0,231109000.0,894089000.0,,,,17287000.0,,,-12883000.0,,,209015000.0,,-16803000.0,,-11009000.0,,,,133109000.0,,,112726000.0,,10005000.0,0.0,54405000.0,883114000.0,,,,-24993000.0,1837741000.0,,,,,,83612409.0,,,,,,,3136584000.0,114204000.0,,,,,,,,,503502000.0,,36885000.0,199000.0,357104000.0,859000.0,469830000.0,,469830000.0,,,100824000.0,,-1245000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,3486000.0,,150861000.0,-423000.0,,-12455000.0,258089000.0,,,,,122599000.0,1808296000.0,,,1963088000.0,,,69247000.0,,337622000.0,,,,,,,,,978392000.0,,1310163000.0,,954314000.0,,,,6767000.0,,,,0.0,,,,,,,-383961000.0,-1068000.0,,-434264000.0,0.78,,,,,209098000.0,324835000.0,540617000.0,1470674000.0,,,,,656668000.0,22000.0,,804477000.0,,,,69247000.0,79172000.0,83631558.0,,,,180294000.0,984696000.0,140219000.0,-132335000.0,,,,40405000.0,,,,,0.82,50106000.0,,-34821000.0,17438000.0,,,,,-515000.0,-457685000.0,,62461000.0,174083000.0,275535000.0,,,,18193000.0,,,-9487000.0,,,215023000.0,,96022000.0,,325000.0,,,,-264860000.0,,,-211741000.0,,16850000.0,0.0,23840000.0,852478000.0,,,,-66884000.0,1742547000.0,,,,,,92717666.0,,,,,,,2696861000.0,-299681000.0,,,,,,,,,488440000.0,,37401000.0,300000.0,469830000.0,859000.0,258089000.0,,258089000.0,,,88294000.0,,8634000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,6664000.0,357138000.0,-31457000.0,0.0,-6993000.0,109682000.0,236955000.0,,236955000.0,,11333000.0,-60696000.0,810452000.0,,284536000.0,1616318000.0,,41032000.0,479000.0,2077000.0,142604000.0,3357245000.0,-126011000.0,82652366.0,4181021000.0,,4199000.0,,-8698000.0,752234000.0,,1181987000.0,-0.73,717866000.0,1553000.0,831004000.0,196065000.0,19493000.0,-432003000.0,864084000.0,1616318000.0,-2667000.0,82652366.0,,,34485000.0,,-18428000.0,1709000.0,-6338000.0,,-433785000.0,,717866000.0,-8470000.0,,,204672000.0,176179000.0,357138000.0,667848000.0,-433785000.0,,,2341759000.0,652317000.0,357000.0,-60179000.0,699037000.0,-60179000.0,176179000.0,199660000.0,479000.0,-75218000.0,,-34855000.0,1623893000.0,675869000.0,162206000.0,864084000.0,125047000.0,-289652000.0,652317000.0,38795000.0,27133000.0,27133000.0,699037000.0,,752234000.0,16675000.0,,41032000.0,,-24909000.0,15663000.0,,-116964000.0,,162694000.0,-6177000.0,-432003000.0,,-126266000.0,196065000.0,284536000.0,,,,2077000.0,860000.0,,-15930000.0,-17920000.0,749984000.0,203300000.0,823776000.0,-92115000.0,57275000.0,-4561000.0,695000.0,,236955000.0,-796000.0,470889000.0,,-21134000.0,114381000.0,-16897000.0,0.0,18684000.0,749984000.0,-0.73,,37295000.0,142488000.0,1623893000.0,1181987000.0,204672000.0,544000.0,,18684000.0,,,66365000.0,-114678000.0,,-555000.0,-705795000.0,2341759000.0,-25705000.0,125047000.0,,-43278000.0,70089000.0,-92130000.0,,50844000.0,,470889000.0,,44995000.0,79000.0,258089000.0,860000.0,236955000.0,236955000.0,236955000.0,,,50844000.0,,4199000.0,,-7228000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,22422000.0,,-41894000.0,,,570836000.0,825197000.0,,,,,-89914000.0,722953000.0,,,3483841000.0,-639000.0,,-111953000.0,,237800000.0,,,,,,,,,1566013000.0,,1244339000.0,,1609101000.0,,,,25242000.0,,,,-1567000.0,,,,,,,126792000.0,-13488000.0,,-545738000.0,-0.76,,,,,1169785000.0,263952000.0,407482000.0,485153000.0,,,,,1434142000.0,1248000.0,,1487575000.0,,,,-111953000.0,-112388000.0,146300907.0,,,,268395000.0,1917828000.0,165456000.0,-193321000.0,,,,51395000.0,,,,,-0.76,39203000.0,,-20284000.0,26505000.0,,,,,-6719000.0,-459247000.0,224797000.0,-52141000.0,211905000.0,598574000.0,,,,27446000.0,,,-11973000.0,,,327714000.0,,-127718000.0,,569210000.0,,,,89501000.0,,,588242000.0,,-15330000.0,0.0,49997000.0,785092000.0,,,,45428000.0,3528337000.0,,,,,,146300907.0,,,,,,,5137438000.0,69217000.0,,,,,,,,,1334109000.0,,59319000.0,19000.0,236955000.0,1717000.0,825197000.0,,825197000.0,,,470757000.0,,-40037000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,10376000.0,,71453000.0,,,-13485000.0,999928000.0,,,,,33020000.0,1266598000.0,,,4021094000.0,,,-34618000.0,,369594000.0,,,,,,,,,1812321000.0,,1239186000.0,,1977352000.0,,,,12906000.0,,,,-40357000.0,,,,,,,4284000.0,5633000.0,,-580356000.0,-0.2,,,,,1164555000.0,365034000.0,436885000.0,897004000.0,,,,,1388512000.0,-951000.0,,1692128000.0,,,,-34618000.0,-32673000.0,170007727.0,,,,274254000.0,2208773000.0,315839000.0,-989186000.0,,,,62882000.0,,,,,-0.2,46522000.0,,-11161000.0,29854000.0,,,,,-12575000.0,-474189000.0,200806000.0,131307000.0,224833000.0,742518000.0,,,,29027000.0,,,-25293000.0,,,336574000.0,,-21358000.0,,-569210000.0,,,,78778000.0,,,174731000.0,,11315000.0,0.0,81809000.0,764997000.0,,,,-109087000.0,3532547000.0,,,,,,170007727.0,,,,,,,5509899000.0,67617000.0,,,,,,,,,1349135000.0,,62957000.0,619000.0,825197000.0,1722000.0,999928000.0,,999928000.0,,,504587000.0,,-60878000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,12734000.0,,177078000.0,,,-19553000.0,855616000.0,,,,,112783000.0,1836351000.0,,,3761673000.0,,,51404000.0,,449049000.0,,,,,,,,,1531469000.0,,1272517000.0,,1806149000.0,,,,-118000.0,,,,0.0,,,,,,,-302465000.0,2905000.0,,-522881000.0,0.3,,,,,1232693000.0,470503000.0,558826000.0,1387302000.0,,,,,1510149000.0,-58000.0,,1671789000.0,,,,51404000.0,65435000.0,170285159.0,,,,271725000.0,2230204000.0,331078000.0,-9205000.0,,,,46596000.0,,,,,0.3,65324000.0,,-19091000.0,29414000.0,,,,,-2339000.0,-503390000.0,227337000.0,-11777000.0,208603000.0,326219000.0,,,,27719000.0,,,-1740000.0,,,336266000.0,,82344000.0,,-775000.0,,,,-154573000.0,,,-144312000.0,,16909000.0,0.0,52613000.0,769127000.0,,,,-89744000.0,3586400000.0,,,,,,172302273.0,,,,,,,5392549000.0,-173664000.0,,,,,,,,,1348258000.0,,59249000.0,,999928000.0,1723000.0,855616000.0,,855616000.0,,,528487000.0,,-3211000.0,,,,,,,,,,,,,,,,,,,,,,,,,
