,annualDilutedAverageShares,annualCashDividendsPaid,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,annualPretaxIncome,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyOperatingCashFlow,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualRetainedEarnings,quarterlyAccountsReceivable,annualGoodwill,annualSaleOfInvestment,annualNetIncome,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,annualStockholdersEquity,annualOtherNonCashItems,annualIncomeTaxPayable,quarterlyCurrentDebt,quarterlyGoodwill,quarterlyInterestExpense,trailingSaleOfInvestment,annualTotalAssets,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualLongTermDebt,annualOperatingIncome,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlySellingGeneralAndAdministration,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualAccountsPayable,annualBasicEPS,annualTaxProvision,trailingEndCashPosition,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,annualOtherIntangibleAssets,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualCurrentAccruedExpenses,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIntangibleAssets,annualCommonStockIssuance,annualBasicAverageShares,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,quarterlyDilutedEPS,annualNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,annualCashAndCashEquivalents,annualNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,annualBeginningCashPosition,annualInterestExpense,trailingInterestExpense,trailingDeferredIncomeTax,quarterlyIncomeTaxPayable,annualCapitalExpenditure,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyBasicEPS,quarterlyRepurchaseOfCapitalStock,annualChangeInCashSupplementalAsReported,trailingSellingGeneralAndAdministration,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,trailingNetIncomeCommonStockholders,quarterlyCapitalStock,annualRepaymentOfDebt,quarterlyPurchaseOfInvestment,trailingNetOtherFinancingCharges,annualSellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,quarterlyAccountsPayable,annualEndCashPosition,trailingRepaymentOfDebt,trailingCapitalExpenditure,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,quarterlyOtherNonCashItems,annualCashFlowFromContinuingFinancingActivities,trailingTaxProvision,annualStockBasedCompensation,annualNetOtherFinancingCharges,annualFreeCashFlow,annualCurrentDebt,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInWorkingCapital,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingIncome,trailingPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualDilutedEPS,quarterlyBasicAverageShares,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyStockBasedCompensation,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyNetPPE,quarterlyTaxProvision,quarterlyRetainedEarnings,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,trailingChangeInAccountPayable,annualOtherNonCurrentAssets,quarterlyTotalNonCurrentAssets,annualOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyCurrentLiabilities,annualCostOfRevenue,quarterlyGrossProfit,trailingBasicAverageShares,annualEbitda,trailingOperatingIncome,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,quarterlyOperatingExpense,quarterlyChangesInAccountReceivables,annualNetPPE,quarterlyOtherNonCurrentLiabilities,annualInventory,quarterlyOtherIncomeExpense,annualTotalNonCurrentAssets,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,annualCurrentAssets,trailingDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,quarterlyEbitda,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualAccumulatedDepreciation,trailingChangesInAccountReceivables,annualResearchAndDevelopment,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentLiabilities,quarterlyInventory,quarterlyOtherNonCurrentAssets,annualDepreciationAndAmortization,annualChangesInAccountReceivables,quarterlyOtherCurrentAssets,annualOtherIncomeExpense,trailingDilutedAverageShares,annualGrossPPE,annualOtherNonCurrentLiabilities,annualGrossProfit,trailingOperatingExpense,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,trailingCostOfRevenue,annualOtherCurrentLiabilities,trailingRepurchaseOfCapitalStock,trailingGrossProfit,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyChangeInInventory,annualCurrentLiabilities,trailingBasicEPS
1404086400,,,,170631000.0,,3289445000.0,,,25371000.0,,,123503000.0,,182208000.0,,5936000.0,,,,7039316000.0,-33906000.0,5143008000.0,,,,,3289445000.0,,36512000.0,,,,,,,17645000.0,24607000.0,,-1099772000.0,,311126000.0,,,,,,,,311126000.0,,,-44312000.0,320375000.0,,702636000.0,,,123503000.0,-10786000.0,0.88,,8579000.0,,,,,,,,527000.0,,,1615609000.0,0.9,,,,,5227536000.0,1498479000.0,140495000.0,,2823000.0,,-1748636000.0,,,-314195000.0,,139668127.0,7135000.0,,,,8988000.0,,-30908000.0,,,,,,,,,,-175115000.0,,,,-36157000.0,-29522000.0,,,,1463903000.0,,228503000.0,,136465453.0,203603000.0,,,,251000.0,,,,7292000.0,,,21395000.0,160396000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,,-123525000.0,,2847251000.0,,,41379000.0,,,126372000.0,,152098000.0,,8530000.0,,,,7773401000.0,-58031000.0,5293825000.0,,,,,,,33307000.0,,,,,,,22485000.0,18409000.0,,-802015000.0,,187601000.0,,,,,,,,187601000.0,,,-70553000.0,-497607000.0,,751774000.0,,,126372000.0,21462000.0,0.88,,11780000.0,,,,,,,,584000.0,,,2121502000.0,0.89,0.0,,,,5917540000.0,1575416000.0,311126000.0,,1414000.0,,-1613636000.0,,,5855241000.0,,144166601.0,223882000.0,,,,6628000.0,,-82069000.0,,,,,,,,,,332703000.0,,,,-19917000.0,159899000.0,,,0.0,2079712000.0,,179119000.0,,141211580.0,159899000.0,,,,-1000.0,,,4840000.0,13491000.0,,,7801000.0,237284000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,139565709.0,-227646000.0,10455000.0,25384000.0,465056000.0,2913209000.0,-6898353000.0,,86559000.0,,,54230000.0,-2013619000.0,50928000.0,237769000.0,10455000.0,,6433666000.0,352877000.0,8093690000.0,-25296000.0,5734002000.0,,1596089000.0,-22161000.0,2349000.0,,,31892000.0,,8093690000.0,,,2913209000.0,465056000.0,15114000.0,33338000.0,,-397883000.0,155373000.0,212985000.0,38594000.0,2.59,22957000.0,,,,748609000.0,212985000.0,2463163000.0,52505000.0,-49484000.0,-435887000.0,28319000.0,748609000.0,173507000.0,136472865.0,54230000.0,67652000.0,,3962761000.0,52505000.0,212985000.0,352877000.0,-2693000.0,271994000.0,140708000.0,,,2349000.0,-94113000.0,15114000.0,1253907000.0,,0.0,-59009000.0,,5734002000.0,6243765000.0,1596089000.0,187601000.0,,1414000.0,-5416883000.0,-1259088000.0,,81335000.0,-446733000.0,,,38594000.0,212985000.0,,,28319000.0,,86918000.0,1799237000.0,,453000.0,-94664000.0,61260000.0,,555105000.0,1414000.0,,374712000.0,59538000.0,,,-18907000.0,44402000.0,,442099000.0,306000.0,2463163000.0,6243765000.0,85186000.0,2.53,,44402000.0,,,,125000.0,,15114000.0,-7371000.0,44486000.0,,,-6526000.0,237769000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,,246349000.0,,2999418000.0,,,-18591000.0,,,35975000.0,,41798000.0,,11320000.0,,,,7467622000.0,-13426000.0,5570372000.0,,,,,,,33979000.0,,,,,,,13414000.0,12253000.0,,-396125000.0,,459334000.0,,,,,,,,459334000.0,,,-53745000.0,1119469000.0,,751773000.0,,,35975000.0,-42422000.0,0.25,,44777000.0,,,,,,,,47000.0,,,1779598000.0,0.25,,,,,5653208000.0,1567515000.0,212985000.0,,1414000.0,,-1765294000.0,,,847202000.0,,144911309.0,219584000.0,,,,19825000.0,,51011000.0,,,,,,,,,,-854529000.0,,,,-23831000.0,38371000.0,,,,2324915000.0,,52437000.0,,141434905.0,38371000.0,,,,0.0,,,-3007000.0,-51097000.0,,,-3427000.0,217689000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,,-27327000.0,,7883061000.0,,,535866000.0,,,75119000.0,,79277000.0,,1018041000.0,,,,14394798000.0,-61576000.0,10090361000.0,,,,,,,81871000.0,,,,,,,,23630000.0,,-2677838000.0,,432007000.0,,,,,,,,432007000.0,,,-53745000.0,-700042000.0,,1720534000.0,,,75119000.0,430599000.0,0.37,,134319000.0,,,,,,,,7449000.0,,,4794377000.0,0.37,,,,,11299716000.0,2863430000.0,459334000.0,,2304000.0,,-4544328000.0,,,4446983000.0,,205169099.0,829923000.0,,,,17231000.0,,66955000.0,,,,,,,,,,136849000.0,,,,-105267000.0,93583000.0,,,,1907961000.0,,121177000.0,,200910040.0,93583000.0,,,,300000.0,,,14348000.0,147355000.0,,,14306000.0,203287000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,,-83695000.0,,7245200000.0,,,-155164000.0,,,54525000.0,,61755000.0,,2067180000.0,,,,15356218000.0,-23697000.0,9928504000.0,,,,,,,77558000.0,,,,,,,,21374000.0,,-2371418000.0,,348312000.0,,,,,,,,348312000.0,,,-89521000.0,-536621000.0,,1673008000.0,,,54525000.0,-157554000.0,0.24,,133426000.0,,,,,,,,1883000.0,,,5034143000.0,0.24,0.0,,,,12330147000.0,2806533000.0,432007000.0,,2304000.0,,-4342660000.0,,,-6106973000.0,,231215235.0,1093669000.0,,,,11711000.0,,-208900000.0,,,,,,,,,,608090000.0,,,,-2390000.0,55823000.0,,,67000.0,2428729000.0,,67510000.0,,230455568.0,55823000.0,0.0,,,0.0,,,-5456000.0,-7678000.0,,,-5932000.0,151838000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,202907605.0,-303023000.0,1575444000.0,-98376000.0,270881000.0,7249568000.0,-14951688000.0,,-41348000.0,,,102980000.0,-312742000.0,99052000.0,148800000.0,1575444000.0,,15961186000.0,268636000.0,15192722000.0,-32063000.0,9928675000.0,,2795933000.0,3924000.0,1573000.0,,,80605000.0,,15192722000.0,,,7249568000.0,270881000.0,,20622000.0,,-1841479000.0,320763000.0,249936000.0,762590000.0,1.34,-11001000.0,,,,1798738000.0,249936000.0,2501881000.0,58046000.0,-106012000.0,-195548000.0,3936000.0,1798738000.0,882166000.0,200739809.0,102980000.0,-161987000.0,,-5125879000.0,58046000.0,249936000.0,268636000.0,-3512000.0,212985000.0,274013000.0,,,1573000.0,-252127000.0,-6633000.0,4353068000.0,,68000.0,36951000.0,,9928675000.0,12206142000.0,2795933000.0,348312000.0,,2304000.0,-7286860000.0,-4299406000.0,,77879000.0,-4313091000.0,,,762590000.0,249936000.0,,,3936000.0,,-155946000.0,28930000.0,,450000.0,-130762000.0,68636000.0,,364372000.0,2304000.0,,138520000.0,155605000.0,-960719000.0,,-120639000.0,83104000.0,,281882000.0,0.0,2501881000.0,12206142000.0,123248000.0,1.32,,83104000.0,-1103000.0,,,150000.0,,,-12518000.0,67025000.0,,,-15948000.0,148800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,,8686000.0,,8870851000.0,,,169353000.0,,,111736000.0,,115938000.0,,1547447000.0,,,,17571777000.0,-16650000.0,10442794000.0,,,,,,,81228000.0,,,,,,,,13277000.0,,-1894548000.0,,258622000.0,,,,,,,,258622000.0,,,-106017000.0,221899000.0,,1756905000.0,,,111736000.0,167331000.0,0.48,,19988000.0,,,,,,,,2180000.0,,,4235896000.0,0.48,0.0,,,,14492781000.0,2784804000.0,249936000.0,,2304000.0,,-3845993000.0,,,-207346000.0,,230538712.0,1488817000.0,,,,-12912000.0,,76306000.0,,,,,,,,,,-382566000.0,,,,-2022000.0,105715000.0,,,0.0,3441790000.0,,121412000.0,,230471202.0,105715000.0,-49943000.0,,,,,,-10681000.0,15943000.0,,,-10223000.0,154519000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,,-24777000.0,,8295331000.0,,,173516000.0,,,68652000.0,,93627000.0,,1617680000.0,,,,17905148000.0,-48935000.0,11067931000.0,,,,,,,100685000.0,,,,,,,,12153000.0,,-2579619000.0,,233845000.0,,,,,,,,233845000.0,,,-106017000.0,-127804000.0,,1674563000.0,,,68652000.0,173516000.0,0.3,,129013000.0,,,,,,,,2496000.0,,,4489599000.0,0.3,0.0,,,,14791887000.0,2811440000.0,258622000.0,,2304000.0,,-3973005000.0,,,-775350000.0,,230839753.0,1684303000.0,,,,50799000.0,,38607000.0,,,,,,,,,,-70489000.0,,,,-406000.0,98326000.0,,,0.0,4554657000.0,,129254000.0,,230478390.0,101145000.0,0.0,,,,,,6550000.0,41869000.0,,,7518000.0,117144000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,,154829000.0,,7833209000.0,,,181130000.0,,,98908000.0,,131086000.0,,1602478000.0,,,,17704382000.0,-28441000.0,11034611000.0,,,,,,,96488000.0,,,,,,,,15852000.0,,-2312241000.0,,388674000.0,,,,,,,,388674000.0,,,-106026000.0,-17778000.0,,1599956000.0,,,98908000.0,181130000.0,0.41,,93456000.0,,,,,,,,3678000.0,,,4311986000.0,0.41,-825000.0,,,,14286871000.0,3128350000.0,233845000.0,,2507000.0,,-3773996000.0,,,-560257000.0,,241099381.0,1356963000.0,,,,105381000.0,,-48822000.0,,,,,,,,,,-8522000.0,,,,-1334000.0,151986000.0,,,279600000.0,4991242000.0,,188710000.0,,240601691.0,151986000.0,0.0,,,0.0,,,17129000.0,157267000.0,,,20900000.0,100697000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,238486772.0,-433414000.0,1761661000.0,-29679000.0,621627000.0,7990605000.0,-15275108000.0,,36797000.0,,,225157000.0,-182583000.0,242065000.0,210500000.0,1761661000.0,,17129659000.0,504453000.0,18365035000.0,-45547000.0,10780451000.0,,3260100000.0,-112973000.0,2314000.0,,,95023000.0,,18365035000.0,,,7990605000.0,621627000.0,,39485000.0,,-4057324000.0,560796000.0,290602000.0,1449407000.0,2.12,38911000.0,,,,2253726000.0,453697000.0,5073858000.0,170950000.0,-115354000.0,-258900000.0,126363000.0,2253726000.0,279600000.0,238122665.0,225157000.0,-489980000.0,,74604000.0,170950000.0,290602000.0,504453000.0,-825000.0,344638000.0,373424000.0,,,2314000.0,-528799000.0,34846000.0,4092178000.0,,0.0,109059000.0,,10780451000.0,14896858000.0,3260100000.0,388674000.0,,2507000.0,-10843732000.0,-3682114000.0,,80767000.0,-7065107000.0,,,1449407000.0,453697000.0,,,126363000.0,,-179064000.0,-269154000.0,,300000.0,-139573000.0,31997000.0,,779175000.0,2507000.0,,192423000.0,254199000.0,-55523000.0,,-526777000.0,262781000.0,,582716000.0,0.0,5073858000.0,14896858000.0,339521000.0,2.12,,262781000.0,-5580000.0,,,0.0,,,21848000.0,39120000.0,,,20716000.0,210500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,,,-58767000.0,,7557578000.0,,,-378842000.0,,,121378000.0,,137158000.0,,1956998000.0,,,,20029987000.0,-29639000.0,10975915000.0,,,,,,,98229000.0,,,,,,,,24287000.0,,-2653967000.0,,236557000.0,,,,,,,,394930000.0,,,-115356000.0,-1013879000.0,,3250003000.0,,,121378000.0,-1382492000.0,0.42,,276098000.0,,,,,,,,4517000.0,,,4007531000.0,0.42,-936000.0,,,,15728227000.0,4102112000.0,453697000.0,,3073000.0,,-3302794000.0,,,-1003650000.0,,288241188.0,1573725000.0,,,,159120000.0,,-442542000.0,,,,,,,,,,1333954000.0,,,,-1003650000.0,142754000.0,,,835465000.0,5938743000.0,,190664000.0,,286600324.0,142754000.0,0.0,,,243000.0,,,3418000.0,-41427000.0,,,5596000.0,184358000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,,322430000.0,,7787782000.0,,,35372000.0,,,321732000.0,,337403000.0,,2756696000.0,,,,23000015000.0,-21996000.0,12260027000.0,,,,,,,115157000.0,,,,,,,,56214000.0,,-2293248000.0,,560016000.0,,,,,,,,717360000.0,,,-147518000.0,-1761980000.0,,3354102000.0,,,321732000.0,-138636000.0,1.04,,299787000.0,,,,,,,,2688000.0,,,3429935000.0,1.05,0.0,,,,18381057000.0,4424804000.0,394930000.0,,3074000.0,,-3039067000.0,,,-174008000.0,,309392512.0,1980179000.0,,,,313300000.0,,-180479000.0,,,,,,,,,,2049038000.0,,,,-174008000.0,420247000.0,,,0.0,7423273000.0,,503424000.0,,307344874.0,420247000.0,0.0,,,455000.0,,,82188000.0,38476000.0,,,82844000.0,352414000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,,-285553000.0,,7236967000.0,,,-274347000.0,,,226121000.0,,239721000.0,,1918296000.0,,,,21404833000.0,-91356000.0,10780548000.0,,,,,,,125278000.0,,,,,,,,39410000.0,,-2376297000.0,,279760000.0,,,,,,,,431807000.0,,,-153678000.0,1206236000.0,,3664086000.0,,,226121000.0,-682752000.0,0.73,,331243000.0,,,,,,,,4553000.0,,,3395880000.0,0.74,0.0,,,,16725629000.0,4571612000.0,717360000.0,,3074000.0,,-2986276000.0,,,-408405000.0,,309207345.0,1249986000.0,,,,383312000.0,,-385672000.0,,,,,,,,,,-1217442000.0,,,,-408405000.0,272334000.0,,,0.0,6714846000.0,,345144000.0,,307361309.0,272334000.0,0.0,,,1000.0,,,28410000.0,40096000.0,,,32613000.0,424854000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,304381388.0,-570232000.0,1178344000.0,14243000.0,1182280000.0,7084391000.0,-12170869000.0,,-281901000.0,,,288302000.0,-1777579000.0,300370000.0,559476000.0,1178344000.0,,13782313000.0,957533000.0,22213562000.0,-14611000.0,12117778000.0,,4690205000.0,-1447707000.0,0.0,,,122201000.0,,22213562000.0,,,7084391000.0,,19218000.0,28621000.0,,-1648011000.0,-899718000.0,295798000.0,1296305000.0,3.17,167628000.0,,,,3679710000.0,446050000.0,8071140000.0,239114000.0,-153680000.0,-207956000.0,364467000.0,3679710000.0,835465000.0,302238065.0,288302000.0,-357446000.0,,-1661608000.0,239114000.0,295798000.0,957533000.0,-936000.0,453697000.0,460865000.0,,,0.0,-1661608000.0,168518000.0,2948967000.0,,0.0,-7647000.0,,12117778000.0,17417400000.0,4690205000.0,431807000.0,,3074000.0,-8971523000.0,-2842732000.0,,148532000.0,-75545000.0,,,1296305000.0,446050000.0,,,364467000.0,,-439014000.0,2669650000.0,,699000.0,-157602000.0,-2561326000.0,,1434311000.0,3074000.0,,504100000.0,4832000.0,0.0,,-75545000.0,346945000.0,,1014652000.0,0.0,8071140000.0,17417400000.0,395079000.0,3.15,,346945000.0,0.0,,,0.0,,19218000.0,54502000.0,-32313000.0,,,46575000.0,559476000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,,,-33129000.0,,7031021000.0,,,513659000.0,,,604253000.0,,614364000.0,,1218900000.0,,,,22011941000.0,-25868000.0,8565718000.0,,,,,,,124387000.0,,,,,,,10162000.0,34596000.0,,-2556961000.0,,233233000.0,,,,,,,,412921000.0,,,-153681000.0,216242000.0,,4696998000.0,,,604253000.0,142494000.0,1.81,,268269000.0,,,,,,,,0.0,,,797341000.0,1.83,-442000.0,,,,16250254000.0,5663936000.0,446050000.0,,3362000.0,,-853672000.0,,,-371165000.0,,333380436.0,1263654000.0,,,,419340000.0,,123424000.0,,,,,,,,,,-763030000.0,,,,-371165000.0,,,,482696000.0,7585323000.0,,666106000.0,,330384856.0,607452000.0,,,,420000.0,,,-9056000.0,126535000.0,,,-6912000.0,995661000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,,,-58244000.0,,6707776000.0,,,-316883000.0,,,174758000.0,,185836000.0,,1262478000.0,,,,22943731000.0,-22203000.0,8952424000.0,,,,,,,133916000.0,,,,,,,8403000.0,47307000.0,,-2496591000.0,,193236000.0,,,,,,,,354677000.0,,,-168068000.0,-271904000.0,,4791378000.0,,,174758000.0,-574559000.0,0.51,,284050000.0,,,,,,,,,,,598398000.0,0.52,0.0,,,,17144807000.0,5708793000.0,412921000.0,,3399000.0,,-459619000.0,,,-257676000.0,,339538503.0,1323904000.0,,,,458771000.0,,-738149000.0,,,,,,,,,,530543000.0,,,,-257676000.0,,,,0.0,8084927000.0,,237111000.0,,336311253.0,183228000.0,,,,599000.0,,,-1759000.0,217888000.0,,,-2608000.0,1000488000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,,,131220000.0,,7254946000.0,,,-272537000.0,,,184608000.0,,195477000.0,,3642502000.0,,,,30090769000.0,-17836000.0,12474069000.0,,,,,,48921000.0,162806000.0,,,,,,,3910000.0,122435000.0,,-2458932000.0,,330148000.0,,,,,,,,485897000.0,,,-169931000.0,-4968791000.0,,5179384000.0,,,184608000.0,-614775000.0,0.54,,462161000.0,,,,,,,,,,,536705000.0,0.54,-239000.0,,,,24253721000.0,5743320000.0,354677000.0,,3404000.0,,-477344000.0,,,-342238000.0,,340868403.0,2012851000.0,,,,468952000.0,,-541873000.0,,,,,,,,,,5372548000.0,,,,-342238000.0,,,,9589000.0,11650257000.0,,346336000.0,,340044440.0,199040000.0,,,,0.0,,,-1865000.0,74486000.0,,,3563000.0,1014919000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,343137361.0,-661859000.0,4202037000.0,-70819000.0,931100000.0,7102266000.0,-2306043000.0,,-1153353000.0,,,348000.0,-5171090000.0,8854000.0,830713000.0,4202037000.0,24645000.0,2491604000.0,963967000.0,31691013000.0,-11312000.0,12454528000.0,,5997670000.0,-2219563000.0,,,24645000.0,185324000.0,,31691013000.0,,,7102266000.0,,,122141000.0,,-2380175000.0,-1229114000.0,251058000.0,2268710000.0,2.82,-73431000.0,,,,5143136000.0,415078000.0,11636581000.0,490510000.0,-170179000.0,-146637000.0,417023000.0,5143136000.0,983149000.0,341268923.0,348000.0,-1376741000.0,,-1194467000.0,,251058000.0,963967000.0,-1087000.0,446050000.0,606433000.0,,,,-1194467000.0,-80054000.0,559160000.0,,-406000.0,-30972000.0,,12454528000.0,25602718000.0,5997670000.0,485897000.0,,3692000.0,-9892659000.0,-515408000.0,,326479000.0,-223388000.0,,,2268710000.0,415078000.0,,,417023000.0,,-1062965000.0,6369232000.0,,1020000.0,-77219000.0,-2423581000.0,,1346241000.0,3692000.0,,1229171000.0,386540000.0,-123185000.0,,-223388000.0,,,1004531000.0,490864000.0,11636581000.0,25602718000.0,96688000.0,2.81,,-58620000.0,-4900000.0,,,1000.0,,,-67374000.0,-32369000.0,,,-67474000.0,830713000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,,,,93961000.0,,6952102000.0,,,-300393000.0,,,145594000.0,,155912000.0,,7368757000.0,,,,33409568000.0,-11130000.0,10529891000.0,,,,,,24645000.0,212832000.0,,,,,,,,111898000.0,,-153310000.0,,340911000.0,,,,,,,,509039000.0,,,-184552000.0,-2752933000.0,,5333528000.0,,,145594000.0,-573089000.0,0.37,,521078000.0,,,,,,,,,,,517209000.0,0.37,-11015000.0,,,,26497359000.0,6822281000.0,415078000.0,,4155000.0,,-483772000.0,,,-272696000.0,,388601075.0,407867000.0,,,,551696000.0,,-478169000.0,,,,,,,,,,3147287000.0,,,,-272696000.0,,,,0.0,9747450000.0,,319512000.0,,388279931.0,201909000.0,,17975000.0,,400000.0,,,46331000.0,12420000.0,,17975000.0,45997000.0,768592000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,,,56150000.0,,7297765000.0,,,-2482790000.0,,,-31943000.0,,-25020000.0,,5757427000.0,,,,36792375000.0,-17563000.0,12866166000.0,,,,,,24645000.0,228004000.0,,,,,,,,118906000.0,,-4387395000.0,,476038000.0,,,,,,,,565189000.0,,,-207715000.0,-724135000.0,,5481217000.0,,,-31943000.0,-2985967000.0,-0.08,,571292000.0,,,,,,,,,,,318355000.0,-0.08,10191000.0,,,,29991545000.0,6717965000.0,509039000.0,,4156000.0,,-381578000.0,,,-503177000.0,,415665460.0,541797000.0,,,,686694000.0,,-2244206000.0,,,,,,,,,,3263075000.0,,,,-503177000.0,,,,752217000.0,12125826000.0,,89817000.0,,415463757.0,-46597000.0,,20123000.0,,655000.0,,,-21598000.0,-150510000.0,,20123000.0,-21577000.0,528889000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
