date,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyOperatingExpense,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,trailingNetIncomeCommonStockholders,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,quarterlyRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,quarterlySaleOfInvestment,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualOtherNonCashItems,annualTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,annualGrossPPE,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyGrossPPE,annualOperatingExpense,annualPurchaseOfInvestment,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualCapitalExpenditure,quarterlyCapitalExpenditure,quarterlyTaxProvision,annualChangeInInventory,trailingCostOfRevenue,annualNetOtherFinancingCharges,quarterlyNetPPE,trailingNetIncome,trailingBeginningCashPosition,annualInterestExpense,trailingOperatingExpense,annualGrossProfit,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,quarterlyEbitda,annualChangeInWorkingCapital,annualInventory,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualResearchAndDevelopment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,annualDilutedAverageShares,annualTotalRevenue,trailingFreeCashFlow,quarterlyFreeCashFlow,trailingResearchAndDevelopment,annualCostOfRevenue,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualEndCashPosition,annualTaxProvision,annualNonCurrentDeferredRevenue,annualNetIncome,trailingEndCashPosition,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualTotalAssets,quarterlyTotalAssets,annualPretaxIncome,annualCashDividendsPaid,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCurrentDebt,annualBasicAverageShares,annualOperatingIncome,quarterlyDilutedEPS,quarterlyPurchaseOfInvestment,annualDilutedEPS,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,trailingTaxProvision,annualAccountsPayable,trailingInvestingCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,quarterlyNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyDilutedAverageShares,annualStockholdersEquity,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualAccountsReceivable,trailingSaleOfInvestment,quarterlyNetIncome,quarterlyLongTermDebt,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,quarterlyChangeInInventory,trailingPretaxIncome,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,quarterlyAccountsReceivable,annualCurrentAssets,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualEbitda,annualBasicEPS,annualCurrentLiabilities,annualNetPPE,trailingNetOtherInvestingChanges,annualOperatingCashFlow,trailingRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualDeferredIncomeTax,trailingChangeInAccountPayable,trailingRepaymentOfDebt,annualStockBasedCompensation,annualGoodwill,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingBasicEPS,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,annualCurrentDeferredRevenue,trailingCashDividendsPaid,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualPurchaseOfBusiness,annualGainsLossesNotAffectingRetainedEarnings,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,trailingPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,annualOtherIncomeExpense,annualChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingDilutedEPS,quarterlyStockBasedCompensation,trailingPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAccruedExpenses,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,trailingDilutedAverageShares,quarterlyAccumulatedDepreciation
1970-01-01 00:00:00.851990400,,,,,664275893.0,75813559.0,,6925306902.27,1245597.0,,,805408563.0,,,,,,1579522533.36,-8101801.48,,,,,3165505376.25,-293187315.01,,360024864.0,,,,1189302779.0,,,852087906.0,,,,,1620920180.54,,,,-381261993.46,,,,360024864.0,,5453678617.58,422659989.0,,,,,27295973310.83,,,1579522533.36,1498791948.03,37499170.0,6282415745.11,851867152.0,,,,,,300194988.0,,,,,,867407058.0,,,,,,,,,,2788390265.0,1401686729.38,,770274603.49,1936523113.0,182088617.0,,,31804034.0,,414595870.0,4670888997.76,34221280213.1,,10485426.0,2839555817.0,,454464023.0,,,642891157.16,317969331.0,,491842288.0,,,,-21808805.0,,153962587.42,48925661.0,2299004616.96,,,,,,1896335200.0,,,396853516.0,1088849599.98,,,,664275893.0,,1774882767.96,,,,414595870.0,174481529.0,,,,1650253038.0,213133971.0,6360200.0,491963193.0,,692925529.0,852087906.0,1399389197.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,,,,,1374742687.0,225613147.0,,,26856605.0,,,882006563.0,,,,,,,,,,,,,,,667971267.0,,,,1620191666.0,,,1238937010.0,,,,,,,,,,,,,667971267.0,,,595808858.0,,,,,,,,,,41926672.0,,1334056989.0,,,,,,446372262.0,,,,,,1711962128.0,,,963000.0,,,,,,,3429740054.0,,,,2095683065.0,482586152.0,,,65995071.0,,576246940.0,,,,118519108.0,4949781326.0,,661803929.0,,,,623301905.0,,666085722.0,,,,-45081934.0,,,229711850.0,,,,,,,3012206051.0,,,686080848.0,,,,,1373779687.0,,,,,,576246940.0,204287807.0,,,,3329589660.0,251985515.0,15171636.0,703730601.0,,1507674321.0,1238937010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,882006563.0,,,,1392492935.0,400792672.0,277345871.0,,117698797.0,,,882006563.0,,,,17748248.0,3339131257.0,,,-14137203.0,,1373779687.0,,,,,759340020.0,1392492935.0,,70098238.0,2494240714.0,716497023.0,1391527935.0,1826811263.0,818121491.0,,,,,,,,,,-941357406.0,1826811263.0,759340020.0,-448130594.0,,614469819.0,-528321103.0,,,5000000.0,,184314814.0,1826811263.0,,,70098238.0,,1395565871.0,117698797.0,,965000.0,,606689179.0,1231405080.0,,,,292023123.0,700166875.0,2924215058.0,,,965000.0,4169898273.0,2632191935.0,508382192.0,35094291.0,,,3839968184.0,,,,2444402313.0,700166875.0,,1391527935.0,74132021.0,,590704828.0,,,2494240714.0,187772620.0,6664138987.0,6664138987.0,688601840.0,-337851015.0,,,716497023.0,,636225851.0,,,0.63333,-14137203.0,400792672.0,,818121491.0,,2924215058.0,35094291.0,,,,3339131257.0,158074684.0,,548501861.0,,,187772620.0,205456900.0,1391527935.0,,,1231405080.0,,,590704828.0,292023123.0,,,548501861.0,4169898273.0,277345871.0,205456900.0,916774762.0,0.63333,2632191935.0,1826811263.0,,1036703295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,992006563.0,,,,,,273223526.0,,,,,,,,,,4815140295.0,,,-62310554.0,,,,,,,,2039453613.0,,,,957190440.0,2039453613.0,,894998120.0,,,,,,,,,,,1902305523.0,,,,,,,,,,,1902305523.0,,,,,,298295204.0,,,,,,,,,157698873.0,1136011385.0,,,,,5312345771.0,2475696840.0,,,,,,,,,,,,,,,,,,2564986961.0,,,7877332732.0,,,,,,,,,,,,428796724.0,,,,2633395713.0,,,,,,,,,,,42677718.0,204634167.0,,,,1622990972.0,,,,,,,706706969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,992006563.0,,,,753140484.0,439220182.0,323955581.0,,17342657.0,,,992006563.0,,,,-638387451.0,4815210308.0,,,-79920048.0,,1391527935.0,,,,,1143845407.0,753140484.0,,99743163.0,3216140962.0,883799018.0,753140484.0,2503630324.0,254400365.0,,,,,,,,,,-822876538.0,2503630324.0,1143845407.0,-1576000.0,,684804894.0,-851324159.0,,,-288733425.0,,1058211568.0,2503630324.0,,,72260414.0,,1805354804.0,17342657.0,,0.0,,-1700385215.0,1484138505.0,,,,342513918.0,1029461787.0,2230908654.0,,1043863500.0,0.0,4269198182.0,1888394736.0,-1510862100.0,-47855.0,,,5652931917.0,,,,3847577113.0,1029461787.0,,753140484.0,7236024.0,,643584316.0,,,3216140962.0,217120864.0,7485339144.0,7485339144.0,692040918.0,-281207278.0,,,883799018.0,,661509397.0,,,0.609515,-79920048.0,439220182.0,,254400365.0,,2230908654.0,24592476.0,,,,4815210308.0,199482069.0,,684832860.0,,,217120864.0,-52790274.0,753140484.0,,,1484138505.0,,,643584316.0,342513918.0,,,684832860.0,4269198182.0,323955581.0,-52790274.0,963783401.0,0.609515,1888394736.0,2503630324.0,,-659537941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,992006563.0,,,,,,318848437.0,,,,,,,,,,4948233303.0,,,-94433921.0,,,,,,,,890747981.0,,,,351635750.0,890747981.0,,837617121.0,,,,,,,,,,,2443634737.0,,,,,,,,,,,2443634737.0,,,,,,7153328.0,,,,,,,,,266040902.0,1153598794.0,,,,,4224444429.0,1711302914.0,,,,,,,,,,,,,,,,,,3152263151.0,,,7376707580.0,,,,,,,,,,,,451130461.0,,,,1977343816.0,,,,,,,,,,,255780491.0,-62780957.0,,,,1724232924.0,,,,,,,675775650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,992006563.0,,,,838710032.0,104993526.0,313969738.0,,19777334.0,,,992006563.0,,,-474888878.0,85569548.0,4134255797.0,,,-159056119.0,,753140484.0,,,,,1392126055.0,838710032.0,,73030754.0,3223571364.0,437700000.0,838710032.0,2330018085.0,722804355.0,,,,,,,,,,-280998352.0,2330018085.0,1392126055.0,-300334209.0,,-1012645479.0,,,,-415569606.0,,0.0,2330018085.0,,,78675496.0,,630303227.0,19777334.0,,0.0,,1380165911.0,1736641111.0,,,,354454112.0,351042964.0,2672117803.0,,,0.0,3687795762.0,2317663691.0,1090235050.0,12577944.0,,,3880836394.0,,,,3250533167.0,351042964.0,,838710032.0,5494674.0,,-678418823.0,,,3223571364.0,237306327.0,6911367126.0,6911367126.0,-1007150805.0,-297898102.0,,,437700000.0,,-761822828.0,,,-0.642505,-159056119.0,104993526.0,,722804355.0,,2672117803.0,639000.0,,,,4134255797.0,419623589.0,,456598949.0,,,237306327.0,-65992819.0,838710032.0,,,1736641111.0,,,-678418823.0,354454112.0,,,456598949.0,3687795762.0,313969738.0,-65992819.0,-508851720.0,-0.642505,2317663691.0,2330018085.0,,1090235050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,992006563.0,,,,,,308214022.0,,,,,,,,,,4137302548.0,,,0.0,,,,,,,,1769670408.0,,,,669812967.0,1769670408.0,,1908254503.0,,,,,,,,,,,2228578889.0,,,,,,,,,,,2228578889.0,,,,,,5007716.0,,0.0,,,,,,,496315641.0,352533027.0,,,,,4818249882.0,3212026571.0,,,,,,,,,,,,,,,,,,3112012514.0,,,7930262396.0,,,,,,,,,,,,144213614.0,,,,3708342212.0,,,,,,,,,,,232665320.0,0.0,,,,1962298332.0,,,,,,,331228324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,992006563.0,,,,778191077.0,157356546.0,305783805.0,,205924087.0,,,992006563.0,,,,-148576049.0,2402616534.0,,,592731.0,,799772613.0,,,,,2117550316.0,778191077.0,,255372330.0,2957702832.0,1323309386.0,778191077.0,2088982259.0,1256859242.0,,,,,,,,,,-1067562144.0,2088982259.0,2117621200.0,-16849108.0,,-1569229656.0,-307488842.0,,,229149767.0,,0.0,2088982259.0,,,92864732.0,,785830598.0,205924087.0,,0.0,,453127879.0,1225838916.0,,,,303810961.0,-1380906800.0,3898216296.0,,,0.0,3569261128.0,3594405335.0,-159395107.0,-825020846.0,,,4401546669.0,,,,3615716071.0,-1380906800.0,,651196564.0,,,-1555573089.0,,,2957702832.0,29961937.0,6526963960.0,6526963960.0,-1569229656.0,-92864732.0,,,1323309386.0,,-1331790602.0,,,-1.473225,592731.0,157356546.0,,1256859242.0,,3898216296.0,,,,,2402616534.0,259390171.0,,220899049.0,,,29961937.0,92139947.0,778191077.0,,,1225838916.0,,,-1555573089.0,303810961.0,,,220899049.0,3569261128.0,305783805.0,92139947.0,-1216974753.0,-1.473225,3594405335.0,2088982259.0,,148093735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,11480000.0,,,303600000.0,,,,242740000.0,,,0.010209,,,2402960000.0,,,2672580000.0,,,,,,,,,,,,,,,,,,,,616990000.0,,859730000.0,,,,1989590000.0,,,,,,,,,,,1989590000.0,,,,,,4034000000.0,,,616990000.0,,,,,,-4034000000.0,,,,,,3951670000.0,4034000000.0,,,,,,,,,,,,,,,,,,2852930000.0,,,6804600000.0,,,10780000.0,,,,,0.010209,,,,-4034000000.0,,,,4174810000.0,,,859730000.0,,,,11480000.0,,,10780000.0,,559740000.0,,,,,,,,,,,208250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
