date,annualPurchaseOfBusiness,annualStockholdersEquity,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,annualCurrentLiabilities,quarterlyCurrentDebt,quarterlyInventory,annualStockBasedCompensation,annualSaleOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherCurrentLiabilities,annualOperatingCashFlow,trailingPretaxIncome,quarterlyAccumulatedDepreciation,annualGrossProfit,annualInventory,quarterlyNetPPE,trailingNetIncome,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,annualNonCurrentDeferredTaxesLiabilities,annualNetPPE,trailingCashDividendsPaid,trailingPurchaseOfBusiness,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyCapitalStock,annualOtherCurrentLiabilities,annualGrossPPE,annualChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,annualGoodwill,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualInterestExpense,annualPurchaseOfInvestment,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,trailingCapitalExpenditure,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualPretaxIncome,trailingInterestExpense,annualDilutedAverageShares,annualAccountsPayable,annualCapitalExpenditure,trailingInvestingCashFlow,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCashFlowFromContinuingFinancingActivities,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,annualOperatingIncome,annualEndCashPosition,trailingRepaymentOfDebt,annualNonCurrentDeferredRevenue,trailingTotalRevenue,quarterlyAccountsPayable,annualDilutedEPS,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,trailingNetOtherFinancingCharges,annualCashAndCashEquivalents,annualAccumulatedDepreciation,trailingEndCashPosition,annualInvestmentsAndAdvances,annualNetOtherFinancingCharges,annualOperatingExpense,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualBeginningCashPosition,annualCostOfRevenue,annualCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,annualOtherNonCurrentAssets,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,trailingOperatingExpense,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualBasicAverageShares,quarterlyRetainedEarnings,quarterlyStockholdersEquity,trailingNetIncomeCommonStockholders,annualEbitda,trailingNetOtherInvestingChanges,annualNetIncomeCommonStockholders,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,annualOtherShortTermInvestments,annualCommonStockIssuance,annualFreeCashFlow,annualRetainedEarnings,annualOtherIntangibleAssets,quarterlyAccountsReceivable,annualCashDividendsPaid,annualNetIncome,trailingOperatingCashFlow,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,quarterlyLongTermDebt,annualOtherCurrentAssets,annualBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTaxProvision,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualLongTermDebt,quarterlyOtherCurrentAssets,trailingPurchaseOfInvestment,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,quarterlyPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyChangeInWorkingCapital,trailingDilutedAverageShares,quarterlyStockBasedCompensation,quarterlyCurrentDeferredRevenue,trailingCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyNetOtherFinancingCharges,trailingStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlySaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyOtherNonCashItems,quarterlyChangesInAccountReceivables,quarterlyCostOfRevenue,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualDeferredIncomeTax,quarterlyOtherIncomeExpense,quarterlyDeferredIncomeTax,trailingSaleOfInvestment,trailingChangesInAccountReceivables,trailingChangeInWorkingCapital,trailingChangeInInventory,trailingSellingGeneralAndAdministration,quarterlyCashDividendsPaid,quarterlyTotalRevenue,quarterlyNetIncome,quarterlyTaxProvision,quarterlyChangeInInventory,trailingBasicEPS,annualChangeInAccountPayable,quarterlyEndCashPosition,quarterlyOperatingIncome,quarterlyChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyEbitda,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,trailingChangeInAccountPayable,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyBasicEPS,annualResearchAndDevelopment,quarterlyIncomeTaxPayable,annualCurrentDeferredRevenue,quarterlyGrossProfit,trailingBasicAverageShares,quarterlyDepreciationAndAmortization,quarterlyRepaymentOfDebt,trailingDeferredIncomeTax,trailingDepreciationAndAmortization,quarterlyDilutedEPS,trailingResearchAndDevelopment,quarterlyNetOtherInvestingChanges,trailingOtherNonCashItems,quarterlyDilutedAverageShares,trailingRepurchaseOfCapitalStock
1970-01-01 00:00:01.104451200,,4982375000.0,794856000.0,,,45469000.0,,,,,,,794856000.0,3332831000.0,,,,,1468701000.0,2551685000.0,,,80000.0,-1079241000.0,287717000.0,,-971000000.0,,,,0.0,,2942504000.0,12135000.0,,,,,,13839806000.0,,,,,5594608000.0,-9403487000.0,3352001000.0,,701841000.0,2817684000.0,2458926017.0,,-981004000.0,-8540558000.0,-966888000.0,,,,-605215000.0,593649000.0,3064224000.0,-41392272000.0,,26195413000.0,,0.261579,2540194000.0,642629000.0,5549539000.0,2551685000.0,,2319211000.0,,-264803000.0,2758352000.0,,,12355607000.0,121720000.0,,2713971000.0,0.0,-5582606000.0,,0.0,,,,,8245198000.0,2924426000.0,,2458926017.0,,,1468701000.0,919290000.0,63396000.0,643203000.0,45469000.0,,,2775663000.0,-186148000.0,,,,,643203000.0,3820881000.0,,,,145715000.0,0.261579,,792637000.0,252543000.0,2313873000.0,59212000.0,5027844000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,-567891000.0,6808389000.0,664634000.0,,,1762527000.0,,,,,,,664634000.0,,,,265871000.0,,,2187943000.0,,,5343209000.0,,,11044000.0,-827687000.0,,,,0.0,,-876281000.0,145638000.0,,,,166939000.0,,,,,,,,,4361718000.0,,743657000.0,,3373891740.0,286644000.0,-2316767000.0,,-2738318000.0,,,,,622092000.0,2187943000.0,,,,,0.196184,,662599000.0,,2187943000.0,,,,-203156000.0,3739626000.0,887500000.0,,,3064224000.0,,3485097000.0,3126589000.0,,,1864551000.0,,,,,,,,3373891740.0,,,,942580000.0,,661904000.0,4889116000.0,,,0.0,-1652133000.0,,,,-83078000.0,661904000.0,,,,,219196000.0,0.196184,,,315112000.0,8223452000.0,82448000.0,11708549000.0,,3126589000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,-1681074000.0,9079215000.0,1007926000.0,,,3628944000.0,,,,,,,1007926000.0,,,1705162000.0,287142000.0,,,1446928000.0,,10907000.0,11580847000.0,,,25826000.0,-895042000.0,,,,3279000.0,,-741015000.0,132431000.0,,,,166939000.0,,,,-28980000.0,,,,,5202934000.0,,806153000.0,,3419354366.0,240244000.0,-4437370000.0,,-6013572000.0,,,,,1317079000.0,1446928000.0,,158156000.0,,,0.205526,,702767000.0,,1446928000.0,,,,-19551000.0,388083000.0,2564000000.0,,,2187943000.0,3497772000.0,2818955000.0,4396062000.0,,,18518000.0,,,,,,,,3419354366.0,,,,1693285000.0,,702767000.0,8025006000.0,,,1757389000.0,-3429444000.0,,,,-247665000.0,701675000.0,,,,,0.0,0.205526,,,,14311092000.0,104478000.0,17130047000.0,,4226999000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,0.0,11134889000.0,92521000.0,,,3403371000.0,,,,,,,92521000.0,,,1660270000.0,277843000.0,,,734057000.0,,227362000.0,15476414000.0,,,44458000.0,-2860437000.0,,,,0.0,,-712871000.0,200720000.0,,,,166939000.0,,,,-55281000.0,0.0,,,,5907301000.0,,660906000.0,,3963475313.0,428630000.0,-3325060000.0,,-2919816000.0,,,,,1236760000.0,734057000.0,,163028000.0,,,0.149474,,592435000.0,,734057000.0,,,,19638000.0,423510000.0,1198863000.0,,,1446928000.0,4247031000.0,2581239000.0,8367035000.0,,,0.0,,,,,,,,3963475313.0,,,,1696844000.0,,592435000.0,11770406000.0,,,1281000.0,-3232539000.0,,43334000.0,,-288408000.0,591429000.0,,,,,0.0,0.149474,,,,20368514000.0,69477000.0,22949753000.0,,7976645000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,,8073354000.0,,,,4265558000.0,,,,,,,47878000.0,,,2576645000.0,499776000.0,,,1326818000.0,,11888000.0,15617112000.0,,,270295000.0,-1331000000.0,,,,0.0,24536667000.0,592761000.0,-355414000.0,,,,126939000.0,,,629504000.0,-40000000.0,3798610000.0,,,,9632381000.0,,-690031000.0,,3859528943.0,696529000.0,-1232382000.0,,-1541029000.0,,,,,358030000.0,1326818000.0,,97990000.0,,,-0.1775,,-697206000.0,,1326818000.0,-8919555000.0,,,-98910000.0,2218615000.0,1717725000.0,,,734057000.0,7055736000.0,3935534000.0,10024478000.0,,,802904000.0,,,,,,,,3859528943.0,,,,737829000.0,,-683686000.0,14290036000.0,,,0.0,-1184504000.0,,42439000.0,,-194703000.0,-683686000.0,,,1375156000.0,,2392000.0,-0.1775,,,560213000.0,18496195000.0,7175000.0,22431729000.0,,9439150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,-530000000.0,12438394000.0,683519000.0,1036693000.0,1498804000.0,10422458000.0,5959536000.0,265165000.0,7980000.0,,,0.0,2851545000.0,,-8593275000.0,3805712000.0,265165000.0,41754053000.0,,1910816000.0,240744000.0,661246000.0,41754053000.0,,,17380000.0,-6196100000.0,1344070000.0,,5121473000.0,0.0,50347328000.0,583998000.0,-121310000.0,49684879000.0,417868000.0,54206534000.0,467619000.0,,,703628000.0,0.0,5121473000.0,1910816000.0,,,10936508000.0,1910816000.0,574086000.0,,3925480915.0,498178000.0,-2645613000.0,,-1465388000.0,,,,,1247146000.0,1910816000.0,,96636000.0,,498178000.0,0.130789,,551610000.0,,1910816000.0,-8593275000.0,,,70762000.0,2558566000.0,5959536000.0,39325144000.0,,1326818000.0,7130796000.0,4521655000.0,28902686000.0,,50347328000.0,1498804000.0,10422458000.0,4521655000.0,,96636000.0,,,,3925480915.0,,12438394000.0,,2323578000.0,,519008000.0,39325144000.0,467619000.0,,,205932000.0,,417868000.0,1430454000.0,0.0,519008000.0,,17380000.0,1430454000.0,25318853000.0,51278000.0,0.130789,661246000.0,,434766000.0,49684879000.0,22476000.0,54206534000.0,28902686000.0,25318853000.0,51278000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,,1706728000.0,,7759661000.0,411937000.0,,,,1415918000.0,,,,,,42377287000.0,,,,,,,,,,,,5121473000.0,,,,,49797301000.0,470270000.0,54923327000.0,,,,,,,1952609000.0,,,,1952609000.0,,,,,,,,,,,,,,,,,635423000.0,,,,,,,,,,,,40624465000.0,,,,,,,,,12289435000.0,5126026000.0,,91250000.0,,,,,,11847784000.0,,,,,,481041000.0,,,,,,1711474000.0,,,,1349422000.0,,24923872000.0,,,496670000.0,,,,,,28335030000.0,,72958000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-1608788000.0,12238499000.0,1284950000.0,1710698000.0,1498804000.0,12063070000.0,9097101000.0,336136000.0,3728000.0,293814000.0,,0.0,1538089000.0,,-10254081000.0,6143879000.0,336136000.0,44950107000.0,,977365000.0,-69179000.0,570095000.0,44950107000.0,,,1485719000.0,-7787507000.0,-599629000.0,,5121473000.0,0.0,55204188000.0,-933451000.0,0.0,53015084000.0,458544000.0,56790357000.0,767365000.0,,,1514064000.0,-26856000.0,5121473000.0,977365000.0,,,14436659000.0,977365000.0,1246482000.0,,5466715556.0,461206000.0,-5008515000.0,,-6115965000.0,,,,,2562596000.0,977365000.0,,93863000.0,,461206000.0,0.121447,,866255000.0,,977365000.0,-10254081000.0,,,124808000.0,3581283000.0,9097101000.0,41896160000.0,,1910816000.0,8292780000.0,3775273000.0,29833090000.0,,55204188000.0,1498804000.0,12063070000.0,3775273000.0,,93863000.0,,,,5466715556.0,,12238499000.0,,4472934000.0,,666892000.0,41896160000.0,767365000.0,,,-3470426000.0,,458544000.0,1716569000.0,-229818000.0,666892000.0,,1485719000.0,1716569000.0,27499076000.0,2392000.0,0.121447,570095000.0,,660538000.0,53015084000.0,380227000.0,56790357000.0,29833090000.0,27499076000.0,2392000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,1497745000.0,,9649044000.0,413190000.0,,,,0.0,,,,,,47401982000.0,,,,,,,,,,,,5121473000.0,,,,,56044694000.0,454002000.0,62716246000.0,,,,,,,2954779000.0,,,,2954779000.0,,,,,,,,,,,,,,,,,871540000.0,,,,,,,,,,,,46788800000.0,,,,,,,,,13866196000.0,6671552000.0,,88476000.0,,,,,,13071883000.0,,,,,,767365000.0,,,,,,2307908000.0,,,,9451000.0,,31841162000.0,,,807918000.0,,,,,,32922604000.0,,159133000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,-272093000.0,13124992000.0,1458524000.0,1818868000.0,3938671000.0,13346974000.0,9352255000.0,730971000.0,,0.0,3938671000.0,32965000.0,1241102000.0,,-11852255000.0,6141586000.0,730971000.0,49350730000.0,,1179817000.0,-390919000.0,741934000.0,49350730000.0,,,8557000.0,-10834772000.0,-315516000.0,,5121473000.0,32965000.0,61202985000.0,202452000.0,-347270000.0,56945273000.0,457764000.0,63392460000.0,767365000.0,3482568000.0,,1586101000.0,-26856000.0,5121473000.0,1179817000.0,,,16082062000.0,1179817000.0,782219000.0,,5466715556.0,875389000.0,-5257815000.0,,-4906586000.0,3482568000.0,3867936000.0,125812000.0,,2119520000.0,1179817000.0,,75289000.0,,875389000.0,0.093421,,588370000.0,,1179817000.0,-11852255000.0,,3938671000.0,249575000.0,4022066000.0,9352255000.0,46902958000.0,,977365000.0,9940476000.0,6447187000.0,33555984000.0,,61202985000.0,3938671000.0,13346974000.0,6447187000.0,,75289000.0,,,-194898000.0,5466715556.0,217840000.0,13124992000.0,,4187188000.0,,505202000.0,46902958000.0,767365000.0,,,-4016713000.0,217840000.0,457764000.0,1911467000.0,-308258000.0,505202000.0,,8557000.0,1911467000.0,31401781000.0,4536399000.0,0.093421,741934000.0,,187214000.0,56945273000.0,193849000.0,63392460000.0,33555984000.0,31401781000.0,4536399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
