date,quarterlyNonCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,annualOperatingExpense,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNetIncomeContinuousOperations,trailingNetIncomeContinuousOperations,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualCurrentAccruedExpenses,annualCapitalExpenditure,annualCashAndCashEquivalents,annualTaxProvision,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyTotalRevenue,quarterlyChangeInInventory,quarterlyBasicAverageShares,annualChangesInAccountReceivables,trailingCostOfRevenue,annualInterestExpense,quarterlyOtherNonCashItems,annualCurrentAssets,trailingResearchAndDevelopment,annualTotalRevenue,annualNetIncomeCommonStockholders,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualOtherNonCurrentAssets,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,annualAccumulatedDepreciation,quarterlyEndCashPosition,annualCommonStockIssuance,annualNetOtherFinancingCharges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyPretaxIncome,trailingNetIncomeCommonStockholders,annualRetainedEarnings,trailingNetIncome,quarterlyStockholdersEquity,quarterlyPurchaseOfBusiness,annualTotalAssets,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,annualNetIncome,quarterlyDilutedEPS,quarterlyOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDebt,annualOtherCurrentAssets,annualLongTermDebt,annualBeginningCashPosition,annualCostOfRevenue,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,annualFreeCashFlow,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualBasicEPS,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,annualBasicAverageShares,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,annualDepreciationAndAmortization,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyTaxProvision,quarterlyNetPPE,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyOperatingExpense,annualNetPPE,annualGrossProfit,annualOperatingCashFlow,annualCurrentLiabilities,annualStockBasedCompensation,annualInventory,annualGoodwill,annualSaleOfInvestment,annualOtherIntangibleAssets,quarterlyAccountsReceivable,quarterlyCapitalStock,annualRepaymentOfDebt,quarterlyBasicEPS,annualDilutedAverageShares,quarterlyFreeCashFlow,annualEbitda,annualOtherNonCurrentLiabilities,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingInterestExpense,annualEndCashPosition,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,annualDilutedEPS,quarterlyTotalAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,quarterlyPurchaseOfInvestment,trailingOtherIncomeExpense,trailingOperatingIncome,annualAccountsPayable,quarterlyCurrentDebt,annualGrossPPE,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingBeginningCashPosition,annualCurrentDeferredRevenue,trailingCashDividendsPaid,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,trailingCapitalExpenditure,trailingFreeCashFlow,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingPurchaseOfInvestment,trailingEndCashPosition,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingOperatingCashFlow,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow
2005-12-31,,7146000000.0,810000000.0,,-70000000.0,,,-48000000.0,629000000.0,288000000.0,-126000000.0,268000000.0,,,,,,-212000000.0,390000000.0,57000000.0,165000000.0,2484000000.0,1508000000.0,-37000000.0,,,,387000000.0,,2579000000.0,,6070000000.0,267000000.0,-10000000.0,-85000000.0,254000000.0,,5133000000.0,91000000.0,1257000000.0,,,,-139000000.0,-444000000.0,390000000.0,997000000.0,-289000000.0,5133000000.0,24000000.0,-40000000.0,,,2013000000.0,142000000.0,,24000000.0,,235000000.0,,7445000000.0,121000000.0,2579000000.0,7146000000.0,0.0,,277000000.0,,93000000.0,1566000000.0,-444000000.0,-825000000.0,155000000.0,93000000.0,3282000000.0,838000000.0,4773000000.0,4866000000.0,562000000.0,,502000000.0,1257000000.0,,-281000000.0,1.73,235000000.0,-66000000.0,,,,0.0,23000000.0,154402575.0,-920000000.0,198000000.0,175000000.0,166000000.0,-80000000.0,285000000.0,-144000000.0,21000000.0,327000000.0,-11000000.0,0.0,62000000.0,661000000.0,-20000000.0,2040000000.0,285000000.0,-137000000.0,3282000000.0,1012000000.0,918000000.0,,1220000000.0,123000000.0,2040000000.0,1297000000.0,714000000.0,2013000000.0,,661000000.0,,217000000.0,1430000000.0,918000000.0,0.0,,,166200048.0,118000000.0,995000000.0,1566000000.0,67000000.0,401000000.0,,-126000000.0,80000000.0,1012000000.0,668000000.0,-448000000.0,390000000.0,,,390000000.0,362000000.0,172000000.0,,1.67,7445000000.0,390000000.0,,390000000.0,42000000.0,-41000000.0,,,810000000.0,155000000.0,2484000000.0,4866000000.0,1430000000.0,71000000.0,,,89000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,7114000000.0,750000000.0,,-1000000.0,,,-182000000.0,,367000000.0,-133000000.0,,,,,,,,,,198000000.0,2535000000.0,1652000000.0,-12000000.0,158562161.0,,,,,,,,,-9000000.0,,271000000.0,,,,,,,,-86000000.0,,312000000.0,,,5129000000.0,132000000.0,,,928000000.0,1985000000.0,161000000.0,,,,342000000.0,,,152000000.0,2684000000.0,,-42000000.0,,,0.68,78000000.0,1536000000.0,-500000000.0,,,,,,,,,,,1262000000.0,,0.0,,,25000000.0,,171487669.0,,,18000000.0,,,-21000000.0,117000000.0,116000000.0,-44000000.0,,,,,-78000000.0,,27000000.0,678000000.0,45000000.0,2035000000.0,287000000.0,,3306000000.0,1007000000.0,,,1285000000.0,169000000.0,,,,,,,,,,1000000000.0,0.0,,0.72,,-65000000.0,,,,390000000.0,,,,,,,,,,,,114000000.0,,,7521000000.0,312000000.0,,312000000.0,20000000.0,-20000000.0,,,,212000000.0,,4837000000.0,487000000.0,71000000.0,,,73000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,7082000000.0,744000000.0,,11000000.0,,,-52000000.0,,348000000.0,-156000000.0,,,,,,,,,,177000000.0,2632000000.0,1674000000.0,33000000.0,158562161.0,,,,,,,,,-9000000.0,,252000000.0,,,,,,,,-55000000.0,,354000000.0,,,5184000000.0,226000000.0,,,906000000.0,1898000000.0,146000000.0,,,,418000000.0,,,153000000.0,2710000000.0,,0.0,,,0.6,73000000.0,1564000000.0,-550000000.0,,,,,,,,,,,1257000000.0,,0.0,,,-76000000.0,,172066546.0,,,18000000.0,,,165000000.0,103000000.0,103000000.0,-71000000.0,,,,,42000000.0,,33000000.0,655000000.0,42000000.0,2082000000.0,300000000.0,,3320000000.0,956000000.0,,,1326000000.0,171000000.0,,,,,,,,,,997000000.0,0.0,,0.64,,94000000.0,,,,312000000.0,,,,,,,,,,,,101000000.0,,,7568000000.0,354000000.0,,354000000.0,20000000.0,-4000000.0,,,,174000000.0,,4858000000.0,488000000.0,73000000.0,,,75000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,7010000000.0,741000000.0,,81000000.0,,,-1000000.0,,367000000.0,-136000000.0,,,,,,,,,,200000000.0,2667000000.0,1685000000.0,-3000000.0,158609246.0,,,,39000000.0,,,,,-9000000.0,,273000000.0,,,,,,,,-52000000.0,,513000000.0,,,5063000000.0,326000000.0,,,876000000.0,1947000000.0,181000000.0,,,,546000000.0,,,147000000.0,2840000000.0,,-8000000.0,,,0.64,68000000.0,1519000000.0,-582000000.0,,,,,,,,,,,1271000000.0,,1000000.0,,,-58000000.0,,171176126.0,,,16000000.0,,,271000000.0,109000000.0,107000000.0,-61000000.0,,,,,159000000.0,,42000000.0,639000000.0,72000000.0,2085000000.0,300000000.0,,3244000000.0,974000000.0,,,1318000000.0,167000000.0,,,,,,,,,,987000000.0,0.0,,0.67,,210000000.0,,,,354000000.0,,,,,,,,,,,,106000000.0,,,7626000000.0,513000000.0,,513000000.0,38000000.0,-32000000.0,,,,205000000.0,,4786000000.0,469000000.0,74000000.0,,,73000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,,7034000000.0,823000000.0,,34000000.0,,,105000000.0,680000000.0,358000000.0,31000000.0,407000000.0,,,,,232000000.0,-295000000.0,791000000.0,253000000.0,185000000.0,2842000000.0,1656000000.0,-2000000.0,,,,294000000.0,15000000.0,3111000000.0,,6656000000.0,396000000.0,-9000000.0,125000000.0,260000000.0,,4818000000.0,70000000.0,1269000000.0,,,,-75000000.0,-687000000.0,791000000.0,2000000.0,0.0,4818000000.0,394000000.0,-130000000.0,,875000000.0,2216000000.0,174000000.0,,394000000.0,,787000000.0,,7895000000.0,86000000.0,3111000000.0,7034000000.0,-2000000.0,,406000000.0,,69000000.0,1332000000.0,-687000000.0,-36000000.0,309000000.0,69000000.0,3189000000.0,390000000.0,5214000000.0,4784000000.0,538000000.0,,456000000.0,1269000000.0,,0.0,2.5,787000000.0,1000000.0,60000000.0,,,1000000.0,18000000.0,158597424.0,-268000000.0,336000000.0,77000000.0,79000000.0,-119000000.0,297000000.0,-108000000.0,16000000.0,296000000.0,278000000.0,0.0,51000000.0,653000000.0,94000000.0,2155000000.0,297000000.0,-65000000.0,3189000000.0,834000000.0,1001000000.0,232000000.0,1298000000.0,173000000.0,2155000000.0,1442000000.0,751000000.0,2216000000.0,,653000000.0,875000000.0,95000000.0,463000000.0,1001000000.0,0.0,,,171807599.0,217000000.0,1058000000.0,1332000000.0,153000000.0,513000000.0,,31000000.0,-52000000.0,834000000.0,762000000.0,401000000.0,791000000.0,,,791000000.0,664000000.0,75000000.0,,2.36,7895000000.0,791000000.0,,791000000.0,17000000.0,-9000000.0,,,823000000.0,309000000.0,2842000000.0,4784000000.0,463000000.0,76000000.0,,,75000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,6903000000.0,731000000.0,,-34000000.0,,,-148000000.0,,391000000.0,-9000000.0,,,,,,,,,,239000000.0,2727000000.0,1631000000.0,17000000.0,159284888.0,,,,16000000.0,,,,,-8000000.0,,320000000.0,,,,,,,,325000000.0,,1115000000.0,,,5162000000.0,600000000.0,,,869000000.0,1741000000.0,204000000.0,,,,979000000.0,,,116000000.0,3237000000.0,,34000000.0,,,1.15,43000000.0,1592000000.0,-680000000.0,,,,,,,,,,,1220000000.0,,2000000.0,,,-17000000.0,,174442332.0,,19000000.0,17000000.0,,,12000000.0,201000000.0,144000000.0,-49000000.0,,,,,324000000.0,,22000000.0,584000000.0,60000000.0,2047000000.0,265000000.0,,3305000000.0,820000000.0,,,1240000000.0,152000000.0,,,,,,,,,,910000000.0,0.0,,1.25,,-37000000.0,,,,791000000.0,,,,,,,,,,,,199000000.0,,,7887000000.0,1115000000.0,,1115000000.0,32000000.0,-1000000.0,,,,184000000.0,,4650000000.0,451000000.0,72000000.0,,,81000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,6694000000.0,667000000.0,,8000000.0,,,-117000000.0,,337000000.0,48000000.0,,,,,,,,,,173000000.0,2920000000.0,1556000000.0,7000000.0,156932929.0,,,,240000000.0,,,,,-10000000.0,,250000000.0,,,,,,,,-30000000.0,,470000000.0,,,5090000000.0,474000000.0,,,869000000.0,1604000000.0,168000000.0,,,,656000000.0,,,122000000.0,2496000000.0,,-14000000.0,,,-0.76,51000000.0,1591000000.0,-744000000.0,,,,,,,,,,,1310000000.0,,-242000000.0,,,-689000000.0,,156932929.0,,2000000.0,19000000.0,,,67000000.0,-117000000.0,-124000000.0,-67000000.0,,,,,-645000000.0,,-297000000.0,575000000.0,-44000000.0,2176000000.0,301000000.0,,3198000000.0,742000000.0,,,1219000000.0,164000000.0,,,,,,,,,,857000000.0,0.0,,-0.76,,0.0,,,,1115000000.0,,,,,,,,,,,,-120000000.0,,,7355000000.0,470000000.0,,470000000.0,2000000.0,-31000000.0,,,,187000000.0,,4859000000.0,437000000.0,61000000.0,,,77000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,6862000000.0,675000000.0,,-33000000.0,,,5000000.0,,337000000.0,55000000.0,,,,,,,,,,153000000.0,3096000000.0,1573000000.0,1000000.0,150154309.0,,,,0.0,,,,,-8000000.0,,233000000.0,-145000000.0,,,,,,,-99000000.0,,531000000.0,,,5071000000.0,594000000.0,,,875000000.0,1791000000.0,131000000.0,,,,674000000.0,,,133000000.0,2590000000.0,,-22000000.0,,,0.76,61000000.0,1572000000.0,-826000000.0,,,,,,,,,,,1323000000.0,,0.0,,,-54000000.0,,167410047.0,,30000000.0,18000000.0,,,200000000.0,128000000.0,130000000.0,-101000000.0,,,,,61000000.0,,17000000.0,575000000.0,1000000.0,2270000000.0,247000000.0,,3252000000.0,867000000.0,,,1236000000.0,184000000.0,,,,,,,,,,953000000.0,0.0,,0.84,,99000000.0,,,,470000000.0,,,,,,,,,,,,126000000.0,,,7541000000.0,531000000.0,,531000000.0,5000000.0,-7000000.0,,,,243000000.0,,4951000000.0,432000000.0,63000000.0,,,80000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,6991000000.0,818000000.0,-403000000.0,82000000.0,,,-61000000.0,692000000.0,412000000.0,197000000.0,336000000.0,,,,,,-288000000.0,825000000.0,110000000.0,298000000.0,3200000000.0,1760000000.0,-52000000.0,,,,262000000.0,0.0,3063000000.0,,6444000000.0,416000000.0,-9000000.0,23000000.0,371000000.0,0.0,4960000000.0,73000000.0,1332000000.0,,,,-53000000.0,-838000000.0,825000000.0,69000000.0,-226000000.0,4960000000.0,799000000.0,-321000000.0,,866000000.0,2031000000.0,313000000.0,,799000000.0,,1062000000.0,,8058000000.0,145000000.0,3063000000.0,6991000000.0,6000000.0,,426000000.0,,86000000.0,1411000000.0,-838000000.0,-35000000.0,272000000.0,86000000.0,3284000000.0,791000000.0,4999000000.0,4995000000.0,516000000.0,,278000000.0,1332000000.0,,14000000.0,2.69,1062000000.0,46000000.0,256000000.0,,,18000000.0,19000000.0,154475020.0,143000000.0,287000000.0,214000000.0,208000000.0,-71000000.0,265000000.0,-714000000.0,-27000000.0,311000000.0,294000000.0,0.0,173000000.0,636000000.0,104000000.0,2362000000.0,265000000.0,-59000000.0,3284000000.0,911000000.0,1009000000.0,,1348000000.0,114000000.0,2362000000.0,1445000000.0,566000000.0,2031000000.0,,636000000.0,866000000.0,69000000.0,425000000.0,1009000000.0,0.0,,,171227997.0,216000000.0,1064000000.0,1411000000.0,-86000000.0,531000000.0,,197000000.0,-4000000.0,911000000.0,753000000.0,34000000.0,825000000.0,,,825000000.0,447000000.0,211000000.0,,2.49,8058000000.0,825000000.0,,825000000.0,30000000.0,-20000000.0,,,818000000.0,272000000.0,3200000000.0,4995000000.0,425000000.0,66000000.0,,,73000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,7190000000.0,822000000.0,,20000000.0,,,-123000000.0,,418000000.0,164000000.0,,,,,,,,,,250000000.0,3421000000.0,1846000000.0,-51000000.0,151993753.0,,,,-2000000.0,,,,,-9000000.0,,336000000.0,-60000000.0,,,,,,,-138000000.0,,763000000.0,,,5106000000.0,935000000.0,,,890000000.0,2084000000.0,218000000.0,,,,1119000000.0,,,136000000.0,3130000000.0,,-34000000.0,,,0.87,66000000.0,1469000000.0,-944000000.0,,,,,,,,,,,1349000000.0,,2000000.0,,,-112000000.0,,167306016.0,,7000000.0,23000000.0,,,166000000.0,145000000.0,145000000.0,-109000000.0,,,,,-62000000.0,,36000000.0,709000000.0,73000000.0,2477000000.0,286000000.0,,3351000000.0,979000000.0,,,1428000000.0,168000000.0,,,,,,,,,,1079000000.0,0.0,,0.93,,57000000.0,,,,825000000.0,,,,,,,,,,,,142000000.0,,,8315000000.0,763000000.0,,763000000.0,114000000.0,-111000000.0,,,,253000000.0,,5185000000.0,457000000.0,67000000.0,,,86000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,7378000000.0,829000000.0,,-28000000.0,,,-78000000.0,,396000000.0,206000000.0,,,,,,,,,,207000000.0,3534000000.0,1868000000.0,-43000000.0,150905770.0,,,,61000000.0,,,,,-8000000.0,,299000000.0,-66000000.0,,,,,,,105000000.0,,983000000.0,,,5405000000.0,1061000000.0,,24000000.0,897000000.0,1973000000.0,247000000.0,,,,1232000000.0,,,138000000.0,3301000000.0,,184000000.0,,,0.8,30000000.0,1757000000.0,-992000000.0,,,,,,,,,,,1387000000.0,,-2000000.0,,,-71000000.0,,167814803.0,,10000000.0,18000000.0,,,180000000.0,134000000.0,203000000.0,-89000000.0,,,,,220000000.0,,80000000.0,754000000.0,45000000.0,2542000000.0,277000000.0,,3371000000.0,862000000.0,,,1472000000.0,189000000.0,,,,,,,,,,1061000000.0,0.0,,0.87,,91000000.0,,,,763000000.0,,,,,,,,,,,,132000000.0,,,8614000000.0,1007000000.0,,983000000.0,-18000000.0,28000000.0,,,,252000000.0,,5313000000.0,437000000.0,63000000.0,,,92000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,6941000000.0,754000000.0,,3000000.0,,,-214000000.0,,333000000.0,108000000.0,,,,,,,,,,163000000.0,3555000000.0,1823000000.0,-26000000.0,147063241.0,,,,,,,,,-9000000.0,,257000000.0,-252000000.0,,,,,,,-136000000.0,,584000000.0,,,5243000000.0,1210000000.0,,17000000.0,816000000.0,1698000000.0,152000000.0,,,,1029000000.0,,,142000000.0,2820000000.0,,-321000000.0,,,0.97,49000000.0,1682000000.0,-1028000000.0,,,,,,,,,,,1351000000.0,,-6000000.0,,,-219000000.0,,162911689.0,,1000000.0,18000000.0,,,-1000000.0,158000000.0,164000000.0,-14000000.0,,,,,-399000000.0,,55000000.0,743000000.0,-12000000.0,2527000000.0,243000000.0,,3318000000.0,613000000.0,,,1490000000.0,170000000.0,,,,,,,,,,1013000000.0,0.0,,1.05,,-15000000.0,,,,983000000.0,,,,,,,,,,,,155000000.0,,,7972000000.0,601000000.0,,584000000.0,51000000.0,-45000000.0,,,,302000000.0,,5152000000.0,389000000.0,65000000.0,,,94000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,6982000000.0,523000000.0,-378000000.0,-64000000.0,,,278000000.0,816000000.0,109000000.0,-579000000.0,372000000.0,,,,,,-274000000.0,676000000.0,63000000.0,-187000000.0,3613000000.0,1286000000.0,141000000.0,,,,261000000.0,,2284000000.0,,6823000000.0,272000000.0,-8000000.0,-69000000.0,-99000000.0,0.0,5613000000.0,80000000.0,1240000000.0,,,6000000.0,-32000000.0,-1141000000.0,676000000.0,18000000.0,-7000000.0,5613000000.0,1047000000.0,-137000000.0,6000000.0,779000000.0,1369000000.0,-183000000.0,,1047000000.0,,182000000.0,,7166000000.0,124000000.0,2284000000.0,6982000000.0,124000000.0,,282000000.0,,42000000.0,2191000000.0,-1141000000.0,-34000000.0,233000000.0,42000000.0,3300000000.0,825000000.0,5567000000.0,4882000000.0,540000000.0,,312000000.0,1240000000.0,,-1000000.0,1.83,182000000.0,-97000000.0,3000000.0,,,0.0,21000000.0,148350273.0,-201000000.0,241000000.0,-155000000.0,-140000000.0,-62000000.0,122000000.0,-499000000.0,21000000.0,360000000.0,92000000.0,0.0,-67000000.0,577000000.0,-43000000.0,2472000000.0,122000000.0,-91000000.0,3300000000.0,598000000.0,631000000.0,,1177000000.0,296000000.0,2472000000.0,1256000000.0,586000000.0,1369000000.0,,577000000.0,779000000.0,202000000.0,364000000.0,631000000.0,0.0,,,163471873.0,179000000.0,800000000.0,2191000000.0,104000000.0,584000000.0,,-579000000.0,-47000000.0,598000000.0,440000000.0,-149000000.0,682000000.0,,,676000000.0,434000000.0,-157000000.0,,1.73,7166000000.0,682000000.0,,676000000.0,55000000.0,37000000.0,,,523000000.0,233000000.0,3613000000.0,4882000000.0,364000000.0,66000000.0,,,88000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,7290000000.0,504000000.0,,-1000000.0,,,41000000.0,,200000000.0,-690000000.0,,,10000000.0,,,,,,,49000000.0,3474000000.0,1146000000.0,42000000.0,143506981.0,,,,104000000.0,,,,,-9000000.0,,109000000.0,0.0,,,,,,,311000000.0,,1150000000.0,,,5991000000.0,1018000000.0,,5000000.0,758000000.0,1299000000.0,-16000000.0,,,,45000000.0,-1000000.0,,114000000.0,2589000000.0,,-115000000.0,-39000000.0,,-0.16,42000000.0,1219000000.0,-992000000.0,,,,,,,,,,,344000000.0,800000000.0,0.0,,,-48000000.0,,143506981.0,,,20000000.0,,,199000000.0,-20000000.0,-21000000.0,,,,,,474000000.0,,-17000000.0,522000000.0,5000000.0,2482000000.0,336000000.0,,3274000000.0,576000000.0,,,946000000.0,151000000.0,,,,,,,,,,624000000.0,0.0,,-0.16,,199000000.0,,,,676000000.0,,,,,,,,,,,,-23000000.0,,,7337000000.0,1155000000.0,,1150000000.0,15000000.0,0.0,,,,195000000.0,,4748000000.0,335000000.0,51000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,7375000000.0,557000000.0,,4000000.0,,,5000000.0,,248000000.0,-588000000.0,,,17000000.0,,,,,,,95000000.0,3545000000.0,1244000000.0,33000000.0,143500000.0,,,,-97000000.0,,,,,-8000000.0,,258000000.0,,,,,,,,-128000000.0,,1145000000.0,,,6033000000.0,1114000000.0,,6000000.0,788000000.0,1342000000.0,122000000.0,,,,246000000.0,0.0,,114000000.0,2778000000.0,,284000000.0,-7000000.0,,0.66,198000000.0,1254000000.0,-1012000000.0,,,,,,,,,,,327000000.0,843000000.0,-3000000.0,,,-11000000.0,,157100000.0,,,18000000.0,,,100000000.0,104000000.0,105000000.0,,,,,,-5000000.0,,79000000.0,473000000.0,17000000.0,2533000000.0,352000000.0,,3268000000.0,529000000.0,,,996000000.0,153000000.0,,,,,,,,,,702000000.0,0.0,,0.71,,100000000.0,,,,1150000000.0,,,,,,,,,,,,102000000.0,,,7623000000.0,1151000000.0,,1145000000.0,0.0,,,,,224000000.0,,4845000000.0,328000000.0,54000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,7564000000.0,558000000.0,,-370000000.0,,,-39000000.0,,266000000.0,-543000000.0,,,28000000.0,,,,,,,118000000.0,3771000000.0,1304000000.0,11000000.0,143591231.0,,,,77000000.0,,,,,-8000000.0,,186000000.0,,,,,,,,8000000.0,,1293000000.0,,,6091000000.0,1505000000.0,,4000000.0,806000000.0,1473000000.0,49000000.0,,,,684000000.0,0.0,,110000000.0,2862000000.0,,-160000000.0,-10000000.0,,2.53,87000000.0,1270000000.0,-1084000000.0,,,,,,,,,,,328000000.0,894000000.0,0.0,,,7000000.0,,157562916.0,,0.0,18000000.0,,,109000000.0,399000000.0,399000000.0,,,,,,148000000.0,,-20000000.0,467000000.0,-350000000.0,2687000000.0,352000000.0,,3312000000.0,606000000.0,,,1038000000.0,148000000.0,,,,,,,,,,728000000.0,0.0,,2.76,,109000000.0,,,,1145000000.0,,,,,,,,,,,,396000000.0,,,8250000000.0,1297000000.0,,1293000000.0,0.0,,,,,265000000.0,,5388000000.0,315000000.0,51000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,7826000000.0,649000000.0,0.0,-35000000.0,870000000.0,,131000000.0,713000000.0,289000000.0,-659000000.0,484000000.0,,72000000.0,,,,-351000000.0,1254000000.0,-243000000.0,28000000.0,3927000000.0,1388000000.0,-56000000.0,,,,207000000.0,9000000.0,2856000000.0,,5082000000.0,478000000.0,-8000000.0,-402000000.0,214000000.0,,6219000000.0,75000000.0,311000000.0,,,3000000.0,-160000000.0,-1130000000.0,1254000000.0,,-1000000.0,6219000000.0,1502000000.0,138000000.0,3000000.0,798000000.0,1607000000.0,86000000.0,,1502000000.0,,584000000.0,-8000000.0,8410000000.0,131000000.0,2856000000.0,7826000000.0,-216000000.0,-36000000.0,488000000.0,,59000000.0,1535000000.0,-1130000000.0,-33000000.0,242000000.0,59000000.0,3259000000.0,676000000.0,4079000000.0,5554000000.0,469000000.0,,245000000.0,311000000.0,870000000.0,2000000.0,3.33,584000000.0,-60000000.0,93000000.0,,-9000000.0,,19000000.0,143700000.0,31000000.0,188000000.0,5000000.0,1000000.0,,137000000.0,-112000000.0,30000000.0,,-39000000.0,0.0,108000000.0,522000000.0,85000000.0,2797000000.0,137000000.0,0.0,3259000000.0,611000000.0,721000000.0,,1099000000.0,261000000.0,2797000000.0,1003000000.0,596000000.0,1607000000.0,,522000000.0,798000000.0,15000000.0,294000000.0,721000000.0,0.0,-92000000.0,,157100000.0,-163000000.0,767000000.0,1535000000.0,150000000.0,1293000000.0,,-659000000.0,-207000000.0,611000000.0,290000000.0,578000000.0,1257000000.0,,,1254000000.0,241000000.0,3000000.0,,3.11,8410000000.0,1257000000.0,,1254000000.0,0.0,,,,649000000.0,242000000.0,3927000000.0,5554000000.0,294000000.0,51000000.0,,72000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
