,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,annualNetOtherInvestingChanges,annualOtherShortTermInvestments,annualCommonStockIssuance,annualFreeCashFlow,annualRetainedEarnings,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualGoodwill,quarterlyAccountsReceivable,annualCashDividendsPaid,annualNetIncome,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,quarterlyLongTermDebt,trailingOperatingIncome,annualTotalRevenue,annualOtherCurrentAssets,annualPretaxIncome,annualAccountsPayable,trailingInvestingCashFlow,annualInvestingCashFlow,trailingTaxProvision,annualTaxProvision,annualTotalAssets,annualOperatingIncome,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,annualLongTermDebt,trailingTotalRevenue,annualStockholdersEquity,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyInventory,trailingEndCashPosition,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,annualCurrentAssets,annualOperatingCashFlow,trailingPretaxIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentAssets,annualNetPPE,annualDilutedAverageShares,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,annualGrossPPE,annualChangeInCashSupplementalAsReported,annualBasicAverageShares,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualBasicEPS,annualDilutedEPS,trailingGrossProfit,annualInterestExpense,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingInterestExpense,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualAccumulatedDepreciation,annualNetOtherFinancingCharges,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCurrentDebt,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,annualBeginningCashPosition,annualCostOfRevenue,quarterlyAccumulatedDepreciation,annualGrossProfit,annualInventory,quarterlyNetPPE,trailingNetIncome,annualChangeInInventory,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,trailingOperatingExpense,quarterlyRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,trailingDeferredIncomeTax,quarterlyChangeInInventory,trailingOtherNonCashItems,quarterlyPurchaseOfInvestment,trailingStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyNetOtherFinancingCharges,trailingBasicEPS,quarterlyNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,quarterlyEbitda,quarterlyTotalRevenue,quarterlyStockBasedCompensation,annualOtherIncomeExpense,trailingCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyFreeCashFlow,annualRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyNetIncome,quarterlyCurrentAccruedExpenses,trailingPurchaseOfInvestment,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingSaleOfInvestment,trailingChangeInInventory,quarterlyCommonStockIssuance,quarterlyEndCashPosition,annualIncomeTaxPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlySellingGeneralAndAdministration,trailingRepaymentOfDebt,quarterlyGrossProfit,quarterlyDepreciationAndAmortization,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,quarterlyResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyCostOfRevenue,trailingChangeInAccountPayable,quarterlyBeginningCashPosition,annualResearchAndDevelopment,annualInvestmentsAndAdvances,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,quarterlyOperatingIncome,quarterlyOperatingExpense,trailingChangesInAccountReceivables,trailingBasicAverageShares,trailingCashDividendsPaid,quarterlyBasicEPS,quarterlyIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCapitalExpenditure,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherInvestingChanges,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyRepaymentOfDebt,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyCapitalExpenditure,annualStockBasedCompensation
1199059200,,,1096916000.0,,352170000.0,13620000.0,26315000.0,-451364000.0,,,,,,-166891000.0,433049000.0,-62670000.0,,,,,298948000.0,0.0,450845000.0,153739000.0,,-204813000.0,,17796000.0,3871575000.0,81292000.0,386867000.0,,,874435000.0,,2712393000.0,,,386867000.0,,208672000.0,,,14355000.0,,,604088000.0,231465000.0,,888244000.0,400487000.0,506000.0,1475940000.0,2252596103.0,,5189000.0,,-286319000.0,81292000.0,,0.0,427768000.0,,161622000.0,2240796228.0,47160000.0,,0.1909,0.1899,,,,,,,,,-682829000.0,55582000.0,,3267487000.0,,,,-66217000.0,,427768000.0,231465000.0,,-49427000.0,65143000.0,,39599000.0,,,224510000.0,152513000.0,,146435000.0,10105000.0,,,,,8620000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,,,1566905000.0,,0.0,,211000.0,-256074000.0,,,,,,-218469000.0,279762000.0,-77345000.0,,,,,337973000.0,77435000.0,275177000.0,123531000.0,,-488891000.0,,-4585000.0,4213208000.0,165961000.0,351606000.0,,,1356955000.0,,2551865000.0,,,351606000.0,,194252000.0,,,5400000.0,,,669776000.0,266394000.0,,1372653000.0,351606000.0,24215000.0,1627590000.0,2287506132.0,,2922000.0,,-148068000.0,327915000.0,,0.0,279762000.0,1963840000.0,-35488000.0,2245007063.0,65348000.0,,0.1224,0.1223,,52738000.0,,,28792000.0,,,,-522468000.0,50142000.0,,3543432000.0,,,,-391374000.0,,279762000.0,,-336250000.0,18389000.0,6558000.0,,67380000.0,,,386867000.0,165454000.0,,172519000.0,5376000.0,,,,,12776000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,-12578000.0,20581000.0,1776961000.0,,10687000.0,20581000.0,25000.0,-189820000.0,,3757123000.0,4635312000.0,,179605000.0,-53532000.0,172526000.0,,744000.0,179605000.0,1410671000.0,,349424000.0,2724000.0,163707000.0,148000000.0,,-221911000.0,,13286000.0,4635312000.0,99918000.0,405740000.0,1431018000.0,,1410671000.0,,2742293000.0,98345000.0,263794000.0,405740000.0,193614000.0,345943000.0,9821000.0,,4272000.0,1776961000.0,,878189000.0,174896000.0,,1431018000.0,426321000.0,263794000.0,1834079000.0,2252944661.0,2742293000.0,744000.0,,-101071000.0,301857000.0,29018000.0,0.0,172526000.0,2213021000.0,53153000.0,2252933291.0,153956000.0,153956000.0,0.0766,0.0766,,39805000.0,,426321000.0,29018000.0,405740000.0,19603000.0,,-364716000.0,62949000.0,,3757123000.0,,148000000.0,2724000.0,-46916000.0,,150421000.0,1448000.0,-378942000.0,22944000.0,49332000.0,,193614000.0,0.0,,351606000.0,200174000.0,-378942000.0,149250000.0,9821000.0,1834079000.0,,16055000.0,,19603000.0,2213021000.0,345943000.0,878189000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,0.0,,,,,,,,4203944000.0,5147860000.0,,70000000.0,,,,0.0,,1390196000.0,,,,,,,,,,,,,1409763000.0,,,,,,245395000.0,,175225000.0,,6759000.0,,,1796987000.0,,,,,,,,,,3214360000.0,,,,,34801000.0,,,,,,,157152000.0,,,,,,666956000.0,,666956000.0,19567000.0,,,,,,,208376000.0,1846000.0,,,,,,,,,,0.0,,,,,,,1917334000.0,,,,,,387224000.0,943916000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,33978000.0,0.0,1758055000.0,,-126056000.0,0.0,625930000.0,-119640000.0,,4476381000.0,5251917000.0,,213051000.0,-118914000.0,361307000.0,,2425000.0,213051000.0,1389646000.0,,446492000.0,1720000.0,297139000.0,162370000.0,,-518038000.0,,15653000.0,5251917000.0,113267000.0,524274000.0,1421885000.0,,1389646000.0,,3348121000.0,113107000.0,224866000.0,524274000.0,169109000.0,336170000.0,13553000.0,,22370000.0,1758055000.0,,775536000.0,255702000.0,,1421885000.0,524274000.0,224866000.0,2127307000.0,2550757379.0,3348121000.0,2425000.0,,-265197000.0,439685000.0,34801000.0,0.0,361307000.0,2535120000.0,116938000.0,2550377628.0,149329000.0,149329000.0,0.1417,0.1416,,29439000.0,,524274000.0,34801000.0,524274000.0,29814000.0,,-375342000.0,59823000.0,,4476381000.0,,162370000.0,1720000.0,-444815000.0,,281486000.0,19508000.0,-407813000.0,0.0,53457000.0,,169109000.0,0.0,,405740000.0,279768000.0,-407813000.0,166724000.0,13553000.0,2127307000.0,,21157000.0,,29814000.0,2535120000.0,336170000.0,775536000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,,,,,,,,5331522000.0,6296063000.0,,271161000.0,,,,3510000.0,,1695643000.0,,,,,,,,,,,,,1737279000.0,,,,,,153366000.0,,495559000.0,,10528000.0,,,2519956000.0,,,,,,,,,,3550150000.0,,,,,34805000.0,,,,,,,229919000.0,,,,,,679930000.0,,679930000.0,38126000.0,,,,,,,283051000.0,1948000.0,,,,,,,,,,0.0,,,,,,,2897551000.0,,,,,,782677000.0,964541000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,9043000.0,,2592025000.0,,1650000.0,,452000.0,-335036000.0,,5621762000.0,6472184000.0,,259931000.0,-161999000.0,388771000.0,-3974000.0,173376000.0,259931000.0,1573470000.0,,599159000.0,171000.0,426377000.0,201470000.0,,-231258000.0,,28771000.0,6472184000.0,179400000.0,580958000.0,1792301000.0,,1573470000.0,,3627312000.0,143510000.0,104827000.0,580958000.0,594524000.0,799724000.0,9332000.0,,474000.0,2592025000.0,,850422000.0,331933000.0,,1792301000.0,580958000.0,104827000.0,3155865000.0,2712986741.0,3627312000.0,173376000.0,,-538119000.0,628306000.0,34805000.0,0.0,388771000.0,3641029000.0,57139000.0,2711755398.0,233101000.0,233101000.0,0.1434,0.1433,,58419000.0,,580958000.0,34805000.0,580958000.0,45455000.0,,-666969000.0,89323000.0,,5621762000.0,,201470000.0,171000.0,-715000.0,,397606000.0,49373000.0,-485164000.0,109114000.0,79618000.0,,594524000.0,0.0,,524274000.0,340141000.0,-485164000.0,259018000.0,9332000.0,3155865000.0,,9983000.0,,45455000.0,3641029000.0,799724000.0,850422000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,,,,,,,,5809353000.0,6857724000.0,,250990000.0,,,,3544000.0,,1720587000.0,,,,,,,,,,,,,1887786000.0,,,,,,67092000.0,,557925000.0,,10090000.0,,,2851081000.0,2087481000.0,,,,,,,,,3747115000.0,,,,,34805000.0,,,,,,,229637000.0,,,,,,787180000.0,,787180000.0,42477000.0,,,,3640719000.0,,,399647000.0,251101000.0,,,,,,,,,,557925000.0,,,,,,,3358765000.0,,,,,,963295000.0,1048371000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,38363000.0,8563000.0,3146465000.0,,378000.0,8563000.0,0.0,-283027000.0,2134423000.0,6271491000.0,7363858000.0,,89266000.0,-39963000.0,342194000.0,-75238000.0,6749000.0,89266000.0,1948369000.0,,735500000.0,907000.0,382374000.0,46208000.0,,-507304000.0,,27905000.0,7363858000.0,224682000.0,848423000.0,2005796000.0,,1948369000.0,,3954020000.0,167876000.0,73841000.0,848423000.0,895796000.0,1140669000.0,12746000.0,,,3146465000.0,,1092367000.0,427345000.0,,2005796000.0,848423000.0,73841000.0,3937435000.0,2735323874.0,3954020000.0,6749000.0,,-726641000.0,620773000.0,35762000.0,1019000.0,342194000.0,4539960000.0,265747000.0,2735132237.0,9995000.0,9995000.0,0.1251,0.1251,,70523000.0,,848423000.0,35762000.0,848423000.0,50678000.0,,-710372000.0,91919000.0,,6271491000.0,,46208000.0,907000.0,-75238000.0,,354469000.0,68052000.0,-602525000.0,36464000.0,90600000.0,,895796000.0,1019000.0,,580958000.0,420218000.0,-602525000.0,315282000.0,12746000.0,3937435000.0,,11278000.0,,50678000.0,4539960000.0,1140669000.0,1092367000.0,,,,2134423000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,2269000.0,,,,,,,,5736662000.0,8283713000.0,,103836000.0,,,,13406000.0,,2153819000.0,,,,,,,,,,,,,2198277000.0,,,,,,77115000.0,,945934000.0,,8979000.0,,,3586968000.0,,,,,,,,,,4410600000.0,,,,,35765000.0,,,,,,,243532000.0,,,,,,1678242000.0,,1678242000.0,31052000.0,,,,,,,69678000.0,113000.0,,,,,,,,,,913000.0,,,,,,,4191221000.0,,,,,4191221000.0,1388691000.0,2547051000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,42629000.0,0.0,2707810000.0,343000.0,388000.0,0.0,2351000.0,-54982000.0,,6070275000.0,7551304000.0,343000.0,88328000.0,-110143000.0,702676000.0,-72517000.0,22530000.0,88328000.0,1820425000.0,,798626000.0,148000.0,334302000.0,80983000.0,,759415000.0,,33497000.0,7551304000.0,231316000.0,1237403000.0,1877577000.0,,1820425000.0,,4546106000.0,190464000.0,105269000.0,1237403000.0,456673000.0,830233000.0,18985000.0,,,2707810000.0,,1481029000.0,476544000.0,,1877577000.0,1237403000.0,105269000.0,4411969000.0,2816344108.0,4546106000.0,22530000.0,,-1216925000.0,606453000.0,37391000.0,934000.0,702676000.0,5149007000.0,396928000.0,2816153817.0,9334000.0,9334000.0,0.2495,0.2495,,81687000.0,,1237403000.0,37391000.0,1237403000.0,34622000.0,,-531526000.0,90058000.0,,6070275000.0,,80983000.0,148000.0,-104311000.0,,300805000.0,66427000.0,-737038000.0,11021000.0,86853000.0,,456673000.0,934000.0,,848423000.0,480457000.0,-737038000.0,318169000.0,18985000.0,4411969000.0,,19326000.0,,34622000.0,5149007000.0,830233000.0,1481029000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,,,,,,,,6505236000.0,7685171000.0,,111067000.0,,,,24532000.0,,1662693000.0,,,,,,,,,,,,,1730783000.0,,,,,,110839000.0,,554051000.0,,13872000.0,,,2753869000.0,,,,,,,,,,4626120000.0,,,,,37391000.0,,,,,,,248026000.0,,,,,,929163000.0,,929163000.0,43558000.0,,,,,,,134578000.0,195000.0,,,,,,,,,,932000.0,,,,,,,4490462000.0,,,,,4490462000.0,1023086000.0,1179935000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,32052000.0,,2558048000.0,342000.0,528000.0,,0.0,88193000.0,2808947000.0,6286897000.0,7616710000.0,342000.0,94070000.0,-77338000.0,292759000.0,-67584000.0,31897000.0,94070000.0,1578486000.0,,870091000.0,172000.0,351882000.0,101263000.0,,-277437000.0,,38995000.0,7616710000.0,214109000.0,1116307000.0,1654668000.0,,1578486000.0,,4742447000.0,211725000.0,109752000.0,1116307000.0,519603000.0,903380000.0,23683000.0,,,2558048000.0,,1329813000.0,464952000.0,,1654668000.0,1116307000.0,109752000.0,4306733000.0,2924874180.0,4742447000.0,31897000.0,,-524137000.0,630297000.0,37753000.0,903000.0,292759000.0,5121603000.0,-113831000.0,2924874180.0,7019000.0,7019000.0,0.1001,0.1001,,66690000.0,,1116307000.0,37753000.0,1116307000.0,44285000.0,,-376759000.0,93201000.0,,6286897000.0,,101263000.0,172000.0,-67584000.0,,312887000.0,46768000.0,-814870000.0,-4121000.0,109748000.0,,519603000.0,903000.0,,1237403000.0,546234000.0,-814870000.0,323857000.0,23683000.0,4306733000.0,,40049000.0,,44285000.0,5121603000.0,903380000.0,1329813000.0,,,,2808947000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,,,,,,,,6334773000.0,7701005000.0,,118532000.0,,,,32403000.0,,1603144000.0,,,,,,,,,,,,,1682846000.0,,,,,,76692000.0,,398585000.0,,18500000.0,,,2541551000.0,,,,,,,,,,4831740000.0,,,,,37753000.0,,,,,,,242328000.0,,,,,,1052852000.0,,1052852000.0,47299000.0,,,,,,,107311000.0,234000.0,,,,,,,,,,235000.0,,,,,,,4387885000.0,,,,,4387885000.0,858705000.0,1366232000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,-27998000.0,,2498714000.0,322000.0,383000.0,,,26040000.0,3066535000.0,6510725000.0,7671574000.0,322000.0,92042000.0,-90255000.0,381644000.0,-376056000.0,30235000.0,92042000.0,1811382000.0,,798151000.0,220000.0,364714000.0,24941000.0,,-567078000.0,,41153000.0,7671574000.0,220035000.0,909067000.0,1886201000.0,,1811382000.0,,4862864000.0,210117000.0,74748000.0,909067000.0,395286000.0,612513000.0,13372000.0,,,2498714000.0,,1160849000.0,391349000.0,,1886201000.0,909067000.0,74748000.0,4226813000.0,2945443161.0,4862864000.0,30235000.0,,-732290000.0,633795000.0,38090000.0,219000.0,381644000.0,5211338000.0,-175534000.0,2945443161.0,6598000.0,6598000.0,0.1296,0.1296,,58964000.0,,909067000.0,38090000.0,909067000.0,44584000.0,,-365309000.0,77028000.0,,6510725000.0,,24941000.0,220000.0,-376056000.0,,323561000.0,43126000.0,-984525000.0,3240000.0,80069000.0,,395286000.0,219000.0,,1116307000.0,498047000.0,-984525000.0,300104000.0,13372000.0,4226813000.0,,15208000.0,,44584000.0,5211338000.0,612513000.0,1160849000.0,,,,3066535000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,,,,,,,,5759881000.0,6904031000.0,,75430000.0,,,,28973000.0,,1280303000.0,,,,,,,,,,,,,1361194000.0,,,,,,45961000.0,,400093000.0,,9078000.0,,,2065823000.0,,,,,,,,,,4409253000.0,,,,,38090000.0,,,,,,,218939000.0,,,,,,894415000.0,,894415000.0,51918000.0,,,,,,,32521000.0,215000.0,,,,,,,,,,0.0,,,,,,,2638250000.0,,,,,2638250000.0,704629000.0,1144150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,58938000.0,,2020652000.0,301000.0,522000.0,,,-139922000.0,2960807000.0,5790948000.0,6786456000.0,301000.0,54111000.0,-410609000.0,247031000.0,0.0,31584000.0,54111000.0,1100211000.0,,556377000.0,2868000.0,257607000.0,32875000.0,,965864000.0,,48170000.0,6786456000.0,89025000.0,834232000.0,1184709000.0,,1100211000.0,,4354861000.0,133283000.0,60960000.0,834232000.0,648760000.0,835943000.0,9951000.0,,0.0,2020652000.0,,995508000.0,300759000.0,,1184709000.0,834232000.0,60960000.0,2569406000.0,2976420791.0,4354861000.0,31584000.0,,-1198868000.0,439719000.0,38728000.0,0.0,247031000.0,3108808000.0,-95359000.0,2976420791.0,5134000.0,5134000.0,0.083,0.083,,48829000.0,,834232000.0,38728000.0,834232000.0,52914000.0,,-440681000.0,84871000.0,,5790948000.0,,32875000.0,2868000.0,-52848000.0,,209437000.0,41174000.0,-539402000.0,-1153361000.0,110058000.0,,648760000.0,0.0,,923171000.0,357294000.0,-539402000.0,199083000.0,9951000.0,2569406000.0,,9649000.0,,52914000.0,3108808000.0,835943000.0,995508000.0,,,,2960807000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,,,,,,,,6925350000.0,7458251000.0,,77296000.0,,,,32243000.0,,1226557000.0,,,,,,,,,,,,,1378091000.0,,,,,,64185000.0,,441171000.0,,8951000.0,,,2044151000.0,,,,,,,,,,4978566000.0,,,,,38728000.0,,,,,,,210655000.0,,,,,,332800000.0,,332800000.0,119291000.0,,,,,,,27239000.0,96000.0,,,,,,,,,,0.0,,,,,,,2660966000.0,,,,,2660966000.0,666060000.0,532901000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,88054000.0,,3108706000.0,136446000.0,6109000.0,,,54417000.0,3409333000.0,8101938000.0,8954080000.0,136446000.0,98892000.0,-24301000.0,512454000.0,,7170000.0,98892000.0,1896324000.0,,634710000.0,,645858000.0,109378000.0,,-758297000.0,,94709000.0,8954080000.0,104025000.0,560067000.0,2076927000.0,32716000.0,1896324000.0,,5188567000.0,106840000.0,61283000.0,560067000.0,689675000.0,1031779000.0,10942000.0,,,3108706000.0,,852142000.0,252900000.0,,2076927000.0,560067000.0,61283000.0,3259204000.0,3027433793.0,5188567000.0,7170000.0,,-519940000.0,802452000.0,39254000.0,-4326000.0,512454000.0,3940154000.0,-255418000.0,3027433793.0,315413000.0,315413000.0,0.1693,0.1693,,49754000.0,,560067000.0,39254000.0,560067000.0,133439000.0,,-198483000.0,114290000.0,,8101938000.0,,109378000.0,,-711525000.0,,551149000.0,43308000.0,-680950000.0,41216000.0,105250000.0,,689675000.0,-4326000.0,,834232000.0,425435000.0,-680950000.0,209275000.0,10942000.0,3259204000.0,,1099000.0,,133439000.0,3940154000.0,1031779000.0,852142000.0,32716000.0,,,3409333000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,,,,,,,,,8164094000.0,9014224000.0,,140370000.0,,,,38294000.0,,2261941000.0,,,,,,,,,,,,,2443214000.0,,,,,,59112000.0,,294212000.0,,10640000.0,,,3133616000.0,,,,,,,,,,5213033000.0,,,,,39254000.0,,,,,,,,,,,,,572611000.0,,572611000.0,135631000.0,,,,,,,81335000.0,,,,,,,,,,,5518000.0,,,,,,,3241833000.0,,,,,3241833000.0,690402000.0,850130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,-49432000.0,,3225802000.0,131790000.0,,,,-47015000.0,,8189092000.0,9045452000.0,131790000.0,113360000.0,-64773000.0,324583000.0,-68632000.0,36880000.0,113360000.0,2292611000.0,,1000350000.0,,439966000.0,62804000.0,,-230005000.0,,66042000.0,9045452000.0,203756000.0,543015000.0,2444994000.0,,2292611000.0,,5165212000.0,147123000.0,54991000.0,543015000.0,390566000.0,780808000.0,13837000.0,,,3225802000.0,,856360000.0,265809000.0,,2444994000.0,543015000.0,54991000.0,3319576000.0,3070104472.0,5165212000.0,36880000.0,,-627450000.0,659846000.0,39971000.0,6890000.0,324583000.0,4063253000.0,-4619000.0,3067491368.0,292021000.0,292021000.0,0.1058,0.1057,,72757000.0,,543015000.0,39971000.0,543015000.0,107672000.0,,-312824000.0,110871000.0,,8189092000.0,,62804000.0,,-59761000.0,,373924000.0,65680000.0,-743677000.0,-42899000.0,89935000.0,,390566000.0,6890000.0,,560067000.0,706659000.0,-743677000.0,293691000.0,13837000.0,3319576000.0,,-3171000.0,,107672000.0,4063253000.0,780808000.0,856360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,,,,,,,,,9058778000.0,10029680000.0,,146331000.0,,,,36069000.0,,2326812000.0,194233000.0,,,,,-253048000.0,,63136000.0,,,,,3423414000.0,,,1022808000.0,,,16421000.0,,370098000.0,,14994000.0,568085000.0,,4303128000.0,,,,413273000.0,,,,,,4926521000.0,,303389000.0,,,39971000.0,,,,,,,,,,289576000.0,,286069000.0,557870000.0,,557870000.0,157133000.0,82282000.0,,,,,-4526000.0,50936000.0,,,350137000.0,,,,,,108463000.0,,12219000.0,733232000.0,,,,,,4165362000.0,303389000.0,,-26755000.0,,4165362000.0,879714000.0,970902000.0,,572611000.0,95343000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
