date,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,annualFreeCashFlow,annualChangeInWorkingCapital,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualOperatingIncome,quarterlyRetainedEarnings,annualNetOtherInvestingChanges,trailingChangeInAccountPayable,quarterlyCurrentLiabilities,annualRetainedEarnings,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,quarterlyGoodwill,trailingCommonStockIssuance,trailingPretaxIncome,annualNonCurrentDeferredRevenue,annualTaxProvision,annualNetIncome,annualTotalAssets,annualPretaxIncome,annualEndCashPosition,quarterlyTotalAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualLongTermDebt,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualCurrentDeferredRevenue,trailingTotalRevenue,annualOtherCurrentAssets,annualCostOfRevenue,trailingPurchaseOfInvestment,quarterlyBasicAverageShares,trailingInvestingCashFlow,annualAccountsPayable,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualStockholdersEquity,annualOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,annualCashAndCashEquivalents,annualDepreciationAndAmortization,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyLongTermDebt,quarterlyChangeInInventory,annualAccountsReceivable,trailingOperatingCashFlow,annualCurrentAssets,quarterlyOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyCostOfRevenue,annualNetPPE,annualCurrentLiabilities,quarterlyDilutedEPS,annualBasicAverageShares,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,annualOtherIntangibleAssets,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualRepaymentOfDebt,annualEbitda,quarterlyOperatingExpense,quarterlyPretaxIncome,annualBasicEPS,annualOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyCurrentDeferredRevenue,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,quarterlyOtherCurrentAssets,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherIncomeExpense,trailingCapitalExpenditure,trailingDepreciationAndAmortization,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,annualGrossPPE,annualTotalNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlySaleOfInvestment,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyBasicEPS,annualPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyResearchAndDevelopment,trailingOperatingExpense,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualDilutedAverageShares,annualNetIncomeContinuousOperations,annualPurchaseOfInvestment,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,annualInvestingCashFlow,quarterlyTotalRevenue,trailingChangesInAccountReceivables,trailingCashDividendsPaid,annualInventory,trailingBeginningCashPosition,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,annualInterestExpense,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,annualChangesInAccountReceivables,annualCapitalStock,annualTotalRevenue,quarterlyTaxProvision,trailingResearchAndDevelopment,annualResearchAndDevelopment,quarterlyCommonStockIssuance,trailingChangeInInventory,quarterlyOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,trailingBasicAverageShares,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingDilutedAverageShares,trailingBasicEPS
1970-01-01 00:00:01.467244800,,110956000.0,,,,,85494000.0,,,1926528000.0,,,212077000.0,,871929000.0,116804000.0,,309020000.0,,,,,,,,,2263353000.0,,63628000.0,,,1391424000.0,,,,,,100533000.0,,,,76053000.0,-46736000.0,,,20912000.0,,,16747000.0,323033000.0,,,,15247000.0,,,,-436000.0,266431000.0,252966000.0,,,,,63628000.0,63767000.0,,-55064000.0,599991000.0,62305000.0,18544000.0,,-2491000.0,,,,-839000.0,,,,24621000.0,,,0.62,,91637000.0,-12056000.0,,174573000.0,,,102000.0,0.0,222868000.0,,,171781000.0,81784000.0,,,,521202000.0,22530000.0,,,,-395000.0,1931805000.0,102677000.0,,,0.0,,,,-245243000.0,,,,,,718769000.0,599991000.0,,,,10525000.0,26000.0,,33662000.0,-129000.0,,14762000.0,,34903000.0,27167000.0,,-10205000.0,,,0.63,,,54977000.0,,,127089000.0,-41595000.0,,,,,,9002000.0,,81185000.0,673468000.0,212000.0,,,,277587000.0,,,,,,,,,,0.0,428225000.0,,,,18017000.0,,,29492000.0,,118778000.0,16007000.0,-192000.0,,,-7998000.0,102722000.0,78789000.0,,,,,,,,
1970-01-01 00:00:01.475193600,331371000.0,118288000.0,71111000.0,135057000.0,37703000.0,-10197000.0,46951000.0,,233028000.0,1938320000.0,-709000.0,,213083000.0,1938320000.0,759730000.0,114488000.0,,309616000.0,,,35366000.0,49502000.0,185860000.0,2310106000.0,235904000.0,516112000.0,2310106000.0,,23933000.0,,-48397000.0,1550376000.0,24180000.0,,11578000.0,108982000.0,,101145000.0,,17544000.0,,82922000.0,-178438000.0,,,21323000.0,393904000.0,2304000.0,-7974000.0,331371000.0,366112000.0,,464121000.0,21068000.0,21068000.0,1970256000.0,1779000.0,433000.0,393904000.0,202775000.0,-100854000.0,516112000.0,85152000.0,169055000.0,23933000.0,24079000.0,,-156040000.0,516112000.0,68254000.0,16354000.0,,3075000.0,75688000.0,,759730000.0,104000.0,118288000.0,356839000.0,2834000.0,30222000.0,443656000.0,213083000.0,0.23,100717000.0,75688000.0,-12141000.0,121629000.0,169055000.0,185860000.0,215342000.0,101000.0,0.0,215342000.0,,321181000.0,173702000.0,30813000.0,1.85,-2683000.0,82922000.0,599991000.0,24180000.0,,,-15814000.0,2028000.0,1970256000.0,103766000.0,637741000.0,0.0,11578000.0,-88761000.0,,,-250527000.0,531926000.0,,,,,637741000.0,516112000.0,,694183000.0,1550376000.0,16088000.0,37000.0,,46303000.0,-16960000.0,68254000.0,17544000.0,-250527000.0,35366000.0,28949000.0,,-10197000.0,,683728000.0,0.24,0.0,,59214000.0,,,72884000.0,-25933000.0,-221782000.0,102424000.0,186402000.0,-426118000.0,1.81,-664000.0,-2949000.0,29073000.0,694183000.0,2304000.0,,,-282497000.0,232997000.0,,,16354000.0,,,309616000.0,66985000.0,125000.0,,0.0,443656000.0,24886000.0,101000.0,1025738000.0,6734000.0,,219607000.0,27044000.0,,121629000.0,15512000.0,1473000.0,-10621000.0,916756000.0,-16000000.0,52173000.0,-83879000.0,-22798000.0,,,,,,,
1970-01-01 00:00:01.483142400,,122874000.0,,,,,45185000.0,,,1977478000.0,,,207171000.0,,811016000.0,112715000.0,,307121000.0,,,,,,,,,2330703000.0,,53374000.0,,,1519687000.0,,,,,,101483000.0,,,,88271000.0,-37073000.0,,,21810000.0,,,-11528000.0,330045000.0,,,,24247000.0,,,,-13788000.0,350360000.0,236300000.0,,,,,53374000.0,53574000.0,,-26653000.0,512838000.0,,14773000.0,,878000.0,,,,-199000.0,,,,29967000.0,,,0.51,,81393000.0,-14216000.0,,169711000.0,,,100000.0,,206862000.0,,,170233000.0,67656000.0,,,,516112000.0,24405000.0,,,,-1430000.0,1994334000.0,103876000.0,,,0.0,,,,-261138000.0,,,,,,677656000.0,512838000.0,,,,-5782000.0,26000.0,,34426000.0,-3275000.0,,11541000.0,,34603000.0,-18954000.0,,-19679000.0,,,0.53,,,57518000.0,,,67761000.0,-22576000.0,,,,,,-39014000.0,,66067000.0,720847000.0,1514000.0,,,,266267000.0,,,,,,,,,,0.0,459709000.0,,,,14082000.0,,,13991000.0,,164818000.0,17215000.0,-376000.0,,,-25001000.0,89492000.0,-3274000.0,,,,,,,,
1970-01-01 00:00:01.490918400,,131583000.0,,,,,53682000.0,,,2013790000.0,,,213056000.0,,871671000.0,118873000.0,,308751000.0,,,,,,,,,2387797000.0,,50590000.0,,,1516126000.0,,,,,,101787000.0,,,,95932000.0,-61716000.0,,,22251000.0,,,12023000.0,344639000.0,,,,29469000.0,,,,-124000.0,326800000.0,240497000.0,,,,,50590000.0,50727000.0,,-41481000.0,532508000.0,80925000.0,17697000.0,,-4131000.0,,,,762000.0,,,,26977000.0,,,0.49,,88216000.0,-14278000.0,,179029000.0,,,101000.0,,203723000.0,,,177214000.0,66194000.0,,,,512838000.0,23940000.0,,,,-677000.0,2036642000.0,103883000.0,,,0.0,,,,-276684000.0,,,,,,727505000.0,532508000.0,,,,-7756000.0,37000.0,,54816000.0,-5581000.0,,10062000.0,,35651000.0,3032000.0,,-14708000.0,,,0.5,,,58341000.0,,,87586000.0,-33904000.0,,,,,,-29182000.0,,63283000.0,747779000.0,25000.0,,,,267474000.0,,,,,,,,,,0.0,471095000.0,,,,15467000.0,,,10219000.0,,194997000.0,15983000.0,536000.0,,,-24999000.0,88482000.0,19670000.0,,,,,,,,
1970-01-01 00:00:01.498780800,,137327000.0,,,,,106699000.0,,,2075559000.0,,,213400000.0,,978310000.0,117977000.0,,309911000.0,,,,,,,,,2473106000.0,,76043000.0,,,1494796000.0,,,,,,101905000.0,,,,101204000.0,-105658000.0,,,20482000.0,,,14382000.0,350727000.0,,,,30252000.0,,,,-176000.0,303320000.0,273540000.0,,,,,76043000.0,76186000.0,,-62995000.0,592616000.0,85792000.0,19950000.0,,-3587000.0,,,,-2109000.0,,,,32125000.0,,,0.73,,82102000.0,-14274000.0,,176985000.0,,,101000.0,,196494000.0,,,177608000.0,96303000.0,,,,532508000.0,22835000.0,,,,-435000.0,2115568000.0,104222000.0,,,0.0,,,,-291253000.0,,,,,,840281000.0,592616000.0,,,,5962000.0,31000.0,,73536000.0,-2590000.0,,12728000.0,,36123000.0,24972000.0,,-11518000.0,,,0.75,,,59631000.0,,,137137000.0,-30438000.0,,,,,,-15889000.0,,95932000.0,767606000.0,852000.0,,,,305665000.0,,,,,,,,,,0.0,476353000.0,,,,20117000.0,,,23555000.0,,247665000.0,15742000.0,2387000.0,,,-24994000.0,116816000.0,60108000.0,,,,,,,,
1970-01-01 00:00:01.506729600,389712000.0,143939000.0,69998000.0,266184000.0,48515000.0,-7753000.0,60618000.0,,261488000.0,2083063000.0,-3706000.0,,245773000.0,2083063000.0,1011434000.0,118782000.0,,311087000.0,,,36425000.0,54217000.0,201802000.0,2533554000.0,256644000.0,627017000.0,2533554000.0,,21795000.0,,-57059000.0,1522120000.0,23150000.0,,11383000.0,118307000.0,,101959000.0,,14373000.0,,107514000.0,-85083000.0,,,19765000.0,314364000.0,1216000.0,29576000.0,389712000.0,236371000.0,,468347000.0,30831000.0,30831000.0,2136742000.0,2886000.0,1060000.0,314364000.0,212810000.0,-100000000.0,627017000.0,84308000.0,207034000.0,21795000.0,21940000.0,,-30603000.0,627017000.0,91013000.0,25051000.0,,-5082000.0,73750000.0,,1011434000.0,-12748000.0,143939000.0,371051000.0,44453000.0,29238000.0,485275000.0,245773000.0,0.21,101784000.0,73750000.0,-14291000.0,247757000.0,207034000.0,201802000.0,189648000.0,101000.0,,189648000.0,,341079000.0,176604000.0,26491000.0,1.98,-14294000.0,107514000.0,592616000.0,23150000.0,,,110905000.0,-1164000.0,2136742000.0,103530000.0,874774000.0,0.0,11383000.0,-100089000.0,,,-305344000.0,516112000.0,,,,,874774000.0,627017000.0,,790619000.0,1522120000.0,8617000.0,33000.0,,73593000.0,-17922000.0,91013000.0,14373000.0,-305344000.0,36425000.0,39465000.0,,-7753000.0,,701659000.0,0.21,0.0,,57822000.0,,,78567000.0,-17949000.0,-104867000.0,103286000.0,202427000.0,-289530000.0,1.95,-16004000.0,-11922000.0,36206000.0,790619000.0,1216000.0,,,-161732000.0,242048000.0,,,25051000.0,,,311087000.0,65343000.0,127000.0,,0.0,485275000.0,1041000.0,101000.0,1081454000.0,4551000.0,,233312000.0,22233000.0,,247757000.0,16403000.0,339000.0,-13028000.0,963147000.0,-25006000.0,46289000.0,34401000.0,-29368000.0,,,,,,,
1970-01-01 00:00:01.514678400,,235603000.0,,,,,-13324000.0,,,1985064000.0,,,223182000.0,,1035511000.0,118434000.0,,311186000.0,,,,,,,,,2514709000.0,,-81622000.0,,,1479198000.0,,,,,,102552000.0,,,,198811000.0,-74479000.0,,,19882000.0,,,-35390000.0,458785000.0,,,,36475000.0,,,,-16367000.0,303501000.0,256921000.0,,,,,-81622000.0,-81478000.0,,-27372000.0,596390000.0,182882000.0,24862000.0,,-1491000.0,,,,-955000.0,,,,30876000.0,,,-0.8,,122917000.0,-16377000.0,,178419000.0,,,102000.0,,195205000.0,,,174878000.0,84834000.0,,,,627017000.0,23449000.0,,,,-279000.0,2049707000.0,102552000.0,,,0.0,,,,-319676000.0,,,,,,848997000.0,596390000.0,,,,-50268000.0,35000.0,,77859000.0,51074000.0,,14408000.0,,36792000.0,6539000.0,,-8122000.0,,,-0.8,,,56444000.0,,,17149000.0,-30473000.0,,,,,,-21274000.0,,82043000.0,812849000.0,6906000.0,,,,287797000.0,,,,,,,,,,0.0,493173000.0,,,,166312000.0,,,41463000.0,,252607000.0,18684000.0,587000.0,,,-29993000.0,104751000.0,-30627000.0,,,,,,,,
1970-01-01 00:00:01.522454400,,239512000.0,,,,,59738000.0,,,2039116000.0,,,213149000.0,,1154665000.0,124766000.0,,316558000.0,,,,,,,,,2606639000.0,,70631000.0,,,1451974000.0,,,,,,103771000.0,,,,202082000.0,-54977000.0,,,20802000.0,,,-2734000.0,452661000.0,,,,39453000.0,,,,-4601000.0,262062000.0,270396000.0,,,,,70631000.0,70765000.0,,22567000.0,705519000.0,,24066000.0,,1139000.0,,,,-517000.0,,,,30959000.0,,,0.66,,141257000.0,-16579000.0,,167793000.0,,,102000.0,,191340000.0,,,184259000.0,89483000.0,,,,596390000.0,22542000.0,,,,-452000.0,2147429000.0,107001000.0,,,,,,,-333480000.0,,,,,,946016000.0,705519000.0,,,,-18750000.0,29000.0,,105713000.0,-2742000.0,,18200000.0,,37430000.0,-27232000.0,,-5616000.0,,,0.68,,,59493000.0,,,80892000.0,-21154000.0,,,,,,3418000.0,,86137000.0,834461000.0,4614000.0,,,,301355000.0,,,,,,,,,,,500981000.0,,,,18718000.0,,,29598000.0,,240497000.0,17691000.0,390000.0,,,-5000000.0,110314000.0,109129000.0,,,,,,,,
1970-01-01 00:00:01.530316800,,241588000.0,,,,,126645000.0,,,2105621000.0,,,240312000.0,,1238933000.0,127915000.0,,314317000.0,,,,,,,,,2669819000.0,,83145000.0,,,1430886000.0,,,,,,103836000.0,,,,203813000.0,-22129000.0,,,20714000.0,,,25343000.0,481900000.0,,,,42260000.0,,,,-1243000.0,243179000.0,282982000.0,,,,,83145000.0,83288000.0,,44882000.0,829621000.0,,23932000.0,,-156000.0,,,,-3521000.0,,,,34465000.0,,,0.78,,149582000.0,-16640000.0,,197076000.0,,,103000.0,0.0,185140000.0,,,188272000.0,96590000.0,,,,705519000.0,21436000.0,,,,240000.0,2181500000.0,106950000.0,,,14079000.0,,,,-349814000.0,,,,,,1024905000.0,829621000.0,,,,-9462000.0,87000.0,,82556000.0,-1187000.0,,16970000.0,,37775000.0,16724000.0,,-13301000.0,,,0.8,,,60357000.0,,,142430000.0,-15785000.0,,,,,,-58490000.0,,94710000.0,851855000.0,4830000.0,,,,317447000.0,,,,,,,,,,,502041000.0,,,,13302000.0,,,14880000.0,,195284000.0,17101000.0,4170000.0,,,-55487000.0,117391000.0,124102000.0,,,,,,,,
1970-01-01 00:00:01.538265600,463151000.0,191024000.0,106162000.0,266845000.0,-25619000.0,-15832000.0,93786000.0,,299552000.0,2139154000.0,164000.0,,272127000.0,2139154000.0,1301954000.0,136203000.0,,327982000.0,,,40064000.0,190062000.0,122246000.0,2659269000.0,312867000.0,918063000.0,2659269000.0,,50092000.0,,-66155000.0,1357315000.0,23931000.0,,14265000.0,128260000.0,,103349000.0,,21922000.0,,150960000.0,-22610000.0,,,19885000.0,187782000.0,2680000.0,28471000.0,463151000.0,360490000.0,,507318000.0,42280000.0,42280000.0,2189551000.0,7570000.0,-955000.0,187782000.0,233365000.0,-150470000.0,918063000.0,81283000.0,223594000.0,50092000.0,50230000.0,,38173000.0,918063000.0,,26206000.0,,-6094000.0,137151000.0,,1301954000.0,-464000.0,191024000.0,352202000.0,15690000.0,31960000.0,514182000.0,272127000.0,0.47,103377000.0,137151000.0,-16559000.0,178138000.0,223594000.0,122246000.0,184019000.0,102000.0,-16289000.0,184019000.0,,394348000.0,196703000.0,41960000.0,1.18,-5457000.0,150960000.0,829621000.0,23931000.0,,,291046000.0,655000.0,2189551000.0,106794000.0,1096201000.0,,14265000.0,-133629000.0,,,-362281000.0,627017000.0,,,,,1096201000.0,918063000.0,,876463000.0,1357315000.0,12757000.0,47000.0,,94362000.0,42789000.0,,21922000.0,-362281000.0,40064000.0,-21650000.0,,-15832000.0,,744112000.0,0.48,-22852000.0,,60500000.0,,,111731000.0,-17945000.0,-85357000.0,106978000.0,122805000.0,-174195000.0,1.14,-57283000.0,-6602000.0,36662000.0,876463000.0,2680000.0,,,78250000.0,265325000.0,,,26206000.0,,,327982000.0,71249000.0,198000.0,,,514182000.0,-65723000.0,102000.0,1171924000.0,-8270000.0,,236794000.0,20221000.0,,178138000.0,17773000.0,2423000.0,-23166000.0,1043664000.0,-59990000.0,61892000.0,88442000.0,89934000.0,,,,,,,
1970-01-01 00:00:01.546214400,,179521000.0,,,,,26348000.0,,,2361843000.0,,,294585000.0,,1423803000.0,136415000.0,,326856000.0,,,,,,,,,2823060000.0,,98219000.0,,,1399257000.0,,,,,,102677000.0,,,,156406000.0,-63329000.0,,,20029000.0,,,-26332000.0,474106000.0,,,,50991000.0,,,,-20585000.0,201428000.0,263747000.0,,,,,98219000.0,98358000.0,,-41566000.0,799786000.0,,27765000.0,,-2709000.0,,,,429000.0,,,,38629000.0,,,0.93,,181614000.0,-19573000.0,,265091000.0,,,101000.0,,189476000.0,,,195062000.0,74254000.0,,,,925250000.0,19562000.0,,,,,2343305000.0,106130000.0,,,14936000.0,,,,-375368000.0,,,,,,966344000.0,790787000.0,,,,17736000.0,45000.0,,52367000.0,-32571000.0,,9811000.0,,23115000.0,-55653000.0,,-18639000.0,,,0.96,,,58647000.0,,,56952000.0,-30604000.0,,,,,,-138431000.0,,68685000.0,898561000.0,121000.0,,,,302376000.0,,,,,,,,,,,523193000.0,,,,-24104000.0,,,14272000.0,,175557000.0,21482000.0,3393000.0,,,-112545000.0,94328000.0,-125464000.0,,,,,,,,
1970-01-01 00:00:01.553990400,,196668000.0,,,,,6349000.0,,,2361607000.0,,,294426000.0,,1428858000.0,140110000.0,,513750000.0,,,,,,,,,2843951000.0,,73440000.0,,,1415093000.0,,,,,,102141000.0,,,,174660000.0,-89170000.0,,,20770000.0,,,8842000.0,491094000.0,,,,50991000.0,,,,-1109000.0,199302000.0,301683000.0,,,,,73440000.0,73575000.0,,-21888000.0,734866000.0,,34632000.0,,-5274000.0,,,,-408000.0,,,,36575000.0,,,0.7,,211714000.0,-19462000.0,,257247000.0,,,100000.0,,187029000.0,,,198735000.0,110002000.0,,,,799786000.0,22451000.0,,,,,2347024000.0,104587000.0,,,16825000.0,,,,-388959000.0,,,,,,885275000.0,726596000.0,,,,-30254000.0,32000.0,,109825000.0,-5977000.0,,14626000.0,,22008000.0,-57060000.0,,-14683000.0,,,0.72,,,58625000.0,,,48892000.0,-42543000.0,,,,,,-93020000.0,,102948000.0,926600000.0,102000.0,,,,338258000.0,,,,,,,,,,,537641000.0,,,,36427000.0,,,12886000.0,,158679000.0,19235000.0,-2038000.0,,,-85335000.0,130804000.0,-64920000.0,,,,,,,,
1970-01-01 00:00:01.561852800,,211193000.0,,,,,67572000.0,,,2328918000.0,,,278339000.0,,1338817000.0,137573000.0,,525240000.0,,,,,,,,,2809808000.0,,39574000.0,,,1470991000.0,,,,,,101218000.0,,,,186765000.0,-67822000.0,,,22015000.0,,,6757000.0,489532000.0,,,,100550000.0,,,,-1082000.0,211352000.0,262469000.0,,,,,39574000.0,39637000.0,,-9867000.0,724045000.0,,38908000.0,,-7993000.0,,,,-29210000.0,,,,39690000.0,,,0.38,,231185000.0,-19283000.0,,243738000.0,,,99000.0,-14919000.0,189304000.0,,,197981000.0,41800000.0,,,,734866000.0,19435000.0,,,,,2314521000.0,103717000.0,,,19930000.0,,,,-402814000.0,,,,,,837297000.0,716560000.0,,,,-57504000.0,29000.0,,96652000.0,3676000.0,,14304000.0,,24428000.0,-24268000.0,,-14496000.0,,,0.39,,,60408000.0,,,91350000.0,-23778000.0,,,,,,-91128000.0,,64488000.0,927455000.0,862000.0,,,,302159000.0,,,,,,,,,,,524641000.0,,,,2163000.0,,,17869000.0,,120737000.0,18863000.0,28208000.0,,,-88632000.0,63844000.0,-10821000.0,,,,,,,,
1970-01-01 00:00:01.569801600,508719000.0,201866000.0,57346000.0,214138000.0,-94427000.0,-20625000.0,113869000.0,,293635000.0,2327877000.0,,,306853000.0,2327877000.0,1381540000.0,135162000.0,,515720000.0,,,24404000.0,26802000.0,255151000.0,2821749000.0,282307000.0,805593000.0,2821749000.0,,43918000.0,,-77496000.0,1440209000.0,19991000.0,,20924000.0,160854000.0,,100481000.0,,15212000.0,,177462000.0,-45040000.0,,,22309000.0,179587000.0,3506000.0,10902000.0,508719000.0,337587000.0,,549260000.0,93395000.0,93395000.0,2307351000.0,40203000.0,-1770000.0,179587000.0,252867000.0,-340585000.0,797210000.0,85123000.0,268144000.0,43918000.0,43935000.0,,17092000.0,805593000.0,,32331000.0,,-122000.0,189115000.0,,1381540000.0,-6888000.0,201866000.0,327674000.0,169000.0,45960000.0,537432000.0,306853000.0,0.43,101629000.0,189115000.0,-19178000.0,119146000.0,268144000.0,255151000.0,180891000.0,99000.0,0.0,180891000.0,,367600000.0,195353000.0,56251000.0,2.51,-36077000.0,177462000.0,724045000.0,19991000.0,,,-119657000.0,,2307351000.0,102945000.0,916356000.0,,20924000.0,-385281000.0,,,-417299000.0,925250000.0,,,,,916356000.0,797210000.0,,954731000.0,1440209000.0,42530000.0,64000.0,,78743000.0,-5319000.0,,15212000.0,-417299000.0,24404000.0,42554000.0,,-20625000.0,,787131000.0,0.44,-14919000.0,,60191000.0,,,130480000.0,-16611000.0,-113536000.0,104572000.0,255505000.0,-265361000.0,2.44,-62702000.0,-16098000.0,57514000.0,954731000.0,3506000.0,,,-56229000.0,298827000.0,,,32331000.0,,,515720000.0,76580000.0,170000.0,,,537432000.0,-27492000.0,99000.0,1241620000.0,12316000.0,,237871000.0,12319000.0,,119146000.0,17000000.0,10640000.0,-24546000.0,1080766000.0,-54073000.0,78624000.0,81548000.0,-40191000.0,,,,,,,
1970-01-01 00:00:01.577750400,,261124000.0,,,,,7484000.0,,,2351251000.0,,,293459000.0,,1401008000.0,147647000.0,,335443000.0,,,,,,,,,2893284000.0,,48753000.0,,,1492276000.0,,,,,,100336000.0,,,,37268000.0,-129325000.0,,,20239000.0,,,-30785000.0,554583000.0,,,,95282000.0,,,,-20565000.0,141720000.0,254562000.0,,,,,48753000.0,48591000.0,,-37407000.0,753155000.0,,29104000.0,,767000.0,,,,329000.0,,,,37315000.0,,,0.47,,191001000.0,-22081000.0,,123339000.0,,,99000.0,,175981000.0,,,205297000.0,54454000.0,,,,805593000.0,19785000.0,,,,,2333290000.0,103078000.0,,,23105000.0,,,,-428133000.0,,,,,,911663000.0,741429000.0,,,,-2331000.0,72000.0,,115593000.0,-9174000.0,,13700000.0,,23917000.0,-52322000.0,,-18060000.0,,,0.49,,,57650000.0,,,31159000.0,-23675000.0,,,,,,-48276000.0,,49265000.0,1048699000.0,2318000.0,,,,291877000.0,,,,,,,,,,,620566000.0,,,,5863000.0,,,24373000.0,,170234000.0,22614000.0,476000.0,,,-30003000.0,74765000.0,-52438000.0,,,,,,,,
