date,quarterlyStockholdersEquity,annualRepaymentOfDebt,annualGrossPPE,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyBasicEPS,annualBeginningCashPosition,quarterlyBasicAverageShares,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalExpenditure,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyCapitalStock,quarterlyAccountsPayable,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualBasicEPS,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,annualPurchaseOfBusiness,annualCapitalStock,annualInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,quarterlyRetainedEarnings,trailingNetIncome,quarterlyNetPPE,quarterlyTaxProvision,annualNonCurrentDeferredTaxesLiabilities,quarterlyDilutedAverageShares,quarterlyPretaxIncome,quarterlyNonCurrentDeferredRevenue,trailingNetIncomeContinuousOperations,annualDilutedAverageShares,annualChangeInWorkingCapital,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCurrentAccruedExpenses,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,annualGoodwill,annualFreeCashFlow,annualCommonStockIssuance,annualRetainedEarnings,quarterlyTotalAssets,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualNetIncome,annualTotalRevenue,annualAccountsReceivable,quarterlySellingGeneralAndAdministration,annualPurchaseOfInvestment,annualAccountsPayable,trailingTotalRevenue,annualCashDividendsPaid,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualTaxProvision,quarterlyDilutedEPS,trailingTaxProvision,annualTotalAssets,annualNonCurrentDeferredRevenue,annualEndCashPosition,annualOperatingIncome,annualLongTermDebt,annualDilutedEPS,quarterlyInterestExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualStockholdersEquity,annualIncomeTaxPayable,annualDepreciationAndAmortization,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyInvestmentsAndAdvances,annualBasicAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingCashFlow,trailingPretaxIncome,annualOtherIntangibleAssets,annualNetPPE,annualRepurchaseOfCapitalStock,annualInventory,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,trailingOtherIncomeExpense,trailingOperatingIncome,quarterlyCostOfRevenue,quarterlyCurrentLiabilities,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualChangesInAccountReceivables,quarterlyBeginningCashPosition,annualResearchAndDevelopment,annualGrossProfit,quarterlyDepreciationAndAmortization,annualOtherNonCurrentAssets,trailingPurchaseOfBusiness,quarterlyInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,quarterlyEndCashPosition,quarterlySaleOfInvestment,annualCashCashEquivalentsAndMarketableSecurities,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentAssets,quarterlyOperatingCashFlow,annualCurrentAssets,trailingCostOfRevenue,trailingBasicEPS,annualOtherCurrentLiabilities,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyRepaymentOfDebt,quarterlyNetOtherInvestingChanges,annualOperatingExpense,annualChangeInInventory,annualEbitda,trailingChangeInInventory,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,annualDeferredIncomeTax,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,quarterlyOtherCurrentAssets,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,annualCurrentLiabilities,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCapitalExpenditure,annualOtherShortTermInvestments,quarterlyOperatingExpense,trailingDeferredIncomeTax,quarterlyOtherNonCashItems,trailingGrossProfit,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyInventory,quarterlyOtherCurrentLiabilities,trailingOperatingExpense,trailingRepurchaseOfCapitalStock,annualOtherIncomeExpense,quarterlyChangeInWorkingCapital,trailingDilutedAverageShares,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualChangeInAccountPayable,trailingFreeCashFlow,quarterlyGrossProfit,quarterlyOtherNonCurrentAssets
1970-01-01 00:00:01.206921600,,-123000000000.0,2245506000000.0,,448577000000.0,,789676000000.0,,1927024000000.0,,,,-593289000000.0,102112000000.0,,,1417752000000.0,,,542517000000.0,-1757235000000.0,118.59648,81259000000.0,,,769100000000.0,,,,1420877000000.0,935067000000.0,,,,,,,,99492000000.0,,,,,3899101636.0,4513166000000.0,0.0,,,106731842000000.0,,178645000000.0,5189299000000.0,853000000.0,1740610000000.0,,,483002000000.0,461536000000.0,3596185000000.0,,,-50081823000000.0,5812838000000.0,,-110099000000.0,-5086559000000.0,928955000000.0,,,386438000000.0,,,111955918000000.0,,2736752000000.0,831160000000.0,8248342000000.0,113.31482,,,5017325000000.0,3578371000000.0,,497641000000.0,45520568000000.0,27648441000000.0,,,,3782000000.0,,5782588000000.0,,153879000000.0,2245506000000.0,-901000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,3609182000000.0,,,,,342010000000.0,,15.04746,,3860858500.0,5166022000000.0,79578000000.0,,,,518554000000.0,,1420877000000.0,5781476000000.0,,,,,73635000000.0,612236000000.0,,,,,,,,,,1736008000000.0,,969297000000.0,-4503000000.0,,4021497457.0,74563000000.0,,,,,,,,,1987103000000.0,,,,,115473167000000.0,8301213000000.0,,,,,275185000000.0,,,,,,,79066000000.0,58096000000.0,,14.44636,,,,,,,,217154000000.0,808000000000.0,,,,,,,58096000000.0,,29709848000000.0,,110187676000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,3442600000000.0,,,,,361608000000.0,,,,,3643014000000.0,29818000000.0,,,,326926000000.0,,1420877000000.0,106932000000.0,,,,,240728000000.0,769187000000.0,,,,,,,,,,1761220000000.0,,988508000000.0,66726000000.0,,,115992000000.0,,,,,,,,,,,,,,111033760000000.0,8180212000000.0,,,,,201872000000.0,,,,,,,49266000000.0,25185000000.0,,,,,,,,,,221052000000.0,792000000000.0,,,,,,,25185000000.0,,25646620000000.0,,105776012000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,3082379000000.0,,,,,359632000000.0,,,,,4405764000000.0,28495000000.0,,,,-70199000000.0,,1420877000000.0,,,,,,-44226000000.0,833678000000.0,,,,,,,,,,1701973000000.0,,987955000000.0,63001000000.0,,,79581000000.0,,,,,,,,,,,,,,116180500000000.0,4909860000000.0,,,,,407047000000.0,,,,,,,16580000000.0,154000000.0,,,,,,,,,,178749000000.0,776624000000.0,,,,,,,154000000.0,,29166639000000.0,,110832473000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,2551514000000.0,-409374000000.0,,,-384160000000.0,141522000000.0,1064136000000.0,,2736752000000.0,,5155317000000.0,74492000000.0,-250121000000.0,352654000000.0,,-165961000000.0,1063419000000.0,664986000000.0,7638027000000.0,-305148000000.0,-1483772000000.0,-99.478,495803000000.0,-240643000000.0,476962000000.0,114242000000.0,,,-8320000000.0,664986000000.0,748892000000.0,,,,448750000000.0,,786755000000.0,209419000000.0,74492000000.0,,-240641000000.0,,,4186053746.0,6785069000000.0,0.0,,,111330738000000.0,131869000000.0,,7117932000000.0,326000000.0,448750000000.0,115849385000000.0,6473855000000.0,-165961000000.0,-373456000000.0,2692063000000.0,131869000000.0,179315000000.0,-53257519000000.0,7638027000000.0,,-118758000000.0,-6639258000000.0,29495000000.0,-450060000000.0,-456891000000.0,334643000000.0,,,115849385000000.0,,3800890000000.0,29494000000.0,6473855000000.0,-99.478,131937000000.0,114242000000.0,5155317000000.0,2551514000000.0,,131413000000.0,46851299000000.0,33141193000000.0,-467595000000.0,,33141193000000.0,3861740000.0,111330738000000.0,7368053000000.0,,141522000000.0,786755000000.0,-943000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,3808727000000.0,,,,,359015000000.0,,17.218,,4226373510.0,4584065000000.0,73676000000.0,,,,323206000000.0,,1834572000000.0,70640000000.0,,,,,114113000000.0,669001000000.0,,,,,,,,,,1297083000000.0,,1022889000000.0,11932000000.0,,4226373510.0,114111000000.0,,,,,,,,,,,,,,116894603000000.0,7978393000000.0,,,,,298698000000.0,,,,,,,102179000000.0,72773000000.0,,16.556,,,,,,,,96341000000.0,1067474000000.0,,,,,,,72773000000.0,,31929108000000.0,,111262673000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,3963493000000.0,,,,,365906000000.0,,,,,2936596000000.0,25065000000.0,,,,382630000000.0,,1851389000000.0,111667000000.0,,,,,115962000000.0,733113000000.0,,,,,,,,,,1347826000000.0,,1032632000000.0,38291000000.0,,,115965000000.0,,,,,,,,,,,,,,117531379000000.0,7906606000000.0,,,,,296488000000.0,,,,,,,77674000000.0,50767000000.0,,,,,,,,,,79347000000.0,1060264000000.0,,,,,,,50767000000.0,,33234696000000.0,,111428412000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,3822214000000.0,,,,,607968000000.0,,,,,6080527000000.0,28331000000.0,,,,164134000000.0,,1851389000000.0,137632000000.0,,,,,218145000000.0,702066000000.0,,,,,,,,,,1428278000000.0,,1053791000000.0,60650000000.0,,,218143000000.0,,,,,,,,,,,,,,119926945000000.0,8290170000000.0,,,,,336839000000.0,,,,,,,157493000000.0,124295000000.0,,,,,,,,,,71391000000.0,1390616000000.0,,,,,,,124295000000.0,,32913523000000.0,,113876129000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,5514173000000.0,-727875000000.0,,,528692000000.0,710235000000.0,978384000000.0,,4633179000000.0,,6239398000000.0,24778000000.0,-255635000000.0,1430592000000.0,,,1096957000000.0,2337896000000.0,,646693000000.0,1087426000000.0,102.302,-99171000000.0,686514000000.0,782089000000.0,5323156000000.0,,,-284725000000.0,2337896000000.0,346810000000.0,58978000000.0,,,1663618000000.0,,993171000000.0,377168000000.0,24778000000.0,,686515000000.0,,,5215355000.0,-1906206000000.0,6837000000.0,,,115431259000000.0,,,-697823000000.0,1824896000000.0,1663618000000.0,122992929000000.0,7321484000000.0,,528692000000.0,2886269000000.0,,164932000000.0,-45310362000000.0,,,-71063000000.0,45203000000.0,1134734000000.0,309347000000.0,280857000000.0,488041000000.0,,,122992929000000.0,,5611563000000.0,1134734000000.0,7321484000000.0,96.318,99731000000.0,5323156000000.0,6239398000000.0,5514173000000.0,58978000000.0,140716000000.0,45697935000000.0,26700108000000.0,280857000000.0,,26700108000000.0,5085330000.0,115431259000000.0,-442188000000.0,,710235000000.0,993171000000.0,-496377000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,5003640000000.0,,,,,664901000000.0,,30.324,,6984906835.0,5342055000000.0,25649000000.0,,,,199870000000.0,,2337895000000.0,158477000000.0,,,,,280290000000.0,798038000000.0,,,,,,,,,,1583847000000.0,,1081056000000.0,38888000000.0,,6985258228.0,280290000000.0,,,,,,,,,,,,,,128209062000000.0,9200978000000.0,,,,,348266000000.0,,,,,,,241402000000.0,211807000000.0,,30.322,,,,,,,,85661000000.0,1558950000000.0,,,,,,,211807000000.0,,40820006000000.0,,121121410000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,5169558000000.0,,,,,660590000000.0,,,,,4893453000000.0,71413000000.0,,,,170225000000.0,,2337895000000.0,187298000000.0,,,,,260317000000.0,1024320000000.0,,,,,,,,,,1789404000000.0,,1088390000000.0,-112733000000.0,,,267897000000.0,,,,,,,,,,,,,,131409208000000.0,3489479000000.0,,,,,793645000000.0,,,,,,,232939000000.0,205686000000.0,,,,,,,,,,72485000000.0,9221112000000.0,,,,,,,205686000000.0,,42207128000000.0,,124210598000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,5169126000000.0,,,,,655456000000.0,,,,,4969266000000.0,70200000000.0,,,,162031000000.0,,2337895000000.0,197559000000.0,,,,,205095000000.0,878608000000.0,,,,,,,,,,1814224000000.0,,1118571000000.0,218207000000.0,,,197515000000.0,,,,,,,,,,,,,,132151935000000.0,3587255000000.0,,,,,628304000000.0,,,,,,,126997000000.0,97645000000.0,,,,,,,,,,67587000000.0,10829097000000.0,,,,,,,97645000000.0,,44370069000000.0,,124936663000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,5502543000000.0,-402400000000.0,1168908000000.0,,475895000000.0,769677000000.0,2273901000000.0,,3371193000000.0,,9436358000000.0,25727000000.0,-284463000000.0,-364438000000.0,,,1523904000000.0,2337896000000.0,,586542000000.0,917191000000.0,67.37,162000000.0,192777000000.0,177279000000.0,1520318000000.0,-723889000000.0,,-10724000000.0,2337895000000.0,294947000000.0,49448000000.0,1763372000000.0,-723889000000.0,1974069000000.0,,1039483000000.0,216803000000.0,20517000000.0,,186981000000.0,,,7065369084.0,12481240000000.0,48653000000.0,,,130671025000000.0,,352790000000.0,13509274000000.0,30000000.0,1776433000000.0,136470927000000.0,12548358000000.0,173073000000.0,475895000000.0,3567710000000.0,,-476669000000.0,-67176413000000.0,216171000000.0,,-250221000000.0,-11148211000000.0,827313000000.0,-29820000000.0,-51131000000.0,240771000000.0,,,137803098000000.0,,5645094000000.0,838136000000.0,14635763000000.0,67.356,85323000000.0,5890388000000.0,9233906000000.0,5094755000000.0,49448000000.0,177205000000.0,56256518000000.0,46585021000000.0,-51131000000.0,,38178394000000.0,6971950000.0,128919722000000.0,13793737000000.0,,321426000000.0,1168908000000.0,-48760000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,4970176000000.0,,,,,674270000000.0,,29.694,,6958429615.0,6749710000000.0,62779000000.0,,,,85750000000.0,,2337895000000.0,224025000000.0,,,,,301207000000.0,967033000000.0,,,,,,,,,,1910956000000.0,,1170026000000.0,61228000000.0,,6958429615.0,299942000000.0,,,,,,,,,,,,,,133163200000000.0,3793253000000.0,,,,,389386000000.0,,,,,,,238714000000.0,206621000000.0,,29.694,,,,,,,,75636000000.0,10320691000000.0,,,,,,,206621000000.0,,43750043000000.0,,126168588000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,4965161000000.0,,,,,669611000000.0,,,,,6737438000000.0,61981000000.0,,,,-52453000000.0,,2337895000000.0,283126000000.0,,,,,247556000000.0,932019000000.0,,,,,,,,,,2017801000000.0,,1153346000000.0,106727000000.0,,,245436000000.0,,,,,,,,,1706704000000.0,,,,,133087119000000.0,13919683000000.0,,,,,374858000000.0,,,,,,,138709000000.0,107137000000.0,,,,,,,,,,72440000000.0,1347193000000.0,,,,,,,107137000000.0,,43225826000000.0,,126126738000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,4903965000000.0,,,,,788027000000.0,,,,,7338561000000.0,93902000000.0,,,,-77344000000.0,,2337895000000.0,430285000000.0,,,,,235219000000.0,848556000000.0,,,,,,,,,,2045107000000.0,,1156439000000.0,389948000000.0,,,238606000000.0,,,,,,,,,,,,,,138842236000000.0,4418173000000.0,,,,,1042177000000.0,,,,,,,127609000000.0,97243000000.0,,,,,,,,,,66472000000.0,11158396000000.0,,,,,,,97243000000.0,,47442385000000.0,,131904770000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,5564665000000.0,-409398000000.0,1791668000000.0,,518536000000.0,899167000000.0,-1517929000000.0,,8573599000000.0,,8050562000000.0,69330000000.0,-231334000000.0,-305201000000.0,,,1601033000000.0,2337896000000.0,,641627000000.0,992233000000.0,73.340255,-93476000000.0,728834000000.0,86895000000.0,10982285000000.0,-746662000000.0,,-47688000000.0,2337895000000.0,290219000000.0,61786000000.0,1791668000000.0,-746662000000.0,2162696000000.0,,1045006000000.0,-96709000000.0,93767000000.0,,135208000000.0,,,7070278125.0,-36820000000.0,25000000.0,,,135785689000000.0,,,1089677000000.0,0.0,2152654000000.0,141874426000000.0,10412858000000.0,196087000000.0,518536000000.0,3676312000000.0,,-439716000000.0,-49331475000000.0,443723000000.0,,-141922000000.0,-2472061000000.0,952966000000.0,-47034000000.0,-65571000000.0,311339000000.0,,,143040665000000.0,,7055670000000.0,952966000000.0,4641927000000.0,73.340255,99083000000.0,7377742000000.0,7716291000000.0,5211093000000.0,61786000000.0,172953000000.0,47091162000000.0,50726894000000.0,-65571000000.0,,41992018000000.0,7070278125.0,134259035000000.0,1321011000000.0,,899167000000.0,1180522000000.0,-319131000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,5113798000000.0,,,,,807982000000.0,,17.408,,6769750075.0,6946951000000.0,90752000000.0,,,,40886000000.0,,2337895000000.0,464110000000.0,,,,,237680000000.0,967468000000.0,,,,,,,,,,2202732000000.0,,1745053000000.0,87021000000.0,,6771750374.0,235517000000.0,,,,,,,,,1702377000000.0,,,,,138120170000000.0,11822968000000.0,,,,,400747000000.0,,,,,,,148496000000.0,117842000000.0,,17.402,,,,,,,,80301000000.0,2355633000000.0,,,,,,,117842000000.0,,46930543000000.0,,130979139000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,5630235000000.0,,,,,900851000000.0,,,,,8360558000000.0,76114000000.0,,,,275275000000.0,,2337896000000.0,,,,,,783358000000.0,340187000000.0,,,,,,,106825000000.0,,,2382208000000.0,,1589068000000.0,80342000000.0,,,279498000000.0,,,,,,,,,,,,,,138904559000000.0,8507681000000.0,,,,,221312000000.0,,,,,,,199156000000.0,173145000000.0,,,,,,,,,,78179000000.0,6512074000000.0,,,,,,,173145000000.0,,41639460000000.0,,131271012000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,5623465000000.0,,,,,793149000000.0,,,,,7961894000000.0,97609000000.0,,,,185470000000.0,,2337895000000.0,606941000000.0,,,,,-196149000000.0,1461497000000.0,,,,,,,,,,2567637000000.0,,1812201000000.0,9645000000.0,,,309872000000.0,,,,,,,,,1670746000000.0,,,,,142891234000000.0,4764395000000.0,,,,,468296000000.0,,,,,,,300227000000.0,259420000000.0,,,,,,,,,,70942000000.0,2657559000000.0,,,,,,,259420000000.0,,52548363000000.0,,135187514000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,6638535000000.0,-654289000000.0,1983769000000.0,,794059000000.0,1375108000000.0,613260000000.0,,4588858000000.0,,11920708000000.0,107262000000.0,-397900000000.0,-742947000000.0,,1069603000000.0,1496294000000.0,2337896000000.0,2054417000000.0,918065000000.0,-977542000000.0,117.298,-113853000000.0,140662000000.0,-176703000000.0,2625799000000.0,-757733000000.0,,-103270000000.0,2337895000000.0,314876000000.0,206977000000.0,2515727000000.0,-757733000000.0,2596104000000.0,,1757994000000.0,97787000000.0,107803000000.0,,140664000000.0,165126000000.0,,6927526925.0,-533613000000.0,-600000000.0,431420000000.0,229521000000.0,140253583000000.0,,385625000000.0,-306445000000.0,201000000.0,2811474000000.0,148007726000000.0,8804516000000.0,664571000000.0,794059000000.0,3753069000000.0,1684800000000.0,179364000000.0,-52234418000000.0,2054417000000.0,,-135202000000.0,1253136000000.0,1064033000000.0,42877000000.0,22509000000.0,145968000000.0,,,148696800000000.0,165126000000.0,5202119000000.0,1063893000000.0,4750806000000.0,117.188,110098000000.0,5658336000000.0,10799291000000.0,6346457000000.0,206977000000.0,209729000000.0,53857504000000.0,52839228000000.0,22509000000.0,229521000000.0,42131162000000.0,6927526925.0,139265076000000.0,91455000000.0,,405233000000.0,1983772000000.0,-268000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,6608067000000.0,,,,,786450000000.0,,42.312,,6814317360.0,19871706000000.0,115395000000.0,,,,678415000000.0,,2337895000000.0,629165000000.0,,,,,518266000000.0,1103582000000.0,,,,,,,,,,3006716000000.0,,2042413000000.0,133556000000.0,,6817349979.0,458697000000.0,,,,,,,,,1724625000000.0,,,,,146677441000000.0,4794681000000.0,,,,,391358000000.0,,,,,,,325141000000.0,288333000000.0,,42.294,,,,,,,,77059000000.0,3362227000000.0,,,,,,,288333000000.0,,40964687000000.0,,137926634000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,7220744000000.0,,,,,904185000000.0,,,,,25209503000000.0,129690000000.0,,,,1313184000000.0,,2337896000000.0,,,,,,235171000000.0,512484000000.0,,,,,,,120051000000.0,,,2882340000000.0,,1884044000000.0,104600000000.0,,,306074000000.0,,,,,,,,,,,,,,146753854000000.0,9850970000000.0,,,,,287635000000.0,,,,,,,201474000000.0,170648000000.0,,,,,,,,,,81262000000.0,5495662000000.0,,,,,,,170648000000.0,,27766861000000.0,,137570198000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,7280832000000.0,,,,,801073000000.0,,,,,27621540000000.0,163244000000.0,,,,1008686000000.0,,2337895000000.0,680132000000.0,,,,,413648000000.0,1322382000000.0,,,,,,,,,,3349313000000.0,,2273805000000.0,116089000000.0,,,400004000000.0,,,,,,,,,1786004000000.0,,,,,157103235000000.0,5041547000000.0,,,,,490856000000.0,,,,,,,283914000000.0,245724000000.0,,,,,,,,,,81334000000.0,3779497000000.0,,,,,,,245724000000.0,,39664969000000.0,,147802202000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
