date,annualNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyFreeCashFlow,annualRetainedEarnings,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,trailingChangeInWorkingCapital,annualNetIncome,annualDilutedEPS,annualPretaxIncome,quarterlyLongTermDebt,quarterlyDepreciationAndAmortization,annualBasicEPS,annualCommonStockIssuance,annualAccountsReceivable,annualOtherShortTermInvestments,annualFreeCashFlow,annualCashDividendsPaid,annualGoodwill,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalAssets,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,annualTotalRevenue,annualInvestingCashFlow,annualOtherCurrentAssets,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,annualPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTaxProvision,trailingTotalRevenue,annualTotalAssets,annualLongTermDebt,annualNonCurrentDeferredRevenue,annualStockholdersEquity,quarterlyPurchaseOfInvestment,annualDepreciationAndAmortization,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingEndCashPosition,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyCashDividendsPaid,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,quarterlyDilutedEPS,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualBasicAverageShares,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualEbitda,annualRepaymentOfDebt,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,trailingChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyOtherIntangibleAssets,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,annualInterestExpense,quarterlySaleOfInvestment,trailingGrossProfit,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,trailingCapitalExpenditure,annualOtherIncomeExpense,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepaymentOfDebt,quarterlyCapitalStock,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,annualDilutedAverageShares,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyTotalRevenue,annualOtherNonCashItems,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyEbitda,quarterlyCommonStockIssuance,annualInventory,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualStockBasedCompensation,annualPurchaseOfBusiness,annualCapitalStock,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualCostOfRevenue,trailingSellingGeneralAndAdministration,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualOperatingExpense,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyAccumulatedDepreciation,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingNetIncomeContinuousOperations,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetPPE,quarterlyOperatingIncome,trailingCostOfRevenue,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyCurrentAssets,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualResearchAndDevelopment,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyCurrentDebt,trailingCashDividendsPaid,trailingChangeInInventory,annualCurrentDebt,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.167523200,-48255000.0,489587000.0,64116000.0,25058000.0,6776000.0,-267663000.0,137659000.0,,128050000.0,,,87996000.0,1.11,103732000.0,2555139000.0,43293000.0,1.11,143617000.0,25058000.0,,-541754000.0,,6776000.0,3237564000.0,,3922992000.0,269951000.0,-17146000.0,814419000.0,-843289000.0,0.0,,83454000.0,-17146000.0,-15000000.0,6958000.0,,77686000.0,2636208000.0,131201000.0,16324000.0,,3922992000.0,2555139000.0,,729911000.0,,124296000.0,54787000.0,,489587000.0,524936000.0,128303000.0,131201000.0,3161144000.0,,-8158000.0,,,,,26656000.0,82811000.0,131201000.0,-498806000.0,147507000.0,,-17146000.0,,,,,,2966779000.0,,34229000.0,128303000.0,,348379000.0,2636208000.0,,,685428000.0,131201000.0,78992513.0,3118737000.0,,0.0,87996000.0,,-80920000.0,729911000.0,394247000.0,,,-52353000.0,,8617000.0,34229000.0,183554000.0,77686000.0,166219000.0,,,113494000.0,28391000.0,,0.0,149178000.0,,131201000.0,3383000.0,131201000.0,3237564000.0,,-890133000.0,,699000.0,,0.0,6958000.0,443558000.0,215325000.0,,,,,78992513.0,-415000.0,-24216000.0,211623000.0,78449000.0,,87996000.0,,77306000.0,,82811000.0,,242334000.0,-439750000.0,28391000.0,,,,699000.0,172087000.0,16089000.0,3118737000.0,,524936000.0,292903000.0,,,0.0,-84124000.0,-151958000.0,,251565000.0,63405000.0,521516000.0,-151958000.0,119987000.0,,3383000.0,-3770000.0,,3161144000.0,2966779000.0,34013000.0,,,,-20774000.0,137659000.0,685428000.0,,-3768000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,332481000.0,124240000.0,32458000.0,6776000.0,-221696000.0,,,,,,,,,2665987000.0,37620000.0,,,,,,,,3368954000.0,85036957.0,4030054000.0,,60537000.0,,,,,30476000.0,60537000.0,,,,145309000.0,2815786000.0,,,,,,,,,,50484000.0,,,,147344000.0,,3184554000.0,,-1459000.0,,,,,0.0,72115000.0,140103000.0,-119306000.0,185232000.0,,60537000.0,,,,,,,,,,0.71,,,,,,,,,,,,,-5832000.0,813815000.0,,,,,,10779000.0,49080000.0,,,,,,64444000.0,29065000.0,,,,85036957.0,140103000.0,4490000.0,140103000.0,,,,,699000.0,,0.0,7222000.0,,131201000.0,,0.71,,,,,,309472000.0,,,,,158408000.0,,,,109389000.0,-240379000.0,,,,,,18683000.0,,3228773000.0,,368768000.0,,,,0.0,8902000.0,,,,2305000.0,,-151958000.0,-53382000.0,,,10019000.0,,,3076815000.0,120788000.0,,,,70304000.0,219117000.0,661100000.0,,10009000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,421764000.0,72905000.0,29470000.0,6776000.0,-157981000.0,,,,,,,,,2977654000.0,70017000.0,,,,,,,,3511127000.0,85036957.0,4411287000.0,,34166000.0,,,,,27905000.0,34166000.0,,,,78747000.0,3059244000.0,,,,,,,,,,68362000.0,,,,177968000.0,,3521921000.0,,-39310000.0,,,,,0.0,83064000.0,250124000.0,-236524000.0,173711000.0,,34166000.0,,,,,,,,,,0.4,,,,,,,,,,,,,-60007000.0,856033000.0,,,,,,-22705000.0,46100000.0,,,,,,65128000.0,31460000.0,,,,85036957.0,250124000.0,2843000.0,250124000.0,,,,,699000.0,,0.0,9453000.0,,140103000.0,,0.4,,,,,,246616000.0,,,,,178600000.0,,,,270121000.0,-234794000.0,,,,,,76813000.0,,3340109000.0,,462677000.0,,,,0.0,110021000.0,,,,107000.0,,-151958000.0,-11499000.0,,,5657000.0,,,3188151000.0,108583000.0,,,,40221000.0,253484000.0,900160000.0,,2647000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,407848000.0,155755000.0,26978000.0,6776000.0,-44560000.0,,,,,,,,,2781646000.0,41384000.0,,,,,,,,3410877000.0,85036957.0,4253206000.0,,48606000.0,,,,,28662000.0,48606000.0,,,,85412000.0,2868210000.0,,,,,,,,,,58268000.0,,,,341786000.0,,3313089000.0,,-1648000.0,,,,,0.0,75861000.0,271997000.0,158853000.0,180119000.0,,48606000.0,,,,,,,,,,0.57,,,,,,,,,,,,,117302000.0,907882000.0,,,,,,24899000.0,43161000.0,,,,,,63805000.0,30338000.0,,,,85036957.0,271997000.0,1152000.0,271997000.0,,,,,699000.0,,0.0,6693000.0,,250124000.0,,0.57,,,,,,335874000.0,,,,,157698000.0,,,,-197656000.0,-105705000.0,,,,,,61145000.0,,3079215000.0,,444879000.0,,,,0.0,21873000.0,,,,5960000.0,,-151958000.0,-251000.0,,,9288000.0,,,2927257000.0,116314000.0,,,,58046000.0,302090000.0,842329000.0,,-2120000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,17205000.0,365771000.0,109122000.0,35591000.0,6776000.0,-252133000.0,347205000.0,,-72950000.0,,,188453000.0,2.22,212421000.0,2892744000.0,41030000.0,2.22,,35591000.0,,-676370000.0,,6776000.0,3498443000.0,,4394227000.0,447191000.0,45115000.0,1176521000.0,-415790000.0,0.0,,39152000.0,45115000.0,,16376000.0,,83628000.0,2976372000.0,241736000.0,25123000.0,,4394227000.0,2892744000.0,,950373000.0,,190051000.0,57656000.0,,365771000.0,436700000.0,178264000.0,241736000.0,3413072000.0,,-7162000.0,,,,,0.0,90726000.0,241736000.0,-218813000.0,175437000.0,,45115000.0,,,,,,3186295000.0,,41855000.0,178264000.0,,205938000.0,2976372000.0,,,895784000.0,241736000.0,85036957.0,3411973000.0,,17554000.0,188453000.0,,-34258000.0,950373000.0,637242000.0,,,110535000.0,,-4513000.0,41855000.0,131201000.0,83628000.0,234770000.0,,,73967000.0,33574000.0,,0.0,135898000.0,,241736000.0,,241736000.0,3498443000.0,,-882308000.0,,699000.0,,0.0,16376000.0,321079000.0,271997000.0,,,,,85036957.0,-49579000.0,8460000.0,284559000.0,11661000.0,,188453000.0,,142500000.0,,90726000.0,,139225000.0,-301430000.0,33574000.0,,,,699000.0,49297000.0,13929000.0,3411973000.0,,436700000.0,452319000.0,,,17554000.0,-30261000.0,-225678000.0,,277011000.0,3289000.0,724202000.0,-225678000.0,-7818000.0,,,152000.0,,3413072000.0,3186295000.0,101470000.0,,,,43814000.0,347205000.0,895784000.0,,3393000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,377620000.0,113659000.0,64969000.0,6776000.0,-174565000.0,,,,,,,,,3044462000.0,45370000.0,,,,,,,,3638487000.0,85036957.0,4594650000.0,,50876000.0,,,,,37560000.0,50876000.0,,,,89197000.0,3133659000.0,,,,,,,,,,49596000.0,,,,172791000.0,,3561185000.0,,-367000.0,,,,,0.0,83469000.0,197170000.0,-264567000.0,180874000.0,,50876000.0,,,,,,,,,,0.6,,,,,,,,,,,,,-104523000.0,1002886000.0,,,,,,10473000.0,45427000.0,,,,,,76035000.0,35663000.0,,,,85036957.0,197170000.0,,197170000.0,,,,,699000.0,,0.0,9246000.0,,241736000.0,,0.6,,,,,,294533000.0,,,,,150209000.0,,,,151351000.0,-243531000.0,,,,,,68966000.0,,3556779000.0,,427526000.0,,,,0.0,-44566000.0,,,,2184000.0,,-225678000.0,-12944000.0,,,4570000.0,,,3331101000.0,104839000.0,,,,55243000.0,398082000.0,956163000.0,,4434000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,328304000.0,163253000.0,40642000.0,6776000.0,-700920000.0,,,,,,,,,3580002000.0,46428000.0,,,,,,,,4201122000.0,85036957.0,5217726000.0,,68596000.0,,,,,33363000.0,68596000.0,,,,92150000.0,3672152000.0,,,,,,,,,,19628000.0,,,,247173000.0,,4111850000.0,,-35254000.0,,,,,0.0,88627000.0,175870000.0,-607028000.0,170100000.0,,68596000.0,,,,,,,,,,0.81,,,,,,,,,,,,,15787000.0,1073266000.0,,,,,,5802000.0,54788000.0,,,,,,72890000.0,40042000.0,,,,85036957.0,175870000.0,,175870000.0,,,,,699000.0,,0.0,7023000.0,,197170000.0,,0.81,,,,,,333353000.0,,,,,143638000.0,,,,500286000.0,-787220000.0,,,,,,86300000.0,,4039446000.0,,439698000.0,,,,56550000.0,-21300000.0,,,,-903000.0,,-225678000.0,-2953000.0,,,6955000.0,,,3813768000.0,97210000.0,,,,77582000.0,466678000.0,1016604000.0,,6556000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,326702000.0,108850000.0,38694000.0,6776000.0,-138913000.0,,,,,,,,,3603013000.0,42359000.0,,,,,,,,4232443000.0,85036957.0,5269507000.0,,51331000.0,,,,,42855000.0,51331000.0,,,,98094000.0,3701107000.0,,,,,,,,,,50958000.0,,,,261349000.0,,4111622000.0,,-2998000.0,,,,,0.0,89746000.0,176444000.0,-95150000.0,193084000.0,,51331000.0,,,,,,,,,,0.6,,,,,,,,,,,,,15965000.0,1126560000.0,,,,,,-7061000.0,50888000.0,,,,,,88184000.0,38516000.0,,,,85036957.0,176444000.0,,176444000.0,,,,,699000.0,,0.0,137000.0,,175870000.0,,0.6,,,,,,301934000.0,,,,,150229000.0,,,,22796000.0,-211884000.0,,,,,,72971000.0,,4063017000.0,,410515000.0,,,,36378000.0,574000.0,,,,24763000.0,,-225678000.0,-34477000.0,,,3896000.0,,,3837339000.0,104900000.0,,,,53942000.0,518009000.0,1037064000.0,,3529000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,25832000.0,307584000.0,146596000.0,43649000.0,6776000.0,-398158000.0,499011000.0,,-85911000.0,,,151806000.0,1.79,140492000.0,3790487000.0,49850000.0,1.79,,43649000.0,,-1412556000.0,0.0,6776000.0,4957338000.0,,5410826000.0,378453000.0,-29880000.0,1256252000.0,-1160998000.0,0.0,,-3867000.0,-18997000.0,-17550000.0,7510000.0,,98584000.0,3969677000.0,193563000.0,-431000.0,,5410826000.0,3790487000.0,34922000.0,1109037000.0,-7550000.0,184007000.0,98990000.0,,307584000.0,315094000.0,628695000.0,193563000.0,4284771000.0,49249000.0,-1314000.0,6234000.0,49249000.0,,,-11100000.0,102879000.0,193563000.0,-194253000.0,179836000.0,,-18997000.0,,,,,,3989629000.0,,47099000.0,628695000.0,,250433000.0,3969677000.0,,,453488000.0,193563000.0,85036957.0,4351305000.0,,0.0,151806000.0,,98603000.0,1109037000.0,543671000.0,-742258000.0,,-49972000.0,,-14683000.0,47099000.0,241736000.0,98584000.0,219172000.0,0.0,,116021000.0,,,-18789000.0,128268000.0,,193563000.0,0.0,193563000.0,4957338000.0,,-1662989000.0,,699000.0,,0.0,7510000.0,860593000.0,176444000.0,,,,,85036957.0,-39933000.0,-5469000.0,326432000.0,42411000.0,,140923000.0,,94876000.0,,102879000.0,,186160000.0,-420354000.0,,,6858000.0,,699000.0,22196000.0,-642000.0,4351305000.0,,315094000.0,506312000.0,,,0.0,15320000.0,-361676000.0,,371487000.0,16367000.0,749940000.0,-361676000.0,-35537000.0,34922000.0,0.0,-15852000.0,,4284771000.0,3989629000.0,63815000.0,,,,-30854000.0,499011000.0,453488000.0,,-15161000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,288255000.0,33824000.0,46657000.0,6776000.0,-335143000.0,,,,,,,,,4133991000.0,56037000.0,,,,,,,,5329238000.0,85036957.0,5790078000.0,,33948000.0,,,,,49688000.0,29954000.0,,,,130893000.0,4316574000.0,,,,,,,,,,29486000.0,,,,182134000.0,,4629075000.0,,-3370000.0,,48830000.0,,,-7217000.0,94148000.0,175081000.0,-476356000.0,172057000.0,,29954000.0,,,,,,,,,,0.35,,,,,,,,,,,,,-31557000.0,1165069000.0,,,,,,14484000.0,42309000.0,,,,,,102167000.0,,,,,85036957.0,175081000.0,,175081000.0,,,,-96485000.0,699000.0,,0.0,24246000.0,,193563000.0,,0.35,,,,,,205881000.0,,,,,121331000.0,,,1002000.0,345845000.0,-446591000.0,,,,,,111448000.0,,4678247000.0,,312501000.0,,,,0.0,-19063000.0,,,,12053000.0,,-396932000.0,7862000.0,40133000.0,,1860000.0,,,4281315000.0,69890000.0,,,,35808000.0,528964000.0,460840000.0,,1241000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,283432000.0,105496000.0,39244000.0,6776000.0,-330628000.0,,,,,,,,,4336966000.0,57658000.0,,,,,,,,5744976000.0,85036957.0,6130827000.0,,63160000.0,,,,,53126000.0,56596000.0,,,,112112000.0,4524046000.0,,,,,,,,0.0,,5989000.0,,,,317521000.0,,4835768000.0,,117997000.0,,54933000.0,,,-13733000.0,,218423000.0,-321253000.0,189199000.0,,56596000.0,,,,,,,,,,0.67,,,,,,,,,,,,,93330000.0,1177882000.0,,,,,,-17205000.0,37893000.0,,,,,,105490000.0,,,,,85036957.0,218423000.0,0.0,218423000.0,,,,-671944000.0,699000.0,,0.0,28290000.0,,175081000.0,,0.67,,,,,,294695000.0,,,,,127634000.0,,,996000.0,281331000.0,-414583000.0,,,,,,83955000.0,,,,311722000.0,,,,0.0,44033000.0,,,,-338000.0,,,-36395000.0,36805000.0,,827000.0,,,4493793000.0,83709000.0,,,,63987000.0,585560000.0,385851000.0,,-102000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,293936000.0,39973000.0,49037000.0,6776000.0,-271195000.0,,,,,,,,,4593268000.0,58957000.0,,,,,,,,5935703000.0,85036957.0,6417628000.0,,39187000.0,,,,,41722000.0,35452000.0,,,,113025000.0,4772933000.0,,,,,,,,,,32844000.0,,,,184975000.0,,5082873000.0,,14113000.0,,54436000.0,,,-382000.0,108444000.0,203377000.0,-380902000.0,172537000.0,,35452000.0,,,,,,,,,,0.42,,,,,,,,,,,,,7117000.0,1213844000.0,,,,,,35867000.0,34602000.0,,,,,,99340000.0,,,,,85036957.0,203377000.0,0.0,203377000.0,,,,-333474000.0,699000.0,,0.0,16004000.0,,218423000.0,,0.42,,,,,,212510000.0,,,,,131772000.0,,,912000.0,243103000.0,-389910000.0,,,,,,118715000.0,,,,309940000.0,,,,0.0,-19084000.0,,,,-15055000.0,,,10407000.0,33479000.0,,784000.0,,,5394251000.0,73197000.0,,,,39971000.0,621012000.0,481925000.0,,724000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,126132000.0,308405000.0,82694000.0,48070000.0,6776000.0,-406124000.0,664177000.0,,-44265000.0,,,165166000.0,1.94,210265000.0,4716001000.0,64045000.0,1.94,111700000.0,48070000.0,,-1318550000.0,,6776000.0,6287998000.0,,6769501000.0,327851000.0,70076000.0,993162000.0,-1591619000.0,0.0,,36829000.0,43164000.0,0.0,11832000.0,,0.0,4909839000.0,182617000.0,3894000.0,,6769501000.0,4716001000.0,33011000.0,1258009000.0,,236697000.0,23833000.0,,308405000.0,446330000.0,172705000.0,182617000.0,5356169000.0,55563000.0,56873000.0,0.0,55563000.0,,,-14207000.0,102538000.0,182617000.0,-413107000.0,194761000.0,,43164000.0,,,,,,5230437000.0,,31399000.0,172705000.0,,399201000.0,4909839000.0,,,481503000.0,182617000.0,85036957.0,5772746000.0,,126093000.0,165166000.0,,133802000.0,1258009000.0,539114000.0,-1414456000.0,,-13962000.0,,2092000.0,31399000.0,193563000.0,148456000.0,92152000.0,0.0,,96327000.0,,,-35539000.0,181365000.0,,182617000.0,,182617000.0,6287998000.0,,-1717751000.0,-312553000.0,699000.0,,0.0,11832000.0,1178456000.0,203377000.0,,,,,85036957.0,161073000.0,35238000.0,277455000.0,-1106000.0,,206371000.0,,158377000.0,,102538000.0,1000000.0,332717000.0,-466666000.0,,,3910000.0,,699000.0,60542000.0,2228000.0,5772746000.0,,446330000.0,261987000.0,,,126093000.0,-19848000.0,-542309000.0,,403324000.0,13596000.0,731175000.0,-542309000.0,-50680000.0,33011000.0,,423000.0,,5356169000.0,5230437000.0,98434000.0,,,,70499000.0,664177000.0,481503000.0,,365000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,452353000.0,156138000.0,51709000.0,6776000.0,-549686000.0,,,,,,,,,6082544000.0,66580000.0,,,,,,,,8119439000.0,85036957.0,8709529000.0,,44247000.0,,,,,43520000.0,34399000.0,,,,146285000.0,6377405000.0,,,,,,,,,,51402000.0,,,,176193000.0,,6849744000.0,,17553000.0,,54695000.0,,,274000.0,97988000.0,225908000.0,-516301000.0,207898000.0,,34399000.0,,,,,29000000.0,,,,,0.4,,,,,,,,,,,,,-42283000.0,1665614000.0,,,,,,5413000.0,80177000.0,,,,,,107637000.0,,,,,85036957.0,225908000.0,,225908000.0,,,,-342819000.0,1163000.0,,0.0,19986000.0,,182617000.0,,0.4,,,,,,364036000.0,,,,,166841000.0,,,879000.0,423112000.0,-687262000.0,,,,,,137576000.0,,,,472339000.0,,,,0.0,44387000.0,,,,23035000.0,,,13147000.0,57799000.0,,4886000.0,,,7198401000.0,100261000.0,,,,48859000.0,698576000.0,590090000.0,,4765000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,466457000.0,316747000.0,47991000.0,6776000.0,-560106000.0,,,,,,,,,6393867000.0,93556000.0,,,,,,,,8418593000.0,119386445.0,9098359000.0,,57616000.0,,,,,50825000.0,48855000.0,,,,139357000.0,6684724000.0,,,,,,,,-7500000.0,,75529000.0,,,,175724000.0,,7176905000.0,,-3860000.0,,61467000.0,,,-2721000.0,125057000.0,260256000.0,-484226000.0,276379000.0,,48855000.0,,,,,,,,,,0.41,,,,,,,,,,,,,251160000.0,1717219000.0,,,,,,3463000.0,70498000.0,,,,,,137198000.0,,,,,119386445.0,260256000.0,,260256000.0,,,,-542821000.0,1163000.0,,0.0,25724000.0,,225908000.0,,0.41,,,,,,593126000.0,,,,,231563000.0,,,678000.0,350223000.0,-727886000.0,,,,,,167780000.0,,8307064000.0,,492181000.0,,,,0.0,33777000.0,,,,-153000.0,,-671877000.0,-7311000.0,57050000.0,,4862000.0,,,7635187000.0,139181000.0,,,,62478000.0,747431000.0,679766000.0,,3520000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,498610000.0,202053000.0,60001000.0,6776000.0,-343069000.0,,,,,,,,,6562293000.0,95875000.0,,,,,,,,8639765000.0,119386445.0,9338580000.0,,59437000.0,,,,,42089000.0,51878000.0,,,,0.0,6841934000.0,,,,,,,,0.0,,75144000.0,,,,203715000.0,,7358060000.0,,-13213000.0,,58944000.0,,,-2761000.0,119097000.0,285763000.0,-313209000.0,275287000.0,,51878000.0,,,,,,,,,,0.43,,,,,,,,,,,,,-413255000.0,1768726000.0,,,,,,2885000.0,64568000.0,,,,,,132549000.0,,,,,119386445.0,285763000.0,,285763000.0,,,,-327805000.0,1163000.0,,0.0,17516000.0,,260256000.0,,0.43,-470000.0,,,,,477340000.0,,,,,236600000.0,,,99000.0,187483000.0,-493579000.0,,,,,,150510000.0,,8648066000.0,,516126000.0,,,,0.0,24784000.0,,,,10207000.0,,-673957000.0,-8695000.0,66106000.0,,6144000.0,,,7974109000.0,142738000.0,,,,65581000.0,799309000.0,698815000.0,,6007000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,613956000.0,542213000.0,125779000.0,49055000.0,6776000.0,-53744000.0,871750000.0,0.0,-5495000.0,,,207573000.0,1.81,258862000.0,6566163000.0,99812000.0,1.81,110243000.0,49055000.0,0.0,-1506605000.0,,6776000.0,8803553000.0,136000708.0,9600607000.0,509288000.0,75246000.0,1830192000.0,-1378827000.0,55211000.0,,48833000.0,72441000.0,-7500000.0,16045000.0,,130031000.0,6824952000.0,404450000.0,22316000.0,,9600607000.0,6566163000.0,60061000.0,2211350000.0,0.0,355823000.0,38183000.0,,542213000.0,558258000.0,209141000.0,404450000.0,7383210000.0,103054000.0,38989000.0,,103054000.0,,,-8955000.0,121085000.0,404450000.0,-65091000.0,271233000.0,,72441000.0,,,,,,8061260000.0,5005000.0,58637000.0,209141000.0,0.53,582369000.0,6824952000.0,,,797054000.0,404450000.0,114952639.0,8918154000.0,,0.0,207573000.0,,675708000.0,2211350000.0,854943000.0,-1485690000.0,,221173000.0,,-8578000.0,58637000.0,182617000.0,130031000.0,240258000.0,,,142803000.0,,,-14437000.0,188330000.0,136000708.0,404450000.0,,404450000.0,8803553000.0,,-2088974000.0,-272245000.0,1570000.0,,55211000.0,16045000.0,1017631000.0,285763000.0,,0.53,5005000.0,,114952639.0,68469000.0,3183000.0,397012000.0,-590000.0,,236546000.0,,219939000.0,77868000.0,121085000.0,1746000.0,56813000.0,-180247000.0,,,3402000.0,103691000.0,1570000.0,126503000.0,17707000.0,8918154000.0,,558258000.0,797654000.0,,,0.0,118225000.0,-856894000.0,,523250000.0,-122000.0,1032538000.0,-856894000.0,-2636000.0,60061000.0,,6698000.0,,7383210000.0,8061260000.0,128430000.0,,,,81944000.0,871750000.0,797054000.0,,3415000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,528738000.0,86926000.0,,6776000.0,-283386000.0,,,,,,,,,6731055000.0,103595000.0,,,,,,,,9072510000.0,149232426.0,9789055000.0,,72529000.0,,,,,28839000.0,72089000.0,,,,0.0,6828263000.0,,,,,,,,-2500000.0,,62873000.0,,,,243879000.0,,7496374000.0,,980000.0,,78138000.0,,,-7749000.0,124985000.0,322450000.0,-332794000.0,274657000.0,,72089000.0,,,,,,,,,,0.48,,,,,,,,,,,,,38273000.0,2286194000.0,,,,,,-368000.0,53364000.0,,,,,,128804000.0,,,,,149232426.0,322450000.0,,322450000.0,,,,-243809000.0,1570000.0,,0.0,18684000.0,,404450000.0,,0.48,5818000.0,,,,,361583000.0,,,,,242388000.0,,,2273000.0,163075000.0,-368567000.0,,,,,,85181000.0,,9314683000.0,,668111000.0,,,,0.0,-84538000.0,,,,-39000.0,,-948130000.0,-99981000.0,52265000.0,,6045000.0,,,8366553000.0,145853000.0,,,,75920000.0,943839000.0,716545000.0,,7859000.0,,,,,,,,,,,,,,,,,,,
