date,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualGrossPPE,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualInterestExpense,quarterlyBasicAverageShares,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,annualOtherIncomeExpense,quarterlySaleOfInvestment,quarterlyCapitalStock,annualTotalNonCurrentAssets,annualRepaymentOfDebt,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,trailingTaxProvision,quarterlyTaxProvision,annualInventory,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyEbitda,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,annualCapitalStock,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalRevenue,annualCurrentDebt,annualAccumulatedDepreciation,quarterlyCurrentAssets,quarterlyRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,quarterlyGrossPPE,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyPretaxIncome,quarterlyChangeInWorkingCapital,trailingNetIncome,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,annualBasicAverageShares,annualNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncome,annualPretaxIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualAccountsPayable,annualOtherNonCashItems,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualDepreciationAndAmortization,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,annualBasicEPS,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualDilutedAverageShares,annualTaxProvision,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyBasicEPS,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherIntangibleAssets,annualDilutedEPS,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,quarterlyGoodwill,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingCostOfRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingInterestExpense,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,annualPurchaseOfBusiness,annualGoodwill,trailingChangeInInventory,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingGrossProfit,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingOperatingExpense,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,annualChangeInAccountPayable,trailingFreeCashFlow
2015-09-30,302000000.0,,,,,,,,,4198019802.0,,,-24336000000.0,14434000000.0,,,0.0,,,,4296000000.0,170723000000.0,4296000000.0,4343000000.0,170000000.0,36681000000.0,4197000000.0,,1365000000.0,,250583000000.0,,,,10369000000.0,,-6401000000.0,,,,,,,47234000000.0,412718000000.0,,,1.01,,,9174000000.0,,-501000000.0,,-3402000000.0,-248000000.0,,,0.0,,4162000000.0,0.0,65679000000.0,3674000000.0,54828000000.0,,5749000000.0,496000000.0,,,,22157000000.0,,,4198019802.0,,21000000000.0,-47000000.0,2773000000.0,,19839000000.0,,,51245000000.0,,,,293428000000.0,340662000000.0,,4542000000.0,,,4240000000.0,4384000000.0,,,,,2967000000.0,,,,108995000000.0,,,,-5657000000.0,1665000000.0,4296000000.0,16584000000.0,,,-49000000.0,14473000000.0,,,,78000000.0,38210000000.0,34315000000.0,10272000000.0,-39000000.0,-3060000000.0,1.01,4240000000.0,,,,,,,,,8530000000.0,163823000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,222000000.0,16150000000.0,0.0,-911000000.0,,447337000000.0,21165000000.0,4616000000.0,311000000.0,4149253731.0,,11501000000.0,-23511000000.0,10841000000.0,9394000000.0,,0.0,294135000000.0,-532000000.0,-26490000000.0,3705000000.0,170811000000.0,3705000000.0,4296000000.0,2498000000.0,18074000000.0,2798000000.0,,-202000000.0,16245000000.0,251605000000.0,-7037000000.0,-168000000.0,-379000000.0,7443000000.0,-195732000000.0,-6136000000.0,0.0,16551000000.0,206316000000.0,259488000000.0,18762000000.0,-195732000000.0,42623000000.0,412444000000.0,40289000000.0,36818000000.0,0.67,447337000000.0,159948000000.0,4380000000.0,-1832000000.0,-754000000.0,53172000000.0,413000000.0,-153000000.0,-3113000000.0,,5000000.0,,572000000.0,0.0,57691000000.0,2802000000.0,53976000000.0,4692000000.0,2628000000.0,-2076000000.0,,336758000000.0,,13243000000.0,4194805195.0,884000000.0,4149253731.0,412444000000.0,21165000000.0,-591000000.0,-1756000000.0,-607000000.0,18687000000.0,13243000000.0,6762000000.0,46850000000.0,16150000000.0,21966000000.0,-12090000000.0,294135000000.0,336758000000.0,3854000000.0,4755000000.0,2802000000.0,-23824000000.0,2780000000.0,2830000000.0,18074000000.0,-166000000.0,2798000000.0,,2990000000.0,18687000000.0,18048000000.0,12883000000.0,105972000000.0,3705000000.0,170811000000.0,3.85,-5324000000.0,2116000000.0,3705000000.0,16245000000.0,4194805195.0,5415000000.0,-195000000.0,18762000000.0,53976000000.0,6762000000.0,3705000000.0,60000000.0,36818000000.0,34245000000.0,10269000000.0,-41000000.0,-3054000000.0,0.67,2780000000.0,,34245000000.0,3705000000.0,,5000000.0,,,3.85,8285000000.0,159948000000.0,251605000000.0,-23511000000.0,8285000000.0,30344000000.0,105972000000.0,40325000000.0,42623000000.0,-4039000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,309000000.0,,,,,,,,,4178000000.0,,,-20384000000.0,9257000000.0,,,0.0,,,,4846000000.0,172187000000.0,4846000000.0,3705000000.0,-7622000000.0,32294000000.0,3368000000.0,,-51000000.0,,255257000000.0,,,,6572000000.0,,-4601000000.0,,,,,,,44251000000.0,411200000000.0,,,0.43,,,4812000000.0,,-726000000.0,,524000000.0,-1335000000.0,,,5000000.0,,205000000.0,0.0,47105000000.0,2892000000.0,48726000000.0,,1730000000.0,-399000000.0,,,,19814000000.0,,,4178000000.0,,21846000000.0,1141000000.0,211000000.0,,29568000000.0,,,37848000000.0,,,,298538000000.0,342789000000.0,,4765000000.0,,,1810000000.0,1781000000.0,,,,,2593000000.0,,,,115565000000.0,,,,-4349000000.0,1602000000.0,4846000000.0,16223000000.0,,,-234000000.0,13540000000.0,,,,77000000.0,36293000000.0,34915000000.0,9052000000.0,-42000000.0,-3054000000.0,0.43,1810000000.0,,,,,,,,,8366000000.0,164291000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,172000000.0,,,,,,,,,4146341463.0,,,-20744000000.0,10898000000.0,,,0.0,,,,4358000000.0,170591000000.0,4358000000.0,4846000000.0,1399000000.0,33801000000.0,3768000000.0,,715000000.0,,254062000000.0,,,,7292000000.0,,-4271000000.0,,,,,,,45828000000.0,409767000000.0,,,0.41,,,4519000000.0,,-1000000.0,,-1775000000.0,-657000000.0,,,2000000.0,,1137000000.0,0.0,56360000000.0,2731000000.0,51504000000.0,,2396000000.0,-1326000000.0,,,,21827000000.0,,,4146341463.0,,21680000000.0,-488000000.0,248000000.0,,29499000000.0,,,45462000000.0,,,,296645000000.0,342473000000.0,,4821000000.0,,,1700000000.0,1681000000.0,,,,,2646000000.0,,,,114094000000.0,,,,-3147000000.0,1334000000.0,4358000000.0,15875000000.0,,,-77000000.0,14972000000.0,,,,75000000.0,36012000000.0,34182000000.0,9761000000.0,-43000000.0,-3133000000.0,0.41,1700000000.0,,,,,,,,,8401000000.0,165598000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,280000000.0,,,,,,,,,4206349206.0,,,-20466000000.0,10981000000.0,,,0.0,,,,5093000000.0,170597000000.0,5093000000.0,4358000000.0,1875000000.0,30027000000.0,2122000000.0,,337000000.0,,251923000000.0,,,,7937000000.0,,-3404000000.0,,,,,,,42945000000.0,409284000000.0,,,0.63,,,5355000000.0,,0.0,,-1296000000.0,-1478000000.0,,,-1000000.0,,1422000000.0,0.0,56767000000.0,2755000000.0,50021000000.0,,3226000000.0,-661000000.0,,,,20388000000.0,,,4206349206.0,,22223000000.0,735000000.0,1951000000.0,,28916000000.0,,,45786000000.0,,,,296441000000.0,339386000000.0,,4605000000.0,,,2650000000.0,2889000000.0,,,,,2736000000.0,,,,112355000000.0,,,,-3235000000.0,1910000000.0,5093000000.0,15342000000.0,,,-1087000000.0,17239000000.0,,,,106000000.0,34857000000.0,35553000000.0,9559000000.0,-37000000.0,-3133000000.0,0.63,2650000000.0,,,,,,,,,8965000000.0,162376000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,141000000.0,7840000000.0,0.0,-48000000.0,,453915000000.0,20069000000.0,3705000000.0,453000000.0,4097560976.0,,10799000000.0,-22239000000.0,7976000000.0,7486000000.0,,0.0,288898000000.0,-7773000000.0,-16163000000.0,3657000000.0,167325000000.0,3657000000.0,5093000000.0,-3425000000.0,17801000000.0,1285000000.0,,-1407000000.0,15080000000.0,244224000000.0,-9293000000.0,-162000000.0,-388000000.0,8929000000.0,-209691000000.0,-3887000000.0,0.0,8375000000.0,179496000000.0,218608000000.0,13830000000.0,-209691000000.0,41416000000.0,407831000000.0,38176000000.0,34041000000.0,0.41,453915000000.0,156484000000.0,7396000000.0,-4386000000.0,-250000000.0,39112000000.0,-6746000000.0,3256000000.0,-1392000000.0,,0.0,,-1828000000.0,0.0,58376000000.0,2615000000.0,47638000000.0,-2090000000.0,617000000.0,994000000.0,,330314000000.0,,16033000000.0,4170212766.0,902000000.0,4097560976.0,407831000000.0,20069000000.0,-1436000000.0,3509000000.0,-1417000000.0,27707000000.0,16033000000.0,,50400000000.0,7840000000.0,7969000000.0,-12453000000.0,288898000000.0,330314000000.0,5919000000.0,8117000000.0,2615000000.0,-12403000000.0,1680000000.0,2024000000.0,17801000000.0,-214000000.0,1285000000.0,,2824000000.0,27707000000.0,22308000000.0,936000000.0,108846000000.0,3657000000.0,167325000000.0,1.88,-1672000000.0,2640000000.0,3657000000.0,15080000000.0,4170212766.0,-406000000.0,-19000000.0,13830000000.0,47638000000.0,,3657000000.0,195000000.0,34041000000.0,35102000000.0,9804000000.0,-40000000.0,-3133000000.0,0.41,1680000000.0,,35102000000.0,3657000000.0,,6000000.0,,,1.88,9572000000.0,156484000000.0,244224000000.0,-22239000000.0,9572000000.0,22082000000.0,108846000000.0,30730000000.0,41416000000.0,-977000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,180000000.0,,,,,,,,,4221052632.0,,,-20679000000.0,13025000000.0,,,0.0,,,,4897000000.0,177151000000.0,4897000000.0,3657000000.0,-1361000000.0,32069000000.0,1519000000.0,,1828000000.0,,253147000000.0,,,,10583000000.0,,-2890000000.0,,,,,,,43131000000.0,408707000000.0,,,0.95,,,8173000000.0,,-501000000.0,,-3246000000.0,-1229000000.0,,,0.0,,3867000000.0,0.0,61090000000.0,2822000000.0,53374000000.0,,5918000000.0,793000000.0,,,,21842000000.0,,,4221052632.0,,21409000000.0,1240000000.0,5283000000.0,,25124000000.0,,,48065000000.0,,,,301078000000.0,344209000000.0,,4519000000.0,,,4010000000.0,4090000000.0,,,,,2599000000.0,,,,107064000000.0,,,,-3761000000.0,2197000000.0,4897000000.0,14873000000.0,,,-1738000000.0,18483000000.0,,,,146000000.0,34772000000.0,38268000000.0,9158000000.0,-44000000.0,-3134000000.0,0.95,4010000000.0,,,,,,,,,9663000000.0,160438000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,121000000.0,,,,,,,,,4294871795.0,,,-18902000000.0,11983000000.0,,,0.0,,,,4042000000.0,179178000000.0,4042000000.0,4897000000.0,-1682000000.0,31100000000.0,1544000000.0,,892000000.0,,252987000000.0,,,,8966000000.0,,-3098000000.0,,,,,,,42180000000.0,408768000000.0,,,0.78,,,6947000000.0,,-13000000.0,,-5059000000.0,52000000.0,,,0.0,,2263000000.0,0.0,60825000000.0,2664000000.0,50949000000.0,,4156000000.0,-1021000000.0,,,,21289000000.0,,,4294871795.0,,21158000000.0,-855000000.0,3849000000.0,,24750000000.0,,,48842000000.0,,,,300832000000.0,343012000000.0,,4652000000.0,,,3350000000.0,3264000000.0,,,,,2628000000.0,,,,106225000000.0,,,,-2878000000.0,2051000000.0,4042000000.0,15305000000.0,,,-55000000.0,17185000000.0,,,,158000000.0,34585000000.0,37719000000.0,9720000000.0,-76000000.0,-3289000000.0,0.78,3350000000.0,,,,,,,,,10126000000.0,157174000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,1661000000.0,,,,,,,,,4271000000.0,,,-16651000000.0,13905000000.0,,,0.0,,,,4266000000.0,182276000000.0,4266000000.0,4042000000.0,-1589000000.0,34698000000.0,1480000000.0,,1498000000.0,,255556000000.0,,,,10574000000.0,,-4913000000.0,,,,,,,45752000000.0,409449000000.0,,,0.93,,,7535000000.0,,-1000000.0,,-4988000000.0,-1111000000.0,,,0.0,,3944000000.0,0.0,64415000000.0,3338000000.0,53777000000.0,,5583000000.0,-319000000.0,,,,23263000000.0,,,4271000000.0,,21276000000.0,224000000.0,2622000000.0,,24869000000.0,,,50510000000.0,,,,303675000000.0,349427000000.0,,4880000000.0,,,3970000000.0,4085000000.0,,,,,2725000000.0,,,,106452000000.0,,,,-2555000000.0,1750000000.0,4266000000.0,16743000000.0,,,-157000000.0,15741000000.0,,,,111000000.0,34430000000.0,37649000000.0,9961000000.0,-109000000.0,-3289000000.0,0.93,3970000000.0,,,,,,,,,10470000000.0,160229000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,114000000.0,19710000000.0,0.0,-480000000.0,,477185000000.0,19215000000.0,3657000000.0,601000000.0,,,10956000000.0,-16262000000.0,16011000000.0,7201000000.0,,0.0,301557000000.0,-5024000000.0,-15402000000.0,3177000000.0,187688000000.0,3177000000.0,4266000000.0,-392000000.0,21701000000.0,1368000000.0,,-5392000000.0,16992000000.0,252630000000.0,-15130000000.0,-334000000.0,-1682000000.0,9045000000.0,-224555000000.0,-4501000000.0,0.0,19848000000.0,182238000000.0,237162000000.0,17930000000.0,-224555000000.0,47134000000.0,414540000000.0,42850000000.0,26893000000.0,,477185000000.0,154191000000.0,7411000000.0,-8577000000.0,-232000000.0,54924000000.0,-1837000000.0,1517000000.0,-649000000.0,,0.0,,2000000000.0,0.0,50832000000.0,3045000000.0,57771000000.0,-3954000000.0,3017000000.0,-102000000.0,,348691000000.0,,21274000000.0,4256000000.0,2076000000.0,,414540000000.0,19215000000.0,-1089000000.0,2910000000.0,-5507000000.0,23079000000.0,21274000000.0,,34821000000.0,19710000000.0,18674000000.0,-13001000000.0,301557000000.0,348691000000.0,14664000000.0,5842000000.0,3045000000.0,-15730000000.0,8380000000.0,8409000000.0,21701000000.0,-771000000.0,1368000000.0,,3004000000.0,23079000000.0,19893000000.0,12074000000.0,96420000000.0,3177000000.0,187688000000.0,4.63,-6536000000.0,1203000000.0,3177000000.0,16992000000.0,4256000000.0,-1174000000.0,-3557000000.0,17930000000.0,57771000000.0,,3177000000.0,186000000.0,26893000000.0,39160000000.0,14011000000.0,-105000000.0,-3289000000.0,,8380000000.0,,39160000000.0,3177000000.0,,0.0,,,4.63,9767000000.0,154191000000.0,252630000000.0,-16262000000.0,9767000000.0,30066000000.0,96420000000.0,39168000000.0,47134000000.0,-747000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,187000000.0,,,,,,,,,4270000000.0,,,-16992000000.0,16187000000.0,,,0.0,,,,4125000000.0,188195000000.0,4125000000.0,3177000000.0,-1922000000.0,37207000000.0,1456000000.0,,2457000000.0,,250352000000.0,,,,11914000000.0,,-3349000000.0,,,,,,,48315000000.0,415970000000.0,,,1.09,,,8519000000.0,,-427000000.0,,-5742000000.0,-1085000000.0,,,,,5006000000.0,,65436000000.0,3263000000.0,60306000000.0,,7240000000.0,351000000.0,,,,24686000000.0,,,4270000000.0,,19554000000.0,948000000.0,5170000000.0,,20781000000.0,,,49249000000.0,,,,300511000000.0,348826000000.0,,4470000000.0,,,4650000000.0,4783000000.0,,,,,2747000000.0,,,,93609000000.0,,,,-1859000000.0,2438000000.0,4125000000.0,18048000000.0,,,-138000000.0,19836000000.0,,,,204000000.0,26760000000.0,40350000000.0,11181000000.0,-102000000.0,-3291000000.0,1.09,4650000000.0,,,,,,,,,9809000000.0,153915000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,90000000.0,,,,,,,,,4271000000.0,,,-18609000000.0,16622000000.0,,,0.0,,,,3430000000.0,187222000000.0,3430000000.0,4125000000.0,568000000.0,38490000000.0,1649000000.0,,2526000000.0,,248209000000.0,,,,11248000000.0,,-4927000000.0,,,,,,,50555000000.0,416418000000.0,,,0.92,,,7780000000.0,,-2000000.0,,-3244000000.0,538000000.0,,,,,4922000000.0,,71456000000.0,3457000000.0,62447000000.0,,6512000000.0,-1333000000.0,,,,26993000000.0,,,4271000000.0,,19228000000.0,-695000000.0,2853000000.0,,20720000000.0,,,54834000000.0,,,,298235000000.0,348790000000.0,,4589000000.0,,,3950000000.0,3986000000.0,,,,,2993000000.0,,,,92810000000.0,,,,-5096000000.0,1737000000.0,3430000000.0,18483000000.0,,,-566000000.0,20500000000.0,,,,147000000.0,26783000000.0,39691000000.0,11700000000.0,-308000000.0,-3502000000.0,0.92,3950000000.0,,,,,,,,,10335000000.0,155257000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,215000000.0,,,,,,,,,4273972603.0,,,-18370000000.0,18656000000.0,,,0.0,,,,5669000000.0,190365000000.0,5669000000.0,3430000000.0,-1299000000.0,41714000000.0,1665000000.0,,2634000000.0,,249153000000.0,,,,13938000000.0,,-5204000000.0,,,,,,,53975000000.0,419155000000.0,,,1.46,,,11108000000.0,,-1000000.0,,-4959000000.0,-953000000.0,,,,,7169000000.0,,74187000000.0,4161000000.0,65288000000.0,,9080000000.0,957000000.0,,,,27880000000.0,,,4273972603.0,,18728000000.0,2239000000.0,5904000000.0,,20624000000.0,,,55531000000.0,,,,300653000000.0,354628000000.0,,4658000000.0,,,6240000000.0,6446000000.0,,,,,2892000000.0,,,,92509000000.0,,,,-3907000000.0,2111000000.0,5669000000.0,18761000000.0,,,-409000000.0,19413000000.0,,,,200000000.0,27084000000.0,40427000000.0,11487000000.0,-156000000.0,-3503000000.0,1.46,6240000000.0,,,,,,,,,11073000000.0,157797000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,494000000.0,20840000000.0,,-135000000.0,,477190000000.0,18094000000.0,3177000000.0,766000000.0,4255319149.0,,11480000000.0,-19564000000.0,16268000000.0,9595000000.0,,0.0,298223000000.0,-4971000000.0,-19574000000.0,3042000000.0,191794000000.0,3042000000.0,5669000000.0,-2318000000.0,21063000000.0,1272000000.0,,1915000000.0,18958000000.0,247101000000.0,-19446000000.0,-97000000.0,-3107000000.0,13364000000.0,-230089000000.0,-6094000000.0,0.0,21421000000.0,211599000000.0,279332000000.0,17258000000.0,-230089000000.0,47973000000.0,421653000000.0,45609000000.0,27244000000.0,1.41,477190000000.0,147668000000.0,8607000000.0,-60000000.0,-196000000.0,67733000000.0,-5501000000.0,1439000000.0,-1356000000.0,,,,5027000000.0,,68253000000.0,2612000000.0,57138000000.0,,8121000000.0,-1331000000.0,,346196000000.0,,19638000000.0,4237000000.0,986000000.0,4255319149.0,421653000000.0,18094000000.0,-2627000000.0,2513000000.0,-1981000000.0,19235000000.0,19638000000.0,,51985000000.0,20840000000.0,30953000000.0,-13798000000.0,298223000000.0,346196000000.0,16440000000.0,5028000000.0,2612000000.0,-16446000000.0,6000000000.0,6206000000.0,21063000000.0,-61000000.0,1272000000.0,,2848000000.0,19235000000.0,18745000000.0,22124000000.0,90530000000.0,3042000000.0,191794000000.0,4.88,-5584000000.0,3309000000.0,3042000000.0,18958000000.0,4237000000.0,9532000000.0,-868000000.0,17258000000.0,57138000000.0,,3042000000.0,215000000.0,27244000000.0,40790000000.0,11241000000.0,469000000.0,-3502000000.0,1.41,6000000000.0,,40790000000.0,3042000000.0,,0.0,,,4.88,10332000000.0,147668000000.0,247101000000.0,-19564000000.0,10332000000.0,36014000000.0,90530000000.0,50464000000.0,47973000000.0,-626000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,209000000.0,,,,,,,,,4272727273.0,,,-18782000000.0,13304000000.0,,,0.0,,,,4586000000.0,191222000000.0,4586000000.0,3042000000.0,-3777000000.0,42090000000.0,1553000000.0,,1883000000.0,,248563000000.0,,,,4289000000.0,,-5199000000.0,,,,,,,51576000000.0,420498000000.0,,,0.55,,,8338000000.0,,-421000000.0,,-1044000000.0,-896000000.0,,,,,4289000000.0,,63625000000.0,2748000000.0,66632000000.0,,4289000000.0,2257000000.0,,,,27105000000.0,,,4272727273.0,,20737000000.0,1544000000.0,3139000000.0,,19031000000.0,,,48342000000.0,,,,304613000000.0,356189000000.0,,4571000000.0,,,2350000000.0,2406000000.0,,,,,2770000000.0,,,,91536000000.0,,,,-5793000000.0,1621000000.0,4586000000.0,18332000000.0,,,-910000000.0,21794000000.0,,,,181000000.0,27287000000.0,42068000000.0,59336000000.0,-117000000.0,-3505000000.0,0.55,2350000000.0,,,,,,,,,13982000000.0,158168000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,83000000.0,,,,,,,,,4287671233.0,,,-18205000000.0,14396000000.0,,,0.0,,,,4213000000.0,191377000000.0,4213000000.0,4586000000.0,-28000000.0,41480000000.0,1563000000.0,,1241000000.0,,250853000000.0,,,,69091000000.0,,-6173000000.0,,,,,,,51743000000.0,419913000000.0,,,0.73,,,5947000000.0,,0.0,,548000000.0,-832000000.0,,,,,69091000000.0,,69091000000.0,2612000000.0,70287000000.0,,4632000000.0,-1243000000.0,,,,27132000000.0,,,4287671233.0,,22127000000.0,-373000000.0,-226000000.0,,19001000000.0,,,53095000000.0,,,,308986000000.0,360729000000.0,,4631000000.0,,,3130000000.0,3391000000.0,,,,,2827000000.0,,,,91977000000.0,,,,-6877000000.0,1287000000.0,4213000000.0,18835000000.0,,,-820000000.0,26195000000.0,,,,216000000.0,26846000000.0,42533000000.0,10835000000.0,-102000000.0,-3715000000.0,0.73,3130000000.0,,,,,,,,,15600000000.0,162264000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,477000000.0,,,,,,,,,4226666667.0,,,-19277000000.0,14411000000.0,,,0.0,,,,5351000000.0,189915000000.0,5351000000.0,4213000000.0,-31000000.0,40541000000.0,1759000000.0,,1474000000.0,,250512000000.0,,,,4721000000.0,,-6285000000.0,,,,,,,50008000000.0,419367000000.0,,,0.75,,,9079000000.0,,0.0,,-1666000000.0,-591000000.0,,,,,4721000000.0,,65049000000.0,2458000000.0,64195000000.0,,4721000000.0,1550000000.0,,,,25308000000.0,,,4226666667.0,,21997000000.0,1138000000.0,2794000000.0,,25950000000.0,,,49011000000.0,,,,309353000000.0,359361000000.0,,4873000000.0,,,3170000000.0,3247000000.0,,,,,2753000000.0,,,,98057000000.0,,,,-6150000000.0,1270000000.0,5351000000.0,17590000000.0,,,-802000000.0,21196000000.0,,,,232000000.0,26513000000.0,42920000000.0,60328000000.0,92000000.0,-3716000000.0,0.75,3170000000.0,,,,,,,,,15921000000.0,162252000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
