,timestamp,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualBasicAverageShares,annualChangeInInventory,annualCurrentLiabilities,trailingChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualSaleOfInvestment,annualStockBasedCompensation,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualCapitalStock,quarterlyInventory,annualPurchaseOfBusiness,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,trailingPretaxIncome,quarterlyDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,annualInventory,trailingCashDividendsPaid,trailingNetIncome,quarterlyPurchaseOfBusiness,annualNetPPE,quarterlyPretaxIncome,quarterlyNetPPE,annualEbitda,annualBasicEPS,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualGrossPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,annualDilutedAverageShares,trailingChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualGoodwill,quarterlyTotalAssets,annualInterestExpense,quarterlyTotalNonCurrentAssets,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBasicEPS,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingCapitalExpenditure,annualTotalRevenue,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualInvestingCashFlow,annualPretaxIncome,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,annualOperatingIncome,quarterlyCapitalStock,trailingRepaymentOfDebt,annualDilutedEPS,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingPurchaseOfInvestment,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyBasicAverageShares,trailingResearchAndDevelopment,annualCostOfRevenue,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,trailingCostOfRevenue,annualChangesInAccountReceivables,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,annualNetIncome,annualFreeCashFlow,annualCommonStockIssuance,annualCashDividendsPaid,quarterlyOperatingExpense,quarterlyLongTermDebt,quarterlyChangeInInventory,annualBeginningCashPosition,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyNetIncome,quarterlyDilutedEPS,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,annualTaxProvision,quarterlyOtherCurrentAssets,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,annualOtherCurrentAssets,trailingBasicAverageShares,trailingOtherIncomeExpense,trailingCommonStockIssuance,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingDilutedAverageShares
10,988588800,16479000.0,,,-31741000.0,16249000.0,429000.0,,,,,,,,,,,10513000.0,,,0.0,,86770000.0,,-9573000.0,,,,35678000.0,-46974000.0,,,,,497136000.0,,11086000.0,,,,,,36953000.0,74333000.0,,,0.0,31206000.0,,,,,,,,,,,,1081784000.0,,201131000.0,,,0.061667,,,3937000.0,,,627301000.0,,,,627301000.0,,,,,,,,6199000.0,,,72048000.0,,,-2000.0,,,70000.0,,,,674275000.0,,,,,,54048000.0,,,,,47206000.0,,240932000.0,25867000.0,,97832000.0,618488000.0,,-98901000.0,,627301000.0,,,,,415932000.0,,,,,,,,74333000.0,,118181000.0,880653000.0,,,,,4154000.0,,,,,-15756000.0,,,,,154490000.0,,,,,,86629000.0,,463296000.0,143100000.0,,45704000.0,86232000.0,-3550000.0,,,,,50626000.0,300000000.0,3135000.0,,,,,200000000.0,,25867000.0,0.051667,18773000.0,25867000.0,,,0.0,,500307000.0,,,,,,,,,,,,,,,
11,996537600,15184000.0,,,-23829000.0,19989000.0,2019000.0,,,,,,,,,,-28965000.0,11681000.0,,,5249000.0,,89610000.0,,-764000.0,,,,58116000.0,53777000.0,,,,,510906000.0,,14390000.0,,,,,,47966000.0,94863000.0,,,0.0,33799000.0,,,,,,,,,,80969000.0,,1189258000.0,,223528000.0,,,0.078333,,,34287000.0,,,681078000.0,,,,681078000.0,,,,,,,,10622000.0,,,88737000.0,,,,,,72000.0,,,,627301000.0,,,,,,56689000.0,,,,,46067000.0,,260259000.0,33576000.0,,103688000.0,661687000.0,,-24328000.0,,681078000.0,,,,,425628000.0,,,,,,,,123828000.0,,160151000.0,965730000.0,,,,,-12455000.0,,,,,10767000.0,,,,,188066000.0,,,,,,112846000.0,,527571000.0,156571000.0,,69395000.0,,0.0,,,,,57621000.0,300000000.0,-2840000.0,,,,,197864000.0,,33576000.0,0.065,19802000.0,33576000.0,,,0.0,,501536000.0,,,,,,,,,,,,,,,
12,1004486400,9743000.0,,,-21245000.0,15007000.0,4014000.0,,,,,,,,,,-28965000.0,11210000.0,,,5997000.0,,120488000.0,,-3230000.0,,,,19463000.0,-282587000.0,,,,,510221889.0,,19141000.0,,,,,,63802000.0,108695000.0,,,0.0,44387000.0,,,318674000.0,,,,,,,85210000.0,,1247350000.0,,240413000.0,,,0.103385,,,-1782000.0,,,398491000.0,,,,717165000.0,,,,,,,,11917000.0,,,108953000.0,,,818000.0,,,72000.0,,,,681078000.0,,,,,,74037000.0,,,,,62120000.0,,370241000.0,44661000.0,,138543000.0,636714000.0,,-317057000.0,,398491000.0,,,,,431835082.0,,,,,,,0.0,137660000.0,,329773000.0,1006937000.0,,,,,-2291000.0,,,,,-62667000.0,,,,,232727000.0,,,,,,117664000.0,,610636000.0,231698000.0,,73625000.0,,21000000.0,,,,,76423000.0,300000000.0,-30878000.0,,,143181000.0,,0.0,,44661000.0,0.08671,24786000.0,44661000.0,,,0.0,,306941000.0,,,,,,,,,,,,,,,
13,1012435200,48969000.0,,,-84260000.0,47846000.0,3896000.0,428830585.0,-123497000.0,433494000.0,,,,43497000.0,15320000.0,,-50441000.0,11897000.0,,,-75000.0,150000.0,213877000.0,,-841000.0,,,160806000.0,47549000.0,-65491000.0,519238000.0,791377000.0,,,,,31208000.0,213877000.0,,,,120128000.0,104028000.0,120128000.0,295259000.0,0.41354,4176000.0,44528000.0,17500000.0,,458377000.0,170569000.0,-341275000.0,,4176000.0,512965517.0,,,81119000.0,1503174000.0,16173000.0,269065000.0,,108000.0,,,0.0,-36711000.0,,1369471000.0,333000000.0,,-472917000.0,-161075000.0,791377000.0,,214019000.0,,,-601172000.0,252749000.0,,14759000.0,,99091000.0,214019000.0,,333000000.0,108000.0,,251762000.0,150000.0,,0.343505,-14408000.0,398491000.0,,333000000.0,176924000.0,,11171000.0,117323000.0,141210000.0,-156105000.0,,,102564000.0,,498039000.0,72820000.0,,185370000.0,739355000.0,3896000.0,-160886000.0,,333000000.0,,70193000.0,267476000.0,,,,850233000.0,153920000.0,305861000.0,,,,170569000.0,,433494000.0,1234109000.0,,458377000.0,,-51914000.0,-41322000.0,739355000.0,-50441000.0,,,-30787000.0,11897000.0,,,-98443000.0,306940000.0,,1234109000.0,,,,147348000.0,306940000.0,763819000.0,312669000.0,176924000.0,141210000.0,81119000.0,50000.0,176924000.0,-269000.0,90375000.0,,82806000.0,300000000.0,-92914000.0,674275000.0,147348000.0,70193000.0,,0.0,269065000.0,72820000.0,,33824000.0,72820000.0,,75825000.0,0.0,1503174000.0,305861000.0,,97185000.0,763819000.0,300000000.0,,0.0,,,,,,,,,
14,1020124800,14981000.0,,,-21192000.0,14111000.0,3944000.0,,,,,,,,,,-50441000.0,10488000.0,,,0.0,,253927000.0,,0.0,,,,48775000.0,-25849000.0,,,,,547695000.0,,35677000.0,,,,,,118922000.0,131267000.0,,,528000.0,52492000.0,,,521246000.0,,,,,,,,,1599717000.0,,280653000.0,,,0.183333,,,27583000.0,,,307151000.0,,,,828397000.0,,,,,,,50075000.0,12830000.0,,,190360000.0,,,-166000.0,,,151000.0,,,,333000000.0,,,,,,130021000.0,,-113638000.0,,,117191000.0,,582905000.0,83245000.0,,207165000.0,731066000.0,,-88735000.0,,307151000.0,,,,,452052000.0,,,,,,,,181708000.0,,426129000.0,1319064000.0,,,,,-120000.0,,,,,-54290000.0,,,,,390185000.0,,,,,,151429000.0,,868651000.0,375740000.0,,181928000.0,82857000.0,0.0,,,,,89974000.0,300000000.0,-40050000.0,,,49369000.0,,0.0,,83245000.0,0.156667,37482000.0,83245000.0,,,0.0,,304937000.0,,,,,,,,,,,,,,,
15,1028073600,5200000.0,,,-27832000.0,9846000.0,5607000.0,,,,,,,,,,-50441000.0,10593000.0,,,5734000.0,,285350000.0,,0.0,,,,668000.0,-60335000.0,,,,,506310000.0,,2251000.0,,,,,,7505000.0,143578000.0,,,4117000.0,57229000.0,,,579595000.0,,,,,,,,,1615154000.0,,290674000.0,,,0.01,,,-27164000.0,,,246816000.0,,,,826411000.0,,,,,,,,14069000.0,,,165395000.0,,,2179000.0,,,153000.0,,,,307151000.0,,,,,,20234000.0,,-153908000.0,,,6165000.0,,427285000.0,5254000.0,,99302000.0,731622000.0,,-70849000.0,,246816000.0,,,,,456888000.0,,,,,,,,194019000.0,,423696000.0,1324480000.0,,,,,0.0,,,,,-22496000.0,,,,,395438000.0,,,,,,133038000.0,,883532000.0,327983000.0,,186157000.0,80462000.0,10980000.0,,,,,93137000.0,300000000.0,-31423000.0,,,62420000.0,,0.0,,5254000.0,0.01,35908000.0,5254000.0,,,0.0,,307926000.0,,,,,,,,,,,,,,,
16,1036022400,4326000.0,,,-4159000.0,2713000.0,5580000.0,,,,,,,,,,-50441000.0,66465000.0,,,0.0,,205043000.0,,-61832000.0,,,,91264000.0,75719000.0,,,,,459994003.0,,0.0,,,,,,-48636000.0,138778000.0,,,584000.0,57779000.0,,,589042000.0,,,,,,,78158000.0,,1629697000.0,,283401000.0,,,-0.10672,,,87105000.0,,,322535000.0,,,,911577000.0,,,,,,,,16166000.0,,,170589000.0,,,2326000.0,,,157000.0,,,,246816000.0,,,,,,-33940000.0,,-131963000.0,,,-50106000.0,,430304000.0,-48636000.0,,108198000.0,750420000.0,,-18258000.0,,322535000.0,,,,,459994003.0,,,,,,,,189219000.0,,444080000.0,1346296000.0,,,,,0.0,,,,,83650000.0,,,,,346802000.0,,,,,,149861000.0,,879277000.0,322106000.0,,203832000.0,,0.0,,,,,158304000.0,300000000.0,80307000.0,,,63495000.0,,0.0,,-48636000.0,-0.10672,38693000.0,-48636000.0,,,0.0,,306340000.0,,,,,,,,,,,,,,,
17,1043971200,980000.0,,,-9940000.0,-384000.0,5676000.0,460308846.0,68831000.0,379448000.0,,,,58216000.0,422200000.0,,-93931000.0,10473000.0,,,0.0,158000.0,145046000.0,,0.0,,,265032000.0,124325000.0,24459000.0,576012000.0,1028413000.0,76471000.0,,,,21830000.0,145046000.0,,,,135152000.0,72766000.0,135152000.0,202202000.0,0.196765,4176000.0,57373000.0,7000000.0,,681419000.0,229083000.0,13994000.0,,4176000.0,504926537.0,,76471000.0,,1617015000.0,,265413000.0,,3760000.0,,,0.0,114385000.0,,1909447000.0,346994000.0,,-639500000.0,-63123000.0,1028413000.0,,141129000.0,,,-277324000.0,150557000.0,150449000.0,15151000.0,,26286000.0,141129000.0,,346994000.0,3760000.0,,143986000.0,158000.0,,0.18009,0.0,322535000.0,,346994000.0,90799000.0,,5734000.0,85887000.0,228467000.0,-239991000.0,,,70736000.0,,468953000.0,50936000.0,,161347000.0,684328000.0,5676000.0,-99482000.0,,346994000.0,,,432026000.0,,,,1333435000.0,224873000.0,304880000.0,,,,229083000.0,,379448000.0,1351602000.0,,681419000.0,,29768000.0,29888000.0,684328000.0,-93931000.0,,,28538000.0,10473000.0,,,35402000.0,397739000.0,,1351602000.0,,,,154501000.0,397739000.0,932687000.0,307606000.0,90799000.0,228467000.0,,0.0,90799000.0,201909000.0,25487000.0,,90611000.0,300000000.0,59997000.0,333000000.0,154501000.0,,,0.0,265413000.0,50936000.0,,95070000.0,50936000.0,,59758000.0,0.0,1617015000.0,304880000.0,,207153000.0,932687000.0,300000000.0,,0.0,,,,,,,,,
18,1051660800,7846000.0,,,-25592000.0,6432000.0,6203000.0,,,,,,,,,,-93931000.0,55488000.0,,,0.0,,165785000.0,,0.0,,,,40428000.0,-68198000.0,,,,,503775000.0,,8463000.0,,,,,,28210000.0,148904000.0,,,525000.0,59310000.0,,,771542000.0,,,,,,,82352000.0,,1687533000.0,,286744000.0,,,0.04,,,14836000.0,,,278796000.0,,,,1050338000.0,,,,,,,185786000.0,15958000.0,,,234437000.0,,,4154000.0,,,159000.0,,,,346994000.0,,,,,,42306000.0,,-275252000.0,,,26348000.0,,404983000.0,19747000.0,,126568000.0,726703000.0,,-115058000.0,,278796000.0,,,,,475866000.0,,,,,,,,242835000.0,,416509000.0,1400789000.0,,,,,,,,,,4256000.0,,,,,417486000.0,,,,,,155751000.0,,960830000.0,278415000.0,,175344000.0,,0.0,,,,,100220000.0,300000000.0,-20739000.0,,,,,6000000.0,,19747000.0,0.04,40910000.0,19747000.0,,,0.0,,310194000.0,,,,,,,,,,,,,,,
19,1059609600,12038000.0,,,-66271000.0,10648000.0,6528000.0,,,,,,,,,,-93931000.0,56037000.0,,,0.0,,217859000.0,,0.0,,,,18814000.0,-4499000.0,,,,,523653000.0,,2511000.0,,,,,,26661000.0,198945000.0,,,4117000.0,65620000.0,,,737290000.0,,,,,,,79088000.0,,1780113000.0,,334070000.0,,,0.05,,,-47457000.0,,,274297000.0,,,,1011587000.0,,,,,,,213979000.0,19610000.0,,,282397000.0,,,2989000.0,,,161000.0,,,,278796000.0,,,,,,44242000.0,,-181669000.0,,,24632000.0,,459774000.0,24150000.0,,129974000.0,784260000.0,,-33961000.0,,274297000.0,,,,,480231000.0,,,,,,,,292876000.0,,476238000.0,1446043000.0,,,,,,,,,,-25830000.0,,,,,441636000.0,,,,,,190213000.0,,995853000.0,329800000.0,,183196000.0,,0.0,,,,,105342000.0,300000000.0,-52074000.0,,,,,4500000.0,,24150000.0,0.046667,39722000.0,24150000.0,,,0.0,,308022000.0,,,,,,,,,,,,,,,
20,1067558400,9868000.0,,3794000.0,-23385000.0,-291825000.0,5788000.0,,,,,,,,,,-93931000.0,6733000.0,,6380000.0,0.0,,260819000.0,,-14140000.0,,,,-8615000.0,-42484000.0,,,,,519187406.0,,-803000.0,,,,,,5553000.0,196230000.0,,,0.0,73052000.0,,,380313000.0,,,,,,,153512000.0,,1458780000.0,,400676000.0,,,0.01334,,,-32000000.0,,,231813000.0,,,,612126000.0,,,,,,,535932000.0,22842000.0,,,242309000.0,,,-5658000.0,,,162000.0,,,,274297000.0,,,,,,41703000.0,,-183288000.0,,,18861000.0,,486069000.0,6356000.0,,134131000.0,449098000.0,,257956000.0,,231813000.0,,,,,484503748.0,,,,,,,,290161000.0,,435502000.0,1058104000.0,,,,,,,,,,-47003000.0,,,,,447992000.0,,,,,,157839000.0,,1009682000.0,351938000.0,,187405000.0,,-71303000.0,,,,,115270000.0,,-38894000.0,,,,,4582000.0,,6356000.0,0.01334,42218000.0,6356000.0,,,0.0,,13596000.0,,,,,,,,,,,,,,,
21,1075507200,8005000.0,,95000.0,-12356000.0,4454000.0,4015000.0,482530735.0,-85126000.0,334112000.0,,,,82688000.0,1021590000.0,,-147846000.0,7731000.0,,8609000.0,-300000000.0,164000.0,234238000.0,,-75000.0,,,49678000.0,-949000.0,-17391000.0,528878000.0,604043000.0,148872000.0,,,8609000.0,2083000.0,234238000.0,,,,190029000.0,26249000.0,190029000.0,176345000.0,0.15341,0.0,71990000.0,0.0,,389621000.0,337875000.0,-132572000.0,,0.0,517862069.0,,148872000.0,,1399344000.0,12010000.0,346632000.0,,-4618000.0,,,4582000.0,-13305000.0,,1822945000.0,214422000.0,,-734642000.0,-127604000.0,604043000.0,,185342000.0,,,88041000.0,86673000.0,85893000.0,24278000.0,,-270291000.0,185342000.0,,214422000.0,-4618000.0,,93657000.0,164000.0,,0.143405,-13535000.0,231813000.0,,214422000.0,74419000.0,,-300000000.0,48094000.0,144755000.0,-94433000.0,,,23816000.0,,472119000.0,24166000.0,,138205000.0,348159000.0,4015000.0,-20896000.0,,214422000.0,,,435221000.0,,,,1294067000.0,269972000.0,14047000.0,,,,337875000.0,,334112000.0,1052712000.0,,389621000.0,,55135000.0,,348159000.0,-147846000.0,,,-112191000.0,7731000.0,,,-180768000.0,472158000.0,,1052712000.0,,,,196631000.0,472158000.0,1051185000.0,333914000.0,74419000.0,144755000.0,,0.0,74419000.0,-77926000.0,37757000.0,,114389000.0,,26581000.0,346994000.0,196631000.0,,,4582000.0,346632000.0,24166000.0,,42399000.0,24166000.0,,12254000.0,0.0,1399344000.0,14047000.0,,165249000.0,1051185000.0,,,0.0,,,,,,,,,
22,1083283200,15181000.0,,76000.0,-18599000.0,13698000.0,3043000.0,,,,,,,,,,-166020000.0,7255000.0,,8609000.0,0.0,,234796000.0,,32000.0,,,,61486000.0,-17747000.0,,,,,535437000.0,,5338000.0,,,,,,26687000.0,185041000.0,,,0.0,77750000.0,,,460628000.0,,,,,,,148937000.0,,1458190000.0,,341233000.0,,,0.043333,,,42887000.0,,,196675000.0,,,,657303000.0,,,,,,,75348000.0,23412000.0,,,214618000.0,,,-6230000.0,,,166000.0,,,,214422000.0,,,,,,47292000.0,,-149680000.0,,,23880000.0,,471905000.0,21349000.0,,148836000.0,372087000.0,,-92931000.0,,196675000.0,,,,,495513000.0,,,,,,,,351061000.0,,358551000.0,1116957000.0,,,,,,,,,,16838000.0,,,,,493507000.0,,,,,,205308000.0,,1086103000.0,323069000.0,,140890000.0,,0.0,,,,,124956000.0,,-558000.0,,,,,4582000.0,,21349000.0,0.04,47206000.0,21349000.0,,,0.0,,13536000.0,,,,,,,,,,,,,,,
23,1091232000,4606000.0,,46000.0,-16628000.0,3256000.0,2038000.0,,,,,,,,,,-184662000.0,8277000.0,,8609000.0,0.0,,266985000.0,,-42000.0,,,,-28891000.0,-16096000.0,,,,,532257000.0,,1280000.0,,,,,,6399000.0,182988000.0,,,0.0,85420000.0,,,432745000.0,,,,,,,143330000.0,,1480889000.0,,334595000.0,,,0.01,,,-45519000.0,,,180579000.0,,,,613324000.0,,,,,,,46619000.0,24074000.0,,,223201000.0,,,-6645000.0,,,167000.0,,,,196675000.0,,,,,,27873000.0,,-20452000.0,,,3799000.0,,456061000.0,5119000.0,,140093000.0,385727000.0,,9539000.0,,180579000.0,,,,,498756000.0,,,,,,,,367650000.0,,374036000.0,1146294000.0,,,,,,,,,,-58742000.0,,,,,498626000.0,,,,,,246396000.0,,1095162000.0,315968000.0,,148797000.0,,0.0,,,,,136294000.0,,-32189000.0,,,,,3082000.0,,5119000.0,0.01,50874000.0,5119000.0,,,0.0,,11691000.0,,,,,,,,,,,,,,,
24,1099180800,11036000.0,,25000.0,-14057000.0,-14286000.0,1360000.0,,,,,,,,,,-203523000.0,8132000.0,,8609000.0,0.0,,297551000.0,,983000.0,,,,434000.0,-23892000.0,,,,,518347826.0,,6470000.0,,,,,,32349000.0,182198000.0,,,0.0,87880000.0,,,431163000.0,,,,,,,138175000.0,,1539656000.0,,328505000.0,,,0.05336,,,-13623000.0,,,156687000.0,,,,587850000.0,,,,,,,56668000.0,24026000.0,,,262960000.0,,,-4944000.0,,,168000.0,,,,180579000.0,,,,,,52784000.0,,-52651000.0,,,28758000.0,,515591000.0,25879000.0,,166742000.0,431245000.0,,-10040000.0,,156687000.0,,,,,498116942.0,,,,,,,,385721000.0,,415153000.0,1211151000.0,,,,,,,,,,-49200000.0,,,,,524505000.0,,,,,,307409000.0,,1108411000.0,348849000.0,,150833000.0,,0.0,,,,,137984000.0,,-30566000.0,,,,,7483000.0,,25879000.0,0.050025,50104000.0,25879000.0,,,0.0,,16092000.0,,,,,,,,,,,,,,,
25,1107129600,11679000.0,,17000.0,-17977000.0,11175000.0,856000.0,497937031.0,-81280000.0,421156000.0,,,,102597000.0,229068000.0,,-216867000.0,9034000.0,,20754000.0,0.0,169000.0,315518000.0,,-379000.0,,,132200000.0,99171000.0,51825000.0,649486000.0,670045000.0,135621000.0,,,20754000.0,12001000.0,315518000.0,,,,178955000.0,60010000.0,178955000.0,216190000.0,0.2001,0.0,84054000.0,0.0,,461533000.0,395822000.0,-5910000.0,,0.0,529409295.0,,135621000.0,,1628536000.0,164000.0,323610000.0,,-6389000.0,,,8358000.0,81194000.0,,2010033000.0,208512000.0,,-313760000.0,-67261000.0,670045000.0,,238223000.0,,,-151953000.0,125445000.0,50433000.0,31085000.0,,13843000.0,238223000.0,,208512000.0,-6389000.0,,113593000.0,169000.0,,0.190095,594000.0,156687000.0,,208512000.0,100356000.0,,0.0,88241000.0,170577000.0,-90977000.0,,,57156000.0,,566476000.0,48009000.0,,193815000.0,450268000.0,856000.0,-58521000.0,,208512000.0,,11500000.0,535893000.0,,,,1360547000.0,335104000.0,29112000.0,,,0.0,395822000.0,,421156000.0,1304926000.0,,461533000.0,,12141000.0,,450268000.0,-216867000.0,,,-4007000.0,9034000.0,,,-95111000.0,572514000.0,-24644000.0,1304926000.0,,,,296279000.0,572514000.0,1178268000.0,372661000.0,100356000.0,170577000.0,,0.0,100356000.0,64939000.0,42502000.0,,136659000.0,,-17967000.0,214422000.0,296279000.0,11500000.0,,8358000.0,323610000.0,48009000.0,,52605000.0,48009000.0,,25089000.0,0.0,1628536000.0,29112000.0,,200789000.0,1178268000.0,,,0.0,,,,,,,,,
26,1114819200,36011000.0,,10000.0,-13504000.0,-12476000.0,345000.0,,,,,,,,,,-235448000.0,10678000.0,,20754000.0,491000.0,,307759000.0,,488000.0,,,,89579000.0,72492000.0,,,,,541476000.0,,16111000.0,,,,,,80555000.0,169236000.0,,,0.0,85913000.0,,,450508000.0,,,,,,,135523000.0,,1635094000.0,,315437000.0,,,0.126667,,,76075000.0,,,281004000.0,,,,731512000.0,,,,,,,65304000.0,24893000.0,,,182146000.0,,,-6546000.0,,,173000.0,,,,208512000.0,,,,,,101075000.0,,-56411000.0,,,76182000.0,,583846000.0,64444000.0,,210153000.0,404507000.0,,-4611000.0,,281004000.0,,,,,505941000.0,,,,,,,-48467000.0,404684000.0,,375520000.0,1319657000.0,,,,,,,,,,294000.0,,,,,636958000.0,,,,,,255252000.0,,1230587000.0,373693000.0,,193029000.0,,0.0,,,,,133971000.0,8233000.0,7759000.0,,,,,0.0,,64444000.0,0.12,48058000.0,64444000.0,,,0.0,,28987000.0,,,,,,,,,,,,,,,
27,1122768000,19884000.0,,2000.0,-29185000.0,-30503000.0,,,,,,,,,,,-254277000.0,15977000.0,,20754000.0,0.0,,300955000.0,,354000.0,,,,47347000.0,-38834000.0,,,,,542370000.0,,10419000.0,,,,,,85256000.0,178951000.0,,,0.0,85814000.0,,,475376000.0,,,,,,,131375000.0,,1728218000.0,,326303000.0,,,0.146667,,,18162000.0,,,242170000.0,,,,717546000.0,,,,,,,50310000.0,24774000.0,,,221047000.0,,,-6508000.0,,,174000.0,,,,281004000.0,,,,,,104811000.0,,-76803000.0,,,80037000.0,,574812000.0,74837000.0,,217534000.0,452985000.0,,-55678000.0,,242170000.0,,,,,506829000.0,,,,,,,-50042000.0,433228000.0,,425498000.0,1401915000.0,,,,,,,,,,-52486000.0,,,,,711795000.0,,,,,,355393000.0,,1275233000.0,357278000.0,,198867000.0,,0.0,,,,,137497000.0,,6804000.0,,,5584000.0,,6733000.0,,74837000.0,0.136667,51683000.0,74837000.0,,,0.0,,27487000.0,,,,,,,,,,,,,,,
28,1130716800,49325000.0,,1000.0,-13466000.0,8834000.0,,,,,,,,,,,-273443000.0,24713000.0,,20754000.0,-491000.0,,284847000.0,,-13392000.0,,,,84099000.0,122138000.0,,,,,550275862.0,,12429000.0,,,,,,77682000.0,178505000.0,,,0.0,87937000.0,,,421870000.0,,,,,,,152314000.0,,1805508000.0,,355532000.0,,,0.12673,,,70633000.0,,,364308000.0,,,,786178000.0,,,,,,,101672000.0,24522000.0,,,179777000.0,,,-6308000.0,,,178000.0,,,,242170000.0,,,,,,96058000.0,,-49317000.0,,,71536000.0,,583415000.0,65253000.0,,228168000.0,456067000.0,,29205000.0,,364308000.0,,,,,510125937.0,,,,,,,-40000000.0,451948000.0,,427167000.0,1449976000.0,,,,,,,,,,-6488000.0,,,,,777048000.0,,,,,,351737000.0,,1349441000.0,355247000.0,,247390000.0,,-9684000.0,,,,,156632000.0,,16108000.0,,,,,8146000.0,,65253000.0,0.12006,54537000.0,65253000.0,,,0.0,,28900000.0,,,,,,,,,,,,,,,
