date,annualTotalNonCurrentAssets,annualOtherIncomeExpense,annualGrossProfit,quarterlyDilutedAverageShares,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,annualNetPPE,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualCapitalStock,quarterlyPretaxIncome,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEbitda,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualGrossPPE,annualNetIncomeCommonStockholders,annualInventory,trailingCashFlowFromContinuingFinancingActivities,annualChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyNetOtherInvestingChanges,annualStockBasedCompensation,trailingChangeInCashSupplementalAsReported,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,annualRepaymentOfDebt,annualStockholdersEquity,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,annualBasicEPS,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyStockholdersEquity,trailingSaleOfInvestment,annualOtherCurrentLiabilities,quarterlyNetIncome,quarterlyGrossPPE,annualCapitalExpenditure,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,quarterlyStockBasedCompensation,annualChangeInInventory,quarterlyTotalRevenue,trailingNetIncome,quarterlyTaxProvision,quarterlyNetPPE,annualPurchaseOfBusiness,annualNetIncome,annualBasicAverageShares,annualChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,trailingBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyOperatingIncome,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyDilutedEPS,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingCashFlow,trailingFreeCashFlow,trailingCommonStockIssuance,annualCommonStockIssuance,annualOtherShortTermInvestments,annualFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingOperatingIncome,annualTotalRevenue,annualCostOfRevenue,annualOperatingIncome,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyRetainedEarnings,trailingTotalRevenue,annualOtherCurrentAssets,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualAccountsPayable,trailingEndCashPosition,annualChangeInAccountPayable,trailingTaxProvision,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyEndCashPosition,quarterlyCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualTotalAssets,quarterlyCostOfRevenue,annualGoodwill,quarterlyInvestingCashFlow,annualNonCurrentDeferredRevenue,annualAccountsReceivable,trailingResearchAndDevelopment,annualEndCashPosition,annualPurchaseOfInvestment,trailingChangeInAccountPayable,annualTaxProvision,trailingNetOtherFinancingCharges,annualRetainedEarnings,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,annualOtherNonCurrentAssets,quarterlySaleOfInvestment,quarterlyBasicEPS,annualSaleOfInvestment,trailingCapitalExpenditure,quarterlyGrossProfit,annualInvestmentsAndAdvances,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,quarterlyAccountsPayable,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualCurrentAssets,annualPretaxIncome,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyBasicAverageShares,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,annualCurrentLiabilities,quarterlyTotalNonCurrentAssets,annualDilutedEPS,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingCashDividendsPaid,annualInterestExpense,trailingBasicAverageShares,quarterlyInterestExpense,trailingDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualCurrentDebt,annualCashDividendsPaid,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyCashDividendsPaid,annualLongTermDebt,annualDeferredIncomeTax,quarterlyCurrentDebt,trailingInterestExpense,quarterlyLongTermDebt,trailingBasicEPS
2010-12-31,125264000.0,-815000.0,239490000.0,,,0.0,313510000.0,7056000.0,,,75000.0,21082000.0,48678000.0,,77139000.0,,313510000.0,61037000.0,75000.0,66859000.0,103383000.0,25803000.0,41245000.0,13517000.0,,-141045000.0,,66000.0,9315000.0,,-250000.0,13517000.0,-3131000.0,0.0,,232454000.0,73950000.0,,,,169648000.0,0.295,34019000.0,5696000.0,232454000.0,,0.0,16141000.0,25803000.0,-3776000.0,,,184149000.0,,10526000.0,82983000.0,12802000.0,,,0.0,10883000.0,,134348000.0,11603000.0,-10280000.0,-18747000.0,,0.0,,2469000.0,-5946000.0,93599000.0,,4941000.0,7056000.0,0.0,41245000.0,140726000.0,-17784000.0,169648000.0,,212458000.0,,6808000.0,,-18747000.0,20698000.0,41245000.0,-876000.0,,312968000.0,31424000.0,,,0.0,241388000.0,99607000.0,2181000.0,218382000.0,420158000.0,,324696000.0,85206000.0,55341000.0,,94586000.0,,-18727000.0,,0.0,45545000.0,246651000.0,1463000.0,94586000.0,3294000.0,49801000.0,12761000.0,,2437000.0,,35973000.0,22161000.0,,72336000.0,66859000.0,35973000.0,4909000.0,545422000.0,24223000.0,,-48908000.0,82983000.0,72336000.0,,72122000.0,-411113000.0,,15096000.0,,-18727000.0,16141000.0,35876000.0,-278447000.0,1272000.0,56283000.0,,136380000.0,,69376000.0,73950000.0,,3126000.0,2181000.0,0.0,1590000.0,12761000.0,156406000.0,,420158000.0,56341000.0,,,,-104381000.0,-12773000.0,218382000.0,125264000.0,0.265,16141000.0,545422000.0,11603000.0,1272000.0,312968000.0,30548000.0,72122000.0,,62000.0,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,,162864000.0,,,,,,,,18143000.0,52405000.0,,66859000.0,,301598000.0,,77000.0,68981000.0,,,,,,,,0.0,,,-95000.0,12125000.0,550000.0,0.0,,,131105000.0,,,,187517000.0,,,,258092000.0,,,13587000.0,27436000.0,,,,,,19695000.0,78512000.0,14421000.0,,,0.0,,,,15225000.0,2122000.0,,,0.0,,3070000.0,,93266000.0,,4556000.0,7098000.0,,,,,,,,,8075000.0,,-20338000.0,17445000.0,,-694000.0,0.085,,40176000.0,,,,,,,234981000.0,403198000.0,,,,,,93737000.0,,-5140000.0,,,,232617000.0,1678000.0,,5216000.0,,,,,,,19123000.0,,71326000.0,68981000.0,18697000.0,,,23416000.0,,-46934000.0,,,,,,,,,,13587000.0,37984000.0,,,83455000.0,0.09,,,69850000.0,,,-4225000.0,2756000.0,,1115000.0,8696000.0,,,,,,,150308000.0,-129695000.0,1009000.0,,183612000.0,,13587000.0,586810000.0,,3178000.0,328718000.0,39482000.0,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,163887000.0,,,,,,,,19435000.0,57686000.0,,68981000.0,,342020000.0,,77000.0,78019000.0,,,,,,,,-2623000.0,,,-207000.0,13650000.0,-2005000.0,0.0,,,126478000.0,,,,192450000.0,,,,287520000.0,,,14494000.0,28899000.0,,,,,,14392000.0,80749000.0,15942000.0,,,0.0,,,,20677000.0,9038000.0,,,0.0,,3870000.0,,103023000.0,,4941000.0,7339000.0,,,,,,,,,7635000.0,,-21560000.0,18779000.0,,-756000.0,0.09,,34068000.0,,,,,,,246289000.0,454412000.0,,,,,,101426000.0,,9354000.0,,,,264001000.0,1658000.0,,3524000.0,,,,,,,20437000.0,,72212000.0,78019000.0,19976000.0,,,26558000.0,,-32953000.0,,,,,,,,,,14494000.0,41744000.0,,,128390000.0,0.1,,,76465000.0,,,4580000.0,3184000.0,,3376000.0,13207000.0,,,,,,,152267000.0,-157964000.0,-946000.0,,180823000.0,,14494000.0,635235000.0,,4895000.0,347715000.0,33312000.0,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,,163869000.0,,,,,,,,27124000.0,59127000.0,,78019000.0,,389166000.0,,155000.0,66630000.0,,,,,,,,0.0,,,60000.0,12968000.0,-23000.0,0.0,,,113801000.0,,,,192927000.0,,,,316867000.0,,,17917000.0,29711000.0,,,,,,12144000.0,82199000.0,16834000.0,,,0.0,,,,20254000.0,-11389000.0,,,0.0,,5734000.0,,116426000.0,,9207000.0,7485000.0,,,,,,,,,7572000.0,,-22226000.0,26160000.0,,-1335000.0,0.11,,36039000.0,,,,,,,251667000.0,503926000.0,,,,,,102453000.0,,27271000.0,,,,322536000.0,1778000.0,,17917000.0,,,,,,,27938000.0,,75835000.0,66630000.0,22286000.0,,,31139000.0,,-52950000.0,,,,,,,,,,17917000.0,42293000.0,,,67836000.0,0.12,,,85287000.0,,,2159000.0,-4000.0,,4773000.0,15342000.0,,,,,,,153265000.0,-119451000.0,-3622000.0,,167061000.0,,17917000.0,670987000.0,,4557000.0,354120000.0,34704000.0,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,211177000.0,-354000.0,319978000.0,,,,390273000.0,7966000.0,,,156000.0,27371000.0,61856000.0,,66630000.0,,390273000.0,95720000.0,156000.0,71990000.0,132842000.0,31819000.0,62492000.0,16249000.0,,5131000.0,,0.0,19015000.0,,-112000.0,16249000.0,-4556000.0,0.0,,358354000.0,148414000.0,,,,206928000.0,0.41,39797000.0,6816000.0,358354000.0,,0.0,16494000.0,31819000.0,-3624000.0,,,231074000.0,,5407000.0,87905000.0,16380000.0,,,0.0,62492000.0,,167497000.0,21624000.0,5360000.0,-23853000.0,,0.0,,6341000.0,-6034000.0,120861000.0,,10877000.0,7966000.0,-2623000.0,62492000.0,152581000.0,-23246000.0,206928000.0,,66859000.0,,16515000.0,,-23853000.0,26520000.0,62492000.0,-839000.0,,376393000.0,22559000.0,,,0.0,318283000.0,129218000.0,402000.0,266864000.0,523570000.0,,433576000.0,113598000.0,88904000.0,,109529000.0,,43765000.0,,0.0,51811000.0,318283000.0,1875000.0,109529000.0,16494000.0,63577000.0,19768000.0,,6801000.0,,15971000.0,28395000.0,,95522000.0,71990000.0,15971000.0,19829000.0,734747000.0,32485000.0,,-33989000.0,87905000.0,95522000.0,,71990000.0,-516906000.0,,29581000.0,,43765000.0,16494000.0,45476000.0,-166826000.0,4899000.0,76646000.0,,356327000.0,,88376000.0,148414000.0,,4287000.0,402000.0,0.0,10565000.0,19768000.0,163781000.0,,523570000.0,92073000.0,,,,-109796000.0,-19687000.0,266864000.0,211177000.0,0.38,16494000.0,734747000.0,21624000.0,4899000.0,376393000.0,21720000.0,71990000.0,,0.0,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,,165751000.0,,-550000.0,,,,,,19729000.0,67489000.0,,71990000.0,,428070000.0,,158000.0,74783000.0,,,,,,,,0.0,,,-71000.0,17959000.0,-3409000.0,0.0,,,172236000.0,,,,216558000.0,,,,398327000.0,,,14173000.0,35177000.0,,,,,,24063000.0,98014000.0,19667000.0,,,0.0,,13551000.0,,21142000.0,2793000.0,,,,,7246000.0,,117247000.0,,5556000.0,9560000.0,,,,,,,,,15871000.0,,-25617000.0,18715000.0,,-1624000.0,0.09,,48518000.0,,,,,,,270961000.0,551500000.0,,,,,,119156000.0,,57938000.0,,,,353287000.0,2082000.0,,14173000.0,,,,,,,20797000.0,,84759000.0,74783000.0,16721000.0,,,31043000.0,,-62299000.0,,,,,,,,,,14173000.0,47822000.0,,,132442000.0,0.09,,,86204000.0,,,-6319000.0,2130000.0,,2320000.0,13764000.0,,,,,,,156010000.0,-192567000.0,10763000.0,,236944000.0,,14173000.0,788444000.0,,8625000.0,390117000.0,46894000.0,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,,166061000.0,,,,,,,,22226000.0,70885000.0,,74783000.0,,401629000.0,,159000.0,81226000.0,,,,,,,,0.0,,,73000.0,20828000.0,-4543000.0,0.0,,,242769000.0,,,,226510000.0,,,,426644000.0,,,13950000.0,37741000.0,,,,,,18274000.0,104858000.0,20388000.0,,,0.0,,,,20696000.0,6443000.0,,,,,7852000.0,,128962000.0,,8276000.0,10247000.0,,,,,,,,,6937000.0,,-27494000.0,20950000.0,,-2231000.0,0.08,,43518000.0,,,,,,,294977000.0,540441000.0,,,,,,125554000.0,,71888000.0,,,,320403000.0,2995000.0,,13950000.0,,,,,,,23945000.0,,95351000.0,81226000.0,17280000.0,,,37127000.0,,-43634000.0,,,,,,,,,,13950000.0,50497000.0,,,121055000.0,0.09,,,91835000.0,,,10640000.0,1154000.0,,2838000.0,24101000.0,,,,,,,157474000.0,-162458000.0,-11091000.0,,306734000.0,,13950000.0,847175000.0,,7715000.0,420531000.0,41287000.0,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,,166791000.0,,,,,,,,26771000.0,72690000.0,,81226000.0,,374646000.0,,161000.0,75466000.0,,,,,,,,343174000.0,,,-317000.0,26182000.0,-7025000.0,0.0,,,315657000.0,,,,230562000.0,,,,478469000.0,,,17206000.0,55789000.0,,,,,,12619000.0,109516000.0,20498000.0,,,0.0,,,,26589000.0,-5760000.0,,,,,8830000.0,,136268000.0,,9565000.0,26020000.0,,,,,,,,,22809000.0,,-29769000.0,25770000.0,,-16428000.0,0.1,,41537000.0,,,,,,,298694000.0,514652000.0,,,,,,136105000.0,,89094000.0,,,,299180000.0,2999000.0,,18062000.0,,,,,,,28769000.0,,89843000.0,75466000.0,19032000.0,,,37808000.0,,-69546000.0,,,,,,,,,,17206000.0,52192000.0,,,-227729000.0,0.11,,,98460000.0,,,-1272000.0,3577000.0,,4453000.0,23160000.0,,,,,,,158751000.0,-168364000.0,6008000.0,,398616000.0,,17206000.0,913268000.0,,6546000.0,434799000.0,25109000.0,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,406223000.0,-485000.0,386219000.0,166955000.0,2117000.0,-500000.0,413694000.0,25638000.0,,2117000.0,162000.0,36270000.0,74680000.0,,75466000.0,,413694000.0,112039000.0,162000.0,122975000.0,183866000.0,56858000.0,66836000.0,21060000.0,,50985000.0,,0.0,30690000.0,,-170000.0,21060000.0,3674000.0,0.0,,510934000.0,325892000.0,,,,247268000.0,0.42,50156000.0,11564000.0,510934000.0,,0.0,21507000.0,56858000.0,-22083000.0,,,285744000.0,,18046000.0,115917000.0,20525000.0,,,0.0,881000.0,2081000.0,204666000.0,29342000.0,47509000.0,-31220000.0,,,,6762000.0,-11303000.0,151162000.0,,14763000.0,25638000.0,-1249000.0,66836000.0,158074000.0,-12120000.0,247268000.0,,71990000.0,,4539000.0,,-31220000.0,35040000.0,66836000.0,-1800000.0,0.13,464563000.0,50293000.0,,,38087000.0,290719000.0,161783000.0,3091000.0,319304000.0,569274000.0,,533639000.0,147420000.0,100475000.0,,145259000.0,,110601000.0,,0.0,73002000.0,290719000.0,3488000.0,145259000.0,-12000.0,81078000.0,20816000.0,,961000.0,,51220000.0,38528000.0,,107642000.0,122975000.0,51220000.0,12069000.0,975497000.0,41442000.0,,-7232000.0,115917000.0,107642000.0,,122975000.0,-601087000.0,,38160000.0,,110601000.0,21507000.0,54155000.0,-182711000.0,6168000.0,72766000.0,0.13,441708000.0,,109720000.0,325892000.0,,-2088000.0,3091000.0,0.0,2458000.0,20816000.0,166329000.0,,569274000.0,104996000.0,,,160034000.0,-77698000.0,-17800000.0,319304000.0,406223000.0,0.4,21507000.0,975497000.0,29342000.0,6168000.0,464563000.0,48493000.0,122975000.0,,0.0,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,167823000.0,,-5979000.0,,,,7198000.0,,16975000.0,81301000.0,,122975000.0,,460380000.0,,164000.0,97384000.0,,,,,,,,0.0,,,215000.0,23933000.0,-4520000.0,0.0,,,322158000.0,,,,257332000.0,,,,547709000.0,,,12249000.0,59843000.0,,,,,,11969000.0,119082000.0,23334000.0,,,0.0,,14464000.0,,34210000.0,-25591000.0,,,,,9299000.0,,135820000.0,,4726000.0,25803000.0,,,,,,,,,15917000.0,,-34040000.0,15391000.0,,-1534000.0,0.07,,37673000.0,,,,,,,331728000.0,613660000.0,,,,,,153292000.0,,122850000.0,,,,362996000.0,3098000.0,,-540000.0,,,,,,,18489000.0,2800000.0,102359000.0,97384000.0,48027000.0,,,39128000.0,,-79178000.0,,,,,,,,,,12249000.0,57967000.0,,,99841000.0,0.08,,,96692000.0,,,4957000.0,2166000.0,,1453000.0,26369000.0,,,,,,,161282000.0,-171506000.0,5747000.0,,419069000.0,,12249000.0,1032729000.0,,61144000.0,485020000.0,36139000.0,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,,168042000.0,,-6000.0,,,,6773000.0,,15014000.0,89943000.0,,97384000.0,,502697000.0,,164000.0,123468000.0,,,,,,,,0.0,,,-100000.0,33317000.0,-11855000.0,0.0,,,311713000.0,,,,265639000.0,,,,567185000.0,,,8979000.0,63171000.0,,,,,,11737000.0,124043000.0,25158000.0,,,0.0,,1126000.0,,1409000.0,26084000.0,,,,,10707000.0,,147428000.0,,6035000.0,27047000.0,,,,,,,,,1567000.0,,-36124000.0,13777000.0,,-2035000.0,0.05,,37659000.0,,,,,,,360481000.0,672400000.0,,,,,,158080000.0,,131829000.0,,,,379229000.0,4224000.0,,-385000.0,,,,,,,18001000.0,2800000.0,108907000.0,123468000.0,58878000.0,,,43708000.0,,-12336000.0,,,,,,,,,,8979000.0,64785000.0,,,93228000.0,0.06,,,103720000.0,,,9298000.0,350000.0,,441000.0,35964000.0,,,,,,,162247000.0,-103523000.0,-6548000.0,,413346000.0,,8979000.0,1085746000.0,,3283000.0,518561000.0,35624000.0,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,168666000.0,,-1650000.0,,,,7846000.0,,18410000.0,92490000.0,,123468000.0,,513018000.0,,163000.0,144546000.0,,,,,,,,0.0,,,-1151000.0,46876000.0,-14969000.0,0.0,,,327987000.0,,,,271302000.0,,,,599953000.0,,,11029000.0,67812000.0,,,,,,-5458000.0,128871000.0,26421000.0,,,0.0,,8880000.0,,1424000.0,21078000.0,,,,,11778000.0,,154699000.0,,7381000.0,28380000.0,,,,,,,,,8524000.0,,-39432000.0,18279000.0,,-3160000.0,0.07,,25384000.0,,,,,,,367326000.0,705967000.0,,,,,,160863000.0,,142858000.0,,,,368472000.0,4189000.0,,1445000.0,,,,,,,22468000.0,2800000.0,107802000.0,144546000.0,62767000.0,,,43930000.0,,-12634000.0,,,,,,,,,,11029000.0,66069000.0,,,136271000.0,0.07,,,110769000.0,,,-3201000.0,1653000.0,,-356000.0,33257000.0,,,,,,,162906000.0,-144095000.0,1390000.0,,422175000.0,,11029000.0,1128142000.0,,3200000.0,528189000.0,22224000.0,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,429865000.0,-1455000.0,434654000.0,168873000.0,6841000.0,0.0,491370000.0,33599000.0,,6841000.0,161000.0,25542000.0,98830000.0,,144546000.0,,491370000.0,87713000.0,161000.0,115873000.0,147384000.0,78450000.0,44273000.0,48672000.0,,-7102000.0,,0.0,44471000.0,,-419000.0,48672000.0,-3749000.0,0.0,,585760000.0,351675000.0,,,,293664000.0,0.27,-6423000.0,15623000.0,585760000.0,,0.0,12016000.0,78450000.0,-13877000.0,,21421000.0,362564000.0,,15148000.0,138964000.0,27747000.0,,,0.0,961000.0,1114000.0,259904000.0,471000.0,-28673000.0,-41798000.0,,-33529000.0,,12687000.0,-35093000.0,177350000.0,,13526000.0,33599000.0,-7635000.0,44273000.0,162435000.0,-22080000.0,293664000.0,,122975000.0,,-32431000.0,,-41798000.0,24643000.0,44273000.0,-7148000.0,0.07,579651000.0,46668000.0,,,25584000.0,375497000.0,133507000.0,1092000.0,410008000.0,735546000.0,,615297000.0,180643000.0,72090000.0,,169643000.0,,121863000.0,,0.0,33396000.0,375497000.0,4112000.0,169643000.0,441000.0,102660000.0,32546000.0,,10485000.0,,62377000.0,28755000.0,2872000.0,130471000.0,115873000.0,62377000.0,1522000.0,1165411000.0,53877000.0,2872000.0,-42586000.0,138964000.0,130471000.0,,115873000.0,-552778000.0,,31668000.0,,121863000.0,12016000.0,71083000.0,-146734000.0,4820000.0,98216000.0,0.07,427556000.0,,123473000.0,351675000.0,,-569000.0,1092000.0,-33529000.0,-16000.0,32546000.0,168183000.0,,735546000.0,75941000.0,21421000.0,,163281000.0,-133654000.0,-22669000.0,410008000.0,429865000.0,0.26,12016000.0,1165411000.0,471000.0,4820000.0,579651000.0,39520000.0,115873000.0,,0.0,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,168114000.0,,-17000.0,,,,6218000.0,,13759000.0,105391000.0,,115873000.0,,561051000.0,,163000.0,172968000.0,,,,,,,,0.0,,,-389000.0,43294000.0,3326000.0,0.0,,,327263000.0,,,,305702000.0,,,,610094000.0,,,8393000.0,91457000.0,,,0.0,,,33290000.0,145601000.0,29055000.0,,,0.0,,14471000.0,,16610000.0,57095000.0,,,-12305000.0,,12930000.0,,168949000.0,,5366000.0,47474000.0,,,,,,,,,-888000.0,,-43983000.0,12815000.0,,-11318000.0,0.05,,60902000.0,,,,,,,394866000.0,781460000.0,,,,,,195071000.0,,123680000.0,,,,388083000.0,4422000.0,,-67000.0,,,,,,,17237000.0,2824000.0,111489000.0,172968000.0,61561000.0,,,50743000.0,,-2364000.0,,,,,,,,,,8393000.0,76336000.0,,,129561000.0,0.05,,,118206000.0,,,-6042000.0,77000.0,,-3054000.0,27603000.0,,,,,,,162391000.0,-120590000.0,19119000.0,,418571000.0,,8393000.0,1200031000.0,,4734000.0,589937000.0,49584000.0,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,168345000.0,,0.0,,,,3377000.0,,11887000.0,115199000.0,,172968000.0,,558121000.0,,163000.0,203947000.0,,,,,,,,0.0,,,-574000.0,46824000.0,-6633000.0,0.0,,,352473000.0,,,,321359000.0,,,,625219000.0,,,6081000.0,104724000.0,,,0.0,,,12518000.0,158843000.0,29938000.0,,,0.0,,8047000.0,,18411000.0,30979000.0,,,-14862000.0,,14716000.0,,184098000.0,,5806000.0,55300000.0,,,,,,,,,-6839000.0,,-49424000.0,11142000.0,,-9704000.0,0.04,,43798000.0,,,,,,,426088000.0,806949000.0,,,,,,213805000.0,,116822000.0,,,,354174000.0,6492000.0,,3616000.0,,,,,,,17634000.0,2824000.0,127825000.0,203947000.0,68881000.0,,,57757000.0,,-5935000.0,,,,,,,,,,6081000.0,85261000.0,,,166517000.0,0.04,,,126341000.0,,,7295000.0,1181000.0,,-24000.0,35848000.0,,,,,,,163161000.0,-162748000.0,-16891000.0,,458163000.0,,6081000.0,1265112000.0,,7658000.0,639893000.0,34094000.0,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,169727000.0,,0.0,,,,3104000.0,,15785000.0,121012000.0,,203947000.0,,660591000.0,,165000.0,258096000.0,,,,,,,,0.0,,,-1005000.0,51344000.0,-7788000.0,0.0,,,303168000.0,,,,329132000.0,,,,649226000.0,,,4056000.0,109208000.0,,,2490000.0,,,31892000.0,170880000.0,30790000.0,,,0.0,,18011000.0,,17467000.0,54149000.0,,,-11068000.0,,14667000.0,,193348000.0,,11729000.0,56812000.0,,,,,,,,,5840000.0,,-52396000.0,15451000.0,,-5780000.0,0.02,,56518000.0,,,,,,,434496000.0,896440000.0,,,,,,228879000.0,,111497000.0,,,,402495000.0,5605000.0,,252000.0,,,,,,,21056000.0,2824000.0,116382000.0,258096000.0,66354000.0,,,56885000.0,,-8209000.0,,,,,,,,,,4056000.0,90222000.0,,,103041000.0,0.02,,,136463000.0,,,2553000.0,114000.0,,-1103000.0,36520000.0,,,,,,,164294000.0,-105470000.0,10912000.0,,416161000.0,,4056000.0,1312601000.0,,7977000.0,663375000.0,50738000.0,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,377909000.0,-3168000.0,539355000.0,170927000.0,2832000.0,0.0,720020000.0,58919000.0,,2832000.0,166000.0,20118000.0,138429000.0,,258096000.0,,720020000.0,81352000.0,166000.0,283254000.0,196582000.0,114352000.0,25343000.0,69477000.0,,167381000.0,,0.0,58994000.0,,-1200000.0,69477000.0,-21364000.0,0.0,,675966000.0,271724000.0,,,,368929000.0,0.15,749000.0,22028000.0,675966000.0,,0.0,6813000.0,114352000.0,-32197000.0,,2689000.0,480031000.0,,-326000.0,189828000.0,33097000.0,,,0.0,4140000.0,14795000.0,357151000.0,17385000.0,25158000.0,-55433000.0,,-5742000.0,,16681000.0,-32459000.0,223969000.0,,13305000.0,58919000.0,-17000.0,25343000.0,163831000.0,-55888000.0,368929000.0,,115873000.0,,2636000.0,,-55433000.0,19916000.0,25343000.0,-5395000.0,0.04,748808000.0,35364000.0,,,55324000.0,436766000.0,164385000.0,-349000.0,496456000.0,1046865000.0,,770364000.0,231009000.0,59324000.0,,252352000.0,,113645000.0,,0.0,77374000.0,436766000.0,5509000.0,252352000.0,339000.0,122880000.0,49947000.0,,18033000.0,,74891000.0,25425000.0,2824000.0,184741000.0,283254000.0,74891000.0,-10598000.0,1424774000.0,65624000.0,2824000.0,-12842000.0,189828000.0,184741000.0,,283254000.0,-497084000.0,,36206000.0,,113645000.0,6813000.0,105332000.0,-29350000.0,10530000.0,100829000.0,0.04,499948000.0,,158345000.0,271724000.0,,14227000.0,-349000.0,-43977000.0,-6417000.0,49947000.0,169289000.0,,1046865000.0,61549000.0,2689000.0,,165439000.0,-108276000.0,-69028000.0,496456000.0,377909000.0,0.15,6813000.0,1424774000.0,17385000.0,10530000.0,748808000.0,29969000.0,283254000.0,,0.0,,,,,,,,,,,,,,,,,,,,
