,timestamp,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockholdersEquity,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfBusiness,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCashItems,annualLongTermDebt,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,quarterlyGoodwill,annualRetainedEarnings,annualCurrentLiabilities,quarterlyBasicAverageShares,annualStockBasedCompensation,annualGoodwill,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,quarterlyAccountsReceivable,trailingChangeInWorkingCapital,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualPurchaseOfInvestment,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,annualNetPPE,annualOperatingIncome,trailingOperatingIncome,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,trailingRepaymentOfDebt,quarterlyCapitalStock,trailingTotalRevenue,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,trailingPretaxIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyDilutedEPS,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlySaleOfInvestment,trailingOperatingExpense,quarterlyDilutedAverageShares,annualDeferredIncomeTax,annualBasicEPS,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,annualCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,trailingChangesInAccountReceivables,annualInterestExpense,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyGrossProfit,annualRepaymentOfDebt,annualTotalRevenue,quarterlyBasicEPS,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyNetPPE,quarterlyRetainedEarnings,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyTaxProvision,annualDilutedAverageShares,annualOtherCurrentAssets,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingTaxProvision,trailingNetIncome,annualDilutedEPS,quarterlyOperatingIncome,annualCurrentDebt,annualNetIncome,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualCashDividendsPaid,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualCostOfRevenue,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyChangeInInventory,annualInvestmentsAndAdvances,quarterlyInventory,annualInventory,trailingCashDividendsPaid,trailingChangeInInventory,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingInterestExpense,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,annualChangeInInventory,quarterlyCashDividendsPaid,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,749347200,,,,-6200000.0,,,,12900000.0,,,,,,4900000.0,,,,,-11900000.0,113300000.0,,,,133700000.0,-17400000.0,6500000.0,,,,,,,,,,,,,,4200000.0,,17700000.0,8800000.0,14600000.0,,,7500000.0,,500000.0,,,46500000.0,,6400000.0,0.0,,,,21100000.0,,,,600000.0,19200000.0,,-3300000.0,,6400000.0,,,,,,,,,,12200000.0,,,64316000.0,,2600000.0,,,,,,,2200000.0,0.015,,-2900000.0,,,,,,-15500000.0,,,-10400000.0,,,62800000.0,76600000.0,,1800000.0,,,108100000.0,4000000.0,,,,-5900000.0,,,,,5400000.0,0.0,,,3000000.0,,,,,122500000.0,,57100000.0,,83900000.0,,14800000.0,,,,,,120800000.0,,,,,,-22900000.0,,,64316000.0,12800000.0,,,,,,0.0125,,1000000.0,6000000.0,,,-2000000.0,69300000.0,,12300000.0,6800000.0,,,38600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,757296000,1400000.0,,4200000.0,,4200000.0,,,,,1200000.0,,15800000.0,,,,108700000.0,13400000.0,,,,81608000.0,,,,,,,,,,,200000.0,,,,,9400000.0,,,,,,,,,19100000.0,,,,60800000.0,,,1600000.0,,,,,,,22200000.0,22200000.0,6400000.0,,,,,,,71700000.0,5700000.0,200000.0,,,,126900000.0,2000000.0,,,163200000.0,4200000.0,,54000000.0,,0.00625,,900000.0,,,81608000.0,,,,,-34900000.0,20100000.0,,1900000.0,13400000.0,,,,,,,,,,,,,,,,,9200000.0,,,36300000.0,0.0,-4700000.0,,,-4200000.0,,,,,26700000.0,,,0.00625,,,,7600000.0,,,91500000.0,17500000.0,116300000.0,,,,10600000.0,,8900000.0,-7900000.0,,,3400000.0,,,40100000.0,-500000.0,,,,,7600000.0,,,-11200000.0,19100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,765072000,13800000.0,,3800000.0,,3800000.0,,,,,2000000.0,,12800000.0,,,,119300000.0,12800000.0,,,,80444000.0,,,,,,,,,,,200000.0,,,,,8600000.0,,,,,,,,,18600000.0,,,,59600000.0,,,1900000.0,,,,,,,35000000.0,35000000.0,0.0,,,,,,,70400000.0,6600000.0,200000.0,,,,138100000.0,1800000.0,,,178200000.0,3800000.0,,-54300000.0,,0.00625,,12800000.0,,,80444000.0,,,,,0.0,21200000.0,,1600000.0,11600000.0,,,,,,,,,,,,,,,,,9000000.0,,,40100000.0,0.0,-1000000.0,,,0.0,,,,,25700000.0,,,0.00625,,,,6900000.0,,,107800000.0,16800000.0,127500000.0,,,,10600000.0,,9000000.0,-4000000.0,,,3100000.0,,,38500000.0,-1000000.0,,,,,7100000.0,,,-12200000.0,-100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,772934400,7800000.0,,3600000.0,,3600000.0,,,,,1300000.0,,3400000.0,,,-52500000.0,116800000.0,14700000.0,,,,81448000.0,,,,,,,,,,,200000.0,,,,,10000000.0,,,,,,,,,23200000.0,,,,59300000.0,,,1800000.0,,,,,,,38400000.0,38400000.0,0.0,,,,,,,69900000.0,5800000.0,300000.0,,,,136400000.0,1500000.0,,,181900000.0,3600000.0,,-800000.0,,0.005,,6700000.0,,,81448000.0,,,,,100000.0,20300000.0,,2500000.0,16900000.0,,,,,,,,,,,,,,,,,8500000.0,,,45500000.0,0.0,-5100000.0,,,100000.0,,,,,29800000.0,,,0.005,,,,6600000.0,,,112000000.0,21300000.0,125100000.0,,,,11300000.0,,9100000.0,-400000.0,,,3000000.0,,,44500000.0,-1100000.0,,,,,6600000.0,,,-11200000.0,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,780883200,11500000.0,,3400000.0,-13100000.0,3400000.0,,,49000000.0,,5900000.0,,8200000.0,35700000.0,6400000.0,54300000.0,135700000.0,14700000.0,,3100000.0,171300000.0,,,,232600000.0,18800000.0,7300000.0,,,,,,-400000.0,,-4100000.0,,,6400000.0,,,29700000.0,,34500000.0,9600000.0,27300000.0,,25300000.0,12300000.0,,56000000.0,55000000.0,,55000000.0,2000000.0,46600000.0,0.0,,,,34600000.0,46600000.0,46600000.0,0.0,200000.0,23700000.0,,-4900000.0,0.0,46600000.0,68100000.0,5900000.0,-500000.0,,,,183600000.0,3500000.0,,27400000.0,232600000.0,3400000.0,84936000.0,1300000.0,5900000.0,,,10000000.0,,,,-2100000.0,0.0725,,-4100000.0,0.0,23700000.0,,29700000.0,24900000.0,-34800000.0,,,-14100000.0,,,78800000.0,164500000.0,,3500000.0,,,135700000.0,15000000.0,,,8000000.0,40200000.0,,49000000.0,0.0,-2300000.0,12400000.0,0.0,-800000.0,,200000.0,,,31300000.0,,169000000.0,,68100000.0,,113400000.0,6200000.0,30400000.0,,164500000.0,23300000.0,171300000.0,,183600000.0,,12300000.0,,9600000.0,3100000.0,-22600000.0,,2800000.0,84936000.0,24900000.0,46000000.0,-1500000.0,,,,0.0625,6000000.0,5900000.0,15000000.0,-14100000.0,-1000000.0,,86100000.0,,6400000.0,15000000.0,,,55600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,788832000,2200000.0,,7100000.0,,7100000.0,,,,,1700000.0,,-2800000.0,,,,115000000.0,19200000.0,,,,83580000.0,,,,,,,,,,,300000.0,,,,,2000000.0,,,,,,,,,23900000.0,,,,54300000.0,,,1900000.0,,,,,,,47900000.0,47900000.0,50700000.0,,,,,,,66200000.0,5500000.0,,,,,165700000.0,3300000.0,,,221000000.0,7100000.0,,200000.0,,0.02,,1800000.0,,,83580000.0,,,,,,11500000.0,,41500000.0,20700000.0,,,,,,,,,,,,,,,,,14500000.0,,,55300000.0,0.0,-400000.0,,,0.0,,,,,36500000.0,,,0.02,,-6800000.0,,12900000.0,,,154800000.0,22000000.0,162000000.0,,,,3700000.0,,8600000.0,10200000.0,,,5800000.0,,,55700000.0,-400000.0,,,,,12600000.0,,,-2900000.0,-4600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,796608000,24400000.0,,6100000.0,,6100000.0,,,,,4300000.0,,17000000.0,,,,118500000.0,17300000.0,,,,84468000.0,,,,,,,,,,,400000.0,,,,,2300000.0,,,,,,,,,22800000.0,,,,53500000.0,,,1900000.0,,,,,,,60800000.0,60800000.0,0.0,,,,,,,66600000.0,40000000.0,,,,,170400000.0,3400000.0,,,232100000.0,6100000.0,,-200000.0,,0.0175,,22700000.0,,,84468000.0,,,,,,12600000.0,,5300000.0,28300000.0,,,,,,,,,,,,,,,,,12600000.0,,,61700000.0,0.0,-7200000.0,,,-5500000.0,,,,,33400000.0,,,0.0175,,,,11100000.0,,,165500000.0,20800000.0,163800000.0,,,,6600000.0,,9700000.0,16200000.0,,,5000000.0,,,50700000.0,-1700000.0,,,,,10600000.0,,,-2900000.0,-200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,804470400,7400000.0,,6200000.0,,6200000.0,,,,,1700000.0,,4100000.0,,,,120400000.0,20100000.0,,,,92372000.0,,,,,,,,,,,700000.0,,,,,2300000.0,,,,,,,,,28400000.0,,,,53100000.0,,,2000000.0,,,,,,,64900000.0,64900000.0,0.0,,,,,-9000000.0,,70100000.0,5500000.0,,,,,160700000.0,3500000.0,,,236600000.0,6200000.0,,7400000.0,,0.035,,2800000.0,,,92372000.0,,,,,,16400000.0,,30800000.0,36400000.0,,,,,,,,,,,,,,,,,12300000.0,,,75900000.0,0.0,-13500000.0,,,100000.0,,,,,38700000.0,,,0.035,,,,10900000.0,,,166500000.0,26500000.0,156700000.0,,,,4000000.0,,13500000.0,22400000.0,,,4700000.0,,,58800000.0,-4600000.0,,,,,10300000.0,,,-2900000.0,10300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,812419200,21200000.0,,6200000.0,-47500000.0,6200000.0,,,85500000.0,,,,-2600000.0,,,10700000.0,164400000.0,22500000.0,,28600000.0,211800000.0,,,,300600000.0,7700000.0,8100000.0,,,,,,900000.0,,-24800000.0,,,,,,40700000.0,,55200000.0,19800000.0,43300000.0,,31700000.0,3300000.0,,13600000.0,58300000.0,,58300000.0,2300000.0,62300000.0,0.0,,,,51400000.0,62300000.0,62300000.0,0.0,2300000.0,41200000.0,,-8200000.0,-10400000.0,62300000.0,82800000.0,6700000.0,,,,,215100000.0,4700000.0,,45600000.0,300600000.0,6200000.0,85552000.0,-7500000.0,,,,13400000.0,,,,-700000.0,0.145,,-14500000.0,,41200000.0,,40700000.0,56300000.0,,,,-21400000.0,,,98600000.0,217800000.0,,4700000.0,,,164400000.0,25500000.0,,,12100000.0,15700000.0,,85500000.0,0.0,-26400000.0,20100000.0,-100000.0,-8200000.0,,,,,41500000.0,,229200000.0,,82800000.0,,150000000.0,10800000.0,40700000.0,,217800000.0,29400000.0,211800000.0,,215100000.0,,3300000.0,,19800000.0,28600000.0,-1500000.0,,4600000.0,85552000.0,56300000.0,64000000.0,-7800000.0,,,,0.13,9800000.0,6700000.0,25500000.0,-21400000.0,2200000.0,,106700000.0,,46600000.0,25500000.0,,,79200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
