,timestamp,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyOperatingCashFlow,annualLongTermDebt,trailingCashDividendsPaid,annualGoodwill,annualTotalAssets,annualPretaxIncome,annualDilutedEPS,trailingNetIncome,annualBasicAverageShares,trailingInvestingCashFlow,quarterlyOtherShortTermInvestments,annualOtherNonCashItems,annualStockholdersEquity,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualSaleOfInvestment,trailingSaleOfInvestment,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyNetIncome,quarterlyGoodwill,quarterlyInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualOperatingIncome,trailingRepaymentOfDebt,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,quarterlyCapitalStock,annualAccountsPayable,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,annualOperatingCashFlow,annualEbitda,quarterlyCashAndCashEquivalents,annualNetPPE,annualOtherNonCurrentLiabilities,quarterlyBasicEPS,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,annualIncomeTaxPayable,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedAverageShares,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyBasicAverageShares,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlySaleOfInvestment,trailingBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyGrossProfit,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,trailingGrossProfit,annualOtherCurrentAssets,trailingCostOfRevenue,annualTotalRevenue,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,annualCapitalStock,annualCurrentDebt,quarterlyRepaymentOfDebt,annualTaxProvision,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyNetPPE,trailingTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyEbitda,annualInventory,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualChangeInInventory,annualNetIncome,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualInvestmentsAndAdvances
10,709862400,,,1700000.0,30300000.0,37300000.0,,,6600000.0,,,,,,,,,,,,,514285714.0,,,360100000.0,78000000.0,,,,,,,1700000.0,,4500000.0,,137800000.0,,4500000.0,,320200000.0,9600000.0,,3900000.0,,,,,,4500000.0,,,-1600000.0,,,,,6700000.0,,,,,,,,,,0.0,,,3900000.0,,,0.00875,7000000.0,4800000.0,23000000.0,0.0,,,306800000.0,685400000.0,451900000.0,,447500000.0,,43500000.0,,,,,,,514285714.0,,,,,,206500000.0,,,,,27100000.0,,19100000.0,,,,,,,,237900000.0,,0.0,,,200000.0,,25800000.0,37700000.0,,,,,,,,,,,,19100000.0,,,,,,87400000.0,233500000.0,101600000.0,,,6700000.0,,18600000.0,,-43200000.0,2200000.0,0.00875,,300000.0,,,,,,,-1800000.0,11900000.0,-3300000.0,-4900000.0,,115700000.0,,,,,,,-104900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
11,717811200,,,1900000.0,31000000.0,34300000.0,,,9000000.0,,,,,,,,,,,,,496000000.0,,,358200000.0,76700000.0,,,,,,,300000.0,,3100000.0,,140800000.0,,3100000.0,,318300000.0,8900000.0,,5800000.0,,,,,,3100000.0,,,-2500000.0,,,,,6300000.0,,,,,,,,,,0.0,,,5800000.0,,,0.00625,7300000.0,7600000.0,23000000.0,0.0,,,304500000.0,683100000.0,447700000.0,,442000000.0,,43600000.0,,,,,,,496000000.0,,,,,,206400000.0,,,,,26500000.0,,17900000.0,,,,,,,,241100000.0,,0.0,,,-1100000.0,,24900000.0,35600000.0,,,,,,,,,,,,18600000.0,,,,,,83800000.0,235400000.0,99600000.0,,,3700000.0,,17000000.0,,-40100000.0,600000.0,0.00625,,200000.0,,,,,,,-1400000.0,10700000.0,-4600000.0,-600000.0,,112300000.0,,,,,,,-106800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
12,725760000,,,-600000.0,28500000.0,34900000.0,,,400000.0,458400000.0,,,766400000.0,11300000.0,0.01625,,529230769.0,,,1300000.0,149700000.0,,0.01625,,510800000.0,78900000.0,26000000.0,,,,,,-4500000.0,-41900000.0,-1800000.0,,148100000.0,-21800000.0,-1800000.0,,458400000.0,23900000.0,,5200000.0,,510800000.0,,0.0,-3800000.0,-1800000.0,,,-15500000.0,,,,,6100000.0,375200000.0,43300000.0,,,,,41400000.0,-2500000.0,105900000.0,0.0,23500000.0,69300000.0,5200000.0,102300000.0,28500000.0,,7700000.0,-1100000.0,29600000.0,-69800000.0,,5200000.0,375200000.0,766400000.0,508900000.0,,616700000.0,-15100000.0,31400000.0,5200000.0,,529230769.0,257500000.0,,7200000.0,,,,,,29300000.0,206900000.0,75100000.0,-104600000.0,,,41400000.0,-69800000.0,20900000.0,,8600000.0,,,206900000.0,,31400000.0,149700000.0,0.0,0.0,,-2000000.0,-14000000.0,,25100000.0,34200000.0,34900000.0,,,-6700000.0,,,,20900000.0,,457700000.0,313300000.0,19000000.0,,29600000.0,,2700000.0,,105900000.0,257500000.0,102300000.0,,,-3400000.0,144400000.0,15200000.0,148100000.0,-41900000.0,-1600000.0,,,500000.0,508900000.0,-12400000.0,,,,,-1500000.0,9100000.0,14400000.0,-4400000.0,,113100000.0,,616700000.0,23900000.0,16800000.0,-8600000.0,8600000.0,-104600000.0,,8600000.0,101100000.0,,,,,,,,,,,,,,,,,,,,,,
13,733536000,,,-1600000.0,28800000.0,40600000.0,,,16900000.0,,,,,,,,,,,,,592000000.0,,,492500000.0,100800000.0,,,,,,,200000.0,,3700000.0,,145600000.0,,3700000.0,,440300000.0,23400000.0,,3600000.0,,,,,,3700000.0,,,-1500000.0,,,,,7200000.0,,,,,,,,,,5200000.0,,,3600000.0,,,0.00625,10900000.0,15700000.0,30900000.0,0.0,,,372500000.0,759300000.0,502900000.0,,605800000.0,,31000000.0,,,,,,,592000000.0,,,,,,207700000.0,,,,,41800000.0,,15800000.0,,,,,,,,153500000.0,,0.0,,,-300000.0,,29700000.0,46100000.0,,,,,,,,,,,,22500000.0,,,,,,113300000.0,256400000.0,99400000.0,,,5700000.0,,23600000.0,,-38200000.0,2000000.0,0.00625,,400000.0,,,,,,,-1200000.0,16400000.0,-17000000.0,,,146900000.0,,,,,,,-108300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
14,741398400,,,1200000.0,27500000.0,37000000.0,,,14400000.0,,,,,,,,,,,,,690000000.0,,,477100000.0,103000000.0,,,,,,,-500000.0,,6900000.0,,142600000.0,,6900000.0,,426700000.0,22900000.0,,4800000.0,,,,,,6900000.0,,,-1400000.0,,,,,7100000.0,,,,,,,,,,0.0,,,4800000.0,,,0.01,10500000.0,13400000.0,32100000.0,0.0,,,369800000.0,749000000.0,495400000.0,,590100000.0,,30500000.0,,,,,,,690000000.0,,,,,,205600000.0,,,,,43900000.0,,15800000.0,,,,,,,,158900000.0,,0.0,,,-400000.0,,30300000.0,51800000.0,,,,,,,,,,,,23200000.0,,,,,,113000000.0,253600000.0,95100000.0,,,10600000.0,,28600000.0,,-31300000.0,3700000.0,0.01,,600000.0,,,,,,,-1000000.0,21500000.0,-11700000.0,,,154800000.0,,,,,,,-110500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
15,749347200,,,-600000.0,27900000.0,40900000.0,,,18600000.0,,,,,,,,,,,,,690000000.0,,,457600000.0,99600000.0,,,,,,,-800000.0,,6900000.0,,141600000.0,,6900000.0,,407500000.0,22200000.0,,4200000.0,,,,,,6900000.0,,,-1900000.0,,,,,7500000.0,,,,,,,,,,0.0,,,4200000.0,,,0.01,10200000.0,17300000.0,34200000.0,0.0,,,367100000.0,742400000.0,489400000.0,,576200000.0,,30100000.0,,,,,,,690000000.0,,,,,,207300000.0,,,,,43500000.0,,15500000.0,,,,,,,,166200000.0,,0.0,,,-600000.0,,29300000.0,50900000.0,,,,,,,,,,,,21800000.0,,,,,,118600000.0,253000000.0,92200000.0,,,10600000.0,,29100000.0,,-24500000.0,3700000.0,0.01,,400000.0,,,,,,,-1300000.0,21600000.0,-17500000.0,,,150500000.0,,,,,,,-115100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,757296000,,,-1300000.0,32400000.0,31700000.0,,,6600000.0,364600000.0,,,691300000.0,38000000.0,0.03625,,681379310.0,,,2000000.0,173300000.0,,0.03625,,417800000.0,101300000.0,28600000.0,,,,,,-900000.0,-17100000.0,7300000.0,,137100000.0,-7800000.0,7300000.0,,364600000.0,20800000.0,,2900000.0,,417800000.0,,0.0,-51000000.0,7300000.0,,,-3000000.0,,,,,6800000.0,364300000.0,81300000.0,,,,,41200000.0,-2000000.0,100200000.0,0.0,56500000.0,109900000.0,2900000.0,89700000.0,32400000.0,,9600000.0,4100000.0,27300000.0,44500000.0,,2900000.0,364300000.0,691300000.0,493900000.0,,518000000.0,-1800000.0,39900000.0,2900000.0,,681379310.0,197400000.0,,5200000.0,,,,,,41200000.0,206200000.0,89400000.0,-116500000.0,,,41200000.0,,12800000.0,,24700000.0,,,206200000.0,,39900000.0,173300000.0,44500000.0,0.0,,-2300000.0,-500000.0,,28700000.0,50500000.0,31700000.0,,,-6000000.0,,,,12800000.0,,604000000.0,404700000.0,21900000.0,,27300000.0,,13300000.0,,100200000.0,197400000.0,89700000.0,,,11200000.0,199300000.0,28600000.0,137100000.0,-17100000.0,3900000.0,,,600000.0,493900000.0,1200000.0,,,,,-2500000.0,21800000.0,-4800000.0,-8100000.0,,151800000.0,,518000000.0,20800000.0,50500000.0,8700000.0,24700000.0,-116500000.0,,24700000.0,118000000.0,,,,,,,,,,,,,,,,,,,,,,
17,765072000,,,700000.0,32800000.0,39600000.0,,,14700000.0,,,,,,,,,,,,,773333333.0,,,348200000.0,104400000.0,,,,,,,-600000.0,,2900000.0,,137000000.0,,7000000.0,,298600000.0,16800000.0,,3600000.0,,,,,,2900000.0,,,-2100000.0,,,,,7100000.0,,,,,,,,,,2900000.0,,,3600000.0,,,0.00375,8400000.0,12800000.0,14500000.0,0.0,,,361600000.0,690600000.0,483400000.0,,446700000.0,,32800000.0,,,,,,,773333333.0,,,,,,209900000.0,,,,,44400000.0,,13500000.0,,,,,,,,243900000.0,,0.0,,,-200000.0,,30600000.0,51100000.0,,,,,,,,,,,,23500000.0,,,,,,98500000.0,207200000.0,89000000.0,,,11500000.0,,27600000.0,,-14200000.0,4500000.0,0.00375,,200000.0,,,66900000.0,,,,-1900000.0,20500000.0,-11900000.0,400000.0,,155500000.0,,,,,,,-120900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
18,772934400,,,-1800000.0,33700000.0,34400000.0,,,15100000.0,,,,,,,,,,,,,770909091.0,,,330700000.0,115100000.0,,,,,,,-1000000.0,,10600000.0,,134200000.0,,10600000.0,,281200000.0,15800000.0,,1800000.0,,,,,,10600000.0,,,-3200000.0,,,,,7000000.0,,,,,,,,,,0.0,,,1800000.0,,,0.01375,7600000.0,12000000.0,13500000.0,5000000.0,,,358900000.0,680000000.0,478600000.0,,424600000.0,,29900000.0,,,,,,,770909091.0,,,,,,216600000.0,,,,,46000000.0,,12400000.0,,,,,,,,255400000.0,,0.0,,,-100000.0,,32500000.0,58500000.0,,,,,,,,,,,,25500000.0,,,,,,93900000.0,201400000.0,89800000.0,,,17400000.0,,33000000.0,,-3500000.0,6800000.0,0.01375,,200000.0,,,0.0,,,,-3100000.0,26000000.0,-13600000.0,-2800000.0,,173600000.0,,,,,,,-126800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
19,780883200,,,2900000.0,33700000.0,48500000.0,,,35500000.0,,,,,,,,,,,,,720000000.0,,,304900000.0,116800000.0,,,,,,,-1100000.0,,11700000.0,,133000000.0,,11700000.0,,253600000.0,17600000.0,,4700000.0,,,,,,11700000.0,,,-4800000.0,,,,,7700000.0,,,,,,,,,,0.0,,,4700000.0,,,0.01625,7300000.0,32600000.0,15000000.0,0.0,,,356200000.0,682100000.0,474400000.0,,415000000.0,,28700000.0,,,,,,,720000000.0,,,,,,221300000.0,,,,,46600000.0,,12400000.0,,,,,,,,267100000.0,,0.0,,,-1900000.0,,33800000.0,61400000.0,,,,,,,,,,,,26100000.0,,,,,,110100000.0,207700000.0,89500000.0,,,19200000.0,,35300000.0,,8200000.0,7500000.0,0.01625,,13700000.0,,,0.0,,,,-2900000.0,27600000.0,-27900000.0,,,178200000.0,,,,,,,-131800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
20,788832000,,,-100000.0,29900000.0,49200000.0,,,23600000.0,234300000.0,,,677100000.0,69500000.0,0.05125,,747317073.0,,,2000000.0,278600000.0,,0.05125,,288300000.0,121300000.0,28800000.0,,,,,,-1400000.0,21200000.0,13000000.0,,130600000.0,-13500000.0,13000000.0,,234300000.0,24100000.0,,4600000.0,,288300000.0,,0.0,-73700000.0,13000000.0,,,-3400000.0,66900000.0,,,,7000000.0,353500000.0,104100000.0,,,,,47100000.0,-4200000.0,110200000.0,0.0,88900000.0,132900000.0,4600000.0,88600000.0,29900000.0,,7200000.0,20600000.0,13900000.0,0.0,,4600000.0,353500000.0,677100000.0,471300000.0,,398500000.0,-2600000.0,29200000.0,4600000.0,,747317073.0,205800000.0,,2900000.0,,,,,,30400000.0,222200000.0,102200000.0,-133600000.0,,,47100000.0,,11600000.0,,38300000.0,,,222200000.0,,29200000.0,278600000.0,5000000.0,0.0,,1700000.0,-400000.0,,34100000.0,64200000.0,49200000.0,,,-10900000.0,,,,11600000.0,,692700000.0,457600000.0,27100000.0,,13900000.0,,27100000.0,,110200000.0,205800000.0,88600000.0,,,21300000.0,235100000.0,37100000.0,130600000.0,21200000.0,8300000.0,,,-12100000.0,471300000.0,15700000.0,0.0,,,,-3000000.0,30100000.0,-20300000.0,,,185500000.0,,398500000.0,24100000.0,78000000.0,13500000.0,38300000.0,-133600000.0,,42400000.0,131000000.0,,,,,,,,,,,,,,,,,,,,,,
21,796608000,,,100000.0,30900000.0,64600000.0,,,28800000.0,,,,,,,,,,,,,757333333.0,,,250300000.0,130000000.0,,,,,,,-1800000.0,,14200000.0,,134100000.0,,14200000.0,,195200000.0,24200000.0,,4700000.0,,,,,,14200000.0,,,-5000000.0,,,,,7100000.0,,,,,,,,,,4600000.0,,,4700000.0,,,0.01875,6700000.0,24600000.0,29700000.0,100000.0,,,350800000.0,695200000.0,470600000.0,,397200000.0,,28400000.0,,,,,,,757333333.0,,,,,,233200000.0,,,,,52600000.0,,13700000.0,,,,,,,,298000000.0,,0.0,,,-800000.0,,35800000.0,68000000.0,,,,,,,,,,,,28700000.0,,,,,,146900000.0,224600000.0,91400000.0,,,23700000.0,,39300000.0,,35400000.0,9500000.0,0.01875,,7500000.0,,,,,,,-4200000.0,32200000.0,-23600000.0,,,198000000.0,,,,,,,-141800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
22,804470400,,,1900000.0,31000000.0,46800000.0,,,4100000.0,,,,,,,,,,,,,757647059.0,,,246700000.0,135900000.0,,,,,,,-1100000.0,,16100000.0,,131000000.0,,16100000.0,,195200000.0,20500000.0,,6500000.0,,,,,,16100000.0,,,-8300000.0,,,,,7300000.0,,,,,,,,,,0.0,,,6500000.0,,,0.02125,6500000.0,-4200000.0,35800000.0,-100000.0,,,348100000.0,696200000.0,472100000.0,,382200000.0,,28500000.0,,,,,,,757647059.0,,,,,,240500000.0,,,,,52900000.0,,13600000.0,,,,,,,,314000000.0,,0.0,,,0.0,,37200000.0,71700000.0,,,,,,,,,,,,29900000.0,,,,,,135500000.0,224100000.0,95500000.0,,,26800000.0,,41800000.0,,51500000.0,10700000.0,0.02125,,-19300000.0,,,,,,,-8300000.0,34500000.0,5900000.0,,,207600000.0,,,,,,,-145000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
23,812419200,,,-3000000.0,29300000.0,54500000.0,,,27400000.0,,,,,,,,,,,,,757647059.0,,,243300000.0,120200000.0,,,,,,,-800000.0,,16100000.0,,132300000.0,,16100000.0,,195200000.0,18800000.0,,3600000.0,,,,,,16100000.0,,,-3300000.0,,,,,7100000.0,,,,,,,,,,0.0,,,3600000.0,,,0.02125,6300000.0,24300000.0,8400000.0,100000.0,,,345400000.0,684000000.0,468900000.0,,354400000.0,,29500000.0,,,,,,,757647059.0,,,,,,241600000.0,,,,,48200000.0,,12700000.0,,,,,,,,329600000.0,,0.0,,,-200000.0,,34900000.0,68800000.0,,,,,,,,,,,,27800000.0,,,,,,111100000.0,215100000.0,94000000.0,,,26800000.0,,41000000.0,,67600000.0,10700000.0,0.02125,,4200000.0,,,,,,,-3100000.0,33900000.0,-27000000.0,,,189000000.0,,,,,,,-147600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
24,820368000,,,8400000.0,27400000.0,50000000.0,,,18900000.0,195200000.0,,,689900000.0,104700000.0,0.08375,,751044776.0,,,-400000.0,344100000.0,,0.08375,,241400000.0,119900000.0,28400000.0,,,,,,-800000.0,84100000.0,16500000.0,,134800000.0,-21400000.0,16500000.0,,195200000.0,18800000.0,,12000000.0,,241400000.0,,0.0,-50400000.0,16500000.0,,,-4800000.0,,,,,6900000.0,342600000.0,134700000.0,,,,,51700000.0,-4500000.0,104400000.0,0.0,79200000.0,163100000.0,12000000.0,94700000.0,27400000.0,,5900000.0,14100000.0,2700000.0,-100000.0,,12000000.0,342600000.0,689900000.0,464200000.0,,345800000.0,-1000000.0,26900000.0,12000000.0,,751044776.0,225700000.0,,4600000.0,,,,,,25500000.0,245300000.0,114000000.0,-150600000.0,,,51700000.0,,11500000.0,,62900000.0,,,245300000.0,,26900000.0,344100000.0,0.0,0.0,,7400000.0,0.0,,34600000.0,68700000.0,50000000.0,,,-20400000.0,,,,11500000.0,,783200000.0,506100000.0,27700000.0,,2700000.0,,41800000.0,,104400000.0,225700000.0,94700000.0,,,27400000.0,277100000.0,41000000.0,134800000.0,84100000.0,10900000.0,,,7200000.0,464200000.0,-11700000.0,,,,,-4800000.0,34100000.0,-5700000.0,,,188600000.0,,345800000.0,18800000.0,58800000.0,-1800000.0,62900000.0,-150600000.0,,62900000.0,142400000.0,,,,,,,,,,,,,,,,,,,,,,
25,828230400,,,16200000.0,25400000.0,65400000.0,,,19400000.0,,,,,,,,,,,,,751111111.0,,,241500000.0,123700000.0,,,,,,,-700000.0,,16900000.0,,142900000.0,,16900000.0,,195900000.0,20200000.0,,28300000.0,,,,,,16900000.0,,,-5500000.0,,,,,7400000.0,,,,,,,,,,12000000.0,,,28300000.0,,,0.0225,6100000.0,13900000.0,6400000.0,0.0,,,339900000.0,727000000.0,463500000.0,,366000000.0,,26000000.0,,,,,,,751111111.0,,,,,,249800000.0,,,,,52700000.0,,14100000.0,,,,,,,,361000000.0,,0.0,,,0.0,,36100000.0,71100000.0,,,,,,,,,,,,28700000.0,,,,,,124500000.0,263500000.0,97600000.0,,,28200000.0,,42400000.0,,101000000.0,11300000.0,0.01625,,-4900000.0,,,,,,,-5500000.0,35000000.0,2300000.0,,,194800000.0,,,,,,,-152200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26,836092800,,,-7300000.0,23600000.0,42400000.0,,,-1900000.0,,,,,,,,,,,,,732631579.0,,,238300000.0,126700000.0,,,,,,,-900000.0,,17400000.0,,142000000.0,,17400000.0,,195600000.0,19100000.0,,20900000.0,,,,,,17400000.0,,,-5100000.0,,,,,7300000.0,,,,,,,,,,0.0,,,20900000.0,,,0.02375,6100000.0,-7000000.0,6000000.0,0.0,,,337200000.0,712400000.0,459000000.0,,335300000.0,,23800000.0,,,,,,,732631579.0,,,,,,253300000.0,,,,,48600000.0,,12800000.0,,,,,,,,377100000.0,,0.0,,,0.0,,36900000.0,72200000.0,,,,,,,,,,,,29600000.0,,,,,,97000000.0,253400000.0,98000000.0,,,28300000.0,,42600000.0,,118400000.0,10900000.0,0.0175,,-26600000.0,,,,,,,-5100000.0,35300000.0,-300000.0,,,198900000.0,,,,,,,-155300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
27,844041600,,,-18000000.0,19100000.0,46600000.0,,,28400000.0,,,,,,,,,,,,,835000000.0,,,238600000.0,116900000.0,,,,,,,-1000000.0,,16700000.0,,151900000.0,,16700000.0,,200500000.0,19000000.0,,2900000.0,,,,,,16700000.0,,,-26900000.0,,,,,7300000.0,,,,,,,,,,0.0,,,2900000.0,,,0.0225,6100000.0,22800000.0,5800000.0,-23300000.0,,,347700000.0,709600000.0,471700000.0,,337300000.0,,23100000.0,,,,,,,742222222.0,,,,,,260000000.0,,,,,46300000.0,,11400000.0,,,,,,,,372300000.0,,0.0,,,-21300000.0,,34400000.0,68000000.0,,,,,,,,,,,,27100000.0,,,,,,98700000.0,237900000.0,100900000.0,,,26400000.0,,40900000.0,,135100000.0,9700000.0,0.02,,4400000.0,,,,,,,-5600000.0,33600000.0,-19500000.0,,,184900000.0,,,,,,,-159100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
28,851990400,,,1100000.0,15100000.0,39600000.0,,,22300000.0,219500000.0,,,710700000.0,109700000.0,0.090625,,746392656.0,,,-200000.0,360500000.0,,0.090625,,253300000.0,126600000.0,29500000.0,,,,,,-1100000.0,151600000.0,16600000.0,,153300000.0,-49800000.0,16600000.0,,219500000.0,18700000.0,,4000000.0,,253300000.0,,0.0,-26400000.0,16600000.0,,,-12300000.0,,,,,7500000.0,346600000.0,138000000.0,,,,,49500000.0,-3700000.0,96900000.0,0.0,68200000.0,167500000.0,4000000.0,102100000.0,15100000.0,,6400000.0,18200000.0,7800000.0,1900000.0,,4000000.0,346600000.0,710700000.0,476900000.0,,350200000.0,-29500000.0,28200000.0,4000000.0,,948837209.0,233800000.0,,12000000.0,,,,,,24600000.0,265200000.0,114700000.0,-163100000.0,,,49500000.0,-52700000.0,11600000.0,-31300000.0,67600000.0,,,265200000.0,,28200000.0,360500000.0,0.0,0.0,,-8000000.0,-8200000.0,,36800000.0,71000000.0,39600000.0,,,-20300000.0,,,,11600000.0,,776200000.0,494000000.0,29300000.0,,7800000.0,,42100000.0,,96900000.0,233800000.0,102100000.0,,,26700000.0,282200000.0,41700000.0,153300000.0,151600000.0,10100000.0,,,26900000.0,476900000.0,-28700000.0,,,,,-4100000.0,34200000.0,-8900000.0,,,197600000.0,,350200000.0,18700000.0,47900000.0,-10800000.0,67600000.0,-163100000.0,,67600000.0,144200000.0,,,,,,,,,,,,,,,,,,,,,,
29,859766400,,,2800000.0,12700000.0,56500000.0,,,28200000.0,,,,,,,,,,,,,700000000.0,,,230900000.0,137500000.0,,,,,,,-1200000.0,,17500000.0,,161000000.0,,17500000.0,,197100000.0,21100000.0,,6800000.0,,,,,,17500000.0,,,-4600000.0,,,,,7700000.0,,,,,,,,,,4000000.0,,,6800000.0,,,0.025,6500000.0,23600000.0,10000000.0,0.0,,,347600000.0,731800000.0,469400000.0,,359600000.0,,20000000.0,,,,,,,700000000.0,,,,,,266200000.0,,,,,62200000.0,,12400000.0,,,,,,,,372200000.0,,0.0,,,0.0,,38200000.0,74300000.0,,,,,,,,,,,,30500000.0,,,,,,128700000.0,262400000.0,101800000.0,,,28500000.0,,43800000.0,,169100000.0,11000000.0,0.025,,3000000.0,,,,,,,-4600000.0,36100000.0,-20800000.0,,,211800000.0,,,,,,,-164400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
30,867628800,,,3300000.0,10300000.0,61700000.0,,,22100000.0,,,,,,,,,,,,,700000000.0,,,993000000.0,145700000.0,,,,,,,400000.0,,3000000.0,,163500000.0,,15800000.0,,961500000.0,21200000.0,,10100000.0,,,,,,3000000.0,,,1700000.0,,,,,8700000.0,,,,,,,,,,0.0,,,10100000.0,,,0.005,14200000.0,16500000.0,300000.0,-1007500000.0,,,344900000.0,764900000.0,495200000.0,,1118000000.0,,48600000.0,,,,,,,700000000.0,,,,,,265800000.0,,,,,63000000.0,,13400000.0,,,,,,,,-353100000.0,,0.0,,,7300000.0,,40700000.0,81300000.0,,,,,,,,,,,,32000000.0,,,,,,125000000.0,269700000.0,101700000.0,,,26900000.0,,49300000.0,,172100000.0,11100000.0,0.005,,-900000.0,,,,,,,-5600000.0,40600000.0,-20500000.0,,,227000000.0,,,,,,,-164100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
