date,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualOperatingIncome,quarterlyGoodwill,quarterlyCurrentLiabilities,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,annualRetainedEarnings,trailingNetIncome,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualPretaxIncome,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualOtherCurrentAssets,quarterlyBasicAverageShares,trailingTotalRevenue,annualNetIncome,annualLongTermDebt,annualCostOfRevenue,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,annualFreeCashFlow,annualAccountsPayable,trailingInvestingCashFlow,trailingEndCashPosition,trailingTaxProvision,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,annualTaxProvision,annualDepreciationAndAmortization,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,annualNetPPE,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualBasicAverageShares,quarterlyOperatingExpense,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyDilutedEPS,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,annualRepaymentOfDebt,annualBasicEPS,annualOtherNonCurrentLiabilities,quarterlyDilutedAverageShares,trailingRepaymentOfDebt,annualOtherCurrentLiabilities,trailingGrossProfit,annualChangeInCashSupplementalAsReported,quarterlyPretaxIncome,trailingNetIncomeCommonStockholders,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualBeginningCashPosition,annualOtherIncomeExpense,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,trailingPurchaseOfBusiness,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,annualInvestingCashFlow,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualDilutedAverageShares,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingCashDividendsPaid,trailingChangesInAccountReceivables,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,annualInterestExpense,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualDilutedEPS,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,trailingChangeInInventory,annualGrossProfit,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualStockBasedCompensation,annualAccumulatedDepreciation,annualGoodwill,annualInventory,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,trailingOtherNonCashItems,trailingDilutedEPS,quarterlyPurchaseOfInvestment,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
,,,,,,,,,,,,,,,,,,,,,,,,,,,-58114558.08,,420000000.0,,,,,,,,,,,,,,,,,,,,,,,,,-58114558.08,-58114558.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121586,,,,,,,420000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121586,,,,,,,,,,,,,,,,,,,,,,,,,,,,897968874.96,897968874.96,,,,,,,,,,,,,,,,,,897968874.96,,,,,,,,,,,,,,,,,,,,,,,
,,1945940199.0,311730059.62,-215523237.3,,,556735071.06,,1759199107.68,0.0,-134569103.9,-215523237.3,,1531638092.11,,5716660701.57,,3705139306.68,,-259665401.52,,1129230657.73,-48103411.16,570303285.93,5716660701.57,34544140.4,-72656867.52,431619891.43,,,-247000541.76,649716051.04,2127103147.05,4185022609.46,,189514759.21,280818221.67,,,,,,3705139306.68,,,,1989882611.43,129487855.63,,,,,,-72656867.52,-72656867.52,,34544140.4,-12664859.76,282443068.32,,649716051.04,166993490.23,,,299430914.58,,,,1531638092.11,638133428.59,-247000541.76,,,1759199107.68,473417143.0,,,,1945940199.0,,348795445.25,129487855.63,,,,,,3417401325.24,,,255520303.43,839178139.38,,-0.52174,1129230657.73,,,908077600.08,,2875034.47,,,,34544140.4,1989882611.43,,,,-394768170.65,34544140.4,34544140.4,,431619891.43,,31669105.93,-597267790.0,,,1032901599.24,4185022609.46,3417401325.24,,570303285.93,818012399.96,,,,,280818221.67,,,,-247000541.76,,1132741717.8,-134569103.9,,,,-159280686.04,,,,,-252891728.88,1032901599.24,,,,,166993490.23,473417143.0,-15656167.66,-78825435.22,-2137171553.82,1122673311.03,,,,,,,224813186.22,255520303.43,,638133428.59,,908077600.08,-0.52174,3816579935.91,,,-89366565.75,-2137171553.82,,1689476788.86,32286249.52,,,-394768170.65,,299430914.58,,-15867844.93,,,,,,,,,,,,,
,,1993908798.8,,-179466607.5,,55661067.4,,,1498096525.2,,,,,1599503921.2,207936430.5,,,,,,,1096588316.9,,,6005709685.0,,47444473.5,,491891856.0,,,,,4406205763.8,,,,,,,,73848900.3,3492005324.0,8130797.3,,,,139125464.7,,442944827.2,,,,47444473.5,47444473.5,,,,,-915512.5,727149203.6,170171278.3,,,314381761.0,,0.0,,,,,,,,,290735381.0,604333463.3,,,,,,47850437.9,-95625542.2,,,,,0.094167,36369388.0,292259840.1,,,,,491941602.0,,,,,93373904.6,,,,2490537186.4,,0.0,,-415626980.5,47850437.9,47850437.9,,442247991.4,,,,,,,,3590280097.8,,678847810.4,,61134262.7,,0.094167,,282879760.6,14648.2,-27396319.2,11588818.8,,360192960.2,,-156908379.5,,8950050.2,,,,,,,,1092427181.8,,105202326.1,,-49541258.7,,,,,152209446.2,1047278290.5,,,,,,11481049.9,,,45929431.1,676800201.3,,536368954.2,,,,,,226058346.5,,,,,,,,,,,,,,,,,,,,,,,
,,2188084339.27,,-127945593.75,,123592940.29,,,1572734008.53,,,,,1729401354.07,212616969.49,,,,,,,1281953435.49,,,6276086471.67,,52123066.5,,509941914.0,,,,,4546685117.6,,,,,,,,,3760818347.8,140268244.68,,,,153452827.32,,382855208.9,,,,52123066.5,52123066.5,,,,,,906130903.78,,,,337559056.83,,0.0,,,,,,,,,220066421.25,705886994.95,,,,,,48073949.33,-219458132.34,,,,,0.099732,47850437.9,,,,,,509941914.0,,,,,102499249.16,,,,2493567501.36,,,,-417021275.35,48073949.33,48073949.33,,520100019.63,,,,,,,,3675535982.64,,697439173.88,,61708881.61,,0.099732,,,148384393.78,106923625.94,,,,,,,7449451.76,,,,,,,,1134717582.99,,74051681.59,,,,,,,162788787.65,1088742203.85,,,,,,101503.83,,,50376182.66,717696307.64,,875294834.65,,,,,,162788787.65,,,,,,,,,,,,,,,,,,,,,,,
,,2194489146.96,,-130044405.92,,-74648932.17,,,1571521437.42,,,,,1858459852.7,228123000.82,,,,,,,1182205588.52,,,6729259517.86,,66196674.72,,1844000000.0,,,,,4870799665.16,,,,,,,,,3766010584.38,-128605338.38,,,,156450748.3,,672357874.76,,,,66196674.72,66196674.72,,,,,,825108356.82,187175201.62,,,349184284.9,,0.0,,,,,,,,,482830328.64,553324708.42,,,,,,53294490.26,-104769573.78,,,,,0.119034,48073949.33,332307488.48,,,,,1844000000.0,,,,,130104489.9,,,,2939501023.8,,,,-450329430.1,53294490.26,53294490.26,,483719118.08,,,,,,,,3943419305.1,,670622241.3,,61170026.28,,0.119034,,269630828.06,27832939.66,-312650881.82,,,,,-249107047.42,,8505850.98,,,,,,,,1221259041.86,,88163916.05,,,,,,,189527546.12,1225682583.18,,,,,,2305914.93,,,63907815.18,770929611.76,,631268368.06,,,,,,435729022.96,,,,,,,,,,,,,,,,,,,,,,,
,,2010740195.2,-206866205.12,-59650993.76,,69191369.94,661004433.62,,1480469862.48,0.0,-205462877.8,-59650993.76,,1683791548.14,183675218.72,6366030417.22,,3491210057.68,,427862574.78,,108000837.16,-54545565.46,616565380.24,6366030417.22,68757714.98,51916029.08,0.0,,,225804735.5,700420043.68,2911630550.82,4682238869.08,,173796445.46,299401693.78,,,,,65611891.12,3491210057.68,-312888942.36,,,2852172275.0,166408214.6,,75996428.56,,,,51916029.08,51916029.08,416994773.6,68757714.98,202057839.28,311813367.96,-4044113.12,700420043.68,187912768.38,,,340965949.16,,-31885768.78,802466854.76,1683791548.14,786833277.34,225804735.5,416994773.6,802466854.76,1480469862.48,536898734.0,-54771416.2,861231857.18,3530702.68,2010740195.2,,416596560.84,166408214.6,68757714.98,-93184267.5,593957755.82,,,3700031125.44,,53294490.26,312115754.12,972817801.58,,0.420572,108000837.16,,,125183611.28,,31747352.58,85901971.4,,,68757714.98,2852172275.0,,0.0,,-498672043.74,68757714.98,68757714.98,,0.0,,37010362.4,-31885768.78,,,1285505321.08,4682238869.08,3700031125.44,,616565380.24,866695165.78,14183822.18,,,,299401693.78,-10524365.96,26257369.96,4583223.92,225804735.5,-37985139.94,900697637.68,-205462877.8,,7754841.92,,-242800115.38,,,,,-513037515.82,1285505321.08,,149178637.1,,-79987267.16,187912768.38,539173729.0,-24496473.18,165707615.68,130767844.76,937228285.74,,,,,,17858883.92,208230137.06,312115754.12,33985942.32,786833277.34,,125183611.28,0.418798,4473332622.12,,,81914707.16,196379735.88,,1561702071.3,34002471.9,,,-498672043.74,,340965949.16,,-293095238.76,,,,,,,,,,,,,
,,2478508245.9,,-1731731.35,,14824168.3,,,1629106005.0,,,,,1946993433.5,256276833.45,,,,,,,1263310006.1,,,7295767054.3,,62222465.85,,420000000.0,,,,,5348773620.8,,,,,,,,90599115.75,4107614250.9,-45521589.35,,,,155850113.75,,444953359.0,,,,62222465.85,62222465.85,,,,,-16567315.15,1037065070.05,178133169.75,,23795609.75,379729758.2,,0.0,,,,,447018422.95,45584374.6,,,265370420.75,878662450.5,,,,,,82984977.25,-204272381.65,,,,,0.319634,73717874.35,340945596.95,,,,,420000000.0,,,,,119321655.3,,,,3164021577.95,,0.0,,-534646084.05,82984977.25,82984977.25,,0.0,,,,,,,,4248554580.1,,641660688.8,,63490727.9,,0.319634,,345596271.65,127232596.8,-55044399.45,-9762535.6,,621003.2,,-291348674.1,,9093587.3,,,,,,,,1433042509.4,,88029486.7,,-73205318.4,,,,,179582938.25,1323615809.5,,,,,,9267102.9,,,56725902.6,898396425.35,,171035011.85,,,,,,270182054.0,,,,,,,,,,,,,,,,,,,,,,,
,,2892758168.4,,-6688971.0,,357501.5,,,1463603331.6,,,,,2092356016.2,277808202.6,,,,,,,200527938.0,,,7602467944.2,,72496209.0,,420000000.0,,,,,5510111928.0,,,,,,,,99069980.85,4356361500.0,509101989.35,,,,169684545.6,,482524836.6,,,,72496209.0,72496209.0,,,,,-23825362.85,866478831.6,155601820.2,,,409289722.8,,0.0,,,,,503851888.2,1047879960.0,,,287655168.0,930901211.4,,,,,,90877054.2,-116099325.95,,,,,0.376512,82984977.25,351419828.4,,,,,420000000.0,,,,,128123503.8,,,,3223106267.4,,0.0,,-551061786.6,90877054.2,90877054.2,,0.0,,,,,,,,4377457938.0,,423500697.6,,69742965.0,,0.376512,,235851823.2,48094922.4,-130355992.35,37451463.4,,97899.4,,-335198044.2,,9846965.4,,,,,,,,1489279096.8,,83250528.5,,-82893027.0,,,,,194869668.6,1413426048.0,,,,,,5628653.1,,,55073116.2,938217310.2,,274423124.4,,,,,,293939649.45,,,,,,,,,,,,,,,,,,,,,,,
,,2805721200.0,,,,269122630.2,,,1318337700.0,,,,,2013181800.0,269358016.8,,,,,,,,,,7215182100.0,,70135346.1,,420000000.0,,,,,5202000300.0,,,,,,,,77072003.4,4124058900.0,53436300.0,,,,1141608000.0,,456693694.2,,,,70135346.1,70135346.1,,,,,,,,,,,,0.0,,,,,,,,,278310858.0,891452049.3,4950901.2,,,,,81229800.0,218285607.6,,,,,0.120747,90877054.2,,,,,,420000000.0,,,,,117473658.6,,,,3091123200.0,,237488254.8,,,,,,,,,,,,,,4060392300.0,,,,60538155.0,,0.120747,,,-53482819.2,5377591.8,,,3671897.4,,3091123200.0,,8952841.2,,,,,,,,,,113024284.8,,,,,,,178382836.2,1348145743.5,,,,,,-5016456.0,,,47338312.5,,,,,,,,,255454839.6,,,,,,,,,,,,,,,,,,,,,,,
,,2811809277.1,91743649.39,-65694787.32,,-116815860.07,426205778.47,,1547874701.93,0.0,-403567983.25,-65694787.32,,1999580874.39,310777995.94,7323408799.1,,4359683979.03,,173707033.96,,218518449.57,-73933047.62,307248896.25,7323408799.1,69201386.52,-126398271.36,0.0,,,71204194.14,826938136.79,3619212734.18,5323827924.71,,167488439.93,313279797.31,,,,,96847156.73,4359683979.03,-89525168.49,,,2940984749.04,203520994.53,,507500291.3,,,,-126398271.36,-126398271.36,709028738.69,69201386.52,102502839.82,363588256.73,,826938136.79,160546047.86,,,389310060.99,,0.0,994353522.57,1999580874.39,942491819.53,71204194.14,709028738.69,994353522.57,1547874701.93,420000000.0,614164196.23,1014372829.58,-1484847.62,2811809277.1,,476816569.68,203520994.53,69201386.52,-423612687.31,7182908.81,,,4138262469.93,,81229800.0,336055833.46,789794035.2,,0.121757,218518449.57,,,198088013.59,,-3377349.55,-177160696.34,,,69201386.52,2940984749.04,,-380928127.3,,-653238970.2,69201386.52,69201386.52,,0.0,,72578736.07,-290147481.69,,,1595730789.73,5323827924.71,4138262469.93,,307248896.25,1085746512.04,85874699.04,,,,313279797.31,-72957986.73,271766449.39,,71204194.14,2792108.81,1416017580.73,-403567983.25,,13238718.6,,-309328129.75,,,,,-525698787.31,1595730789.73,,192512269.68,,,160546047.86,420000000.0,-33943205.91,48886713.27,-106663904.93,1521873120.88,,,,,,-13256649.55,266629664.94,336055833.46,-50762424.98,942491819.53,,198088013.59,0.119884,5461436093.38,,,-52150547.91,-9816748.2,,1842223359.2,40123587.0,,,-653238970.2,,389310060.99,,427491531.51,,,,,,,,,,,,,
,,2836981485.8,,5713554.0,,18001137.0,,,1562461978.0,,,,,2021409513.2,222711581.4,,,,,,,214457905.2,,,7439716183.9,,72775533.6,,420000000.0,,,,,5418306670.7,,,,,,,,58546719.0,4399443463.8,-398565136.2,,,,206538093.3,,432901530.6,,,,86287285.7,72775533.6,,,,,-24427164.3,1228904007.1,171848330.5,,,417528857.9,,-13511752.1,,,,,680144680.6,950694082.8,,,233391797.1,928374508.6,,,,,,86552312.0,-68054394.1,,,,,0.149149,70641555.6,343071382.5,,,,,420000000.0,,,,,137443098.1,,,,3016407732.8,,0.0,,,86552312.0,86552312.0,,0.0,,,,,,,,4189378570.3,,327710182.8,,63637289.1,,0.149149,,235843577.2,559882.4,-77827095.5,13265082.6,,364841.4,,-471295925.1,,10680215.7,,,,,,,,966643847.4,,80866293.2,,-62865156.2,,,,,199509733.5,1361276039.2,,,,,,15910756.4,,,51155812.4,966643847.4,,297030233.5,,,,,,258056452.5,,,,,,,,,,,,,,,,,,,,,,,
,,2581901821.8,,2505427.4,,110955395.6,,,1449825105.4,,,,,1847548871.0,227927457.8,,,,,,,185280835.6,,,6733960732.8,,74742063.2,,420000000.0,,,,,4886411861.8,,,,,,,,47128162.2,4031726927.2,34474896.4,,,,225742129.2,,410125077.6,,,,74742063.2,74742063.2,,,,,2574884.9,1096629297.4,170823039.8,,,384774863.2,,0.0,,,,,632411549.0,888688889.2,,,238581312.2,852433170.4,,,,,,60431231.0,-62021477.7,,,,,0.129197,86552312.0,301007624.4,,,,,420000000.0,,,,,119126077.0,,,,2681326723.6,,0.0,,,60431231.0,60431231.0,,0.0,,,,,,,,3732923756.8,,291119792.6,,55397224.4,,0.129197,,221357379.6,-118273699.6,48667906.7,4718833.0,,97188.0,,-376659654.0,,10653854.4,,,,,,,,883011665.2,,164626334.6,,-53670939.0,,,,,171543765.4,1262558248.0,,,,,,-17457900.6,,,44384013.8,883011665.2,,283737388.2,,,,,,218671927.6,,,,,,,,,,,,,,,,,,,,,,,
,,1761015740.0,,-197891991.88,,112056547.4,,,2263295100.0,,,,,1817724700.0,244037895.42,,,,,,,,,,6750391560.0,,70606705.84,,420000000.0,,,,,4932666860.0,,,,,,,,56350718.8,4024310840.0,364090239.8,,,,1165571660.0,,424872642.26,,,,70606705.84,70606705.84,,,,,,,,,,,,0.0,,,,,,,,,256209055.96,876816724.3,-725316.2,,,,,70886200.0,-102835928.2,,,,,0.121519,60431231.0,,,,,,420000000.0,,,,,114630074.02,,,,2726080720.0,,0.0,,,,,,,,,,,,,,3767095200.0,,,,52941864.8,,0.121519,,,-41273802.8,57513668.8,,,,,2923972711.88,,12171160.54,,,,,,,,,,154508072.2,,-42451524.8,,,,,168663586.3,1301689366.56,,,,,,9648424.2,,,44023368.18,,,,,,,,,225014305.1,,,,,,,,,,,,,,,,,,,,,,,
,,2530015275.78,-21412282.93,147324397.15,,55129971.26,662282701.99,,1234452560.78,0.0,-365333438.11,147324397.15,,1736025449.0,200740392.98,6461087998.53,,3764467836.56,,461600561.57,,239205952.67,-73133776.71,146145573.26,6461087998.53,61745785.21,66127391.02,0.0,,,276161176.3,1037984453.7,3266854538.69,4725062549.53,,296143051.26,177203818.53,,,,,38626998.35,3764467836.56,5092671.68,,,2675157371.63,249361753.96,,358571700.86,,-358507314.0,,65424421.89,66127391.02,629301363.26,61745785.21,174216257.58,200652598.35,,1037984453.7,161406434.84,,,354716399.34,,702969.13,910690532.98,1736025449.0,874700667.96,276161176.3,629301363.26,910690532.98,1234452560.78,420000000.0,213626613.07,713046525.23,4841043.29,2530015275.78,,524055356.46,249361753.96,61745785.21,-35074799.64,524133.5,,,3566940026.84,,70886200.0,284970430.98,862935300.34,,0.476485,239205952.67,,,264622615.54,,3069516.37,105813609.83,,,61745785.21,2675157371.63,,0.0,,-700163259.49,61745785.21,61745785.21,,0.0,,58676268.84,-11223127.69,,,1574863927.45,4725062549.53,3566940026.84,,146145573.26,870652451.4,55651264.29,,,,177203818.53,-93680939.86,-49766762.93,,287384303.99,,915854677.41,-365333438.11,,12886220.09,,-227912305.2,,,,,-267986599.64,1574863927.45,,124054656.46,,-68924685.2,161406434.84,420000000.0,-6212411.43,-252668559.86,144945087.79,1071618226.09,,,,,,-5031763.63,214468757.41,284970430.98,40389187.94,874700667.96,,264622615.54,0.476485,4844991918.09,,,55700143.53,183572086.14,,1578137379.4,45202226.01,,,-700163259.49,,354716399.34,22252846.0,5092671.68,,,,,,,,,,,,,
,,2588766320.0,,205569726.25,,74583722.5,,,1195282635.75,,,,,1849492352.75,217074418.75,,,,,,,228742025.75,,,6455200589.25,,64076652.5,,577131450.0,,,,,4605708236.5,,,,,,,,48367301.5,3784048955.75,-121355743.25,,,,268385164.25,,381611657.0,,,,64076652.5,64076652.5,,,,,-12440993.25,1124516421.0,170218195.0,,,360261620.25,,0.0,,,,,593076508.5,1011389690.5,,,227089999.5,807696226.75,,,,,,70768960.5,-63150419.5,,,,,0.10983,59301793.25,273690868.5,,,,,577144878.0,,,,,104839141.75,,,,2659589280.25,,0.0,,-672449734.25,70768960.5,70768960.5,,0.0,,,,,,,,3461152416.75,,128287846.75,,52190300.75,,0.10983,,184434773.25,-42601226.5,-8196979.0,9604633.5,,18305.0,,-325114189.75,,10015580.75,,,,,,,,1519085272.25,,114576486.5,,-39992764.0,,,,,154521657.5,1189307883.75,,,,,,11467167.25,,,40762489.25,846635538.0,,273225921.5,,,,,,202888959.0,,,,,,,,,-8151216.5,,,,,,,,,,,,,,
,,2538466069.15,,170515905.56,,111377136.87,,,1209015444.56,,,,,1849057598.3,213250044.26,,,,,,,234110422.48,,,6296462944.75,,68964747.61,,577131450.0,,,,,4447405346.45,,,,,,,,42877950.07,3747481513.71,-57933827.76,,,,288780917.92,,384802798.05,,,,68964747.61,68964747.61,,,,,-9747385.05,1090171604.94,181501455.96,,,368434849.42,,0.0,,,,,591836967.59,981651923.01,,,225013448.11,802574414.84,,,,,,66551229.14,-54061231.54,,,,,0.11733,70768960.5,259893439.74,,,,,577476906.0,,,,,113743033.03,,,,2537830749.74,,0.0,,-638549891.87,66551229.14,66551229.14,,0.0,,,,,,,,3310785026.67,,161180795.05,,48931762.11,,0.11733,,135089243.74,-100051881.57,25739095.24,13127807.66,,321517.01,,-275566100.37,,11763403.85,,,,,,,,1456268548.46,,145983560.61,,-34606423.74,,,,,159789349.94,1187377212.89,,,,,,-1228182.34,,,44348945.08,817718656.59,,299778635.86,,,,,,202667300.01,,,,,,,,,,,,,,,,,,,,,,,
,,2405322183.6,,243213342.75,,123927158.93,,,1329966031.8,,,,,1901312146.65,217544755.05,,,,,,,204652985.25,,,6349474569.9,,74907462.0,,420000000.0,,,,,4448162423.25,,,,,,,,45138314.98,3735288215.4,-48868504.24,,,,294597699.9,,397558572.6,,,,74907462.0,74907462.0,,,,,4990201.5,966150988.95,206332655.55,,,366336264.0,,0.0,,,,,638076550.65,1044428943.6,,,228508078.05,811530389.25,1213388.86,,,,,53517830.1,-60824822.26,,,,,0.128678,66551229.14,256526316.9,,,,,420000000.0,,,,,123852951.6,,,,2602336014.6,,0.0,,-630276978.45,53517830.1,53517830.1,,0.0,,,,,,,,3298386068.25,,221181181.2,,47476850.4,,0.128678,,133210379.4,-121758566.03,36016890.66,15518232.49,,64225.34,,-249522829.5,,10963323.0,,,,,,,,1455839220.15,,170619382.69,,-46692223.76,,,,,169050494.55,1209088961.85,,,,,,-12303829.86,,,48462520.05,825562241.7,,316442850.15,,,,,,214188809.53,,,,,,,,,,,,,,,,,,,,,,,
,,2249529867.62,-14221077.3,300154456.42,,57556510.47,601426113.05,,1121552288.43,0.0,-138801208.18,300154456.42,,1751731815.84,179833073.38,5957861179.6,,3371082156.05,,431868152.82,,181568458.01,-85565466.83,166573201.46,5957861179.6,38452490.81,59930059.55,0.0,,,262966855.4,882662804.72,2936804122.18,4206129363.76,,367444528.77,243391633.81,,,,,35426262.76,3371082156.05,-139048.26,,,2575579230.4,239839937.62,,317149915.79,,-7071631.18,,59930059.55,59930059.55,549456055.52,38452490.81,168901297.42,171809829.31,-1058954.99,882662804.72,198861637.38,,,353135314.14,,0.0,1016325844.77,1751731815.84,864814598.38,262966855.4,549456055.52,1016325844.77,1121552288.43,420000000.0,187324266.69,576054966.73,6877307.02,2249529867.62,,598713706.57,239839937.62,38452490.81,-114662041.42,1270448.0,,,3073254207.53,,53517830.1,237502313.3,773235942.36,,0.452597,181568458.01,,,141425477.33,,-12995094.98,97020988.77,,,38452490.81,2575579230.4,,0.0,,-744488880.24,38452490.81,38452490.81,,0.0,,51447585.79,0.0,,,1609303478.62,4206129363.76,3073254207.53,,166573201.46,811324767.43,38608393.64,,,,243391633.81,-65809522.3,-67780084.2,34253793.71,262966855.4,866400.65,850777736.04,-138801208.18,,7491193.31,,-231269177.8,,,,,-292698514.72,1609303478.62,,167534276.77,,-109977766.3,198861637.38,420000000.0,-18257131.79,-330221196.4,129825649.1,893204882.52,,,,,,-10930250.03,183300237.44,237502313.3,38457484.27,864814598.38,,141425477.33,0.452597,4389007971.27,,,72504467.36,165251911.86,,1452203849.09,39452968.61,,,-744488880.24,,353135314.14,568380.92,-228297123.51,,,,,,,,,,,,,
,,2263700260.16,,380768374.18,,104344574.62,,,1299953032.68,,,,,1954069826.68,220340528.54,,,,,,,198506874.54,,,6256794742.4,,73949530.94,,577294194.0,,,,,4302724915.72,,,,,,,,46136377.72,3563653292.84,-91858808.84,,,,199036888.52,,391186030.28,,,,73949530.94,73949530.94,,,,,-2794545.38,867536297.72,199767382.52,,,363352585.56,,0.0,,,,,578209539.14,1175859146.94,,,230324758.2,793071362.68,,,,,,46637983.6,-67623452.9,,,,,0.125807,39306258.82,242800784.06,,,,,579217950.0,,,,,122954315.1,,,,2678862726.84,,0.0,,-761018909.28,46637983.6,46637983.6,,0.0,,,,,,,,3192203587.12,,286287903.54,,40239667.82,,0.125807,,245600199.4,-62257568.64,9306493.56,5798499.04,,343332.18,,-170383667.2,,9984229.66,,,,,,,,1643156970.4,,139055214.52,,-34710639.9,,,,,160861272.08,1184257392.96,,,,,,7331724.78,,,48453667.02,882138061.12,,162434269.16,,,,,,206997649.8,,,,,,,,,,,,,,,,,,,,,,,
,,2182168947.84,,366947266.56,,100708067.3,,,1382798712.96,,,,,1943019980.16,244609921.92,,,,,,,172627969.92,,,6287628426.24,,82448849.28,,577383408.0,,,,,4344608446.08,,,,,,,,47183549.96,3564967660.8,147516926.6,,,,186377506.56,,430532417.28,,,,82448849.28,82448849.28,,,,,-2475386.14,797235371.52,222980903.04,,,367526073.6,,0.0,,,,,615699020.16,1176216249.6,,,256170485.76,842106854.4,,,,,,52899356.16,-52667571.1,,,,,0.140726,46637983.6,245281370.88,,,,,580485156.0,,,,,137207602.56,,,,2703615062.4,,0.0,,-768688542.72,52899356.16,52899356.16,,0.0,,,,,,,,3238492615.68,,379575262.08,,39487593.6,,0.142119,,210432432.0,-85953106.56,10309818.12,7342716.32,,531437.1,,-157565049.6,,11560563.84,,,,,,,,1659132343.68,,148603685.96,,-47895618.66,,,,,174361931.52,1272639271.68,,,,,,5865239.7,,,54572649.6,890443800.96,,146047117.44,,,,,,221545481.48,,,,,,,,,,,,,,,,,,,,,,,
